
[00:00:00.000 --> 00:00:07.560]  今天我們在阿摩斯書的講道系列裏
[00:22:43.640 --> 00:22:46.640]  他就這樣去回應阿瑪喆
[00:22:46.640 --> 00:22:49.640]  頂枝妹我們一起讀出這兩節的經文
[00:22:49.640 --> 00:22:51.640]  預備,一二三
[00:22:51.640 --> 00:22:54.640]  阿摩斯對阿瑪喆說
[00:22:54.640 --> 00:22:59.640]  我原不是先知,也不是先知的門徒
[00:22:59.640 --> 00:23:02.640]  我是木人,是修剪桑樹的
[00:23:02.640 --> 00:23:07.640]  耶和華帶領我,叫我不再目放羊群
[00:23:07.640 --> 00:23:12.640]  對我說,你去向我指紋以色列說如言
[00:23:12.640 --> 00:23:15.640]  在這段經文我們看到
[00:23:15.640 --> 00:23:19.640]  阿摩斯除了跟阿瑪喆交代
[00:23:19.640 --> 00:23:24.640]  去解釋他原先是一個牧羊人
[00:23:24.640 --> 00:23:27.640]  我們之前也有提過牧羊人這個字
[00:23:27.640 --> 00:23:32.640]  也可以解作一個木狐,即是一個老西
[00:23:32.640 --> 00:23:35.640]  或者他也有剪桑樹
[00:23:35.640 --> 00:23:39.640]  都是屬於當時一個專業的技能
[00:23:39.640 --> 00:23:43.640]  是可以用這個技能謀生
[00:23:43.640 --> 00:23:45.640]  不過更重要的是
[00:23:45.640 --> 00:23:49.640]  我們在他的回應中
[00:23:49.640 --> 00:23:56.640]  他再一次重申上帝對他的呼召
[00:23:56.640 --> 00:24:01.640]  在經文中,耶和華帶領我
[00:24:01.640 --> 00:24:08.640]  這個「帶領」字在之前的和合本會譯作「選召」
[00:24:08.640 --> 00:24:12.640]  而在原文中的意思
[00:24:12.640 --> 00:24:16.640]  「選召」或「帶領」這個字是指
[00:24:16.640 --> 00:24:22.640]  「拿起你,然後再放你在一個位置」
[00:24:22.640 --> 00:24:24.640]  是這個意思
[00:24:24.640 --> 00:24:28.640]  所以英文是「Took me away」的翻譯
[00:24:28.640 --> 00:24:33.640]  原來這個字在聖經最早出現的地方是在哪裡呢?
[00:24:33.640 --> 00:24:38.640]  原來是在《創世紀》二章中
[00:24:38.640 --> 00:24:42.640]  在經文中,《創世紀》二章十五節中提到
[00:24:42.640 --> 00:24:51.640]  「神親自將人安置在伊甸園,任命他修理和看守」
[00:24:51.640 --> 00:24:55.640]  原來「創世紀」的「安置」這個字
[00:24:55.640 --> 00:24:59.640]  或是「帶領」和「選召」
[00:24:59.640 --> 00:25:06.640]  「阿摩斯書」這個字原來是同一個字或同一個意思
[00:25:06.640 --> 00:25:11.640]  另外,「叫我不再目放羊群」
[00:25:11.640 --> 00:25:17.640]  原文中其實是在說「跟隨羊群」的意思
[00:25:17.640 --> 00:25:21.640]  當我思考牧羊人這個身份
[00:25:21.640 --> 00:25:27.640]  對於阿摩斯在他的生命中有甚麼意義呢?
[00:25:27.640 --> 00:25:34.640]  我會發現原來牧羊人這個身份不單只是一個工作
[00:25:34.640 --> 00:25:37.640]  而是在阿摩斯的生命中
[00:25:37.640 --> 00:25:44.640]  其實代表著他的安書區或是他的倚靠
[00:25:44.640 --> 00:25:49.640]  在他的安書區或是倚靠中
[00:25:49.640 --> 00:25:55.640]  可能包括阿摩斯過往的專長、技能、安穩
[00:25:55.640 --> 00:26:00.640]  或許很多在他內可以控制、掌握得到的事情
[00:26:00.640 --> 00:26:04.640]  或甚至乎作為一個牧羊人或牧戶
[00:26:04.640 --> 00:26:16.640]  他過往所帶來的成功、果效或是成就
[00:26:16.640 --> 00:26:21.640]  當我繼續思考阿摩斯的侍奉時
[00:26:21.640 --> 00:26:28.640]  我發現阿摩斯不單只要他在被神呼召的那一刻
[00:26:28.640 --> 00:26:32.640]  上帝要帶領他離開自己的安書區
[00:26:32.640 --> 00:26:38.640]  其實當他每一天繼續侍奉的時候
[00:26:38.640 --> 00:26:45.640]  他同樣都要學習離開別人的安書區
[00:26:45.640 --> 00:26:51.640]  他在侍奉中所追求或是所跟隨的
[00:26:51.640 --> 00:26:59.640]  其實再不是那些來自人的掌聲、認同
[00:26:59.640 --> 00:27:08.640]  或是人所預期或是期望的果效或是成功
[00:27:08.640 --> 00:27:13.640]  我們可以想像如果阿摩斯要追隨的
[00:27:13.640 --> 00:27:16.640]  是來自人的掌聲、認同的話
[00:27:16.640 --> 00:27:25.640]  其實他可以選擇走大祭司亞瑪祭的路
[00:27:25.640 --> 00:27:31.640]  亞瑪祭效忠皇帝,打好他的功
[00:27:31.640 --> 00:27:42.640]  他一定更容易可以換取在人中的成就或成功
[00:27:42.640 --> 00:27:48.640]  所以當我們一起看阿摩斯侍奉時
[00:27:48.640 --> 00:27:54.640]  在他的生命中讓我們看到一個很重要的特質
[00:27:54.640 --> 00:28:00.640]  就是他在上帝中的單純
[00:28:00.640 --> 00:28:07.640]  阿摩斯在上帝中有一份很單純的心
[00:28:07.640 --> 00:28:13.640]  其實他很清楚他今天在侍奉中
[00:28:13.640 --> 00:28:20.640]  是,他看到很多人眼中的艱難、逆境和困局
[00:28:20.640 --> 00:28:30.640]  但他很清楚上帝真的把他放在這個獨特的位置
[00:28:30.640 --> 00:28:38.640]  很獨特的時代,他是單純地信得過
[00:28:38.640 --> 00:28:46.640]  上帝在他生命中的帶領和放置
[00:28:46.640 --> 00:28:59.640]  他清楚他正在參與上帝在那個時代中很獨特的工作
[00:28:59.640 --> 00:29:05.640]  神就是這樣使用他,而他的回應
[00:29:05.640 --> 00:29:10.640]  就是只需要忠心地看實上帝
[00:29:10.640 --> 00:29:17.640]  跟著上帝的帶領和被上帝使用
[00:29:17.640 --> 00:29:25.640]  我相信這就是阿摩斯面對在侍奉中的艱難的時候
[00:29:25.640 --> 00:29:30.640]  他再一次回顧和確認
[00:29:30.640 --> 00:29:36.640]  這就是上帝親自安放他在這個位置
[00:29:36.640 --> 00:29:40.640]  親自選照他
[00:29:40.640 --> 00:29:47.640]  縱然面對很多人並不明白的處境
[00:29:47.640 --> 00:29:52.640]  但他就是這樣去相信上帝
[00:29:52.640 --> 00:29:57.640]  在今天訊息最後的部分
[00:29:57.640 --> 00:30:05.640]  我也想分享最近近期在侍奉中的掙扎
[00:30:05.640 --> 00:30:09.640]  在早幾個星期的時候
[00:30:09.640 --> 00:30:14.640]  我在座堂認識了一位姐妹
[00:30:14.640 --> 00:30:18.640]  當時崇拜完結的時候
[00:30:18.640 --> 00:30:28.640]  這位姐妹的家人帶著姐妹去找我一起祈禱
[00:30:28.640 --> 00:30:33.640]  原來這位姐妹在二十多年前
[00:30:33.640 --> 00:30:39.640]  她已經信主,在她的母會受浸
[00:30:39.640 --> 00:30:43.640]  不過因為很多不同的原因
[00:30:43.640 --> 00:30:46.640]  後來她沒有再回教會
[00:30:46.640 --> 00:30:48.640]  在近期的時候
[00:30:48.640 --> 00:30:54.640]  這位姐妹正在經歷她生命中一個很大的艱難
[00:30:54.640 --> 00:30:57.640]  而她也有一個領受和感動
[00:30:57.640 --> 00:31:02.640]  神提醒她回來教會吧
[00:31:02.640 --> 00:31:06.640]  找牧者和你一起祈禱吧
[00:31:06.640 --> 00:31:15.640]  於是在當天我也聆聽姐妹分享她的艱難
[00:31:15.640 --> 00:31:17.640]  和跟她一起祈禱
[00:31:17.640 --> 00:31:21.640]  我也問問姐妹
[00:31:21.640 --> 00:31:24.640]  在這個境況中
[00:31:24.640 --> 00:31:30.640]  有沒有什麼你還想我們支援的地方
[00:31:30.640 --> 00:31:32.640]  這位姐妹提出
[00:31:32.640 --> 00:31:38.640]  在她兩個星期後需要覆診
[00:31:38.640 --> 00:31:41.640]  她也很擔心、很害怕、很徬徨
[00:31:41.640 --> 00:31:46.640]  她很想有牧者陪她覆診看醫生
[00:31:46.640 --> 00:31:51.640]  於是我們座堂有一位女驅牧
[00:31:51.640 --> 00:31:55.640]  在當天陪她一起看醫生
[00:31:55.640 --> 00:32:00.640]  當天我們一起在教會祈禱
[00:32:00.640 --> 00:32:03.640]  也陪她看醫生之後
[00:32:03.640 --> 00:32:07.640]  我們也一直有慰問姐妹
[00:32:07.640 --> 00:32:09.640]  也關心她的家人
[00:32:09.640 --> 00:32:16.640]  一切都朝著一個正面的方向發展
[00:32:16.640 --> 00:32:20.640]  誰知再過幾天
[00:32:20.640 --> 00:32:29.640]  我們很突然收到這位姐妹的家人的電話
[00:32:29.640 --> 00:32:39.640]  跟我們說這位姐妹突然發生了一些很特別的狀況
[00:32:39.640 --> 00:32:44.640]  她突然有一個意外離世
[00:32:44.640 --> 00:32:49.640]  離開了地獄
[00:32:49.640 --> 00:32:56.640]  特別是當我們一起去探訪她的家人
[00:32:56.640 --> 00:33:04.640]  我們看到她整個家庭正在經歷很大的哀傷、很難過
[00:33:04.640 --> 00:33:10.640]  而之後當我在安息禮的時候
[00:33:10.640 --> 00:33:14.640]  我有機會遇上這位姐妹
[00:33:14.640 --> 00:33:20.640]  二十多年前為她受浸的那位牧者
[00:33:20.640 --> 00:33:27.640]  我們一起回顧在姐妹不同的階段
[00:33:27.640 --> 00:33:33.640]  我們跟這位姐妹一起的一些經歷的時候
[00:33:33.640 --> 00:33:37.640]  其實我們兩個人都很坦白
[00:33:37.640 --> 00:33:40.640]  我們都有很多不明白
[00:33:40.640 --> 00:33:48.640]  或者我們都在經歷在我們人裡面很多的不清楚
[00:33:48.640 --> 00:33:53.640]  或者是解釋不了的狀況
[00:33:53.640 --> 00:33:55.640]  或者是很失望的情況
[00:33:55.640 --> 00:33:58.640]  為什麼會這樣發生呢?
[00:33:58.640 --> 00:34:01.640]  為什麼會發生這些事呢?
[00:34:01.640 --> 00:34:08.640]  當我繼續去消化這件事或者這個經歷的時候
[00:34:08.640 --> 00:34:15.640]  還有當我再一次回到阿摩斯這一段的經文
[00:34:15.640 --> 00:34:20.640]  我自己也有一個學習
[00:34:20.640 --> 00:34:24.640]  或者上帝也透過這段經文再一次提醒我
[00:34:24.640 --> 00:34:28.640]  就是上帝有時候的工作
[00:34:28.640 --> 00:34:32.640]  可能在我們人的眼中我們真的看不到
[00:34:32.640 --> 00:34:40.640]  究竟上帝在二十多年前怎樣在姐妹的生命裡面工作
[00:34:40.640 --> 00:34:44.640]  或者在近期這段日子
[00:34:44.640 --> 00:34:49.640]  上帝在姐妹的生命裡究竟在做什麼呢?
[00:34:49.640 --> 00:34:55.640]  我們人的眼光都是很狹窄
[00:34:55.640 --> 00:35:01.640]  不過神也透過這段經文提醒我
[00:35:01.640 --> 00:35:04.640]  就是確確實實
[00:35:04.640 --> 00:35:10.640]  我也是在姐妹生命的某一刻或者某一個階段
[00:35:10.640 --> 00:35:15.640]  但是上帝真的將我拿起
[00:35:15.640 --> 00:35:20.640]  放在姐妹生命的某一個處境裡
[00:35:20.640 --> 00:35:28.640]  但是上帝怎樣去使用或者上帝的工作是怎樣
[00:35:28.640 --> 00:35:34.640]  我們在不明白的地方我們只能夠信得過上帝
[00:35:36.640 --> 00:35:40.640]  特別當我們去看其實阿摩斯的侍奉也好
[00:35:40.640 --> 00:35:44.640]  或者當代每一個的先知
[00:35:44.640 --> 00:35:51.640]  其實他們每一個的先知都沒有一個能夠在他們有生之年
[00:35:51.640 --> 00:35:56.640]  看到他們預期在侍奉裡的果效
[00:35:56.640 --> 00:36:02.640]  沒有一個看得到當代的先知
[00:36:02.640 --> 00:36:13.640]  但是我們也相信他們每一個的先知都真真實實被上帝選照、呼照
[00:36:13.640 --> 00:36:17.640]  放在他們特別的位置
[00:36:17.640 --> 00:36:22.640]  他們的確被上帝使用
[00:36:22.640 --> 00:36:30.640]  他們每一個的確在參與上帝的工作裡
[00:36:31.640 --> 00:36:39.640]  所以弟兄姐妹如果今天我們在不同的侍奉處境
[00:36:39.640 --> 00:36:47.640]  我們面對很多令人氣餒或者不是我們期望的一些情況裡
[00:36:47.640 --> 00:36:51.640]  我們可能真的看不到一些果效
[00:36:51.640 --> 00:36:54.640]  我們很多東西掌握不到、明白不到
[00:36:54.640 --> 00:36:59.640]  但是很盼望我們透過今天阿摩斯書這段經文
[00:36:59.640 --> 00:37:02.640]  我們彼此鼓勵
[00:37:02.640 --> 00:37:07.640]  我們學習在這些處境裡我們是單純的
[00:37:07.640 --> 00:37:15.640]  我們相信上帝在我們個人生命裡的帶領和選照
[00:37:15.640 --> 00:37:20.640]  是神親自將我們拿起
[00:37:20.640 --> 00:37:24.640]  放我們在今天這個時代
[00:37:24.640 --> 00:37:35.640]  放你和我在我們的家庭、工作、教會某一個崗位位置
[00:37:35.640 --> 00:37:39.640]  讓我們所專注的
[00:37:39.640 --> 00:37:44.640]  是專注在上帝這一份對我們的選照
[00:37:44.640 --> 00:37:54.640]  我們繼續去做神喜悅和神捍衛善良和正確的事情
[00:37:54.640 --> 00:38:01.640]  但同時我們也要學習將一切的結果或者事情的發展
[00:38:01.640 --> 00:38:04.640]  我們都要交回給上帝
[00:38:04.640 --> 00:38:18.640]  最後我們一起去讀哈巴谷書三章十七和十八節這兩節的經文
[00:38:18.640 --> 00:38:26.640]  讓哈巴谷這位先知的說話成為我們今天最後的提醒
[00:38:26.640 --> 00:38:28.640]  預備,一二三
[00:38:28.640 --> 00:38:42.640]  雖然無花果樹不發黃,葡萄樹不結果,橄欖樹也不效力,田地不出糧食,圈中絕了羊,棚內也沒有牛
[00:38:42.640 --> 00:38:49.640]  然而我要因耶和華寬恩,因救我的神喜樂
[00:38:49.640 --> 00:38:53.640]  頂姐妹,當我們跟隨神,我們侍奉神的時候
[00:38:53.640 --> 00:39:03.640]  我們所最要關注的並不是環境,並不是我們所預期的結果
[00:39:03.640 --> 00:39:08.640]  我們最重要的是我們專注在上帝裡面
[00:39:08.640 --> 00:39:16.640]  我們就繼續去跟隨,繼續將我們所做的交託仰望給他
[00:39:16.640 --> 00:39:20.640]  頂姐妹,我們同心,我們最後一起禱告
[00:39:20.640 --> 00:39:25.640]  親眼主,我們同心去到祢的根前
[00:39:25.640 --> 00:39:31.640]  主一確實,當我們在今天不同的侍奉場景
[00:39:31.640 --> 00:39:36.640]  我們去跟隨祢,我們給神使用的時候
[00:39:36.640 --> 00:39:41.640]  其實不論在我們的家庭,在我們的工作,在我們教會的侍奉
[00:39:41.640 --> 00:39:46.640]  我們都總會經歷很多的高低起跌
[00:39:46.640 --> 00:40:01.640]  我們在這些歷程裡面,我們總會遇上很多令人失望,未盡如人意的處境
[00:40:01.640 --> 00:40:07.640]  今天我們一同回到主理的話語裡面
[00:40:07.640 --> 00:40:12.640]  我們一同在阿摩斯他侍奉的生命裡面
[00:40:12.640 --> 00:40:17.640]  主一樣,上帝祢自己的話都成為我們的激勵
[00:40:17.640 --> 00:40:23.640]  主一樣,我們都在不同的處境裡面,我們都繼續去認定
[00:40:23.640 --> 00:40:29.640]  今天我們每一個的生命,都是神祢親自拿起我們
[00:40:29.640 --> 00:40:35.640]  擺我們在這個獨特的處境裡面
[00:40:35.640 --> 00:40:40.640]  主一樣,祢要我們對祢專心
[00:40:40.640 --> 00:40:46.640]  對祢有一份單純、忠心的去侍奉祢
[00:40:46.640 --> 00:40:55.640]  繼續的去做祢捍衛、善良、純全、喜悅的事情
[00:40:55.640 --> 00:41:03.640]  但同時間,我們也都將一切的結果,我們都要交回給祢
[00:41:03.640 --> 00:41:10.640]  主我們就這樣,將我們的學習、我們的禱告、我們的公敬
[00:41:10.640 --> 00:41:15.640]  這樣教託、仰望,奉主基督之名祈求
[00:41:15.640 --> 00:41:17.640]  阿門
[00:41:17.640 --> 00:41:19.640]  (音樂播放)
[00:41:19.640 --> 00:41:21.640]  (音樂開始)

