
[00:00:00.000 --> 00:00:02.680]  不知不覺來到年尾
[00:20:33.920 --> 00:20:36.320]  但一年一年一年過去
[00:20:36.320 --> 00:20:40.600]  我們的生命可能都回復在平淡裡
[00:20:40.600 --> 00:20:44.280]  每次禱告會有些很快的回應
[00:20:44.280 --> 00:20:46.400]  有些我們要等待的
[00:20:46.400 --> 00:20:49.800]  我們的生命會不會在這裡
[00:20:49.800 --> 00:20:53.240]  一路一路地失去平安
[00:20:53.240 --> 00:21:00.080]  主耶穌降生對我們好像沒有什麼意義
[00:21:00.080 --> 00:21:02.360]  不是第一時間很感恩
[00:21:02.360 --> 00:21:07.920]  會不會就是失去主給我們的平安呢?
[00:21:07.920 --> 00:21:11.760]  回歸平淡等候的生活裡
[00:21:11.760 --> 00:21:18.000]  聖經提醒我們要用信心領受上帝給我們的應許
[00:21:18.000 --> 00:21:21.760]  他說「願賜盼望的神因你們的信
[00:21:21.760 --> 00:21:26.280]  把各樣的喜樂、平安充滿你們的心
[00:21:26.280 --> 00:21:30.000]  使你們藉著聖靈的能力大有盼望」
[00:21:30.000 --> 00:21:33.760]  上帝的平安、喜樂、聖靈的能力
[00:21:33.760 --> 00:21:36.000]  常與我們同在
[00:21:36.000 --> 00:21:39.600]  不過我們的生命如何每天都更新
[00:21:39.600 --> 00:21:41.080]  與上帝一起
[00:21:41.080 --> 00:21:46.680]  以至那份喜樂、平安沒有失去呢?
[00:21:46.680 --> 00:21:49.280]  第三樣我們要思考的就是
[00:21:49.280 --> 00:21:56.560]  我們如何在患難中尋覓那份平安
[00:21:56.560 --> 00:22:00.840]  在《牧羊人》的片段裡
[00:22:00.840 --> 00:22:05.920]  這位天使跟他們說完一番話後
[00:22:05.920 --> 00:22:10.200]  就突然插入片段13、14節
[00:22:10.200 --> 00:22:14.280]  說有一大隊的天兵和剛才的天使
[00:22:14.280 --> 00:22:17.760]  一同唱起歌來
[00:22:17.760 --> 00:22:20.160]  他們唱什麼呢?讚美神的
[00:22:20.160 --> 00:22:23.040]  「在至高之處榮耀歸與神
[00:22:23.040 --> 00:22:27.120]  在地上平安歸與他所喜悅的人」
[00:22:27.120 --> 00:22:30.040]  這段經文很特別
[00:22:30.040 --> 00:22:34.640]  這位天使說的是一隊天兵
[00:22:34.640 --> 00:22:36.640]  原來是兵
[00:22:36.640 --> 00:22:39.920]  天兵是什麼意思呢?就是神的軍隊
[00:22:39.920 --> 00:22:43.120]  軍隊來不是打仗
[00:22:43.120 --> 00:22:46.800]  軍隊來是宣佈和平的訊息
[00:22:46.800 --> 00:22:49.880]  是一個很值得我們思考的地方
[00:22:49.880 --> 00:22:53.680]  原來軍隊告訴我們什麼呢?
[00:22:53.680 --> 00:22:56.360]  原來要歸榮耀給上帝
[00:22:56.360 --> 00:22:58.800]  地上就有平安
[00:22:58.800 --> 00:23:01.000]  原來我們的生命
[00:23:01.000 --> 00:23:06.000]  上帝來的時候已經為我們打了一場聖戰
[00:23:06.000 --> 00:23:09.160]  所以我們將榮耀歸給上帝
[00:23:09.160 --> 00:23:11.280]  歸還給上帝的時候
[00:23:11.280 --> 00:23:14.280]  我們就拿到上帝給的那份平安
[00:23:14.280 --> 00:23:19.040]  在《New English Bible》裡說
[00:23:19.040 --> 00:23:23.760]  是給他恩寵所臨及的人
[00:23:23.760 --> 00:23:26.840]  就是上帝揀選我們
[00:23:26.840 --> 00:23:30.760]  所以今天我們聽到上帝的訊息的時候
[00:23:30.760 --> 00:23:33.520]  正正都是上帝揀選你的
[00:23:33.520 --> 00:23:36.240]  告訴你你揀選他
[00:23:36.240 --> 00:23:38.000]  他已經揀選你
[00:23:38.000 --> 00:23:40.800]  他願意將平安賜給你
[00:23:40.800 --> 00:23:42.400]  這個真正的平安
[00:23:42.400 --> 00:23:46.600]  不是我們中國人說的無災無難那份平安
[00:23:46.600 --> 00:23:49.000]  這裡說的平安是什麼平安呢?
[00:23:49.000 --> 00:23:53.160]  是說我們人與神之間的平安
[00:23:53.160 --> 00:23:56.840]  能夠恢復那份和平
[00:23:56.840 --> 00:24:02.120]  原來人因著罪與上帝阻隔了
[00:24:02.120 --> 00:24:06.680]  以致引申很多很多的憂慮出來
[00:24:06.680 --> 00:24:10.280]  罪會破壞了關係
[00:24:10.280 --> 00:24:14.120]  甚至破壞了我們與上帝的關係
[00:24:14.120 --> 00:24:16.120]  我們開始不認識上帝
[00:24:16.120 --> 00:24:19.640]  所以我們對上帝真的不冷不熱
[00:24:19.640 --> 00:24:21.360]  正在破壞
[00:24:21.360 --> 00:24:25.600]  這個罪會製造很多很多衝突出來
[00:24:25.600 --> 00:24:28.120]  所以世界上有很多的患難
[00:24:28.120 --> 00:24:29.760]  很多的人禍
[00:24:29.760 --> 00:24:35.880]  正正這個罪阻隔了我們享受上帝的平安
[00:24:35.880 --> 00:24:38.320]  所以上帝說他來
[00:24:38.320 --> 00:24:39.960]  我們要歌頌上帝
[00:24:39.960 --> 00:24:46.600]  因為他來讓我們重新得著那份生命
[00:24:46.600 --> 00:24:49.000]  恢復與上帝的關係
[00:24:49.000 --> 00:24:51.000]  那個永遠的生命
[00:24:51.000 --> 00:24:53.280]  我們因罪失落了的生命
[00:24:53.280 --> 00:24:55.760]  上帝說再一次去給我們
[00:24:55.760 --> 00:24:58.880]  並且給我們更豐盛
[00:24:58.880 --> 00:25:00.360]  這裡提醒我們
[00:25:00.360 --> 00:25:03.160]  他說我對你們說了這些話
[00:25:03.160 --> 00:25:07.480]  是要你們在我裏面有平安
[00:25:07.480 --> 00:25:09.840]  在世上雖然有苦難
[00:25:09.840 --> 00:25:11.840]  但你們要有勇氣
[00:25:11.840 --> 00:25:15.160]  因為我已經勝過世界
[00:25:15.160 --> 00:25:17.960]  原來上帝已經勝過世界
[00:25:17.960 --> 00:25:19.840]  所以一群天君
[00:25:19.840 --> 00:25:22.240]  去和我們歌唱
[00:25:22.240 --> 00:25:24.240]  去讚美主
[00:25:24.240 --> 00:25:27.720]  因為我們的主已經勝過世界
[00:25:27.720 --> 00:25:31.280]  將平安重新奪回給我們
[00:25:31.280 --> 00:25:34.520]  我們願不願意得到這份平安呢
[00:25:34.520 --> 00:25:35.680]  在這個時候
[00:25:35.680 --> 00:25:39.720]  很想邀請現在的一群天使
[00:25:39.720 --> 00:25:42.840]  來和我們再一次獻唱一首歌
[00:25:42.840 --> 00:25:44.960]  去歌頌我們的上帝
[00:25:44.960 --> 00:25:47.280]  無論是二千多年前
[00:25:47.280 --> 00:25:48.600]  這個平安夜
[00:25:48.600 --> 00:25:51.240]  一群天使告訴我們
[00:25:51.240 --> 00:25:54.520]  福音已經臨在我們
[00:25:54.520 --> 00:25:56.320]  平安已經臨在我們
[00:25:56.320 --> 00:25:58.720]  今天我們都是一樣
[00:25:58.720 --> 00:26:00.600]  一代一代傳下去
[00:26:00.600 --> 00:26:02.280]  告訴世人
[00:26:02.280 --> 00:26:04.480]  原來上帝的平安
[00:26:04.480 --> 00:26:06.200]  就是這樣臨在我們
[00:26:06.200 --> 00:26:09.000]  所以我們去細聽一下
[00:26:09.000 --> 00:26:10.400]  這首詩歌
[00:26:10.400 --> 00:26:13.200]  是一個現代版的一首詩歌
[00:26:13.200 --> 00:26:17.600]  我們怎樣去看到上帝的平安呢
[00:26:17.600 --> 00:26:32.600]  《愛的心歌》 詞:陳家麗 曲:陳家麗
[00:26:32.600 --> 00:26:47.400]  快步向前 唱著愛的心歌
[00:26:47.400 --> 00:26:54.400]  學習真理 去覽自成為天使
[00:26:54.400 --> 00:27:01.600]  祝福這世界 仰著耶穌的愛
[00:27:01.600 --> 00:27:08.400]  祂必看顧我 不管風風雨雨
[00:27:14.000 --> 00:27:21.000]  快步向前 唱著愛的心歌
[00:27:21.000 --> 00:27:28.000]  學習真理 去覽自成為天使
[00:27:28.000 --> 00:27:35.000]  祝福這世界 仰著耶穌的愛
[00:27:35.000 --> 00:27:42.000]  祂必看顧我 不管風風雨雨
[00:27:42.000 --> 00:28:02.000]  (音樂)
[00:28:02.000 --> 00:28:09.000]  快步向前 唱著愛的心歌
[00:28:09.000 --> 00:28:16.000]  學習真理 去覽自成為天使
[00:28:16.000 --> 00:28:23.000]  祝福這世界 仰著耶穌的愛
[00:28:23.000 --> 00:28:30.000]  祂必看顧我 不管風風雨雨
[00:28:30.000 --> 00:28:37.000]  祝福這世界 仰著耶穌的愛
[00:28:37.000 --> 00:28:44.000]  祂必看顧我 不管風風雨雨
[00:28:44.000 --> 00:28:53.000]  (音樂)
[00:28:53.000 --> 00:28:58.000]  祝大家聖誕快樂
[00:28:58.000 --> 00:29:01.000]  (掌聲)
[00:29:01.000 --> 00:29:04.000]  好多謝我們的小天使
[00:29:06.000 --> 00:29:08.000]  剛才彩排的時候
[00:29:08.000 --> 00:29:12.000]  他們什麼都沒有動 也沒有唱
[00:29:12.000 --> 00:29:17.000]  果然有些成人支持的家長相差很遠
[00:29:17.000 --> 00:29:21.000]  所以有沒有聽他們唱歌的內容
[00:29:21.000 --> 00:29:23.000]  去提醒我們
[00:29:23.000 --> 00:29:26.000]  我們也要成為天使
[00:29:26.000 --> 00:29:28.000]  我們也期待我們的生命
[00:29:28.000 --> 00:29:30.000]  告訴我們下一代
[00:29:30.000 --> 00:29:33.000]  我們的生命也會有平安
[00:29:33.000 --> 00:29:35.000]  我們也可以成為天使
[00:29:35.000 --> 00:29:37.000]  可以一代代傳下去
[00:29:37.000 --> 00:29:39.000]  縱使風風雨雨
[00:29:39.000 --> 00:29:42.000]  但我們相信平安仍然在
[00:29:42.000 --> 00:29:44.000]  縱使我們看新聞的時候
[00:29:44.000 --> 00:29:46.000]  仍然看到很多的戰爭
[00:29:46.000 --> 00:29:48.000]  有很多的殺人案
[00:29:48.000 --> 00:29:49.000]  或者疫情好像緊張化
[00:29:49.000 --> 00:29:52.000]  仍然有很多好像不能預測的情況
[00:29:52.000 --> 00:29:56.000]  不過我們知道我們主會持平安的主
[00:29:56.000 --> 00:29:58.000]  我記得如果去想像一下
[00:29:58.000 --> 00:30:00.000]  最平安的畫面
[00:30:00.000 --> 00:30:05.000]  我會想起耶穌有一次和門徒一起在船上
[00:30:05.000 --> 00:30:06.000]  那個畫面
[00:30:06.000 --> 00:30:08.000]  記不記得有一次起風浪
[00:30:08.000 --> 00:30:10.000]  耶穌在船上做什麼
[00:30:10.000 --> 00:30:13.000]  在船尾睡覺
[00:30:13.000 --> 00:30:15.000]  正正就是祂很平安
[00:30:15.000 --> 00:30:18.000]  因為祂知道祂是長官
[00:30:18.000 --> 00:30:21.000]  那些門徒就很緊張
[00:30:21.000 --> 00:30:22.000]  就說主啊 祢不理我們
[00:30:22.000 --> 00:30:24.000]  我們就死了
[00:30:24.000 --> 00:30:26.000]  但是耶穌的回應是什麼
[00:30:26.000 --> 00:30:28.000]  祂說小信的人
[00:30:28.000 --> 00:30:30.000]  為什麼這麼膽怯
[00:30:30.000 --> 00:30:32.000]  才會拆了門徒
[00:30:32.000 --> 00:30:34.000]  不是拆了風浪
[00:30:34.000 --> 00:30:36.000]  所以今年
[00:30:36.000 --> 00:30:39.000]  上帝也可能和我們說
[00:30:39.000 --> 00:30:41.000]  我們還擔心什麼呢
[00:30:41.000 --> 00:30:44.000]  我們平安失去了哪裡呢
[00:30:44.000 --> 00:30:48.000]  我們要重新找回上帝給我們的平安
[00:30:48.000 --> 00:30:50.000]  因為上帝在我們的船中
[00:30:50.000 --> 00:30:53.000]  上帝在我們生命當中
[00:30:53.000 --> 00:30:56.000]  所以我們那份平安是不會失去的
[00:30:56.000 --> 00:30:58.000]  我們找回上帝就可以了
[00:30:58.000 --> 00:31:01.000]  我們一起同心去禱告吧
[00:31:01.000 --> 00:31:03.000]  在這個時候也邀請大家
[00:31:03.000 --> 00:31:05.000]  重新去思考
[00:31:05.000 --> 00:31:07.000]  或者在這段時間
[00:31:07.000 --> 00:31:09.000]  我們不知不覺
[00:31:09.000 --> 00:31:14.000]  那份平安可能都會遺失了
[00:31:14.000 --> 00:31:17.000]  可能面對很多突然來的事情
[00:31:17.000 --> 00:31:20.000]  或者好像改變不了的事情
[00:31:20.000 --> 00:31:21.000]  或者期待了很久
[00:31:21.000 --> 00:31:23.000]  上帝又沒有回應的時候
[00:31:23.000 --> 00:31:27.000]  我們那份平安好像不知為什麼
[00:31:27.000 --> 00:31:29.000]  就沒有了
[00:31:29.000 --> 00:31:31.000]  如果你在這樣的處境
[00:31:31.000 --> 00:31:33.000]  甚至在患難裡
[00:31:33.000 --> 00:31:35.000]  令你很多的受煩
[00:31:35.000 --> 00:31:37.000]  你只是看到風浪
[00:31:37.000 --> 00:31:40.000]  看不到上帝在船中的時候
[00:31:40.000 --> 00:31:42.000]  你有很多懼怕
[00:31:42.000 --> 00:31:44.000]  你有很多艱辛
[00:31:44.000 --> 00:31:46.000]  失去了平安
[00:31:46.000 --> 00:31:49.000]  你願不願意重新拿回那份平安呢
[00:31:49.000 --> 00:31:52.000]  上帝說重新給你
[00:31:52.000 --> 00:31:54.000]  如果你也願意
[00:31:54.000 --> 00:31:57.000]  重新在上帝裡面拿回那份平安
[00:31:57.000 --> 00:32:00.000]  把你的手按在你的心裡面
[00:32:00.000 --> 00:32:02.000]  你告訴耶穌
[00:32:02.000 --> 00:32:05.000]  「是的,這個聖誕你再一次提醒我」
[00:32:05.000 --> 00:32:07.000]  「你的平安在我裡面」
[00:32:07.000 --> 00:32:10.000]  「你的平安在我裡面」
[00:32:10.000 --> 00:32:12.000]  「你重新將平安去充滿我」
[00:32:12.000 --> 00:32:14.000]  以至我們不懼怕
[00:32:14.000 --> 00:32:17.000]  不因著世事的改變
[00:32:17.000 --> 00:32:19.000]  而去失掉平安
[00:32:19.000 --> 00:32:23.000]  讓我們重新在裡面站立得穩
[00:32:23.000 --> 00:32:25.000]  有時候
[00:32:25.000 --> 00:32:30.000]  我很想在上帝裡面發出呼召
[00:32:30.000 --> 00:32:32.000]  如果你還未相信耶穌
[00:32:32.000 --> 00:32:36.000]  你也很想拿回那份平安
[00:32:36.000 --> 00:32:39.000]  我同樣也很想邀請你
[00:32:39.000 --> 00:32:41.000]  輕輕地舉起你的手
[00:32:41.000 --> 00:32:43.000]  讓我知道為你祈禱
[00:32:43.000 --> 00:32:47.000]  讓耶穌的平安能夠進入你的生命裡
[00:32:47.000 --> 00:32:49.000]  成為你的救主
[00:32:49.000 --> 00:32:50.000]  一生帶領你
[00:32:50.000 --> 00:32:52.000]  一生與你同在
[00:32:52.000 --> 00:32:54.000]  有沒有這樣的朋友?
[00:32:54.000 --> 00:32:56.000]  如果願意的話
[00:32:56.000 --> 00:32:58.000]  請你舉起你的手
[00:32:58.000 --> 00:33:00.000]  我看到這裡,請放手
[00:33:00.000 --> 00:33:01.000]  還有沒有?
[00:33:01.000 --> 00:33:05.000]  我看到,請放手
[00:33:05.000 --> 00:33:11.000]  還有沒有很想得到上帝給你的救恩?
[00:33:11.000 --> 00:33:15.000]  你從沒有公開地舉起你的手
[00:33:15.000 --> 00:33:17.000]  你今天上帝說那份平安
[00:33:17.000 --> 00:33:19.000]  也是要臨在你
[00:33:19.000 --> 00:33:22.000]  你願不願意就這樣舉手?
[00:33:22.000 --> 00:33:24.000]  如果願意的話
[00:33:24.000 --> 00:33:26.000]  請舉起你的手
[00:33:26.000 --> 00:33:28.000]  我為你祝福、祈禱、做任務
[00:33:28.000 --> 00:33:38.000]  讓我們一起去禱告
[00:33:38.000 --> 00:33:41.000]  天父,我們感謝你
[00:33:41.000 --> 00:33:47.000]  感謝你將你最大的平安賜給我們
[00:33:47.000 --> 00:33:50.000]  就是用你的生命犧牲
[00:33:50.000 --> 00:33:52.000]  你來到這個世界上
[00:33:52.000 --> 00:33:54.000]  為的不是享受榮華
[00:33:54.000 --> 00:33:57.000]  你甘願在一個馬槽裡
[00:33:57.000 --> 00:34:00.000]  這麼卑微的地方出生
[00:34:00.000 --> 00:34:04.000]  為的就是要成為一個人
[00:34:04.000 --> 00:34:06.000]  道成肉身,成為人
[00:34:06.000 --> 00:34:08.000]  這個樣式就是救贖我們
[00:34:08.000 --> 00:34:10.000]  你除去我們的罪
[00:34:10.000 --> 00:34:13.000]  你在十字架裡拯救我們
[00:34:13.000 --> 00:34:16.000]  給我們那份平安獻上感謝
[00:34:16.000 --> 00:34:18.000]  為了我們弟兄姊妹
[00:34:18.000 --> 00:34:20.000]  在你面前很想要那份平安
[00:34:20.000 --> 00:34:22.000]  我們去禱告你
[00:34:22.000 --> 00:34:24.000]  你將你的平安厚厚賜給
[00:34:24.000 --> 00:34:27.000]  願意尋求你的人
[00:34:27.000 --> 00:34:30.000]  為了剛才改守的朋友們
[00:34:30.000 --> 00:34:32.000]  我們也去禱告
[00:34:32.000 --> 00:34:36.000]  主啊,你親自將他們的生命
[00:34:36.000 --> 00:34:38.000]  一切的罪除去
[00:34:38.000 --> 00:34:40.000]  因為你十字架上的補血
[00:34:40.000 --> 00:34:42.000]  已經除去他們的罪
[00:34:42.000 --> 00:34:44.000]  當他們願意用信心去接受的時候
[00:34:44.000 --> 00:34:46.000]  主你的救恩就臨在
[00:34:46.000 --> 00:34:48.000]  你的平安就臨在
[00:34:48.000 --> 00:34:50.000]  主我們感謝你
[00:34:50.000 --> 00:34:53.000]  求你繼續去兼顧我們每一個人的生命
[00:34:53.000 --> 00:34:57.000]  無論日子如何
[00:34:57.000 --> 00:35:00.000]  主啊,我們都深信你與我們同在
[00:35:00.000 --> 00:35:03.000]  以致我們享受你那份平安
[00:35:03.000 --> 00:35:05.000]  多謝你聽我們禱告交託
[00:35:05.000 --> 00:35:07.000]  奉耶穌基督的聖名,阿們
[00:35:07.000 --> 00:35:09.000]  (字幕製作/時間軸:秋月AutumnMoon)

