
[00:00:00.000 --> 00:00:25.000]  大家好,各位現場的頂指每位朋友,亦都在網上的朋友大家好
[00:17:37.000 --> 00:17:39.000]  但上帝讓你看到
[00:17:39.000 --> 00:17:41.000]  你要看見神蹟
[00:17:41.000 --> 00:17:43.000]  是你相信才看見
[00:17:43.000 --> 00:17:45.000]  好像剛才那首詩
[00:17:45.000 --> 00:17:47.000]  你相信才看見
[00:17:47.000 --> 00:17:48.000]  如果你不相信的時候
[00:17:48.000 --> 00:17:50.000]  即使神蹟出現在你面前
[00:17:50.000 --> 00:17:52.000]  你的解讀都會覺得
[00:17:52.000 --> 00:17:53.000]  只不過是隨機數
[00:17:53.000 --> 00:17:56.000]  只不過是無數的偶數出現可能性
[00:17:56.000 --> 00:17:58.000]  你不會解讀
[00:17:58.000 --> 00:17:59.000]  也不會給信用
[00:17:59.000 --> 00:18:01.000]  給回聽你祈禱
[00:18:01.000 --> 00:18:03.000]  蒙英運的祈禱
[00:18:03.000 --> 00:18:05.000]  為什麼說我們的解讀
[00:18:05.000 --> 00:18:07.000]  是基於我們的信念
[00:18:07.000 --> 00:18:09.000]  當時
[00:18:09.000 --> 00:18:11.000]  葛若特在過紅海的時候
[00:18:11.000 --> 00:18:13.000]  是沒有選擇
[00:18:13.000 --> 00:18:15.000]  前面已經是紅海
[00:18:15.000 --> 00:18:16.000]  後面有追兵
[00:18:16.000 --> 00:18:18.000]  你唯一的選擇就是向前走
[00:18:18.000 --> 00:18:20.000]  但去到約旦河的時候
[00:18:20.000 --> 00:18:21.000]  是有選擇性的
[00:18:21.000 --> 00:18:23.000]  是較為平安的環境
[00:18:23.000 --> 00:18:25.000]  去作出一個決定
[00:18:25.000 --> 00:18:30.000]  還有當時摩西代表著眾人先走前
[00:18:30.000 --> 00:18:32.000]  但去到這個時候
[00:18:32.000 --> 00:18:35.000]  祭司和會眾都要一起進入約旦河
[00:18:35.000 --> 00:18:38.000]  不只是單單一個人向前走
[00:18:38.000 --> 00:18:40.000]  祭司必須要踏進水裡
[00:18:40.000 --> 00:18:42.000]  水才停止
[00:18:42.000 --> 00:18:44.000]  信心的行動
[00:18:44.000 --> 00:18:47.000]  但在後面的時候
[00:18:47.000 --> 00:18:48.000]  讓我們看到
[00:18:48.000 --> 00:18:51.000]  負承擔責任確實他們曾經試過
[00:18:51.000 --> 00:18:53.000]  當時記載著
[00:18:53.000 --> 00:18:55.000]  他們在面對一些王
[00:18:55.000 --> 00:18:57.000]  阻止他們進攻的時候
[00:18:57.000 --> 00:18:58.000]  他們有兩個選擇
[00:18:58.000 --> 00:18:59.000]  一是逃避
[00:18:59.000 --> 00:19:01.000]  我從來沒有想過會有
[00:19:01.000 --> 00:19:03.000]  意料不到的驚喜
[00:19:03.000 --> 00:19:05.000]  或者困難
[00:19:05.000 --> 00:19:07.000]  但他們選擇了
[00:19:07.000 --> 00:19:09.000]  沒有說過會有打仗
[00:19:09.000 --> 00:19:11.000]  不是每件事都說得足夠
[00:19:11.000 --> 00:19:13.000]  結果出現了艱難的時候
[00:19:13.000 --> 00:19:15.000]  他們繼續踏前
[00:19:15.000 --> 00:19:20.000]  但在過去40年前
[00:19:20.000 --> 00:19:22.000]  他們曾經都原地踏步
[00:19:22.000 --> 00:19:23.000]  面對艱難的決定的時候
[00:19:23.000 --> 00:19:25.000]  他們全部都停止
[00:19:25.000 --> 00:19:27.000]  全部停止
[00:19:27.000 --> 00:19:29.000]  連摩西也差不多想
[00:19:29.000 --> 00:19:32.000]  帶著會眾他們不肯動
[00:19:32.000 --> 00:19:34.000]  結果上帝就跟摩西說
[00:19:34.000 --> 00:19:36.000]  你吩咐他們繼續向前走
[00:19:36.000 --> 00:19:37.000]  不要停在這裡
[00:19:37.000 --> 00:19:39.000]  不要原地踏步
[00:19:39.000 --> 00:19:41.000]  有時候人生總會遇上
[00:19:41.000 --> 00:19:43.000]  意想不到的挑戰
[00:19:43.000 --> 00:19:45.000]  在過去的時候
[00:19:45.000 --> 00:19:46.000]  或者這幾年的時候
[00:19:46.000 --> 00:19:47.000]  我們都沒有想過
[00:19:47.000 --> 00:19:48.000]  疫情帶來的時候
[00:19:48.000 --> 00:19:50.000]  可能就業困難
[00:19:50.000 --> 00:19:51.000]  人生的境況
[00:19:51.000 --> 00:19:52.000]  我們身邊的家人朋友
[00:19:52.000 --> 00:19:53.000]  不在我們身邊
[00:19:53.000 --> 00:19:56.000]  很多我們都沒有想過
[00:19:56.000 --> 00:19:58.000]  在我們沒有想過這個情況的時候
[00:19:58.000 --> 00:20:02.000]  可能近期你遇上一個難題
[00:20:02.000 --> 00:20:04.000]  神藉著這篇信息的時候
[00:20:04.000 --> 00:20:05.000]  去跟你說
[00:20:05.000 --> 00:20:07.000]  你究竟願意的
[00:20:07.000 --> 00:20:09.000]  是原地踏步
[00:20:09.000 --> 00:20:11.000]  還是向前走多一步
[00:20:11.000 --> 00:20:16.000]  在小結的時候
[00:20:16.000 --> 00:20:18.000]  當計劃被打亂的時候
[00:20:18.000 --> 00:20:20.000]  你過去會選擇退縮
[00:20:20.000 --> 00:20:21.000]  任由它
[00:20:21.000 --> 00:20:22.000]  還是你願意相信神
[00:20:22.000 --> 00:20:24.000]  去作出下一步
[00:20:24.000 --> 00:20:25.000]  面對困難的時候
[00:20:25.000 --> 00:20:26.000]  你願意等候神解決
[00:20:26.000 --> 00:20:27.000]  神我不管
[00:20:27.000 --> 00:20:28.000]  你幫我處理好
[00:20:28.000 --> 00:20:31.000]  還是主動踏出一步
[00:20:31.000 --> 00:20:33.000]  有一句英文諺語就是說
[00:20:33.000 --> 00:20:35.000]  Don't pray for the challenge
[00:20:35.000 --> 00:20:36.000]  equal to your strength
[00:20:36.000 --> 00:20:37.000]  but pray for strength
[00:20:37.000 --> 00:20:38.000]  equal to your challenge
[00:20:38.000 --> 00:20:40.000]  如果你能游十米的時候
[00:20:40.000 --> 00:20:41.000]  如果你只是求神
[00:20:41.000 --> 00:20:43.000]  神啊我現在能游十米
[00:20:43.000 --> 00:20:46.000]  你給我游十米的困難能力
[00:20:46.000 --> 00:20:48.000]  你是沒有成長的
[00:20:48.000 --> 00:20:50.000]  你仍然停留在小學階段
[00:20:50.000 --> 00:20:51.000]  中學階段
[00:20:51.000 --> 00:20:54.000]  但當我們越來越成長的時候
[00:20:54.000 --> 00:20:55.000]  其實我們的艱難
[00:20:55.000 --> 00:20:57.000]  是比我們之前沒有想過的大
[00:20:57.000 --> 00:21:00.000]  但我們有誰一出生就懂得拿筷子呢
[00:21:00.000 --> 00:21:01.000]  有的恭喜你
[00:21:01.000 --> 00:21:02.000]  你是神童
[00:21:02.000 --> 00:21:05.000]  沒有一個人一出生就懂得拿筷子
[00:21:05.000 --> 00:21:08.000]  所有的技能都是社會學
[00:21:08.000 --> 00:21:10.000]  都是累積回來的
[00:21:10.000 --> 00:21:12.000]  神啊我近期面對一個
[00:21:12.000 --> 00:21:13.000]  需要游五十米
[00:21:13.000 --> 00:21:16.000]  要游一百米的困難
[00:21:16.000 --> 00:21:18.000]  我從來之前沒有預料過
[00:21:18.000 --> 00:21:19.000]  我沒有這個經驗
[00:21:19.000 --> 00:21:20.000]  但是神
[00:21:20.000 --> 00:21:22.000]  你是一個全知的神
[00:21:22.000 --> 00:21:25.000]  你是一個有能力的神
[00:21:25.000 --> 00:21:27.000]  你讓我有新的能力
[00:21:27.000 --> 00:21:30.000]  去面對你為我擺上這個挑戰
[00:21:30.000 --> 00:21:32.000]  以致我能夠踏上的時候
[00:21:32.000 --> 00:21:33.000]  擴展我的能力
[00:21:33.000 --> 00:21:35.000]  不只是游十米
[00:21:35.000 --> 00:21:37.000]  是游五十甚至一百米
[00:21:37.000 --> 00:21:40.000]  目的是叫我身邊的人認識到
[00:21:40.000 --> 00:21:43.000]  是耶和華你
[00:21:43.000 --> 00:21:44.000]  所以頂姐妹
[00:21:44.000 --> 00:21:46.000]  或者網上的朋友
[00:21:46.000 --> 00:21:48.000]  你今天遇上這篇訊息
[00:21:48.000 --> 00:21:50.000]  不是偶然
[00:21:50.000 --> 00:21:52.000]  我知道可能你近期
[00:21:52.000 --> 00:21:55.000]  或者你心裡一直在等候神
[00:21:55.000 --> 00:21:58.000]  去答應你一個的回應
[00:21:58.000 --> 00:22:00.000]  但其實你等候神
[00:22:00.000 --> 00:22:03.000]  神也在等候你
[00:22:03.000 --> 00:22:04.000]  當你作出這個決定
[00:22:04.000 --> 00:22:07.000]  作出這個選擇的時候
[00:22:07.000 --> 00:22:09.000]  神仍然跟你同在
[00:22:09.000 --> 00:22:12.000]  神仍然用祂意想不到的方式
[00:22:12.000 --> 00:22:13.000]  去塑造你
[00:22:13.000 --> 00:22:17.000]  去使你和身邊的人得福
[00:22:17.000 --> 00:22:19.000]  今天神呼召你
[00:22:19.000 --> 00:22:23.000]  在你未見到你的上游
[00:22:23.000 --> 00:22:25.000]  在你未見到你的未來
[00:22:25.000 --> 00:22:27.000]  神其實已經一早動了功
[00:22:27.000 --> 00:22:29.000]  在你人生的若大難當中
[00:22:29.000 --> 00:22:31.000]  已經動功
[00:22:31.000 --> 00:22:36.000]  我們需要的是確立神的主權
[00:22:36.000 --> 00:22:39.000]  相信神的同在
[00:22:39.000 --> 00:22:42.000]  以及是盡上我們人的責任
[00:22:42.000 --> 00:22:44.000]  當你願意這樣做的時候
[00:22:44.000 --> 00:22:47.000]  我深信每一個你都會經歷到
[00:22:47.000 --> 00:22:48.000]  神對你的祝福
[00:22:48.000 --> 00:22:49.000]  願你一同禱告
[00:22:49.000 --> 00:22:50.000]  天父多謝你
[00:22:50.000 --> 00:22:52.000]  讓我們經歷到
[00:22:52.000 --> 00:22:54.000]  主你自己話語的真實
[00:22:54.000 --> 00:22:56.000]  我們每一個人都曾經淺嘗過
[00:22:56.000 --> 00:22:58.000]  你那份的美善
[00:22:58.000 --> 00:23:00.000]  主求你赦免我們的不順
[00:23:00.000 --> 00:23:02.000]  甚至我們的小順
[00:23:02.000 --> 00:23:04.000]  因為你會挽回我們
[00:23:04.000 --> 00:23:06.000]  當我們不懂得如何禱告的時候
[00:23:06.000 --> 00:23:08.000]  聖靈你會為我們禱告
[00:23:08.000 --> 00:23:10.000]  主我們有懼怕
[00:23:10.000 --> 00:23:11.000]  我們有缺乏
[00:23:11.000 --> 00:23:13.000]  求你將日用的勇氣
[00:23:13.000 --> 00:23:15.000]  日用的能力加給我們
[00:23:15.000 --> 00:23:17.000]  以致我們在軟弱當中
[00:23:17.000 --> 00:23:20.000]  能夠可以誇耀你的名
[00:23:20.000 --> 00:23:23.000]  因為全地的人都需要聽見你的名
[00:23:23.000 --> 00:23:25.000]  以致我們去敬拜你
[00:23:25.000 --> 00:23:28.000]  成為你塑造我們眼中的樣式
[00:23:28.000 --> 00:23:32.000]  使每一個人都能看見上帝你的榮美
[00:23:32.000 --> 00:23:33.000]  多謝你聽我們禱告
[00:23:33.000 --> 00:23:34.000]  奉主的聖名祈求
[00:23:34.000 --> 00:23:35.000]  阿門
[00:23:36.000 --> 00:23:38.000]  (掌聲鼓勵)
[00:23:38.000 --> 00:23:40.000]  (下集待續)
[00:23:40.000 --> 00:23:42.000]  (字幕製作:貝爾)

