
[00:00:00.000 --> 00:00:03.000]  多謝敬拜隊給我們好的預備
[00:15:25.000 --> 00:15:27.000]  我陪你跑
[00:15:27.000 --> 00:15:28.000]  真的乖
[00:15:28.000 --> 00:15:29.000]  陪我跑
[00:15:29.000 --> 00:15:30.000]  不是
[00:15:30.000 --> 00:15:31.000]  整個過程
[00:15:31.000 --> 00:15:33.000]  剛才我是走路
[00:15:33.000 --> 00:15:35.000]  我沒有跑過
[00:15:35.000 --> 00:15:36.000]  不是
[00:15:36.000 --> 00:15:37.000]  你跟我同步
[00:15:37.000 --> 00:15:38.000]  是
[00:15:38.000 --> 00:15:40.000]  我跟你同步走路
[00:15:40.000 --> 00:15:45.000]  最後女兒真的陪我跑馬拉松
[00:15:45.000 --> 00:15:49.000]  還陪我一起衝線
[00:15:49.000 --> 00:15:51.000]  很感恩
[00:15:51.000 --> 00:15:52.000]  很感恩
[00:15:52.000 --> 00:15:54.000]  原來她明白
[00:15:54.000 --> 00:15:56.000]  這個胖子爸爸
[00:15:56.000 --> 00:15:59.000]  竟然願意將自己最軟弱的東西擺出來
[00:15:59.000 --> 00:16:02.000]  為有需要的生命
[00:16:02.000 --> 00:16:04.000]  去做一些做不到的事
[00:16:04.000 --> 00:16:07.000]  我的孩子陪我一起去見證
[00:16:07.000 --> 00:16:09.000]  是我沒有能力
[00:16:09.000 --> 00:16:11.000]  但我願意擺上
[00:16:11.000 --> 00:16:13.000]  她說我跟你一起
[00:16:13.000 --> 00:16:15.000]  這份就是我們見得到的信仰
[00:16:15.000 --> 00:16:17.000]  我們的孩子要見到什麼
[00:16:17.000 --> 00:16:19.000]  不是你講高賢大智
[00:16:19.000 --> 00:16:20.000]  講多少偉論
[00:16:20.000 --> 00:16:21.000]  在港台
[00:16:21.000 --> 00:16:22.000]  在教會
[00:16:22.000 --> 00:16:23.000]  多麼有權位
[00:16:23.000 --> 00:16:24.000]  多麼有能力
[00:16:24.000 --> 00:16:26.000]  或者你講得多麼流利
[00:16:26.000 --> 00:16:27.000]  多麼順暢
[00:16:27.000 --> 00:16:30.000]  而是她見到一個活生生的信
[00:16:30.000 --> 00:16:32.000]  她就跟
[00:16:32.000 --> 00:16:35.000]  因為我們下一代一樣
[00:16:35.000 --> 00:16:39.000]  她要見到的就是你和我活生生的信
[00:16:39.000 --> 00:16:41.000]  我怎樣愛上帝
[00:16:41.000 --> 00:16:42.000]  我怎樣犧牲
[00:16:42.000 --> 00:16:44.000]  我不是在教會講奉獻
[00:16:44.000 --> 00:16:46.000]  家裡就有鱗蝕
[00:16:46.000 --> 00:16:47.000]  在教會講愛心
[00:16:47.000 --> 00:16:49.000]  家裡就打仔打到飛起
[00:16:49.000 --> 00:16:51.000]  沒意思的
[00:16:51.000 --> 00:16:53.000]  你的兒子一定走的
[00:16:53.000 --> 00:16:57.000]  整件事讓我們見到一個色切的信息
[00:16:57.000 --> 00:17:00.000]  就是讓我們的下一代去結連
[00:17:00.000 --> 00:17:02.000]  讓他見到你和我的生命
[00:17:02.000 --> 00:17:04.000]  但又實際
[00:17:04.000 --> 00:17:05.000]  盧雲講得很清楚
[00:17:05.000 --> 00:17:06.000]  他說頂智妹
[00:17:06.000 --> 00:17:08.000]  你不要用無條件的愛我
[00:17:08.000 --> 00:17:09.000]  因為沒有人做得到
[00:17:09.000 --> 00:17:12.000]  若果我們要求其他人給一些無條件
[00:17:12.000 --> 00:17:15.000]  只有上帝能夠賜的東西
[00:17:15.000 --> 00:17:17.000]  我們就是魔鬼
[00:17:17.000 --> 00:17:21.000]  我們不用做到完美完美無瑕疵
[00:17:21.000 --> 00:17:22.000]  來扮演
[00:17:22.000 --> 00:17:25.000]  去告訴我們下一代聽我們多好
[00:17:25.000 --> 00:17:27.000]  我就會吠吠啷啷
[00:17:27.000 --> 00:17:29.000]  我會去跑馬拉松
[00:17:29.000 --> 00:17:31.000]  我也會去冷藏
[00:17:31.000 --> 00:17:33.000]  我有時講了一樣
[00:17:33.000 --> 00:17:36.000]  有時不做的爸爸
[00:17:36.000 --> 00:17:37.000]  但為什麼
[00:17:37.000 --> 00:17:39.000]  但我們仍然有靠
[00:17:39.000 --> 00:17:41.000]  只有耶穌基督的恩典
[00:17:41.000 --> 00:17:44.000]  我們體驗到無條件的愛和接納
[00:17:44.000 --> 00:17:49.000]  恩典帶來深度的意志和內在的改變
[00:17:49.000 --> 00:17:51.000]  所以今天
[00:17:51.000 --> 00:17:53.000]  我邀請所有頂智妹
[00:17:53.000 --> 00:17:55.000]  特別是組長
[00:17:55.000 --> 00:17:57.000]  傳道目者
[00:17:57.000 --> 00:18:01.000]  你不需要做一個超級淑女
[00:18:01.000 --> 00:18:03.000]  也不需要每一項都行
[00:18:03.000 --> 00:18:07.000]  講道行,探訪行,關懷行
[00:18:07.000 --> 00:18:09.000]  打鼓行,彈結他行
[00:18:09.000 --> 00:18:11.000]  然後你玩雜耍行
[00:18:11.000 --> 00:18:13.000]  不用的
[00:18:13.000 --> 00:18:15.000]  做回你自己
[00:18:15.000 --> 00:18:16.000]  我就是這樣的人
[00:18:16.000 --> 00:18:17.000]  我就是這樣的限制
[00:18:17.000 --> 00:18:20.000]  不過我已將自己拿出來給上帝
[00:18:20.000 --> 00:18:24.000]  給你看一個活著的生命
[00:18:24.000 --> 00:18:29.000]  剛剛我約了一班頂智妹
[00:18:29.000 --> 00:18:33.000]  和我慶祝一下
[00:18:33.000 --> 00:18:35.000]  本人去到甲子年份
[00:18:35.000 --> 00:18:39.000]  有一班由他們十八九歲
[00:18:39.000 --> 00:18:41.000]  陪我成長
[00:18:41.000 --> 00:18:44.000]  到我現在要退休的日子
[00:18:44.000 --> 00:18:46.000]  他們繼續陪我成長
[00:18:46.000 --> 00:18:48.000]  他們又拖男帶女來到
[00:18:48.000 --> 00:18:49.000]  當中有頂智妹跟我說
[00:18:49.000 --> 00:18:51.000]  佢話家強
[00:18:51.000 --> 00:18:53.000]  好開心和你一齊
[00:18:53.000 --> 00:18:55.000]  二十多年來
[00:18:55.000 --> 00:18:58.000]  我見到你不是一個講的生命
[00:18:58.000 --> 00:19:01.000]  你是活出信仰的生命
[00:19:01.000 --> 00:19:03.000]  更重要的
[00:19:03.000 --> 00:19:05.000]  其中有一個頂智妹跟我說
[00:19:05.000 --> 00:19:08.000]  家強,我立定心志
[00:19:08.000 --> 00:19:14.000]  我很想我的孩子都成為牧師傳道
[00:19:14.000 --> 00:19:18.000]  如果我的生命是甩甩漏漏
[00:19:18.000 --> 00:19:21.000]  還要滿有瑕疵
[00:19:21.000 --> 00:19:25.000]  你猜猜跟著我的人會怎樣回應
[00:19:25.000 --> 00:19:27.000]  如果我的生命不一致
[00:19:27.000 --> 00:19:29.000]  說一套做一套
[00:19:29.000 --> 00:19:31.000]  跟著和我一齊成長的頂智妹
[00:19:31.000 --> 00:19:33.000]  有什麼後果
[00:19:33.000 --> 00:19:36.000]  為什麼我們的新生代不見了
[00:19:36.000 --> 00:19:38.000]  問問我們自己
[00:19:38.000 --> 00:19:40.000]  我們怎樣活出信仰
[00:19:40.000 --> 00:19:42.000]  第二樣東西
[00:19:42.000 --> 00:19:45.000]  我們需要的不單單是一個訊息
[00:19:45.000 --> 00:19:46.000]  也有一個質素
[00:19:46.000 --> 00:19:47.000]  什麼質素
[00:19:47.000 --> 00:19:49.000]  約翰是穿樂壇毛衣服
[00:19:49.000 --> 00:19:52.000]  穿著皮帶是黃松野蜜
[00:19:52.000 --> 00:19:54.000]  其實你看看聖經
[00:19:54.000 --> 00:19:56.000]  跟劉若翰有什麼分別
[00:19:56.000 --> 00:19:59.000]  你說穿著皮帶穿著名牌
[00:19:59.000 --> 00:20:00.000]  不是的
[00:20:00.000 --> 00:20:02.000]  一個爛的麻包布袋
[00:20:02.000 --> 00:20:04.000]  用鹹水草綁著就是衣服
[00:20:04.000 --> 00:20:06.000]  這件就是他的衣服
[00:20:06.000 --> 00:20:09.000]  黃松野蜜不是說他今天吃蜂蜜
[00:20:09.000 --> 00:20:10.000]  就很特別
[00:20:10.000 --> 00:20:11.000]  要吃蜂膠
[00:20:11.000 --> 00:20:13.000]  裡面的蜜很貴
[00:20:13.000 --> 00:20:14.000]  不是的
[00:20:14.000 --> 00:20:16.000]  吃到的東西就可以
[00:20:16.000 --> 00:20:18.000]  這個不是重點
[00:20:18.000 --> 00:20:20.000]  Simple life
[00:20:20.000 --> 00:20:23.000]  今天你怎樣過你的簡潔生活
[00:20:23.000 --> 00:20:26.000]  特別我經常提醒弟妹
[00:20:26.000 --> 00:20:27.000]  我問弟妹
[00:20:27.000 --> 00:20:30.000]  如果今天牧師邀請你們
[00:20:30.000 --> 00:20:32.000]  在這裡每個弟妹臨走的時候
[00:20:32.000 --> 00:20:35.000]  放下一萬元奉獻
[00:20:35.000 --> 00:20:38.000]  大家有什麼後果
[00:20:38.000 --> 00:20:39.000]  有沒有人會馬上說
[00:20:39.000 --> 00:20:43.000]  牧師我願意請你舉手
[00:20:43.000 --> 00:20:45.000]  一個都沒有
[00:20:45.000 --> 00:20:47.000]  正常的
[00:20:47.000 --> 00:20:49.000]  你旁邊的配偶跟你說
[00:20:49.000 --> 00:20:51.000]  我們這次去日本
[00:20:51.000 --> 00:20:54.000]  沒有三萬你不要跟我說
[00:20:54.000 --> 00:20:57.000]  你三千就不要去了
[00:20:57.000 --> 00:20:59.000]  那你怎樣
[00:20:59.000 --> 00:21:01.000]  其實都沒有
[00:21:01.000 --> 00:21:03.000]  死死地都要給
[00:21:03.000 --> 00:21:07.000]  整件事我們真的要學會簡樸
[00:21:07.000 --> 00:21:11.000]  我們覺得基督徒不是不可以吃喝
[00:21:11.000 --> 00:21:12.000]  不是不可以去旅行
[00:21:12.000 --> 00:21:14.000]  不過我經常問自己
[00:21:14.000 --> 00:21:17.000]  我可以有多少給上帝
[00:21:17.000 --> 00:21:20.000]  又有多少讓上帝給我去活出
[00:21:20.000 --> 00:21:22.000]  我可以的生活
[00:21:22.000 --> 00:21:24.000]  不要忘記神
[00:21:24.000 --> 00:21:26.000]  真的不要忘記神
[00:21:26.000 --> 00:21:29.000]  約翰給我看到的生命是什麼
[00:21:29.000 --> 00:21:33.000]  是一個滿有神生命的一個使者
[00:21:33.000 --> 00:21:35.000]  他是從神那裡猜來
[00:21:35.000 --> 00:21:36.000]  他叫約翰
[00:21:36.000 --> 00:21:38.000]  他為光作見證
[00:21:38.000 --> 00:21:39.000]  他還怎樣
[00:21:39.000 --> 00:21:42.000]  他藉著信去告訴所有人知道
[00:21:42.000 --> 00:21:43.000]  他不是光
[00:21:43.000 --> 00:21:45.000]  他只是為光作見證
[00:21:45.000 --> 00:21:49.000]  頂姐妹你知不知道約翰是誰
[00:21:49.000 --> 00:21:51.000]  知不知道
[00:21:51.000 --> 00:21:53.000]  是誰的兒子
[00:21:53.000 --> 00:21:55.000]  有沒有人知道
[00:21:55.000 --> 00:21:57.000]  考一下導師
[00:21:57.000 --> 00:21:59.000]  是誰的兒子
[00:21:59.000 --> 00:22:01.000]  約翰
[00:22:01.000 --> 00:22:03.000]  是誰的兒子
[00:22:03.000 --> 00:22:05.000]  真的回答不到
[00:22:05.000 --> 00:22:08.000]  星期四那班老人家回答到我
[00:22:08.000 --> 00:22:11.000]  你們回答不到不是吧
[00:22:11.000 --> 00:22:15.000]  所有組長回去做功課
[00:22:15.000 --> 00:22:19.000]  到底今天馮牧師說的那個約翰的老爸是誰
[00:22:19.000 --> 00:22:21.000]  是誰的老爸
[00:22:21.000 --> 00:22:26.000]  是約翰
[00:22:26.000 --> 00:22:33.000]  進到憲制走出來啞了
[00:22:33.000 --> 00:22:37.000]  是誰的回去找找
[00:22:37.000 --> 00:22:40.000]  他爸爸是誰
[00:22:40.000 --> 00:22:42.000]  是祭司
[00:22:42.000 --> 00:22:44.000]  什麼叫祭司
[00:22:44.000 --> 00:22:46.000]  大家有沒有去過澳門
[00:22:46.000 --> 00:22:49.000]  有沒有聽過一個叫主教山
[00:22:49.000 --> 00:22:52.000]  那些祭司就是主教
[00:22:52.000 --> 00:22:54.000]  你想一下約翰窮不窮
[00:22:54.000 --> 00:22:56.000]  要這麼簡樸
[00:22:56.000 --> 00:22:58.000]  約翰很有能力
[00:22:58.000 --> 00:23:00.000]  是不是
[00:23:00.000 --> 00:23:02.000]  約翰是誰
[00:23:02.000 --> 00:23:03.000]  就是有錢的人
[00:23:03.000 --> 00:23:04.000]  不過他不看重那些
[00:23:04.000 --> 00:23:07.000]  因為他很知道自己的生命
[00:23:07.000 --> 00:23:09.000]  是奉基督來猜險
[00:23:09.000 --> 00:23:11.000]  去做見證
[00:23:11.000 --> 00:23:13.000]  憑信心去服侍人
[00:23:13.000 --> 00:23:15.000]  做神的使者
[00:23:15.000 --> 00:23:19.000]  見證上自己忠心不移的愛上帝
[00:23:19.000 --> 00:23:22.000]  這個就是他的生命質素
[00:23:22.000 --> 00:23:24.000]  因為你和我
[00:23:24.000 --> 00:23:25.000]  我們侍奉
[00:23:25.000 --> 00:23:27.000]  怎樣活出那份見證
[00:23:27.000 --> 00:23:31.000]  怎樣能夠去榮耀上帝
[00:23:31.000 --> 00:23:34.000]  我很喜歡德蘭西的這幾句話
[00:23:34.000 --> 00:23:36.000]  一個侍奉人的質素是什麼
[00:23:36.000 --> 00:23:38.000]  你沒有安靜下來
[00:23:38.000 --> 00:23:40.000]  你不會祈禱
[00:23:40.000 --> 00:23:42.000]  你沒有真的去祈禱
[00:23:42.000 --> 00:23:44.000]  你不會有愛心
[00:23:44.000 --> 00:23:46.000]  你沒有愛心
[00:23:46.000 --> 00:23:48.000]  你的偽身是假的
[00:23:48.000 --> 00:23:49.000]  你沒有偽身
[00:23:49.000 --> 00:23:52.000]  根本你就不是在服侍上帝
[00:23:52.000 --> 00:23:54.000]  我們需要的生命質素是什麼
[00:23:54.000 --> 00:23:56.000]  很簡單
[00:23:56.000 --> 00:23:57.000]  安靜
[00:23:57.000 --> 00:23:58.000]  禱告
[00:23:58.000 --> 00:23:59.000]  愛心
[00:23:59.000 --> 00:24:00.000]  偽身
[00:24:00.000 --> 00:24:01.000]  服侍
[00:24:01.000 --> 00:24:03.000]  是一個旅程
[00:24:03.000 --> 00:24:05.000]  讓我們越來越親近神
[00:24:05.000 --> 00:24:07.000]  服侍神
[00:24:07.000 --> 00:24:09.000]  認識神
[00:24:09.000 --> 00:24:10.000]  說到這裡
[00:24:10.000 --> 00:24:14.000]  我想起自己一個很沉重的經歷
[00:24:14.000 --> 00:24:16.000]  也是一個生命的諾印
[00:24:16.000 --> 00:24:19.000]  過去在木會裡
[00:24:19.000 --> 00:24:22.000]  曾經有一次帶一個退休
[00:24:22.000 --> 00:24:24.000]  和一班弟兄姊妹
[00:24:24.000 --> 00:24:25.000]  好像這樣
[00:24:25.000 --> 00:24:26.000]  就是一班人在那裡
[00:24:26.000 --> 00:24:27.000]  準備坐下來
[00:24:27.000 --> 00:24:30.000]  我走出來準備帶退休會
[00:24:30.000 --> 00:24:32.000]  我一站上去的時候
[00:24:32.000 --> 00:24:34.000]  突然間
[00:24:34.000 --> 00:24:36.000]  老毛
[00:24:36.000 --> 00:24:38.000]  什麼意思
[00:24:38.000 --> 00:24:39.000]  什麼都不記得
[00:24:39.000 --> 00:24:41.000]  看見一張紙
[00:24:41.000 --> 00:24:42.000]  看不到字
[00:24:42.000 --> 00:24:44.000]  很恐怖
[00:24:44.000 --> 00:24:46.000]  也不是最恐怖
[00:24:46.000 --> 00:24:47.000]  最恐怖是什麼
[00:24:47.000 --> 00:24:49.000]  突然間什麼都沒有了
[00:24:49.000 --> 00:24:51.000]  裡面有一種聲音出來
[00:24:51.000 --> 00:24:52.000]  今天不說這些
[00:24:52.000 --> 00:24:53.000]  說什麼
[00:24:53.000 --> 00:24:54.000]  天父
[00:24:54.000 --> 00:24:55.000]  看著這班人
[00:24:55.000 --> 00:24:56.000]  一班弟兄姊妹
[00:24:56.000 --> 00:24:58.000]  你看我眼就看八個鐘
[00:24:58.000 --> 00:25:00.000]  當然不是
[00:25:00.000 --> 00:25:02.000]  說這些
[00:25:02.000 --> 00:25:05.000]  他一句來說這些
[00:25:05.000 --> 00:25:07.000]  我就打冷顫
[00:25:07.000 --> 00:25:08.000]  為什麼
[00:25:08.000 --> 00:25:10.000]  一路預備退休
[00:25:10.000 --> 00:25:13.000]  我就和這班同工有不同的想法
[00:25:13.000 --> 00:25:14.000]  結果怎樣
[00:25:14.000 --> 00:25:17.000]  當然是開球
[00:25:17.000 --> 00:25:19.000]  我作為牧師上司
[00:25:19.000 --> 00:25:23.000]  當然我的決定是最對的
[00:25:23.000 --> 00:25:26.000]  那個當然被我省了一鑊
[00:25:26.000 --> 00:25:29.000]  就是說這些
[00:25:29.000 --> 00:25:30.000]  我沒什麼好說
[00:25:30.000 --> 00:25:32.000]  我靜了三分鐘
[00:25:32.000 --> 00:25:35.000]  嚇得自己的樣子都不知道怎麼辦
[00:25:35.000 --> 00:25:37.000]  我高頭
[00:25:37.000 --> 00:25:40.000]  看著前面最後那個
[00:25:40.000 --> 00:25:42.000]  你出來
[00:25:42.000 --> 00:25:46.000]  就是那個和我開球的同工
[00:25:46.000 --> 00:25:48.000]  一見到我指著他
[00:25:48.000 --> 00:25:49.000]  叫他出來
[00:25:49.000 --> 00:25:51.000]  嘩 臉都青了
[00:25:51.000 --> 00:25:53.000]  喂 牧師開了一鑊了
[00:25:53.000 --> 00:25:55.000]  還來
[00:25:55.000 --> 00:25:57.000]  他真的走出來
[00:25:57.000 --> 00:25:58.000]  結果
[00:25:58.000 --> 00:26:01.000]  我對著他說了三個字
[00:26:01.000 --> 00:26:04.000]  什麼
[00:26:04.000 --> 00:26:07.000]  為什麼堂堂的人都知道
[00:26:07.000 --> 00:26:10.000]  難不難說
[00:26:10.000 --> 00:26:11.000]  三個字而已
[00:26:11.000 --> 00:26:13.000]  難不難說
[00:26:13.000 --> 00:26:15.000]  很難
[00:26:15.000 --> 00:26:17.000]  我看著他 他看著我
[00:26:17.000 --> 00:26:21.000]  我就兩頭眼淚跪在神面前
[00:26:21.000 --> 00:26:23.000]  悔改
[00:26:23.000 --> 00:26:25.000]  悔改完 祈禱
[00:26:25.000 --> 00:26:27.000]  起來
[00:26:27.000 --> 00:26:28.000]  想著繼續
[00:26:28.000 --> 00:26:30.000]  怎知道更恐怖
[00:26:30.000 --> 00:26:32.000]  又是坐最後那個導師
[00:26:32.000 --> 00:26:34.000]  年紀最大的那個
[00:26:34.000 --> 00:26:36.000]  起來 舉手
[00:26:36.000 --> 00:26:37.000]  走出來 我說大件事
[00:26:37.000 --> 00:26:40.000]  當然出來咒我了 是不是
[00:26:40.000 --> 00:26:44.000]  牧師 我也有錯
[00:26:44.000 --> 00:26:48.000]  他又在那裡 祈禱 悔改
[00:26:48.000 --> 00:26:51.000]  整個退休我們集中火力
[00:26:51.000 --> 00:26:52.000]  沒有做很多事情
[00:26:52.000 --> 00:26:54.000]  就一起在神面前
[00:26:54.000 --> 00:26:56.000]  祈禱 悔改
[00:26:56.000 --> 00:26:59.000]  祈禱 悔改
[00:26:59.000 --> 00:27:02.000]  而最精彩的 完了
[00:27:02.000 --> 00:27:04.000]  有個年輕人 二十多歲
[00:27:04.000 --> 00:27:07.000]  走出來指著我
[00:27:07.000 --> 00:27:10.000]  你呀 是你呀
[00:27:10.000 --> 00:27:13.000]  我在媽媽的肚子裡已經回教會
[00:27:13.000 --> 00:27:16.000]  我相信你
[00:27:16.000 --> 00:27:18.000]  我相信你
[00:27:18.000 --> 00:27:24.000]  因為我看見一個真正的信仰
[00:27:24.000 --> 00:27:26.000]  請姐妹
[00:27:26.000 --> 00:27:28.000]  今天神要我們什麼信仰
[00:27:28.000 --> 00:27:31.000]  一起讀這段聖經
[00:27:31.000 --> 00:27:33.000]  一二三
[00:27:33.000 --> 00:27:37.000]  他一向愛世間屬自己的人
[00:27:37.000 --> 00:27:41.000]  就愛他們到底
[00:27:41.000 --> 00:27:44.000]  因為神要的就是一個
[00:27:44.000 --> 00:27:48.000]  會罵人 會令人受傷
[00:27:48.000 --> 00:27:49.000]  會令人不開心
[00:27:49.000 --> 00:27:52.000]  但願意悔改的基督徒
[00:27:52.000 --> 00:27:54.000]  今天能夠讓我們下一代
[00:27:54.000 --> 00:27:55.000]  繼續接這個棒
[00:27:55.000 --> 00:27:58.000]  因為他見到一個活生生的生命
[00:27:58.000 --> 00:27:59.000]  我們一起站起來
[00:27:59.000 --> 00:28:00.000]  向左右的人
[00:28:00.000 --> 00:28:02.000]  轉個面 跟他叫一聲
[00:28:02.000 --> 00:28:06.000]  你悔改了沒有
[00:28:06.000 --> 00:28:09.000]  悔改了就一起唱一首回應師哥

