
[00:00:00.000 --> 00:00:02.960]  好,我們先給敬拜隊掌聲
[00:18:50.480 --> 00:18:52.440]  剛才的都是日常例子
[00:18:52.440 --> 00:18:55.080]  這個例子比較極端
[00:18:55.080 --> 00:19:00.800]  那位法官在要審判自己童年悶悶的難過感受
[00:19:00.800 --> 00:19:02.480]  在下達判決時
[00:19:02.480 --> 00:19:04.880]  內心做了一個決定
[00:19:04.960 --> 00:19:07.320]  決定如同控方所要求一樣
[00:19:07.320 --> 00:19:12.160]  判處這位被告要將那筆巨款賠償給控方
[00:19:12.160 --> 00:19:15.920]  一個月期限還不到就要送他入獄
[00:19:15.920 --> 00:19:19.200]  法官一鎚定音
[00:19:19.200 --> 00:19:21.760]  退庭的一刻
[00:19:21.760 --> 00:19:26.920]  這位法官脫下法官的假髮
[00:19:26.920 --> 00:19:29.920]  從法官席走下來
[00:19:29.920 --> 00:19:31.400]  他拿著支票簿出來
[00:19:31.480 --> 00:19:35.760]  然後將控方要求的金額寫在支票上
[00:19:35.760 --> 00:19:37.360]  還給控方
[00:19:37.360 --> 00:19:40.680]  因為這筆款項在那一刻已經完全償還
[00:19:40.680 --> 00:19:43.840]  同時他也救了這位疑似玩伴
[00:19:43.840 --> 00:19:48.720]  你不說他是否笨這個決定
[00:19:48.720 --> 00:19:51.080]  你說那位朋友在他還款後
[00:19:51.080 --> 00:19:52.520]  他會否再詐騙
[00:19:52.520 --> 00:19:54.720]  或是他是否相信了這位朋友
[00:19:54.720 --> 00:19:57.840]  但至少在那一刻他問心無愧
[00:19:57.840 --> 00:19:59.720]  他願意來拯救這位朋友
[00:19:59.800 --> 00:20:06.160]  在那一刻免於控罪
[00:20:06.160 --> 00:20:12.280]  善良很可能是我們不去成為審判者
[00:20:12.280 --> 00:20:15.480]  將對方視為一個人去對待
[00:20:15.480 --> 00:20:19.080]  甚至不用那麼極端
[00:20:19.080 --> 00:20:21.000]  每晚回到家
[00:20:21.000 --> 00:20:22.840]  媽媽跟你說
[00:20:22.840 --> 00:20:24.160]  「兒子,別玩那麼多遊戲機」
[00:20:24.160 --> 00:20:25.120]  「女兒,別玩那麼多遊戲機」
[00:20:25.120 --> 00:20:26.280]  「回來吃飯」
[00:20:26.280 --> 00:20:27.800]  不過有些媽媽現在玩遊戲機
[00:20:27.800 --> 00:20:29.480]  比兒女更厲害
[00:20:29.560 --> 00:20:32.280]  總之回到家
[00:20:32.280 --> 00:20:35.080]  你跟媽媽在媽媽嘮叨時
[00:20:35.080 --> 00:20:38.040]  少說幾句,多喝碗湯
[00:20:38.040 --> 00:20:40.120]  這些可能已經是善良
[00:20:40.120 --> 00:20:43.920]  跟隨耶穌
[00:20:43.920 --> 00:20:47.360]  就好像阿婆上次所說的
[00:20:47.360 --> 00:20:50.240]  就是做回一個人
[00:20:50.240 --> 00:20:53.880]  或是同時將身邊每一個人
[00:20:53.880 --> 00:20:56.120]  作為人去看待
[00:20:56.120 --> 00:20:57.200]  假如有一天
[00:20:57.280 --> 00:21:02.280]  我們都可以做到將善良看先於正確的話
[00:21:02.280 --> 00:21:03.640]  願意做善良的決定
[00:21:03.640 --> 00:21:05.000]  先於正確的決定
[00:21:05.000 --> 00:21:07.640]  我相信天國在那一刻
[00:21:07.640 --> 00:21:09.440]  就實現了在我們當中
[00:21:09.440 --> 00:21:11.160]  讓我們一起低頭祈禱
[00:21:11.160 --> 00:21:14.040]  天父,願祢來到
[00:21:14.040 --> 00:21:17.640]  帶領我們成為一個善良的人
[00:21:17.640 --> 00:21:22.640]  願祢幫助我們在我們最不願意的時間
[00:21:22.640 --> 00:21:24.760]  做出善良的決定
[00:21:24.760 --> 00:21:26.480]  而不是正確的決定
[00:21:27.480 --> 00:21:29.480]  因為我們從來不知道何謂正確
[00:21:29.480 --> 00:21:34.560]  但我們可以問心無愧地做善良的決定
[00:21:34.560 --> 00:21:37.320]  神幫助我們
[00:21:37.320 --> 00:21:41.320]  讓我們在你的話語中
[00:21:41.320 --> 00:21:43.160]  在敬拜你的中
[00:21:43.160 --> 00:21:46.640]  繼續學習如何去持守善良
[00:21:46.640 --> 00:21:47.240]  主,多謝祢
[00:21:47.240 --> 00:21:50.120]  我們禱告,耶穌一聖的名字給及
[00:21:50.120 --> 00:21:51.240]  阿門
[00:21:51.240 --> 00:21:53.240]  (字幕製作:貝爾)

