
[00:00:00.000 --> 00:00:05.680]  祝福我能夠有一個很有活力的敬拜隊
[00:17:35.400 --> 00:17:36.400]  第一個
[00:17:36.400 --> 00:17:40.400]  我們可不可以說好耶穌的故事呢
[00:17:40.400 --> 00:17:42.400]  剛才第一首敬拜的歌
[00:17:42.400 --> 00:17:44.400]  主歌《你的名》
[00:17:44.400 --> 00:17:48.400]  這首歌的歌詞已經很簡單
[00:17:48.400 --> 00:17:52.400]  講述了耶穌的故事
[00:17:52.400 --> 00:17:54.400]  他的救恩
[00:17:54.400 --> 00:18:00.400]  耶穌就是從天降臨指引世人道路
[00:18:00.400 --> 00:18:03.400]  因為愛所以降世間
[00:18:03.400 --> 00:18:05.400]  被釘十字架
[00:18:05.400 --> 00:18:07.400]  令我們聚得赦免
[00:18:07.400 --> 00:18:10.400]  並且他復活升天
[00:18:10.400 --> 00:18:13.400]  現在在神的右邊
[00:18:13.400 --> 00:18:15.400]  當有人問起耶穌是什麼
[00:18:15.400 --> 00:18:19.400]  或者你是基督徒
[00:18:19.400 --> 00:18:21.400]  究竟基督是什麼
[00:18:21.400 --> 00:18:27.400]  你可不可以很圓滿地說出耶穌的故事呢
[00:18:27.400 --> 00:18:31.400]  甚至你再說多一點
[00:18:31.400 --> 00:18:33.400]  說多一點耶穌的救恩是怎樣的呢
[00:18:33.400 --> 00:18:35.400]  可不可以呢
[00:18:35.400 --> 00:18:36.400]  所以第一個分享就是
[00:18:36.400 --> 00:18:40.400]  我們可不可以說好耶穌的救恩呢
[00:18:40.400 --> 00:18:42.400]  第二個
[00:18:42.400 --> 00:18:46.400]  第二個我的領袖就是
[00:18:46.400 --> 00:18:50.400]  我們身邊的人可不可以從你身上看到耶穌呢
[00:18:50.400 --> 00:18:54.400]  或者看到你的救我呢
[00:18:54.400 --> 00:18:58.400]  怎樣才算在別人身上看到耶穌呢
[00:18:58.400 --> 00:19:00.400]  在聖經有很多教導
[00:19:00.400 --> 00:19:02.400]  這裡不詳細說了
[00:19:02.400 --> 00:19:04.400]  譬如很多金句說我們要披大基督
[00:19:04.400 --> 00:19:08.400]  我們要讓基督的愛激勵我
[00:19:08.400 --> 00:19:11.400]  以基督的心為心
[00:19:11.400 --> 00:19:13.400]  讓基督在我內裡活著
[00:19:13.400 --> 00:19:15.400]  這些都是一些經文提醒
[00:19:15.400 --> 00:19:17.400]  但好像很抽象
[00:19:17.400 --> 00:19:21.400]  我用兩個見證去分享
[00:19:21.400 --> 00:19:26.400]  我怎樣和這個說話裏面可以怎樣實踐
[00:19:26.400 --> 00:19:28.400]  第一個
[00:19:28.400 --> 00:19:30.400]  有沒有看過左邊那本書
[00:19:30.400 --> 00:19:32.400]  有嗎
[00:19:32.400 --> 00:19:34.400]  是
[00:19:34.400 --> 00:19:36.400]  這本是我上網找的
[00:19:36.400 --> 00:19:38.400]  現在我沒有了
[00:19:38.400 --> 00:19:40.400]  是大師求籤的書
[00:19:40.400 --> 00:19:44.400]  我小時候
[00:19:44.400 --> 00:19:48.400]  小學初小的時候
[00:19:48.400 --> 00:19:52.400]  我已經對人生意義有求知
[00:19:52.400 --> 00:19:54.400]  人怎樣來的呢
[00:19:54.400 --> 00:19:56.400]  世界怎樣來的呢
[00:19:56.400 --> 00:19:58.400]  一天我發現家裏有這本書
[00:19:58.400 --> 00:20:00.400]  就看了一看
[00:20:00.400 --> 00:20:02.400]  發現它好像很厲害
[00:20:02.400 --> 00:20:04.400]  所有東西字有公正
[00:20:04.400 --> 00:20:06.400]  雖然我不會讀
[00:20:06.400 --> 00:20:08.400]  但說的話好像層層
[00:20:08.400 --> 00:20:10.400]  很有道理
[00:20:10.400 --> 00:20:14.400]  我發現原來這本書是我媽媽的
[00:20:14.400 --> 00:20:20.400]  她到時候會帶我去黃大仙廟
[00:20:20.400 --> 00:20:24.400]  家裏有很多這些書
[00:20:24.400 --> 00:20:26.400]  運程那些
[00:20:26.400 --> 00:20:28.400]  又會拜祖先
[00:20:28.400 --> 00:20:34.400]  雖然家裏有很多這些
[00:20:34.400 --> 00:20:38.400]  去了解運程
[00:20:38.400 --> 00:20:42.400]  或者人生的道具
[00:20:42.400 --> 00:20:45.400]  但我小時候的印象
[00:20:45.400 --> 00:20:48.400]  她依然好像很憂愁
[00:20:48.400 --> 00:20:50.400]  很不安
[00:20:50.400 --> 00:20:52.400]  很平安
[00:20:52.400 --> 00:20:54.400]  反而我在幼稚園小學
[00:20:54.400 --> 00:20:56.400]  我也是在基督教學校
[00:20:56.400 --> 00:20:58.400]  有很多報道會
[00:20:58.400 --> 00:21:00.400]  有很多福音班
[00:21:00.400 --> 00:21:04.400]  我知道老師也是信耶穌的
[00:21:04.400 --> 00:21:07.400]  我從他們信耶穌的老師
[00:21:07.400 --> 00:21:10.400]  我感受到他們很有平安
[00:21:10.400 --> 00:21:12.400]  有智慧
[00:21:12.400 --> 00:21:14.400]  慢慢我就對比了
[00:21:14.400 --> 00:21:19.400]  為什麼我媽媽
[00:21:19.400 --> 00:21:21.400]  好像有很多這些工具
[00:21:21.400 --> 00:21:23.400]  或者她的寄託
[00:21:23.400 --> 00:21:25.400]  但很沒有平安呢
[00:21:25.400 --> 00:21:30.400]  我感受到信耶穌的老師們
[00:21:30.400 --> 00:21:32.400]  他們有一份力量盼望
[00:21:32.400 --> 00:21:37.400]  慢慢我就開始從基督教的方向去背
[00:21:37.400 --> 00:21:41.400]  不知道你們聽不聽到分別
[00:21:41.400 --> 00:21:48.400]  信二代信三代的叫法
[00:21:48.400 --> 00:21:50.400]  好像只有基督教才有
[00:21:50.400 --> 00:21:52.400]  不會叫在信黃大仙
[00:21:52.400 --> 00:21:55.400]  佛教的名字中
[00:21:55.400 --> 00:21:59.400]  如果我媽媽是信黃大仙
[00:21:59.400 --> 00:22:02.400]  她有這個宗教
[00:22:02.400 --> 00:22:04.400]  但她信得很有力量
[00:22:04.400 --> 00:22:06.400]  很有平安
[00:22:06.400 --> 00:22:11.400]  可能我今天不會站在這裡
[00:22:11.400 --> 00:22:16.400]  頂智慕如果今天你知道你是信耶穌
[00:22:16.400 --> 00:22:18.400]  耶穌給你救恩
[00:22:18.400 --> 00:22:19.400]  給你盼望力量
[00:22:19.400 --> 00:22:21.400]  但你依然很憂愁
[00:22:21.400 --> 00:22:23.400]  很不盼望
[00:22:23.400 --> 00:22:31.400]  我還是擔心身邊的人怎麼看呢
[00:22:31.400 --> 00:22:33.400]  這個提醒我自己
[00:22:33.400 --> 00:22:39.400]  就是我怎麼去實踐我的信仰
[00:22:39.400 --> 00:22:45.400]  來給我的下一代看呢
[00:22:45.400 --> 00:22:47.400]  我好像忘記說旁邊那張照片
[00:22:47.400 --> 00:22:49.400]  這張照片看到是什麼嗎
[00:22:49.400 --> 00:22:53.400]  黑馬馬亞承認是這本
[00:22:53.400 --> 00:22:56.400]  我忘記了老師送我自己買
[00:22:56.400 --> 00:22:59.400]  不知道是否小學到現在
[00:22:59.400 --> 00:23:02.400]  第二位
[00:23:02.400 --> 00:23:05.400]  這位是謝金林博士
[00:23:05.400 --> 00:23:07.400]  是我上一位老師
[00:23:07.400 --> 00:23:10.400]  他也來過TGIF廣道
[00:23:10.400 --> 00:23:13.400]  有一次他上課的時候
[00:23:13.400 --> 00:23:15.400]  不知道怎麼說哪個經文
[00:23:15.400 --> 00:23:18.400]  他說我是信不知道幾代的
[00:23:18.400 --> 00:23:20.400]  我很好奇
[00:23:20.400 --> 00:23:23.400]  我為了這次的廣道特別訪問他
[00:23:23.400 --> 00:23:25.400]  因為是經文廣道
[00:23:25.400 --> 00:23:28.400]  祖宗的神傳承他的名字
[00:23:28.400 --> 00:23:30.400]  他下一代
[00:23:30.400 --> 00:23:32.400]  我想究竟他的信仰
[00:23:32.400 --> 00:23:38.400]  能否給下一代一些原因呢
[00:23:38.400 --> 00:23:40.400]  我就訪問他
[00:23:40.400 --> 00:23:43.400]  他說如果根據我爸爸
[00:23:43.400 --> 00:23:45.400]  我是信六代的
[00:23:45.400 --> 00:23:48.400]  我媽媽是信十代的
[00:23:48.400 --> 00:23:49.400]  很厲害
[00:23:49.400 --> 00:23:52.400]  你的信仰根基很扎實
[00:23:52.400 --> 00:23:55.400]  好像武俠小說
[00:23:55.400 --> 00:23:57.400]  幾代傳人那些
[00:23:57.400 --> 00:24:00.400]  究竟你今天做傳承老師
[00:24:00.400 --> 00:24:02.400]  跟這個有沒有關係呢
[00:24:02.400 --> 00:24:05.400]  他說當然沒有
[00:24:05.400 --> 00:24:11.400]  雖然我父母都是教會的傳承人
[00:24:11.400 --> 00:24:14.400]  大伯是傳承老師
[00:24:14.400 --> 00:24:17.400]  很多代都是神職人員
[00:24:17.400 --> 00:24:23.400]  但他反而父母因為很忙在教會侍奉
[00:24:23.400 --> 00:24:25.400]  沒有牧養他
[00:24:25.400 --> 00:24:26.400]  他教會弟兄姊妹都覺得
[00:24:26.400 --> 00:24:28.400]  你這麼多代
[00:24:28.400 --> 00:24:29.400]  你家這麼厲害
[00:24:29.400 --> 00:24:31.400]  你不用被關心
[00:24:31.400 --> 00:24:34.400]  你應該關心人
[00:24:34.400 --> 00:24:36.400]  在這些期望的落差裡
[00:24:36.400 --> 00:24:39.400]  他缺乏的是牧養
[00:24:39.400 --> 00:24:42.400]  他缺乏的是同輩
[00:24:42.400 --> 00:24:45.400]  但在他信仰的生命裡
[00:24:45.400 --> 00:24:47.400]  令他走到今天
[00:24:47.400 --> 00:24:48.400]  他要說兩個人
[00:24:48.400 --> 00:24:51.400]  第一個就是他爺爺
[00:24:51.400 --> 00:24:52.400]  在他小時候
[00:24:52.400 --> 00:24:55.400]  應該是幼稚園至初試的時間
[00:24:55.400 --> 00:24:57.400]  因為他父母要在教會侍奉
[00:24:57.400 --> 00:24:58.400]  很忙碌
[00:24:58.400 --> 00:25:01.400]  就放下他給他爺爺照顧
[00:25:01.400 --> 00:25:04.400]  他小時候的印象
[00:25:04.400 --> 00:25:06.400]  爺爺是一個很慈祥
[00:25:06.400 --> 00:25:07.400]  很愛惜他
[00:25:07.400 --> 00:25:09.400]  很關心他
[00:25:09.400 --> 00:25:12.400]  無微不至的爺爺
[00:25:12.400 --> 00:25:15.400]  除了帶他去教會外
[00:25:15.400 --> 00:25:17.400]  帶他去公園玩
[00:25:17.400 --> 00:25:19.400]  當他長大一點
[00:25:19.400 --> 00:25:20.400]  他懂事了
[00:25:20.400 --> 00:25:23.400]  他再想想跟爺爺的點滴
[00:25:23.400 --> 00:25:29.400]  他會想爺爺為什麼會很喜歡去新祈禱
[00:25:29.400 --> 00:25:31.400]  爺爺為什麼會經常聽三機
[00:25:31.400 --> 00:25:35.400]  不是聽政治的話
[00:25:35.400 --> 00:25:38.400]  他會聽梁又之聲
[00:25:38.400 --> 00:25:40.400]  遠東廣播那些
[00:25:40.400 --> 00:25:42.400]  還會抄筆記
[00:25:42.400 --> 00:25:44.400]  會抄經文
[00:25:44.400 --> 00:25:48.400]  他開始思考他爺爺的愛
[00:25:48.400 --> 00:25:51.400]  會不會跟他的信仰有關
[00:25:51.400 --> 00:25:54.400]  他找到他的信仰
[00:25:54.400 --> 00:25:56.400]  原來在某個層面
[00:25:56.400 --> 00:26:00.400]  跟他爺爺有一個連結
[00:26:00.400 --> 00:26:03.400]  他覺得那份愛
[00:26:03.400 --> 00:26:06.400]  很能夠活現出來
[00:26:06.400 --> 00:26:09.400]  第二就是他大學的同學
[00:26:09.400 --> 00:26:12.400]  他大學自己在國內讀大學
[00:26:12.400 --> 00:26:18.400]  在國內他也有如常回國內大學的團契
[00:26:18.400 --> 00:26:22.400]  但是那裡的團契對於科文士工很不方便
[00:26:22.400 --> 00:26:24.400]  我也不方便說太多
[00:26:24.400 --> 00:26:26.400]  要保護他
[00:26:26.400 --> 00:26:29.400]  但是在這麼不方便的情況下
[00:26:29.400 --> 00:26:32.400]  他幾班大學團的同學
[00:26:32.400 --> 00:26:36.400]  對於傳科音很不計較
[00:26:36.400 --> 00:26:38.400]  很熱誠
[00:26:38.400 --> 00:26:39.400]  變得很艱難
[00:26:39.400 --> 00:26:40.400]  很不方便
[00:26:40.400 --> 00:26:42.400]  但依然可以做很多的
[00:26:42.400 --> 00:26:47.400]  服務很多的工作
[00:26:47.400 --> 00:26:51.400]  他感受到為什麼這班同學可以這麼熱心
[00:26:51.400 --> 00:26:52.400]  這麼不怕危險
[00:26:52.400 --> 00:26:54.400]  這麼不怕艱難
[00:26:54.400 --> 00:26:58.400]  他也很想有一份熱誠
[00:26:58.400 --> 00:27:03.400]  他也不想有一種被家族的想法傳下來
[00:27:03.400 --> 00:27:07.400]  他想自己也能夠得到那種對信仰的追求
[00:27:07.400 --> 00:27:09.400]  於是慢慢他就受到感染
[00:27:09.400 --> 00:27:12.400]  受到那班同學的感染
[00:27:12.400 --> 00:27:14.400]  到了今天
[00:27:14.400 --> 00:27:17.400]  雖然他父母對他有一個期望
[00:27:17.400 --> 00:27:18.400]  他父母覺得
[00:27:18.400 --> 00:27:22.400]  兒子你就算讀大學讀什麼科都不要緊
[00:27:22.400 --> 00:27:23.400]  總之讀實學吧
[00:27:23.400 --> 00:27:25.400]  他對這個說話很反感
[00:27:25.400 --> 00:27:27.400]  因為覺得好像被人預定了
[00:27:27.400 --> 00:27:29.400]  但藉著剛才說的兩個人
[00:27:29.400 --> 00:27:34.400]  他知道他要自己找回他個人對上帝的關係
[00:27:34.400 --> 00:27:37.400]  藉著爺爺和同學那種
[00:27:37.400 --> 00:27:40.400]  原來基督的愛激勵我
[00:27:40.400 --> 00:27:42.400]  他也要被激勵
[00:27:42.400 --> 00:27:47.400]  所以今天他能夠自己跟上帝和耶穌有個關係
[00:27:47.400 --> 00:27:52.400]  於是走上教書的道路
[00:27:52.400 --> 00:28:02.400]  弟兄姊妹我們可不可以有這份勇氣
[00:28:02.400 --> 00:28:10.400]  沒有什麼做法或checklist
[00:28:10.400 --> 00:28:12.400]  可以告訴我或大家
[00:28:12.400 --> 00:28:16.400]  究竟如何傳好耶穌給身邊的人
[00:28:16.400 --> 00:28:17.400]  沒有的
[00:28:17.400 --> 00:28:20.400]  剛才我的例子或見證
[00:28:20.400 --> 00:28:22.400]  或謝博士的見證
[00:28:22.400 --> 00:28:24.400]  都是告訴我們
[00:28:24.400 --> 00:28:29.400]  我們要先給上帝愛激勵
[00:28:29.400 --> 00:28:33.400]  謝博士跟我說
[00:28:33.400 --> 00:28:36.400]  你不知道信多少代
[00:28:36.400 --> 00:28:42.400]  你會如何將耶穌的名字或信仰傳承到下一代
[00:28:42.400 --> 00:28:43.400]  他說很簡單
[00:28:43.400 --> 00:28:45.400]  就是愛
[00:28:45.400 --> 00:28:48.400]  他也會帶他去教會
[00:28:48.400 --> 00:28:49.400]  也會告訴他
[00:28:49.400 --> 00:28:51.400]  他會聽耶穌的說話
[00:28:51.400 --> 00:28:53.400]  但他不會強迫他
[00:28:53.400 --> 00:28:57.400]  他不會有期望加鎖給他
[00:28:57.400 --> 00:28:59.400]  他會給他選擇
[00:28:59.400 --> 00:29:01.400]  他可以做的就是
[00:29:01.400 --> 00:29:02.400]  既然上帝那麼愛他
[00:29:02.400 --> 00:29:04.400]  他就愛他的子女
[00:29:04.400 --> 00:29:10.400]  聽起來好像不難
[00:29:10.400 --> 00:29:12.400]  但又好像不容易
[00:29:12.400 --> 00:29:17.400]  但當摩西承接了一個任務的時候
[00:29:17.400 --> 00:29:21.400]  上帝說我必與你同在
[00:29:21.400 --> 00:29:23.400]  我也知道耶穌基督
[00:29:23.400 --> 00:29:25.400]  他是以馬來尼
[00:29:25.400 --> 00:29:27.400]  既然我們都能夠
[00:29:27.400 --> 00:29:30.400]  立志將耶穌的名字
[00:29:30.400 --> 00:29:32.400]  好好傳給身邊的人的時候
[00:29:32.400 --> 00:29:33.400]  上帝可以說
[00:29:33.400 --> 00:29:36.400]  耶穌說他會跟我們一起
[00:29:36.400 --> 00:29:38.400]  最後我想用
[00:29:38.400 --> 00:29:41.400]  耶穌基督在《讓夫音》
[00:29:41.400 --> 00:29:47.400]  宣稱七個我事作為總結
[00:29:47.400 --> 00:29:49.400]  很多人或學者
[00:29:49.400 --> 00:29:51.400]  從耶穌說的這個我事
[00:29:51.400 --> 00:29:53.400]  就連結到剛才
[00:29:53.400 --> 00:29:58.400]  上帝說的那個我事
[00:29:58.400 --> 00:30:01.400]  這七個我事對你有沒有共鳴呢
[00:30:01.400 --> 00:30:04.400]  有沒有哪一個令你覺得
[00:30:04.400 --> 00:30:06.400]  特別有那份感動
[00:30:06.400 --> 00:30:07.400]  那份力量呢
[00:30:07.400 --> 00:30:11.400]  耶穌說我是生命的量
[00:30:11.400 --> 00:30:13.400]  你有沒有因為耶穌
[00:30:13.400 --> 00:30:15.400]  所以你覺得
[00:30:15.400 --> 00:30:18.400]  你的心很滿足
[00:30:18.400 --> 00:30:20.400]  你只需要他呢
[00:30:20.400 --> 00:30:23.400]  耶穌說我是世界的光
[00:30:23.400 --> 00:30:25.400]  你願不願意被耶穌的光
[00:30:25.400 --> 00:30:27.400]  照射你內心的黑暗
[00:30:27.400 --> 00:30:29.400]  也願不願意藉著耶穌的光
[00:30:29.400 --> 00:30:31.400]  你知道世間的黑暗
[00:30:31.400 --> 00:30:36.400]  是藉著耶穌才能夠破除的呢
[00:30:36.400 --> 00:30:39.400]  耶穌說我是門
[00:30:39.400 --> 00:30:41.400]  藉著他進去的地方
[00:30:41.400 --> 00:30:43.400]  就能夠安全
[00:30:43.400 --> 00:30:46.400]  你不要睡在平安
[00:30:46.400 --> 00:30:49.400]  耶穌說我是好木人
[00:30:49.400 --> 00:30:51.400]  你願不願意成為一個
[00:30:51.400 --> 00:30:54.400]  聽耶穌的聲音的羊呢
[00:30:54.400 --> 00:30:56.400]  耶穌說我是復活
[00:30:56.400 --> 00:30:58.400]  我是生命
[00:30:58.400 --> 00:31:01.400]  當你人生經歷很大艱難
[00:31:01.400 --> 00:31:02.400]  很大困苦的時候
[00:31:02.400 --> 00:31:04.400]  你願不願意相信耶穌
[00:31:04.400 --> 00:31:06.400]  是死亡復活呢
[00:31:06.400 --> 00:31:12.400]  耶穌說我是道路真理生命
[00:31:12.400 --> 00:31:14.400]  當你人生很多抉擇
[00:31:14.400 --> 00:31:17.400]  很多不知如何走的時候
[00:31:17.400 --> 00:31:18.400]  你願不願意相信
[00:31:18.400 --> 00:31:21.400]  耶穌的路是唯一的呢
[00:31:21.400 --> 00:31:23.400]  耶穌是真理呢
[00:31:23.400 --> 00:31:26.400]  當耶穌說我是真葡萄樹的時候
[00:31:26.400 --> 00:31:27.400]  你會不會發現
[00:31:27.400 --> 00:31:32.400]  當你和上帝和耶穌失戀的時候
[00:31:32.400 --> 00:31:33.400]  你的生命好像枯乾了呢
[00:31:33.400 --> 00:31:37.400]  唯有連結在耶穌的葡萄樹裡面
[00:31:37.400 --> 00:31:40.400]  你才能夠有滿足呢
[00:31:40.400 --> 00:31:43.400]  我們一起祈禱
[00:31:43.400 --> 00:31:46.400]  天父我們很感謝你
[00:31:46.400 --> 00:31:49.400]  原來你的名字背後的意義這麼大
[00:31:49.400 --> 00:31:51.400]  你昔日藉著摩西
[00:31:51.400 --> 00:31:54.400]  將你的名字傳給你的子民
[00:31:54.400 --> 00:31:56.400]  我們藉著耶穌基督
[00:31:56.400 --> 00:31:58.400]  成為你的子民的時候
[00:31:58.400 --> 00:32:02.400]  我們也要將耶穌的救恩
[00:32:02.400 --> 00:32:05.400]  耶穌的美好愛
[00:32:05.400 --> 00:32:08.400]  透過我們自己
[00:32:08.400 --> 00:32:12.400]  去傳給身邊的人
[00:32:12.400 --> 00:32:15.400]  你不介意我們做得不好
[00:32:15.400 --> 00:32:18.400]  或者不懂得做
[00:32:18.400 --> 00:32:22.400]  因為你看重的是我們有沒有願意的心
[00:32:22.400 --> 00:32:25.400]  你看重的是我們有沒有那個
[00:32:25.400 --> 00:32:27.400]  因為耶穌你這麼美好
[00:32:27.400 --> 00:32:28.400]  你的愛這麼大
[00:32:28.400 --> 00:32:33.400]  我們就單單的去傳揚你的名
[00:32:33.400 --> 00:32:36.400]  並且我們知道你要我們同在
[00:32:36.400 --> 00:32:39.400]  這句話已經是我們最大的恩典
[00:32:39.400 --> 00:32:41.400]  所以我們感謝你
[00:32:41.400 --> 00:32:43.400]  我們感謝你
[00:32:43.400 --> 00:32:46.400]  以上禱告是奉耶穌基督的聖名之祈求
[00:32:46.400 --> 00:32:48.400]  阿們
[00:32:48.400 --> 00:32:50.400]  (字幕製作:貝爾)

