
[00:00:00.000 --> 00:00:05.080]  好,很高興來到青少年港島
[00:19:25.200 --> 00:19:29.200]  你們做基督徒又說好
[00:19:29.200 --> 00:19:31.200]  為什麼要詛咒人
[00:19:31.200 --> 00:19:34.200]  馬上那個人就沒面子
[00:19:34.200 --> 00:19:36.200]  馬上縮了
[00:19:36.200 --> 00:19:38.200]  是不是
[00:19:38.200 --> 00:19:42.200]  我們要溫柔去對待
[00:19:42.200 --> 00:19:43.200]  是不是
[00:19:43.200 --> 00:19:46.200]  要有純正的動機
[00:19:46.200 --> 00:19:48.200]  純正的動機
[00:19:48.200 --> 00:19:50.200]  我還說一個好笑的事
[00:19:50.200 --> 00:19:52.200]  我們有一班弟兄
[00:19:52.200 --> 00:19:54.200]  年紀比較年長的
[00:19:54.200 --> 00:19:55.200]  經常討論問題
[00:19:55.200 --> 00:19:56.200]  很有趣
[00:19:56.200 --> 00:19:58.200]  他說如果上帝召命
[00:19:58.200 --> 00:20:00.200]  給我買一張六合彩
[00:20:00.200 --> 00:20:02.200]  如果中了頭獎
[00:20:02.200 --> 00:20:04.200]  就拿六合彩來奉獻教會
[00:20:04.200 --> 00:20:05.200]  行不行
[00:20:05.200 --> 00:20:07.200]  我說你問來都多餘的
[00:20:07.200 --> 00:20:10.200]  上帝哪會用這些動機去做事
[00:20:10.200 --> 00:20:12.200]  教你賭錢
[00:20:12.200 --> 00:20:13.200]  是不是
[00:20:13.200 --> 00:20:14.200]  對嗎
[00:20:14.200 --> 00:20:16.200]  有些人就說
[00:20:16.200 --> 00:20:19.200]  那些人吸煙
[00:20:19.200 --> 00:20:20.200]  如果我傳福音給他
[00:20:20.200 --> 00:20:22.200]  一起吸煙不就很好
[00:20:22.200 --> 00:20:25.200]  我吸煙他才跟我聊天
[00:20:25.200 --> 00:20:27.200]  他喝酒我跟著他喝酒
[00:20:27.200 --> 00:20:29.200]  才能聊天
[00:20:29.200 --> 00:20:32.200]  他召妓你也召妓
[00:20:32.200 --> 00:20:35.200]  他吸白粉你也吸白粉
[00:20:35.200 --> 00:20:37.200]  是不是
[00:20:37.200 --> 00:20:38.200]  你的動機是什麼
[00:20:38.200 --> 00:20:39.200]  你要想清楚
[00:20:39.200 --> 00:20:41.200]  不要整天很含糊
[00:20:41.200 --> 00:20:42.200]  知不知道
[00:20:42.200 --> 00:20:44.200]  我們做基督徒
[00:20:44.200 --> 00:20:47.200]  動機要很純正
[00:20:47.200 --> 00:20:48.200]  指向什麼
[00:20:48.200 --> 00:20:49.200]  你看看
[00:20:49.200 --> 00:20:52.200]  這個原文怎麼翻譯
[00:20:52.200 --> 00:20:54.200]  使得你們在什麼事上
[00:20:54.200 --> 00:20:56.200]  被毀謗凌辱的人
[00:20:56.200 --> 00:20:58.200]  就會被羞愧
[00:20:58.200 --> 00:21:02.200]  因果關係
[00:21:02.200 --> 00:21:05.200]  因為你們在基督裡的好品行
[00:21:05.200 --> 00:21:07.200]  做好品行
[00:21:07.200 --> 00:21:09.200]  但是在基督裡的是什麼意思
[00:21:09.200 --> 00:21:13.200]  大家明不明白在基督裡
[00:21:13.200 --> 00:21:15.200]  基督給我們能力做好品行
[00:21:15.200 --> 00:21:17.200]  還是什麼
[00:21:17.200 --> 00:21:19.200]  我最喜歡講例子
[00:21:19.200 --> 00:21:21.200]  我壞得多
[00:21:21.200 --> 00:21:22.200]  身體多了
[00:21:22.200 --> 00:21:24.200]  壞得多就多例子
[00:21:24.200 --> 00:21:27.200]  有時候我講道
[00:21:27.200 --> 00:21:30.200]  我講完道的時候
[00:21:30.200 --> 00:21:31.200]  站在那裡
[00:21:31.200 --> 00:21:32.200]  有人稱讚我的時候
[00:21:32.200 --> 00:21:35.200]  很飄飄然
[00:21:35.200 --> 00:21:37.200]  別人不稱讚我的時候
[00:21:37.200 --> 00:21:40.200]  我今天講得很差
[00:21:40.200 --> 00:21:42.200]  我有問題嗎
[00:21:42.200 --> 00:21:44.200]  是不是我講漏了點
[00:21:44.200 --> 00:21:46.200]  死了死了怎麼辦
[00:21:46.200 --> 00:21:48.200]  那時候很緊張
[00:21:48.200 --> 00:21:50.200]  你是為人做
[00:21:50.200 --> 00:21:55.200]  還是為上帝做呢
[00:21:55.200 --> 00:21:56.200]  以前我說得一般般
[00:21:56.200 --> 00:21:57.200]  因為我怕
[00:21:57.200 --> 00:21:58.200]  我怕什麼
[00:21:58.200 --> 00:22:01.200]  怕別人的反應
[00:22:01.200 --> 00:22:03.200]  在基督裡的意思是
[00:22:03.200 --> 00:22:06.200]  在基督裡的好品行
[00:22:06.200 --> 00:22:09.200]  不是做給別人看的好品行
[00:22:09.200 --> 00:22:14.200]  是做給耶穌基督看的
[00:22:14.200 --> 00:22:16.200]  當你做好品行給耶穌基督看
[00:22:16.200 --> 00:22:21.200]  耶穌就在你身上結果子
[00:22:21.200 --> 00:22:26.200]  不是看別人做好品行
[00:22:26.200 --> 00:22:27.200]  我做得多好
[00:22:27.200 --> 00:22:29.200]  你開心嗎
[00:22:29.200 --> 00:22:31.200]  不是做給他們看的
[00:22:31.200 --> 00:22:33.200]  是做給耶穌基督看的
[00:22:33.200 --> 00:22:35.200]  當我們做每一樣東西的時候
[00:22:35.200 --> 00:22:38.200]  如果是做給別人看的時候
[00:22:38.200 --> 00:22:40.200]  別人不滿意的時候
[00:22:40.200 --> 00:22:41.200]  為什麼不滿意呢
[00:22:41.200 --> 00:22:42.200]  是不是我有什麼問題呢
[00:22:42.200 --> 00:22:44.200]  我又是什麼呢
[00:22:44.200 --> 00:22:51.200]  這樣你就開始心裡有很多張力
[00:22:51.200 --> 00:22:53.200]  很多掙扎
[00:22:53.200 --> 00:22:56.200]  是不是
[00:22:56.200 --> 00:23:01.200]  為什麼我跟他打招呼不理我
[00:23:01.200 --> 00:23:03.200]  我做事做得很好
[00:23:03.200 --> 00:23:05.200]  為什麼他不理我呢
[00:23:05.200 --> 00:23:06.200]  是不是我有問題
[00:23:06.200 --> 00:23:07.200]  還是他有問題
[00:23:07.200 --> 00:23:09.200]  開始想很多東西了
[00:23:09.200 --> 00:23:11.200]  是不是
[00:23:11.200 --> 00:23:14.200]  因為我們在基督面前
[00:23:14.200 --> 00:23:16.200]  我們盡了我們的能力
[00:23:16.200 --> 00:23:20.200]  做好我們自己給基督看的時候
[00:23:20.200 --> 00:23:26.200]  基督耶穌就為我們去結更好的果子
[00:23:26.200 --> 00:23:28.200]  教導我們怎樣成長
[00:23:28.200 --> 00:23:30.200]  不是做給別人看
[00:23:30.200 --> 00:23:35.200]  別人不能夠給你結好果子
[00:23:35.200 --> 00:23:38.200]  只會更加令你煩惱
[00:23:38.200 --> 00:23:41.200]  你不可以服侍這麼多人
[00:23:41.200 --> 00:23:50.200]  我在教會做了一段時間
[00:23:50.200 --> 00:23:52.200]  很多人很多人
[00:23:52.200 --> 00:23:58.200]  但我不可以信這麼多人
[00:23:58.200 --> 00:24:00.200]  唯有要努力努力
[00:24:00.200 --> 00:24:08.200]  在基督面前做好基督給我的本分
[00:24:08.200 --> 00:24:11.200]  做無愧良心的基督徒
[00:24:11.200 --> 00:24:14.200]  上帝就會加你能力
[00:24:14.200 --> 00:24:17.200]  賜更多的果子給大家
[00:24:17.200 --> 00:24:19.200]  我們一同低頭禱告
[00:24:19.200 --> 00:24:21.200]  親愛的天父感謝你
[00:24:21.200 --> 00:24:25.200]  感謝你讓我們在當中
[00:24:25.200 --> 00:24:27.200]  去得著你的救恩
[00:24:27.200 --> 00:24:29.200]  得著你的恩典
[00:24:29.200 --> 00:24:32.200]  更加在你的恩典教導我們
[00:24:32.200 --> 00:24:37.200]  怎樣去學習準備自己
[00:24:37.200 --> 00:24:40.200]  因為唯有你的恩典
[00:24:40.200 --> 00:24:43.200]  我們才能夠準備自己
[00:24:43.200 --> 00:24:47.200]  出來這個社會
[00:24:47.200 --> 00:24:49.200]  面對任何攻擊的時候
[00:24:49.200 --> 00:24:52.200]  都不需要懼怕
[00:24:52.200 --> 00:25:01.200]  我們更重要的是以溫柔敬畏的心去回答
[00:25:01.200 --> 00:25:05.200]  不需要和人爭拗
[00:25:05.200 --> 00:25:09.200]  不需要以惡成惡
[00:25:09.200 --> 00:25:12.200]  我們要以善成惡
[00:25:12.200 --> 00:25:16.200]  求天父祝福我們每一個弟兄姊妹
[00:25:16.200 --> 00:25:19.200]  能夠有生命繼續成長
[00:25:19.200 --> 00:25:23.200]  求主你塗做他們成為你合用的器皿
[00:25:23.200 --> 00:25:26.200]  以上禱告奉主耶穌得聖名自祈求
[00:25:26.200 --> 00:25:27.200]  阿門
[00:25:27.200 --> 00:25:29.200]  (字幕製作:貝爾)
[00:25:29.200 --> 00:25:31.200]  (字幕製作:貝爾)

