
[00:00:00.000 --> 00:00:05.000]  (麥美娟) 主奈平安
[00:28:49.000 --> 00:28:54.000]  以致我們成為愚昧的孩童
[00:28:54.000 --> 00:28:56.000]  孩童代表什麼呢
[00:28:56.000 --> 00:28:58.000]  未成熟,需要保護
[00:28:58.000 --> 00:29:08.000]  我們也會看到很多不同的人提醒我們
[00:29:08.000 --> 00:29:11.000]  原來有弟兄姊妹很好
[00:29:11.000 --> 00:29:13.000]  彼此提醒
[00:29:13.000 --> 00:29:16.000]  用管教的杖可以遠遠趕除
[00:29:16.000 --> 00:29:17.000]  杖是什麼意思呢
[00:29:17.000 --> 00:29:23.000]  就是具有約束力和刑罰
[00:29:23.000 --> 00:29:31.000]  適當嚴厲是需要的
[00:29:31.000 --> 00:29:33.000]  否則很快就忘記了
[00:29:33.000 --> 00:29:37.000]  愛裡面一定要有管教
[00:29:37.000 --> 00:29:39.000]  這才是真正的保護
[00:29:39.000 --> 00:29:43.000]  如果他不對,但不去跟他說
[00:29:43.000 --> 00:29:47.000]  他會走錯路
[00:29:47.000 --> 00:29:57.000]  所以在神給我們純正的心的時候
[00:29:57.000 --> 00:30:01.000]  我們就能得到神給我們的自由
[00:30:01.000 --> 00:30:12.000]  在這段時間裡
[00:30:12.000 --> 00:30:17.000]  可能你會看到很多人在工作中拼搏
[00:30:17.000 --> 00:30:19.000]  但聖經裡說
[00:30:19.000 --> 00:30:24.000]  人賺得全世界,賠償自己生命有什麼益處呢
[00:30:24.000 --> 00:30:27.000]  人還能拿什麼換生命呢
[00:30:27.000 --> 00:30:29.000]  我們的生命是很重要的
[00:30:29.000 --> 00:30:35.000]  所以當我聽到有個姐妹說
[00:30:35.000 --> 00:30:37.000]  請了一個傭人姐姐
[00:30:37.000 --> 00:30:41.000]  但傭人姐姐不是很好
[00:30:41.000 --> 00:30:43.000]  所以她馬上就辭職了
[00:30:43.000 --> 00:30:45.000]  但她跟我說了一句
[00:30:45.000 --> 00:30:49.000]  如果我真的找不到
[00:30:49.000 --> 00:30:52.000]  我會考慮放棄工作
[00:30:52.000 --> 00:30:55.000]  全時間照顧我的小朋友
[00:30:55.000 --> 00:30:57.000]  因為這就是生命
[00:30:57.000 --> 00:31:00.000]  比任何事物都更重要
[00:31:00.000 --> 00:31:02.000]  神也看我們很重要
[00:31:02.000 --> 00:31:06.000]  我們今天會看熟悉的價值是什麼呢
[00:31:06.000 --> 00:31:08.000]  金錢掛水?
[00:31:08.000 --> 00:31:09.000]  有能力?
[00:31:09.000 --> 00:31:11.000]  成功就是好?
[00:31:11.000 --> 00:31:13.000]  追求卓越?
[00:31:13.000 --> 00:31:17.000]  但原來一切一切都不重要
[00:31:17.000 --> 00:31:19.000]  最重要的是
[00:31:19.000 --> 00:31:21.000]  你要專心養大野狐
[00:31:21.000 --> 00:31:23.000]  不可以依靠自己的聰明
[00:31:23.000 --> 00:31:26.000]  在你一切所行的事上
[00:31:26.000 --> 00:31:28.000]  都要認定祂
[00:31:28.000 --> 00:31:30.000]  祂必指引你的路
[00:31:30.000 --> 00:31:34.000]  原來永恆的價值就是
[00:31:34.000 --> 00:31:38.000]  我們如何能超脫我們的自由
[00:31:38.000 --> 00:31:42.000]  我們就是全心去跟隨神就可以了
[00:31:42.000 --> 00:31:45.000]  原來神就是會這樣帶領我們
[00:31:45.000 --> 00:31:48.000]  無論什麼狀況我們都不用怕
[00:31:48.000 --> 00:31:51.000]  因為神與我們同在
[00:31:51.000 --> 00:31:56.000]  這就是今天特地來提醒我們每一個
[00:31:56.000 --> 00:31:58.000]  也是提醒我自己
[00:31:58.000 --> 00:32:01.000]  每一天我們都要去問自己
[00:32:01.000 --> 00:32:04.000]  究竟我有沒有驚慰神
[00:32:04.000 --> 00:32:08.000]  我有沒有能夠全心去依靠神
[00:32:08.000 --> 00:32:11.000]  教養孩童走當行的道
[00:32:11.000 --> 00:32:13.000]  就是道路都不偏離
[00:32:13.000 --> 00:32:16.000]  這位就是我的孩子
[00:32:16.000 --> 00:32:20.000]  今年已經二十多歲了
[00:32:20.000 --> 00:32:23.000]  也是在教會中成長
[00:32:23.000 --> 00:32:27.000]  當他去到過去的時候
[00:32:27.000 --> 00:32:30.000]  我和先生Andy
[00:32:30.000 --> 00:32:33.000]  有很多心力去照顧他
[00:32:33.000 --> 00:32:40.000]  因為他有很多不同的需要去幫助
[00:32:40.000 --> 00:32:43.000]  但我還是不能夠幫助到他
[00:32:43.000 --> 00:32:45.000]  唯有上帝
[00:32:45.000 --> 00:32:47.000]  神就是透過這個孩子
[00:32:47.000 --> 00:32:50.000]  讓很多認識他
[00:32:50.000 --> 00:32:58.000]  一些老師、同學、導師
[00:32:58.000 --> 00:33:02.000]  去看到神的神蹟
[00:33:02.000 --> 00:33:07.000]  如果之前有聽過的港島都知道
[00:33:07.000 --> 00:33:10.000]  他聽到神叫他乖
[00:33:10.000 --> 00:33:11.000]  然後他怎樣呢?
[00:33:11.000 --> 00:33:13.000]  進房去溫習
[00:33:13.000 --> 00:33:16.000]  當他聽到神的說話的時候
[00:33:16.000 --> 00:33:23.000]  他整個心靈就扭轉
[00:33:23.000 --> 00:33:26.000]  為什麼會扭轉呢?
[00:33:26.000 --> 00:33:33.000]  因為他真的全心敬畏神
[00:33:33.000 --> 00:33:38.000]  我們整個家庭一起去祈禱
[00:33:38.000 --> 00:33:42.000]  一起去將我們每一次難關的事
[00:33:42.000 --> 00:33:44.000]  我們都去祈禱
[00:33:44.000 --> 00:33:46.000]  全心敬畏神
[00:33:46.000 --> 00:33:51.000]  全心去跟從神
[00:33:51.000 --> 00:33:54.000]  因為神是我們最強大的後盾
[00:33:54.000 --> 00:33:58.000]  我們能夠超脫這份自由
[00:33:58.000 --> 00:34:00.000]  就是這個世界告訴我們
[00:34:00.000 --> 00:34:02.000]  要這樣、要那樣才是好
[00:34:02.000 --> 00:34:03.000]  但實在不是
[00:34:03.000 --> 00:34:08.000]  實在是神的愛
[00:34:08.000 --> 00:34:12.000]  我們全心去依靠他就已經可以了
[00:34:12.000 --> 00:34:15.000]  我們一起同心祈禱
[00:34:15.000 --> 00:34:18.000]  天父上帝我們多謝你
[00:34:18.000 --> 00:34:20.000]  因為你就是愛
[00:34:20.000 --> 00:34:27.000]  你就是教導我們怎樣每一天都要跟隨你
[00:34:27.000 --> 00:34:30.000]  因為神我們就是這樣不行
[00:34:30.000 --> 00:34:35.000]  我們很多時候都忘記了你
[00:34:35.000 --> 00:34:37.000]  主求你赦免我們
[00:34:37.000 --> 00:34:38.000]  幫助我們
[00:34:38.000 --> 00:34:40.000]  能夠照亮我們
[00:34:40.000 --> 00:34:41.000]  有這個悟性
[00:34:41.000 --> 00:34:45.000]  以致我們能夠時刻去警醒
[00:34:45.000 --> 00:34:47.000]  我們能夠去認識你
[00:34:47.000 --> 00:34:49.000]  我們得著這份智慧
[00:34:49.000 --> 00:34:54.000]  以致我們明白上帝你在我們每一個生命裏的心意
[00:34:54.000 --> 00:34:57.000]  我們能夠成為身邊的弟兄姊妹
[00:34:57.000 --> 00:35:00.000]  大家互相去支持
[00:35:00.000 --> 00:35:05.000]  我們能夠活在神的愛中間
[00:35:05.000 --> 00:35:07.000]  我們能夠去展現
[00:35:07.000 --> 00:35:11.000]  這份可以在這個世代裏面
[00:35:11.000 --> 00:35:13.000]  我們繼續去延續你的愛
[00:35:13.000 --> 00:35:15.000]  主求你這樣給我們信心
[00:35:15.000 --> 00:35:16.000]  給我們經歷你
[00:35:16.000 --> 00:35:17.000]  感謝你
[00:35:17.000 --> 00:35:19.000]  願我們在你面前的禱告
[00:35:19.000 --> 00:35:20.000]  禱告是奉主的蘇
[00:35:20.000 --> 00:35:21.000]  基督的聖名求
[00:35:21.000 --> 00:35:22.000]  阿門

