
[00:00:00.000 --> 00:00:16.000]  鼓掌
[00:26:43.600 --> 00:26:50.600]  而以斯帖當時還沒有想到一個萬全之策的時候
[00:26:50.600 --> 00:26:52.600]  他在第一次的宴會當中
[00:26:52.600 --> 00:26:55.600]  他就保持沉默
[00:26:55.600 --> 00:26:59.600]  但沉默不是等於照單傳授
[00:26:59.600 --> 00:27:02.600]  不是等於習慣虛假
[00:27:02.600 --> 00:27:04.600]  且對方言麻木
[00:27:04.600 --> 00:27:13.600]  網上有位叫貴頁的人
[00:27:13.600 --> 00:27:14.600]  他這樣說
[00:27:14.600 --> 00:27:18.600]  他說如果天空是黑暗的
[00:27:18.600 --> 00:27:21.600]  那就抹黑生存
[00:27:21.600 --> 00:27:25.600]  如果發出聲音是危險的
[00:27:25.600 --> 00:27:27.600]  那就保持沉默
[00:27:27.600 --> 00:27:31.600]  如果自覺無力發光的
[00:27:31.600 --> 00:27:37.600]  那就全服在祥國
[00:27:37.600 --> 00:27:45.600]  但不要習慣了黑暗就為黑暗辯護
[00:27:45.600 --> 00:27:49.600]  不要為自己的糾扯而得意
[00:27:49.600 --> 00:27:57.600]  不要嘲諷那些比自己更勇敢熱情的人們
[00:27:57.600 --> 00:28:02.600]  我們可以以卑微如泥土
[00:28:02.600 --> 00:28:07.600]  不可扭曲如吹蟲
[00:28:07.600 --> 00:28:14.600]  之前說到潘福華曾經兩度離開德國
[00:28:14.600 --> 00:28:19.600]  但直至希特勒進軍波蘭
[00:28:19.600 --> 00:28:26.600]  我們知道這個進軍之後就引發了第二次世界大戰
[00:28:26.600 --> 00:28:29.600]  潘福華決心回國
[00:28:29.600 --> 00:28:33.600]  他就要去阻止納粹政權
[00:28:33.600 --> 00:28:39.600]  但他心裏仍然相信國家有未來
[00:28:39.600 --> 00:28:40.600]  有盼望
[00:28:40.600 --> 00:28:44.600]  他亦希望自己將來有機會參與重建
[00:28:44.600 --> 00:28:52.600]  但我們知道潘福華的信心堅持其實是有爭議的
[00:28:52.600 --> 00:28:56.600]  在1940年他參與了一個地下組織
[00:28:56.600 --> 00:29:02.600]  當時他的工作是負責向盟國通風報信
[00:29:02.600 --> 00:29:06.600]  他的目的是推翻希特勒
[00:29:06.600 --> 00:29:14.600]  很多人都關心潘福華有沒有參與刺殺希特勒的事情
[00:29:14.600 --> 00:29:18.600]  但其實潘福華是知道有這樣的行動
[00:29:18.600 --> 00:29:24.600]  但他從頭到尾都沒有參與過策劃暗殺這件事
[00:29:24.600 --> 00:29:29.600]  事實上當我們越來越多近年的文獻發現
[00:29:29.600 --> 00:29:32.600]  其實潘福華最後是判了死刑
[00:29:32.600 --> 00:29:35.600]  但他的罪行不是暗殺
[00:29:35.600 --> 00:29:42.600]  主要是因為逃離被控逃避服兵役
[00:29:42.600 --> 00:29:49.600]  以及他藏有納粹暴行紀錄和反納粹組織首領的日記
[00:29:49.600 --> 00:29:51.600]  而被判死刑
[00:29:51.600 --> 00:29:56.600]  但我們不是每一個人都要做潘福華
[00:29:56.600 --> 00:29:59.600]  這樣才叫愛主
[00:29:59.600 --> 00:30:04.600]  事實上潘福華在一生中有很多爭議的地方
[00:30:04.600 --> 00:30:08.600]  是否非常時期就要用非常手段呢
[00:30:08.600 --> 00:30:12.600]  這個我想值得我們基督徒再三思
[00:30:12.600 --> 00:30:15.600]  但當我們面對邪惡的勢力
[00:30:15.600 --> 00:30:18.600]  我們就必須活出真正的信仰
[00:30:18.600 --> 00:30:23.600]  決心不可以被惡同化
[00:30:23.600 --> 00:30:26.600]  我們要尋求的是上帝的拯救
[00:30:26.600 --> 00:30:29.600]  設法阻止邪惡
[00:30:29.600 --> 00:30:36.600]  最後我用自己的一些思考作為結束
[00:30:36.600 --> 00:30:41.600]  上半年我大姐姐開始不斷打電話給我
[00:30:41.600 --> 00:30:43.600]  因為她本身在那邊都很忙
[00:30:43.600 --> 00:30:45.600]  所以她應該沒有空打給我
[00:30:45.600 --> 00:30:47.600]  但她不斷找我
[00:30:47.600 --> 00:30:49.600]  叫我快點移民
[00:30:49.600 --> 00:30:52.600]  因為這個緣故我都考慮了很久
[00:30:52.600 --> 00:30:56.600]  和太太和媽媽都談了幾次
[00:30:56.600 --> 00:31:01.600]  我當時有個結論
[00:31:01.600 --> 00:31:03.600]  如果我有子女的話
[00:31:03.600 --> 00:31:05.600]  我一定會考慮移民
[00:31:05.600 --> 00:31:07.600]  但我沒有
[00:31:07.600 --> 00:31:09.600]  換言之某程度上
[00:31:09.600 --> 00:31:12.600]  其實我已經沒有後顧之憂
[00:31:12.600 --> 00:31:15.600]  所以我和太太和媽媽談完
[00:31:15.600 --> 00:31:18.600]  我們決心留在香港
[00:31:18.600 --> 00:31:22.600]  為香港教會準備更多的時代裝備
[00:31:22.600 --> 00:31:26.600]  我本身很正視政治現實
[00:31:26.600 --> 00:31:29.600]  但我覺得不應該失去盼望
[00:31:29.600 --> 00:31:34.600]  我期盼的是教會的屬靈傳統和模式
[00:31:34.600 --> 00:31:39.600]  有一個大的革新和大復興
[00:31:39.600 --> 00:31:45.600]  我希望到時有更多的信徒決心活出真信仰
[00:31:45.600 --> 00:31:49.600]  忠於上帝追求聖潔生活
[00:31:49.600 --> 00:31:52.600]  藉此吸引更多人信耶穌
[00:31:52.600 --> 00:31:56.600]  在主教裏找到愛和盼望
[00:31:56.600 --> 00:31:58.600]  當然我這個想法
[00:31:58.600 --> 00:32:03.600]  我不會期望其他的教會或者我的好友
[00:32:03.600 --> 00:32:05.600]  都是和我一樣的做法
[00:32:05.600 --> 00:32:07.600]  我尊重他們
[00:32:07.600 --> 00:32:10.600]  我亦希望無論留在香港也好
[00:32:10.600 --> 00:32:12.600]  離開香港的人
[00:32:12.600 --> 00:32:13.600]  都互相尊重
[00:32:13.600 --> 00:32:15.600]  繼續彼此守望
[00:32:15.600 --> 00:32:17.600]  我們一起禱告
[00:32:17.600 --> 00:32:24.600]  教會主我們在這個世界
[00:32:24.600 --> 00:32:28.600]  不論是香港還是世界不同的各地
[00:32:28.600 --> 00:32:31.600]  我們都見到主你透過教會
[00:32:31.600 --> 00:32:35.600]  在當地發光發炎
[00:32:35.600 --> 00:32:37.600]  作光作炎
[00:32:37.600 --> 00:32:40.600]  我們主也求你幫助我們
[00:32:40.600 --> 00:32:44.600]  在我們現在心這麼亂的裏面
[00:32:44.600 --> 00:32:47.600]  願主你的靈安靜我們
[00:32:47.600 --> 00:32:51.600]  教導我們如何在你的話裏面
[00:32:51.600 --> 00:32:58.600]  看到主你給我們在不同的時代和時間的照明
[00:32:58.600 --> 00:33:01.600]  以致我們可以活出真信仰
[00:33:01.600 --> 00:33:06.600]  這個信仰不是單單用口說
[00:33:06.600 --> 00:33:08.600]  或者找人傾
[00:33:08.600 --> 00:33:14.600]  而是用行動去表明我們所相信的信仰價值
[00:33:14.600 --> 00:33:16.600]  我們祈禱奉耶穌基督的名
[00:33:16.600 --> 00:33:17.600]  阿門
[00:33:18.600 --> 00:33:19.600]  部份
[00:33:19.600 --> 00:33:20.600]  阿門
[00:33:20.600 --> 00:33:21.600]  阿門
[00:33:22.600 --> 00:33:23.600]  阿門
[00:33:24.600 --> 00:33:30.600]  法定人數不足
[00:33:30.600 --> 00:33:32.600]  (字幕製作:貝爾)
[00:33:32.600 --> 00:33:34.600]  (字幕製作:貝爾)

