
[00:00:00.000 --> 00:00:05.320]  大家好,考考大家的地理
[00:17:09.440 --> 00:17:12.440]  我們如何能夠在成全上帝的路上
[00:17:12.440 --> 00:17:14.440]  能夠成全他的心意
[00:17:14.440 --> 00:17:18.440]  如果我們只是局限某些角色
[00:17:18.440 --> 00:17:19.440]  局限某些事情
[00:17:19.440 --> 00:17:21.440]  那些事情才是使命
[00:17:21.440 --> 00:17:23.440]  這些事情不是
[00:17:23.440 --> 00:17:25.440]  某些事情因此才是
[00:17:25.440 --> 00:17:27.440]  我們往往只會覺得
[00:17:27.440 --> 00:17:31.440]  我不能夠參與上帝自己的工作
[00:17:31.440 --> 00:17:35.440]  為什麼這個標題叫做角色奇色
[00:17:35.440 --> 00:17:37.440]  中文的意思
[00:17:37.440 --> 00:17:38.440]  奇色就是說
[00:17:38.440 --> 00:17:40.440]  人會按他們認為恰當的
[00:17:40.440 --> 00:17:43.440]  就會感到合適
[00:17:43.440 --> 00:17:47.440]  我們選擇適合的正確行為
[00:17:47.440 --> 00:17:49.440]  我們選擇正確的角色
[00:17:49.440 --> 00:17:51.440]  我們選擇正確的力度
[00:17:51.440 --> 00:17:53.440]  選擇正確的觀念的時候
[00:17:53.440 --> 00:17:56.440]  我們每個人都有所不同
[00:17:56.440 --> 00:17:58.440]  我們唯一相同的
[00:17:58.440 --> 00:18:00.440]  在基督信仰裡面
[00:18:00.440 --> 00:18:03.440]  當我們能夠按照上帝給我們不同的領袖
[00:18:03.440 --> 00:18:05.440]  有不同的表達的時候
[00:18:05.440 --> 00:18:07.440]  我們就能夠可以各盡其職
[00:18:07.440 --> 00:18:09.440]  在不同宣教的領域
[00:18:09.440 --> 00:18:11.440]  不同的生活層面的時候
[00:18:11.440 --> 00:18:13.440]  去建立基督的身體
[00:18:13.440 --> 00:18:15.440]  以致能夠讓所有的人
[00:18:15.440 --> 00:18:18.440]  都能夠和耶穌基督復和
[00:18:18.440 --> 00:18:24.440]  在疫情之下
[00:18:24.440 --> 00:18:28.440]  到底我們想成為一個怎樣的人
[00:18:29.440 --> 00:18:33.440]  以致能夠讓主去幫助我們
[00:18:33.440 --> 00:18:36.440]  能夠成為其他人的祝福
[00:18:36.440 --> 00:18:38.440]  讓我們一同去禱告
[00:18:38.440 --> 00:18:42.440]  天父我們感謝你
[00:18:42.440 --> 00:18:45.440]  讓我們有你自己的懷孕
[00:18:45.440 --> 00:18:48.440]  也讓我們有這份關係
[00:18:48.440 --> 00:18:51.440]  以致讓我們能夠作新作的人
[00:18:51.440 --> 00:18:55.440]  不再以之前的看法去局限自己
[00:18:55.440 --> 00:18:57.440]  求主幫助我們
[00:18:57.440 --> 00:18:59.440]  在我們覺得有缺乏的地方
[00:18:59.440 --> 00:19:02.440]  覺得自己沒有能力的地方的時候
[00:19:02.440 --> 00:19:04.440]  顯明你自己
[00:19:04.440 --> 00:19:06.440]  讓我們知道
[00:19:06.440 --> 00:19:08.440]  你想我們成為一個怎樣的人
[00:19:08.440 --> 00:19:10.440]  無論在網上
[00:19:10.440 --> 00:19:12.440]  無論在我們的家居
[00:19:12.440 --> 00:19:14.440]  在疫情之下的時候
[00:19:14.440 --> 00:19:16.440]  讓我們在每一個角落都能夠
[00:19:16.440 --> 00:19:18.440]  可以好好地生活
[00:19:18.440 --> 00:19:22.440]  能夠安著你給我們每個人的領袖的時候
[00:19:22.440 --> 00:19:25.440]  能夠可以祝福到其他人
[00:19:25.440 --> 00:19:27.440]  以致讓每一個人包括你自己
[00:19:27.440 --> 00:19:29.440]  都能夠在耶穌基督你的愛中
[00:19:29.440 --> 00:19:31.440]  能夠漸漸成長
[00:19:31.440 --> 00:19:35.440]  也讓耶穌基督你的愛能夠遍傳
[00:19:35.440 --> 00:19:37.440]  讓我們整個人類
[00:19:37.440 --> 00:19:40.440]  都能夠成為更合你心意的人
[00:19:40.440 --> 00:19:43.440]  能夠叫萬物都能夠叫你復活
[00:19:43.440 --> 00:19:45.440]  多謝你聽我們禱告
[00:19:45.440 --> 00:19:47.440]  奉主耶穌基督的名祈求
[00:19:47.440 --> 00:19:48.440]  阿門
[00:19:48.440 --> 00:19:50.440]  奉主耶穌基督的名祈求
[00:19:50.440 --> 00:19:52.440]  阿門
[00:19:52.440 --> 00:19:54.440]  (音樂播放)

