
[00:00:00.000 --> 00:00:04.320]  新一年會和大家思想一個系列,叫做《門徒韌力》
[00:22:00.920 --> 00:22:02.920]  為何不是以聖經為本
[00:22:02.920 --> 00:22:04.920]  用了另一件事
[00:22:04.920 --> 00:22:06.920]  很多疑問
[00:22:06.920 --> 00:22:09.920]  正統教會有時也會這樣
[00:22:09.920 --> 00:22:11.920]  鄧大寶說如果有這麼多疑問
[00:22:11.920 --> 00:22:13.920]  請不要上當
[00:22:13.920 --> 00:22:15.920]  這就是第一招
[00:22:15.920 --> 00:22:17.920]  正正因為這麼多疑問
[00:22:17.920 --> 00:22:19.920]  我們要查證它的來源
[00:22:19.920 --> 00:22:23.920]  這個特會用了宣道會
[00:22:23.920 --> 00:22:26.920]  北角堂和建道神學院的名字
[00:22:26.920 --> 00:22:30.920]  做一些宣傳
[00:22:30.920 --> 00:22:32.920]  因為大家沒有聽過這個單位
[00:22:32.920 --> 00:22:35.920]  但有聽過北宣和建道
[00:22:35.920 --> 00:22:37.920]  都覺得沒有問題
[00:22:37.920 --> 00:22:42.920]  但如果按照聖經給我們的參考指引
[00:22:42.920 --> 00:22:44.920]  就要叮囑我們
[00:22:44.920 --> 00:22:47.920]  凡來自不同來源的都要小心
[00:22:47.920 --> 00:22:50.920]  有些人說是靈的感動
[00:22:50.920 --> 00:22:53.920]  有些人說是權威的說話
[00:22:53.920 --> 00:22:56.920]  有些人說是保羅之名的書信
[00:22:56.920 --> 00:23:00.920]  這三樣東西其實我們經常用作為標準
[00:23:00.920 --> 00:23:01.920]  但在保羅眼中
[00:23:01.920 --> 00:23:03.920]  這三樣東西都要有保留
[00:23:03.920 --> 00:23:06.920]  因為這三個準則都不能界定是出於上帝
[00:23:06.920 --> 00:23:10.920]  這個特會用了建道
[00:23:10.920 --> 00:23:16.920]  這些主流的基督教團體去做宣傳
[00:23:16.920 --> 00:23:19.920]  但北宣和建道立即出了一個嚴正聲明
[00:23:19.920 --> 00:23:21.920]  沒有
[00:23:21.920 --> 00:23:24.920]  建道神學院就跟我說
[00:23:24.920 --> 00:23:26.920]  昨天跟我說的
[00:23:26.920 --> 00:23:30.920]  有兩名講普通話的信徒
[00:23:30.920 --> 00:23:32.920]  特意進了長洲
[00:23:32.920 --> 00:23:34.920]  找了兩個老師拍了一張照片
[00:23:34.920 --> 00:23:36.920]  之後就走了
[00:23:36.920 --> 00:23:39.920]  他們的合照竟然被人變了
[00:23:39.920 --> 00:23:42.920]  用作宣傳這個特會之用
[00:23:42.920 --> 00:23:43.920]  他們都很詫異
[00:23:43.920 --> 00:23:46.920]  所以校方立即要出聲明澄清
[00:23:46.920 --> 00:23:51.920]  頂尖我們看到任何活動
[00:23:51.920 --> 00:23:56.920]  我們必須要查證來源是甚麼
[00:23:56.920 --> 00:23:58.920]  正如我相信有不少頂尖姐妹
[00:23:58.920 --> 00:24:03.920]  收到我們信徒神學裝備學院的WhatsApp社群邀請
[00:24:03.920 --> 00:24:05.920]  大家很聰明
[00:24:05.920 --> 00:24:06.920]  立即打電話來教會
[00:24:06.920 --> 00:24:07.920]  問他們是不是真的
[00:24:07.920 --> 00:24:08.920]  是不是騙案
[00:24:08.920 --> 00:24:10.920]  立即問一問
[00:24:10.920 --> 00:24:11.920]  是屬實的
[00:24:11.920 --> 00:24:13.920]  可以加上去
[00:24:13.920 --> 00:24:15.920]  歡迎大家記得加上去
[00:24:15.920 --> 00:24:20.920]  加上之後我們就學習一件事
[00:24:20.920 --> 00:24:22.920]  第三招就是站於真理
[00:24:22.920 --> 00:24:25.920]  保羅教我們要立足在聖經裏面
[00:24:25.920 --> 00:24:29.920]  我就真的不太確定
[00:24:29.920 --> 00:24:32.920]  這個特會是否真的來自南韓的新天地
[00:24:32.920 --> 00:24:34.920]  因為資料上真的很少
[00:24:34.920 --> 00:24:38.920]  我們只能夠用原則去分辨
[00:24:38.920 --> 00:24:41.920]  如果大家有興趣關於新天地教會
[00:24:41.920 --> 00:24:45.920]  或者活躍在香港的南韓教派
[00:24:45.920 --> 00:24:48.920]  其實Live已經有Online的課程
[00:24:48.920 --> 00:24:52.920]  在QR Code點進去就會看到
[00:24:52.920 --> 00:24:59.920]  裏面就不是用報紙作為資料去作為參考
[00:24:59.920 --> 00:25:03.920]  我看回新天地的出版
[00:25:03.920 --> 00:25:10.920]  和有學者去當地和會長訪問
[00:25:10.920 --> 00:25:13.920]  而得到的資料作為介紹
[00:25:13.920 --> 00:25:17.920]  和他們和我們的信仰有什麼差異
[00:25:17.920 --> 00:25:19.920]  有什麼大分別
[00:25:19.920 --> 00:25:22.920]  都會在這些影片裏面展示出來
[00:25:22.920 --> 00:25:26.920]  如果要看一個多小時才知道
[00:25:26.920 --> 00:25:27.920]  可不可以有些快一點的
[00:25:27.920 --> 00:25:29.920]  有的,現在說三個
[00:25:29.920 --> 00:25:34.920]  第一,不要相信那些斷章取義曲解上帝的說話原則
[00:25:34.920 --> 00:25:36.920]  或者那些語句
[00:25:36.920 --> 00:25:39.920]  你明知道是斷章取義就不要相信
[00:25:39.920 --> 00:25:42.920]  第二,凡是信息提供出來
[00:25:42.920 --> 00:25:45.920]  是基督的聖經的真理的話
[00:25:45.920 --> 00:25:48.920]  但如果和聖經裏面所說的有分歧
[00:25:48.920 --> 00:25:50.920]  就更加不需要相信
[00:25:50.920 --> 00:25:53.920]  第三,有些人說聖經都過時了
[00:25:53.920 --> 00:25:55.920]  今天上帝會做新事
[00:25:55.920 --> 00:25:58.920]  用新的啟示告訴我們
[00:25:58.920 --> 00:26:01.920]  但如果你聽到的東西
[00:26:01.920 --> 00:26:04.920]  他跟你說的東西根本和聖經分歧
[00:26:04.920 --> 00:26:05.920]  你一定要想一想
[00:26:05.920 --> 00:26:08.920]  因為其實都是聖經告訴我們什麼是救恩
[00:26:08.920 --> 00:26:11.920]  都是聖經告訴我們耶穌是誰
[00:26:11.920 --> 00:26:13.920]  否則我們怎樣知道自己得救
[00:26:13.920 --> 00:26:15.920]  怎樣去認識和上帝建立關係
[00:26:15.920 --> 00:26:19.920]  如果這樣否定了聖經的話
[00:26:19.920 --> 00:26:21.920]  你就知道那個信息所說的
[00:26:21.920 --> 00:26:23.920]  根本就不是來自上帝
[00:26:24.920 --> 00:26:28.920]  在當時聖經也是告訴我們
[00:26:28.920 --> 00:26:31.920]  怎樣去分辨主在來的時候是怎樣的
[00:26:31.920 --> 00:26:33.920]  聖經就告訴我們
[00:26:33.920 --> 00:26:35.920]  主在來之前是有四個特徵的
[00:26:35.920 --> 00:26:38.920]  第一個就是來到反教的時候會發生
[00:26:38.920 --> 00:26:40.920]  有勢力是會模仿耶穌的
[00:26:40.920 --> 00:26:42.920]  是模仿耶穌的,很像的
[00:26:42.920 --> 00:26:44.920]  但是就會有一個阻攔
[00:26:44.920 --> 00:26:50.920]  這個勢力的人或者群體就會出現
[00:26:50.920 --> 00:26:54.920]  但是出現之後就會被迫害甚至被除滅
[00:26:54.920 --> 00:27:01.920]  這個時候主就會回來將這些惡勢力一併去審判
[00:27:01.920 --> 00:27:04.920]  2024年我相信我們仍然會收到很多人說
[00:27:04.920 --> 00:27:08.920]  有新啟示,很厲害啊,那些什麼什麼
[00:27:08.920 --> 00:27:11.920]  但是我們好好用這三招
[00:27:11.920 --> 00:27:13.920]  剛才我們讀過三招
[00:27:13.920 --> 00:27:17.920]  最後和大家思想意志力和蒙召力
[00:27:17.920 --> 00:27:24.920]  最後一個是增加我們屬靈力的力量
[00:27:24.920 --> 00:27:26.920]  就是蒙召力
[00:27:26.920 --> 00:27:29.920]  等於我們面對一些不如意的事情的時候
[00:27:29.920 --> 00:27:32.920]  我們心裡經常覺得上帝在耍我
[00:27:32.920 --> 00:27:35.920]  在情感上是很常情的
[00:27:35.920 --> 00:27:39.920]  但是當我們回到聖經,特別是這段經文告訴我們什麼
[00:27:39.920 --> 00:27:43.920]  上帝已經宣佈了我們在每一個人生命裡是有未義的
[00:27:43.920 --> 00:27:47.920]  父上選了我們,目的不是耍我們,而是要拯救我們
[00:27:47.920 --> 00:27:51.920]  聖靈使我們去聖潔
[00:27:51.920 --> 00:27:54.920]  促使我們去相信真理,而不是相信假的東西
[00:27:54.920 --> 00:27:57.920]  最終我們蒙召不是要耍人
[00:27:57.920 --> 00:27:59.920]  而是要引導我們走向一件事
[00:27:59.920 --> 00:28:04.920]  就是將來我們能夠得到基督在臨的榮光
[00:28:04.920 --> 00:28:09.920]  靈姐妹,不知道你做了基督徒多久,我做了29年
[00:28:09.920 --> 00:28:12.920]  大家有沒有發覺到,其實無論你做多久都好
[00:28:12.920 --> 00:28:16.920]  我們基督徒和一般人的生活好像差不多,都是用意志力
[00:28:16.920 --> 00:28:20.920]  你每個星期去崇拜,去聚會都是用意志力
[00:28:20.920 --> 00:28:23.920]  每次都喜歡?不會的
[00:28:23.920 --> 00:28:29.920]  意志力又真的是好東西,為了讓我們達成更遠的目標
[00:28:29.920 --> 00:28:35.920]  所以我們可以忍受一些磨難,我們會完成一些目標
[00:28:35.920 --> 00:28:40.920]  又或者我們可以將一些享受,然後忍一忍
[00:28:40.920 --> 00:28:45.920]  等我們完成這個,忍了這個,我們再獎勵自己都不遲
[00:28:45.920 --> 00:28:50.920]  但你有沒有發覺,意志力就好像我們的汽車的電油
[00:28:50.920 --> 00:28:53.920]  你想想當一輛車沒有油的時候會怎樣?
[00:28:53.920 --> 00:28:58.920]  走得越來越慢,甚至所謂停了,不動
[00:28:58.920 --> 00:29:05.920]  所以意志力是有一天會隨著時間和所發生的事會消耗
[00:29:05.920 --> 00:29:07.920]  有人去研究法官判案
[00:29:07.920 --> 00:29:14.920]  就得出原來人,我們是會有一個決策疲勞的情況會出現
[00:29:14.920 --> 00:29:19.920]  即是你越做得多決定,你的意志力是會越來越減少
[00:29:19.920 --> 00:29:25.920]  因此我們回到聖經所說,告訴我們夢照是甚麼
[00:29:25.920 --> 00:29:31.920]  夢照是我們想改變,今天你和我信耶穌為了甚麼?坐在這裏為了甚麼?
[00:29:31.920 --> 00:29:34.920]  是為了改變,是不是?
[00:29:34.920 --> 00:29:39.920]  正是我們想改變,所以我們會做任何事去回應上帝
[00:29:39.920 --> 00:29:43.920]  因為我們知道我們這份改變將來上帝會計算的
[00:29:43.920 --> 00:29:45.920]  上帝會給我們榮耀的
[00:29:45.920 --> 00:29:51.920]  所以無論面前是怎樣,我們都會盡心盡力去做
[00:29:51.920 --> 00:29:57.920]  頂智妹2024,意志力真的很快就消盡了
[00:29:57.920 --> 00:30:01.920]  不如我們用我們的夢照力去想一想
[00:30:01.920 --> 00:30:05.920]  有甚麼可以發展出來令我們可以繼續服侍人
[00:30:05.920 --> 00:30:09.920]  這份夢照力即是甚麼?熱誠
[00:30:09.920 --> 00:30:12.920]  我們的熱誠是甚麼?
[00:30:12.920 --> 00:30:18.920]  熱誠,當我們有的時候,我們就不會怕面前有多難
[00:30:18.920 --> 00:30:21.920]  我用我的手去做例子,大家就明白了
[00:30:21.920 --> 00:30:26.920]  我很喜歡打球,同工經常見到我這裡傷那裡傷
[00:30:26.920 --> 00:30:29.920]  他們就知道你不是病,你只是打球
[00:30:29.920 --> 00:30:34.920]  我怎樣傷,我都不會阻止打籃球,停止打球
[00:30:34.920 --> 00:30:37.920]  因為我喜歡,是不是?
[00:30:37.920 --> 00:30:40.920]  甚至有些事你覺得是為此而生的
[00:30:40.920 --> 00:30:42.920]  你就是為此而活的
[00:30:42.920 --> 00:30:47.920]  你會繼續去做,不論前面可能會令你受傷
[00:30:47.920 --> 00:30:50.920]  有多大挫折,尤其是我這四十多歲
[00:30:50.920 --> 00:30:54.920]  還可以跟小朋友一起砌,其實挫敗感很大
[00:30:54.920 --> 00:31:03.920]  但無損我的熱誠,繼續打,打到打不到為止
[00:31:03.920 --> 00:31:08.920]  這個不是重點,重點是甚麼?
[00:31:08.920 --> 00:31:12.920]  當你知道你的熱誠原來能夠回應上帝的呼召
[00:31:12.920 --> 00:31:16.920]  將來你看到耶穌說
[00:31:16.920 --> 00:31:21.920]  有良善,有終身的僕人,你回來真是好
[00:31:21.920 --> 00:31:27.920]  這就是我們知道2024年無論是甚麼都好
[00:31:27.920 --> 00:31:31.920]  上帝給我們的熱誠是能夠克服一切
[00:31:31.920 --> 00:31:34.920]  因為將來上帝會計數
[00:31:34.920 --> 00:31:41.920]  在當中讓我們得到在主裡面的榮耀,我們一起禱告
[00:31:41.920 --> 00:31:48.920]  頂姐妹,剛才以貼受黎家後書在哪裡的說話觸動你?
[00:31:48.920 --> 00:31:56.920]  或者2024年你會持著甚麼態度去面對?
[00:31:56.920 --> 00:31:59.920]  我可以請你半分鐘為自己祈禱
[00:31:59.920 --> 00:32:27.920]  (音樂)
[00:32:27.920 --> 00:32:30.920]  那位呼召我們的主
[00:32:30.920 --> 00:32:34.920]  我們在2024年是一個不確定
[00:32:34.920 --> 00:32:38.920]  或者充滿壞消息,甚至是假消息的時代
[00:32:38.920 --> 00:32:40.920]  一個瘋狂的時代
[00:32:40.920 --> 00:32:45.920]  我們真的害怕,真的害怕
[00:32:45.920 --> 00:32:49.920]  但就願剛才你勉勵我們的話
[00:32:49.920 --> 00:32:54.920]  成為我們2024年另一個角度去看這個時候
[00:32:54.920 --> 00:33:00.920]  不再停留只看到危機,而看到主要是要成就更多的可能
[00:33:00.920 --> 00:33:03.920]  所以我們剛才的祈禱,奉耶穌的名
[00:33:03.920 --> 00:33:08.920]  (音樂)

