
[00:00:00.000 --> 00:00:06.500]  好 各位電影節目大家好
[00:18:36.200 --> 00:18:42.200]  許多人的愛心漸漸冷淡了
[00:18:42.200 --> 00:18:46.200]  是因為人的愛心冷淡了
[00:18:46.200 --> 00:18:48.200]  就成為一個惡性的循環
[00:18:48.200 --> 00:18:50.200]  當人失去了愛心
[00:18:50.200 --> 00:18:52.200]  這個世界就變得越來越惡
[00:18:52.200 --> 00:18:54.200]  當這個世界變得越來越惡的時候
[00:18:54.200 --> 00:18:59.200]  人的愛心就逐漸逐漸更加減少
[00:18:59.200 --> 00:19:02.200]  我們怎樣去打破這個困局
[00:19:02.200 --> 00:19:05.200]  我們怎樣去打破這個惡性的循環
[00:19:05.200 --> 00:19:08.200]  就是我們必須要跳出去
[00:19:08.200 --> 00:19:13.200]  讓這個世代的人能夠看到溫暖
[00:19:13.200 --> 00:19:16.200]  讓這個世代的人能夠看到盼望
[00:19:16.200 --> 00:19:20.200]  讓這個世代的人能夠看到甚麼是愛
[00:19:20.200 --> 00:19:24.200]  我們如何為這個黑暗的世界帶來一點光
[00:19:24.200 --> 00:19:26.200]  三樣東西
[00:19:26.200 --> 00:19:29.200]  第一你要去明辨是非
[00:19:29.200 --> 00:19:32.200]  特別是近來我聽到很多弟兄姊妹說
[00:19:32.200 --> 00:19:36.200]  我們要更加好好讀這本《聖經》
[00:19:36.200 --> 00:19:40.200]  因為這個世代太多似是而非
[00:19:40.200 --> 00:19:43.200]  顛倒是非黑白的事情
[00:19:43.200 --> 00:19:48.200]  很多人把一些不對的事情說得很對
[00:19:48.200 --> 00:19:50.200]  指鹿為馬
[00:19:50.200 --> 00:19:52.200]  人人都覺得沒有問題
[00:19:52.200 --> 00:19:54.200]  但是不是真的沒有問題
[00:19:54.200 --> 00:19:56.200]  所以今天的經文提醒我們
[00:19:56.200 --> 00:19:59.200]  眾人以為美好的事情你要留心思想
[00:19:59.200 --> 00:20:02.200]  你憑甚麼去分辨
[00:20:02.200 --> 00:20:06.200]  請各位弟兄姊妹好好在《聖經》當中
[00:20:06.200 --> 00:20:09.200]  在當中學習《聖經》的話語
[00:20:09.200 --> 00:20:12.200]  讓你有能力去明辨是非黑白
[00:20:12.200 --> 00:20:14.200]  第二就是控制你的怒氣
[00:20:14.200 --> 00:20:17.200]  我再一次強調不是不可以生氣
[00:20:17.200 --> 00:20:19.200]  我們每個人都會生氣
[00:20:19.200 --> 00:20:22.200]  面對一些不公平不公義的事情
[00:20:22.200 --> 00:20:24.200]  一些衝著你而來的事情
[00:20:24.200 --> 00:20:26.200]  你都會生氣
[00:20:26.200 --> 00:20:30.200]  但不要去到一個失控的狀態
[00:20:30.200 --> 00:20:32.200]  去到失控的狀態
[00:20:32.200 --> 00:20:38.200]  你只不過讓惡讓你成為另一種惡
[00:20:38.200 --> 00:20:41.200]  是不會為這個世界帶來任何的改變
[00:20:41.200 --> 00:20:45.200]  好好在當中去控制我們的怒氣
[00:20:45.200 --> 00:20:48.200]  第三更加積極的時候
[00:20:48.200 --> 00:20:51.200]  你要學習以善成惡
[00:20:51.200 --> 00:20:53.200]  Doing good
[00:20:53.200 --> 00:20:55.200]  為這個世界帶來善
[00:20:55.200 --> 00:20:57.200]  為這個世界帶來愛
[00:20:57.200 --> 00:21:01.200]  為這個世界帶來更多的盼望和光明
[00:21:01.200 --> 00:21:05.200]  最後我經常都會引用一位名人
[00:21:05.200 --> 00:21:06.200]  他說的一句話
[00:21:06.200 --> 00:21:08.200]  馬丁路德金
[00:21:08.200 --> 00:21:10.200]  Martin Luther King他經常都提醒我們
[00:21:10.200 --> 00:21:11.200]  當然了
[00:21:11.200 --> 00:21:13.200]  馬丁路德金的年代
[00:21:13.200 --> 00:21:17.200]  都是面對一個黑人民權運動的年代
[00:21:17.200 --> 00:21:20.200]  都是對他來說一個充滿了黑暗的年代
[00:21:20.200 --> 00:21:23.200]  但同樣他的生命讓我們展現了
[00:21:23.200 --> 00:21:26.200]  一種甚麼叫做以善成惡
[00:21:26.200 --> 00:21:28.200]  他說黑暗不能驅就黑暗
[00:21:28.200 --> 00:21:30.200]  只有光才能夠
[00:21:30.200 --> 00:21:32.200]  仇恨也不能化解
[00:21:32.200 --> 00:21:34.200]  仇恨只有愛才能夠
[00:21:34.200 --> 00:21:36.200]  我想同樣的馬丁路德金
[00:21:36.200 --> 00:21:38.200]  就是用他的生命去彰顯
[00:21:38.200 --> 00:21:41.200]  甚麼叫做真正的以善成惡
[00:21:41.200 --> 00:21:44.200]  雖然改變未必來得及
[00:21:44.200 --> 00:21:47.200]  但我相信願意將一切的東西
[00:21:47.200 --> 00:21:49.200]  交在上帝的手裏
[00:21:49.200 --> 00:21:51.200]  上帝有自己的時間
[00:21:51.200 --> 00:21:53.200]  有自己的心意
[00:21:53.200 --> 00:21:55.200]  就為我們今天所身處的處境
[00:21:55.200 --> 00:21:59.200]  帶來一個真正的改變和更新
[00:21:59.200 --> 00:22:01.200]  就讓我們一同去等候
[00:22:01.200 --> 00:22:03.200]  一同去經驗
[00:22:03.200 --> 00:22:05.200]  如何在黑暗當中
[00:22:05.200 --> 00:22:08.200]  能夠看得見一點的光明
[00:22:08.200 --> 00:22:10.200]  讓我們一同去祷告
[00:22:10.200 --> 00:22:13.200]  最後要感謝你給我們今天
[00:22:13.200 --> 00:22:15.200]  在你的裏面我們一同有學習的機會
[00:22:15.200 --> 00:22:18.200]  或許今天我們身處在一個
[00:22:18.200 --> 00:22:20.200]  不容易的年代
[00:22:20.200 --> 00:22:23.200]  或許真是一個充滿黑暗的年代
[00:22:23.200 --> 00:22:26.200]  求主幫助我們讓一個年代當中
[00:22:26.200 --> 00:22:28.200]  我們在裏面能夠尋找出路
[00:22:28.200 --> 00:22:30.200]  能夠尋找光明
[00:22:30.200 --> 00:22:32.200]  幫助我們有一個
[00:22:32.200 --> 00:22:34.200]  火明辨是非的心
[00:22:34.200 --> 00:22:36.200]  亦幫助我們有能力去控制
[00:22:36.200 --> 00:22:38.200]  我們生命的怒氣
[00:22:38.200 --> 00:22:40.200]  亦讓我們更加積極一同去實踐
[00:22:40.200 --> 00:22:43.200]  甚麼叫做以善成惡
[00:22:43.200 --> 00:22:45.200]  求主將一份的愛
[00:22:45.200 --> 00:22:47.200]  都放在我們進入生命當中
[00:22:47.200 --> 00:22:49.200]  讓我們去看見這個世代
[00:22:49.200 --> 00:22:51.200]  很多不同人的需要
[00:22:51.200 --> 00:22:53.200]  當我們看見這個世代
[00:22:53.200 --> 00:22:55.200]  很多人困苦流離的時候
[00:22:55.200 --> 00:22:57.200]  幫助我們幫助教會
[00:22:57.200 --> 00:22:59.200]  願意向他們伸出援手
[00:22:59.200 --> 00:23:03.200]  幫助他們面對生命的危難的時候
[00:23:03.200 --> 00:23:05.200]  我們能夠扶起一把
[00:23:05.200 --> 00:23:07.200]  求主繼續幫助
[00:23:07.200 --> 00:23:08.200]  與我們眾大英姐妹同在
[00:23:08.200 --> 00:23:09.200]  多謝主
[00:23:09.200 --> 00:23:11.200]  我們在你面前獻上最衷心的禱告
[00:23:11.200 --> 00:23:13.200]  交代和感恩
[00:23:13.200 --> 00:23:15.200]  是奉耶穌基督明智祈求
[00:23:15.200 --> 00:23:17.200]  阿們

