
[00:00:00.000 --> 00:00:15.000]  各位靈感姐妹 再一次歡迎大家參加今天晚上的網上崇拜
[00:21:05.000 --> 00:21:06.000]  守望他們
[00:21:06.000 --> 00:21:10.000]  愛倫如同愛自己的一樣
[00:21:10.000 --> 00:21:15.000]  第三就是你要學懂專心的依靠
[00:21:15.000 --> 00:21:19.000]  當約書亞作出了一個很重要的宣告
[00:21:19.000 --> 00:21:20.000]  他說至於我和我的家
[00:21:20.000 --> 00:21:22.000]  我要必定侍奉耶和華的時候
[00:21:22.000 --> 00:21:26.000]  一班百姓就隨即的回應
[00:21:26.000 --> 00:21:30.000]  他們說我們絕不離棄耶和華去侍奉別神
[00:21:30.000 --> 00:21:33.000]  為什麼他們能夠有一個回應呢?
[00:21:33.000 --> 00:21:36.000]  因為在過去他們的經歷裡
[00:21:36.000 --> 00:21:37.000]  可以看到
[00:21:37.000 --> 00:21:40.000]  當他們願意專心依靠的時候
[00:21:40.000 --> 00:21:44.000]  一個一個的難關就能夠經過
[00:21:44.000 --> 00:21:47.000]  無論當日在埃及遺老之地
[00:21:47.000 --> 00:21:50.000]  他帶領他們離開埃及地
[00:21:50.000 --> 00:21:52.000]  在當中進入抗疫裡
[00:21:52.000 --> 00:21:55.000]  經歷了很多大大小小的神蹟
[00:21:55.000 --> 00:21:57.000]  當他們要進入迦南的時候
[00:21:57.000 --> 00:21:59.000]  很多很多的民族威嚇的時候
[00:21:59.000 --> 00:22:03.000]  但是他們一個又一個擊敗他們
[00:22:03.000 --> 00:22:09.000]  結果他們就能夠得到迦南流奶與物之地
[00:22:09.000 --> 00:22:11.000]  所以他們這樣說
[00:22:11.000 --> 00:22:15.000]  所以我們也必侍奉耶和華
[00:22:15.000 --> 00:22:19.000]  因為祂是我們的上帝
[00:22:19.000 --> 00:22:20.000]  各位弟兄姊妹
[00:22:20.000 --> 00:22:22.000]  一個很重要的宣告
[00:22:22.000 --> 00:22:23.000]  過去的日子裡
[00:22:23.000 --> 00:22:26.000]  我們怎樣經歷過上帝的恩典
[00:22:26.000 --> 00:22:29.000]  過去我們同樣面對生命的處境裡
[00:22:29.000 --> 00:22:30.000]  我們經歷了很多的挑戰
[00:22:30.000 --> 00:22:32.000]  很多的困難
[00:22:32.000 --> 00:22:34.000]  當我們能夠一一的訴說
[00:22:34.000 --> 00:22:39.000]  過去上帝在我們生命裡的一些作為的時候
[00:22:39.000 --> 00:22:42.000]  我們是不是也同樣能夠作出一個宣告
[00:22:42.000 --> 00:22:45.000]  我們也必侍奉耶和華
[00:22:45.000 --> 00:22:49.000]  因為祂是我們的上帝
[00:22:49.000 --> 00:22:54.000]  你有沒有這份專心、倚靠的心
[00:22:54.000 --> 00:22:58.000]  約書亞他最後的時間
[00:22:58.000 --> 00:23:01.000]  也再一次要去叮囑一班以色列民
[00:23:01.000 --> 00:23:05.000]  他講了一個很重要的東西告訴你們
[00:23:05.000 --> 00:23:09.000]  如果今天你們去選擇離棄耶和華的時候
[00:23:09.000 --> 00:23:11.000]  去侍奉其他的神明
[00:23:11.000 --> 00:23:13.000]  你們將要面對一個什麼樣的後果
[00:23:13.000 --> 00:23:17.000]  他將一個後果清清楚楚陳明在他們面前
[00:23:17.000 --> 00:23:20.000]  他說如果你去侍奉其他的神明的時候
[00:23:20.000 --> 00:23:22.000]  他說必降災禍
[00:23:22.000 --> 00:23:23.000]  臨到你們
[00:23:23.000 --> 00:23:26.000]  甚至把你們滅絕
[00:23:26.000 --> 00:23:28.000]  這個不是靠客
[00:23:28.000 --> 00:23:32.000]  是有往後事實的根據
[00:23:32.000 --> 00:23:35.000]  約書亞記完了之後
[00:23:35.000 --> 00:23:37.000]  說約書亞離世
[00:23:37.000 --> 00:23:40.000]  回到上帝的身邊
[00:23:40.000 --> 00:23:43.000]  然後一班以色列民進入了一個什麼樣的時代
[00:23:43.000 --> 00:23:47.000]  他們將要進入到事實的時代
[00:23:47.000 --> 00:23:50.000]  事實為什麼要出現
[00:23:50.000 --> 00:23:53.000]  其實其中一個很重要的背景就是
[00:23:53.000 --> 00:23:55.000]  在事實記第二章裡說
[00:23:55.000 --> 00:23:58.000]  當約書亞離開之後
[00:23:58.000 --> 00:24:05.000]  一班以色列民忘記了過去領袖的教導和教訓
[00:24:05.000 --> 00:24:10.000]  以色列人恨耶和華眼中看為惡的事
[00:24:10.000 --> 00:24:15.000]  結果耶和華將他們交給四位的仇敵
[00:24:15.000 --> 00:24:20.000]  以致他們在仇敵面前再也不能站立得住
[00:24:20.000 --> 00:24:24.000]  一班以色列民再一次進入到
[00:24:24.000 --> 00:24:27.000]  他們整個民族的困境當中
[00:24:27.000 --> 00:24:30.000]  耶和華不是靠客
[00:24:30.000 --> 00:24:34.000]  很清楚將結果擺在他們面前
[00:24:34.000 --> 00:24:37.000]  我相信這件事再一次提醒我們
[00:24:37.000 --> 00:24:40.000]  當我們面對挑戰和困難的時候
[00:24:40.000 --> 00:24:43.000]  若然我們不專心依靠的時候
[00:24:43.000 --> 00:24:45.000]  我們可能面對的景況
[00:24:45.000 --> 00:24:50.000]  比今天所面對的景況更加悲慘
[00:24:50.000 --> 00:24:55.000]  當日約書亞跟他們說得很清楚
[00:24:55.000 --> 00:25:00.000]  他說現在你們就要去敬畏耶和華
[00:25:00.000 --> 00:25:05.000]  是他們最核心必須要持守的地方
[00:25:05.000 --> 00:25:10.000]  今天我們那份專心依靠是一份什麼信心?
[00:25:10.000 --> 00:25:14.000]  你記不記得但爾利書的其中一個事件
[00:25:14.000 --> 00:25:16.000]  但爾利三個朋友
[00:25:16.000 --> 00:25:21.000]  要去被要求敬拜尼泊爾的金像
[00:25:21.000 --> 00:25:25.000]  當然這三個朋友不肯就範
[00:25:25.000 --> 00:25:27.000]  他就跟王說
[00:25:27.000 --> 00:25:32.000]  王,我們的上帝必定救我們脫離你的手
[00:25:32.000 --> 00:25:36.000]  我們在面對困難、苦難的日子中
[00:25:36.000 --> 00:25:38.000]  我們同樣都需要帶著一份信心
[00:25:38.000 --> 00:25:43.000]  我們相信上帝會拯救我們脫離厄困的裡面
[00:25:43.000 --> 00:25:48.000]  但同一時間你有沒有這份即或不已的信心?
[00:25:48.000 --> 00:25:54.000]  就算接下來的日子充滿挑戰和艱難又如何?
[00:25:54.000 --> 00:25:58.000]  他說:王,祢當知道我們絕不侍奉祢的神明
[00:25:58.000 --> 00:26:02.000]  也不會拜祢所立的金像
[00:26:02.000 --> 00:26:04.000]  沒錯,就算將來的日子
[00:26:04.000 --> 00:26:06.000]  我們正在經歷的是一個不容易的日子
[00:26:06.000 --> 00:26:11.000]  但我們仍然都要持守這份信仰
[00:26:11.000 --> 00:26:14.000]  絕不能作出任何的妥協
[00:26:14.000 --> 00:26:21.000]  用其他東西去取代我們今天所信的上帝
[00:26:21.000 --> 00:26:23.000]  我們如何能夠重新上路?
[00:26:23.000 --> 00:26:27.000]  第一,你要持守一顆敬畏的心
[00:26:27.000 --> 00:26:30.000]  正如約書亞提醒一群以色列人
[00:26:30.000 --> 00:26:34.000]  他說:現在你們就要去敬畏耶和華
[00:26:34.000 --> 00:26:37.000]  誠心誠意地去侍奉祂
[00:26:37.000 --> 00:26:40.000]  第二,你要將你的生命擺上
[00:26:40.000 --> 00:26:42.000]  不單止你自己擺上
[00:26:42.000 --> 00:26:44.000]  更加要讓你的家庭一同擺上
[00:26:44.000 --> 00:26:47.000]  第三,就是你專心的以求
[00:26:47.000 --> 00:26:52.000]  是因為你記得上帝在你生命中的恩典和恩惠
[00:26:52.000 --> 00:26:57.000]  並且是一顆即化不已的信心
[00:26:57.000 --> 00:27:00.000]  當我有機會再看回這段經文
[00:27:00.000 --> 00:27:02.000]  再看回當下的處境
[00:27:02.000 --> 00:27:06.000]  心中有百般滋味在心頭
[00:27:06.000 --> 00:27:09.000]  因為我深信
[00:27:09.000 --> 00:27:11.000]  無論是死是活
[00:27:11.000 --> 00:27:13.000]  是天是掌權的
[00:27:13.000 --> 00:27:15.000]  是有權能的
[00:27:15.000 --> 00:27:18.000]  是現在的事或將來的事
[00:27:18.000 --> 00:27:20.000]  是高處的,是深處的
[00:27:20.000 --> 00:27:22.000]  是別的受造之物
[00:27:22.000 --> 00:27:28.000]  都不能使我們與上帝的愛隔絕
[00:27:28.000 --> 00:27:33.000]  我相信這也是保羅當他面對當時的處境中
[00:27:33.000 --> 00:27:36.000]  作出一個很重要的宣告
[00:27:36.000 --> 00:27:40.000]  無論外在客觀環境如何改變
[00:27:40.000 --> 00:27:45.000]  都不能使我們與上帝的愛隔絕
[00:27:45.000 --> 00:27:52.000]  因為這份愛在我們的主基督耶穌裡
[00:27:52.000 --> 00:27:55.000]  各位弟兄姊妹
[00:27:55.000 --> 00:27:58.000]  我們有沒有這份宣告
[00:27:58.000 --> 00:28:00.000]  無論將來的日子如何
[00:28:00.000 --> 00:28:06.000]  沒有東西能使我們與上帝的愛隔絕
[00:28:06.000 --> 00:28:08.000]  當我們在信仰裡願意去持守
[00:28:08.000 --> 00:28:10.000]  願意去堅持的時候
[00:28:10.000 --> 00:28:16.000]  我們就深信上帝就在我們當中
[00:28:16.000 --> 00:28:17.000]  最後我用一首詩歌
[00:28:17.000 --> 00:28:21.000]  就說我們今天向上帝的立志和宣告
[00:28:21.000 --> 00:28:27.000]  立志的擺上
[00:28:27.000 --> 00:28:34.000]  (音樂)
[00:28:34.000 --> 00:28:41.000]  曾擺上 傾出大愛
[00:28:41.000 --> 00:28:49.000]  曾捨棄 已被抹開
[00:28:49.000 --> 00:28:53.000]  曾擔起痛楚
[00:28:53.000 --> 00:28:57.000]  失得了今生走過
[00:28:57.000 --> 00:29:04.000]  曾高主愛 因心自開
[00:29:04.000 --> 00:29:12.000]  能相愛 皆因被愛
[00:29:12.000 --> 00:29:19.000]  能升高 要被拆改
[00:29:19.000 --> 00:29:23.000]  能喘起舊人
[00:29:23.000 --> 00:29:27.000]  踏上幾多的族人
[00:29:27.000 --> 00:29:33.000]  現身主愛 尚有人看
[00:29:33.000 --> 00:29:41.000]  立志甘拜上 全讓耶穌
[00:29:41.000 --> 00:29:48.000]  用我的恩賜 獻上最好
[00:29:48.000 --> 00:29:52.000]  若我謙卑作你僕人
[00:29:52.000 --> 00:29:55.000]  穿著敬畏去侍奉神
[00:29:55.000 --> 00:30:03.000]  全是你恩典 覆蓋每步靈敏感
[00:30:03.000 --> 00:30:10.000]  在你一手淚 滿佈雲彩
[00:30:10.000 --> 00:30:17.000]  口發幾度愛 眼界變改
[00:30:17.000 --> 00:30:21.000]  願夾指天際降下浪
[00:30:21.000 --> 00:30:26.000]  抱著我裡面能勝在
[00:30:26.000 --> 00:30:32.000]  神福足的口岸
[00:30:32.000 --> 00:30:36.000]  各位參與網上崇拜的每位弟弟姐妹
[00:30:36.000 --> 00:30:40.000]  在此邀請你可以合上你的眼睛
[00:30:40.000 --> 00:30:46.000]  今天看似疫情已經緩和過
[00:30:46.000 --> 00:30:51.000]  但我們面對明天
[00:30:51.000 --> 00:30:57.000]  可能仍然面對很多挑戰和困難
[00:30:57.000 --> 00:31:02.000]  究竟我們所持守的信仰如何幫助我們
[00:31:02.000 --> 00:31:07.000]  去度過一個不可預測的明天
[00:31:07.000 --> 00:31:13.000]  或許今日我們的處境要再一次挑戰我們對你那份信心
[00:31:13.000 --> 00:31:25.000]  去試煉我們究竟我們的信仰有多堅毅
[00:31:25.000 --> 00:31:29.000]  求主幫助我們 讓我們帶著一顆信心
[00:31:29.000 --> 00:31:35.000]  去仰望上帝的恩典繼續前行
[00:31:35.000 --> 00:31:38.000]  亦求主幫助我們
[00:31:38.000 --> 00:31:42.000]  特別是一群作為父母的
[00:31:42.000 --> 00:31:46.000]  讓我們更懂得如何教導我們的子女
[00:31:46.000 --> 00:31:52.000]  我們的下一代去面對明天
[00:31:52.000 --> 00:31:59.000]  求主賜我們的信心是賜一顆織畫不言的信心
[00:31:59.000 --> 00:32:06.000]  我們當然期望上帝你將這些困難和挑戰拿走
[00:32:06.000 --> 00:32:10.000]  但織畫不言
[00:32:10.000 --> 00:32:15.000]  我們仍然相信上帝的帶領
[00:32:15.000 --> 00:32:19.000]  亦相信上帝的心意
[00:32:19.000 --> 00:32:28.000]  是七個人求主幫助我們
[00:32:28.000 --> 00:32:34.000]  我們願意將我們每一個交在上帝手中
[00:32:34.000 --> 00:32:37.000]  願你的恩典時常伴隨
[00:32:37.000 --> 00:32:40.000]  無論將來的日子如何
[00:32:40.000 --> 00:32:47.000]  我們就認定你是我們生命唯一的請教
[00:32:47.000 --> 00:32:51.000]  我們唯一相信的上帝
[00:32:51.000 --> 00:32:56.000]  讓我們帶著這顆勁為的心
[00:32:56.000 --> 00:32:58.000]  侍奉上帝的心
[00:32:58.000 --> 00:33:04.000]  去再一次重新踏上我們接下來所走的每一步
[00:33:04.000 --> 00:33:08.000]  亦都像我們這個信仰的群體有合一
[00:33:08.000 --> 00:33:13.000]  或許我們可以有不同的想法不同的意見
[00:33:13.000 --> 00:33:20.000]  但我們同一的認定我們是侍奉同一位的上帝
[00:33:20.000 --> 00:33:23.000]  求主繼續幫助與我們每一個弟兄姐妹同在
[00:33:23.000 --> 00:33:25.000]  帶領著我們眾人
[00:33:25.000 --> 00:33:28.000]  亦都讓我們再一次擁有這首詩歌
[00:33:28.000 --> 00:33:32.000]  成為我們生命的宣告立志拜上
[00:33:36.000 --> 00:33:43.000]  能相愛解人的愛
[00:33:43.000 --> 00:33:50.000]  能醒覺要被拆解
[00:33:50.000 --> 00:33:54.000]  能喘起舊人
[00:33:54.000 --> 00:33:58.000]  踏上幾多的重刃
[00:33:58.000 --> 00:34:04.000]  延伸出內進入人海
[00:34:04.000 --> 00:34:11.000]  立志敢拜上傳人耶穌
[00:34:11.000 --> 00:34:18.000]  用我的仁慈獻上最好
[00:34:18.000 --> 00:34:22.000]  讓我謙卑作美目人
[00:34:22.000 --> 00:34:25.000]  全在敬畏去侍奉神
[00:34:25.000 --> 00:34:32.000]  全是你引電覆蓋每步亮明燈
[00:34:32.000 --> 00:34:39.000]  在你一手裡半高雲霜
[00:34:39.000 --> 00:34:46.000]  厚發幾多愛萬界別干
[00:34:46.000 --> 00:34:50.000]  願鴿子鐵仔共安安
[00:34:50.000 --> 00:34:54.000]  求祖我裡面能勝在
[00:34:54.000 --> 00:35:00.000]  神福造極後代
[00:35:00.000 --> 00:35:07.000]  立志敢拜上傳人耶穌
[00:35:07.000 --> 00:35:14.000]  用我的仁慈獻上最好
[00:35:14.000 --> 00:35:18.000]  讓我謙卑作美目人
[00:35:18.000 --> 00:35:21.000]  全在敬畏去侍奉神
[00:35:21.000 --> 00:35:28.000]  全是你引電覆蓋每步亮明燈
[00:35:28.000 --> 00:35:35.000]  在你一手裡半高雲霜
[00:35:35.000 --> 00:35:42.000]  厚發幾多愛萬界別干
[00:35:42.000 --> 00:35:46.000]  願鴿子鐵仔共安安
[00:35:46.000 --> 00:35:50.000]  求祖我裡面能勝在
[00:35:50.000 --> 00:35:56.000]  神福造極後代
[00:35:56.000 --> 00:36:00.000]  願鴿子鐵仔共安安
[00:36:00.000 --> 00:36:07.000]  求祖我裡面能勝在
[00:36:07.000 --> 00:36:16.000]  神福造極後代
[00:36:16.000 --> 00:36:20.000]  下一站願你豐厚的恩典
[00:36:20.000 --> 00:36:23.000]  豐厚的愛 時常的伴隨
[00:36:23.000 --> 00:36:26.000]  無論將來的旨意如何
[00:36:26.000 --> 00:36:27.000]  我們必定的深信
[00:36:27.000 --> 00:36:29.000]  沒有東西能夠與我們
[00:36:29.000 --> 00:36:31.000]  與基督的愛隔絕
[00:36:31.000 --> 00:36:33.000]  願你提醒我們
[00:36:33.000 --> 00:36:36.000]  然而靠將愛我們的主
[00:36:36.000 --> 00:36:38.000]  在這一切的事上
[00:36:38.000 --> 00:36:40.000]  我們已經得勝有餘
[00:36:40.000 --> 00:36:41.000]  求主祢的幫助
[00:36:41.000 --> 00:36:42.000]  與我們眾大英節目同在
[00:36:42.000 --> 00:36:43.000]  多謝主
[00:36:43.000 --> 00:36:45.000]  我們在祢面前獻上禱告
[00:36:45.000 --> 00:36:49.000]  奉耶穌基督明治祈求
[00:36:49.000 --> 00:36:51.000]  阿們
[00:36:51.000 --> 00:36:53.000]  阿們
[00:36:53.000 --> 00:36:55.000]  阿們
[00:36:55.000 --> 00:36:57.000]  阿們
[00:36:57.000 --> 00:36:59.000]  阿們
[00:36:59.000 --> 00:37:01.000]  阿們
[00:37:01.000 --> 00:37:05.000]  (影片完結)

