
[00:00:00.000 --> 00:00:02.240]  也快晚安了
[00:24:24.200 --> 00:24:28.200]  但面具被敲爛了
[00:24:28.200 --> 00:24:34.200]  才發現原來裡面是甚麼都沒有的
[00:24:34.200 --> 00:24:39.200]  惠利早已失去了他的自我
[00:24:39.200 --> 00:24:50.200]  這其實就是道出裝作或偽裝面貌的真相
[00:24:50.200 --> 00:24:58.200]  令人無法面對自己
[00:24:58.200 --> 00:25:01.200]  因為你早已失去自己
[00:25:01.200 --> 00:25:03.200]  在節目中我們經常說「信耶穌」
[00:25:03.200 --> 00:25:05.200]  「信耶穌」「信耶穌」是甚麼?
[00:25:05.200 --> 00:25:10.200]  「信耶穌」不只是說「脫離罪惡」
[00:25:10.200 --> 00:25:14.200]  「面對上帝」「求主憐憫」「永生」
[00:25:14.200 --> 00:25:19.200]  這是一個很基本的教義
[00:25:19.200 --> 00:25:22.200]  但裡面的意義是甚麼?
[00:25:22.200 --> 00:25:24.200]  為何我們要認罪?
[00:25:24.200 --> 00:25:29.200]  我們的認罪不是單單因為我們做得很錯
[00:25:29.200 --> 00:25:32.200]  我們只希望求一個機會
[00:25:32.200 --> 00:25:34.200]  這不是上帝的心意
[00:25:34.200 --> 00:25:38.200]  上帝的心意是他創造了我們
[00:25:38.200 --> 00:25:44.200]  他本來給了一個像他一樣的形象在我們的生命裡
[00:25:44.200 --> 00:25:46.200]  但因為他罪的緣故
[00:25:46.200 --> 00:25:49.200]  我們的自我一直被扭曲
[00:25:49.200 --> 00:25:52.200]  甚至迷失
[00:25:52.200 --> 00:25:57.200]  我們的上帝要親自尋找我們
[00:25:57.200 --> 00:26:00.200]  透過他的尋找
[00:26:00.200 --> 00:26:07.200]  我們可以勇氣地面對我們的自己
[00:26:07.200 --> 00:26:11.200]  因為我們的自己不單有好的一面
[00:26:11.200 --> 00:26:13.200]  有很多不好的一面
[00:26:13.200 --> 00:26:15.200]  別說別人受不了
[00:26:15.200 --> 00:26:20.200]  我相信連我們自己都很難接受
[00:26:20.200 --> 00:26:25.200]  但基督教說「信耶穌」「認罪」是甚麼意思?
[00:26:25.200 --> 00:26:28.200]  真的不像民間宗教那樣
[00:26:28.200 --> 00:26:32.200]  很暗地裡打個打堂齋,拜拜
[00:26:32.200 --> 00:26:37.200]  「信耶穌」給我們的挑戰是
[00:26:37.200 --> 00:26:40.200]  我們真誠地面對自己
[00:26:40.200 --> 00:26:42.200]  回想一下
[00:26:42.200 --> 00:26:47.200]  那個罪惡不是一個概念
[00:26:47.200 --> 00:26:49.200]  是一個回憶
[00:26:52.200 --> 00:26:55.200]  當時為甚麼我們會這樣做?
[00:26:55.200 --> 00:27:02.200]  這就是基督教
[00:27:02.200 --> 00:27:07.200]  當我們真誠地在主的面前認罪的時候
[00:27:07.200 --> 00:27:13.200]  他想給我們這個重點
[00:27:13.200 --> 00:27:20.200]  我記得每次去分享的時候
[00:27:20.200 --> 00:27:23.200]  每個人的腦海裡都有一個小故事
[00:27:23.200 --> 00:27:26.200]  我記得有一個婦女
[00:27:26.200 --> 00:27:30.200]  她家裡很小,都是劏房戶
[00:27:30.200 --> 00:27:33.200]  你叫她祈禱,她可以去哪裡祈禱呢?
[00:27:33.200 --> 00:27:37.200]  除了洗手間,洗手間很擠迫
[00:27:37.200 --> 00:27:40.200]  但最慘的是她有很多小朋友
[00:27:40.200 --> 00:27:44.200]  但她很想禱告,也很想告訴子女
[00:27:44.200 --> 00:27:46.200]  「我在祈禱」
[00:27:46.200 --> 00:27:49.200]  你猜她用甚麼方法去做這件事?
[00:27:50.200 --> 00:27:57.200]  每次祈禱,她都會蓋著布包著全身
[00:27:57.200 --> 00:28:02.200]  她說在那裡,她真真正正可以面對上帝
[00:28:02.200 --> 00:28:07.200]  因為這樣,她長時間重複這樣做
[00:28:07.200 --> 00:28:09.200]  慢慢她的子女長大後
[00:28:09.200 --> 00:28:13.200]  就意識到媽媽每次把布蓋著自己
[00:28:13.200 --> 00:28:15.200]  媽媽要跟耶穌說話
[00:28:15.200 --> 00:28:17.200]  要跟耶穌聊天
[00:28:17.200 --> 00:28:21.200]  我們要乖乖,不要騷擾她
[00:28:21.200 --> 00:28:25.200]  雖然媽媽祈禱的時間不是很長
[00:28:25.200 --> 00:28:27.200]  因為始終都要照顧子女
[00:28:27.200 --> 00:28:32.200]  但她卻找到一個神聖的空間
[00:28:32.200 --> 00:28:36.200]  她可以放下媽媽的身分
[00:28:36.200 --> 00:28:42.200]  她可以放下她日常的焦慮
[00:28:42.200 --> 00:28:45.200]  真真正正,坦然地
[00:28:45.200 --> 00:28:50.200]  可以將她自己的心底話跟耶穌說
[00:28:50.200 --> 00:28:56.200]  頂姐妹,我們有沒有這個空間呢?
[00:28:56.200 --> 00:29:00.200]  我們有沒有這些時候幫助我們呢?
[00:29:00.200 --> 00:29:02.200]  我們一起禱告
[00:29:02.200 --> 00:29:07.200]  不如我們就用這一分鐘
[00:29:07.200 --> 00:29:14.200]  成為我們神聖的空間向主禱告
[00:29:14.200 --> 00:29:16.200]  好嗎?
[00:29:16.200 --> 00:29:22.200]  我希望自己,諸位兄弟姐妹
[00:29:22.200 --> 00:29:27.200]  在這一分鐘內可以向主傾心圖義
[00:29:27.200 --> 00:29:31.200]  一分鐘後我會做一個簡單的結束禱告
[00:29:31.200 --> 00:29:33.200]  謝謝
[00:29:33.200 --> 00:29:35.200]  (音樂播放)
[00:29:35.200 --> 00:29:37.200]  (音樂播放)
[00:29:37.200 --> 00:29:39.200]  (音樂播放)
[00:29:39.200 --> 00:29:41.200]  (音樂播放)
[00:29:41.200 --> 00:29:43.200]  (音樂播放)
[00:29:43.200 --> 00:29:45.200]  (音樂播放)
[00:30:10.200 --> 00:30:16.200]  很感謝你給我們一段不長的時間幫助我們
[00:30:16.200 --> 00:30:18.200]  求主幫助我們
[00:30:18.200 --> 00:30:22.200]  當我們返回日常生活當中
[00:30:22.200 --> 00:30:25.200]  求主幫助我們
[00:30:25.200 --> 00:30:30.200]  因為這個時代實在不是我們所想
[00:30:30.200 --> 00:30:33.200]  亦不是我們的預期
[00:30:33.200 --> 00:30:35.200]  正正要這樣
[00:30:35.200 --> 00:30:37.200]  我們求主幫助我們
[00:30:37.200 --> 00:30:41.200]  在這裏我們可以重拾主給我們的
[00:30:41.200 --> 00:30:46.200]  你創造我們的形象
[00:30:46.200 --> 00:30:50.200]  我們找回我們自己
[00:30:50.200 --> 00:30:52.200]  去面對

