
[00:00:00.000 --> 00:00:07.000]  我們先一起祈禱好嗎?
[00:19:20.000 --> 00:19:22.000]  你要我做甚麼
[00:19:22.000 --> 00:19:27.000]  《詩篇46篇》它收尾的時候
[00:19:27.000 --> 00:19:28.000]  詩人說
[00:19:28.000 --> 00:19:30.000]  上帝說
[00:19:30.000 --> 00:19:32.000]  我必在列國中受尊崇
[00:19:32.000 --> 00:19:34.000]  在全地也受尊崇
[00:19:34.000 --> 00:19:37.000]  上帝在萬民之中被尊崇
[00:19:37.000 --> 00:19:39.000]  是必然要發生的
[00:19:40.000 --> 00:19:44.000]  他都必然要在我們每一個人的生命裏面被尊崇
[00:19:44.000 --> 00:19:46.000]  一個尊崇上帝的生命
[00:19:46.000 --> 00:19:50.000]  就是一個願意讓上帝全然引導的生命
[00:19:50.000 --> 00:19:57.000]  唯有當我們能夠這樣被上帝去引導的時候
[00:19:57.000 --> 00:20:01.000]  萬君之夜和華就真正與我們同在
[00:20:01.000 --> 00:20:05.000]  上帝真正成為我們的避難所
[00:20:05.000 --> 00:20:14.000]  弟兄姊妹在今天這個世代
[00:20:14.000 --> 00:20:18.000]  我們都很渴望在大海翻騰
[00:20:18.000 --> 00:20:20.000]  地動山搖的日子
[00:20:20.000 --> 00:20:21.000]  我們經歷上帝的工作
[00:20:21.000 --> 00:20:28.000]  我們都很渴望在四維的政權的更替之中
[00:20:28.000 --> 00:20:30.000]  我們發現上帝的足跡
[00:20:30.000 --> 00:20:33.000]  特別在近來發生的事的時候
[00:20:34.000 --> 00:20:37.000]  我們知道教會距離受迫迫的日子不遠了
[00:20:37.000 --> 00:20:42.000]  詩篇提到那種前所未有的挑戰要來了
[00:20:42.000 --> 00:20:49.000]  今天詩篇46篇給了一個很重要的提醒我們
[00:20:49.000 --> 00:20:56.000]  它不是說給什麼原因我們要去倚靠上帝
[00:20:56.000 --> 00:20:59.000]  它是提醒我們
[00:20:59.000 --> 00:21:01.000]  我們不可以在挑戰來到的時候
[00:21:01.000 --> 00:21:03.000]  我們先去叫倚靠上帝
[00:21:04.000 --> 00:21:06.000]  就好像那些廣州大媽
[00:21:06.000 --> 00:21:09.000]  我們要在風平浪靜的時候
[00:21:09.000 --> 00:21:12.000]  我們就已經要操練去放手去停手
[00:21:12.000 --> 00:21:15.000]  我們要讓上帝去做主
[00:21:15.000 --> 00:21:20.000]  我們要學習安靜去等候留意上帝的工作
[00:21:20.000 --> 00:21:23.000]  我們要讓上帝成為我們的上帝
[00:21:23.000 --> 00:21:28.000]  我們要趁著還能夠很自由地回教會
[00:21:28.000 --> 00:21:30.000]  學聖經的時候
[00:21:31.000 --> 00:21:34.000]  我們就要建立我們和上帝的信心
[00:21:34.000 --> 00:21:36.000]  唯有是這樣
[00:21:36.000 --> 00:21:38.000]  當真正的威脅來到的時候
[00:21:38.000 --> 00:21:42.000]  我們才或許有機會能夠站立得住
[00:21:42.000 --> 00:21:48.000]  弟兄姊妹
[00:21:48.000 --> 00:21:52.000]  我們從今天開始
[00:21:52.000 --> 00:21:56.000]  讓耶和華是我的倚靠這句話
[00:21:56.000 --> 00:21:59.000]  不要只是成為我們一句口號
[00:22:00.000 --> 00:22:06.000]  願我們一磚一瓦慢慢去建立我們對上帝的信靠
[00:22:06.000 --> 00:22:12.000]  願我們成為堅固、紮實的建築物
[00:22:12.000 --> 00:22:15.000]  以致風浪來到的時候
[00:22:15.000 --> 00:22:18.000]  我們作為教會
[00:22:18.000 --> 00:22:20.000]  作為信仰群體
[00:22:20.000 --> 00:22:23.000]  我們能夠很有把握地宣告
[00:22:23.000 --> 00:22:25.000]  有上帝
[00:22:25.000 --> 00:22:26.000]  不怕
[00:22:26.000 --> 00:22:28.000]  我們一起祈禱
[00:22:28.000 --> 00:22:29.000]  祈禱
[00:22:29.000 --> 00:22:34.000]  掌管風浪
[00:22:34.000 --> 00:22:37.000]  掌管列國興衰的上帝
[00:22:37.000 --> 00:22:40.000]  求祢幫助我們
[00:22:40.000 --> 00:22:44.000]  幫助我們從今天起
[00:22:44.000 --> 00:22:49.000]  成為一個在大小事上都能夠專心倚靠仰望祢的基督徒
[00:22:49.000 --> 00:22:54.000]  求祢讓我們學會去休息
[00:22:54.000 --> 00:22:56.000]  去停下去放手
[00:22:57.000 --> 00:22:59.000]  學習等候祢的工作
[00:22:59.000 --> 00:23:04.000]  以致當我們面對眼前地動山搖的時候
[00:23:04.000 --> 00:23:07.000]  我們也不害怕
[00:23:07.000 --> 00:23:12.000]  因為我們已經真實經歷祢的同在
[00:23:12.000 --> 00:23:14.000]  奉主明求
[00:23:14.000 --> 00:23:15.000]  阿門

