
[00:00:00.000 --> 00:00:06.400]  今日的訊息是小靈園堂的講道系列裡面
[00:26:31.000 --> 00:26:36.000]  爾斯帖記裡
[00:26:36.000 --> 00:26:40.000]  是看不到神的名字
[00:26:40.000 --> 00:26:44.000]  在整本聖經裡
[00:26:44.000 --> 00:26:49.000]  除了歌書沒有神的名字
[00:26:49.000 --> 00:26:53.000]  爾斯帖記也一樣沒有神的名字
[00:26:53.000 --> 00:26:55.000]  但正正如我剛才所說
[00:26:55.000 --> 00:27:00.000]  是否充滿了這麼多這麼巧合的
[00:27:00.000 --> 00:27:05.000]  例如為何皇上會失眠
[00:27:05.000 --> 00:27:07.000]  然後又看奏折
[00:27:07.000 --> 00:27:13.000]  原來末弟改救過皇上
[00:27:13.000 --> 00:27:17.000]  因為那兩個字字枕要殺他的時候
[00:27:17.000 --> 00:27:19.000]  他聽到就稟告皇上
[00:27:19.000 --> 00:27:21.000]  以致沒有事
[00:27:21.000 --> 00:27:24.000]  所以其實是記錄了
[00:27:24.000 --> 00:27:27.000]  在史冊裡
[00:27:27.000 --> 00:27:28.000]  他失眠的時候
[00:27:28.000 --> 00:27:32.000]  為何這麼巧合會看奏折
[00:27:32.000 --> 00:27:35.000]  我就要加獎他
[00:27:35.000 --> 00:27:38.000]  所以當哈曼來到
[00:27:38.000 --> 00:27:41.000]  說要殺他
[00:27:41.000 --> 00:27:45.000]  最初皇上說好
[00:27:45.000 --> 00:27:47.000]  但當他失眠看到奏折
[00:27:47.000 --> 00:27:49.000]  原來救了我
[00:27:49.000 --> 00:27:52.000]  要加獎他
[00:27:52.000 --> 00:27:56.000]  為何會這麼巧合
[00:27:56.000 --> 00:27:59.000]  其實在經卷裡我們也會看到
[00:27:59.000 --> 00:28:01.000]  其實神在幕後
[00:28:01.000 --> 00:28:05.000]  隱藏了很多不同的安排
[00:28:05.000 --> 00:28:10.000]  安插了很多不同的拯救計劃
[00:28:10.000 --> 00:28:14.000]  正正在進行中
[00:28:14.000 --> 00:28:18.000]  以斯帖的勇氣是從神而來
[00:28:18.000 --> 00:28:23.000]  在信仰裡
[00:28:23.000 --> 00:28:27.000]  死就死吧
[00:28:27.000 --> 00:28:31.000]  但死就死吧之前他怎樣
[00:28:31.000 --> 00:28:38.000]  他三日三夜去祈禱
[00:28:38.000 --> 00:28:47.000]  叫所有猶太人一起禁食祈禱
[00:28:47.000 --> 00:28:50.000]  以斯帖信靠神
[00:28:50.000 --> 00:28:57.000]  我們看到他的生命全權交在神的手裡
[00:28:57.000 --> 00:29:03.000]  以誠忠心來跟從神
[00:29:03.000 --> 00:29:06.000]  當我們面對危難的時候
[00:29:06.000 --> 00:29:12.000]  我們是否也覺得神沉默不語呢
[00:29:12.000 --> 00:29:17.000]  我們似乎看不到神
[00:29:17.000 --> 00:29:24.000]  但我們是否仍然相信神掌權呢
[00:29:24.000 --> 00:29:30.000]  我們有沒有像以斯帖這份勇氣呢
[00:29:30.000 --> 00:29:35.000]  我們有沒有信心能夠跨省呢
[00:29:35.000 --> 00:29:42.000]  當我們讀最後第九章的時候
[00:29:42.000 --> 00:29:48.000]  我們看到每一個都要去紀念
[00:29:48.000 --> 00:30:00.000]  有一個日子要去紀念神的拯救
[00:30:00.000 --> 00:30:10.000]  我們心裡有沒有時刻感受到
[00:30:10.000 --> 00:30:16.000]  上帝與我們同在呢
[00:30:16.000 --> 00:30:20.000]  在普爾日裡我們會看到
[00:30:20.000 --> 00:30:23.000]  雖然全卷沒有看到神的名字
[00:30:23.000 --> 00:30:27.000]  但我們處處巧合的裡面
[00:30:27.000 --> 00:30:31.000]  我們看到這一定是神的安排
[00:30:31.000 --> 00:30:35.000]  以致引領整個拯救進程
[00:30:35.000 --> 00:30:41.000]  要讓人知道神所賜下的寶貴的應許
[00:30:41.000 --> 00:30:45.000]  不相信的人是看不到的
[00:30:45.000 --> 00:30:49.000]  這個隱密的保護是最可靠的
[00:30:49.000 --> 00:30:51.000]  有時我們覺得要看到才相信
[00:30:51.000 --> 00:30:54.000]  但正正神叫我們看不到我們也相信
[00:30:54.000 --> 00:30:59.000]  這份信心才是真實
[00:30:59.000 --> 00:31:03.000]  今天我們再看普爾日的時候
[00:31:03.000 --> 00:31:07.000]  我們不單是以一個形式去紀念
[00:31:07.000 --> 00:31:09.000]  好像今天我們煮飯
[00:31:09.000 --> 00:31:12.000]  我們去紀念主耶穌為我們流出的寶血
[00:31:12.000 --> 00:31:17.000]  以致我們能夠得救贖
[00:31:17.000 --> 00:31:19.000]  這就是提醒我們
[00:31:19.000 --> 00:31:22.000]  原來在我們的生活裡
[00:31:22.000 --> 00:31:26.000]  我們常常會遇到不安和焦慮
[00:31:26.000 --> 00:31:28.000]  像颱風一樣
[00:31:28.000 --> 00:31:30.000]  我們也會擔心
[00:31:30.000 --> 00:31:36.000]  但原來我們的神不會因時間所受限制
[00:31:36.000 --> 00:31:39.000]  常常與我們同在
[00:31:39.000 --> 00:31:43.000]  我們只要能夠堅心相信祂
[00:31:43.000 --> 00:31:46.000]  當主席在敬拜的裡面
[00:31:46.000 --> 00:31:49.000]  所說的經文
[00:31:49.000 --> 00:31:52.000]  詩篇27篇一字
[00:31:52.000 --> 00:31:54.000]  耶和華是我的亮光
[00:31:54.000 --> 00:31:55.000]  是我的拯救
[00:31:55.000 --> 00:31:58.000]  我還怕誰呢
[00:31:58.000 --> 00:32:00.000]  今天我們怕什麼呢
[00:32:00.000 --> 00:32:02.000]  我們也要問問自己
[00:32:02.000 --> 00:32:03.000]  當我們相信了耶穌
[00:32:03.000 --> 00:32:05.000]  我們怕什麼呢
[00:32:05.000 --> 00:32:08.000]  耶和華是我們生命的保障
[00:32:08.000 --> 00:32:10.000]  究竟我們是否相信呢
[00:32:10.000 --> 00:32:13.000]  能否相信神呢
[00:32:13.000 --> 00:32:15.000]  神是我們的避難所
[00:32:15.000 --> 00:32:16.000]  是我們的力量
[00:32:16.000 --> 00:32:19.000]  是我們患難中隨時的幫助
[00:32:19.000 --> 00:32:24.000]  原來只要我們信靠神
[00:32:24.000 --> 00:32:26.000]  有一個大逆轉
[00:32:26.000 --> 00:32:31.000]  你看到整卷有很多大逆轉
[00:32:31.000 --> 00:32:34.000]  神定義要拯救我們每一個
[00:32:34.000 --> 00:32:43.000]  讓我們由悲哀轉為歡慶
[00:32:43.000 --> 00:32:48.000]  神的保護不是我們人可以看到的地方
[00:32:48.000 --> 00:32:53.000]  當我們去講神的生命見證時
[00:32:53.000 --> 00:32:58.000]  我們就會看到神在裡面帶領著我們
[00:32:58.000 --> 00:33:00.000]  所以我們不需要怕
[00:33:00.000 --> 00:33:01.000]  我們只要相信
[00:33:01.000 --> 00:33:04.000]  我們的生命就不一樣
[00:33:04.000 --> 00:33:08.000]  當我們今天說
[00:33:08.000 --> 00:33:12.000]  我們願不願意再一次納志
[00:33:12.000 --> 00:33:15.000]  我們要相信跟隨主
[00:33:15.000 --> 00:33:20.000]  我們的生命就不一樣
[00:33:20.000 --> 00:33:23.000]  結語是三個字
[00:33:23.000 --> 00:33:26.000]  就是我們返回原始點
[00:33:26.000 --> 00:33:29.000]  就是我們信耶穌那一刻
[00:33:29.000 --> 00:33:31.000]  我們說我們要依靠神的時候
[00:33:31.000 --> 00:33:35.000]  到今天我們仍然要堅信
[00:33:35.000 --> 00:33:39.000]  上帝在我們生命的不同作為
[00:33:39.000 --> 00:33:44.000]  我們為了拯救每一個能夠相信耶穌的人
[00:33:44.000 --> 00:33:47.000]  今天我們每一個
[00:33:47.000 --> 00:33:51.000]  我們仍然在不同的環境裡
[00:33:51.000 --> 00:33:54.000]  我們可能有很多憂慮
[00:33:54.000 --> 00:33:57.000]  很多不好的負面消息
[00:33:57.000 --> 00:34:00.000]  但我們知道我們在危難的裡面
[00:34:00.000 --> 00:34:04.000]  神就是我們的拯救
[00:34:04.000 --> 00:34:08.000]  今天我們願不願意再一次回到神的裡面
[00:34:08.000 --> 00:34:17.000]  我們願意成為別人的一個愛、成全、信仰的媒體
[00:34:17.000 --> 00:34:20.000]  我們會彼此提醒
[00:34:20.000 --> 00:34:25.000]  我們用真誠、忠心來跟隨神
[00:34:25.000 --> 00:34:28.000]  我們要謙卑、我們要馴服
[00:34:28.000 --> 00:34:31.000]  我們用我們的心來見證主因
[00:34:31.000 --> 00:34:35.000]  我們時刻都感受到耶穌跟你同行
[00:34:35.000 --> 00:34:41.000]  我們都有一個福音的大使命的責任
[00:34:41.000 --> 00:34:44.000]  我們一起祈禱
[00:34:44.000 --> 00:34:46.000]  天父上帝我們感謝祢
[00:34:46.000 --> 00:34:50.000]  感謝祢在我們人生裡面
[00:34:50.000 --> 00:34:53.000]  我們有很多不同的經歷
[00:34:53.000 --> 00:34:55.000]  大主我們感謝祢
[00:34:55.000 --> 00:34:57.000]  正正就是在這些經歷
[00:34:57.000 --> 00:35:00.000]  我們能夠更深
[00:35:00.000 --> 00:35:03.000]  更深去讓主
[00:35:03.000 --> 00:35:08.000]  在我們生命裡的每一部分的參與
[00:35:08.000 --> 00:35:11.000]  這正正就是見證
[00:35:11.000 --> 00:35:13.000]  主求祢使用我們每一個
[00:35:13.000 --> 00:35:17.000]  願意我們每一個都能夠成為祢流通的管子
[00:35:17.000 --> 00:35:21.000]  成為更多人能夠得蒙祢的福音
[00:35:21.000 --> 00:35:24.000]  主求祢這樣帶領我們
[00:35:24.000 --> 00:35:27.000]  感謝祢預立我們在祢面前的禱告
[00:35:27.000 --> 00:35:29.000]  禱告是奉主耶穌基督的生命求
[00:35:29.000 --> 00:35:30.000]  阿們
[00:35:30.000 --> 00:35:32.000]  (字幕製作:貝爾)

