
[00:00:00.000 --> 00:00:03.400]  新一年了,不是,是最後一年
[00:21:30.000 --> 00:21:31.000]  那一代人沒有了
[00:21:31.000 --> 00:21:33.000]  他們不認識戰爭
[00:21:33.000 --> 00:21:34.000]  或者不認識
[00:21:34.000 --> 00:21:36.000]  沒有經歷過的時候
[00:21:36.000 --> 00:21:37.000]  就問一個疑問
[00:21:37.000 --> 00:21:40.000]  是不是真的有上帝呢?
[00:21:40.000 --> 00:21:42.000]  是不是真的有耶穌呢?
[00:21:42.000 --> 00:21:45.000]  我們試一下想想
[00:21:45.000 --> 00:21:48.000]  所以他當時就
[00:21:48.000 --> 00:21:50.000]  又抓緊上帝
[00:21:50.000 --> 00:21:52.000]  又拜巴力
[00:21:52.000 --> 00:21:54.000]  兩樣都做了
[00:21:54.000 --> 00:21:57.000]  他沒有說離開耶和華
[00:21:57.000 --> 00:21:59.000]  拜巴力
[00:21:59.000 --> 00:22:01.000]  所以
[00:22:01.000 --> 00:22:03.000]  正正留下來的國家
[00:22:03.000 --> 00:22:06.000]  最核心的位置就是這裡了
[00:22:06.000 --> 00:22:07.000]  第二節
[00:22:07.000 --> 00:22:16.000]  「只是為了要以色列人的後代認識真戰,教導他們。」
[00:22:16.000 --> 00:22:18.000]  認識真戰是什麼呢?
[00:22:18.000 --> 00:22:20.000]  辨別洞察到
[00:22:20.000 --> 00:22:23.000]  這個真戰是什麼呢?
[00:22:23.000 --> 00:22:26.000]  他們打仗是什麼呢?
[00:22:28.000 --> 00:22:31.000]  不是教導他們打仗
[00:22:31.000 --> 00:22:33.000]  不是教導他們詠春
[00:22:33.000 --> 00:22:35.000]  不是教導他們燒炮仗
[00:22:35.000 --> 00:22:37.000]  就可以打贏仗
[00:22:37.000 --> 00:22:39.000]  是教什麼呢?
[00:22:39.000 --> 00:22:40.000]  認識這些戰爭
[00:22:40.000 --> 00:22:42.000]  你記不記得
[00:22:42.000 --> 00:22:45.000]  摩西怎樣贏亞馬力人呢?
[00:22:45.000 --> 00:22:49.000]  他舉起雙手
[00:22:49.000 --> 00:22:51.000]  他沒有放下過
[00:22:51.000 --> 00:22:53.000]  在這裡不斷祈禱
[00:22:53.000 --> 00:22:56.000]  就打贏這場勝仗
[00:22:56.000 --> 00:22:58.000]  約書亞呢?
[00:22:58.000 --> 00:23:02.000]  約書亞怎樣打贏耶利美哥城呢?
[00:23:02.000 --> 00:23:06.000]  他圍著城
[00:23:06.000 --> 00:23:08.000]  走七個圈就搞定了
[00:23:08.000 --> 00:23:12.000]  他就是聽神的話
[00:23:12.000 --> 00:23:14.000]  叫他不要垂下手
[00:23:14.000 --> 00:23:16.000]  他就不垂下手就贏
[00:23:16.000 --> 00:23:17.000]  是不是?
[00:23:17.000 --> 00:23:19.000]  耶和華叫約書亞走七個圈
[00:23:19.000 --> 00:23:22.000]  他就走七個圈就贏
[00:23:22.000 --> 00:23:25.000]  是認識戰爭的什麼呢?
[00:23:25.000 --> 00:23:27.000]  不是怎樣去打
[00:23:27.000 --> 00:23:29.000]  是認識這個戰爭
[00:23:29.000 --> 00:23:34.000]  完全是要靠耶和華才能夠得勝
[00:23:34.000 --> 00:23:37.000]  所以他留下這些國家
[00:23:37.000 --> 00:23:40.000]  就是讓他再經歷
[00:23:40.000 --> 00:23:44.000]  上帝那種真戰
[00:23:44.000 --> 00:23:47.000]  不是靠自己的能力
[00:23:47.000 --> 00:23:52.000]  但是他們但是一死一死
[00:23:52.000 --> 00:23:53.000]  你見不見到
[00:23:53.000 --> 00:23:55.000]  他說住在很重要
[00:23:55.000 --> 00:23:58.000]  住在迦南人
[00:23:58.000 --> 00:24:00.000]  客人
[00:24:00.000 --> 00:24:01.000]  阿摩利人
[00:24:01.000 --> 00:24:02.000]  比利西人
[00:24:02.000 --> 00:24:03.000]  希美人
[00:24:03.000 --> 00:24:05.000]  耶布斯人
[00:24:05.000 --> 00:24:08.000]  還住在迦南
[00:24:08.000 --> 00:24:10.000]  住在迦南那班人那裡
[00:24:10.000 --> 00:24:12.000]  就是說什麼呢?
[00:24:12.000 --> 00:24:13.000]  誰是主人?
[00:24:13.000 --> 00:24:15.000]  誰是客人?
[00:24:15.000 --> 00:24:18.000]  那班迦南人是主人的時候
[00:24:18.000 --> 00:24:20.000]  真的可以利用你
[00:24:20.000 --> 00:24:22.000]  他沒有實權
[00:24:22.000 --> 00:24:25.000]  應該那個應許地是你的
[00:24:25.000 --> 00:24:26.000]  上帝給了你應許地
[00:24:26.000 --> 00:24:29.000]  你應該不是住在他們裡面
[00:24:29.000 --> 00:24:31.000]  應該他們住在你裡面
[00:24:31.000 --> 00:24:32.000]  叫他們聽話
[00:24:32.000 --> 00:24:34.000]  或者你要趕走他
[00:24:34.000 --> 00:24:35.000]  現在你住在裡面
[00:24:35.000 --> 00:24:37.000]  就是跟從他
[00:24:37.000 --> 00:24:40.000]  跟從這班人去做耶和華不想做的事
[00:24:40.000 --> 00:24:41.000]  有什麼呢?
[00:24:41.000 --> 00:24:43.000]  娶他們的女兒
[00:24:43.000 --> 00:24:46.000]  將自己的女兒嫁給他的兒子
[00:24:46.000 --> 00:24:49.000]  並侍奉他們的神明
[00:24:49.000 --> 00:24:50.000]  是不是?
[00:24:51.000 --> 00:24:56.000]  我們這一代
[00:24:56.000 --> 00:24:58.000]  是不是?
[00:24:58.000 --> 00:25:01.000]  接下來還有很大的經歷
[00:25:01.000 --> 00:25:10.000]  相信日子都很辛苦
[00:25:10.000 --> 00:25:11.000]  我相信大家
[00:25:11.000 --> 00:25:14.000]  但是我要給哥倫多前書
[00:25:14.000 --> 00:25:17.000]  十一章三十一至三十二節給你們看
[00:25:18.000 --> 00:25:25.000]  其實是主餐後面最重要的一段
[00:25:25.000 --> 00:25:26.000]  其實我們沒有讀過
[00:25:26.000 --> 00:25:29.000]  我們若是先審察自己
[00:25:29.000 --> 00:25:32.000]  就不至於受審判
[00:25:32.000 --> 00:25:34.000]  我們受審判的時候
[00:25:34.000 --> 00:25:38.000]  就是被主管教
[00:25:38.000 --> 00:25:43.000]  這樣就免得和世人一同被定罪了
[00:25:43.000 --> 00:25:46.000]  那個審判不是最後的審判
[00:25:46.000 --> 00:25:49.000]  不是耶穌再來的審判
[00:25:49.000 --> 00:25:51.000]  而這個審判是說
[00:25:51.000 --> 00:25:53.000]  你做錯了之後有個審判
[00:25:53.000 --> 00:25:56.000]  而這個審判的背後帶來什麼呢?
[00:25:56.000 --> 00:25:59.000]  是帶來痛苦
[00:25:59.000 --> 00:26:02.000]  有很多事
[00:26:02.000 --> 00:26:04.000]  有很多事我們
[00:26:04.000 --> 00:26:07.000]  我們所做的事
[00:26:07.000 --> 00:26:09.000]  其實後果
[00:26:09.000 --> 00:26:13.000]  是會帶來痛苦的
[00:26:13.000 --> 00:26:15.000]  如果不跟從耶和華
[00:26:16.000 --> 00:26:20.000]  因為我們想得到上帝的蒙福的時候
[00:26:20.000 --> 00:26:23.000]  其實是要靠自己造成的
[00:26:23.000 --> 00:26:26.000]  不是靠神賜福那麼簡單
[00:26:26.000 --> 00:26:28.000]  神一定賜福給你的
[00:26:28.000 --> 00:26:30.000]  而是自己有沒有做錯
[00:26:30.000 --> 00:26:34.000]  有沒有錯失這個機會
[00:26:34.000 --> 00:26:38.000]  正正提醒我們
[00:26:38.000 --> 00:26:40.000]  上帝的拯救我們
[00:26:40.000 --> 00:26:44.000]  是最重要檢視我們自己
[00:26:44.000 --> 00:26:46.000]  有沒有得罪過上帝
[00:26:46.000 --> 00:26:49.000]  更加在這裡看到
[00:26:49.000 --> 00:26:51.000]  保羅似乎不是指
[00:26:51.000 --> 00:26:55.000]  放縱這件事是天然的結果
[00:26:55.000 --> 00:26:57.000]  而是指出
[00:26:57.000 --> 00:27:00.000]  上帝的手是私人拯救
[00:27:00.000 --> 00:27:05.000]  我們留下來做什麼呢?
[00:27:05.000 --> 00:27:07.000]  不要緊
[00:27:07.000 --> 00:27:09.000]  我們人有經歷
[00:27:09.000 --> 00:27:11.000]  我經常說
[00:27:13.000 --> 00:27:14.000]  經歷很重要
[00:27:14.000 --> 00:27:18.000]  我再說
[00:27:18.000 --> 00:27:20.000]  當然有例子
[00:27:20.000 --> 00:27:22.000]  我的經歷不再說了
[00:27:22.000 --> 00:27:25.000]  這個經歷大家應該都聽過
[00:27:25.000 --> 00:27:27.000]  有一個姐妹
[00:27:27.000 --> 00:27:29.000]  當時跟我一起回教會
[00:27:29.000 --> 00:27:31.000]  但是她也想
[00:27:31.000 --> 00:27:34.000]  賺很多錢
[00:27:34.000 --> 00:27:36.000]  想在這裡
[00:27:36.000 --> 00:27:39.000]  她現在想有很高的職位
[00:27:39.000 --> 00:27:41.000]  就離開了教會
[00:27:42.000 --> 00:27:44.000]  在我讀神學那年
[00:27:44.000 --> 00:27:45.000]  我最沒錢的那年
[00:27:45.000 --> 00:27:46.000]  她突然找我
[00:27:46.000 --> 00:27:48.000]  二十年沒見
[00:27:48.000 --> 00:27:49.000]  她找我
[00:27:49.000 --> 00:27:50.000]  十幾年
[00:27:50.000 --> 00:27:51.000]  二十年左右
[00:27:51.000 --> 00:27:52.000]  她找我
[00:27:52.000 --> 00:27:54.000]  找我的時候
[00:27:54.000 --> 00:27:56.000]  她給了我二萬元
[00:27:56.000 --> 00:27:58.000]  不知道說過給大家聽沒有
[00:27:58.000 --> 00:28:00.000]  我那時候只欠二萬元過活
[00:28:00.000 --> 00:28:01.000]  她就給了我二萬元
[00:28:01.000 --> 00:28:04.000]  接著她說一大堆她以前的事
[00:28:04.000 --> 00:28:05.000]  她就說
[00:28:05.000 --> 00:28:07.000]  她以前教著金錢
[00:28:07.000 --> 00:28:09.000]  過活的時候
[00:28:09.000 --> 00:28:11.000]  她很痛苦
[00:28:11.000 --> 00:28:13.000]  她很辛苦
[00:28:13.000 --> 00:28:14.000]  後來最後
[00:28:14.000 --> 00:28:16.000]  她得到什麼
[00:28:16.000 --> 00:28:20.000]  第四期癌症最惡的那期
[00:28:20.000 --> 00:28:22.000]  還有一個月命
[00:28:22.000 --> 00:28:24.000]  但是
[00:28:24.000 --> 00:28:26.000]  上帝的教導
[00:28:26.000 --> 00:28:28.000]  她更加認識上帝
[00:28:28.000 --> 00:28:30.000]  她沒有哭過
[00:28:30.000 --> 00:28:32.000]  她的眼睛還很閃耀地跟我說
[00:28:32.000 --> 00:28:35.000]  你要好好牧養你的羊
[00:28:35.000 --> 00:28:39.000]  因為上帝真的真實
[00:28:39.000 --> 00:28:40.000]  以前我做錯
[00:28:40.000 --> 00:28:41.000]  但是今天
[00:28:41.000 --> 00:28:43.000]  她雖然給我這個病
[00:28:43.000 --> 00:28:45.000]  但是讓我更加知道
[00:28:45.000 --> 00:28:47.000]  上帝是那份真實
[00:28:47.000 --> 00:28:50.000]  我見到她的眼淚充滿喜樂
[00:28:50.000 --> 00:28:52.000]  充滿平安
[00:28:52.000 --> 00:28:56.000]  所以有時候我們痛苦要想一想
[00:28:56.000 --> 00:28:59.000]  我們困苦的時候想一想
[00:28:59.000 --> 00:29:02.000]  這個是不是上帝要我們去經歷
[00:29:02.000 --> 00:29:04.000]  去檢視自己的
[00:29:04.000 --> 00:29:08.000]  審查自己的問題呢
[00:29:09.000 --> 00:29:11.000]  因為有時候我們生氣
[00:29:11.000 --> 00:29:12.000]  其實
[00:29:12.000 --> 00:29:13.000]  未必是
[00:29:13.000 --> 00:29:15.000]  別人的問題
[00:29:15.000 --> 00:29:17.000]  可能是自己的問題
[00:29:17.000 --> 00:29:20.000]  有時候
[00:29:20.000 --> 00:29:21.000]  做了很多事情出來
[00:29:21.000 --> 00:29:24.000]  為什麼我們會掙扎呢
[00:29:24.000 --> 00:29:26.000]  是什麼原因呢
[00:29:26.000 --> 00:29:30.000]  我們也要隨時去反省
[00:29:30.000 --> 00:29:32.000]  自己所做的一切
[00:29:32.000 --> 00:29:36.000]  因為上帝不是留在這個國家
[00:29:37.000 --> 00:29:39.000]  給你的最重要的一件事就是
[00:29:39.000 --> 00:29:41.000]  隨時去審查自己
[00:29:41.000 --> 00:29:45.000]  因為耶穌已經拯救了我們
[00:29:45.000 --> 00:29:47.000]  聖靈在我們裡面
[00:29:47.000 --> 00:29:49.000]  我們得著能力的時候
[00:29:49.000 --> 00:29:52.000]  就讓我們好好審查自己
[00:29:52.000 --> 00:29:55.000]  更加我在這裡看完
[00:29:55.000 --> 00:29:58.000]  講完
[00:29:58.000 --> 00:30:02.000]  很悶水
[00:30:02.000 --> 00:30:03.000]  最近很多事情要做
[00:30:03.000 --> 00:30:06.000]  剛剛上個星期
[00:30:06.000 --> 00:30:08.000]  看完這篇道的時候
[00:30:08.000 --> 00:30:11.000]  再想想我們做什麼呢
[00:30:11.000 --> 00:30:13.000]  我們這些老人家
[00:30:13.000 --> 00:30:16.000]  是很掙扎的
[00:30:16.000 --> 00:30:18.000]  很實在的
[00:30:18.000 --> 00:30:22.000]  我們要怎樣做呢
[00:30:22.000 --> 00:30:25.000]  我在裡面
[00:30:25.000 --> 00:30:28.000]  如果有些比我更老
[00:30:28.000 --> 00:30:30.000]  或者跟我一起這麼老的人
[00:30:30.000 --> 00:30:32.000]  如果一起在看的時候
[00:30:32.000 --> 00:30:35.000]  我們會不會做一個榜樣呢
[00:30:36.000 --> 00:30:37.000]  是不是
[00:30:37.000 --> 00:30:41.000]  如果當我們做好我們的榜樣
[00:30:41.000 --> 00:30:43.000]  去信服神
[00:30:43.000 --> 00:30:45.000]  跟隨神的時候
[00:30:45.000 --> 00:30:50.000]  我們更加去讓這個榜樣
[00:30:50.000 --> 00:30:52.000]  給我們下一代
[00:30:52.000 --> 00:30:54.000]  更加去經歷
[00:30:54.000 --> 00:30:56.000]  跟他們一起經歷
[00:30:56.000 --> 00:30:57.000]  不是說他們不行
[00:30:57.000 --> 00:30:59.000]  說他們不行
[00:30:59.000 --> 00:31:01.000]  不是的
[00:31:01.000 --> 00:31:02.000]  他們也需要經歷
[00:31:02.000 --> 00:31:04.000]  沒有一個不行的
[00:31:04.000 --> 00:31:07.000]  其實那些大人還不行
[00:31:07.000 --> 00:31:11.000]  真的
[00:31:11.000 --> 00:31:15.000]  經常有很多隱藏的罪在裡面的大人
[00:31:15.000 --> 00:31:19.000]  所以大人最重要在小朋友面前
[00:31:19.000 --> 00:31:21.000]  青少年面前
[00:31:21.000 --> 00:31:23.000]  都要好好審查自己
[00:31:23.000 --> 00:31:24.000]  去認罪
[00:31:24.000 --> 00:31:25.000]  去悔改
[00:31:25.000 --> 00:31:28.000]  去帶領一班年輕人
[00:31:28.000 --> 00:31:30.000]  怎樣走繼續的路
[00:31:30.000 --> 00:31:31.000]  成節的
[00:31:31.000 --> 00:31:33.000]  教會成節的
[00:31:33.000 --> 00:31:34.000]  是你們
[00:31:34.000 --> 00:31:37.000]  史詩的成節
[00:31:37.000 --> 00:31:38.000]  是你們
[00:31:38.000 --> 00:31:41.000]  你們就是新的一代
[00:31:41.000 --> 00:31:44.000]  教會就是靠你們
[00:31:44.000 --> 00:31:47.000]  盼望下一年
[00:31:47.000 --> 00:31:49.000]  大家努力
[00:31:49.000 --> 00:31:51.000]  不需要怕失敗
[00:31:51.000 --> 00:31:53.000]  不需要怕錯
[00:31:53.000 --> 00:31:57.000]  最重要是要檢視自己錯了什麼
[00:31:57.000 --> 00:32:01.000]  這個就是上帝在你生命造就的一刻
[00:32:01.000 --> 00:32:03.000]  更加認識他
[00:32:03.000 --> 00:32:04.000]  認識自己
[00:32:04.000 --> 00:32:05.000]  我們一起低頭禱告
[00:32:05.000 --> 00:32:07.000]  秋月天父感謝你
[00:32:07.000 --> 00:32:09.000]  感謝你讓我們在當中
[00:32:09.000 --> 00:32:12.000]  經歷你更多的同在
[00:32:12.000 --> 00:32:14.000]  因為有時候我們
[00:32:14.000 --> 00:32:16.000]  真的很軟弱
[00:32:16.000 --> 00:32:18.000]  很失敗
[00:32:18.000 --> 00:32:20.000]  但是有時候在失敗當中
[00:32:20.000 --> 00:32:24.000]  我們體會到上帝你的憐憫
[00:32:24.000 --> 00:32:26.000]  上帝你的恩典
[00:32:26.000 --> 00:32:28.000]  更加體會到你的教導
[00:32:28.000 --> 00:32:30.000]  你的醒察
[00:32:30.000 --> 00:32:34.000]  讓我們能夠再站起來的時候
[00:32:34.000 --> 00:32:37.000]  更加有力量面對這個世界
[00:32:37.000 --> 00:32:41.000]  讓我們更加不需要驚慌
[00:32:41.000 --> 00:32:44.000]  因為上帝你是信實的上帝
[00:32:44.000 --> 00:32:47.000]  你充滿恩典
[00:32:47.000 --> 00:32:49.000]  就讓這份恩典
[00:32:49.000 --> 00:32:51.000]  一代一代傳下去
[00:32:51.000 --> 00:32:53.000]  讓這個祝福
[00:32:53.000 --> 00:32:56.000]  每一代每一代都有得著
[00:32:56.000 --> 00:32:58.000]  求天父你看顧大靈
[00:32:58.000 --> 00:33:00.000]  以上禱告奉主耶穌
[00:33:00.000 --> 00:33:01.000]  得勝名至其求
[00:33:01.000 --> 00:33:02.000]  阿門
[00:33:02.000 --> 00:33:04.000]  (字幕製作:貝爾)

