
[00:00:00.000 --> 00:00:04.020]  今天我們進入經文之前
[00:18:02.160 --> 00:18:04.160]  苦幹軟弱生靈
[00:18:04.160 --> 00:18:08.160]  如何能關心
[00:18:08.160 --> 00:18:12.160]  你是愛
[00:18:12.160 --> 00:18:14.160]  我唯一盼望
[00:18:14.160 --> 00:18:20.160]  憑實的方可走出
[00:18:20.160 --> 00:18:22.160]  罪困吧
[00:18:22.160 --> 00:18:26.160]  憂傷痛悔的靈
[00:18:26.160 --> 00:18:28.160]  你不看輕
[00:18:30.160 --> 00:18:32.160]  醫好敗壞生命
[00:18:32.160 --> 00:18:36.160]  全人見證
[00:18:36.160 --> 00:18:40.160]  我要得勝
[00:18:40.160 --> 00:18:42.160]  作你好見證
[00:18:42.160 --> 00:18:46.160]  靠你每步成長
[00:18:46.160 --> 00:18:56.160]  神答問我
[00:18:56.160 --> 00:18:58.160]  做一顆清潔的心
[00:18:58.160 --> 00:19:00.160]  讓我在裡面
[00:19:00.160 --> 00:19:02.160]  有靜寂的靈
[00:19:02.160 --> 00:19:08.160]  求你別棄掉我
[00:19:08.160 --> 00:19:10.160]  收走你性命
[00:19:10.160 --> 00:19:14.160]  心知我
[00:19:14.160 --> 00:19:16.160]  罪恕不正
[00:19:16.160 --> 00:19:20.160]  憂傷痛悔的靈
[00:19:20.160 --> 00:19:24.160]  你不看輕
[00:19:26.160 --> 00:19:28.160]  苦幹軟弱生靈
[00:19:28.160 --> 00:19:32.160]  如何能關心
[00:19:32.160 --> 00:19:36.160]  你是愛
[00:19:36.160 --> 00:19:38.160]  我唯一盼望
[00:19:38.160 --> 00:19:44.160]  憑實的方可走出
[00:19:44.160 --> 00:19:46.160]  罪困吧
[00:19:46.160 --> 00:19:50.160]  憂傷痛悔的靈
[00:19:50.160 --> 00:19:54.160]  你不看輕
[00:19:54.160 --> 00:19:56.160]  醫好敗壞生命
[00:19:56.160 --> 00:20:00.160]  全人見證
[00:20:00.160 --> 00:20:04.160]  我要得勝
[00:20:04.160 --> 00:20:06.160]  作你好見證
[00:20:06.160 --> 00:20:10.160]  靠你每步成長
[00:20:10.160 --> 00:20:18.160]  憂傷痛悔的靈
[00:20:18.160 --> 00:20:22.160]  你不看輕
[00:20:22.160 --> 00:20:24.160]  苦幹軟弱生靈
[00:20:24.160 --> 00:20:28.160]  如何能關心
[00:20:28.160 --> 00:20:32.160]  你是愛
[00:20:32.160 --> 00:20:34.160]  我唯一盼望
[00:20:34.160 --> 00:20:40.160]  憑實的方可走出
[00:20:40.160 --> 00:20:42.160]  罪困吧
[00:20:42.160 --> 00:20:46.160]  憂傷痛悔的靈
[00:20:46.160 --> 00:20:50.160]  你不看輕
[00:20:50.160 --> 00:20:52.160]  醫好敗壞生命
[00:20:52.160 --> 00:20:56.160]  全人見證
[00:20:56.160 --> 00:21:00.160]  我要得勝
[00:21:00.160 --> 00:21:02.160]  作你好見證
[00:21:02.160 --> 00:21:06.160]  靠你每步成長
[00:21:06.160 --> 00:21:14.160]  我要得勝
[00:21:14.160 --> 00:21:16.160]  作你好見證
[00:21:18.160 --> 00:21:20.160]  靠你每步成長
[00:21:20.160 --> 00:21:22.160]  靠你每步成長
[00:21:22.160 --> 00:21:24.160]  我們一起禱告
[00:21:24.160 --> 00:21:26.160]  主佑你 感謝你
[00:21:26.160 --> 00:21:28.160]  感謝你借著吹角節的角聲呼召我們
[00:21:28.160 --> 00:21:30.160]  在你面前停下忙碌
[00:21:30.160 --> 00:21:32.160]  提醒我們向你悔改
[00:21:32.160 --> 00:21:34.160]  脫離舊我
[00:21:34.160 --> 00:21:36.160]  推動我們更新立志
[00:21:36.160 --> 00:21:38.160]  再次出發
[00:21:38.160 --> 00:21:40.160]  求你幫助我們不只聽到
[00:21:40.160 --> 00:21:42.160]  而且行到
[00:21:42.160 --> 00:21:44.160]  讓我們在敬拜當中
[00:21:44.160 --> 00:21:46.160]  聽見你的聲音
[00:21:46.160 --> 00:21:48.160]  讓我們在敬拜當中
[00:21:48.160 --> 00:21:50.160]  聽見你的聲音
[00:21:50.160 --> 00:21:52.160]  回應你的呼召
[00:21:52.160 --> 00:21:54.160]  以至於生命
[00:21:54.160 --> 00:21:56.160]  被你更新
[00:21:56.160 --> 00:21:58.160]  每天更加親近你
[00:21:58.160 --> 00:22:00.160]  感謝你聆聽此禱告
[00:22:00.160 --> 00:22:02.160]  教訓
[00:22:02.160 --> 00:22:04.160]  奉主耶穌基督之命而求
[00:22:04.160 --> 00:22:06.160]  阿們
[00:22:06.160 --> 00:22:08.160]  大家請坐
[00:22:08.160 --> 00:22:10.160]  大家請坐
[00:22:10.160 --> 00:22:12.160]  大家請坐
[00:22:12.160 --> 00:22:14.160]  大家請坐
[00:22:14.160 --> 00:22:16.160]  大家請坐
[00:22:16.160 --> 00:22:18.160]  大家請坐
[00:22:18.160 --> 00:22:20.160]  大家請坐
[00:22:20.160 --> 00:22:22.160]  大家請坐
[00:22:22.160 --> 00:22:24.160]  大家請坐
[00:22:24.160 --> 00:22:26.160]  大家請坐
[00:22:26.160 --> 00:22:28.160]  大家請坐
[00:22:28.160 --> 00:22:30.160]  大家請坐

