
[00:00:00.000 --> 00:00:14.560]  首先祝福大家,新的一年很希望大家可以在一個穩步、前行、得因得力的狀況裏面
[00:26:17.760 --> 00:26:27.760]  神的成就不會取決於他以外的任何物件
[00:26:27.760 --> 00:26:29.760]  任何的神
[00:26:29.760 --> 00:26:37.760]  神的承諾不會取決於我們當下面對的老闆
[00:26:37.760 --> 00:26:42.760]  或者那件惡事
[00:26:42.760 --> 00:26:46.760]  神不會因為那件事而改變他的心意
[00:26:46.760 --> 00:26:55.760]  神不會因為我們現在所遇的處境而改變他定要祝福我們每一個人的心意
[00:26:55.760 --> 00:27:03.760]  信徒深知神的主權是在敬畏他的人那一邊
[00:27:03.760 --> 00:27:11.760]  神不會因為我們對他的慈愛無動於衷而收回這些應許
[00:27:11.760 --> 00:27:14.760]  所以主耶穌基督那麼重要
[00:27:14.760 --> 00:27:16.760]  主耶穌基督就是那道門
[00:27:16.760 --> 00:27:21.760]  那道讓我們可以進入恩典和應許的門
[00:27:21.760 --> 00:27:25.760]  讓我們看到慈愛的時候
[00:27:25.760 --> 00:27:32.760]  我們可以有個方法進入去並且可以捉緊這份祝福
[00:27:32.760 --> 00:27:34.760]  所以主耶穌基督來到這個世界
[00:27:34.760 --> 00:27:38.760]  我們告訴別人剛剛過了聖誕
[00:27:38.760 --> 00:27:42.760]  遲些又會復活節
[00:27:42.760 --> 00:27:50.760]  信徒究竟我們的生命在這節日裡著緊於什麼呢?
[00:27:50.760 --> 00:27:55.760]  主耶穌基督是那道門讓我們進入恩典和祝福裡
[00:27:55.760 --> 00:27:58.760]  讓我們可以進入被愛裡
[00:27:58.760 --> 00:28:03.760]  讓我們每一個都可以進入神的應許之內
[00:28:03.760 --> 00:28:07.760]  神美好的旨意是必然成就
[00:28:07.760 --> 00:28:11.760]  神的承諾是不會不完整的
[00:28:11.760 --> 00:28:17.760]  神的應許是永遠都會實現
[00:28:17.760 --> 00:28:21.760]  今天我們聽到彩虹之曰是神的自限
[00:28:21.760 --> 00:28:23.760]  限制自己的權力
[00:28:23.760 --> 00:28:26.760]  不再用洪水去毀滅世界的時候
[00:28:26.760 --> 00:28:29.760]  我們對於這個創造的主角的本質
[00:28:29.760 --> 00:28:33.760]  我們有什麼新的發現呢?
[00:28:33.760 --> 00:28:36.760]  放在空中的永約
[00:28:36.760 --> 00:28:38.760]  羅亞的後代
[00:28:38.760 --> 00:28:40.760]  他們看到那條彩虹
[00:28:40.760 --> 00:28:42.760]  他們會怎樣呢?
[00:28:42.760 --> 00:28:45.760]  他們會被激勵
[00:28:45.760 --> 00:28:49.760]  他們會被安慰
[00:28:49.760 --> 00:28:53.760]  今天我們看到這條彩虹的時候
[00:28:53.760 --> 00:28:56.760]  我們會不會被激勵
[00:28:56.760 --> 00:28:59.760]  會不會被安慰
[00:28:59.760 --> 00:29:02.760]  神的主權在這個永約之內
[00:29:02.760 --> 00:29:05.760]  讓我們認識神的心意的時候
[00:29:05.760 --> 00:29:09.760]  我們能不能對神真的有百分百的信心
[00:29:09.760 --> 00:29:12.760]  不再疑惑
[00:29:12.760 --> 00:29:15.760]  讓我們趕快將這個應許
[00:29:15.760 --> 00:29:19.760]  傳遞給我們身邊的人
[00:29:19.760 --> 00:29:21.760]  弟兄姊妹,今天我們在家庭裡
[00:29:21.760 --> 00:29:25.760]  我們穿著什麼?
[00:29:25.760 --> 00:29:29.760]  我們對我們的孩子穿著什麼?
[00:29:29.760 --> 00:29:32.760]  我們有沒有將這個百分百的應許
[00:29:32.760 --> 00:29:38.760]  傳遞、交接我們的下一代
[00:29:38.760 --> 00:29:40.760]  讓他們相信聖經的真理
[00:29:40.760 --> 00:29:45.760]  讓他們熱愛主耶穌基督的這道門
[00:29:45.760 --> 00:29:49.760]  讓他們可以成為神國的門徒
[00:29:49.760 --> 00:29:55.760]  讓他們之後可以建立神國門徒的生命
[00:29:55.760 --> 00:30:00.760]  他們擁有他們多代的遺產
[00:30:00.760 --> 00:30:07.760]  讓他們的孩子都在這個世代的重啟裡
[00:30:07.760 --> 00:30:09.760]  得著這個彩虹的永約
[00:30:09.760 --> 00:30:14.760]  一代接一代去得著這個祝福
[00:30:14.760 --> 00:30:16.760]  彩虹永約
[00:30:16.760 --> 00:30:20.760]  給世代留下以下這三個記號
[00:30:20.760 --> 00:30:22.760]  創造天地的主
[00:30:22.760 --> 00:30:24.760]  要截擊所有的惡
[00:30:24.760 --> 00:30:26.760]  重啟世代
[00:30:26.760 --> 00:30:29.760]  透過信徒去傳承神的美善
[00:30:29.760 --> 00:30:32.760]  讓後來者可以活得更好
[00:30:32.760 --> 00:30:36.760]  神單向地和世世代代納約
[00:30:36.760 --> 00:30:40.760]  去顯明他決意拯救世人到底
[00:30:40.760 --> 00:30:42.760]  又透過我們每一個
[00:30:42.760 --> 00:30:44.760]  去將這個構因的盼望
[00:30:44.760 --> 00:30:46.760]  傳給我們身邊的人
[00:30:46.760 --> 00:30:49.760]  我們知道神主在一切
[00:30:49.760 --> 00:30:51.760]  但他自我約束
[00:30:51.760 --> 00:30:55.760]  以永恆的約去承諾世世代代
[00:30:55.760 --> 00:30:58.760]  讓我們就算處身在不同的生活狀況
[00:30:58.760 --> 00:31:00.760]  生命環境的時候
[00:31:00.760 --> 00:31:04.760]  我們都相信神必有美好的心意
[00:31:04.760 --> 00:31:06.760]  在這些境遇當中
[00:31:06.760 --> 00:31:08.760]  我們可以被鼓勵、被安慰
[00:31:08.760 --> 00:31:10.760]  甚至作出行動
[00:31:10.760 --> 00:31:14.760]  讓我們的生命可以激勵下一代
[00:31:14.760 --> 00:31:17.760]  可以傳承給下一代
[00:31:17.760 --> 00:31:20.760]  神揀選了沙田浸信會
[00:31:20.760 --> 00:31:22.760]  小力園堂這個場所
[00:31:22.760 --> 00:31:25.760]  讓我們每一個可以進入
[00:31:25.760 --> 00:31:28.760]  讓我們可以敏銳他這一番意識
[00:31:28.760 --> 00:31:31.760]  有這個召命
[00:31:31.760 --> 00:31:37.760]  做這個傳遞給新一代的信徒
[00:31:37.760 --> 00:31:40.760]  讓這個英海這個永約
[00:31:40.760 --> 00:31:43.760]  可以有人接力、有人接棒
[00:31:43.760 --> 00:31:45.760]  求主幫助我們
[00:31:45.760 --> 00:31:48.760]  我們有那份屬靈的韌性
[00:31:48.760 --> 00:31:52.760]  讓我們可以積極和持續去做這些事
[00:31:52.760 --> 00:31:54.760]  當我們邀請弟兄姊妹
[00:31:54.760 --> 00:31:58.760]  你願不願意去做這個導師
[00:31:58.760 --> 00:32:00.760]  去教養下一代
[00:32:00.760 --> 00:32:03.760]  今天神問你
[00:32:03.760 --> 00:32:05.760]  你穿著什麼
[00:32:05.760 --> 00:32:08.760]  當今天我們有報道會
[00:32:08.760 --> 00:32:11.760]  你願不願意帶親朋友回來
[00:32:11.760 --> 00:32:13.760]  神問你
[00:32:13.760 --> 00:32:16.760]  你今天穿著什麼
[00:32:16.760 --> 00:32:19.760]  我們同心低頭祈禱
[00:32:19.760 --> 00:32:22.760]  親愛的恩主
[00:32:22.760 --> 00:32:25.760]  今天你問我們每一個
[00:32:25.760 --> 00:32:27.760]  在2025年開始
[00:32:27.760 --> 00:32:31.760]  我們的生命穿著什麼
[00:32:31.760 --> 00:32:33.760]  你今天給了我們一個訊息
[00:32:33.760 --> 00:32:35.760]  告訴我們
[00:32:35.760 --> 00:32:37.760]  我們今天不是單顧自己的事
[00:32:37.760 --> 00:32:40.760]  因為我們有很多的後來者
[00:32:40.760 --> 00:32:45.760]  他們都可以進入這個永約當中
[00:32:45.760 --> 00:32:48.760]  成為你的門徒
[00:32:48.760 --> 00:32:53.760]  留下美好的屬靈遺產給他的下一代
[00:32:53.760 --> 00:32:55.760]  主求你幫助我們
[00:32:55.760 --> 00:32:57.760]  因為很可能我們會軟弱
[00:32:57.760 --> 00:32:59.760]  我們會不記得
[00:32:59.760 --> 00:33:04.760]  但神你彩虹的永約提醒我們
[00:33:04.760 --> 00:33:06.760]  每一次雨過天青
[00:33:06.760 --> 00:33:08.760]  我們都知道
[00:33:08.760 --> 00:33:11.760]  神你的信實不變
[00:33:11.760 --> 00:33:13.760]  你的慈愛不變
[00:33:13.760 --> 00:33:15.760]  你的祝福是不變
[00:33:15.760 --> 00:33:17.760]  我們同心的禱告
[00:33:17.760 --> 00:33:19.760]  奉賴基督救主的聖名

