
[00:00:00.000 --> 00:00:09.000]  歡迎各位回來,因為今天是假期,所以冷氣好像弱弱的
[00:23:17.000 --> 00:23:20.000]  去處理情緒的問題
[00:23:20.000 --> 00:23:24.000]  你們失戀、結婚、拍拖等等
[00:23:24.000 --> 00:23:27.000]  也讓我進入你們的生命
[00:23:27.000 --> 00:23:30.000]  陪伴你們渡過這些階段
[00:23:30.000 --> 00:23:33.000]  甚至不知是好事還是壞事
[00:23:33.000 --> 00:23:37.000]  出入醫院又能夠進出警署
[00:23:37.000 --> 00:23:39.000]  也多謝大家的同行
[00:23:39.000 --> 00:23:42.000]  對我的提醒、支持、鼓勵
[00:23:42.000 --> 00:23:46.000]  毁心在教會和我一起拼搏
[00:23:46.000 --> 00:23:48.000]  並且盡力服侍
[00:23:48.000 --> 00:23:50.000]  都是一個美好的回憶
[00:23:50.000 --> 00:23:52.000]  並且你們的容忍
[00:23:52.000 --> 00:23:55.000]  因為我一直覺得自己沒有什麼目標
[00:23:55.000 --> 00:23:57.000]  關顧也不夠
[00:23:57.000 --> 00:24:01.000]  去處理人際關係也不是拿手
[00:24:01.000 --> 00:24:04.000]  甚至在一些決策、決定中
[00:24:04.000 --> 00:24:06.000]  也得罪過人、傷害過人
[00:24:06.000 --> 00:24:10.000]  甚至有人因為我的決定而離開教會
[00:24:10.000 --> 00:24:12.000]  有時說話又口目遮攔
[00:24:12.000 --> 00:24:14.000]  得罪人多稱呼人少
[00:24:14.000 --> 00:24:18.000]  自以為是、囂張、批評人
[00:24:18.000 --> 00:24:20.000]  到現在還是這樣
[00:24:20.000 --> 00:24:25.000]  但我認為九年前的自己和九年後的自己
[00:24:25.000 --> 00:24:27.000]  都變得不再一樣
[00:24:27.000 --> 00:24:30.000]  無論在愛心、信心、知識、言語、行為上
[00:24:30.000 --> 00:24:32.000]  我都有很大的進步
[00:24:32.000 --> 00:24:34.000]  盼望大家
[00:24:34.000 --> 00:24:38.000]  我也希望大家在這九年裡也有進步
[00:24:38.000 --> 00:24:42.000]  不只是年長了,而是成長了
[00:24:42.000 --> 00:24:47.000]  經文有趣,在第二節說
[00:24:47.000 --> 00:24:49.000]  我的僕人摩西死了
[00:24:49.000 --> 00:24:51.000]  現在你要起來
[00:24:51.000 --> 00:24:53.000]  我們看和合本
[00:24:53.000 --> 00:24:56.000]  起來的好像只有約書亞
[00:24:56.000 --> 00:24:59.000]  因為他要承擔摩西的職責
[00:24:59.000 --> 00:25:01.000]  但在其他版本
[00:25:01.000 --> 00:25:03.000]  起來的不只是約書亞
[00:25:03.000 --> 00:25:05.000]  無論是英文版本
[00:25:05.000 --> 00:25:10.000]  還是呂鎮忠直接翻譯喜伯來文的版本
[00:25:10.000 --> 00:25:13.000]  要起來的不只是約書亞
[00:25:13.000 --> 00:25:15.000]  經文說現在你要起來
[00:25:15.000 --> 00:25:20.000]  你要和眾民一起起來
[00:25:20.000 --> 00:25:22.000]  因此對我來說
[00:25:22.000 --> 00:25:25.000]  約書亞不只是一個人
[00:25:25.000 --> 00:25:27.000]  可以下頁
[00:25:27.000 --> 00:25:35.000]  約書亞不只是一個人
[00:25:35.000 --> 00:25:39.000]  更加像是一個符號
[00:25:39.000 --> 00:25:44.000]  正如他在民數記
[00:25:44.000 --> 00:25:46.000]  摩西說過一句話
[00:25:46.000 --> 00:25:49.000]  惟願耶和華的百姓都時先知
[00:25:49.000 --> 00:25:53.000]  願耶和華將他的靈降在眾百姓身上
[00:25:53.000 --> 00:25:57.000]  是不是一個人離開後
[00:25:57.000 --> 00:25:59.000]  找另一個人代替
[00:25:59.000 --> 00:26:02.000]  就能解決所有銜接的問題
[00:26:02.000 --> 00:26:05.000]  或者解決那個時代的問題呢?
[00:26:05.000 --> 00:26:07.000]  很明顯不是
[00:26:07.000 --> 00:26:10.000]  我相信正如我在引言裡說
[00:26:10.000 --> 00:26:12.000]  約書亞記的信息
[00:26:12.000 --> 00:26:14.000]  不只是約書亞一個
[00:26:14.000 --> 00:26:16.000]  而是整個民族
[00:26:16.000 --> 00:26:18.000]  各個支派、每個群體
[00:26:18.000 --> 00:26:20.000]  他們都有自己的任務
[00:26:20.000 --> 00:26:22.000]  他們都要得著地圖
[00:26:22.000 --> 00:26:24.000]  當分地的時候
[00:26:24.000 --> 00:26:27.000]  他們每個人都有自己的範圍
[00:26:27.000 --> 00:26:29.000]  有自己的領域
[00:26:29.000 --> 00:26:31.000]  需要去爭取、爭先
[00:26:31.000 --> 00:26:34.000]  因此現在你要起來這句說話
[00:26:34.000 --> 00:26:37.000]  其實代表我們每一個信徒
[00:26:37.000 --> 00:26:38.000]  都要起來
[00:26:38.000 --> 00:26:41.000]  共同去承擔教會裡的責任
[00:26:41.000 --> 00:26:43.000]  正如在這九年裡
[00:26:43.000 --> 00:26:45.000]  我都不斷提出
[00:26:45.000 --> 00:26:47.000]  讓每一個信徒、每一個人
[00:26:47.000 --> 00:26:49.000]  都承擔我們信仰的責任
[00:26:49.000 --> 00:26:51.000]  讓我們每一個都起來
[00:26:51.000 --> 00:26:53.000]  走我們信仰的道路
[00:26:53.000 --> 00:26:56.000]  讓我們每一個都擁有自主的信仰
[00:26:56.000 --> 00:27:00.000]  讓我們每一個都認認真真地去跟從它
[00:27:00.000 --> 00:27:03.000]  我要說的信息就去到這裡
[00:27:03.000 --> 00:27:06.000]  亦都是這九年來
[00:27:06.000 --> 00:27:12.000]  (笑聲)
[00:27:12.000 --> 00:27:15.000]  這九年來對大家不斷提醒
[00:27:15.000 --> 00:27:18.000]  希望大家能夠擁抱
[00:27:18.000 --> 00:27:21.000]  亦都去領受上帝的說話
[00:27:21.000 --> 00:27:23.000]  我們有個祈禱
[00:27:23.000 --> 00:27:25.000]  亦都請見拜隊出來與平
[00:27:33.000 --> 00:27:36.000]  上帝你是我們心靈的主
[00:27:36.000 --> 00:27:38.000]  你是我們的王
[00:27:38.000 --> 00:27:44.000]  我們很高興能夠認識你
[00:27:44.000 --> 00:27:46.000]  能夠去到你的面前
[00:27:46.000 --> 00:27:48.000]  能夠去讚美你
[00:27:48.000 --> 00:27:52.000]  亦都很感謝你過去這麼多年
[00:27:52.000 --> 00:27:53.000]  陪伴我們
[00:27:53.000 --> 00:27:56.000]  在我們青春歲月的日子裡
[00:27:56.000 --> 00:27:58.000]  在我們艱難的日子裡
[00:27:58.000 --> 00:28:00.000]  都有你自己的蹤跡和同在
[00:28:00.000 --> 00:28:02.000]  上帝求你就幫助
[00:28:02.000 --> 00:28:06.000]  願你繼續向我們的生命發出挑戰
[00:28:06.000 --> 00:28:11.000]  讓我們不只是停留在曠野裡原地踏步
[00:28:11.000 --> 00:28:14.000]  而是讓我們能夠不斷地成長
[00:28:14.000 --> 00:28:17.000]  被你塗灶、被你訓練、被你雕琢
[00:28:17.000 --> 00:28:20.000]  以致成為你的僕人
[00:28:20.000 --> 00:28:23.000]  上帝求你祝福我們這個群體
[00:28:23.000 --> 00:28:25.000]  讓我們未來的日子
[00:28:25.000 --> 00:28:28.000]  能夠帶著信心起來
[00:28:28.000 --> 00:28:31.000]  能夠進入你給我們的應許之地
[00:28:31.000 --> 00:28:35.000]  那個領域可能不一定是在教會、堂會裡
[00:28:35.000 --> 00:28:37.000]  可能是在我們的職場
[00:28:37.000 --> 00:28:39.000]  可能是在我們的家庭
[00:28:39.000 --> 00:28:42.000]  可能是在我們工作的地點
[00:28:42.000 --> 00:28:44.000]  無論去到哪裡
[00:28:44.000 --> 00:28:48.000]  無論你給我們的範圍、領域在哪裡
[00:28:48.000 --> 00:28:50.000]  願我們都帶著信心去跟從你
[00:28:50.000 --> 00:28:52.000]  求你祝福
[00:28:52.000 --> 00:28:53.000]  順聽我們的禱告
[00:28:53.000 --> 00:28:54.000]  奉耶穌基督之名
[00:28:54.000 --> 00:28:55.000]  阿門
[00:28:55.000 --> 00:28:59.000]  興起為利
[00:28:59.000 --> 00:29:03.000]  原本我打算唱第二首的版權問題
[00:29:03.000 --> 00:29:04.000]  唯有翻炒
[00:29:04.000 --> 00:29:10.000]  如果你預備好
[00:29:10.000 --> 00:29:14.000]  如果你都願意一起起來承擔教會裡
[00:29:14.000 --> 00:29:18.000]  牧區裡我們信徒本身的責任
[00:29:18.000 --> 00:29:20.000]  都一起起來吧
[00:29:20.000 --> 00:29:23.000]  一起起來去回應上帝這個呼召
[00:29:23.000 --> 00:29:24.000]  (要不要用紙巾?)
[00:29:24.000 --> 00:29:26.000]  紙巾不用了
[00:29:26.000 --> 00:29:27.000]  (咳)
[00:29:27.000 --> 00:29:43.000]  去耶穌
[00:29:43.000 --> 00:29:47.000]  祝耶穌
[00:29:47.000 --> 00:29:51.000]  當我打開我的心
[00:29:51.000 --> 00:29:57.000]  那一天起我遇見了你
[00:29:57.000 --> 00:30:01.000]  你的手開啟我雙眼
[00:30:01.000 --> 00:30:07.000]  我看見你的奇妙作為驚喜
[00:30:07.000 --> 00:30:12.000]  生變蛻變的奇蹟
[00:30:12.000 --> 00:30:13.000]  去耶穌
[00:30:13.000 --> 00:30:15.000]  祝耶穌
[00:30:16.000 --> 00:30:21.000]  你來轉換我在每個時刻裡
[00:30:21.000 --> 00:30:25.000]  我願更像你
[00:30:25.000 --> 00:30:29.000]  你雙手引導我腳步
[00:30:29.000 --> 00:30:33.000]  我走在你美好記憶裡
[00:30:33.000 --> 00:30:44.000]  驚訝你的恩典多麼不合時
[00:30:44.000 --> 00:30:52.000]  我一生要為主興起
[00:30:52.000 --> 00:30:58.000]  見招在擁有過度裡
[00:30:58.000 --> 00:31:07.000]  求贖著我全心在嫉妒裡
[00:31:07.000 --> 00:31:12.000]  我這不是自己
[00:31:12.000 --> 00:31:19.000]  我的家就是在這裡
[00:31:19.000 --> 00:31:26.000]  說不出心有多歡喜
[00:31:26.000 --> 00:31:34.000]  高舉雙手全心在向你努力
[00:31:34.000 --> 00:31:39.000]  一生跟隨到底
[00:31:39.000 --> 00:31:43.000]  興起為你
[00:31:43.000 --> 00:31:44.000]  去耶穌
[00:31:44.000 --> 00:31:51.000]  祝耶穌
[00:31:51.000 --> 00:31:54.000]  當我打開我的心
[00:31:54.000 --> 00:31:59.000]  那一天起我遇見了你
[00:31:59.000 --> 00:32:01.000]  你的手開啟
[00:32:01.000 --> 00:32:05.000]  你的手開啟我雙眼
[00:32:05.000 --> 00:32:10.000]  我看見你的奇妙作為驚喜
[00:32:10.000 --> 00:32:14.000]  生變蛻變的奇蹟
[00:32:14.000 --> 00:32:15.000]  去耶穌
[00:32:15.000 --> 00:32:16.000]  祝耶穌
[00:32:16.000 --> 00:32:17.000]  你來轉換
[00:32:17.000 --> 00:32:19.000]  我走在你美好記憶裡
[00:32:19.000 --> 00:32:24.000]  你來掌管我在每個時刻裡
[00:32:24.000 --> 00:32:28.000]  我願更像你
[00:32:29.000 --> 00:32:32.000]  你雙手引導我腳步
[00:32:32.000 --> 00:32:36.000]  我走在你美好記憶裡
[00:32:36.000 --> 00:32:37.000]  奇妙
[00:32:37.000 --> 00:32:47.000]  你的恩典多麼不可思議
[00:32:47.000 --> 00:32:55.000]  我一生要為主興起
[00:32:55.000 --> 00:33:01.000]  建造在擁有過獨立
[00:33:01.000 --> 00:33:10.000]  就塑造我全心在祈禱裡
[00:33:10.000 --> 00:33:15.000]  我真不是自己
[00:33:15.000 --> 00:33:21.000]  我的家就是在這裡
[00:33:21.000 --> 00:33:27.000]  說不出心有多歡喜
[00:33:27.000 --> 00:33:31.000]  高舉雙手
[00:33:31.000 --> 00:33:36.000]  全心在祈禱裡
[00:33:36.000 --> 00:33:41.000]  一生跟隨到底
[00:33:41.000 --> 00:33:43.000]  星天上天下
[00:33:43.000 --> 00:33:46.000]  星天下要歸於你
[00:33:46.000 --> 00:33:50.000]  我獨喘並擁要歸你
[00:33:50.000 --> 00:33:56.000]  清白你一生能生
[00:33:56.000 --> 00:33:59.000]  天上地下要歸於你
[00:33:59.000 --> 00:34:04.000]  我獨喘並擁要歸你
[00:34:04.000 --> 00:34:14.000]  尊崇你直到永永遠遠
[00:34:14.000 --> 00:34:21.000]  我一生要為主興起
[00:34:21.000 --> 00:34:27.000]  建造在擁有過獨立
[00:34:27.000 --> 00:34:35.000]  就塑造我全心在祈禱裡
[00:34:35.000 --> 00:34:40.000]  我真不是自己
[00:34:40.000 --> 00:34:47.000]  我的家就是在這裡
[00:34:47.000 --> 00:34:53.000]  說不出心有多歡喜
[00:34:53.000 --> 00:34:57.000]  高舉雙手
[00:34:57.000 --> 00:35:02.000]  全心在祈禱裡
[00:35:02.000 --> 00:35:07.000]  一生跟隨到底
[00:35:07.000 --> 00:35:13.000]  星天上天下要歸於你
[00:35:13.000 --> 00:35:18.000]  我獨喘並擁要歸你
[00:35:18.000 --> 00:35:24.000]  星天下要歸於你
[00:35:24.000 --> 00:35:29.000]  我獨喘並擁有過獨立
[00:35:29.000 --> 00:35:36.000]  就塑造我全心在祈禱裡
[00:35:36.000 --> 00:35:44.000]  縱然我們都經歷過一些高高低低的時間
[00:35:44.000 --> 00:35:53.000]  但我仍然看到你沒有撇下我們
[00:35:53.000 --> 00:35:57.000]  你仍然與我們同在
[00:35:57.000 --> 00:36:02.000]  每次我們去離棄你
[00:36:02.000 --> 00:36:07.000]  但你仍然沒有放棄我們
[00:36:07.000 --> 00:36:11.000]  甚至你仍然去揀選
[00:36:11.000 --> 00:36:17.000]  仍然在我們最傷心最失落的時候
[00:36:17.000 --> 00:36:20.000]  陪伴我們
[00:36:20.000 --> 00:36:25.000]  連我們去禱告的能力都沒有的時候
[00:36:25.000 --> 00:36:42.000]  你仍然用說不出的嘆息去為我們祈禱
[00:36:42.000 --> 00:36:45.000]  因此我們很感謝你
[00:36:45.000 --> 00:36:51.000]  因為我們不單單是工人
[00:36:51.000 --> 00:36:53.000]  不單單是僕人
[00:36:53.000 --> 00:36:56.000]  不單單是每個星期回來侍奉
[00:36:56.000 --> 00:37:00.000]  而是我們真正所珍愛的兒女
[00:37:00.000 --> 00:37:06.000]  每一個 每一個都是
[00:37:06.000 --> 00:37:13.000]  所以我就奉你的名去祝福我們這裡每一個
[00:37:13.000 --> 00:37:17.000]  他們在人生裡有不同的階段
[00:37:17.000 --> 00:37:19.000]  可能有些在讀書
[00:37:19.000 --> 00:37:21.000]  有些剛剛出來工作
[00:37:21.000 --> 00:37:24.000]  有些可能都跟我一樣
[00:37:24.000 --> 00:37:31.000]  都要去遠的地方去開展一個新的一頁
[00:37:31.000 --> 00:37:36.000]  但上帝你是那位沒有東西能夠攔阻你
[00:37:36.000 --> 00:37:39.000]  沒有任何的地域 權勢
[00:37:39.000 --> 00:37:42.000]  攔阻你作為的那位
[00:37:42.000 --> 00:37:45.000]  因此我就奉你的名去祝福每一個
[00:37:45.000 --> 00:37:48.000]  他們都帶著你的同在
[00:37:48.000 --> 00:37:51.000]  帶著信心進入他們的應許之地
[00:37:51.000 --> 00:37:54.000]  繼續去被你塗灶
[00:37:54.000 --> 00:38:02.000]  亦都去回應你那份拯救的愛
[00:38:02.000 --> 00:38:03.000]  多謝你
[00:38:03.000 --> 00:38:08.000]  這個多謝是我們有從的多謝
[00:38:08.000 --> 00:38:10.000]  好 我們以上的禱告
[00:38:10.000 --> 00:38:14.000]  都是奉你愛子耶穌基督向你的祈求
[00:38:14.000 --> 00:38:15.000]  阿門
[00:38:15.000 --> 00:38:17.000]  各位請坐

