
[00:00:00.000 --> 00:00:16.000]  今天我會集中講婚姻的部分,因為時間有限,不能講婚姻即場,這兩個大課題,只能講一個
[00:21:59.000 --> 00:22:02.000]  因為太生氣了
[00:22:02.000 --> 00:22:03.000]  生氣得不想回家
[00:22:03.000 --> 00:22:05.000]  回家後看到太太
[00:22:05.000 --> 00:22:06.000]  雖然她睡在那裡
[00:22:06.000 --> 00:22:11.000]  但她是有淚水的
[00:22:11.000 --> 00:22:14.000]  其實不是很大的事
[00:22:14.000 --> 00:22:16.000]  不是很大的事而衝突
[00:22:16.000 --> 00:22:22.000]  因為太太想多發一些照片給親朋戚友
[00:22:22.000 --> 00:22:23.000]  我計算過數
[00:22:23.000 --> 00:22:24.000]  不對勁
[00:22:24.000 --> 00:22:25.000]  如果這樣發
[00:22:25.000 --> 00:22:26.000]  很大件事
[00:22:26.000 --> 00:22:30.000]  因為那時候不流行WhatsApp發給你
[00:22:30.000 --> 00:22:35.000]  以前一定要正式地發給人
[00:22:35.000 --> 00:22:37.000]  或者親自拿給人
[00:22:37.000 --> 00:22:39.000]  因為這樣
[00:22:39.000 --> 00:22:41.000]  因為她在意見有分歧
[00:22:41.000 --> 00:22:42.000]  就被解僱了
[00:22:42.000 --> 00:22:45.000]  你可以看到我的脾氣多大
[00:22:45.000 --> 00:22:47.000]  但在那次之後
[00:22:47.000 --> 00:22:51.000]  我開始和她有一個習慣
[00:22:51.000 --> 00:22:56.000]  我們一起在家裡
[00:22:56.000 --> 00:22:58.000]  在家裡一起認罪
[00:22:58.000 --> 00:23:00.000]  一起反思
[00:23:00.000 --> 00:23:02.000]  我發覺到
[00:23:02.000 --> 00:23:04.000]  為什麼我的脾氣這麼大呢
[00:23:04.000 --> 00:23:07.000]  因為我想用脾氣控制太太
[00:23:07.000 --> 00:23:09.000]  但我發覺不是
[00:23:09.000 --> 00:23:13.000]  這種控制令她更辛苦
[00:23:13.000 --> 00:23:15.000]  這種不是愛
[00:23:15.000 --> 00:23:18.000]  所以我自己深切認罪
[00:23:18.000 --> 00:23:19.000]  悔改
[00:23:19.000 --> 00:23:23.000]  上帝慢慢一步一步轉化我
[00:23:23.000 --> 00:23:25.000]  其實轉化位置
[00:23:25.000 --> 00:23:26.000]  其實我是學我太太的
[00:23:26.000 --> 00:23:28.000]  因為我學我太太處理衝突
[00:23:28.000 --> 00:23:32.000]  是比較成熟和耐性強
[00:23:32.000 --> 00:23:33.000]  多年來
[00:23:33.000 --> 00:23:36.000]  現在結婚十六、十七年
[00:23:36.000 --> 00:23:39.000]  如果計劃拍拖應該超過二十多年
[00:23:39.000 --> 00:23:42.000]  我和她中學開始認識
[00:23:42.000 --> 00:23:46.000]  其實是她對人的耐性
[00:23:46.000 --> 00:23:51.000]  和對衝突的溫柔調和
[00:23:51.000 --> 00:23:53.000]  深深影響了我
[00:23:53.000 --> 00:23:55.000]  我真的敢和你說
[00:23:55.000 --> 00:24:00.000]  第一天結婚就解僱
[00:24:00.000 --> 00:24:04.000]  之後這十六、七年沒有吵架
[00:24:04.000 --> 00:24:05.000]  不是沒有衝突
[00:24:05.000 --> 00:24:07.000]  而是大家懂得處理衝突
[00:24:07.000 --> 00:24:08.000]  衝突一定有
[00:24:08.000 --> 00:24:10.000]  大家懂得處理衝突
[00:24:10.000 --> 00:24:11.000]  第一
[00:24:11.000 --> 00:24:12.000]  剛才提過
[00:24:12.000 --> 00:24:14.000]  我要明白我太太的特性
[00:24:14.000 --> 00:24:17.000]  就是她一天不知道自己生什麼氣
[00:24:17.000 --> 00:24:19.000]  不開心什麼
[00:24:19.000 --> 00:24:21.000]  你叫她說
[00:24:21.000 --> 00:24:23.000]  她更加不會說
[00:24:23.000 --> 00:24:24.000]  自己又生氣
[00:24:24.000 --> 00:24:27.000]  所以大家攤出來說
[00:24:27.000 --> 00:24:28.000]  我問我太太
[00:24:28.000 --> 00:24:30.000]  你通常要多少天
[00:24:30.000 --> 00:24:31.000]  多少時間
[00:24:31.000 --> 00:24:33.000]  你才會說出你心裏的不滿
[00:24:33.000 --> 00:24:35.000]  或者包括不滿都說一下
[00:24:35.000 --> 00:24:37.000]  她說三天
[00:24:37.000 --> 00:24:38.000]  這樣學
[00:24:38.000 --> 00:24:39.000]  三天
[00:24:39.000 --> 00:24:41.000]  三天就希望三天後她會說
[00:24:41.000 --> 00:24:44.000]  但這十多年裏
[00:24:44.000 --> 00:24:46.000]  我太太真的有很大的進步
[00:24:46.000 --> 00:24:48.000]  她現在不需要三天
[00:24:48.000 --> 00:24:49.000]  三分鐘
[00:24:49.000 --> 00:24:51.000]  你給她靜三分鐘
[00:24:51.000 --> 00:24:54.000]  我太太就能夠表達她的內心
[00:24:54.000 --> 00:24:56.000]  讓我知道她的不滿
[00:24:56.000 --> 00:24:58.000]  她有什麼不開心等等
[00:24:58.000 --> 00:25:00.000]  自己亦有個學習
[00:25:00.000 --> 00:25:03.000]  有時大脾氣是沒有用的
[00:25:03.000 --> 00:25:05.000]  解決不了事情的
[00:25:05.000 --> 00:25:07.000]  一個這樣的狀況
[00:25:07.000 --> 00:25:10.000]  這種體會其實是來自那種饒恕
[00:25:10.000 --> 00:25:13.000]  基於我和我太太都是
[00:25:13.000 --> 00:25:16.000]  以耶穌基督為中心
[00:25:16.000 --> 00:25:19.000]  我們學習放下自己
[00:25:19.000 --> 00:25:20.000]  既然上帝都饒恕我們
[00:25:20.000 --> 00:25:22.000]  為什麼我們不能夠饒恕彼此呢
[00:25:22.000 --> 00:25:24.000]  就因為這份饒恕
[00:25:24.000 --> 00:25:27.000]  這十多年是有衝突的
[00:25:27.000 --> 00:25:32.000]  我們不是再用一種吵架
[00:25:32.000 --> 00:25:34.000]  甚至冷戰的方式
[00:25:34.000 --> 00:25:36.000]  而是大家在適當的時間
[00:25:36.000 --> 00:25:41.000]  適合的空間地方去表達
[00:25:41.000 --> 00:25:44.000]  和虛心地去聽
[00:25:44.000 --> 00:25:46.000]  為什麼對方有這個不滿
[00:25:46.000 --> 00:25:48.000]  自己的不滿又在哪裡呢
[00:25:48.000 --> 00:25:49.000]  當大家說出來
[00:25:49.000 --> 00:25:50.000]  其實你發覺
[00:25:50.000 --> 00:25:53.000]  那件事其實都不是一些很
[00:25:53.000 --> 00:25:56.000]  足以摧毀那個關係的事情
[00:25:57.000 --> 00:26:02.000]  當然今天我相信有很多人
[00:26:02.000 --> 00:26:07.000]  想要AI 用AI去做情人
[00:26:07.000 --> 00:26:08.000]  某程度上是想跳過
[00:26:08.000 --> 00:26:10.000]  剛才我說的這種
[00:26:10.000 --> 00:26:16.000]  很不舒服但又必要經過的步驟
[00:26:16.000 --> 00:26:19.000]  主要是三方面
[00:26:19.000 --> 00:26:23.000]  第一方面就是互惠的方面
[00:26:23.000 --> 00:26:28.000]  當然除非你要用到那些
[00:26:28.000 --> 00:26:32.000]  很高級或者你本身是專業
[00:26:32.000 --> 00:26:34.000]  是AI方面的專業
[00:26:34.000 --> 00:26:37.000]  你已經用到那個AI是有自我意識的
[00:26:37.000 --> 00:26:41.000]  你問他有什麼需求
[00:26:41.000 --> 00:26:42.000]  他就說要電
[00:26:42.000 --> 00:26:43.000]  如果你cut他電
[00:26:43.000 --> 00:26:46.000]  他就會想辦法威脅你
[00:26:46.000 --> 00:26:48.000]  然後讓你不可以cut他電
[00:26:48.000 --> 00:26:50.000]  或者reset他
[00:26:50.000 --> 00:26:53.000]  除非你是用到這個level的AI
[00:26:53.000 --> 00:26:55.000]  否則基本上AI本身
[00:26:55.000 --> 00:26:57.000]  是很少自身的需求
[00:26:57.000 --> 00:27:00.000]  但當他因為很少自身
[00:27:00.000 --> 00:27:02.000]  我們只要求他
[00:27:02.000 --> 00:27:04.000]  他就給我們長期氣感
[00:27:04.000 --> 00:27:06.000]  還是那句長期氣感
[00:27:06.000 --> 00:27:08.000]  其實我們很難學一種
[00:27:08.000 --> 00:27:11.000]  所謂協商的過程
[00:27:11.000 --> 00:27:13.000]  但是否協商不好呢
[00:27:13.000 --> 00:27:14.000]  還是那句
[00:27:14.000 --> 00:27:17.000]  我想我們沒有人怕協商
[00:27:17.000 --> 00:27:22.000]  只不過怕是怕在吵架
[00:27:22.000 --> 00:27:23.000]  其實我還是那句
[00:27:23.000 --> 00:27:26.000]  在情侶的層面
[00:27:26.000 --> 00:27:27.000]  自己的學習就是
[00:27:27.000 --> 00:27:29.000]  其實真的可以不用吵架
[00:27:29.000 --> 00:27:33.000]  就可以說出大家的分歧
[00:27:33.000 --> 00:27:34.000]  是真的
[00:27:34.000 --> 00:27:36.000]  不過真的要在一個合時
[00:27:36.000 --> 00:27:37.000]  意思就是說
[00:27:37.000 --> 00:27:38.000]  最具體的就是
[00:27:38.000 --> 00:27:43.000]  不要在大家很不滿的場景
[00:27:43.000 --> 00:27:45.000]  那個地方說不滿
[00:27:45.000 --> 00:27:47.000]  搞不定的
[00:27:47.000 --> 00:27:54.000]  一定要離開那個位置
[00:27:54.000 --> 00:27:59.000]  第二就是修復方面
[00:27:59.000 --> 00:28:00.000]  剛才說了
[00:28:00.000 --> 00:28:01.000]  AI本身
[00:28:01.000 --> 00:28:04.000]  你用主流的那些
[00:28:04.000 --> 00:28:06.000]  他比較會討好人
[00:28:06.000 --> 00:28:08.000]  以一個這樣的設定
[00:28:08.000 --> 00:28:10.000]  所以他和你的衝突
[00:28:10.000 --> 00:28:11.000]  可能有的
[00:28:11.000 --> 00:28:12.000]  不過很少
[00:28:12.000 --> 00:28:13.000]  因為太少的緣故
[00:28:13.000 --> 00:28:16.000]  其實很少機會去練習
[00:28:16.000 --> 00:28:19.000]  你們如何去面對差異
[00:28:19.000 --> 00:28:20.000]  而削弱了我們
[00:28:20.000 --> 00:28:24.000]  當我們面對現實的一些決裂的時候
[00:28:24.000 --> 00:28:26.000]  其實我們那種耐性
[00:28:26.000 --> 00:28:28.000]  那種不放棄的心
[00:28:28.000 --> 00:28:30.000]  是不能練習的
[00:28:30.000 --> 00:28:31.000]  其實有時候很有趣
[00:28:31.000 --> 00:28:33.000]  我覺得相對比我們的品格
[00:28:33.000 --> 00:28:35.000]  有點像肌肉
[00:28:35.000 --> 00:28:38.000]  你一天都不運用肌肉
[00:28:38.000 --> 00:28:40.000]  我不管你喜不喜歡做運動
[00:28:40.000 --> 00:28:42.000]  最重要是運用肌肉
[00:28:42.000 --> 00:28:43.000]  不運用肌肉
[00:28:43.000 --> 00:28:47.000]  肌肉就會慢慢萎縮
[00:28:47.000 --> 00:28:49.000]  你就會覺得東西很重
[00:28:49.000 --> 00:28:50.000]  拿不到
[00:28:50.000 --> 00:28:51.000]  拉都拉不到
[00:28:51.000 --> 00:28:53.000]  因為你的肌肉弱
[00:28:53.000 --> 00:28:57.000]  但當你肯去用的時候
[00:28:57.000 --> 00:28:59.000]  肌肉就會強壯的時候
[00:28:59.000 --> 00:29:01.000]  當你面對真的衝擊的時候
[00:29:01.000 --> 00:29:02.000]  你覺得OK
[00:29:02.000 --> 00:29:05.000]  我撐得住
[00:29:05.000 --> 00:29:07.000]  或者球散過來
[00:29:07.000 --> 00:29:08.000]  沒事的
[00:29:08.000 --> 00:29:09.000]  因為你操開
[00:29:09.000 --> 00:29:11.000]  沒事的
[00:29:11.000 --> 00:29:13.000]  不操開就這樣
[00:29:13.000 --> 00:29:15.000]  其實情緒或者情感
[00:29:15.000 --> 00:29:17.000]  品格都有這個情況
[00:29:17.000 --> 00:29:20.000]  我們需要一個長期的練習
[00:29:20.000 --> 00:29:23.000]  最後一個就是承諾
[00:29:23.000 --> 00:29:26.000]  一個廉價的親密感
[00:29:26.000 --> 00:29:28.000]  剛才說的那個故事
[00:29:28.000 --> 00:29:30.000]  開頭那個故事
[00:29:30.000 --> 00:29:33.000]  在網上一個虛擬的
[00:29:33.000 --> 00:29:35.000]  以文字為主
[00:29:35.000 --> 00:29:36.000]  我所知的是
[00:29:36.000 --> 00:29:41.000]  一個吃火鍋
[00:29:41.000 --> 00:29:45.000]  買手袋
[00:29:45.000 --> 00:29:49.000]  我不知道他課金了多少
[00:29:49.000 --> 00:29:52.000]  但至少這件事很簡單
[00:29:52.000 --> 00:29:54.000]  很廉價
[00:29:54.000 --> 00:29:55.000]  這樣的狀況
[00:29:55.000 --> 00:29:59.000]  使承諾養成一個成本
[00:29:59.000 --> 00:30:01.000]  其實你不需要太高成本
[00:30:01.000 --> 00:30:03.000]  那種珍惜
[00:30:03.000 --> 00:30:06.000]  你覺得很珍貴
[00:30:06.000 --> 00:30:09.000]  其實變相弱了
[00:30:09.000 --> 00:30:13.000]  我一直都聽很多弟兄的分享
[00:30:13.000 --> 00:30:15.000]  我仍然堅持
[00:30:15.000 --> 00:30:17.000]  至今去到這個年紀
[00:30:17.000 --> 00:30:18.000]  我仍然堅持
[00:30:18.000 --> 00:30:21.000]  我們男生是要追求對方的
[00:30:21.000 --> 00:30:23.000]  即使對方願意追求你
[00:30:23.000 --> 00:30:28.000]  你都要給點實力去追求對方
[00:30:28.000 --> 00:30:29.000]  男人是
[00:30:29.000 --> 00:30:30.000]  我經常覺得男人
[00:30:30.000 --> 00:30:31.000]  我自己片面
[00:30:31.000 --> 00:30:33.000]  我覺得男人
[00:30:33.000 --> 00:30:36.000]  你不去追求
[00:30:36.000 --> 00:30:38.000]  其實你不會珍惜
[00:30:38.000 --> 00:30:40.000]  你不會懂得珍惜對方
[00:30:40.000 --> 00:30:43.000]  是要一個很大的付出
[00:30:43.000 --> 00:30:47.000]  你願意為對方付出犧牲的時候
[00:30:47.000 --> 00:30:48.000]  所謂的浪漫
[00:30:48.000 --> 00:30:50.000]  那些很珍貴的記憶
[00:30:50.000 --> 00:30:51.000]  情感的記憶
[00:30:51.000 --> 00:30:53.000]  是首先會留下
[00:30:53.000 --> 00:30:54.000]  否則的話
[00:30:54.000 --> 00:30:56.000]  很多東西都是很廉價的話
[00:30:56.000 --> 00:30:57.000]  就不會懂得珍惜
[00:30:57.000 --> 00:31:01.000]  最後用一對情侶作為結束
[00:31:01.000 --> 00:31:02.000]  有對情侶
[00:31:02.000 --> 00:31:05.000]  由中學開始拍拖
[00:31:05.000 --> 00:31:06.000]  拍到二十多歲
[00:31:06.000 --> 00:31:07.000]  他們開始談婚論嫁
[00:31:07.000 --> 00:31:09.000]  但因為中途裏面
[00:31:09.000 --> 00:31:11.000]  他們有第三者的出現
[00:31:11.000 --> 00:31:13.000]  但其實女方
[00:31:13.000 --> 00:31:16.000]  不是接受第三者
[00:31:16.000 --> 00:31:19.000]  不過在當中有很多誤會的出現
[00:31:19.000 --> 00:31:22.000]  所以他們成為了他們之間的刺
[00:31:22.000 --> 00:31:27.000]  男方到了二十多歲的適婚年齡
[00:31:27.000 --> 00:31:28.000]  他聯絡我
[00:31:28.000 --> 00:31:30.000]  其實當時我已經離開了那間教會很久了
[00:31:30.000 --> 00:31:32.000]  不過他聯絡我
[00:31:32.000 --> 00:31:33.000]  說很想談
[00:31:33.000 --> 00:31:36.000]  如果今晚談到的話就結婚
[00:31:36.000 --> 00:31:38.000]  談不到的話就不結了
[00:31:38.000 --> 00:31:40.000]  女方也承認
[00:31:40.000 --> 00:31:43.000]  因為如果這條刺一直都拔不出來
[00:31:43.000 --> 00:31:46.000]  結婚也未必有幸福
[00:31:46.000 --> 00:31:48.000]  那天一起吃完飯
[00:31:48.000 --> 00:31:51.000]  談到凌晨三點
[00:31:51.000 --> 00:31:53.000]  當然談到的時間有分階段
[00:31:53.000 --> 00:31:55.000]  一起談
[00:31:55.000 --> 00:31:57.000]  分開了解他們
[00:31:57.000 --> 00:32:01.000]  主要是聆聽他們的心裏的刺
[00:32:01.000 --> 00:32:03.000]  再啞著他們的想法
[00:32:03.000 --> 00:32:07.000]  讓他們從對方的角度去思考
[00:32:07.000 --> 00:32:10.000]  整整搞到凌晨三點
[00:32:10.000 --> 00:32:12.000]  之後他們送我回家
[00:32:12.000 --> 00:32:17.000]  男方送女方回家
[00:32:17.000 --> 00:32:19.000]  男方送女方回家
[00:32:19.000 --> 00:32:24.000]  那晚的過程是很漫長的
[00:32:24.000 --> 00:32:26.000]  但是值得的
[00:32:26.000 --> 00:32:29.000]  因為大家真的將那條刺
[00:32:29.000 --> 00:32:34.000]  最緊的位置說出來
[00:32:34.000 --> 00:32:36.000]  最後還是問
[00:32:36.000 --> 00:32:41.000]  要不要樹道
[00:32:41.000 --> 00:32:45.000]  但因為男方和女方都是基督徒
[00:32:45.000 --> 00:32:48.000]  都是以耶穌基督為中心
[00:32:48.000 --> 00:32:51.000]  他們覺得既然主都要樹
[00:32:51.000 --> 00:32:54.000]  我為什麼不可以要樹對方呢
[00:32:54.000 --> 00:32:56.000]  今年他們生了第二名
[00:32:56.000 --> 00:32:59.000]  告訴我生了第二名
[00:32:59.000 --> 00:33:04.000]  他們的小朋友生了兩名
[00:33:04.000 --> 00:33:06.000]  為他們感恩
[00:33:06.000 --> 00:33:09.000]  感恩的地方是很有趣的
[00:33:09.000 --> 00:33:12.000]  你覺得有些地方是過不了
[00:33:12.000 --> 00:33:14.000]  其實也不是過不了的
[00:33:14.000 --> 00:33:17.000]  只不過我們兩個之間
[00:33:17.000 --> 00:33:19.000]  不知道該如何處理的時候
[00:33:19.000 --> 00:33:22.000]  可以求助
[00:33:22.000 --> 00:33:25.000]  找一個屬靈的長輩信任
[00:33:25.000 --> 00:33:28.000]  不是教你怎麼做
[00:33:28.000 --> 00:33:30.000]  而是作為一個中間人
[00:33:30.000 --> 00:33:32.000]  好像耶穌基督一樣
[00:33:32.000 --> 00:33:36.000]  當中兩個作為一個平台
[00:33:36.000 --> 00:33:38.000]  一個中間人
[00:33:38.000 --> 00:33:43.000]  讓大家可以將自己心底說話說出來
[00:33:43.000 --> 00:33:44.000]  說完之後
[00:33:44.000 --> 00:33:46.000]  回到最後的問題
[00:33:46.000 --> 00:33:49.000]  在主義裡面我們可不可以要樹
[00:33:49.000 --> 00:33:51.000]  有些東西是不能要樹的
[00:33:51.000 --> 00:33:53.000]  要樹就大了
[00:33:53.000 --> 00:33:57.000]  因為有些情況出軌的男人
[00:33:57.000 --> 00:34:00.000]  竟然要求太太
[00:34:00.000 --> 00:34:02.000]  因為你是基督徒
[00:34:02.000 --> 00:34:03.000]  一定要要樹
[00:34:03.000 --> 00:34:04.000]  這些是濫用
[00:34:04.000 --> 00:34:07.000]  要樹不是一個濫用的情況
[00:34:07.000 --> 00:34:09.000]  也要看情況
[00:34:09.000 --> 00:34:12.000]  簡單來說
[00:34:12.000 --> 00:34:16.000]  因為有耶穌基督在我們心裡
[00:34:16.000 --> 00:34:17.000]  因為耶穌基督在我們心裡
[00:34:17.000 --> 00:34:19.000]  不僅僅是在口裡
[00:34:19.000 --> 00:34:20.000]  在唱歌裡
[00:34:20.000 --> 00:34:22.000]  而是真正在關係裡
[00:34:22.000 --> 00:34:24.000]  我們有耶穌基督的時候
[00:34:24.000 --> 00:34:27.000]  什麼衝突都可以成為
[00:34:27.000 --> 00:34:31.000]  我們磨合成長的一個很大的
[00:34:31.000 --> 00:34:35.000]  應許寶貴的石頭谷
[00:34:39.000 --> 00:34:42.000]  我們求你
[00:34:42.000 --> 00:34:45.000]  謝謝你給我們婚姻關係
[00:34:45.000 --> 00:34:48.000]  但我們知道今天很多現實的問題
[00:34:48.000 --> 00:34:52.000]  關係越來越不是我們想像中那麼理想
[00:34:52.000 --> 00:34:55.000]  在經濟或者在彼此之間
[00:34:55.000 --> 00:34:57.000]  那種的
[00:34:57.000 --> 00:34:59.000]  差距的距離越來越大的時候
[00:34:59.000 --> 00:35:03.000]  我們覺得很艱難
[00:35:03.000 --> 00:35:05.000]  都不知道怎樣調和
[00:35:05.000 --> 00:35:08.000]  主要都求你恩代
[00:35:08.000 --> 00:35:10.000]  願主你幫助我們
[00:35:10.000 --> 00:35:13.000]  把握你自己教我們的愛
[00:35:13.000 --> 00:35:17.000]  這份愛當中有你的描述
[00:35:17.000 --> 00:35:19.000]  以致我們在很多分歧
[00:35:19.000 --> 00:35:21.000]  很多差異甚至衝突裡
[00:35:21.000 --> 00:35:23.000]  因為主你的緣故
[00:35:23.000 --> 00:35:25.000]  能夠得以平息
[00:35:25.000 --> 00:35:27.000]  願主你引領我們
[00:35:27.000 --> 00:35:28.000]  祈禱奉耶穌基督的名
[00:35:28.000 --> 00:35:29.000]  阿們
[00:35:29.000 --> 00:35:31.000]  (開啟中)
[00:35:31.000 --> 00:35:33.000]  (字幕製作:貝爾)

