
[00:00:00.000 --> 00:00:05.260]  今天跟大家思想題目,等待破曉
[00:23:08.980 --> 00:23:12.980]  你認為是一個荒廢的地方
[00:23:12.980 --> 00:23:14.980]  是你的家?
[00:23:14.980 --> 00:23:17.980]  是你關心的家園?
[00:23:17.980 --> 00:23:21.980]  還是你一直留意某些議題?
[00:23:21.980 --> 00:23:24.980]  其實當你想起這些事的時候
[00:23:24.980 --> 00:23:27.980]  我相信你是嘗試去修復過的
[00:23:27.980 --> 00:23:29.980]  你試過的,你努力過的
[00:23:29.980 --> 00:23:33.980]  不過做來做去,最後都是廢墟
[00:23:33.980 --> 00:23:37.980]  你怎樣努力也好,它依然是一個廢墟
[00:23:37.980 --> 00:23:40.980]  以致你心裏會覺得
[00:23:40.980 --> 00:23:43.980]  怎樣都只是廢墟,不要搞了
[00:23:43.980 --> 00:23:48.980]  說是這樣說,但心裏仍然記掛著
[00:23:48.980 --> 00:23:53.980]  因此上帝必時上引導我們的時候
[00:23:53.980 --> 00:24:02.980]  他就要興起一個能夠收造一個荒廢了很久的地方
[00:24:02.980 --> 00:24:06.980]  那個人會不會就是我們呢?
[00:24:06.980 --> 00:24:13.980]  大家還記得在引言的時候提過老闆娘
[00:24:13.980 --> 00:24:15.980]  記者就問她
[00:24:15.980 --> 00:24:18.980]  未來有甚麼打算?
[00:24:18.980 --> 00:24:26.980]  老闆娘竟然很堅決地說
[00:24:26.980 --> 00:24:31.980]  她要原始重建這間餐廳,要復業
[00:24:31.980 --> 00:24:35.980]  她的理由是,我很喜歡香港,我很喜歡將軍澳
[00:24:35.980 --> 00:24:38.980]  我們不捨棄,我們要復修
[00:24:38.980 --> 00:24:42.980]  讓餐廳更加防水
[00:24:42.980 --> 00:24:46.980]  其實我不知道她怎樣裝修到餐廳可以更加防水
[00:24:46.980 --> 00:24:50.980]  但她所提到的原因
[00:24:50.980 --> 00:24:53.980]  很實在,亦令我很深刻
[00:24:53.980 --> 00:24:58.980]  她說,我很喜歡香港,很喜歡將軍澳
[00:24:58.980 --> 00:25:06.980]  透過她的對答,會不會喚起我們內心的一些心情
[00:25:06.980 --> 00:25:14.980]  我想我們清楚看到香港被時代的浪潮去淹沒
[00:25:14.980 --> 00:25:19.980]  我猜我們曾經也像這個老闆娘一樣,眼泛淚光
[00:25:19.980 --> 00:25:24.980]  覺得以前珍惜了很多東西,一下子就沒有了
[00:25:24.980 --> 00:25:28.980]  但我們可不可以也像這個老闆娘
[00:25:28.980 --> 00:25:33.980]  她敢說一句話,我們要原始重建
[00:25:33.980 --> 00:25:35.980]  原因很簡單
[00:25:35.980 --> 00:25:38.980]  我們愛,我們喜歡香港
[00:25:38.980 --> 00:25:41.980]  我們很喜歡我們生活的社區
[00:25:41.980 --> 00:25:47.980]  這句話聽起來很激昂,但亦很沉重
[00:25:47.980 --> 00:25:51.980]  不是我們說不出,亦不是因為我們不夠愛
[00:25:51.980 --> 00:25:56.980]  可能是因為我們太愛這個地方,令我們捨棄
[00:25:56.980 --> 00:26:01.980]  所以上帝所說的,必時上引導
[00:26:01.980 --> 00:26:06.980]  不僅僅要復修一個硬件,一個家園
[00:26:06.980 --> 00:26:11.980]  而是要復修人心靈枯乾的狀態
[00:26:11.980 --> 00:26:15.980]  這個復修是在乾旱之地,使你心滿意足
[00:26:15.980 --> 00:26:21.980]  又使你骨頭壯健,你必如有水灌溉的原子
[00:26:21.980 --> 00:26:29.980]  容讓我用三個故事,去將上帝這三個體會
[00:26:29.980 --> 00:26:36.980]  給我們時常引導的體會,讓大家具體明白
[00:26:36.980 --> 00:26:41.980]  又說必時上引導,使你心裏滿足
[00:26:41.980 --> 00:26:44.980]  當我們行公義好憐憫的時候
[00:26:44.980 --> 00:26:47.980]  其實這個心意滿足的時候
[00:26:47.980 --> 00:26:51.980]  其實我們剛才在訊息裏的例子聽過
[00:26:51.980 --> 00:26:58.980]  還記得哪個故事是真真正正讓受助者心意滿足
[00:26:58.980 --> 00:27:02.980]  是六叔,剛才還記得吧
[00:27:02.980 --> 00:27:06.980]  六叔的兒子說不要執了
[00:27:06.980 --> 00:27:10.980]  其實當那班基督徒去關心六叔
[00:27:10.980 --> 00:27:12.980]  他們都明白這句說話
[00:27:12.980 --> 00:27:15.980]  因為沒有一個人,在一個這麼大的年紀
[00:27:15.980 --> 00:27:19.980]  還在街頭裏面做執拾的工作
[00:27:19.980 --> 00:27:26.980]  但是他們沒有去勸六叔,叫他不要做
[00:27:26.980 --> 00:27:28.980]  反而給了他一份工作
[00:27:28.980 --> 00:27:32.980]  聘請他做社區導師
[00:27:32.980 --> 00:27:39.980]  去帶學生,義工,關心這些議題的人
[00:27:39.980 --> 00:27:44.980]  讓他們明白,讓六叔帶他們走訪一下
[00:27:44.980 --> 00:27:48.980]  究竟整個回收工作是怎樣做
[00:27:48.980 --> 00:27:52.980]  給了他一份工作,讓他心裏滿足
[00:27:52.980 --> 00:27:56.980]  第二個必時引導你的體會
[00:27:56.980 --> 00:28:00.980]  就是使你骨頭強壯
[00:28:00.980 --> 00:28:04.980]  你留意在這裏所看到的是骨頭強壯
[00:28:04.980 --> 00:28:07.980]  而不是一下子改變環境
[00:28:07.980 --> 00:28:12.980]  上帝強調的是骨頭強壯,不是改變環境
[00:28:12.980 --> 00:28:16.980]  其實上帝知道環境好,因為不好
[00:28:16.980 --> 00:28:21.980]  其實對我們人的心情有時未必是直接掛安
[00:28:21.980 --> 00:28:24.980]  我們在環境好時也會經常怨
[00:28:24.980 --> 00:28:28.980]  當然不好的環境時還會怨得多一點
[00:28:28.980 --> 00:28:33.980]  所以上帝最關注我們身心的壯見
[00:28:33.980 --> 00:28:39.980]  容若我用這位Claire作為一個例子
[00:28:39.980 --> 00:28:42.980]  Claire其實很年輕
[00:28:42.980 --> 00:28:45.980]  她患了腫瘤壓住了腦下垂
[00:28:45.980 --> 00:28:49.980]  影響她腎上腺素的分泌
[00:28:49.980 --> 00:28:51.980]  她無法控制她的情緒
[00:28:51.980 --> 00:28:55.980]  她知道不應該發脾氣,也不需要發脾氣
[00:28:55.980 --> 00:28:57.980]  但她根本控制不了自己
[00:28:57.980 --> 00:29:01.980]  要全瘦,就是她父母全瘦
[00:29:01.980 --> 00:29:06.980]  所以Claire很坦誠地對父母說
[00:29:06.980 --> 00:29:10.980]  我不想再接受醫治,我想就這樣回天家
[00:29:10.980 --> 00:29:12.980]  我不想再生存
[00:29:12.980 --> 00:29:15.980]  但第二天上帝感動Claire
[00:29:15.980 --> 00:29:17.980]  她再對父母說
[00:29:17.980 --> 00:29:19.980]  我願意繼續接受治療
[00:29:19.980 --> 00:29:23.980]  因為你們只有我一個兒子
[00:29:23.980 --> 00:29:25.980]  我很想繼續照顧你們
[00:29:25.980 --> 00:29:27.980]  我要接受治療
[00:29:27.980 --> 00:29:31.980]  她所提到的治療不僅是治療腫瘤
[00:29:31.980 --> 00:29:33.980]  更是治療她的心情
[00:29:33.980 --> 00:29:35.980]  因為她知道她一發脾氣
[00:29:35.980 --> 00:29:40.980]  最難全瘦的就是她父母
[00:29:40.980 --> 00:29:44.980]  所以她找了很多目者和專家幫助她
[00:29:44.980 --> 00:29:46.980]  很感恩
[00:29:46.980 --> 00:29:51.980]  她發現了職守性能夠幫助她
[00:29:51.980 --> 00:29:57.980]  令她的心情能夠放鬆下來
[00:29:57.980 --> 00:30:00.980]  不僅如此,因為職守性的緣故
[00:30:00.980 --> 00:30:03.980]  她認識了很多不同的朋友
[00:30:03.980 --> 00:30:08.980]  更加在2023年,她在加拿大獲得了一個獎
[00:30:08.980 --> 00:30:11.980]  大家螢幕上看到的就是她獲得的照片
[00:30:11.980 --> 00:30:15.980]  她獲得了一個相信自己可以的青年獎
[00:30:15.980 --> 00:30:18.980]  上帝藉著她的父母,藉著守成
[00:30:18.980 --> 00:30:20.980]  藉著一個獎項
[00:30:20.980 --> 00:30:27.980]  去幫助Claire找到她生存的樂趣和意義
[00:30:27.980 --> 00:30:30.980]  因此當我們見到
[00:30:30.980 --> 00:30:33.980]  當主在時常引導我們的時候
[00:30:33.980 --> 00:30:38.980]  我們當然很希望祂快點解決我們眼前的挑戰疑問
[00:30:38.980 --> 00:30:41.980]  原來上帝必時常引領我們
[00:30:41.980 --> 00:30:44.980]  這不是單單一個改變
[00:30:44.980 --> 00:30:46.980]  而是真正的一個體會
[00:30:46.980 --> 00:30:51.980]  是讓我們骨頭變得壯健
[00:30:51.980 --> 00:30:55.980]  最後一個體會就是
[00:30:55.980 --> 00:30:58.980]  你必如有水灌溉原子
[00:30:58.980 --> 00:31:02.980]  當時的猶太人,例如耶利米曾經怨過上帝
[00:31:02.980 --> 00:31:04.980]  亡國庇佑
[00:31:04.980 --> 00:31:08.980]  我們完全承受著那種創傷
[00:31:08.980 --> 00:31:09.980]  未曾治癒過
[00:31:09.980 --> 00:31:12.980]  但上帝就在二賽亞先知當中
[00:31:12.980 --> 00:31:18.980]  就會允許猶太人必定得到療癒
[00:31:18.980 --> 00:31:22.980]  這個療癒不僅僅在猶太人當中能夠經歷
[00:31:22.980 --> 00:31:26.980]  今天也能夠經歷
[00:31:26.980 --> 00:31:29.980]  容讓我分享Claire的父親
[00:31:29.980 --> 00:31:31.980]  Claire的父親其實是一個很出名的教育家
[00:31:31.980 --> 00:31:33.980]  在北美
[00:31:33.980 --> 00:31:36.980]  我十年前有機會認識他
[00:31:36.980 --> 00:31:41.980]  不久之後他就跟我分享了Claire的故事
[00:31:41.980 --> 00:31:44.980]  一直有機會關心他們
[00:31:44.980 --> 00:31:46.980]  陪他們走一段路
[00:31:46.980 --> 00:31:48.980]  上個月的月中
[00:31:48.980 --> 00:31:50.980]  Claire的父親就跟我說
[00:31:50.980 --> 00:31:52.980]  Claire已經沒有意識了
[00:31:52.980 --> 00:31:55.980]  唯有送她去療養院
[00:31:55.980 --> 00:31:58.980]  陪她走最後一程路
[00:31:58.980 --> 00:32:01.980]  兩天後我接到通知
[00:32:01.980 --> 00:32:03.980]  Claire已經回到天家
[00:32:03.980 --> 00:32:08.980]  很平靜、很安詳、沒有痛苦
[00:32:08.980 --> 00:32:10.980]  月尾安息禮的時候
[00:32:10.980 --> 00:32:13.980]  Claire的父親跟我說
[00:32:13.980 --> 00:32:17.980]  我兒子離開了
[00:32:17.980 --> 00:32:19.980]  我覺得在我生命中
[00:32:19.980 --> 00:32:21.980]  有一樣最重要的東西
[00:32:21.980 --> 00:32:25.980]  沒有了
[00:32:25.980 --> 00:32:27.980]  我現在才知道
[00:32:27.980 --> 00:32:28.980]  原來天父痛失
[00:32:28.980 --> 00:32:32.980]  獨子耶穌基督為我們釘十字架的那種感覺
[00:32:32.980 --> 00:32:36.980]  那種感覺是怎樣的
[00:32:36.980 --> 00:32:38.980]  之後他就再多
[00:32:38.980 --> 00:32:39.980]  說了很多次多謝
[00:32:39.980 --> 00:32:42.980]  其實我也不知道自己為何這麼值得多謝
[00:32:42.980 --> 00:32:44.980]  但他說了很多次多謝
[00:32:44.980 --> 00:32:46.980]  我陪他走了這段路
[00:32:46.980 --> 00:32:50.980]  事實上Claire本人
[00:32:50.980 --> 00:32:53.980]  她的父母遭遇的是不幸
[00:32:53.980 --> 00:32:56.980]  但上帝竟然藉著我這個後輩
[00:32:56.980 --> 00:32:59.980]  為了她父親的行撲和行者
[00:32:59.980 --> 00:33:02.980]  從而慰藉她的心靈
[00:33:02.980 --> 00:33:04.980]  所以耶和華必時上引導
[00:33:04.980 --> 00:33:10.980]  不是一種聲音、一個概念或一個訊息
[00:33:10.980 --> 00:33:13.980]  而是三個體會
[00:33:13.980 --> 00:33:18.980]  使我們滿足、使我們剛強、使我們療癒
[00:33:18.980 --> 00:33:25.980]  以致到當我們順應上帝的教導
[00:33:25.980 --> 00:33:27.980]  行公義、好憐憫
[00:33:27.980 --> 00:33:29.980]  不是因為我們有多厲害
[00:33:29.980 --> 00:33:31.980]  不是因為我們有多偉大
[00:33:31.980 --> 00:33:37.980]  而是我們能夠和一群需要同行的人
[00:33:37.980 --> 00:33:40.980]  我們一起經歷耶和華必時上引導
[00:33:40.980 --> 00:33:44.980]  我們得到滿足、壯見和療癒
[00:33:44.980 --> 00:33:46.980]  我們一起祷告
[00:33:46.980 --> 00:33:53.980]  最後我們到主餐桌前
[00:33:53.980 --> 00:33:58.980]  我們在你面前感謝你為我們捨身
[00:33:58.980 --> 00:34:03.980]  尤其主耶穌基督為我們釘身
[00:34:03.980 --> 00:34:08.980]  主耶穌一瞬間容讓我們墮入你的角色
[00:34:08.980 --> 00:34:11.980]  當你痛失你的兒子的感覺
[00:34:11.980 --> 00:34:15.980]  讓我們明白你對我們的愛有多深
[00:34:15.980 --> 00:34:19.980]  因此我們可以在主餐前
[00:34:19.980 --> 00:34:23.980]  繼續去幻想領受上帝的恩典
[00:34:23.980 --> 00:34:28.980]  讓我們繼續經歷耶和華必時上引導的體會
[00:34:28.980 --> 00:34:31.980]  這份體會不僅留在我們生命
[00:34:31.980 --> 00:34:35.980]  更可以延伸開去
[00:34:35.980 --> 00:34:40.980]  讓周圍的人、街坊、朋友都能一起經歷
[00:34:40.980 --> 00:34:42.980]  我們在祈禱奉耶穌基督的名

