
[00:00:00.000 --> 00:00:02.680]  好,介紹一下自己吧
[00:23:59.000 --> 00:24:01.000]  他裡面有很多自責
[00:24:01.000 --> 00:24:05.000]  他看最貴的醫生也得不到那種自由
[00:24:05.000 --> 00:24:07.000]  唯獨他認識到耶穌裡面
[00:24:07.000 --> 00:24:13.000]  他心裡充滿著這份自由
[00:24:13.000 --> 00:24:17.000]  我再一次想鼓勵大家
[00:24:17.000 --> 00:24:22.000]  你們也是我們教會所愛的弟兄姊妹年輕人
[00:24:22.000 --> 00:24:26.000]  我們也知道天父有一個很好的禮物
[00:24:26.000 --> 00:24:32.000]  我們很想你們每一個親自和神有一個關係
[00:24:32.000 --> 00:24:33.000]  更深的關係
[00:24:33.000 --> 00:24:37.000]  再不是你父母帶你回來的關係
[00:24:37.000 --> 00:24:42.000]  再是一個是你自己踏踏實實和神的那份倚靠
[00:24:42.000 --> 00:24:45.000]  認識神那份獨有
[00:24:45.000 --> 00:24:47.000]  那種特別的關係
[00:24:47.000 --> 00:24:51.000]  上帝會照著他的榮耀豐富
[00:24:51.000 --> 00:24:55.000]  但是我們要在在耶穌基督裡
[00:24:55.000 --> 00:24:57.000]  我們一定要在在裡面
[00:24:57.000 --> 00:24:59.000]  我們才能更加領受那份
[00:24:59.000 --> 00:25:04.000]  無論心靈和物質的充足
[00:25:04.000 --> 00:25:09.000]  我想以後為大家祈禱
[00:25:09.000 --> 00:25:11.000]  妻子耶穌
[00:25:11.000 --> 00:25:13.000]  很感謝祢
[00:25:13.000 --> 00:25:17.000]  很感謝祢給我們每一個人都很特別
[00:25:17.000 --> 00:25:21.000]  無論這一刻我們當下的心情是怎樣
[00:25:21.000 --> 00:25:24.000]  無論我們是很憤怒
[00:25:24.000 --> 00:25:26.000]  很感恩
[00:25:26.000 --> 00:25:27.000]  很委屈
[00:25:27.000 --> 00:25:29.000]  很難過
[00:25:29.000 --> 00:25:33.000]  我們先將這些情緒放在裡面
[00:25:33.000 --> 00:25:36.000]  讓主祢真的去紀念我們每一位
[00:25:36.000 --> 00:25:40.000]  讓我們每一位青年人
[00:25:40.000 --> 00:25:44.000]  在裡面都很自由地
[00:25:44.000 --> 00:25:47.000]  可以信靠祢、倚靠祢
[00:25:47.000 --> 00:25:52.000]  讓他們的生命成為很多人的榮耀
[00:25:52.000 --> 00:25:53.000]  豐富
[00:25:53.000 --> 00:25:56.000]  讓他們的生命成為
[00:25:56.000 --> 00:25:59.000]  每一個人在這個黑暗世代裡
[00:25:59.000 --> 00:26:02.000]  成為每人的一點光
[00:26:02.000 --> 00:26:04.000]  一份祝福
[00:26:04.000 --> 00:26:05.000]  多謝祢
[00:26:05.000 --> 00:26:07.000]  聽我們簡單不完全禱告
[00:26:07.000 --> 00:26:09.000]  乃奉主耶穌的聖名祈求
[00:26:09.000 --> 00:26:11.000]  阿們

