
[00:00:00.000 --> 00:00:03.000]  很開心能夠回到小力園堂
[00:20:31.800 --> 00:20:37.800]  牧師我們樂隊友想跟你借教會
[00:20:37.800 --> 00:20:39.800]  當然是免費的
[00:20:39.800 --> 00:20:41.800]  來練樂隊
[00:20:41.800 --> 00:20:43.800]  牧師第一眼覺得
[00:20:43.800 --> 00:20:46.800]  剛才的樂隊友不是大勁八
[00:20:46.800 --> 00:20:48.800]  不是唱勁八
[00:20:48.800 --> 00:20:50.800]  是雞冠頭的倭友
[00:20:50.800 --> 00:20:53.800]  真的是雞冠頭的年青人
[00:20:53.800 --> 00:20:55.800]  倭友來到的時候
[00:20:55.800 --> 00:20:58.800]  你們唱的歌又不是詩歌又不是讚美神
[00:20:58.800 --> 00:21:00.800]  為甚麼我的教會要借給你
[00:21:00.800 --> 00:21:02.800]  他很不想
[00:21:02.800 --> 00:21:04.800]  突然那一刻心裏有個祈禱
[00:21:04.800 --> 00:21:07.800]  祈禱之後他的看法不同了
[00:21:07.800 --> 00:21:12.800]  他說現在東德基督教會是被邊緣化
[00:21:12.800 --> 00:21:14.800]  很少人回教會
[00:21:14.800 --> 00:21:17.800]  而你們這班樂隊友和倭友同樣被邊緣化
[00:21:17.800 --> 00:21:20.800]  不如我們也是被邊緣化
[00:21:20.800 --> 00:21:22.800]  借教會給你練樂隊
[00:21:22.800 --> 00:21:24.800]  反正教會也沒有人回
[00:21:24.800 --> 00:21:26.800]  借他們練樂隊
[00:21:26.800 --> 00:21:28.800]  練了幾天
[00:21:28.800 --> 00:21:30.800]  又來了一班樂隊友
[00:21:30.800 --> 00:21:32.800]  牧師說今天不行
[00:21:32.800 --> 00:21:35.800]  今天我們教會星期一祈禱會
[00:21:35.800 --> 00:21:37.800]  不可以借地方給你
[00:21:37.800 --> 00:21:39.800]  這班樂隊友說你又不通知我
[00:21:39.800 --> 00:21:41.800]  牧師又忘記了
[00:21:41.800 --> 00:21:44.800]  反正都回來了不如參加你們的祈禱會
[00:21:44.800 --> 00:21:46.800]  這班樂隊友參加了祈禱會
[00:21:46.800 --> 00:21:48.800]  參加完祈禱會之後
[00:21:48.800 --> 00:21:51.800]  很平安你們的祈禱會
[00:21:51.800 --> 00:21:54.800]  心靈很和平
[00:21:54.800 --> 00:21:57.800]  下星期一又回來祈禱會
[00:21:57.800 --> 00:21:59.800]  還帶了朋友回來
[00:21:59.800 --> 00:22:01.800]  原本教會也很少人回祈禱會
[00:22:01.800 --> 00:22:03.800]  十幾人
[00:22:03.800 --> 00:22:05.800]  慢慢慢慢多
[00:22:05.800 --> 00:22:07.800]  其實也不是慢也很快
[00:22:07.800 --> 00:22:11.800]  去到百多人去到幾百人去到幾千人
[00:22:11.800 --> 00:22:13.800]  教會坐不完
[00:22:13.800 --> 00:22:15.800]  雖然歐洲的教會很大
[00:22:15.800 --> 00:22:17.800]  坐不完牧師說不行
[00:22:17.800 --> 00:22:19.800]  坐不完
[00:22:19.800 --> 00:22:22.800]  不如我們拖音響出去教會門外的廣場
[00:22:22.800 --> 00:22:24.800]  我們外面祈禱
[00:22:24.800 --> 00:22:28.800]  幾千人出了教會廣場來祈禱
[00:22:28.800 --> 00:22:32.800]  同樣每個星期都吸引很多不同的人
[00:22:32.800 --> 00:22:34.800]  一起參加星期一晚的祈禱會
[00:22:34.800 --> 00:22:37.800]  當然有很多不同的人在裡面
[00:22:37.800 --> 00:22:38.800]  不是幾個圖
[00:22:38.800 --> 00:22:40.800]  有些拉起橫額說爭取自由
[00:22:40.800 --> 00:22:42.800]  有些拉起橫額說
[00:22:42.800 --> 00:22:45.800]  我們實冬得何時可以放寬通關
[00:22:45.800 --> 00:22:46.800]  旅行可以去
[00:22:46.800 --> 00:22:48.800]  和我們之前封關一樣
[00:22:48.800 --> 00:22:50.800]  何時可以通關去旅行
[00:22:50.800 --> 00:22:52.800]  自由出入
[00:22:52.800 --> 00:22:54.800]  秘密警察當然出現
[00:22:54.800 --> 00:22:55.800]  搞亂他們
[00:22:55.800 --> 00:22:56.800]  拔走橫額
[00:22:56.800 --> 00:22:58.800]  捉了人
[00:22:58.800 --> 00:23:00.800]  誰知下星期又回來
[00:23:00.800 --> 00:23:02.800]  又更加多人
[00:23:02.800 --> 00:23:04.800]  一直一直去到十一月
[00:23:04.800 --> 00:23:07.800]  有幾萬人在廣場上
[00:23:07.800 --> 00:23:09.800]  星期一晚的祈禱
[00:23:09.800 --> 00:23:14.800]  那晚電視台訪問了一個政府發言人
[00:23:14.800 --> 00:23:16.800]  非常高級的官員叫沙波司機
[00:23:16.800 --> 00:23:18.800]  MC主持人問他
[00:23:18.800 --> 00:23:20.800]  我們何時通關
[00:23:20.800 --> 00:23:22.800]  何時可以放寬去外國旅行
[00:23:22.800 --> 00:23:27.800]  何時可以放寬一些媒體的壓制
[00:23:27.800 --> 00:23:32.800]  沙波司機沒有什麼準備
[00:23:32.800 --> 00:23:34.800]  不知道怎麼回答
[00:23:34.800 --> 00:23:36.800]  他翻了一翻紙紙
[00:23:36.800 --> 00:23:37.800]  想找找答案
[00:23:37.800 --> 00:23:39.800]  誰知MC再追問他
[00:23:39.800 --> 00:23:41.800]  其實你何時可以
[00:23:41.800 --> 00:23:42.800]  他不耐煩
[00:23:42.800 --> 00:23:44.800]  沙波司機就隨便回答了答案
[00:23:44.800 --> 00:23:45.800]  真的隨便
[00:23:45.800 --> 00:23:47.800]  因為寫出來的不是這個答案
[00:23:47.800 --> 00:23:49.800]  但當時他就說了隨便的答案
[00:23:49.800 --> 00:23:51.800]  其實現在通了關
[00:23:51.800 --> 00:23:53.800]  他說了這句話之後
[00:23:53.800 --> 00:23:55.800]  所有媒體造成頭條
[00:23:55.800 --> 00:23:57.800]  新聞
[00:23:57.800 --> 00:24:02.800]  廣場上那幾萬人看到這段新聞
[00:24:02.800 --> 00:24:04.800]  現在已經可以通關
[00:24:04.800 --> 00:24:09.800]  就這幾萬人一起走去柏林圍牆
[00:24:09.800 --> 00:24:11.800]  柏林圍牆看到這幾萬人
[00:24:11.800 --> 00:24:13.800]  全部都是人
[00:24:13.800 --> 00:24:15.800]  就很擔心
[00:24:15.800 --> 00:24:16.800]  是有軍隊駐守
[00:24:16.800 --> 00:24:18.800]  誰越過邊境就開槍射殺
[00:24:18.800 --> 00:24:19.800]  是這樣的
[00:24:19.800 --> 00:24:21.800]  但剛才跟大家說
[00:24:21.800 --> 00:24:26.800]  軍隊因為當年是1989年
[00:24:26.800 --> 00:24:28.800]  當時是11月
[00:24:28.800 --> 00:24:30.800]  1989年6月
[00:24:30.800 --> 00:24:32.800]  在中國發生了一些事情
[00:24:32.800 --> 00:24:35.800]  那件事引起世界很多輿論
[00:24:35.800 --> 00:24:37.800]  社會很多壓力
[00:24:37.800 --> 00:24:39.800]  連東德一些共產國家都很擔心
[00:24:39.800 --> 00:24:41.800]  變成這樣
[00:24:41.800 --> 00:24:46.800]  所以他們決定了不會射殺那些人
[00:24:46.800 --> 00:24:50.800]  知不知道第一個過關的是誰
[00:24:50.800 --> 00:24:52.800]  是一隻狗
[00:24:52.800 --> 00:24:54.800]  真事
[00:24:54.800 --> 00:24:55.800]  你不要笑
[00:24:55.800 --> 00:24:57.800]  就是一隻狗過關
[00:24:57.800 --> 00:24:58.800]  有故事的
[00:24:58.800 --> 00:25:00.800]  不過遲些有機會再說
[00:25:00.800 --> 00:25:01.800]  狗過關之後
[00:25:01.800 --> 00:25:03.800]  軍隊沒有射殺他們
[00:25:03.800 --> 00:25:05.800]  其他人
[00:25:05.800 --> 00:25:07.800]  喂,不死
[00:25:07.800 --> 00:25:09.800]  安全
[00:25:09.800 --> 00:25:12.800]  就陸續全部一起過關
[00:25:12.800 --> 00:25:15.800]  就是東西德統一了的人
[00:25:15.800 --> 00:25:17.800]  那一晚
[00:25:17.800 --> 00:25:21.800]  萊比錫去到關口過關
[00:25:21.800 --> 00:25:23.800]  是有50萬人
[00:25:23.800 --> 00:25:25.800]  在祈禱會裏不斷增加
[00:25:25.800 --> 00:25:26.800]  就過了去
[00:25:26.800 --> 00:25:28.800]  就統一了
[00:25:28.800 --> 00:25:32.800]  這是一個沒有流血的革命
[00:25:32.800 --> 00:25:34.800]  不是他們所想所求
[00:25:34.800 --> 00:25:36.800]  不是按照他們的時間
[00:25:36.800 --> 00:25:38.800]  是上帝的時間
[00:25:38.800 --> 00:25:40.800]  是上帝心意的彰顯
[00:25:40.800 --> 00:25:45.800]  1989年6月那一天
[00:25:45.800 --> 00:25:49.800]  在波蘭同樣是經過投票
[00:25:49.800 --> 00:25:51.800]  解放了執政黨
[00:25:51.800 --> 00:25:53.800]  沒有執政黨
[00:25:53.800 --> 00:25:57.800]  跟著去到德國統一
[00:25:57.800 --> 00:25:59.800]  是11月
[00:25:59.800 --> 00:26:02.800]  之後再影響的是捷克
[00:26:02.800 --> 00:26:05.800]  再影響到的是蘇聯的解體
[00:26:05.800 --> 00:26:07.800]  我們很多時候都不明白
[00:26:07.800 --> 00:26:09.800]  為什麼會發生什麼事
[00:26:09.800 --> 00:26:11.800]  上帝你在哪裏
[00:26:11.800 --> 00:26:13.800]  這個不是按照我們的時間
[00:26:13.800 --> 00:26:16.800]  我們未知,很多人現在都不知道為什麼
[00:26:16.800 --> 00:26:18.800]  但回看軌跡的時候
[00:26:18.800 --> 00:26:20.800]  每樣東西都有牽動
[00:26:20.800 --> 00:26:22.800]  都有原因
[00:26:22.800 --> 00:26:24.800]  上帝的時間
[00:26:24.800 --> 00:26:27.800]  他用他的心意去彰顯
[00:26:27.800 --> 00:26:32.800]  不是我們所想所求得到
[00:26:32.800 --> 00:26:34.800]  跟著21節說
[00:26:34.800 --> 00:26:37.800]  願他在教會中並在基督耶穌裏得著榮耀
[00:26:37.800 --> 00:26:40.800]  直到世世代代永永遠遠
[00:26:40.800 --> 00:26:43.800]  這個提法其實叫相提並論
[00:26:43.800 --> 00:26:47.800]  說教會中並在基督耶穌裏
[00:26:47.800 --> 00:26:49.800]  聖經不是這麼多經文
[00:26:49.800 --> 00:26:51.800]  是一起寫這兩件事
[00:26:51.800 --> 00:26:54.800]  教會和在基督耶穌裏
[00:26:54.800 --> 00:26:56.800]  這個計劃是有獨特性在裏面
[00:26:56.800 --> 00:26:58.800]  不要單單想著
[00:26:58.800 --> 00:27:01.800]  教會歸教會,耶穌基督歸耶穌基督
[00:27:01.800 --> 00:27:03.800]  這個獨特性就是在這裏相提並論說
[00:27:03.800 --> 00:27:07.800]  他說一個人相信耶穌就會跟隨耶穌
[00:27:07.800 --> 00:27:10.800]  跟隨耶穌就很自然加入教會
[00:27:10.800 --> 00:27:12.800]  受到愛的栽種
[00:27:12.800 --> 00:27:14.800]  跟著生根立基
[00:27:14.800 --> 00:27:17.800]  之後生命是能夠改變
[00:27:17.800 --> 00:27:19.800]  浸信會很相信
[00:27:19.800 --> 00:27:20.800]  一個信了耶穌之後
[00:27:20.800 --> 00:27:22.800]  他生命是會有改變
[00:27:22.800 --> 00:27:24.800]  是和以前有不同
[00:27:24.800 --> 00:27:26.800]  不同的是什麼
[00:27:26.800 --> 00:27:27.800]  為了一同去見證
[00:27:27.800 --> 00:27:29.800]  告訴別人我生命是有不同
[00:27:29.800 --> 00:27:32.800]  因著耶穌的愛,我生命是有不同
[00:27:32.800 --> 00:27:36.800]  使得上帝得著榮耀
[00:27:36.800 --> 00:27:41.800]  這個就是教會和耶穌基督裏面
[00:27:41.800 --> 00:27:43.800]  這個獨特的計劃
[00:27:43.800 --> 00:27:47.800]  這個計劃就是叫我們用生命去見證
[00:27:47.800 --> 00:27:49.800]  使得上帝得榮耀
[00:27:49.800 --> 00:27:52.800]  就快到6月22日端午節了
[00:27:52.800 --> 00:27:54.800]  大家包了粽沒有
[00:27:54.800 --> 00:27:56.800]  沒有嗎
[00:27:56.800 --> 00:27:58.800]  端午節大家知道
[00:27:58.800 --> 00:28:01.800]  有沒有去過成文河看龍舟
[00:28:01.800 --> 00:28:03.800]  舉手有沒有
[00:28:03.800 --> 00:28:04.800]  都有人看過
[00:28:04.800 --> 00:28:06.800]  有沒有二十多年前
[00:28:06.800 --> 00:28:10.800]  1998年看過沙田浸信會第一屆龍舟比賽
[00:28:10.800 --> 00:28:11.800]  舉手有沒有
[00:28:11.800 --> 00:28:13.800]  沒有,沒有人看過
[00:28:13.800 --> 00:28:17.800]  有,有,是參加者
[00:28:17.800 --> 00:28:21.800]  所以這個教練經常說我是第一屆倖存者
[00:28:21.800 --> 00:28:23.800]  其實還有倖存者在
[00:28:23.800 --> 00:28:27.800]  我們明年早回1998年那班人再排多一次
[00:28:27.800 --> 00:28:31.800]  我每隔六七年就會排一次
[00:28:31.800 --> 00:28:33.800]  所以他讓人知道我是倖存者
[00:28:33.800 --> 00:28:35.800]  帶著不同的原因去排
[00:28:35.800 --> 00:28:38.800]  但是1998年之前
[00:28:38.800 --> 00:28:41.800]  沙田浸信會參加龍舟比賽
[00:28:41.800 --> 00:28:43.800]  知不知道是一件很大的事
[00:28:43.800 --> 00:28:46.800]  大件事是很多其他教會反對
[00:28:46.800 --> 00:28:53.800]  這件事成為香港浸信會聯會開會討論其中一個議案
[00:28:53.800 --> 00:28:59.800]  沙田浸信會應不應該參加一些民間宗教搞的比賽
[00:28:59.800 --> 00:29:00.800]  有沒有搞錯
[00:29:00.800 --> 00:29:04.800]  這是一個教會,參加民間宗教活動
[00:29:04.800 --> 00:29:06.800]  當時很多人不同意見
[00:29:06.800 --> 00:29:08.800]  我們沙田浸信會
[00:29:08.800 --> 00:29:11.800]  梁庭妍牧師當時說
[00:29:11.800 --> 00:29:17.800]  我們的目的就是期望在城門河上見證耶穌
[00:29:17.800 --> 00:29:18.800]  使上帝得榮
[00:29:18.800 --> 00:29:21.800]  要讓人知道沙田浸信會在這個社區裏
[00:29:21.800 --> 00:29:24.800]  因著愛去幫助有需要的人
[00:29:24.800 --> 00:29:28.800]  所以我們參加龍舟比賽
[00:29:28.800 --> 00:29:31.800]  大家投票通過了
[00:29:31.800 --> 00:29:36.800]  然後慢慢其他教會都參加龍舟比賽
[00:29:36.800 --> 00:29:40.800]  當時的堅持不容易
[00:29:40.800 --> 00:29:44.800]  今年不單單我們自己參加龍舟比賽
[00:29:44.800 --> 00:29:47.800]  我們今年還搞了一個教會杯
[00:29:47.800 --> 00:29:49.800]  有六七間教會一起參加
[00:29:49.800 --> 00:29:51.800]  不過不在城門河,在南丫島
[00:29:51.800 --> 00:29:53.800]  大家有興趣都可以去南丫島觀戰一下
[00:29:53.800 --> 00:29:56.800]  我自己都很開心
[00:29:56.800 --> 00:30:00.800]  今年有二十多位新朋友加入龍舟隊
[00:30:00.800 --> 00:30:03.800]  每年都有新朋友加入龍舟隊
[00:30:03.800 --> 00:30:06.800]  我們一班信了的弟兄姐妹教練
[00:30:06.800 --> 00:30:08.800]  就是用生命去見證給他們看
[00:30:08.800 --> 00:30:12.800]  我們這班人生命有什麼不同
[00:30:12.800 --> 00:30:15.800]  讓他們看到原來生命是有不同的
[00:30:15.800 --> 00:30:16.800]  因著愛的緣故
[00:30:16.800 --> 00:30:18.800]  因著基督的愛緣故
[00:30:18.800 --> 00:30:20.800]  他們認識我們信仰
[00:30:20.800 --> 00:30:23.800]  有人去接受耶穌
[00:30:23.800 --> 00:30:25.800]  我前幾年參加那一屆
[00:30:25.800 --> 00:30:27.800]  我帶著一班童工
[00:30:27.800 --> 00:30:29.800]  有一條童工龍參加比賽
[00:30:29.800 --> 00:30:30.800]  我們的成績很厲害
[00:30:30.800 --> 00:30:32.800]  當年我們是排第二的
[00:30:32.800 --> 00:30:33.800]  記不記得?
[00:30:33.800 --> 00:30:35.800]  記得,尾二
[00:30:35.800 --> 00:30:40.800]  尾二最差,是排尾二的
[00:30:40.800 --> 00:30:41.800]  我們那裏沒有什麼練習
[00:30:41.800 --> 00:30:43.800]  因為我們第三班童工
[00:30:43.800 --> 00:30:45.800]  很感動
[00:30:45.800 --> 00:30:47.800]  我們每一年完結之後去座堂
[00:30:47.800 --> 00:30:50.800]  有一個分享會,一個慶功宴
[00:30:50.800 --> 00:30:54.800]  教練叫我們一班童工龍
[00:30:54.800 --> 00:30:56.800]  一班弟兄姐妹出去
[00:30:56.800 --> 00:30:57.800]  出去做什麼?
[00:30:57.800 --> 00:30:59.800]  頒獎給我們
[00:30:59.800 --> 00:31:00.800]  我們多感動
[00:31:00.800 --> 00:31:03.800]  排尾二有獎牌
[00:31:03.800 --> 00:31:05.800]  因為其他龍排得很厲害
[00:31:05.800 --> 00:31:07.800]  冠軍亞軍貴軍那些
[00:31:07.800 --> 00:31:10.800]  他們分一些給我們排尾二那些
[00:31:10.800 --> 00:31:11.800]  我們很感動
[00:31:11.800 --> 00:31:12.800]  因著耶穌基督的愛
[00:31:12.800 --> 00:31:16.800]  和我們一起分享這份喜悅
[00:31:16.800 --> 00:31:18.800]  我們這班童工真的很感動
[00:31:18.800 --> 00:31:19.800]  我回去和女兒說
[00:31:19.800 --> 00:31:21.800]  爸爸拿了獎牌,多厲害
[00:31:21.800 --> 00:31:23.800]  騙她
[00:31:23.800 --> 00:31:25.800]  所以真的很開心
[00:31:25.800 --> 00:31:27.800]  那份愛和外面有不同
[00:31:27.800 --> 00:31:28.800]  大家有想經歷的
[00:31:28.800 --> 00:31:31.800]  這個22號下午過來座堂
[00:31:31.800 --> 00:31:32.800]  我們一起吃燒豬
[00:31:32.800 --> 00:31:35.800]  一起慶祝,一起分享基督的愛
[00:31:35.800 --> 00:31:38.800]  大家知不知道二十多年前有龍舟比賽
[00:31:38.800 --> 00:31:39.800]  三十年前左右
[00:31:39.800 --> 00:31:42.800]  我們搞周六崇拜
[00:31:42.800 --> 00:31:43.800]  周六崇拜
[00:31:43.800 --> 00:31:48.800]  給其他教會說離經半道
[00:31:48.800 --> 00:31:50.800]  有人聽到,有些人可能在
[00:31:50.800 --> 00:31:52.800]  離經半道
[00:31:52.800 --> 00:31:54.800]  星期六崇拜嗎?
[00:31:54.800 --> 00:31:55.800]  星期日才崇拜
[00:31:55.800 --> 00:31:56.800]  你們搞什麼?
[00:31:56.800 --> 00:31:58.800]  沙陵浸信會又打樂隊又什麼
[00:31:58.800 --> 00:32:00.800]  離經半道已經三十年了
[00:32:00.800 --> 00:32:02.800]  現在說我們教會
[00:32:02.800 --> 00:32:03.800]  那些教會
[00:32:03.800 --> 00:32:04.800]  可以告訴你
[00:32:04.800 --> 00:32:06.800]  全部都是周六崇拜
[00:32:06.800 --> 00:32:08.800]  這個堅持是什麼?
[00:32:08.800 --> 00:32:09.800]  我們堅持去榮耀上帝
[00:32:09.800 --> 00:32:11.800]  告訴別人
[00:32:11.800 --> 00:32:13.800]  我們無論在哪個地方
[00:32:13.800 --> 00:32:15.800]  什麼時候都可以高舉上帝
[00:32:15.800 --> 00:32:17.800]  敬拜上帝,榮耀上帝
[00:32:17.800 --> 00:32:19.800]  現在沙陵浸信會
[00:32:19.800 --> 00:32:23.800]  星期三四五六日都有崇拜
[00:32:23.800 --> 00:32:25.800]  星期五我剛才說TGIF
[00:32:25.800 --> 00:32:26.800]  在十九樓
[00:32:26.800 --> 00:32:28.800]  也有人說
[00:32:28.800 --> 00:32:30.800]  不用三十年前
[00:32:30.800 --> 00:32:32.800]  為什麼你們教會
[00:32:32.800 --> 00:32:33.800]  自己教會的人說
[00:32:33.800 --> 00:32:35.800]  給錢搞崇拜
[00:32:35.800 --> 00:32:38.800]  是給一些外面不是沙陵浸信會的人
[00:32:38.800 --> 00:32:39.800]  回來崇拜的
[00:32:39.800 --> 00:32:42.800]  你不是遷就我們自己弟兄姊妹嗎?
[00:32:42.800 --> 00:32:43.800]  為什麼花那麼多錢
[00:32:43.800 --> 00:32:44.800]  搞那麼多精神
[00:32:44.800 --> 00:32:46.800]  那麼多同工的付出
[00:32:46.800 --> 00:32:49.800]  我們就是告訴你
[00:32:49.800 --> 00:32:50.800]  希望其他人
[00:32:50.800 --> 00:32:52.800]  不是看基督信仰
[00:32:52.800 --> 00:32:53.800]  是個人信仰
[00:32:53.800 --> 00:32:55.800]  希望他們回來教會
[00:32:55.800 --> 00:32:57.800]  不是成為一個無教會
[00:32:57.800 --> 00:32:59.800]  是有根有基
[00:32:59.800 --> 00:33:02.800]  有基督的愛能夠互相支持
[00:33:02.800 --> 00:33:03.800]  所以
[00:33:03.800 --> 00:33:05.800]  哪部攝影機?
[00:33:05.800 --> 00:33:08.800]  在網上看崇拜的那些
[00:33:08.800 --> 00:33:11.800]  期望你回來教會一起崇拜
[00:33:11.800 --> 00:33:12.800]  回來教會
[00:33:12.800 --> 00:33:13.800]  不單單是崇拜
[00:33:13.800 --> 00:33:14.800]  參加小組
[00:33:14.800 --> 00:33:17.800]  參加團契那件事
[00:33:17.800 --> 00:33:18.800]  在小組
[00:33:18.800 --> 00:33:20.800]  在團契裡分享的時候
[00:33:20.800 --> 00:33:23.800]  經歷上帝的大愛
[00:33:23.800 --> 00:33:26.800]  縱然有些人你不想見到
[00:33:26.800 --> 00:33:28.800]  但是就是學習愛
[00:33:28.800 --> 00:33:30.800]  學習包容
[00:33:30.800 --> 00:33:32.800]  學習付出
[00:33:32.800 --> 00:33:35.800]  去擁抱耶穌基督這份愛
[00:33:35.800 --> 00:33:38.800]  去令我們生命成長
[00:33:38.800 --> 00:33:41.800]  不要再是一個人去信耶穌
[00:33:41.800 --> 00:33:44.800]  基督信仰是一個群體的信仰
[00:33:44.800 --> 00:33:47.800]  我們需要依靠基督的內在
[00:33:47.800 --> 00:33:51.800]  使我們堅強才有能力去堅持
[00:33:51.800 --> 00:33:52.800]  求主祝福我們
[00:33:52.800 --> 00:33:54.800]  我們一起禱告
[00:33:54.800 --> 00:33:55.800]  主耶穌幫助我們
[00:33:55.800 --> 00:33:56.800]  讓我們生命
[00:33:56.800 --> 00:33:58.800]  因著祢的內在
[00:33:58.800 --> 00:33:59.800]  變得堅強
[00:33:59.800 --> 00:34:01.800]  不是我們有什麼能力
[00:34:01.800 --> 00:34:03.800]  是因為祢
[00:34:03.800 --> 00:34:05.800]  在我們軟弱的生命上
[00:34:05.800 --> 00:34:08.800]  用祢犧牲的大愛去換取我們
[00:34:08.800 --> 00:34:10.800]  讓我們生命有祢的愛的時候
[00:34:10.800 --> 00:34:13.800]  同樣得著改變
[00:34:13.800 --> 00:34:15.800]  用這份愛去幫助其他有需要的人
[00:34:15.800 --> 00:34:19.800]  讓我們同樣能夠看到上帝的榮耀
[00:34:19.800 --> 00:34:21.800]  讓我們自己的生命都能得著改變
[00:34:21.800 --> 00:34:23.800]  祝福我們每一個
[00:34:23.800 --> 00:34:24.800]  祝福龍舟隊
[00:34:24.800 --> 00:34:28.800]  祝福所有見證你的士工弟兄姊妹
[00:34:28.800 --> 00:34:31.800]  叫我們在不同的環境
[00:34:31.800 --> 00:34:32.800]  不同的處境
[00:34:32.800 --> 00:34:35.800]  不同的時間
[00:34:35.800 --> 00:34:37.800]  都能夠去見證主祢自己
[00:34:37.800 --> 00:34:39.800]  帶領著每一個
[00:34:39.800 --> 00:34:40.800]  堅固我們
[00:34:40.800 --> 00:34:41.800]  祈禱和交託
[00:34:41.800 --> 00:34:42.800]  幫助我們生命的求
[00:34:42.800 --> 00:34:43.800]  阿門
[00:34:43.800 --> 00:34:45.800]  (字幕製作:貝爾)

