
[00:00:00.000 --> 00:00:03.000]  好,各位大英姐妹平安
[00:21:00.000 --> 00:21:04.000]  通常說這些我都要表達我明白的
[00:21:04.000 --> 00:21:06.000]  我都會說我明白
[00:21:07.000 --> 00:21:10.000]  但其實很多時候弟兄姊妹所經歷的事
[00:21:10.000 --> 00:21:12.000]  我自己都沒有經歷過
[00:21:12.000 --> 00:21:16.000]  我只能憑想像憑我的經驗代入她
[00:21:16.000 --> 00:21:18.000]  我嘗試想像一下如果她在這個困難裡
[00:21:18.000 --> 00:21:21.000]  她在這個處境裡她的感受會是怎樣
[00:21:21.000 --> 00:21:24.000]  但始終都是弟兄姊妹的處境
[00:21:24.000 --> 00:21:27.000]  無論我想像得有多細緻
[00:21:27.000 --> 00:21:30.000]  我都不能完全明白或體會她所有的感受
[00:21:30.000 --> 00:21:32.000]  因為的確我沒有經歷過
[00:21:32.000 --> 00:21:35.000]  如果弟兄姊妹有跟其他人聊天
[00:21:35.000 --> 00:21:37.000]  你聽過別人分享
[00:21:37.000 --> 00:21:39.000]  你會明白我在說什麼
[00:21:39.000 --> 00:21:41.000]  所以亦都是因為這樣
[00:21:41.000 --> 00:21:44.000]  你會發現如果身邊有人跟你經歷過
[00:21:44.000 --> 00:21:46.000]  或者正在經歷同一件
[00:21:46.000 --> 00:21:48.000]  或者很相似的一件事的時候
[00:21:48.000 --> 00:21:51.000]  他們所能夠表達的同理心
[00:21:51.000 --> 00:21:53.000]  或者切身處地的那種感覺
[00:21:53.000 --> 00:21:57.000]  那些感受是真實很多的
[00:21:57.000 --> 00:21:59.000]  你會從他的說話
[00:21:59.000 --> 00:22:02.000]  你會知道他真的經歷過跟你一模一樣的事
[00:22:02.000 --> 00:22:05.000]  他真的有跟你一模一樣的感受
[00:22:05.000 --> 00:22:10.000]  這樣的人他們更加清楚你需要的是什麼
[00:22:10.000 --> 00:22:12.000]  他更加能夠按你的處境
[00:22:12.000 --> 00:22:15.000]  你所面對的事物為你提供一個方法
[00:22:15.000 --> 00:22:17.000]  或者甚至提供一個安慰
[00:22:17.000 --> 00:22:21.000]  而弟兄姊妹這個就是耶穌所做的
[00:22:21.000 --> 00:22:26.000]  他在地上完完整整地經歷了一次背十字架
[00:22:26.000 --> 00:22:31.000]  他真實地跟帝國跟世界的價值抗衡過
[00:22:31.000 --> 00:22:34.000]  他親身經歷過當中的恐懼
[00:22:34.000 --> 00:22:36.000]  他甚至在黑西瑪利云的禱告中說
[00:22:36.000 --> 00:22:39.000]  如果有選擇的話他都不想上十字架
[00:22:39.000 --> 00:22:42.000]  他親身經歷過當中所有的掙扎
[00:22:42.000 --> 00:22:45.000]  挑戰各種心理上的壓力
[00:22:45.000 --> 00:22:46.000]  來自人的壓力
[00:22:46.000 --> 00:22:49.000]  而他親身堅持最後走上這個十字架
[00:22:49.000 --> 00:22:52.000]  為了背負堅守神的國
[00:22:52.000 --> 00:22:56.000]  堅守他的使命而死在十字架上
[00:22:56.000 --> 00:23:00.000]  而弟兄姊妹當耶穌親身經歷過的時候
[00:23:00.000 --> 00:23:03.000]  他就明白我們所經歷的了
[00:23:03.000 --> 00:23:06.000]  可以說他最有資格成為我們的幫助
[00:23:06.000 --> 00:23:09.000]  他最有資格一步一步引導我們
[00:23:09.000 --> 00:23:12.000]  走上背負十字架的路上
[00:23:12.000 --> 00:23:19.000]  而他的門徒彼得其實就是這樣經歷的
[00:23:19.000 --> 00:23:24.000]  剛剛初期跟隨耶穌的彼得
[00:23:24.000 --> 00:23:26.000]  是一個很自大很囂張
[00:23:26.000 --> 00:23:28.000]  以為自己什麼都懂的人
[00:23:28.000 --> 00:23:30.000]  在剛才跟大家讀的那段經文
[00:23:30.000 --> 00:23:32.000]  耶穌問他的門徒
[00:23:32.000 --> 00:23:33.000]  那些人說我是誰
[00:23:33.000 --> 00:23:35.000]  彼得很快就回答到標準答案
[00:23:35.000 --> 00:23:37.000]  就說你是基督
[00:23:37.000 --> 00:23:39.000]  但如果我們再往後
[00:23:39.000 --> 00:23:41.000]  再看後面的經文的時候
[00:23:41.000 --> 00:23:44.000]  我們發現其實彼得根本不知道自己回答了什麼
[00:23:44.000 --> 00:23:48.000]  他根本就不理解耶穌在基督到底是什麼意思
[00:23:48.000 --> 00:23:51.000]  所以後來當耶穌說他自己要被殺的時候
[00:23:51.000 --> 00:23:53.000]  彼得的反應是他拉著耶穌
[00:23:53.000 --> 00:23:55.000]  他責備耶穌
[00:23:55.000 --> 00:23:59.000]  彼得當然被耶穌罵了一頓
[00:23:59.000 --> 00:24:01.000]  耶穌還說彼得是殺
[00:24:01.000 --> 00:24:03.000]  但是抵擋他
[00:24:03.000 --> 00:24:05.000]  就是抵擋者的意思
[00:24:05.000 --> 00:24:07.000]  我自己呢
[00:24:07.000 --> 00:24:08.000]  真的是我自己
[00:24:08.000 --> 00:24:09.000]  我人生最看不起
[00:24:09.000 --> 00:24:11.000]  或者最不喜歡的就是那些幼稚大
[00:24:11.000 --> 00:24:13.000]  但不知道自己很蠢的人
[00:24:13.000 --> 00:24:15.000]  就是不厲害不要緊
[00:24:15.000 --> 00:24:17.000]  你不要知道自己不厲害
[00:24:17.000 --> 00:24:21.000]  就是這種又不厲害又不知道自己不厲害的
[00:24:21.000 --> 00:24:23.000]  我是避之則吉的
[00:24:23.000 --> 00:24:27.000]  換算是我和你對著這些又蠢又懶醒的人
[00:24:27.000 --> 00:24:29.000]  我們一早就會放棄了他
[00:24:29.000 --> 00:24:31.000]  算了我都不想和你聊天
[00:24:31.000 --> 00:24:35.000]  但耶穌沒有放棄彼得
[00:24:35.000 --> 00:24:37.000]  在我們所認識的方音書裡面
[00:24:37.000 --> 00:24:42.000]  我們看到耶穌一次又一次給機會彼得去成長去學習
[00:24:42.000 --> 00:24:45.000]  甚至在耶穌被捉拿
[00:24:45.000 --> 00:24:49.000]  彼得在羅馬人面前三次不認耶穌之後
[00:24:49.000 --> 00:24:53.000]  耶穌還很有耐心的親自去找彼得
[00:24:53.000 --> 00:24:56.000]  和彼得去捉魚和他去吃飯
[00:24:56.000 --> 00:24:59.000]  開解彼得引導彼得
[00:24:59.000 --> 00:25:02.000]  而最後我們知道彼得他不負眾望
[00:25:02.000 --> 00:25:05.000]  他在耶穌復活升天之後
[00:25:05.000 --> 00:25:09.000]  負起耶穌最大弟子的身份
[00:25:09.000 --> 00:25:13.000]  成為了初期教會裡面可以說是最重要的人物
[00:25:13.000 --> 00:25:15.000]  他帶領他建立了初期教會
[00:25:15.000 --> 00:25:18.000]  彼得可以說他成為了歷史裡面
[00:25:18.000 --> 00:25:21.000]  教會歷史裡面可以說是最重要的領袖
[00:25:21.000 --> 00:25:23.000]  今時今日的天主教會
[00:25:23.000 --> 00:25:27.000]  他們仍然視彼得為羅馬天主教的第一個教宗
[00:25:27.000 --> 00:25:31.000]  他們說往後的教宗都是彼得的繼承人
[00:25:31.000 --> 00:25:35.000]  彼得是承擔了耶穌給他的使命去到今天
[00:25:35.000 --> 00:25:40.000]  而頂尖會這個就是耶穌很渴望我們去經歷
[00:25:40.000 --> 00:25:44.000]  這個就是耶穌很渴望我們每一個人去經歷
[00:25:44.000 --> 00:25:46.000]  我再次強調
[00:25:46.000 --> 00:25:48.000]  耶穌不是想我們背十間
[00:25:48.000 --> 00:25:50.000]  不是想我們見到我們受苦
[00:25:50.000 --> 00:25:52.000]  不是想我們去苦行 修行
[00:25:52.000 --> 00:25:59.000]  而是祂很想我們甘願為了堅持以祂為我們的主
[00:25:59.000 --> 00:26:03.000]  而去抵抗主流的價值 文化的潮流 趨勢 權勢
[00:26:03.000 --> 00:26:06.000]  並且為此而付上代價
[00:26:06.000 --> 00:26:09.000]  耶穌很渴望我們都像彼得一樣
[00:26:09.000 --> 00:26:13.000]  很努力地 一步一步地去學習 去跟隨祂
[00:26:13.000 --> 00:26:16.000]  耶穌知道我們每一個人其實都像彼得一樣
[00:26:16.000 --> 00:26:21.000]  其實我自己也是一群很蠢 但自己不知道自己蠢的人
[00:26:21.000 --> 00:26:25.000]  但是耶穌沒有放棄我們在座每一個人
[00:26:25.000 --> 00:26:28.000]  好像祂沒有放棄彼得一樣
[00:26:28.000 --> 00:26:35.000]  耶穌以祂曾經在十字架上死去的國內人的身份
[00:26:35.000 --> 00:26:42.000]  祂成為我們每一個人背十字架的路上的帶領 幫助和引導
[00:26:42.000 --> 00:26:46.000]  耶穌就是這樣渴望我們去背起祂的十字架
[00:26:46.000 --> 00:26:51.000]  祂渴望我們成為一個真正以耶穌為主的信徒
[00:26:51.000 --> 00:26:55.000]  成為一個以耶穌為主的群體
[00:26:55.000 --> 00:27:08.000]  弟兄姊妹 你預備好背上你的十字架了嗎?
[00:27:08.000 --> 00:27:15.000]  有什麼價值是你作為基督徒今天很需要去竭力去抵抗去抗衡的呢?
[00:27:15.000 --> 00:27:19.000]  今天你的生命是被什麼主導著呢?
[00:27:19.000 --> 00:27:31.000]  要背十字架 要附帶架 要跟地上的權勢去抗衡 地上的價值去抵抗
[00:27:31.000 --> 00:27:34.000]  這些耶穌都親身經歷過
[00:27:34.000 --> 00:27:39.000]  祂最有資格成為你在十字架的路上的幫助
[00:27:39.000 --> 00:27:45.000]  今天你渴望耶穌怎樣幫助你?
[00:27:45.000 --> 00:27:52.000]  還有什麼令你背負不起你的十字架?
[00:27:52.000 --> 00:27:59.000]  在耶穌的使因座面前 你有什麼需要跟耶穌去說?
[00:27:59.000 --> 00:28:06.000]  我們有大約30秒的時間 你去為自己去禱告
[00:28:06.000 --> 00:28:09.000]  然後我再帶領大家有一個結束的祈禱
[00:28:09.000 --> 00:28:12.000]  (音樂播放)
[00:28:12.000 --> 00:28:41.000]  (音樂播放)
[00:28:41.000 --> 00:28:43.000]  我們一起祈禱
[00:28:43.000 --> 00:28:48.000]  呼召我們來跟隨你的主耶穌
[00:28:48.000 --> 00:28:51.000]  感謝祢先為我們釘上十字架
[00:28:51.000 --> 00:29:02.000]  將我們從一切地上的權勢裡 罪的權勢裡 魔鬼撒旦的權勢裡拯救出來
[00:29:02.000 --> 00:29:07.000]  我們都知道作為你的門徒 我們都需要背負我們的十字架來跟隨你
[00:29:07.000 --> 00:29:13.000]  但是耶穌這個十字架對我們來說很重
[00:29:13.000 --> 00:29:21.000]  太多看起來好像很重大的代價 我們都背負不起
[00:29:21.000 --> 00:29:26.000]  所以聖靈求你建立我們的信心
[00:29:26.000 --> 00:29:35.000]  幫助我們看到神的角度 比起地上的角度更加有價值 更加吸引
[00:29:35.000 --> 00:29:43.000]  求祢在我們快要堅持不下去的時候 祢推我們一把
[00:29:43.000 --> 00:29:51.000]  祢賜給我們那份敢於為你去踏前的 踏入去未知的勇氣
[00:29:51.000 --> 00:29:59.000]  耶穌求祢好像昔日你引導彼得一樣 你引導我們每一個
[00:29:59.000 --> 00:30:08.000]  你幫助我們一步一步成為蒙你喜悅 而且被你大大使用的屬你的門徒
[00:30:08.000 --> 00:30:16.000]  我們在你面前的祈禱 是奉主耶穌基督 得聖靈致以求 阿門
[00:30:16.000 --> 00:30:18.000]  (字幕製作:貝爾)

