
[00:00:00.000 --> 00:00:05.000]  好,在新的年頭開始
[00:17:11.280 --> 00:17:14.280]  是在說家庭裡面的欺壓呢?
[00:17:14.280 --> 00:17:16.280]  是權勢的欺壓呢?
[00:17:16.280 --> 00:17:20.280]  這裡更加是上文下理地看
[00:17:20.280 --> 00:17:22.280]  比起純粹說他行奸淫
[00:17:22.280 --> 00:17:25.280]  不是向這個的向導
[00:17:25.280 --> 00:17:26.280]  當我停下來
[00:17:26.280 --> 00:17:30.280]  我們在兩個從剛才說的爭錢
[00:17:30.280 --> 00:17:31.280]  到餵一雙鞋子
[00:17:31.280 --> 00:17:33.280]  就賣了那個人
[00:17:33.280 --> 00:17:36.280]  到說阻礙困苦人的路
[00:17:36.280 --> 00:17:37.280]  我想在生活裡面
[00:17:37.280 --> 00:17:40.280]  實在有很多很多這些例子
[00:17:40.280 --> 00:17:42.280]  有時候你未必做到出面
[00:17:42.280 --> 00:17:43.280]  不過你心裡面
[00:17:43.280 --> 00:17:47.280]  你已經在做這些拒絕的功夫
[00:17:47.280 --> 00:17:53.280]  之前有一次帶小朋友去
[00:17:53.280 --> 00:17:57.280]  私家的眼科驗眼
[00:17:57.280 --> 00:17:58.280]  你知道私家的眼科
[00:17:58.280 --> 00:18:00.280]  進入的細診所
[00:18:00.280 --> 00:18:03.280]  大部分都是長輩驗眼
[00:18:03.280 --> 00:18:04.280]  青光眼
[00:18:04.280 --> 00:18:06.280]  做白內障
[00:18:06.280 --> 00:18:08.280]  一入手術
[00:18:08.280 --> 00:18:10.280]  那天我們預約了兩點半
[00:18:10.280 --> 00:18:13.280]  提早了幾個字就去到
[00:18:13.280 --> 00:18:14.280]  去到的時候
[00:18:14.280 --> 00:18:16.280]  我們都不是第一個
[00:18:16.280 --> 00:18:18.280]  還有一位伯伯
[00:18:18.280 --> 00:18:19.280]  他早一點
[00:18:19.280 --> 00:18:21.280]  比我們去到還要早
[00:18:21.280 --> 00:18:22.280]  去到很自然
[00:18:22.280 --> 00:18:24.280]  差四個字
[00:18:24.280 --> 00:18:25.280]  先報到
[00:18:25.280 --> 00:18:28.280]  跟他說我們是兩點半
[00:18:28.280 --> 00:18:30.280]  姑娘第一時間就說
[00:18:30.280 --> 00:18:32.280]  未得 未夠鐘
[00:18:32.280 --> 00:18:33.280]  很合理
[00:18:33.280 --> 00:18:36.280]  不能因為你早一點就去到
[00:18:36.280 --> 00:18:38.280]  就覺得他不接待你
[00:18:38.280 --> 00:18:40.280]  坐下來的時候
[00:18:40.280 --> 00:18:41.280]  我們登記完
[00:18:41.280 --> 00:18:43.280]  夠鐘我們登記完
[00:18:43.280 --> 00:18:44.280]  到伯伯登記的時候
[00:18:44.280 --> 00:18:46.280]  他原來第一次來看
[00:18:46.280 --> 00:18:49.280]  聽到他登記的對話
[00:18:49.280 --> 00:18:52.280]  原來他去看三點九
[00:18:52.280 --> 00:18:54.280]  但這麼早到
[00:18:54.280 --> 00:18:57.280]  是因為他說他住梨木樹
[00:18:57.280 --> 00:18:59.280]  你知道梨木樹在哪裡
[00:18:59.280 --> 00:19:01.280]  在荃灣
[00:19:01.280 --> 00:19:03.280]  我看的診所
[00:19:03.280 --> 00:19:05.280]  是在賣老婆餅的元朗
[00:19:05.280 --> 00:19:08.280]  一條大馬路地下
[00:19:08.280 --> 00:19:09.280]  所以我就想像
[00:19:09.280 --> 00:19:12.280]  這個老人家可能都是一個人來的時候
[00:19:12.280 --> 00:19:13.280]  又第一次看這間
[00:19:13.280 --> 00:19:15.280]  不知道他為什麼來這間看
[00:19:15.280 --> 00:19:18.280]  不過一個這麼遙遠的路程
[00:19:18.280 --> 00:19:20.280]  這麼早到的時候
[00:19:20.280 --> 00:19:23.280]  不知道他會怎樣被對待
[00:19:23.280 --> 00:19:25.280]  不過我想說
[00:19:25.280 --> 00:19:27.280]  在過程中我發現
[00:19:27.280 --> 00:19:29.280]  他有些錯得不耐煩
[00:19:29.280 --> 00:19:31.280]  後來我看他
[00:19:31.280 --> 00:19:33.280]  好像想上廁所
[00:19:33.280 --> 00:19:35.280]  我就問他
[00:19:35.280 --> 00:19:38.280]  伯伯你是否想上廁所
[00:19:38.280 --> 00:19:40.280]  他不是回答我是或不是
[00:19:40.280 --> 00:19:42.280]  他只是告訴我
[00:19:42.280 --> 00:19:44.280]  這裡有廁所嗎
[00:19:44.280 --> 00:19:47.280]  小的診所 細細間
[00:19:47.280 --> 00:19:49.280]  我就說有的
[00:19:49.280 --> 00:19:51.280]  上面一樓的角
[00:19:51.280 --> 00:19:53.280]  你肯走樓梯
[00:19:53.280 --> 00:19:54.280]  上面是有的
[00:19:54.280 --> 00:19:56.280]  不過我知道
[00:19:56.280 --> 00:19:59.280]  這個洗手間
[00:19:59.280 --> 00:20:02.280]  本來不是開放
[00:20:02.280 --> 00:20:05.280]  是他們職員用的
[00:20:05.280 --> 00:20:08.280]  你想想一個細細的診所
[00:20:08.280 --> 00:20:11.280]  每天都是老人家去看醫生
[00:20:11.280 --> 00:20:14.280]  如果這個廁所不停開放給老人家
[00:20:14.280 --> 00:20:18.280]  我猜這個不是那間診所的原意
[00:20:18.280 --> 00:20:20.280]  但我知道是因為
[00:20:20.280 --> 00:20:22.280]  裡面有姑娘很善待
[00:20:22.280 --> 00:20:26.280]  小時候帶小朋友去的時候
[00:20:26.280 --> 00:20:28.280]  她比你好
[00:20:28.280 --> 00:20:30.280]  她就說你上去吧
[00:20:30.280 --> 00:20:32.280]  但她不會太公開
[00:20:32.280 --> 00:20:33.280]  所以我想說
[00:20:33.280 --> 00:20:35.280]  什麼叫阻礙困苦人的路
[00:20:35.280 --> 00:20:37.280]  你可以有兩樣
[00:20:37.280 --> 00:20:39.280]  一 你明知有
[00:20:39.280 --> 00:20:40.280]  不說他知道
[00:20:40.280 --> 00:20:42.280]  二 你說他知道
[00:20:42.280 --> 00:20:45.280]  但可能不知道姑娘是否罵你
[00:20:45.280 --> 00:20:48.280]  就算姑娘罵也不是姑娘的錯
[00:20:48.280 --> 00:20:52.280]  因為這個本身就是地方的資源
[00:20:52.280 --> 00:20:54.280]  他們分配了這樣用
[00:20:54.280 --> 00:20:58.280]  但當時我就叫他放心上去
[00:20:58.280 --> 00:21:00.280]  我幫你告訴姑娘
[00:21:00.280 --> 00:21:03.280]  我相信他從那麼遠來到
[00:21:03.280 --> 00:21:04.280]  他又不熟路
[00:21:04.280 --> 00:21:06.280]  你真的要上廁所的時候
[00:21:06.280 --> 00:21:07.280]  你都不知道怎樣告訴他
[00:21:07.280 --> 00:21:09.280]  哪裡有商場去
[00:21:09.280 --> 00:21:11.280]  當然他上完廁所的時候
[00:21:11.280 --> 00:21:13.280]  到我們看完後都上去
[00:21:13.280 --> 00:21:14.280]  是真的
[00:21:14.280 --> 00:21:17.280]  什麼叫阻礙困苦人的路
[00:21:17.280 --> 00:21:20.280]  如果你的心想歪一線
[00:21:20.280 --> 00:21:22.280]  你未必會介紹他去
[00:21:22.280 --> 00:21:24.280]  因為到我們去的時候
[00:21:24.280 --> 00:21:26.280]  我發現整地都是水
[00:21:26.280 --> 00:21:28.280]  不是洗手的水
[00:21:28.280 --> 00:21:31.280]  如果裡面的職員
[00:21:31.280 --> 00:21:33.280]  時常不停每天開放出來
[00:21:33.280 --> 00:21:36.280]  好像任何人都上的廁所
[00:21:36.280 --> 00:21:37.280]  他都很難處理
[00:21:37.280 --> 00:21:40.280]  所以在裡面有他的規矩是對的
[00:21:40.280 --> 00:21:42.280]  不過我們生活裡再問一樣
[00:21:42.280 --> 00:21:44.280]  即使不讓他去
[00:21:44.280 --> 00:21:47.280]  還有什麼方法不要阻礙他的路呢
[00:21:47.280 --> 00:21:50.280]  陪他告訴他哪裡去
[00:21:50.280 --> 00:21:52.280]  還是讓他去完的時候
[00:21:52.280 --> 00:21:54.280]  多做一層功夫
[00:21:54.280 --> 00:21:57.280]  當時在這些舊約的例子
[00:21:57.280 --> 00:22:01.280]  他直接說的不是單一的事
[00:22:01.280 --> 00:22:06.280]  是日常生活的群體時常發生的
[00:22:06.280 --> 00:22:08.280]  甚至到了第三個例子
[00:22:08.280 --> 00:22:13.280]  祭壇裡會把拿來典當的衣服
[00:22:13.280 --> 00:22:14.280]  鋪在地上
[00:22:14.280 --> 00:22:16.280]  然後喝酒
[00:22:16.280 --> 00:22:17.280]  不是作樂的
[00:22:17.280 --> 00:22:20.280]  因為這裡有提及過
[00:22:20.280 --> 00:22:24.280]  窮的人當他要吃一頓飯
[00:22:24.280 --> 00:22:26.280]  他連吃飯的錢都沒有
[00:22:26.280 --> 00:22:27.280]  他會放下外衣
[00:22:27.280 --> 00:22:30.280]  在比較能夠出錢的人身上
[00:22:30.280 --> 00:22:31.280]  放下
[00:22:31.280 --> 00:22:33.280]  然後他做完那份工作
[00:22:33.280 --> 00:22:35.280]  起碼有一頓飯吃
[00:22:35.280 --> 00:22:40.280]  吃完之後他有少許回饋給當時的人
[00:22:40.280 --> 00:22:45.280]  所以祭壇是一個聖殿
[00:22:45.280 --> 00:22:48.280]  或是一個比較宗教人士聚集的地方
[00:22:48.280 --> 00:22:53.280]  李英他們收藏的衣服是管著的
[00:22:53.280 --> 00:22:56.280]  但在這裡你會發現他們是怎樣的
[00:22:56.280 --> 00:22:59.280]  經文的翻譯出來
[00:22:59.280 --> 00:23:01.280]  其實是鋪在地上
[00:23:01.280 --> 00:23:03.280]  是傾斜的
[00:23:03.280 --> 00:23:05.280]  我不會鋪在地上
[00:23:05.280 --> 00:23:07.280]  你放下了
[00:23:07.280 --> 00:23:09.280]  你回家拿不會弄壞
[00:23:09.280 --> 00:23:11.280]  但鋪在地上傾斜
[00:23:11.280 --> 00:23:13.280]  做他們的
[00:23:13.280 --> 00:23:14.280]  獻祭
[00:23:14.280 --> 00:23:17.280]  甚或他們都很愛神
[00:23:17.280 --> 00:23:21.280]  這個地方我們用的酒
[00:23:21.280 --> 00:23:23.280]  佛的酒來獻祭
[00:23:23.280 --> 00:23:24.280]  或者用來飲用
[00:23:24.280 --> 00:23:28.280]  那些酒買來其實本身都有意義的
[00:23:28.280 --> 00:23:30.280]  就是在民事的訴訟
[00:23:30.280 --> 00:23:33.280]  如果你弄壞了他的牛
[00:23:33.280 --> 00:23:34.280]  弄壞了他的甚麼
[00:23:34.280 --> 00:23:35.280]  賠償了的時候
[00:23:35.280 --> 00:23:37.280]  除了賠償給家人
[00:23:37.280 --> 00:23:40.280]  還要放在聖殿裏面
[00:23:40.280 --> 00:23:42.280]  這些儲來的佛款
[00:23:42.280 --> 00:23:45.280]  就用在獻祭裏面
[00:23:45.280 --> 00:23:48.280]  你看到整幅圖畫
[00:23:48.280 --> 00:23:51.280]  才知道為何連續三個例子
[00:23:51.280 --> 00:23:53.280]  向著北國以色列人說
[00:23:53.280 --> 00:23:56.280]  是因為到了一個點
[00:23:56.280 --> 00:24:00.280]  神都很想介入去處理
[00:24:00.280 --> 00:24:02.280]  所以這個阿摩斯
[00:24:02.280 --> 00:24:04.280]  他不在這裏生活
[00:24:04.280 --> 00:24:06.280]  可能他不是很掌握
[00:24:06.280 --> 00:24:11.280]  但神就叫他去那裏做這件事
[00:24:11.280 --> 00:24:13.280]  當在這幾個例子裏的時候
[00:24:13.280 --> 00:24:15.280]  讓我們再一次問
[00:24:15.280 --> 00:24:17.280]  究竟這個命題
[00:24:17.280 --> 00:24:21.280]  都不是本身經文說到人們那麼懶
[00:24:21.280 --> 00:24:25.280]  這些是我們現代人的命題
[00:24:25.280 --> 00:24:27.280]  但我們很想處理的是
[00:24:27.280 --> 00:24:29.280]  生命裏面有些隱而未見
[00:24:29.280 --> 00:24:32.280]  很容易會發霉的位置
[00:24:32.280 --> 00:24:34.280]  究竟甚麼時候要讓步
[00:24:34.280 --> 00:24:36.280]  和甚麼時候不讓步
[00:24:36.280 --> 00:24:38.280]  其實都有一個自由
[00:24:38.280 --> 00:24:42.280]  不過你的自由應該是被神的愛帶著你
[00:24:42.280 --> 00:24:44.280]  如果你要守一些規矩
[00:24:44.280 --> 00:24:46.280]  你守得來
[00:24:46.280 --> 00:24:47.280]  你叫人去守的同時
[00:24:47.280 --> 00:24:50.280]  都要有一份尊重
[00:24:50.280 --> 00:24:52.280]  不用那麼盡
[00:24:52.280 --> 00:24:55.280]  而反過來甚麼時候不讓步
[00:24:55.280 --> 00:24:58.280]  就是當真理來到的時候
[00:24:58.280 --> 00:25:01.280]  而那件事真的在人的裏面
[00:25:01.280 --> 00:25:05.280]  是彰顯不了神的榮耀
[00:25:05.280 --> 00:25:08.280]  我們就要像先知那樣學
[00:25:08.280 --> 00:25:10.280]  再難聽的話
[00:25:10.280 --> 00:25:13.280]  都要藉著你能看見
[00:25:13.280 --> 00:25:14.280]  用愛心
[00:25:14.280 --> 00:25:19.280]  不是用那種怒氣去指控
[00:25:19.280 --> 00:25:21.280]  公義和憐憫
[00:25:21.280 --> 00:25:24.280]  這兩樣東西我們都可以有自由去處理
[00:25:24.280 --> 00:25:27.280]  不過在經文裏面一直說
[00:25:27.280 --> 00:25:31.280]  永遠都不是我差的
[00:25:31.280 --> 00:25:33.280]  是列國而已
[00:25:33.280 --> 00:25:36.280]  那些不信耶和華的人
[00:25:36.280 --> 00:25:40.280]  殘害的、奸淫的、做錯事的
[00:25:40.280 --> 00:25:42.280]  聽得很舒服的
[00:25:42.280 --> 00:25:43.280]  不過轉頭
[00:25:43.280 --> 00:25:45.280]  原來我也有一點點的份
[00:25:45.280 --> 00:25:48.280]  而那些一點點我不覺得是問題的時候
[00:25:48.280 --> 00:25:52.280]  今天神就藉著阿摩斯在書卷裏面
[00:25:52.280 --> 00:25:55.280]  帶出了其中的一點
[00:25:55.280 --> 00:25:58.280]  第二個點我們更熟悉的
[00:25:58.280 --> 00:26:02.280]  就是以色列整個群體有一個很大的例子
[00:26:02.280 --> 00:26:04.280]  所以先知來到說話
[00:26:04.280 --> 00:26:06.280]  不要說與他無關
[00:26:06.280 --> 00:26:09.280]  因為每個人有份受恩的時候
[00:26:09.280 --> 00:26:13.280]  神就派了當時的阿摩斯去
[00:26:13.280 --> 00:26:16.280]  將差異要說出來
[00:26:16.280 --> 00:26:19.280]  那段經文裏面提及到
[00:26:19.280 --> 00:26:21.280]  怎樣對待敵人呢
[00:26:21.280 --> 00:26:23.280]  神對待敵人的時候
[00:26:23.280 --> 00:26:25.280]  當摩西的時候
[00:26:25.280 --> 00:26:27.280]  大家在埃及地捱苦
[00:26:27.280 --> 00:26:29.280]  被欺壓的時候
[00:26:29.280 --> 00:26:31.280]  神就將他們釋放出來
[00:26:31.280 --> 00:26:33.280]  答應他們
[00:26:33.280 --> 00:26:36.280]  去迦南這個地方就算遇到這麼多列強也好
[00:26:36.280 --> 00:26:39.280]  裏面其中最強盛的迦南國
[00:26:39.280 --> 00:26:41.280]  就是阿摩利的地方
[00:26:41.280 --> 00:26:46.280]  但是神也有本事壓倒這些強盛者
[00:26:46.280 --> 00:26:48.280]  其中裏面提到
[00:26:48.280 --> 00:26:50.280]  上滅其果 下滅其根
[00:26:50.280 --> 00:26:52.280]  那個果在中文裏面
[00:26:52.280 --> 00:26:53.280]  你可能會想
[00:26:53.280 --> 00:26:55.280]  拔走它的果子
[00:26:55.280 --> 00:26:56.280]  拆了它
[00:26:56.280 --> 00:26:59.280]  連根也撈起來
[00:26:59.280 --> 00:27:02.280]  但如果在原文裏面
[00:27:02.280 --> 00:27:05.280]  那個果其實是Unfavorable Fruit
[00:27:05.280 --> 00:27:07.280]  中文意思就是
[00:27:07.280 --> 00:27:08.280]  不忠不信
[00:27:08.280 --> 00:27:10.280]  神就不會再站在他那邊
[00:27:10.280 --> 00:27:14.280]  所以神不只是幫哪一個和不幫哪一個
[00:27:14.280 --> 00:27:17.280]  當日在埃及的以色列人
[00:27:17.280 --> 00:27:19.280]  他們被欺壓的時候
[00:27:19.280 --> 00:27:23.280]  神就站在軟弱的人裏面
[00:27:23.280 --> 00:27:27.280]  去滅掉那些不忠不信的愛邦
[00:27:27.280 --> 00:27:31.280]  但今天神要告訴這班人
[00:27:31.280 --> 00:27:33.280]  是呀 你知遇之恩的時候
[00:27:33.280 --> 00:27:35.280]  你會欣然接受幫助
[00:27:35.280 --> 00:27:39.280]  但今天神還站不站在你那邊
[00:27:39.280 --> 00:27:42.280]  就看你是否一個忠信的人
[00:27:42.280 --> 00:27:45.280]  或者你有一個忠信的生命
[00:27:45.280 --> 00:27:48.280]  當時他們怎樣對仙子
[00:27:48.280 --> 00:27:50.280]  神興起仙子
[00:27:50.280 --> 00:27:52.280]  興起拿西爾人
[00:27:52.280 --> 00:27:54.280]  但他們就用了一個方法
[00:27:54.280 --> 00:27:57.280]  他們給拿西爾人喝酒
[00:27:57.280 --> 00:27:59.280]  就像破了戒一樣
[00:27:59.280 --> 00:28:02.280]  又祝福他們不要說預言
[00:28:02.280 --> 00:28:03.280]  那個所謂的預言
[00:28:03.280 --> 00:28:06.280]  不是說三年後 五年後發生什麼大事
[00:28:06.280 --> 00:28:07.280]  那個預言
[00:28:07.280 --> 00:28:11.280]  不要再說上帝的宣告了
[00:28:11.280 --> 00:28:15.280]  所以人很容易忌諱
[00:28:15.280 --> 00:28:18.280]  當以色列人見到這些介入的人
[00:28:18.280 --> 00:28:20.280]  來到自己生命要守望
[00:28:20.280 --> 00:28:22.280]  我都沒有什麼不用你守望
[00:28:22.280 --> 00:28:28.280]  這個傳統就會變成一個舊調
[00:28:28.280 --> 00:28:30.280]  剛才我們提到知遇之恩
[00:28:30.280 --> 00:28:32.280]  我們有困苦的時候
[00:28:32.280 --> 00:28:35.280]  我們會很容易去找神
[00:28:35.280 --> 00:28:37.280]  今天是新的一年
[00:28:37.280 --> 00:28:39.280]  讓我們一起學習
[00:28:39.280 --> 00:28:41.280]  神還有一樣東西
[00:28:41.280 --> 00:28:43.280]  祂很想我們都被守望
[00:28:43.280 --> 00:28:47.280]  甚至你能夠在你的職場
[00:28:47.280 --> 00:28:48.280]  在你的家庭
[00:28:48.280 --> 00:28:49.280]  在你的日常生活
[00:28:49.280 --> 00:28:51.280]  你做到的時候
[00:28:51.280 --> 00:28:52.280]  為你感恩的同時
[00:28:52.280 --> 00:28:54.280]  你去守望其他人
[00:28:54.280 --> 00:28:56.280]  知遇和忘本
[00:28:56.280 --> 00:28:58.280]  我們要開這個機制
[00:28:58.280 --> 00:28:59.280]  可以被援助
[00:28:59.280 --> 00:29:02.280]  但也需要被介入
[00:29:02.280 --> 00:29:05.280]  如果我們說羊群
[00:29:05.280 --> 00:29:08.280]  羊群當然有牧羊人打理
[00:29:08.280 --> 00:29:10.280]  當然有牧羊犬在旁邊幫忙
[00:29:10.280 --> 00:29:13.280]  提醒人們不要掉下去
[00:29:13.280 --> 00:29:14.280]  不要說與牧羊無關
[00:29:14.280 --> 00:29:17.280]  除非你是野羊
[00:29:17.280 --> 00:29:21.280]  聖經裏面多次用羊群和牧羊人
[00:29:21.280 --> 00:29:25.280]  去形容這種密不可分的關係
[00:29:25.280 --> 00:29:27.280]  當人不願意承認
[00:29:27.280 --> 00:29:29.280]  我是要被打理的一群的時候
[00:29:29.280 --> 00:29:32.280]  人很容易掉進陷阱
[00:29:32.280 --> 00:29:36.280]  需要有象和光
[00:29:36.280 --> 00:29:38.280]  去將人帶回來
[00:29:38.280 --> 00:29:40.280]  所以今天這段經文
[00:29:40.280 --> 00:29:42.280]  其實去到最後
[00:29:42.280 --> 00:29:45.280]  它用一個說法
[00:29:45.280 --> 00:29:47.280]  上下包插著
[00:29:47.280 --> 00:29:49.280]  南國的以色列民
[00:29:49.280 --> 00:29:51.280]  神很愛
[00:29:51.280 --> 00:29:53.280]  北國的以色列民
[00:29:53.280 --> 00:29:54.280]  神也愛
[00:29:54.280 --> 00:29:55.280]  神在每一個時代
[00:29:55.280 --> 00:29:57.280]  麥仔傳跟我們去
[00:29:57.280 --> 00:29:59.280]  上一講是說
[00:29:59.280 --> 00:30:00.280]  每一個時代
[00:30:00.280 --> 00:30:03.280]  神也會放不同的人在我們身邊
[00:30:03.280 --> 00:30:05.280]  幫助我們提醒我們
[00:30:05.280 --> 00:30:07.280]  甚至放你在人的身邊
[00:30:07.280 --> 00:30:09.280]  所以愛和管教
[00:30:09.280 --> 00:30:11.280]  兩樣都分不開
[00:30:11.280 --> 00:30:13.280]  當時的撒瑪雅利亞人
[00:30:13.280 --> 00:30:15.280]  他們聽得準嗎
[00:30:15.280 --> 00:30:19.280]  在這裡的教導裏
[00:30:19.280 --> 00:30:22.280]  才知道一直說三番四次
[00:30:22.280 --> 00:30:26.280]  不只是數他們那些具體的罪
[00:30:26.280 --> 00:30:29.280]  因為他們不是真的做一些殺人放火的事
[00:30:29.280 --> 00:30:31.280]  是生活裏面
[00:30:31.280 --> 00:30:33.280]  當我很優越的時候
[00:30:33.280 --> 00:30:35.280]  覺得自己比你厲害的時候
[00:30:35.280 --> 00:30:37.280]  那種欺壓
[00:30:37.280 --> 00:30:40.280]  或者那種拿著大道理
[00:30:40.280 --> 00:30:43.280]  就將你壓到底
[00:30:43.280 --> 00:30:47.280]  在這裡提到那種越界
[00:30:47.280 --> 00:30:49.280]  那幅最後的圖畫
[00:30:49.280 --> 00:30:53.280]  好像裝滿了和菌的車
[00:30:53.280 --> 00:30:55.280]  在濃霧裏面
[00:30:55.280 --> 00:30:56.280]  很耳鳴
[00:30:56.280 --> 00:30:57.280]  是豐收了
[00:30:57.280 --> 00:30:59.280]  無論你豐收了
[00:30:59.280 --> 00:31:02.280]  如果用上帝所不喜悅的方法
[00:31:02.280 --> 00:31:04.280]  他都會下陷
[00:31:04.280 --> 00:31:05.280]  多強盛的
[00:31:05.280 --> 00:31:07.280]  多多工具的
[00:31:07.280 --> 00:31:09.280]  通通都不能自救
[00:31:09.280 --> 00:31:10.280]  不能逃脫
[00:31:10.280 --> 00:31:13.280]  都是來自"Not to deliver"這個字
[00:31:13.280 --> 00:31:15.280]  不會兌現的
[00:31:15.280 --> 00:31:17.280]  所以當我們看回
[00:31:17.280 --> 00:31:21.280]  舊約成為了今天新的一年
[00:31:21.280 --> 00:31:24.280]  不是一個很沉重的訊息
[00:31:24.280 --> 00:31:27.280]  也幫助我們更有力量
[00:31:27.280 --> 00:31:30.280]  特別是在香港這幾年裏
[00:31:30.280 --> 00:31:32.280]  說了好幾年
[00:31:32.280 --> 00:31:35.280]  我們起碼都在很多地震裏面嗎?
[00:31:35.280 --> 00:31:38.280]  很多是心靈的地震
[00:31:38.280 --> 00:31:42.280]  很多人與人之間的不和諧地震
[00:31:42.280 --> 00:31:46.280]  很多教會裏面的地震
[00:31:46.280 --> 00:31:47.280]  卻是在裏面
[00:31:47.280 --> 00:31:50.280]  今天要告訴我們一幅圖畫
[00:31:50.280 --> 00:31:54.280]  神的話來到是想我們興起
[00:31:54.280 --> 00:31:56.280]  我們的大標題是
[00:31:56.280 --> 00:31:59.280]  穿起麻衣迎來復興
[00:31:59.280 --> 00:32:01.280]  如果我們不承認的時候
[00:32:01.280 --> 00:32:03.280]  是很難復興的
[00:32:03.280 --> 00:32:05.280]  所以今天讓我們裝著
[00:32:05.280 --> 00:32:08.280]  從敬拜開始提醒我們
[00:32:08.280 --> 00:32:10.280]  不是我在、神在
[00:32:10.280 --> 00:32:12.280]  我們是誰呢?
[00:32:12.280 --> 00:32:15.280]  是神在哪裏,我在哪裏
[00:32:15.280 --> 00:32:17.280]  你願不願意在新的一年
[00:32:17.280 --> 00:32:19.280]  跟著神的節奏
[00:32:19.280 --> 00:32:21.280]  帶你去你的工作
[00:32:21.280 --> 00:32:22.280]  帶你去家庭
[00:32:22.280 --> 00:32:25.280]  帶你去一些很複雜的關係裏面
[00:32:25.280 --> 00:32:28.280]  再一次使用你
[00:32:28.280 --> 00:32:30.280]  所以讓我們好像
[00:32:30.280 --> 00:32:33.280]  這個時代的亞摩斯一樣
[00:32:33.280 --> 00:32:36.280]  我用這句話作一個總結
[00:32:36.280 --> 00:32:38.280]  當我預備的時候
[00:32:38.280 --> 00:32:40.280]  我看了其中這本書
[00:32:40.280 --> 00:32:46.280]  是一位美國研究希伯來文的教授所寫的
[00:32:46.280 --> 00:32:50.280]  他能夠說這句話完全是真理
[00:32:50.280 --> 00:32:51.280]  但是我一邊看
[00:32:51.280 --> 00:32:53.280]  一邊應對這個經文的時候
[00:32:53.280 --> 00:32:55.280]  覺得責心的地方是
[00:32:55.280 --> 00:32:58.280]  他說教會不需要太關注自己
[00:32:58.280 --> 00:33:02.280]  在社會已經失去一般的影響力
[00:33:02.280 --> 00:33:04.280]  反而當我們專注整理好
[00:33:04.280 --> 00:33:06.280]  我們生命的秩序
[00:33:06.280 --> 00:33:10.280]  當我們心裏有那份柔和謙卑的時候
[00:33:10.280 --> 00:33:12.280]  你走到哪裏、做到哪裏
[00:33:12.280 --> 00:33:15.280]  你都能夠展現那份吸引力
[00:33:15.280 --> 00:33:18.280]  因為這個本來不是我們的功勞
[00:33:18.280 --> 00:33:21.280]  是上帝轉化了我們每一個
[00:33:21.280 --> 00:33:22.280]  所以服事年的時候
[00:33:22.280 --> 00:33:24.280]  我們要照樣去服事
[00:33:24.280 --> 00:33:25.280]  要照樣去計劃
[00:33:25.280 --> 00:33:27.280]  卻是在做這些的時候
[00:33:27.280 --> 00:33:29.280]  問一下自己
[00:33:29.280 --> 00:33:32.280]  我裏面又處理好自己了沒有
[00:33:32.280 --> 00:33:34.280]  以致當我走出來的時候
[00:33:34.280 --> 00:33:37.280]  哪怕全年我只是服事一個小子
[00:33:37.280 --> 00:33:42.280]  我的回應是讓他得到一個新的機會
[00:33:42.280 --> 00:33:44.280]  我們禱告吧
[00:33:44.280 --> 00:33:46.280]  天父,很感謝你
[00:33:46.280 --> 00:33:51.280]  你用你自己的話語去建立我們的生命
[00:33:51.280 --> 00:33:53.280]  當在新一年來到
[00:33:53.280 --> 00:33:58.280]  在我們很快就去不同的所愛的家人
[00:33:58.280 --> 00:33:59.280]  去不同群體
[00:33:59.280 --> 00:34:01.280]  去到拜年、去到公學的時候
[00:34:01.280 --> 00:34:04.280]  讓我們心裏存著那份
[00:34:04.280 --> 00:34:06.280]  從你而來的健康
[00:34:06.280 --> 00:34:08.280]  從你而來的喜樂
[00:34:08.280 --> 00:34:10.280]  你在,我們就在
[00:34:10.280 --> 00:34:12.280]  當你猜我們去不同的地方
[00:34:12.280 --> 00:34:15.280]  去到服事、去到見證你的時候
[00:34:15.280 --> 00:34:18.280]  讓我們那份喜樂表露無遺
[00:34:18.280 --> 00:34:21.280]  而且是帶著一份從你而來的活力
[00:34:21.280 --> 00:34:23.280]  讓我們有知遇之恩
[00:34:23.280 --> 00:34:25.280]  同時我們又擺一些
[00:34:25.280 --> 00:34:28.280]  我們信得過的弟兄姊妹、牧者
[00:34:28.280 --> 00:34:30.280]  成為我們身邊的守望者
[00:34:30.280 --> 00:34:33.280]  以致當我們自己都不覺有問題的時候
[00:34:33.280 --> 00:34:35.280]  我們就彼此配搭
[00:34:35.280 --> 00:34:37.280]  讓神自己的國度
[00:34:37.280 --> 00:34:40.280]  真的展現那份很大的活力
[00:34:40.280 --> 00:34:41.280]  我們獻上感謝
[00:34:41.280 --> 00:34:43.280]  我們愛子耶穌,記得明智禱告
[00:34:43.280 --> 00:34:44.280]  阿門
[00:34:44.280 --> 00:34:46.280]  (音量調整中)

