
[00:00:00.000 --> 00:00:05.000]  先介紹自己,我是游群英傳道
[00:22:16.000 --> 00:22:17.000]  很多變化
[00:22:17.000 --> 00:22:18.000]  很多孤單
[00:22:18.000 --> 00:22:20.000]  當我去看的時候
[00:22:20.000 --> 00:22:21.000]  其實我裡面有一個內心
[00:22:21.000 --> 00:22:23.000]  一個內在小孩
[00:22:23.000 --> 00:22:24.000]  是什麼呢?
[00:22:24.000 --> 00:22:27.000]  因為我很習慣我的成長
[00:22:27.000 --> 00:22:29.000]  我從小到大的成長就是
[00:22:29.000 --> 00:22:34.000]  有很多人很靠近的同行和照顧
[00:22:34.000 --> 00:22:37.000]  雖然我一個單身媽媽
[00:22:37.000 --> 00:22:38.000]  帶著我長大
[00:22:38.000 --> 00:22:41.000]  但我媽媽是很有安全感的
[00:22:41.000 --> 00:22:43.000]  她說一個都不能少
[00:22:43.000 --> 00:22:45.000]  所以我從小到大很有安全感
[00:22:45.000 --> 00:22:47.000]  到我出來工作
[00:22:47.000 --> 00:22:48.000]  讀書
[00:22:48.000 --> 00:22:49.000]  工作
[00:22:49.000 --> 00:22:51.000]  我已經在這裡工作很多年
[00:22:51.000 --> 00:22:52.000]  很靠近
[00:22:52.000 --> 00:22:53.000]  到侍奉我
[00:22:53.000 --> 00:22:55.000]  跟著陳玉卿傳道
[00:22:55.000 --> 00:22:57.000]  我都覺得很有安全感
[00:22:57.000 --> 00:22:59.000]  但我要習慣
[00:22:59.000 --> 00:23:04.000]  我可不可以在不習慣的裡面去成長
[00:23:04.000 --> 00:23:07.000]  在這些恐懼孤單的時候
[00:23:07.000 --> 00:23:10.000]  其實上帝不會去批評我們
[00:23:10.000 --> 00:23:12.000]  不會去批評我們
[00:23:12.000 --> 00:23:15.000]  祂很知道我們在面對什麼
[00:23:15.000 --> 00:23:18.000]  祂很知道我們在面對軟弱
[00:23:18.000 --> 00:23:20.000]  在面對恐懼
[00:23:20.000 --> 00:23:22.000]  所以祂用經文去安慰我
[00:23:22.000 --> 00:23:25.000]  祂說你當剛強壯膽
[00:23:25.000 --> 00:23:28.000]  其實三節裡面
[00:23:28.000 --> 00:23:29.000]  你要剛強壯膽
[00:23:29.000 --> 00:23:32.000]  大大壯膽
[00:23:32.000 --> 00:23:33.000]  你當剛強壯膽
[00:23:33.000 --> 00:23:35.000]  不要懼怕
[00:23:35.000 --> 00:23:36.000]  也不要驚惶
[00:23:36.000 --> 00:23:38.000]  因為你無論往那裡去
[00:23:38.000 --> 00:23:40.000]  耶和華的神
[00:23:40.000 --> 00:23:43.000]  必與你同在
[00:23:43.000 --> 00:23:45.000]  除了我要剛強壯膽
[00:23:45.000 --> 00:23:46.000]  還要怎樣
[00:23:46.000 --> 00:23:49.000]  上帝都說你要謹守這個律法
[00:23:49.000 --> 00:23:53.000]  我一定要在聖經裡面繼續去學習
[00:23:53.000 --> 00:23:58.000]  我面對著我要帶十幾二十組的姐妹的時候
[00:23:58.000 --> 00:24:00.000]  還有夫婦組的時候
[00:24:00.000 --> 00:24:03.000]  我心裡面是擔心、恐懼
[00:24:03.000 --> 00:24:05.000]  但上帝說與我同在
[00:24:05.000 --> 00:24:09.000]  我看到的不是他們是一個會有的明智
[00:24:09.000 --> 00:24:12.000]  而是一個一個的生命
[00:24:12.000 --> 00:24:16.000]  我要怎樣好好承載上帝給我們的生命
[00:24:16.000 --> 00:24:23.000]  所以當我回應呼召的時候
[00:24:23.000 --> 00:24:27.000]  我也會看到上帝給了我很多很多的看見
[00:24:27.000 --> 00:24:30.000]  無論我在監獄、教會、醫院
[00:24:30.000 --> 00:24:31.000]  無論我透過探訪
[00:24:31.000 --> 00:24:33.000]  每一次與姐妹見面
[00:24:33.000 --> 00:24:36.000]  我看到上帝給了我很多看見
[00:24:36.000 --> 00:24:39.000]  很多祂的奇妙拯救
[00:24:39.000 --> 00:24:42.000]  所以我們要怎樣學習對待成長
[00:24:42.000 --> 00:24:45.000]  我們一起去學
[00:24:45.000 --> 00:24:47.000]  我們不要拒絕成長
[00:24:47.000 --> 00:24:50.000]  我知道成長裡面有些平台
[00:24:50.000 --> 00:24:52.000]  我們有時會恐懼
[00:24:52.000 --> 00:24:55.000]  但我們去分享、去禱告
[00:24:55.000 --> 00:24:56.000]  與牧者傾談
[00:24:56.000 --> 00:24:58.000]  我們透過經文
[00:24:58.000 --> 00:25:00.000]  不要被拉後腿
[00:25:00.000 --> 00:25:01.000]  我們都有門訓
[00:25:01.000 --> 00:25:03.000]  Show Dream One開始
[00:25:03.000 --> 00:25:05.000]  可以與牧者傾談
[00:25:05.000 --> 00:25:07.000]  我們有很好的門訓
[00:25:07.000 --> 00:25:09.000]  選擇合適的養分
[00:25:09.000 --> 00:25:11.000]  這些是建構我們的成長
[00:25:11.000 --> 00:25:14.000]  是我們的成熟記號
[00:25:14.000 --> 00:25:16.000]  檢視我們在成長的階段
[00:25:16.000 --> 00:25:20.000]  我們在吃什麼
[00:25:20.000 --> 00:25:23.000]  另外一部分就是怎樣剛強壯膽去成長
[00:25:23.000 --> 00:25:26.000]  在成長裡面我們又懼怕又驚惶
[00:25:26.000 --> 00:25:29.000]  神知道我們成長的旅途裡
[00:25:29.000 --> 00:25:31.000]  我們的掙扎
[00:25:31.000 --> 00:25:33.000]  他在面對什麼
[00:25:33.000 --> 00:25:35.000]  神是很貼地
[00:25:35.000 --> 00:25:36.000]  不是高高在上
[00:25:36.000 --> 00:25:38.000]  神知道我們的感受
[00:25:38.000 --> 00:25:40.000]  我們的感受不要被標籤
[00:25:40.000 --> 00:25:42.000]  是看自己不好
[00:25:42.000 --> 00:25:44.000]  神創造的感受
[00:25:44.000 --> 00:25:46.000]  神創造情緒
[00:25:46.000 --> 00:25:49.000]  所以當我們有情緒、有軟弱的時候
[00:25:49.000 --> 00:25:50.000]  這是正常的
[00:25:50.000 --> 00:25:53.000]  因為成長的必經掙扎
[00:25:53.000 --> 00:25:57.000]  神會透過安慰、醫治
[00:25:57.000 --> 00:26:01.000]  幫助我們轉化成勇敢
[00:26:01.000 --> 00:26:02.000]  在成長裡
[00:26:02.000 --> 00:26:04.000]  就像嬰兒一樣
[00:26:04.000 --> 00:26:06.000]  永遠只是爬的時候
[00:26:06.000 --> 00:26:09.000]  你的角度只是看到爬的角度
[00:26:09.000 --> 00:26:10.000]  當你挖高一點
[00:26:10.000 --> 00:26:11.000]  你可以站起來
[00:26:11.000 --> 00:26:13.000]  你看著窗
[00:26:13.000 --> 00:26:14.000]  當你走遠一點
[00:26:14.000 --> 00:26:17.000]  你看到上帝更多的作為
[00:26:17.000 --> 00:26:19.000]  當你十八歲可以拿著車牌的時候
[00:26:19.000 --> 00:26:21.000]  你再向上帝帶你去很遠
[00:26:21.000 --> 00:26:23.000]  所以不要在成長裡
[00:26:23.000 --> 00:26:25.000]  讓上帝給我們
[00:26:25.000 --> 00:26:27.000]  其實成長裡也有一個
[00:26:27.000 --> 00:26:32.000]  很美好、很好的一些的看見
[00:26:32.000 --> 00:26:36.000]  好,今天就說到這裡
[00:26:36.000 --> 00:26:38.000]  很想為大家祈禱
[00:26:38.000 --> 00:26:41.000]  我們一起低頭同心祈禱
[00:26:41.000 --> 00:26:43.000]  抽下主耶穌
[00:26:43.000 --> 00:26:45.000]  求祢幫助
[00:26:45.000 --> 00:26:49.000]  帶領我們每一個坐在這裡的生命
[00:26:49.000 --> 00:26:52.000]  或者網上聽到的生命
[00:26:52.000 --> 00:26:54.000]  他們的成長
[00:26:54.000 --> 00:27:00.000]  成長的時候會面對很多的掙扎、恐懼和擔心
[00:27:00.000 --> 00:27:01.000]  甚至乎我什麼都不想做
[00:27:01.000 --> 00:27:03.000]  我想躺平
[00:27:03.000 --> 00:27:06.000]  但是上帝是想祢幫助我們
[00:27:06.000 --> 00:27:09.000]  幫助我們去學習這份成熟的記號
[00:27:09.000 --> 00:27:13.000]  幫助我們在一群人裡
[00:27:13.000 --> 00:27:15.000]  我們一起互相扶持
[00:27:15.000 --> 00:27:16.000]  一起同行
[00:27:16.000 --> 00:27:18.000]  在成長路裡
[00:27:18.000 --> 00:27:21.000]  讓我們看見主更多
[00:27:21.000 --> 00:27:24.000]  讓我們認識主更多
[00:27:24.000 --> 00:27:25.000]  多謝祢
[00:27:25.000 --> 00:27:26.000]  預立我們的禱告
[00:27:26.000 --> 00:27:28.000]  奉主耶穌得成名祈求
[00:27:28.000 --> 00:27:29.000]  阿門
[00:27:29.000 --> 00:27:33.000]  (音量調整中)

