
[00:00:00.000 --> 00:00:02.880]  各位弟兄姊妹 各位朋友 午安
[00:24:37.080 --> 00:24:41.080]  原來我過度用心的保護
[00:24:41.080 --> 00:24:44.080]  給予她一份心理壓力
[00:24:44.080 --> 00:24:47.080]  當我為了這五年前的虧欠
[00:24:47.080 --> 00:24:49.080]  求神去搖旋我的時候
[00:24:49.080 --> 00:24:51.080]  神讓我想起
[00:24:51.080 --> 00:24:54.080]  原來當年我也有一件做得對的事情
[00:24:54.080 --> 00:24:59.080]  就是鍥而不捨地為她禱告
[00:24:59.080 --> 00:25:00.080]  感謝神
[00:25:00.080 --> 00:25:02.080]  到了這裡我開始明白
[00:25:02.080 --> 00:25:05.080]  原來我想保護我的女兒
[00:25:05.080 --> 00:25:09.080]  靠自己的能力和價值觀
[00:25:09.080 --> 00:25:14.080]  反而成為女兒成長的阻力
[00:25:14.080 --> 00:25:20.080]  同時自己也很容易陷入迷失和疲憊
[00:25:20.080 --> 00:25:22.080]  倚靠神藉著禱告
[00:25:22.080 --> 00:25:27.080]  我就能夠看見天父的能力和他信實的愛
[00:25:27.080 --> 00:25:33.080]  更加看到天父在女兒生命中的堅固牢靠的保護
[00:25:33.080 --> 00:25:35.080]  到了第四節
[00:25:35.080 --> 00:25:37.080]  孩子的子子遠遠站著
[00:25:37.080 --> 00:25:40.080]  要知道他究竟會怎樣
[00:25:40.080 --> 00:25:43.080]  剛才我們說到摩西的姐姐就是米利安
[00:25:43.080 --> 00:25:46.080]  她和她的母親一樣
[00:25:46.080 --> 00:25:48.080]  有一份無偽的信心
[00:25:48.080 --> 00:25:50.080]  縱然她年紀輕輕
[00:25:50.080 --> 00:25:53.080]  但已經有智慧和機力
[00:25:53.080 --> 00:25:56.080]  這裡說她遠遠站著
[00:25:56.080 --> 00:26:00.080]  即是她已經懂得小心翼翼去保護自己
[00:26:00.080 --> 00:26:02.080]  她站得遠遠
[00:26:02.080 --> 00:26:05.080]  即是萬一如果她被發現的時候
[00:26:05.080 --> 00:26:08.080]  她第一個時間就可以馬上離開
[00:26:08.080 --> 00:26:10.080]  與此同時
[00:26:10.080 --> 00:26:16.080]  她也很想知道她所愛的弟弟的安危是怎樣
[00:26:16.080 --> 00:26:18.080]  她靜觀其變
[00:26:18.080 --> 00:26:23.080]  她首先看見法老的女兒親自打開抱操箱
[00:26:23.080 --> 00:26:27.080]  繼而她聽到弟弟的喊聲
[00:26:27.080 --> 00:26:31.080]  深信這個時候作為姐姐的她
[00:26:31.080 --> 00:26:34.080]  心裡一定是很有感受
[00:26:34.080 --> 00:26:39.080]  接著她聽到法老的女兒這樣說
[00:26:39.080 --> 00:26:43.080]  「這是希伯來人的一個孩子」
[00:26:43.080 --> 00:26:49.080]  這個時候米利安馬上機智地把握機會
[00:26:49.080 --> 00:26:50.080]  打蛇除棍上
[00:26:50.080 --> 00:26:53.080]  向法老的女兒自薦自己的母親
[00:26:53.080 --> 00:26:58.080]  又恰當地介紹她是一個希伯來的婦人
[00:26:58.080 --> 00:27:03.080]  能夠替法老的女兒去做這位希伯來男嬰的奶媽
[00:27:03.080 --> 00:27:15.080]  這正正就是法老的女兒對她眼前這位身外由連的男嬰最適切的需要
[00:27:15.080 --> 00:27:21.080]  法老的女兒果然一口答應了米利安的建議
[00:27:21.080 --> 00:27:26.080]  更加令人驚喜的就是法老的女兒
[00:27:26.080 --> 00:27:33.080]  她見到摩西的母親若姬別的時候
[00:27:33.080 --> 00:27:42.080]  就叫她把摩西抱回她家裡幫她養和照顧
[00:27:42.080 --> 00:27:45.080]  而且還給她工錢
[00:27:45.080 --> 00:27:50.080]  法老的女兒沒有像她的父親法老一樣
[00:27:50.080 --> 00:27:55.080]  用極其殘忍的手法去滅絕以色列的後裔
[00:27:55.080 --> 00:28:00.080]  反而當她見到摩西的時候動了持心
[00:28:00.080 --> 00:28:04.080]  保留了摩西的姓名
[00:28:04.080 --> 00:28:12.080]  摩西的母親她倚靠神的無畏信心
[00:28:12.080 --> 00:28:15.080]  讓她失而復得
[00:28:15.080 --> 00:28:22.080]  能夠繼續在自己的家裡去養摩西直到她長大
[00:28:22.080 --> 00:28:25.080]  去到這裡可能大家都會想起
[00:28:25.080 --> 00:28:32.080]  以色列的祖宗信心之父阿伯拉罕
[00:28:32.080 --> 00:28:35.080]  他同樣是因著對神的信心
[00:28:35.080 --> 00:28:38.080]  他並沒有失去耳塞
[00:28:38.080 --> 00:28:41.080]  反而是因著他的信心
[00:28:41.080 --> 00:28:44.080]  他的自己之餘
[00:28:44.080 --> 00:28:47.080]  他的兒子耳塞和他們的後裔
[00:28:47.080 --> 00:28:51.080]  一同都蒙神的祝福
[00:28:51.080 --> 00:28:53.080]  去到第十節
[00:28:53.080 --> 00:28:55.080]  孩子長大了
[00:28:55.080 --> 00:28:59.080]  婦人把他帶到法老的女兒那裡
[00:28:59.080 --> 00:29:02.080]  就作了他的兒子
[00:29:02.080 --> 00:29:09.080]  這裡是摩西的母親若羈別第二次的放手
[00:29:09.080 --> 00:29:13.080]  當若羈別在她養摩西的日子裡
[00:29:13.080 --> 00:29:19.080]  我們相信她也將有關耶和華是一位怎樣的神
[00:29:19.080 --> 00:29:21.080]  有關摩西的出生
[00:29:21.080 --> 00:29:23.080]  她的民族
[00:29:23.080 --> 00:29:25.080]  她和法老女兒之間的關係
[00:29:25.080 --> 00:29:30.080]  耶和華是怎樣一步步拯救她和她們的家庭等等
[00:29:30.080 --> 00:29:33.080]  這些事都告訴了摩西
[00:29:33.080 --> 00:29:37.080]  由教導摩西走當行的路
[00:29:37.080 --> 00:29:40.080]  就是道路也不偏離
[00:29:40.080 --> 00:29:45.080]  摩西延續了成為經威神的下一代
[00:29:45.080 --> 00:29:49.080]  道路也不偏離神的道路上
[00:29:49.080 --> 00:29:54.080]  摩西她死的時候是120歲
[00:29:54.080 --> 00:29:57.080]  眼目沒有昏花
[00:29:57.080 --> 00:30:01.080]  力量也沒有衰退
[00:30:01.080 --> 00:30:04.080]  經威依靠神的家庭
[00:30:04.080 --> 00:30:07.080]  這個利未家庭的父母恩爵信
[00:30:07.080 --> 00:30:11.080]  將他們的孩子摩西生下來
[00:30:11.080 --> 00:30:14.080]  父母對神全無偽的信心
[00:30:14.080 --> 00:30:18.080]  不單止保守他們在一切所行的路上
[00:30:18.080 --> 00:30:20.080]  都認定耶和華
[00:30:20.080 --> 00:30:23.080]  更加將這份無偽的信心
[00:30:23.080 --> 00:30:26.080]  傳承給他們的兒子摩西
[00:30:26.080 --> 00:30:28.080]  聖經告訴我們
[00:30:28.080 --> 00:30:31.080]  摩西恩爵信長大之後
[00:30:31.080 --> 00:30:33.080]  不肯稱為法老女兒之子
[00:30:33.080 --> 00:30:37.080]  寧可和神的百姓一同受苦
[00:30:37.080 --> 00:30:42.080]  也不願在罪中享受片刻的歡樂
[00:30:42.080 --> 00:30:46.080]  摩西恩爵信她離開埃及
[00:30:46.080 --> 00:30:50.080]  如同她父母一樣不怕黃的憤怒
[00:30:50.080 --> 00:30:53.080]  因為她恆心忍耐
[00:30:53.080 --> 00:30:57.080]  如同看見那不能看見的上帝
[00:30:57.080 --> 00:30:59.080]  在2017年的時候
[00:30:59.080 --> 00:31:02.080]  我選擇離開了工作12年的公司
[00:31:02.080 --> 00:31:06.080]  而選擇了全職在教會裡服事
[00:31:06.080 --> 00:31:10.080]  當時我是擔任在小力園堂的兒童侍工幹事
[00:31:10.080 --> 00:31:12.080]  起初侍奉的時候
[00:31:12.080 --> 00:31:15.080]  我的信心非常容易動搖
[00:31:15.080 --> 00:31:18.080]  亦都產生了很多不同的疑惑
[00:31:18.080 --> 00:31:20.080]  相對地面對生活
[00:31:20.080 --> 00:31:23.080]  亦都有來自不同方面的壓力
[00:31:23.080 --> 00:31:26.080]  當中包括有經濟的壓力
[00:31:26.080 --> 00:31:28.080]  我當時的女兒
[00:31:28.080 --> 00:31:30.080]  她親手寫了一張字條給我
[00:31:30.080 --> 00:31:32.080]  她當時是五年級
[00:31:32.080 --> 00:31:34.080]  那裡是這樣說
[00:31:34.080 --> 00:31:37.080]  To Mommy 請不要再嬲神
[00:31:37.080 --> 00:31:41.080]  你說做童工只是神的僕人並不威風
[00:31:41.080 --> 00:31:44.080]  做神的僕人確實是神所喜歡的
[00:31:44.080 --> 00:31:50.080]  想一想這不比做其他工作更威嗎
[00:31:50.080 --> 00:31:52.080]  金錢的問題並不重要
[00:31:52.080 --> 00:31:55.080]  最重要的是愛神
[00:31:55.080 --> 00:31:59.080]  聖經說連天上的鳥兒天父也看顧
[00:31:59.080 --> 00:32:02.080]  更何況我們人呢
[00:32:02.080 --> 00:32:06.080]  這裡是一個鎖匙扣
[00:32:06.080 --> 00:32:09.080]  鎖匙扣上刻著耶穌是主
[00:32:09.080 --> 00:32:13.080]  這也是當時我信心不足的日子裡
[00:32:13.080 --> 00:32:16.080]  她用自己的零用錢買來送給我
[00:32:16.080 --> 00:32:18.080]  是要提醒我
[00:32:18.080 --> 00:32:20.080]  耶穌是主
[00:32:20.080 --> 00:32:22.080]  要對耶穌有信心
[00:32:22.080 --> 00:32:24.080]  沒想過八年後
[00:32:24.080 --> 00:32:27.080]  當我預備這篇母親信息的講章的時候
[00:32:27.080 --> 00:32:31.080]  神透過孩子對天父的信心
[00:32:31.080 --> 00:32:34.080]  給了一個很重要的提醒
[00:32:34.080 --> 00:32:37.080]  也是我們最後總結的部分
[00:32:37.080 --> 00:32:40.080]  我想一生保護你
[00:32:40.080 --> 00:32:43.080]  是要藉著專心相信倚靠神
[00:32:43.080 --> 00:32:46.080]  給孩子和母親
[00:32:46.080 --> 00:32:50.080]  我們自己一個一生學習生命成長的旅程
[00:32:50.080 --> 00:32:52.080]  媽媽學習放手
[00:32:52.080 --> 00:32:55.080]  是讓孩子成長
[00:32:55.080 --> 00:32:57.080]  不是意味著一種失去
[00:32:57.080 --> 00:33:00.080]  或者不負責任
[00:33:00.080 --> 00:33:03.080]  反倒是讓自己更加看清楚
[00:33:03.080 --> 00:33:07.080]  天父是那位真真實實保護孩子的一位
[00:33:07.080 --> 00:33:11.080]  還有天父在孩子和媽媽自己身上
[00:33:11.080 --> 00:33:13.080]  甚至是孩子的父親
[00:33:13.080 --> 00:33:14.080]  整個家庭
[00:33:14.080 --> 00:33:17.080]  延伸到我們所在的群體上
[00:33:17.080 --> 00:33:19.080]  一個又一個的祝福
[00:33:19.080 --> 00:33:22.080]  恩典和美善的工作
[00:33:22.080 --> 00:33:27.080]  天父廣大的智慧
[00:33:27.080 --> 00:33:29.080]  豐盛的慈愛
[00:33:29.080 --> 00:33:33.080]  完備的恩典和豐富的憐憫
[00:33:33.080 --> 00:33:36.080]  天父是絕對有能力
[00:33:36.080 --> 00:33:39.080]  去保護每一位孩子的一生
[00:33:39.080 --> 00:33:42.080]  讓我們一同有禱告
[00:33:42.080 --> 00:33:43.080]  親愛的恩主
[00:33:43.080 --> 00:33:45.080]  我們多謝你
[00:33:45.080 --> 00:33:49.080]  因為你應許你是豐盛憐愛
[00:33:49.080 --> 00:33:53.080]  你的心恩厚愛是永遠長存
[00:33:53.080 --> 00:33:55.080]  不單止你保護我們
[00:33:55.080 --> 00:33:56.080]  引領我們
[00:33:56.080 --> 00:33:58.080]  給予我們的上上下下
[00:33:58.080 --> 00:33:59.080]  我們的父母
[00:33:59.080 --> 00:34:01.080]  我們的長輩
[00:34:01.080 --> 00:34:03.080]  還有我們的下一代
[00:34:03.080 --> 00:34:06.080]  願你繼續保護屬你的下一代
[00:34:06.080 --> 00:34:09.080]  教會裏面的子女
[00:34:09.080 --> 00:34:13.080]  願我們繼續願意去學習
[00:34:13.080 --> 00:34:15.080]  去緊緊的跟隨你
[00:34:15.080 --> 00:34:17.080]  多謝你 誰聽我們的禱告
[00:34:17.080 --> 00:34:19.080]  奉主耶穌基督的名求
[00:34:19.080 --> 00:34:20.080]  阿門
[00:34:20.080 --> 00:34:23.080]  (字幕由 Amara.org 社群提供)

