
[00:00:00.000 --> 00:00:06.000]  謝謝一眾同工組成的敬拜隊
[00:22:29.000 --> 00:22:32.000]  他曾經在曠野的時候
[00:22:32.000 --> 00:22:36.000]  沒有尊耶和華為聖
[00:22:36.000 --> 00:22:41.000]  所以經文裡面定義摩西是一個不信的狀態
[00:22:41.000 --> 00:22:43.000]  所以最後摩西就提出
[00:22:43.000 --> 00:22:45.000]  既然我也快要死了
[00:22:45.000 --> 00:22:46.000]  那可不可以找一個人
[00:22:46.000 --> 00:22:48.000]  納一個人治理他的匯眾
[00:22:48.000 --> 00:22:52.000]  可以引導他們進出呢?
[00:22:52.000 --> 00:22:56.000]  最後就是一個繼承的問題
[00:22:56.000 --> 00:22:59.000]  剛剛是土地產業繼承的問題
[00:22:59.000 --> 00:23:03.000]  這裡就是摩西繼承者的問題
[00:23:03.000 --> 00:23:05.000]  最後上帝就吩咐
[00:23:05.000 --> 00:23:07.000]  選了約書亞出來
[00:23:07.000 --> 00:23:10.000]  並且形容他是一個有聖靈的人
[00:23:10.000 --> 00:23:14.000]  最後約書亞就承繼了摩西的一個即是
[00:23:14.000 --> 00:23:17.000]  上一代若果以一個黃金組合
[00:23:17.000 --> 00:23:21.000]  就好像摩西和亞倫成為了這群以色列人的領袖
[00:23:21.000 --> 00:23:24.000]  下一代就是約書亞和伊利亞撒
[00:23:24.000 --> 00:23:27.000]  成為了這群以色列人的領袖
[00:23:27.000 --> 00:23:29.000]  一個信心的組合
[00:23:29.000 --> 00:23:31.000]  整段經文講什麼呢?
[00:23:31.000 --> 00:23:37.000]  在經文裡面其實不斷出現漢建和信心的關係
[00:23:37.000 --> 00:23:40.000]  不斷重提第一代人
[00:23:40.000 --> 00:23:45.000]  其實他們真的親眼見過或進入過這個英許之地
[00:23:45.000 --> 00:23:47.000]  但他們卻沒有信心
[00:23:47.000 --> 00:23:49.000]  所以寫下曠野
[00:23:49.000 --> 00:23:52.000]  而約書亞和迦勒卻是有信心
[00:23:52.000 --> 00:23:57.000]  漢建神必定會令他們進入迦勒美地
[00:23:57.000 --> 00:23:59.000]  摩西也因為不信
[00:23:59.000 --> 00:24:03.000]  他最終即使漢建這個英許之地
[00:24:03.000 --> 00:24:05.000]  但卻不能夠進去
[00:24:05.000 --> 00:24:08.000]  而西羅非哈的女兒因為有信心
[00:24:08.000 --> 00:24:10.000]  他們未進去迦勒
[00:24:10.000 --> 00:24:16.000]  就好像已經看到神英許他們得著這塊土地
[00:24:16.000 --> 00:24:22.000]  兩個繼承的問題帶出兩組對上帝有信心的人
[00:24:22.000 --> 00:24:25.000]  漢建和信心有什麼關係呢?
[00:24:25.000 --> 00:24:29.000]  若果最近這個社會
[00:24:29.000 --> 00:24:32.000]  有一句金句經常說
[00:24:32.000 --> 00:24:35.000]  不是有希望所以堅持
[00:24:35.000 --> 00:24:37.000]  而是堅持才有希望
[00:24:37.000 --> 00:24:40.000]  若果是信仰的版本
[00:24:40.000 --> 00:24:43.000]  我相信不是看見才有信心
[00:24:43.000 --> 00:24:46.000]  而是有信心所以才看得見
[00:24:46.000 --> 00:24:48.000]  今天我們要反省的是
[00:24:48.000 --> 00:24:50.000]  我們信仰的生命
[00:24:50.000 --> 00:24:52.000]  我們看見的是什麼
[00:24:52.000 --> 00:24:57.000]  我們是只看見面前的困局
[00:24:57.000 --> 00:24:59.000]  是我們面對的疫情
[00:24:59.000 --> 00:25:01.000]  社會的一些狀況
[00:25:01.000 --> 00:25:05.000]  還是我們不是依靠我們看見的東西
[00:25:05.000 --> 00:25:08.000]  去衡量我們的信心是多少
[00:25:08.000 --> 00:25:11.000]  而是我們有信心所以我們看得見
[00:25:11.000 --> 00:25:15.000]  最終上帝是主宰天下的那一位
[00:25:15.000 --> 00:25:20.000]  最終上帝是公義公平公正的那一位
[00:25:20.000 --> 00:25:23.000]  今天讓我們去反省兩點
[00:25:23.000 --> 00:25:25.000]  第一點就是在文數記
[00:25:25.000 --> 00:25:28.000]  頭一至二十五章我們看見的就是
[00:25:28.000 --> 00:25:32.000]  原來信仰的歷程是一場戰鬥
[00:25:32.000 --> 00:25:35.000]  每一天我們都要對抗我們內心的邪惡
[00:25:35.000 --> 00:25:37.000]  和外在的權勢
[00:25:37.000 --> 00:25:40.000]  第二點就是在這個疫情底下
[00:25:40.000 --> 00:25:42.000]  我們看見的是什麼
[00:25:42.000 --> 00:25:47.000]  我們有沒有信心看得見最終的終局
[00:25:47.000 --> 00:25:50.000]  就是上帝能夠將所有東西紫色
[00:25:50.000 --> 00:25:52.000]  將混亂變成秩序
[00:25:52.000 --> 00:25:56.000]  今天讓我們反省我們有沒有這種信心
[00:25:56.000 --> 00:25:59.000]  有沒有這種屬靈的看見
[00:25:59.000 --> 00:26:01.000]  讓我們有個祈禱結束
[00:26:01.000 --> 00:26:06.000]  耶穌多謝你
[00:26:06.000 --> 00:26:11.000]  讓我們即使在不同的空間、時間
[00:26:11.000 --> 00:26:13.000]  我們都能夠去敬拜
[00:26:13.000 --> 00:26:16.000]  能夠去聽到你自己的話
[00:26:16.000 --> 00:26:19.000]  因為沒有任何的空間、時間
[00:26:19.000 --> 00:26:22.000]  能夠限制了你自己的作為
[00:26:22.000 --> 00:26:25.000]  因為你是創造天地的那一位
[00:26:25.000 --> 00:26:29.000]  上帝求你幫助和提醒我們
[00:26:29.000 --> 00:26:32.000]  讓我們每一天都能夠經歷你
[00:26:32.000 --> 00:26:37.000]  每一天我們都需要對抗我們內心的邪惡和敗壞
[00:26:37.000 --> 00:26:41.000]  同時也要對抗外在的權勢
[00:26:41.000 --> 00:26:43.000]  求你賜予勇氣給我們
[00:26:43.000 --> 00:26:47.000]  讓我們能夠勝過這些邪惡
[00:26:47.000 --> 00:26:50.000]  並且堅持聖潔走在你的道路裏
[00:26:50.000 --> 00:26:53.000]  求你也開我們屬靈的眼睛
[00:26:53.000 --> 00:26:57.000]  讓我們看見的不只是世上負面的消息
[00:26:57.000 --> 00:27:00.000]  而是看見你在聖經裏的作為
[00:27:00.000 --> 00:27:03.000]  看見你才是主宰天下的那個
[00:27:03.000 --> 00:27:07.000]  看見你是那位公平、公正、公義的上帝
[00:27:07.000 --> 00:27:11.000]  你會最終將所有的混亂變成秩序
[00:27:11.000 --> 00:27:13.000]  上帝求你幫助我們
[00:27:13.000 --> 00:27:17.000]  以致我們在一個很艱難的光景裏
[00:27:17.000 --> 00:27:20.000]  都能夠有信心的繼續前行
[00:27:20.000 --> 00:27:21.000]  繼續跟隨你
[00:27:21.000 --> 00:27:23.000]  求你祝福帶領著我們每一位
[00:27:23.000 --> 00:27:25.000]  多謝你聽我們禱告
[00:27:25.000 --> 00:27:27.000]  奉主耶穌基督之名祈求

