
[00:00:00.000 --> 00:00:08.880]  (麥美娟) 很多謝敬拜隊帶領我們一起敬拜讚美主
[00:18:35.040 --> 00:18:38.040]  在八月初的時候
[00:18:38.040 --> 00:18:42.040]  我自己牧區有一個區聚
[00:18:42.040 --> 00:18:46.040]  大家都知道八月初還是疫情期間
[00:18:46.040 --> 00:18:48.040]  直到今天也是
[00:18:48.040 --> 00:18:53.040]  當時就想究竟在這個區聚當中做什麼好
[00:18:53.040 --> 00:18:56.040]  有什麼訊息要在區聚中說
[00:18:56.040 --> 00:18:59.040]  想來想去都不知道該怎麼辦
[00:18:59.040 --> 00:19:03.040]  不過就儘管問一班組長
[00:19:03.040 --> 00:19:05.040]  其實有多少姐妹來到這個區聚
[00:19:05.040 --> 00:19:08.040]  在Zoom裡的區聚
[00:19:08.040 --> 00:19:13.040]  當時才發現原來八月一日是撞了培靈會
[00:19:13.040 --> 00:19:18.040]  只有一兩組的姐妹來到區聚
[00:19:18.040 --> 00:19:22.040]  但我自己也問上帝是否要取消
[00:19:22.040 --> 00:19:25.040]  算了,大家去培靈會也不錯
[00:19:25.040 --> 00:19:29.040]  又或者延期這個區聚
[00:19:29.040 --> 00:19:31.040]  但延期之後
[00:19:31.040 --> 00:19:35.040]  我再三想既然定了這個日子
[00:19:35.040 --> 00:19:37.040]  也有些人願意來的時候
[00:19:37.040 --> 00:19:39.040]  就不要浪費這個時間
[00:19:39.040 --> 00:19:41.040]  於是就繼續預備
[00:19:41.040 --> 00:19:43.040]  問上帝帶什麼好
[00:19:43.040 --> 00:19:46.040]  在準備當中
[00:19:46.040 --> 00:19:48.040]  預備經文、預備詩歌
[00:19:48.040 --> 00:19:56.040]  結果上帝叫我去搞一個屬靈閱讀的區聚
[00:19:56.040 --> 00:19:59.040]  什麼叫屬靈閱讀的區聚呢?
[00:19:59.040 --> 00:20:01.040]  就是一個禱讀的過程
[00:20:01.040 --> 00:20:03.040]  純粹讀聖經
[00:20:03.040 --> 00:20:07.040]  祈求聖靈引導我們去聽上帝的話
[00:20:07.040 --> 00:20:09.040]  其實一直預備的時候
[00:20:09.040 --> 00:20:12.040]  也不肯定是否要這樣做
[00:20:12.040 --> 00:20:15.040]  要這樣做的時候,要怎麼做呢?
[00:20:15.040 --> 00:20:19.040]  結果在八月一日前的一兩天
[00:20:19.040 --> 00:20:22.040]  又多了幾組可以來區聚
[00:20:22.040 --> 00:20:25.040]  於是就繼續祈禱
[00:20:25.040 --> 00:20:33.040]  確認上帝要我用祈禱讀經的機會在這個區聚當中
[00:20:33.040 --> 00:20:37.040]  唯一上帝提醒我的就是
[00:20:37.040 --> 00:20:41.040]  要在這個區聚中先肯定
[00:20:41.040 --> 00:20:45.040]  去聽不是我們去聽自己的聲音
[00:20:45.040 --> 00:20:49.040]  去聽也不是我要跟姐妹們說什麼話
[00:20:49.040 --> 00:20:51.040]  或者什麼吩咐、什麼教導
[00:20:51.040 --> 00:20:57.040]  去聽其實只有聖靈的引導幫助我們去聽
[00:20:57.040 --> 00:21:02.040]  每一個人都有特別的聖靈的圈度在當中
[00:21:02.040 --> 00:21:06.040]  結果那一晚用了兩段經文
[00:21:06.040 --> 00:21:09.040]  馬太福音的經文去讀
[00:21:09.040 --> 00:21:12.040]  一邊讀一邊讀,不斷地讀,重複地讀
[00:21:12.040 --> 00:21:14.040]  然後也很奇妙的就是
[00:21:14.040 --> 00:21:17.040]  每一位姐妹都有自己很獨特的
[00:21:17.040 --> 00:21:21.040]  在上帝當中領受上帝給他們自己的訊息
[00:21:21.040 --> 00:21:24.040]  經過之後我就真的很確信
[00:21:24.040 --> 00:21:28.040]  所謂同行其實不是我們自己可以做什麼
[00:21:28.040 --> 00:21:30.040]  而是在上帝的說話當中
[00:21:30.040 --> 00:21:33.040]  上帝自己帶領的裡面
[00:21:33.040 --> 00:21:36.040]  讓每一個人都很真實地經歷上帝的說話
[00:21:36.040 --> 00:21:40.040]  祂所賜下的平安、祂很穩妥的吩咐
[00:21:40.040 --> 00:21:44.040]  所以也盼望我們今天再繼續去同行的時候
[00:21:44.040 --> 00:21:48.040]  縱使我們有很多的分隔,很難聚在一起
[00:21:48.040 --> 00:21:51.040]  但仍然是靠著我們禱告
[00:21:51.040 --> 00:21:54.040]  和敬拜上帝可以一起繼續去同行
[00:21:54.040 --> 00:21:56.040]  我們一起有個禱告好嗎?
[00:21:56.040 --> 00:22:00.040]  秋天很感謝你
[00:22:00.040 --> 00:22:03.040]  感謝你讓我們可以去聆聽你
[00:22:03.040 --> 00:22:06.040]  可以去聆聽你是一份福氣
[00:22:06.040 --> 00:22:08.040]  是一份你給我們的恩典
[00:22:08.040 --> 00:22:10.040]  主就願意我們繼續去捉緊
[00:22:10.040 --> 00:22:14.040]  你給我們這種生命的盼望和你的教導
[00:22:14.040 --> 00:22:16.040]  祂來帶領我們每一個
[00:22:16.040 --> 00:22:19.040]  能夠謙卑、撫服在你自己的肩前
[00:22:19.040 --> 00:22:21.040]  去聆聽你、去敬拜你
[00:22:21.040 --> 00:22:22.040]  我們這樣禱告
[00:22:22.040 --> 00:22:24.040]  奉靠主耶穌基督得聖人名字祈求
[00:22:24.040 --> 00:22:25.040]  阿門

