
[00:00:00.000 --> 00:00:02.000]  新年快樂呀大家
[00:19:03.000 --> 00:19:06.000]  我硬著頭皮走上去
[00:19:06.000 --> 00:19:07.000]  其實我也忘了
[00:19:07.000 --> 00:19:09.000]  我怎樣打開話題
[00:19:09.000 --> 00:19:11.000]  不過說著說著
[00:19:11.000 --> 00:19:12.000]  他突然告訴我
[00:19:12.000 --> 00:19:16.000]  其實他爸爸在那天早上
[00:19:16.000 --> 00:19:18.000]  還是前一天就去世了
[00:19:18.000 --> 00:19:22.000]  他的眼神是很哀傷、很難過
[00:19:22.000 --> 00:19:24.000]  很多不明白、不捨得
[00:19:24.000 --> 00:19:25.000]  他也有說一點
[00:19:25.000 --> 00:19:27.000]  他爸爸的狀況
[00:19:27.000 --> 00:19:30.000]  當時其實
[00:19:30.000 --> 00:19:32.000]  我心裡就想
[00:19:32.000 --> 00:19:35.000]  其實我爸爸也是在那一年去世
[00:19:35.000 --> 00:19:37.000]  所以我很明白
[00:19:37.000 --> 00:19:39.000]  他爸爸的狀況
[00:19:39.000 --> 00:19:41.000]  我分享給你聽
[00:19:41.000 --> 00:19:44.000]  我怎樣靠著耶穌的愛
[00:19:44.000 --> 00:19:47.000]  和那份力量來對他前行
[00:19:47.000 --> 00:19:49.000]  整個分享的過程
[00:19:49.000 --> 00:19:53.000]  是出乎意料地平靜
[00:19:53.000 --> 00:19:55.000]  跟他的外形格格不入
[00:19:55.000 --> 00:19:57.000]  但是很感恩
[00:19:57.000 --> 00:20:00.000]  上帝給我勇氣去回應
[00:20:00.000 --> 00:20:02.000]  也讓我們一起去
[00:20:02.000 --> 00:20:03.000]  跟他分享
[00:20:03.000 --> 00:20:05.000]  我跟他分享的過程
[00:20:05.000 --> 00:20:08.000]  上帝給我勇氣去回應
[00:20:08.000 --> 00:20:10.000]  也讓我們一起去經歷
[00:20:10.000 --> 00:20:13.000]  他在我們當中
[00:20:13.000 --> 00:20:14.000]  我很感受到
[00:20:14.000 --> 00:20:15.000]  他的眼神
[00:20:15.000 --> 00:20:16.000]  聊完天之後
[00:20:16.000 --> 00:20:17.000]  你會覺得他
[00:20:17.000 --> 00:20:19.000]  是感覺到一份安慰
[00:20:19.000 --> 00:20:21.000]  和一份平靜
[00:20:21.000 --> 00:20:24.000]  弟弟姐妹其實在街上
[00:20:24.000 --> 00:20:27.000]  很多人都在等待
[00:20:27.000 --> 00:20:29.000]  耶穌的救恩
[00:20:29.000 --> 00:20:31.000]  祂的祝福
[00:20:31.000 --> 00:20:33.000]  和祂的臨在
[00:20:33.000 --> 00:20:35.000]  可能都需要我們
[00:20:35.000 --> 00:20:37.000]  願意踏前一步
[00:20:37.000 --> 00:20:39.000]  不作區分
[00:20:39.000 --> 00:20:42.000]  也聆聽聖靈的聲音
[00:20:42.000 --> 00:20:43.000]  以致我們回應
[00:20:43.000 --> 00:20:45.000]  祂為我們預備的人
[00:20:45.000 --> 00:20:47.000]  讓我們可以跟他們
[00:20:47.000 --> 00:20:48.000]  分享福音
[00:20:48.000 --> 00:20:50.000]  帶他們來主的面前
[00:20:50.000 --> 00:20:52.000]  這也是我們要學習的
[00:20:52.000 --> 00:20:55.000]  除了不作區分之外
[00:20:55.000 --> 00:20:57.000]  還有我們也要承認
[00:20:57.000 --> 00:20:59.000]  我們有需要
[00:20:59.000 --> 00:21:01.000]  當你未去決定
[00:21:01.000 --> 00:21:02.000]  跟隨耶穌
[00:21:02.000 --> 00:21:04.000]  他回到家中
[00:21:04.000 --> 00:21:05.000]  擺設筵席
[00:21:05.000 --> 00:21:07.000]  招呼耶穌和十二個門徒
[00:21:07.000 --> 00:21:11.000]  還有他過去一群同事
[00:21:11.000 --> 00:21:12.000]  都是瑞利人
[00:21:12.000 --> 00:21:14.000]  還有一些他的朋友
[00:21:14.000 --> 00:21:16.000]  跟瑞利人做朋友
[00:21:16.000 --> 00:21:18.000]  很多色經家都說
[00:21:18.000 --> 00:21:20.000]  可能是妓女
[00:21:20.000 --> 00:21:22.000]  當然你在經文
[00:21:22.000 --> 00:21:24.000]  看到瑞利和罪人
[00:21:24.000 --> 00:21:26.000]  我相信這個罪人
[00:21:26.000 --> 00:21:28.000]  這個字就是從法理賽人的角度
[00:21:28.000 --> 00:21:30.000]  去看他們是罪人
[00:21:30.000 --> 00:21:32.000]  但在利未來說
[00:21:32.000 --> 00:21:34.000]  這些一定是他的朋友
[00:21:34.000 --> 00:21:36.000]  為什麼瑞利
[00:21:36.000 --> 00:21:38.000]  利未會幫耶穌
[00:21:38.000 --> 00:21:40.000]  舉辦一個筵席
[00:21:40.000 --> 00:21:41.000]  可能有三個原因
[00:21:41.000 --> 00:21:43.000]  第一個是感恩
[00:21:43.000 --> 00:21:45.000]  感謝耶穌去拯救他
[00:21:45.000 --> 00:21:47.000]  並且他要辭行
[00:21:47.000 --> 00:21:49.000]  因為他離開他的職業
[00:21:49.000 --> 00:21:51.000]  感謝他一群同事
[00:21:51.000 --> 00:21:53.000]  過去的同行
[00:21:53.000 --> 00:21:55.000]  將來不知道有沒有機會再見
[00:21:55.000 --> 00:21:57.000]  第三
[00:21:57.000 --> 00:22:00.000]  他也想做一個見證
[00:22:00.000 --> 00:22:02.000]  讓他的朋友
[00:22:02.000 --> 00:22:05.000]  一起認識耶穌更多
[00:22:05.000 --> 00:22:07.000]  剛才經文我們也看到
[00:22:07.000 --> 00:22:09.000]  有不少人也是這樣
[00:22:09.000 --> 00:22:11.000]  跟隨了耶穌
[00:22:11.000 --> 00:22:13.000]  這個筵席
[00:22:13.000 --> 00:22:16.000]  對於利未、朋友、耶穌和門徒
[00:22:16.000 --> 00:22:18.000]  是一個很開心的時刻
[00:22:18.000 --> 00:22:19.000]  不過
[00:22:19.000 --> 00:22:21.000]  十六字告訴我們
[00:22:21.000 --> 00:22:23.000]  法理賽人中的文士
[00:22:23.000 --> 00:22:25.000]  看到耶穌和罪人一起
[00:22:25.000 --> 00:22:27.000]  瑞利吃飯
[00:22:27.000 --> 00:22:29.000]  他抓了門徒來問
[00:22:29.000 --> 00:22:31.000]  為什麼耶穌會和
[00:22:31.000 --> 00:22:33.000]  瑞利和罪人一起吃飯呢?
[00:22:33.000 --> 00:22:35.000]  法理賽人問這個問題
[00:22:35.000 --> 00:22:36.000]  是很自然的
[00:22:36.000 --> 00:22:38.000]  因為一般猶太人
[00:22:38.000 --> 00:22:42.000]  都不會和瑞利和妓女一起吃飯
[00:22:42.000 --> 00:22:44.000]  因為他們要保持自己
[00:22:44.000 --> 00:22:46.000]  在禮儀上的潔淨
[00:22:46.000 --> 00:22:49.000]  法理賽人其實很重視
[00:22:49.000 --> 00:22:52.000]  潔淨的條例
[00:22:52.000 --> 00:22:55.000]  他們把注意力放在
[00:22:55.000 --> 00:22:58.000]  如何保持自己的聖潔
[00:22:58.000 --> 00:23:01.000]  因為他們看利未的十九章二字
[00:23:01.000 --> 00:23:02.000]  是很重要的
[00:23:02.000 --> 00:23:05.000]  他們說你們要成為聖
[00:23:05.000 --> 00:23:08.000]  因為我耶和華你們的神是神聖的
[00:23:08.000 --> 00:23:10.000]  這個吩咐是上帝給予的
[00:23:10.000 --> 00:23:12.000]  所以法理賽人認為
[00:23:12.000 --> 00:23:15.000]  自己一定要保持神聖
[00:23:15.000 --> 00:23:17.000]  所以他們認為
[00:23:17.000 --> 00:23:19.000]  要和罪人保持距離
[00:23:19.000 --> 00:23:22.000]  直至罪人交出證據
[00:23:22.000 --> 00:23:25.000]  證明他已經改過
[00:23:25.000 --> 00:23:28.000]  他們才會和他們接觸
[00:23:28.000 --> 00:23:31.000]  但是耶穌有沒有這些要求呢?
[00:23:31.000 --> 00:23:32.000]  沒有
[00:23:32.000 --> 00:23:35.000]  耶穌直接地坐下來和他們吃飯
[00:23:35.000 --> 00:23:38.000]  耶穌具體地顯現
[00:23:38.000 --> 00:23:41.000]  祂對他們的愛和接納
[00:23:41.000 --> 00:23:45.000]  這個其實就是耶穌
[00:23:45.000 --> 00:23:47.000]  來到這個世界的目的
[00:23:47.000 --> 00:23:49.000]  因為當耶穌聽到
[00:23:49.000 --> 00:23:52.000]  這個文士質問他的門徒時
[00:23:52.000 --> 00:23:54.000]  耶穌自己親自回答
[00:23:54.000 --> 00:23:57.000]  祂說健康的人用不著醫生
[00:23:57.000 --> 00:23:59.000]  有病的人才用得著
[00:23:59.000 --> 00:24:01.000]  我不是來召義人
[00:24:01.000 --> 00:24:03.000]  而是來召罪人
[00:24:03.000 --> 00:24:07.000]  耶穌很清楚地告訴這些人
[00:24:07.000 --> 00:24:11.000]  祂來的最主要的目的
[00:24:11.000 --> 00:24:14.000]  是要呼召罪人
[00:24:14.000 --> 00:24:21.000]  獲得在心靈和生命上的改變和塗鴉
[00:24:21.000 --> 00:24:23.000]  耶穌也很表明
[00:24:23.000 --> 00:24:27.000]  祂沒有任何東西可以給那些自意自滿的人
[00:24:27.000 --> 00:24:32.000]  因為進入神國的唯一途徑是怎樣呢?
[00:24:32.000 --> 00:24:36.000]  是你要承認自己是罪人
[00:24:36.000 --> 00:24:40.000]  你才會坐在這個現席裡
[00:24:40.000 --> 00:24:42.000]  享用這個現席
[00:24:42.000 --> 00:24:48.000]  耶穌藉著利尾為他預備的這個現席
[00:24:48.000 --> 00:24:50.000]  其實是顛覆了法利塞人
[00:24:50.000 --> 00:24:54.000]  甚至猶太教對救恩的想法
[00:24:54.000 --> 00:24:59.000]  他們過去覺得救恩只是預備給做得好的
[00:24:59.000 --> 00:25:01.000]  或者甚至是被揀選的人
[00:25:01.000 --> 00:25:03.000]  但是耶穌在這裡告訴他們
[00:25:03.000 --> 00:25:08.000]  神國救恩的現席是開放給所有的罪人
[00:25:08.000 --> 00:25:11.000]  只要你承認自己的軟弱和限制
[00:25:11.000 --> 00:25:15.000]  你就能夠經歷耶穌的醫治和更新
[00:25:15.000 --> 00:25:18.000]  事實上我們想深一層
[00:25:18.000 --> 00:25:22.000]  在這個世界裡其實只有一種人
[00:25:22.000 --> 00:25:25.000]  哪一種人呢?
[00:25:25.000 --> 00:25:28.000]  我去年也有說過
[00:25:28.000 --> 00:25:30.000]  這個世界只有一種人
[00:25:30.000 --> 00:25:33.000]  就是罪人
[00:25:33.000 --> 00:25:35.000]  一個二人也沒有
[00:25:35.000 --> 00:25:38.000]  我們所有人都是罪人
[00:25:38.000 --> 00:25:39.000]  沒有人是沒有罪的
[00:25:39.000 --> 00:25:43.000]  最重要的是你意不意識到
[00:25:43.000 --> 00:25:46.000]  你自己生命裡是有罪的
[00:25:46.000 --> 00:25:49.000]  最理想的處境當然是我們發現自己有罪
[00:25:49.000 --> 00:25:50.000]  我們軟弱
[00:25:50.000 --> 00:25:52.000]  然後我們來到主的面前
[00:25:52.000 --> 00:25:54.000]  我們呼求祂的幫助
[00:25:54.000 --> 00:25:58.000]  然後我們經歷祂親自的醫治
[00:25:58.000 --> 00:25:59.000]  釋放
[00:25:59.000 --> 00:26:03.000]  以致我們能夠在祂的裡面
[00:26:03.000 --> 00:26:07.000]  重新出發過一個精彩的生活
[00:26:07.000 --> 00:26:09.000]  不過最令人擔心的
[00:26:09.000 --> 00:26:11.000]  其實就是那些自以為義
[00:26:11.000 --> 00:26:14.000]  自以為強壯的人
[00:26:14.000 --> 00:26:17.000]  我想我們也知道耶穌在說誰
[00:26:17.000 --> 00:26:21.000]  就是那些法理賽人和宗教領袖
[00:26:21.000 --> 00:26:23.000]  曾幾何時
[00:26:23.000 --> 00:26:25.000]  我想這群人其實也應該知道
[00:26:25.000 --> 00:26:27.000]  自己有軟弱和不足
[00:26:27.000 --> 00:26:31.000]  因為他們也很努力地遵守律法
[00:26:31.000 --> 00:26:35.000]  很想達標來討神喜悅
[00:26:35.000 --> 00:26:38.000]  不過不知道他們是走火入魔
[00:26:38.000 --> 00:26:40.000]  還是太自滿
[00:26:40.000 --> 00:26:42.000]  或者做得太優秀
[00:26:42.000 --> 00:26:43.000]  他們自己看
[00:26:43.000 --> 00:26:49.000]  令到他們常常最後站在道德的高地
[00:26:49.000 --> 00:26:52.000]  去批判別人做得不足
[00:26:52.000 --> 00:26:54.000]  達不到上帝的標準
[00:26:54.000 --> 00:26:58.000]  但他們不知道原來自己不知不覺間
[00:26:58.000 --> 00:27:02.000]  失卻了在賢直上的位置
[00:27:03.000 --> 00:27:05.000]  秋月弟弟姐妹
[00:27:05.000 --> 00:27:07.000]  我們也檢視一下自己
[00:27:07.000 --> 00:27:11.000]  會不會我們也不知不覺間
[00:27:11.000 --> 00:27:15.000]  成為了法理賽人或宗教領袖呢?
[00:27:15.000 --> 00:27:19.000]  我們所累積信主連日的經驗
[00:27:19.000 --> 00:27:22.000]  生活中我們有很多不同的經歷
[00:27:22.000 --> 00:27:23.000]  高低起跌
[00:27:23.000 --> 00:27:27.000]  侍奉綱位給我們的名譽或經驗
[00:27:27.000 --> 00:27:28.000]  無論我們做組長
[00:27:28.000 --> 00:27:30.000]  或組織領袖
[00:27:30.000 --> 00:27:31.000]  執事
[00:27:31.000 --> 00:27:34.000]  不同的侍奉領袖
[00:27:34.000 --> 00:27:38.000]  這一切會不會都令到我們彷彿覺得自己
[00:27:38.000 --> 00:27:42.000]  是一個很淑齡或成功的門徒
[00:27:42.000 --> 00:27:46.000]  但彷彿又會令到我們不知不覺間
[00:27:46.000 --> 00:27:50.000]  跌落自滿或自義的陷阱裏面
[00:27:50.000 --> 00:27:54.000]  令我們忘記了我們要在耶穌面前承認
[00:27:54.000 --> 00:27:56.000]  我們也有軟弱
[00:27:56.000 --> 00:28:00.000]  忘記了我們要呼求耶穌的幫助
[00:28:00.000 --> 00:28:03.000]  甚至我們忘記了我們要承認
[00:28:03.000 --> 00:28:05.000]  我們是一個罪人
[00:28:05.000 --> 00:28:11.000]  不要讓自己變成一個監察別人的人
[00:28:11.000 --> 00:28:14.000]  鮑威爾牧師曾經說過一句這樣的說話
[00:28:14.000 --> 00:28:17.000]  他說凡是願意親近神的人
[00:28:17.000 --> 00:28:22.000]  都要知道自己是個十足的罪人
[00:28:22.000 --> 00:28:24.000]  凡是願意親近神的人
[00:28:24.000 --> 00:28:28.000]  都要知道自己是個十足的罪人
[00:28:28.000 --> 00:28:31.000]  100%你是一個罪人
[00:28:31.000 --> 00:28:37.000]  因為只有你知道自己是一個罪人的時候
[00:28:37.000 --> 00:28:41.000]  你才不會忘記去倚靠耶穌
[00:28:41.000 --> 00:28:46.000]  不會忘記你的生命是需要耶穌的恩典和救恩
[00:28:46.000 --> 00:28:51.000]  也不會讓自己跌落自滿的陷阱裏面
[00:28:51.000 --> 00:28:56.000]  成為攔阻別人進入救恩筵席的那個人
[00:28:56.000 --> 00:29:02.000]  猶太信仰所憧憬的這個終末的筵席
[00:29:02.000 --> 00:29:04.000]  只有神的選民
[00:29:04.000 --> 00:29:07.000]  誰是神的選民?在他們眼中
[00:29:07.000 --> 00:29:10.000]  只有猶太族,自己的人
[00:29:10.000 --> 00:29:14.000]  沒有罪人,也沒有外邦人
[00:29:14.000 --> 00:29:19.000]  但是耶穌在這裏藉著利尾這個筵席
[00:29:19.000 --> 00:29:25.000]  完美地展示了神預備給世人的這份救恩的筵席裏面
[00:29:25.000 --> 00:29:32.000]  罪人和稅吏都是直上下
[00:29:32.000 --> 00:29:35.000]  頂姐妹你畏著這個結果
[00:29:35.000 --> 00:29:38.000]  你覺得是好消息嗎?
[00:29:38.000 --> 00:29:42.000]  你心裏會不會忍住忍住想起一些你不喜歡的人
[00:29:42.000 --> 00:29:47.000]  原來他都可以跟你一起坐在這個救恩筵席裏
[00:29:47.000 --> 00:29:50.000]  你會不會覺得有點不爽呢?
[00:29:50.000 --> 00:29:54.000]  頂姐妹很想今天我們從經文裏面
[00:29:54.000 --> 00:29:56.000]  我們一起去學習
[00:29:56.000 --> 00:29:59.000]  耶穌很想我們去認同和接納
[00:29:59.000 --> 00:30:02.000]  他道成肉身最大的使命
[00:30:02.000 --> 00:30:05.000]  就是要在這個地上開展上帝的國度
[00:30:05.000 --> 00:30:11.000]  並且這個國度是全面接納每一個願意悔改歸向主的罪人
[00:30:11.000 --> 00:30:19.000]  和接納那些在社會裏被鄙視和被排斥的每一個人
[00:30:19.000 --> 00:30:22.000]  願意耶穌的說話成為我們的力量
[00:30:22.000 --> 00:30:24.000]  今天我們一起去學習
[00:30:24.000 --> 00:30:26.000]  拆除我們的框框
[00:30:26.000 --> 00:30:31.000]  向不同種族、不同背景、不同身份、不同需要的人
[00:30:31.000 --> 00:30:34.000]  我們都去分享主的福音
[00:30:34.000 --> 00:30:39.000]  並且在生活裏面我們不忘記我們自己一個罪人的身份
[00:30:39.000 --> 00:30:44.000]  純粹在主裏面我們承認我們的過錯和我們的需要
[00:30:44.000 --> 00:30:50.000]  以致我們能夠捉緊是天國的救恩在我們生命裏面
[00:30:50.000 --> 00:30:52.000]  我們一起祈禱
[00:30:52.000 --> 00:30:55.000]  耶穌我們感謝祢
[00:30:55.000 --> 00:30:59.000]  因為祢的愛不論是給誰
[00:30:59.000 --> 00:31:02.000]  祢說叫日光照好人和照歹人
[00:31:02.000 --> 00:31:09.000]  主祢將祢的愛分給愛祢的人和不愛祢的人
[00:31:09.000 --> 00:31:11.000]  祢說當我們挽作罪人的時候
[00:31:11.000 --> 00:31:13.000]  祢就為我們死
[00:31:13.000 --> 00:31:15.000]  主祢所做的一切
[00:31:15.000 --> 00:31:21.000]  最重要的目的就是很想吸引地上的每一個人
[00:31:21.000 --> 00:31:23.000]  可以回到祢的身邊
[00:31:23.000 --> 00:31:26.000]  進入祢預備的救恩的筵席裏面
[00:31:26.000 --> 00:31:32.000]  讓我們能夠共享祢給我們救恩的福樂
[00:31:32.000 --> 00:31:36.000]  所以耶穌讓我們今天分享祢的心腸
[00:31:36.000 --> 00:31:39.000]  讓我們有同樣的力量
[00:31:39.000 --> 00:31:42.000]  在地裏我們學習
[00:31:42.000 --> 00:31:46.000]  用祢的眼光去看地上的每一個人
[00:31:46.000 --> 00:31:48.000]  每一個都是祢所愛的人
[00:31:48.000 --> 00:31:50.000]  每一個都是屬於天國的人
[00:31:50.000 --> 00:31:52.000]  讓我們有一份勇氣
[00:31:52.000 --> 00:31:56.000]  踏出來和不同的人分享祢的福音
[00:31:56.000 --> 00:31:59.000]  也給我們力量去愛不同的人
[00:31:59.000 --> 00:32:02.000]  願祢的說話繼續在我們心裏發酵
[00:32:02.000 --> 00:32:03.000]  澳灶
[00:32:03.000 --> 00:32:07.000]  並且給我們力量去成為你所喜悅的人
[00:32:07.000 --> 00:32:09.000]  多謝主聽我們祈禱
[00:32:09.000 --> 00:32:11.000]  最後我們數幾句得勝的名字祈求
[00:32:11.000 --> 00:32:13.000]  阿們

