
[00:00:00.000 --> 00:00:07.000]  很開心有機會再跟大家在都會的青崇有分享
[00:24:31.000 --> 00:24:35.000]  即使在一個非常困難的教會環境當中
[00:24:35.000 --> 00:24:37.000]  我們一起的聯合
[00:24:37.000 --> 00:24:41.000]  我們一起活出一個基督律新造的人
[00:24:42.000 --> 00:24:47.000]  不是再被生產的物件奴役我們
[00:24:47.000 --> 00:24:50.000]  不再崇拜這個時代的神
[00:24:50.000 --> 00:24:54.000]  在基督的光芒當中
[00:24:54.000 --> 00:24:56.000]  在上帝的榮耀當中
[00:24:56.000 --> 00:25:00.000]  我們成為一個真真正正的主耶穌基督的跟隨者
[00:25:00.000 --> 00:25:03.000]  這是信徒真實的生活
[00:25:03.000 --> 00:25:06.000]  有真理做基礎
[00:25:06.000 --> 00:25:09.000]  不是在這個世界的虛妄當中生活
[00:25:11.000 --> 00:25:15.000]  所以我們怎樣成為一個活祭
[00:25:15.000 --> 00:25:20.000]  怎樣讓主耶穌基督在我們的生命當中可以呈現
[00:25:20.000 --> 00:25:25.000]  這也是讓我們可以進入一個真正的安息裏面
[00:25:25.000 --> 00:25:28.000]  因為我們很清楚知道
[00:25:28.000 --> 00:25:35.000]  唯獨神可以賦予我們每一個人的生命意義
[00:25:35.000 --> 00:25:39.000]  我現在邀請大家
[00:25:40.000 --> 00:25:42.000]  讓我們可以合上眼
[00:25:42.000 --> 00:25:46.000]  讓我們剛才所檢視的四點
[00:25:46.000 --> 00:25:49.000]  我們檢視自己的生命
[00:25:49.000 --> 00:25:54.000]  我們有沒有讓假神去取代了主耶穌基督
[00:25:54.000 --> 00:25:57.000]  成為我們生命的救主
[00:25:57.000 --> 00:26:01.000]  我們是否願意藉著我們這個團契
[00:26:01.000 --> 00:26:04.000]  藉著這個教會的群體
[00:26:04.000 --> 00:26:06.000]  可以彼此提醒
[00:26:06.000 --> 00:26:08.000]  彼此激勵
[00:26:09.000 --> 00:26:10.000]  互相勸勉
[00:26:10.000 --> 00:26:16.000]  讓我們每一個人都真正進入安息當中
[00:26:16.000 --> 00:26:21.000]  我們同心討好
[00:26:21.000 --> 00:26:24.000]  上海天父上帝感謝祢
[00:26:24.000 --> 00:26:27.000]  感謝祢的公認
[00:26:27.000 --> 00:26:29.000]  感謝祢的賜福
[00:26:29.000 --> 00:26:33.000]  唯獨祢是我們的神
[00:26:33.000 --> 00:26:37.000]  除祢以外,我們沒有一個另外的神
[00:26:38.000 --> 00:26:39.000]  主耶穌求祢
[00:26:39.000 --> 00:26:42.000]  求祢藉著我們的生命
[00:26:42.000 --> 00:26:46.000]  可以彼此結連,互為之體
[00:26:46.000 --> 00:26:53.000]  讓神祢的心意可以繼續在我們生命當中呈現
[00:26:53.000 --> 00:26:56.000]  以致我們所進入的安息
[00:26:56.000 --> 00:26:58.000]  是真真正正的安息
[00:26:58.000 --> 00:27:01.000]  是一個不再被這個世界奴役
[00:27:01.000 --> 00:27:06.000]  或者告訴我們我們的價值的安息
[00:27:07.000 --> 00:27:09.000]  主耶穌求祢帶領我們
[00:27:09.000 --> 00:27:11.000]  保守我們個人的心懷熱念
[00:27:11.000 --> 00:27:13.000]  我們同心的禱告
[00:27:13.000 --> 00:27:15.000]  奉禮基督救主,聖名祈求
[00:27:15.000 --> 00:27:17.000]  阿門
[00:27:17.000 --> 00:27:19.000]  (字幕製作:貝爾)

