
[00:00:00.000 --> 00:00:01.800]  各位電影姐妹新年快樂
[00:15:15.760 --> 00:15:17.760]  信主那麼簡單
[00:15:17.760 --> 00:15:19.760]  聖經裡面說
[00:15:19.760 --> 00:15:21.760]  我們要去修剪乾淨
[00:15:21.760 --> 00:15:23.760]  我們才能夠結果子
[00:15:23.760 --> 00:15:25.760]  結果子才知道
[00:15:25.760 --> 00:15:27.760]  你的生命是否願意被上帝修剪
[00:15:27.760 --> 00:15:29.760]  我們看回經文
[00:15:29.760 --> 00:15:31.760]  經文這樣說
[00:15:31.760 --> 00:15:33.760]  我就是真葡萄樹
[00:15:33.760 --> 00:15:35.760]  我符是栽種的人
[00:15:35.760 --> 00:15:37.760]  我不知道你們有沒有想過
[00:15:37.760 --> 00:15:39.760]  為什麼耶穌要說真葡萄樹
[00:15:39.760 --> 00:15:41.760]  葡萄樹不是葡萄樹
[00:15:41.760 --> 00:15:43.760]  為什麼要說真呢
[00:15:43.760 --> 00:15:45.760]  真的背後是什麼
[00:15:45.760 --> 00:15:47.760]  有假的
[00:15:47.760 --> 00:15:49.760]  有不正確的
[00:15:49.760 --> 00:15:51.760]  另一段用相同的字的經文
[00:15:51.760 --> 00:15:53.760]  當耶穌說什麼叫真正的敬拜
[00:15:53.760 --> 00:15:55.760]  他說真正敬拜
[00:15:55.760 --> 00:15:57.760]  是要用心靈誠實敬拜
[00:15:57.760 --> 00:15:59.760]  因為父要者
[00:15:59.760 --> 00:16:01.760]  有人敬拜
[00:16:01.760 --> 00:16:03.760]  經文背景是說什麼
[00:16:03.760 --> 00:16:05.760]  有人就說究竟什麼是敬拜
[00:16:05.760 --> 00:16:07.760]  是否在哪個山上
[00:16:07.760 --> 00:16:09.760]  在什麼聖殿當中
[00:16:09.760 --> 00:16:11.760]  在什麼時候
[00:16:11.760 --> 00:16:13.760]  什麼場景才叫真正的敬拜
[00:16:13.760 --> 00:16:15.760]  他說真正的敬拜
[00:16:15.760 --> 00:16:17.760]  不在地方
[00:16:17.760 --> 00:16:19.760]  不在方法
[00:16:19.760 --> 00:16:21.760]  在於什麼
[00:16:21.760 --> 00:16:23.760]  你有沒有用心靈誠實敬拜
[00:16:23.760 --> 00:16:25.760]  是說今天我們的焦點
[00:16:25.760 --> 00:16:27.760]  有沒有放得準確
[00:16:27.760 --> 00:16:29.760]  大兄姊妹
[00:16:29.760 --> 00:16:31.760]  今天我們信仰的焦點放在哪裡
[00:16:31.760 --> 00:16:33.760]  我們是否放在
[00:16:33.760 --> 00:16:35.760]  總之我每個禮拜
[00:16:35.760 --> 00:16:37.760]  定時定候回來敬拜
[00:16:37.760 --> 00:16:39.760]  回來見我的大兄姊妹
[00:16:39.760 --> 00:16:41.760]  這樣就叫做
[00:16:41.760 --> 00:16:43.760]  我們真正的信仰生活
[00:16:43.760 --> 00:16:45.760]  其實當耶穌說到葡萄樹
[00:16:45.760 --> 00:16:47.760]  這個比喻的時候
[00:16:47.760 --> 00:16:49.760]  當一班門徒聽到葡萄樹
[00:16:49.760 --> 00:16:51.760]  他們馬上有一個想法
[00:16:51.760 --> 00:16:53.760]  因為在舊約裏面
[00:16:53.760 --> 00:16:55.760]  一說到葡萄樹
[00:16:55.760 --> 00:16:57.760]  通常都不是好事
[00:16:57.760 --> 00:16:59.760]  在舊約裏面
[00:16:59.760 --> 00:17:01.760]  無論是以賽亞書說到葡萄樹
[00:17:01.760 --> 00:17:03.760]  是說他們要被拆毀
[00:17:03.760 --> 00:17:05.760]  被踐踏
[00:17:05.760 --> 00:17:07.760]  因為他們損益上大
[00:17:07.760 --> 00:17:09.760]  他們得罪上大
[00:17:09.760 --> 00:17:11.760]  在詩篇裏面說
[00:17:11.760 --> 00:17:13.760]  當說到葡萄樹的時候
[00:17:13.760 --> 00:17:15.760]  又說到拆毀又要被踐踏
[00:17:15.760 --> 00:17:17.760]  甚至被野獸吞吃
[00:17:17.760 --> 00:17:19.760]  所以在以色列特別舊約裏面
[00:17:19.760 --> 00:17:21.760]  一說到葡萄樹和葡萄乳
[00:17:21.760 --> 00:17:23.760]  大部分都是負面的
[00:17:23.760 --> 00:17:28.760]  是指出他們沒有真正的結果
[00:17:28.760 --> 00:17:34.760]  他們只是保留一個宗教的外表的行為
[00:17:34.760 --> 00:17:38.760]  卻沒有真正的去敬拜上帝
[00:17:38.760 --> 00:17:42.760]  沒有真正的和上帝建立這份關係
[00:17:42.760 --> 00:17:45.760]  所以耶穌要特別和門徒說
[00:17:45.760 --> 00:17:47.760]  我是真的
[00:17:47.760 --> 00:17:54.760]  意思是我們今天不只是停留在一個表面的敬虔的行為
[00:17:54.760 --> 00:17:59.760]  究竟我們的生命是一個怎樣的生命
[00:17:59.760 --> 00:18:02.760]  當我們回到教會幾十年
[00:18:02.760 --> 00:18:04.760]  回到教會很多年
[00:18:04.760 --> 00:18:06.760]  你今天又坐在這裏的時候
[00:18:06.760 --> 00:18:08.760]  我們今天懷著些甚麼
[00:18:08.760 --> 00:18:12.760]  我們有沒有知道上帝在未來的幾十年裏
[00:18:12.760 --> 00:18:14.760]  想我做到些甚麼
[00:18:14.760 --> 00:18:17.760]  以蔡學述這樣說
[00:18:17.760 --> 00:18:20.760]  他要看我要行一件新的事情
[00:18:20.760 --> 00:18:23.760]  第一次每新的一年裏面
[00:18:23.760 --> 00:18:27.760]  你有沒有願意在裏面呼求你要做新的事情
[00:18:27.760 --> 00:18:31.760]  過去裏面我們可能很多年的日子裏面
[00:18:31.760 --> 00:18:34.760]  信仰的生命都是浮浮沉沉
[00:18:34.760 --> 00:18:38.760]  我們只是保留某一些宗教的行為
[00:18:38.760 --> 00:18:46.760]  但我們從來從來都沒有想過怎樣和上帝建立這份關係
[00:18:46.760 --> 00:18:51.760]  你盼望新的一年裏面你能夠行新的事情嗎
[00:18:51.760 --> 00:18:53.760]  你的上帝是甚麼上帝
[00:18:53.760 --> 00:18:56.760]  他說如今就要顯明你豈不知道嗎
[00:18:56.760 --> 00:18:58.760]  我必在曠野開道路
[00:18:58.760 --> 00:19:00.760]  在沙漠開江河
[00:19:00.760 --> 00:19:02.760]  在人捍衛不可能的事情
[00:19:02.760 --> 00:19:04.760]  在上帝都有可能
[00:19:04.760 --> 00:19:06.760]  你以為你的生命沒法改變嗎
[00:19:06.760 --> 00:19:10.760]  對不起你的上帝比你想像的大很多
[00:19:10.760 --> 00:19:14.760]  在沙漠能夠開江河在曠野開道路
[00:19:14.760 --> 00:19:17.760]  只要你願意上帝能夠在你的生命
[00:19:17.760 --> 00:19:20.760]  新的一年裏面能夠開展新的事情
[00:19:20.760 --> 00:19:23.760]  能夠有新的看見
[00:19:23.760 --> 00:19:28.760]  教會過去幾年裏面我們經歷了很多的挑戰很多的困難
[00:19:28.760 --> 00:19:34.760]  有移民潮有一些政治的爭拗
[00:19:34.760 --> 00:19:39.760]  有很多大小不同的改變人士等等很多不同的東西
[00:19:39.760 --> 00:19:42.760]  這個是過去的事實
[00:19:42.760 --> 00:19:44.760]  但是在新的一年裏面
[00:19:44.760 --> 00:19:46.760]  我在主裏面我都呼求上帝
[00:19:46.760 --> 00:19:49.760]  求上帝給教會在新的一年裏面
[00:19:49.760 --> 00:19:52.760]  能夠有新的看見
[00:19:52.760 --> 00:19:55.760]  過去發生的事情可以成為我們的經驗
[00:19:55.760 --> 00:19:59.760]  成為我們的提醒成為我們的尷尬
[00:19:59.760 --> 00:20:03.760]  但是不能夠定義我們未來走的路
[00:20:03.760 --> 00:20:07.760]  因為上帝要讓我們有新的看見
[00:20:07.760 --> 00:20:09.760]  教會要有新的看見
[00:20:09.760 --> 00:20:11.760]  弟兄姐妹我們的生命裏面
[00:20:11.760 --> 00:20:14.760]  同樣都要有新的看見
[00:20:14.760 --> 00:20:18.760]  今日我們是否願意常在主的裏面
[00:20:18.760 --> 00:20:20.760]  經文裏面講了很多次
[00:20:20.760 --> 00:20:21.760]  我們要常在主的裏面
[00:20:21.760 --> 00:20:22.760]  常在我的裏面
[00:20:22.760 --> 00:20:23.760]  常在我的裏面
[00:20:23.760 --> 00:20:25.760]  我們就要問什麼叫做常在
[00:20:25.760 --> 00:20:29.760]  為什麼這麼強調常在
[00:20:29.760 --> 00:20:33.760]  常在的意思不是有空來見見面
[00:20:33.760 --> 00:20:35.760]  剛剛過去的拜年
[00:20:35.760 --> 00:20:37.760]  可能很多親戚朋友
[00:20:37.760 --> 00:20:40.760]  我們只是一年可能見到一兩次
[00:20:40.760 --> 00:20:43.760]  那些不是常在
[00:20:43.760 --> 00:20:47.760]  常在的意思是一種持續的
[00:20:47.760 --> 00:20:50.760]  互相的信徒在主的裏面
[00:20:50.760 --> 00:20:52.760]  帶著信心愛心信服
[00:20:52.760 --> 00:20:57.760]  和主長期結連的那種狀態
[00:20:57.760 --> 00:20:59.760]  上帝願意與我們同在
[00:20:59.760 --> 00:21:01.760]  這個是因典
[00:21:01.760 --> 00:21:03.760]  上帝幾時都說
[00:21:03.760 --> 00:21:05.760]  祂願意與我們同在
[00:21:05.760 --> 00:21:07.760]  但同一時間
[00:21:07.760 --> 00:21:10.760]  你的選擇是什麼
[00:21:10.760 --> 00:21:13.760]  你是否願意常在主的裏面
[00:21:13.760 --> 00:21:18.760]  這個是信徒的選擇和責任
[00:21:18.760 --> 00:21:20.760]  上帝無條件
[00:21:20.760 --> 00:21:22.760]  祂設下因典連問
[00:21:22.760 --> 00:21:25.760]  但問題是你是否願意
[00:21:25.760 --> 00:21:29.760]  打開你的生命去接受和領受
[00:21:29.760 --> 00:21:31.760]  當說到這裏大家可能覺得很玄
[00:21:31.760 --> 00:21:33.760]  什麼叫常在
[00:21:33.760 --> 00:21:35.760]  但在經文裏面說了一個
[00:21:35.760 --> 00:21:37.760]  很具體的實踐
[00:21:37.760 --> 00:21:42.760]  現在你們因我講給你們的道已經結智
[00:21:42.760 --> 00:21:45.760]  你們若常在我裏面
[00:21:45.760 --> 00:21:50.760]  我的話也常在你們裏面
[00:21:50.760 --> 00:21:54.760]  是說讓上帝的話語都要常在我裏面
[00:21:54.760 --> 00:21:57.760]  而你的責任和選擇是什麼
[00:21:57.760 --> 00:22:04.760]  你是否容讓上帝的話常在我裏面
[00:22:04.760 --> 00:22:06.760]  一個很直接很簡單的問題
[00:22:06.760 --> 00:22:10.760]  你今天有沒有讀經的生活
[00:22:10.760 --> 00:22:14.760]  但你不要問隔壁那個
[00:22:14.760 --> 00:22:16.760]  你問問你自己
[00:22:16.760 --> 00:22:19.760]  你今天對上一次真真正正
[00:22:19.760 --> 00:22:21.760]  我不管你打開受經也好
[00:22:21.760 --> 00:22:23.760]  你打開實體的性也好
[00:22:23.760 --> 00:22:25.760]  你對上一次認認真真
[00:22:25.760 --> 00:22:28.760]  用十分鐘看性經的時間是何時
[00:22:28.760 --> 00:22:30.760]  十分鐘不是很久
[00:22:30.760 --> 00:22:32.760]  你看個YouTube片
[00:22:32.760 --> 00:22:34.760]  上去看個電視
[00:22:34.760 --> 00:22:35.760]  回家無無聊聊
[00:22:35.760 --> 00:22:37.760]  花外也不止十分鐘
[00:22:37.760 --> 00:22:39.760]  你想想你對上一次
[00:22:39.760 --> 00:22:43.760]  用十分鐘時間打開性經是何時
[00:22:43.760 --> 00:22:47.760]  可能已經不知道何時
[00:22:47.760 --> 00:22:49.760]  我記得以前有個
[00:22:49.760 --> 00:22:53.760]  屬靈的長輩提醒我
[00:22:53.760 --> 00:22:57.760]  你的心思是直接影響你的行為
[00:22:57.760 --> 00:23:00.760]  你的生命被什麼充滿
[00:23:00.760 --> 00:23:03.760]  你的行為就如何表現
[00:23:03.760 --> 00:23:07.760]  你的生命不能被上帝的話語充滿
[00:23:07.760 --> 00:23:10.760]  你的生命就被其他東西所充滿
[00:23:10.760 --> 00:23:12.760]  可能是被一些邪情私慾
[00:23:12.760 --> 00:23:15.760]  被一些名利爭拗
[00:23:15.760 --> 00:23:17.760]  被很多很多負面的訊息
[00:23:17.760 --> 00:23:19.760]  負面的思想
[00:23:19.760 --> 00:23:20.760]  負面的情緒所充滿
[00:23:20.760 --> 00:23:23.760]  因為你的生命有位置被這些東西充滿
[00:23:23.760 --> 00:23:25.760]  但如果你的生命
[00:23:25.760 --> 00:23:27.760]  願意被上帝的話語充滿
[00:23:27.760 --> 00:23:30.760]  其實你沒有任何空間
[00:23:30.760 --> 00:23:32.760]  被其他東西所充滿
[00:23:32.760 --> 00:23:36.760]  而我們的生命如何被主的話語充滿
[00:23:36.760 --> 00:23:38.760]  究竟我們今天有多願意
[00:23:38.760 --> 00:23:40.760]  打開一本性經
[00:23:40.760 --> 00:23:45.760]  去看今天上帝想我知道什麼
[00:23:45.760 --> 00:23:48.760]  有一段說話我們很熟悉
[00:23:48.760 --> 00:23:51.760]  為喜愛耶和華的律法晝夜思想
[00:23:51.760 --> 00:23:54.760]  他的律法者人便為有福
[00:23:54.760 --> 00:23:56.760]  他說你不只是讀
[00:23:56.760 --> 00:23:58.760]  你要喜歡
[00:23:58.760 --> 00:24:00.760]  第一招你喜不喜歡上帝的話語
[00:24:00.760 --> 00:24:02.760]  不要答得那麼口爽
[00:24:02.760 --> 00:24:04.760]  你真的要想清楚
[00:24:04.760 --> 00:24:06.760]  當你喜愛的時候
[00:24:06.760 --> 00:24:09.760]  你就能夠晝夜思想
[00:24:09.760 --> 00:24:13.760]  讓上帝的話語充滿你的心
[00:24:13.760 --> 00:24:15.760]  當你做任何決定
[00:24:15.760 --> 00:24:17.760]  當你面對任何的危難
[00:24:17.760 --> 00:24:21.760]  你所靠的不只是憑血氣
[00:24:21.760 --> 00:24:23.760]  你是靠著上帝的話語
[00:24:23.760 --> 00:24:28.760]  帶領你走過人生的每一段道路
[00:24:28.760 --> 00:24:31.760]  你見這段經文沒有章節
[00:24:31.760 --> 00:24:33.760]  就是為了嚇嚇大家的時間
[00:24:33.760 --> 00:24:36.760]  知不知道這段經文來自哪裡
[00:24:36.760 --> 00:24:38.760]  詩篇是吧
[00:24:38.760 --> 00:24:40.760]  詩篇有幾章
[00:24:40.760 --> 00:24:42.760]  第一章
[00:24:42.760 --> 00:24:44.760]  詩篇第一章第二章
[00:24:44.760 --> 00:24:46.760]  如果你懂得答的時候
[00:24:46.760 --> 00:24:47.760]  恭喜你了
[00:24:47.760 --> 00:24:48.760]  因為你懂得這段經文
[00:24:48.760 --> 00:24:50.760]  一會兒你到樓下
[00:24:50.760 --> 00:24:53.760]  就可以拿魚蛋和燒賣了
[00:24:53.760 --> 00:24:55.760]  當然如果你不懂也不要緊
[00:24:55.760 --> 00:24:58.760]  我們仍然為你預備燒賣和魚蛋
[00:24:58.760 --> 00:24:59.760]  每個人都有
[00:24:59.760 --> 00:25:01.760]  第一章很真實
[00:25:01.760 --> 00:25:03.760]  聽牧師在說
[00:25:03.760 --> 00:25:05.760]  又要讀聖經
[00:25:05.760 --> 00:25:09.760]  好像很老生常談的一些說話
[00:25:09.760 --> 00:25:11.760]  沒錯是說了很多
[00:25:11.760 --> 00:25:14.760]  每個牧師上台上都是叫弟弟姐妹讀聖經
[00:25:14.760 --> 00:25:15.760]  是的
[00:25:15.760 --> 00:25:16.760]  但問題是
[00:25:16.760 --> 00:25:18.760]  沒錯我們知道了
[00:25:18.760 --> 00:25:20.760]  我們有沒有做
[00:25:20.760 --> 00:25:24.760]  你有沒有容讓上帝的話語充滿你的心
[00:25:24.760 --> 00:25:27.760]  最後就是我們有沒有願意多結果子
[00:25:27.760 --> 00:25:29.760]  凡屬我不結果子的之子
[00:25:29.760 --> 00:25:30.760]  他就剪掉
[00:25:30.760 --> 00:25:32.760]  凡結果子的他就修剪乾淨
[00:25:32.760 --> 00:25:36.760]  修剪和乾淨在原文裡來自同一個字根
[00:25:36.760 --> 00:25:38.760]  我們要經歷修剪
[00:25:38.760 --> 00:25:41.760]  我們生命才乾淨
[00:25:41.760 --> 00:25:43.760]  我們的生命很骯髒嗎
[00:25:43.760 --> 00:25:45.760]  有時也是
[00:25:45.760 --> 00:25:50.760]  頂尖的我們生命裡可能有很多藏污納垢的地方
[00:25:50.760 --> 00:25:54.760]  有人說每個人的生命裡都有他自己的黑暗面
[00:25:54.760 --> 00:25:56.760]  要說黑暗面
[00:25:56.760 --> 00:25:59.760]  未必你身邊的人能夠洞悉得到
[00:25:59.760 --> 00:26:03.760]  是唯獨你自己和上帝知道
[00:26:03.760 --> 00:26:06.760]  問題是我們如何能夠多結果子
[00:26:06.760 --> 00:26:09.760]  我們常常把焦點放在多結果子
[00:26:09.760 --> 00:26:11.760]  帶領更多人信主
[00:26:11.760 --> 00:26:12.760]  要做些什麼
[00:26:12.760 --> 00:26:14.760]  帶領更多人返教等等
[00:26:14.760 --> 00:26:16.760]  重要嗎?一定重要
[00:26:16.760 --> 00:26:19.760]  但前設是什麼呢?
[00:26:19.760 --> 00:26:23.760]  你的生命是不是乾淨呢?
[00:26:23.760 --> 00:26:25.760]  你的生命不乾淨
[00:26:25.760 --> 00:26:28.760]  其實你結不到果子
[00:26:28.760 --> 00:26:31.760]  重點是你有沒有願意打開你的生命
[00:26:31.760 --> 00:26:35.760]  敢於被上帝修剪乾淨呢?
[00:26:35.760 --> 00:26:37.760]  頂尖會不容易的
[00:26:37.760 --> 00:26:39.760]  修剪的過程裡會痛的
[00:26:39.760 --> 00:26:44.760]  因為要剪掉一些你生命不好的東西
[00:26:44.760 --> 00:26:47.760]  你準備好被上帝修剪
[00:26:47.760 --> 00:26:50.760]  在聖經裡有一個人物叫彼得
[00:26:50.760 --> 00:26:52.760]  他也自認不凡
[00:26:52.760 --> 00:26:57.760]  他覺得對上帝對耶穌最忠心
[00:26:57.760 --> 00:27:01.760]  但他是跌倒得最徹底的那個
[00:27:01.760 --> 00:27:03.760]  他三次不認主
[00:27:03.760 --> 00:27:06.760]  我不需要跟大家說他三次不認主
[00:27:06.760 --> 00:27:12.760]  他經歷耶穌上帝的修織是痛得不得了
[00:27:12.760 --> 00:27:14.760]  但當修剪完之後
[00:27:14.760 --> 00:27:17.760]  他正在領受上帝一個很重要的使命
[00:27:17.760 --> 00:27:21.760]  他說:你餵養我的人
[00:27:21.760 --> 00:27:26.760]  他在耶穌裡領受一個最強的使命
[00:27:26.760 --> 00:27:28.760]  所以當你有機會看《士徒行傳》
[00:27:28.760 --> 00:27:31.760]  彼得是初期教會建立一個
[00:27:31.760 --> 00:27:34.760]  很重要很重要的使徒
[00:27:34.760 --> 00:27:36.760]  他帶領很多人信主
[00:27:36.760 --> 00:27:40.760]  建立很多耶路撒冷的教會
[00:27:40.760 --> 00:27:43.760]  他同樣面對挑戰面對逼迫
[00:27:43.760 --> 00:27:48.760]  面對艱難甚至奉上生命
[00:27:48.760 --> 00:27:50.760]  他都願意在所不惜
[00:27:50.760 --> 00:27:52.760]  沒有任何的退縮
[00:27:52.760 --> 00:27:54.760]  為什麼
[00:27:54.760 --> 00:27:59.760]  因為他經歷過耶穌在他生命中的修剪和乾淨
[00:27:59.760 --> 00:28:02.760]  他就能夠更加看得準確
[00:28:02.760 --> 00:28:06.760]  他的使命是什麼
[00:28:06.760 --> 00:28:11.760]  我在不同的場合都和不同的姐妹說
[00:28:11.760 --> 00:28:16.760]  八占地圖是我初信主沒多久
[00:28:16.760 --> 00:28:19.760]  已經很有感覺的一段經歷
[00:28:19.760 --> 00:28:21.760]  我經常問自己
[00:28:21.760 --> 00:28:25.760]  究竟在主計裡有沒有八占地圖
[00:28:25.760 --> 00:28:27.760]  上帝給了很多恩典、憐憫
[00:28:27.760 --> 00:28:29.760]  很多不同的恩典
[00:28:29.760 --> 00:28:30.760]  我們的生命
[00:28:30.760 --> 00:28:33.760]  我們是白白領受上帝的恩典
[00:28:33.760 --> 00:28:35.760]  甚至乎說得難聽一點
[00:28:35.760 --> 00:28:38.760]  我們是濫用上帝的恩典
[00:28:38.760 --> 00:28:43.760]  而他沒有好好去承擔上帝給我們的使命
[00:28:43.760 --> 00:28:44.760]  各位弟兄姊妹
[00:28:44.760 --> 00:28:46.760]  我希望新幾年裡
[00:28:46.760 --> 00:28:50.760]  大家一同去領受上帝給我們的使命和吩咐
[00:28:50.760 --> 00:28:54.760]  我們期望整間教會每一個弟兄姊妹
[00:28:54.760 --> 00:28:56.760]  能夠一同去領受一個使命
[00:28:56.760 --> 00:28:58.760]  我們要成為多結果子
[00:28:58.760 --> 00:29:00.760]  多結果子有兩個層面
[00:29:00.760 --> 00:29:02.760]  第一個層面當然是帶領人信主
[00:29:02.760 --> 00:29:04.760]  帶領人回教會
[00:29:04.760 --> 00:29:05.760]  第二個層面就是
[00:29:05.760 --> 00:29:08.760]  你的生命有沒有好好作美好的見證
[00:29:08.760 --> 00:29:10.760]  聖經說得很好的
[00:29:10.760 --> 00:29:12.760]  你的生命見證的好行為
[00:29:12.760 --> 00:29:14.760]  就是用來榮耀上帝
[00:29:14.760 --> 00:29:16.760]  眾人看見你的生命
[00:29:16.760 --> 00:29:18.760]  就將榮耀重贊歸給主
[00:29:18.760 --> 00:29:20.760]  你期望你的生命能夠發揮到
[00:29:20.760 --> 00:29:23.760]  發揮到這個馨香的祭
[00:29:23.760 --> 00:29:28.760]  新幾年裡我們願意做三件事
[00:29:28.760 --> 00:29:31.760]  求上帝給你有新的看見
[00:29:31.760 --> 00:29:33.760]  有新的眼界
[00:29:33.760 --> 00:29:37.760]  不只是停留在過去恩秦的表面宗教行為
[00:29:37.760 --> 00:29:40.760]  新幾年裡我們要多讀聖經
[00:29:40.760 --> 00:29:44.760]  每天用十分鐘提醒
[00:29:44.760 --> 00:29:46.760]  不是很高的要求
[00:29:46.760 --> 00:29:48.760]  用十分鐘時間讀聖經
[00:29:48.760 --> 00:29:50.760]  不跟大家說什麼讀經方法
[00:29:50.760 --> 00:29:51.760]  多少年讀經
[00:29:51.760 --> 00:29:53.760]  現在坊間有很多
[00:29:53.760 --> 00:29:54.760]  你真的看聖經也好
[00:29:54.760 --> 00:29:57.760]  你聽聖經也有很多apps給大家
[00:29:57.760 --> 00:30:01.760]  拍摩新紀念我們去訂立一些新的目標
[00:30:01.760 --> 00:30:03.760]  成為一個多結果治的人
[00:30:03.760 --> 00:30:06.760]  多結果治之先就是你要有一個心理準備
[00:30:06.760 --> 00:30:09.760]  你要被上帝修止和乾淨
[00:30:09.760 --> 00:30:12.760]  耶利米斯這樣說
[00:30:12.760 --> 00:30:15.760]  主耶和華看能你曾用大能和伸出力的膀胱
[00:30:15.760 --> 00:30:17.760]  被創造天和地
[00:30:17.760 --> 00:30:20.760]  在你沒有難事
[00:30:20.760 --> 00:30:22.760]  弟兄姊妹你相信嗎
[00:30:22.760 --> 00:30:25.760]  在主裡面沒有難成的事
[00:30:25.760 --> 00:30:31.760]  任何的挑戰難關在上帝的眼裡都不是什麼
[00:30:31.760 --> 00:30:33.760]  只要你願意
[00:30:33.760 --> 00:30:37.760]  你的生命要因著耶穌新的一年裡
[00:30:37.760 --> 00:30:38.760]  要更新和改變
[00:30:38.760 --> 00:30:43.760]  我們的生命要再一次結連在這棵葡萄樹裡
[00:30:43.760 --> 00:30:47.760]  你就能夠成為一個多結果治的人
[00:30:47.760 --> 00:30:48.760]  求上帝幫助我們
[00:30:48.760 --> 00:30:51.760]  讓我們同心的禱告
[00:30:51.760 --> 00:30:52.760]  撐開因主求主
[00:30:52.760 --> 00:30:53.760]  你給我們新的一年裡
[00:30:53.760 --> 00:30:55.760]  我們要有新的看見
[00:30:55.760 --> 00:30:57.760]  我們不是再因循地過
[00:30:57.760 --> 00:31:00.760]  我們過去裡面的一些習慣了
[00:31:00.760 --> 00:31:03.760]  因循了的一些宗教的行為
[00:31:03.760 --> 00:31:04.760]  我們在新的一年裡
[00:31:04.760 --> 00:31:06.760]  我們要看到上帝你給我們的使命
[00:31:06.760 --> 00:31:09.760]  我們要看到上帝你給整間教會的使命
[00:31:09.760 --> 00:31:11.760]  還說我們每個禮拜
[00:31:11.760 --> 00:31:13.760]  仍然都在不同的地方裡面聚會
[00:31:13.760 --> 00:31:15.760]  但今天你招聚我們一起的時間
[00:31:15.760 --> 00:31:18.760]  你讓我們看到同一樣的東西
[00:31:18.760 --> 00:31:20.760]  求主當中你繼續祝福教會
[00:31:20.760 --> 00:31:22.760]  祝福我們當中每一個生命
[00:31:22.760 --> 00:31:25.760]  讓你的使命擺在我們生命當中
[00:31:25.760 --> 00:31:29.760]  也讓你的話語常在我們裡面
[00:31:29.760 --> 00:31:31.760]  過去裡面我們很少讀聖經的
[00:31:31.760 --> 00:31:33.760]  求主你寬恕我們
[00:31:33.760 --> 00:31:35.760]  也幫助我們讓你的話語
[00:31:35.760 --> 00:31:37.760]  直跟在我們生命當中
[00:31:37.760 --> 00:31:39.760]  讓你的話語成為我們腳前的燈
[00:31:39.760 --> 00:31:40.760]  路上的光
[00:31:40.760 --> 00:31:43.760]  當我們面對任何的決策
[00:31:43.760 --> 00:31:45.760]  任何的決定難關的時間
[00:31:45.760 --> 00:31:48.760]  讓你的話語湧出來
[00:31:48.760 --> 00:31:50.760]  讓我們知道應該當走
[00:31:50.760 --> 00:31:52.760]  如何當走前面的路
[00:31:52.760 --> 00:31:54.760]  也求主幫助我們
[00:31:54.760 --> 00:31:56.760]  讓我們成為一個多潔過節的人
[00:31:56.760 --> 00:31:57.760]  讓我們有心理準備
[00:31:57.760 --> 00:32:00.760]  我們要被上帝你修剪乾淨
[00:32:00.760 --> 00:32:02.760]  我們才能夠配得起
[00:32:02.760 --> 00:32:04.760]  多潔更多的過節
[00:32:04.760 --> 00:32:07.760]  因為我們深信一樣很重要的東西
[00:32:07.760 --> 00:32:11.760]  在你沒有難成的事
[00:32:11.760 --> 00:32:12.760]  求主繼續幫助
[00:32:12.760 --> 00:32:13.760]  與我們眾多的節目同在
[00:32:13.760 --> 00:32:16.760]  多謝主我們願意在你面前獻上
[00:32:16.760 --> 00:32:18.760]  我們的禱告、交託、感恩
[00:32:18.760 --> 00:32:21.760]  奉耶穌基督明治祈求
[00:32:21.760 --> 00:32:22.760]  阿門

