
[00:00:00.000 --> 00:00:07.000]  歡迎大家2023年回到我們青少年的崇拜
[00:20:02.000 --> 00:20:05.000]  甚至會用一些神話裡面的動物
[00:20:05.000 --> 00:20:10.000]  鳳凰不死鳥 原來是代表復活的意思
[00:20:10.000 --> 00:20:14.000]  借用了其他神話去代表基督的復活
[00:20:14.000 --> 00:20:22.000]  甚至是紅雞 因為雞蹄是讓人從睡夢中被喚醒
[00:20:22.000 --> 00:20:27.000]  經文也有形容人的死亡好像睡了的人一樣
[00:20:27.000 --> 00:20:31.000]  所以原來紅雞也是代表著一種復活的意思
[00:20:31.000 --> 00:20:35.000]  葡萄藤是象徵基督所領導的教會
[00:20:35.000 --> 00:20:41.000]  也有一些教會會用葡萄藤來做它的名字
[00:20:41.000 --> 00:20:44.000]  因為耶穌也曾經用一些比喻去說過
[00:20:44.000 --> 00:20:47.000]  它是葡萄樹 我們是枝子
[00:20:47.000 --> 00:20:54.000]  因此初期教會已經用這些象徵符號來表達他們的信仰
[00:20:54.000 --> 00:21:03.000]  甚至發展到後來 東正教的聖像其實也是來自這種視覺的語言
[00:21:03.000 --> 00:21:11.000]  因此他們覺得聖像畫和聖經是同一個層次的
[00:21:11.000 --> 00:21:18.000]  同一個程度 經文用文字表現出來
[00:21:18.000 --> 00:21:26.000]  但聖像畫卻是畫像用顏料表現上帝的內涵
[00:21:26.000 --> 00:21:30.000]  因此就發展出一種視覺的神學
[00:21:30.000 --> 00:21:37.000]  因此文字以外其實你可以透過其他方式去表達那種神學
[00:21:37.000 --> 00:21:44.000]  所以我們不如去探究一下聽覺也可以發展的一套神學
[00:21:44.000 --> 00:21:50.000]  因為我們也知道一開始上帝創造天地是用他的話語創造天地
[00:21:50.000 --> 00:21:55.000]  他說有光就有光 話語本身是一種聲音
[00:21:55.000 --> 00:21:59.000]  可以說上帝是用他的聲音去創造天地
[00:21:59.000 --> 00:22:06.000]  在律法書中的生命記 要聽一直是上帝對以色列人最重要的要求
[00:22:06.000 --> 00:22:11.000]  而以色列人在聖經中最大的罪就是不聽上帝的話
[00:22:11.000 --> 00:22:14.000]  所以聽和不聽都是很重要的
[00:22:14.000 --> 00:22:20.000]  在另外一篇C篇19篇 經常用一些關於聲音的字詞
[00:22:20.000 --> 00:22:25.000]  我們經常都會唱 述說傳揚發出或傳出等等
[00:22:25.000 --> 00:22:32.000]  用一些聲音的字詞去描述上帝在創造中其實含有了普遍的啟示
[00:22:32.000 --> 00:22:37.000]  甚至在不同的書信中 都有直接提到
[00:22:37.000 --> 00:22:43.000]  詩篇 贊美斯 靈歌可以用來教導和勸戒
[00:22:43.000 --> 00:22:47.000]  很有趣 用一首詩歌來教導
[00:22:47.000 --> 00:22:52.000]  而聖經一直流傳其實不是今時今日這樣的方式
[00:22:52.000 --> 00:22:56.000]  不是看的 而是口傳和耳聽的
[00:22:56.000 --> 00:23:03.000]  因此有人形容基督教是始於聲音
[00:23:03.000 --> 00:23:09.000]  所以用聲音去盛載神學其實是有它的歷史和傳統的根據
[00:23:09.000 --> 00:23:12.000]  我們普遍理解詩歌是甚麼呢
[00:23:12.000 --> 00:23:16.000]  詩歌就是包含歌詞和音樂
[00:23:16.000 --> 00:23:22.000]  歌詞可以說是從一個理性層面去表達對上帝的一些認識
[00:23:22.000 --> 00:23:27.000]  音樂則可能是較多牽動我們的情感
[00:23:27.000 --> 00:23:33.000]  不過當我們說詩歌神學 其實不只是在說歌詞上的研究
[00:23:33.000 --> 00:23:38.000]  因為很多時候我們一開始就很快去研究歌詞是否正確
[00:23:38.000 --> 00:23:42.000]  好像剛才那首歌一樣
[00:23:42.000 --> 00:23:45.000]  我們經常忽略音樂的元素
[00:23:45.000 --> 00:23:50.000]  音樂反而可以帶人進入一種神秘的宗教經驗
[00:23:50.000 --> 00:23:55.000]  不知道大家有沒有試過單純一段純音樂
[00:23:55.000 --> 00:23:59.000]  都可以帶領你去和上帝面對面
[00:23:59.000 --> 00:24:07.000]  我覺得今天教會的問題就是說太多或唱太多
[00:24:07.000 --> 00:24:12.000]  有時可能不需要說太多或唱太久
[00:24:12.000 --> 00:24:18.000]  一段音樂給弟兄姊妹自己去朝見上帝都已經足夠
[00:24:18.000 --> 00:24:25.000]  另外對於音樂的反省亦都可以提一提
[00:24:25.000 --> 00:24:28.000]  其實音樂都不只是樂器的演奏
[00:24:28.000 --> 00:24:31.000]  音樂是包含了人聲和樂器
[00:24:31.000 --> 00:24:39.000]  在初期的時候猶太人有一種演奏方式叫吟唱Chanting
[00:24:39.000 --> 00:24:42.000]  沒有樂器的 只有人聲
[00:24:42.000 --> 00:24:45.000]  你上YouTube去聽聽其實是很棒的
[00:24:45.000 --> 00:24:49.000]  那種神秘感或經驗是很棒的
[00:24:49.000 --> 00:24:54.000]  有人形容人類的聲音是最完美的樂器
[00:24:54.000 --> 00:24:58.000]  它提供了和我們靈魂和上帝聯繫的可能性
[00:24:58.000 --> 00:25:01.000]  這就是為什麼在許多信仰傳統中
[00:25:01.000 --> 00:25:05.000]  運用了聲音起了至關重要的作用
[00:25:05.000 --> 00:25:08.000]  它和人體各個部分系統產生共鳴
[00:25:08.000 --> 00:25:13.000]  因為當你唱的時候會和其他器官產生共鳴
[00:25:13.000 --> 00:25:19.000]  激活微妙的能量流動提升情緒、平靜心靈和靈氣
[00:25:19.000 --> 00:25:22.000]  並可能導致愉悅的狀態
[00:25:22.000 --> 00:25:28.000]  單純的哼一種聲音就可以有這樣的效果
[00:25:28.000 --> 00:25:33.000]  並且當我們整個團體一起用聲音去唱
[00:25:33.000 --> 00:25:35.000]  可能是A cappella
[00:25:35.000 --> 00:25:39.000]  形成了一種強烈的群體感和聯繫感
[00:25:39.000 --> 00:25:42.000]  一種共融的狀態
[00:25:42.000 --> 00:25:47.000]  這個吟唱也可以導致一種
[00:25:47.000 --> 00:25:52.000]  或者引領我們去到一個無法理解的神秘經歷
[00:25:52.000 --> 00:25:55.000]  能夠有助將心體和心靈平衡
[00:25:55.000 --> 00:26:00.000]  對以思想為主的社會或教會是非常有益
[00:26:00.000 --> 00:26:03.000]  我很認同這一番說話
[00:26:03.000 --> 00:26:06.000]  有時我們太著重樂器
[00:26:06.000 --> 00:26:13.000]  或者忽略了人聲對我們身體或心靈的影響
[00:26:13.000 --> 00:26:17.000]  因此最後做一個總結
[00:26:17.000 --> 00:26:20.000]  過去我們對詩歌的討論
[00:26:20.000 --> 00:26:24.000]  太過著重於功能性或工具性
[00:26:24.000 --> 00:26:27.000]  很多時候我們將詩歌討論
[00:26:27.000 --> 00:26:30.000]  限制在崇拜禮儀之內
[00:26:30.000 --> 00:26:33.000]  一離開崇拜禮儀
[00:26:33.000 --> 00:26:37.000]  那些詩歌就變得不倫不類
[00:26:37.000 --> 00:26:44.000]  音樂的世界本來就無分宗教音樂或世俗音樂
[00:26:44.000 --> 00:26:47.000]  本來只有一種神聖的音樂
[00:26:47.000 --> 00:26:51.000]  音樂的起頭就用在神聖的禮儀上
[00:26:51.000 --> 00:26:55.000]  而且神聖和世俗的界線其實很模糊
[00:26:55.000 --> 00:26:58.000]  怎樣才算神聖的音樂和世俗的音樂呢?
[00:26:58.000 --> 00:27:00.000]  是否離開了教會的場景
[00:27:00.000 --> 00:27:02.000]  那些就是世俗
[00:27:02.000 --> 00:27:06.000]  在教會中用到的那些就叫神聖呢?
[00:27:06.000 --> 00:27:09.000]  台灣的神學家宋傳聖
[00:27:09.000 --> 00:27:12.000]  他提倡一種故事神學
[00:27:12.000 --> 00:27:16.000]  他做神學的方法就是用民間故事去做他的神學
[00:27:16.000 --> 00:27:21.000]  他曾經列出有做神學的幾個原則
[00:27:21.000 --> 00:27:23.000]  其中一個就是他認為
[00:27:23.000 --> 00:27:29.000]  生命的全部是我們做神學的一種素材
[00:27:29.000 --> 00:27:30.000]  什麼意思呢?
[00:27:30.000 --> 00:27:31.000]  他形容就是
[00:27:31.000 --> 00:27:34.000]  其實你看希伯來人的聖經
[00:27:34.000 --> 00:27:37.000]  都是來自他們的生活經驗
[00:27:37.000 --> 00:27:40.000]  他們的律法就像是生命記一樣
[00:27:40.000 --> 00:27:42.000]  他們的歌曲就是詩篇
[00:27:42.000 --> 00:27:45.000]  神話故事、人物傳記、皇朝歷史等等
[00:27:45.000 --> 00:27:46.000]  都在聖經裏面
[00:27:46.000 --> 00:27:47.000]  因此可以說
[00:27:47.000 --> 00:27:51.000]  希伯來民族的種種生活經驗成為了聖經的素材
[00:27:51.000 --> 00:27:54.000]  是一部屬於他們的神學作品
[00:27:54.000 --> 00:27:59.000]  因此今天我們其實都可以透過我們生活的種種經驗
[00:27:59.000 --> 00:28:02.000]  去成為做神學的一些素材
[00:28:02.000 --> 00:28:07.000]  即使流行曲我覺得都可以成為我們做神學的一些素材
[00:28:07.000 --> 00:28:10.000]  因此又要推銷一下我們的IG了
[00:28:10.000 --> 00:28:13.000]  過去我們都試驗過
[00:28:13.000 --> 00:28:18.000]  在流行曲裏面會不會其實都提供我們一些信仰的反省呢?
[00:28:18.000 --> 00:28:22.000]  為我們去提供一些元素
[00:28:22.000 --> 00:28:24.000]  我們可以做我們的神學呢?
[00:28:24.000 --> 00:28:26.000]  過去我們都有不同的人
[00:28:26.000 --> 00:28:30.000]  試過不同的嘗試
[00:28:30.000 --> 00:28:37.000]  盼望都開啟了我們一個新的洞見
[00:28:37.000 --> 00:28:40.000]  在我們未來的日子
[00:28:40.000 --> 00:28:43.000]  我們去建立我們一套自己的世界觀的時候
[00:28:43.000 --> 00:28:51.000]  其實我們生活的所有種種經驗都可以成為一種素材
[00:28:51.000 --> 00:28:53.000]  去幫助我們做我們的神學
[00:28:53.000 --> 00:28:55.000]  讓我們有個祈禱吧,好不好?
[00:28:55.000 --> 00:29:05.000]  上帝多謝你
[00:29:05.000 --> 00:29:08.000]  因為你賜下音樂
[00:29:08.000 --> 00:29:14.000]  豐富了我們生命裏面很多的情感表達
[00:29:14.000 --> 00:29:16.000]  很多的元素
[00:29:16.000 --> 00:29:18.000]  如果缺乏了音樂
[00:29:18.000 --> 00:29:21.000]  我們的生命好像很枯燥一樣
[00:29:21.000 --> 00:29:23.000]  上帝求你幫助
[00:29:23.000 --> 00:29:26.000]  讓我們擴闊我們的眼界
[00:29:26.000 --> 00:29:29.000]  當我們去聽詩歌
[00:29:29.000 --> 00:29:31.000]  當我們去聽一些音樂
[00:29:31.000 --> 00:29:33.000]  聽一些流行曲的時候
[00:29:33.000 --> 00:29:40.000]  讓我們不只是透過詩歌才能聯想到你
[00:29:40.000 --> 00:29:42.000]  或者與你親近
[00:29:42.000 --> 00:29:46.000]  而是我們在我們生命裏面的種種經驗
[00:29:46.000 --> 00:29:49.000]  都可以作為一個反省的工具
[00:29:49.000 --> 00:29:53.000]  以致你透過這些工具
[00:29:53.000 --> 00:29:55.000]  去繼續令我們成長
[00:29:55.000 --> 00:29:57.000]  去塗鑿我們,去修煉我們
[00:29:57.000 --> 00:30:00.000]  求你幫助今時今日
[00:30:00.000 --> 00:30:03.000]  可能在不同的場景裏面
[00:30:03.000 --> 00:30:05.000]  我們都會接觸不同的音樂
[00:30:05.000 --> 00:30:08.000]  求你使用這些音樂
[00:30:08.000 --> 00:30:11.000]  不單止去表現我們
[00:30:11.000 --> 00:30:14.000]  或者表達我們裏面內在的情緒
[00:30:14.000 --> 00:30:17.000]  也能夠做一些反省
[00:30:17.000 --> 00:30:19.000]  多謝你聽我們的禱告
[00:30:19.000 --> 00:30:20.000]  是奉耶穌基督之名
[00:30:20.000 --> 00:30:21.000]  阿們

