
[00:00:00.000 --> 00:00:03.920]  今天來到我們復活節期間
[00:20:41.880 --> 00:20:43.880]  只需要進行上帝的吩咐
[00:20:43.880 --> 00:20:46.880]  就在這一刻我們一起低頭
[00:20:46.880 --> 00:20:49.880]  我們有禱告的時間
[00:20:49.880 --> 00:20:55.880]  我想給大家一點時間去想一想
[00:20:55.880 --> 00:21:00.880]  這一刻我們和上帝的關係是怎樣
[00:21:02.880 --> 00:21:05.880]  上帝吩咐這些以色列人
[00:21:05.880 --> 00:21:08.880]  是很有準備的憲制
[00:21:08.880 --> 00:21:13.880]  是要建立一個習慣
[00:21:13.880 --> 00:21:17.880]  這個習慣是不可以斷的
[00:21:17.880 --> 00:21:18.880]  去到大衛
[00:21:18.880 --> 00:21:20.880]  去到所羅門
[00:21:20.880 --> 00:21:22.880]  去到希西加
[00:21:22.880 --> 00:21:27.880]  這個憲制都是一直一直傳承下去
[00:21:27.880 --> 00:21:30.880]  這個是上帝所重視
[00:21:30.880 --> 00:21:33.880]  不是即興
[00:21:33.880 --> 00:21:37.880]  我們和上帝的關係又是怎樣呢
[00:21:37.880 --> 00:21:40.880]  如果這一刻你覺得你和上帝是很遠的
[00:21:40.880 --> 00:21:43.880]  就讓我們有個禱告
[00:21:43.880 --> 00:21:47.880]  你求上帝再一次去充滿
[00:21:47.880 --> 00:21:49.880]  我們一起去充滿
[00:21:50.880 --> 00:21:53.880]  上帝的禱告
[00:21:53.880 --> 00:21:55.880]  請大家請留意著
[00:21:55.880 --> 00:21:57.880]  我現在是在描繪
[00:21:57.880 --> 00:21:59.880]  我描繪的這個畫
[00:21:59.880 --> 00:22:01.880]  我描繪的這個畫
[00:22:01.880 --> 00:22:03.880]  是一個很長的一段
[00:22:03.880 --> 00:22:05.880]  它是一個很長的一段
[00:22:05.880 --> 00:22:07.880]  它是一個很長的一段
[00:22:07.880 --> 00:22:09.880]  它是一個很長的一段
[00:22:09.880 --> 00:22:11.880]  它是一個很長的一段
[00:22:11.880 --> 00:22:13.880]  它是一個很長的一段
[00:22:13.880 --> 00:22:15.880]  它是一個很長的一段
[00:22:15.880 --> 00:22:17.880]  它是一個很長的一段
[00:22:17.880 --> 00:22:19.880]  它是一個很長的一段
[00:22:19.880 --> 00:22:21.880]  它是一個很長的一段
[00:22:21.880 --> 00:22:23.880]  它是一個很長的一段
[00:22:23.880 --> 00:22:25.880]  它是一個很長的一段
[00:22:25.880 --> 00:22:27.880]  它是一個很長的一段
[00:22:27.880 --> 00:22:29.880]  它是一個很長的一段
[00:22:29.880 --> 00:22:31.880]  它是一個很長的一段
[00:22:31.880 --> 00:22:33.880]  它是一個很長的一段
[00:22:33.880 --> 00:22:35.880]  它是一個很長的一段
[00:22:35.880 --> 00:22:37.880]  它是一個很長的一段
[00:22:37.880 --> 00:22:39.880]  它是一個很長的一段
[00:22:39.880 --> 00:22:41.880]  它是一個很長的一段
[00:22:41.880 --> 00:22:43.880]  它是一個很長的一段
[00:22:43.880 --> 00:22:45.880]  它是一個很長的一段
[00:22:45.880 --> 00:22:47.880]  它是一個很長的一段
[00:22:47.880 --> 00:22:49.880]  它是一個很長的一段
[00:22:49.880 --> 00:22:51.880]  它是一個很長的一段
[00:22:51.880 --> 00:22:53.880]  它是一個很長的一段
[00:22:53.880 --> 00:22:55.880]  它是一個很長的一段
[00:22:55.880 --> 00:22:57.880]  它是一個很長的一段
[00:22:57.880 --> 00:22:59.880]  它是一個很長的一段
[00:22:59.880 --> 00:23:01.880]  它是一個很長的一段
[00:23:01.880 --> 00:23:03.880]  它是一個很長的一段
[00:23:03.880 --> 00:23:05.880]  它是一個很長的一段
[00:23:05.880 --> 00:23:07.880]  它是一個很長的一段
[00:23:07.880 --> 00:23:09.880]  它是一個很長的一段
[00:23:09.880 --> 00:23:11.880]  它是一個很長的一段
[00:23:11.880 --> 00:23:13.880]  它是一個很長的一段
[00:23:13.880 --> 00:23:15.880]  它是一個很長的一段
[00:23:15.880 --> 00:23:17.880]  它是一個很長的一段
[00:23:17.880 --> 00:23:19.880]  它是一個很長的一段
[00:23:19.880 --> 00:23:21.880]  它是一個很長的一段
[00:23:21.880 --> 00:23:23.880]  它是一個很長的一段
[00:23:23.880 --> 00:23:25.880]  它是一個很長的一段
[00:23:25.880 --> 00:23:27.880]  它是一個很長的一段
[00:23:27.880 --> 00:23:29.880]  它是一個很長的一段
[00:23:29.880 --> 00:23:31.880]  它是一個很長的一段
[00:23:31.880 --> 00:23:33.880]  它是一個很長的一段
[00:23:33.880 --> 00:23:35.880]  它是一個很長的一段
[00:23:35.880 --> 00:23:37.880]  它是一個很長的一段
[00:23:37.880 --> 00:23:39.880]  它是一個很長的一段
[00:23:39.880 --> 00:23:41.880]  它是一個很長的一段
[00:23:41.880 --> 00:23:43.880]  它是一個很長的一段
[00:23:43.880 --> 00:23:45.880]  它是一個很長的一段
[00:23:45.880 --> 00:23:47.880]  它是一個很長的一段
[00:23:47.880 --> 00:23:49.880]  它是一個很長的一段
[00:23:49.880 --> 00:23:51.880]  它是一個很長的一段
[00:23:51.880 --> 00:23:53.880]  它是一個很長的一段
[00:23:53.880 --> 00:23:55.880]  它是一個很長的一段
[00:23:55.880 --> 00:23:57.880]  它是一個很長的一段
[00:23:57.880 --> 00:23:59.880]  它是一個很長的一段
[00:23:59.880 --> 00:24:01.880]  它是一個很長的一段
[00:24:01.880 --> 00:24:03.880]  它是一個很長的一段
[00:24:03.880 --> 00:24:05.880]  它是一個很長的一段
[00:24:05.880 --> 00:24:07.880]  它是一個很長的一段
[00:24:07.880 --> 00:24:09.880]  它是一個很長的一段
[00:24:09.880 --> 00:24:11.880]  它是一個很長的一段
[00:24:11.880 --> 00:24:13.880]  它是一個很長的一段
[00:24:13.880 --> 00:24:15.880]  它是一個很長的一段
[00:24:15.880 --> 00:24:17.880]  它是一個很長的一段
[00:24:17.880 --> 00:24:19.880]  它是一個很長的一段
[00:24:19.880 --> 00:24:21.880]  它是一個很長的一段
[00:24:21.880 --> 00:24:23.880]  它是一個很長的一段
[00:24:23.880 --> 00:24:25.880]  它是一個很長的一段
[00:24:25.880 --> 00:24:27.880]  它是一個很長的一段
[00:24:27.880 --> 00:24:29.880]  它是一個很長的一段
[00:24:29.880 --> 00:24:31.880]  它是一個很長的一段
[00:24:31.880 --> 00:24:33.880]  它是一個很長的一段
[00:24:33.880 --> 00:24:35.880]  它是一個很長的一段
[00:24:35.880 --> 00:24:37.880]  它是一個很長的一段
[00:24:37.880 --> 00:24:39.880]  它是一個很長的一段
[00:24:39.880 --> 00:24:41.880]  它是一個很長的一段
[00:24:41.880 --> 00:24:43.880]  它是一個很長的一段
[00:24:43.880 --> 00:24:45.880]  它是一個很長的一段
[00:24:45.880 --> 00:24:47.880]  它是一個很長的一段
[00:24:47.880 --> 00:24:49.880]  它是一個很長的一段
[00:24:49.880 --> 00:24:51.880]  它是一個很長的一段
[00:24:51.880 --> 00:24:53.880]  它是一個很長的一段
[00:24:53.880 --> 00:24:55.880]  它是一個很長的一段
[00:24:55.880 --> 00:24:57.880]  它是一個很長的一段
[00:24:57.880 --> 00:24:59.880]  它是一個很長的一段
[00:24:59.880 --> 00:25:01.880]  它是一個很長的一段
[00:25:01.880 --> 00:25:03.880]  它是一個很長的一段
[00:25:03.880 --> 00:25:05.880]  它是一個很長的一段
[00:25:05.880 --> 00:25:07.880]  它是一個很長的一段
[00:25:07.880 --> 00:25:09.880]  它是一個很長的一段
[00:25:09.880 --> 00:25:11.880]  它是一個很長的一段
[00:25:11.880 --> 00:25:13.880]  它是一個很長的一段
[00:25:13.880 --> 00:25:15.880]  它是一個很長的一段
[00:25:15.880 --> 00:25:17.880]  它是一個很長的一段
[00:25:17.880 --> 00:25:19.880]  它是一個很長的一段
[00:25:19.880 --> 00:25:21.880]  它是一個很長的一段
[00:25:21.880 --> 00:25:23.880]  它是一個很長的一段
[00:25:23.880 --> 00:25:25.880]  它是一個很長的一段

