
[00:00:00.000 --> 00:00:07.440]  謝謝William和敬拜隊帶我們有一個很好的敬拜時間
[00:20:04.600 --> 00:20:08.800]  原來我們很過分地依賴教會的聚會
[00:20:08.800 --> 00:20:11.800]  原來我們的信仰是建立在
[00:20:11.800 --> 00:20:16.800]  很過分依賴教會的聚會上
[00:20:16.800 --> 00:20:20.000]  原來沒有了習慣性的實體聚會
[00:20:20.000 --> 00:20:21.800]  我們就不懂得追求
[00:20:21.800 --> 00:20:23.600]  沒有了其他人的教導
[00:20:23.600 --> 00:20:26.200]  我們就不會晝夜思考神的話
[00:20:26.200 --> 00:20:27.600]  沒有了音樂的催動
[00:20:27.600 --> 00:20:31.200]  我們就不會全程投入去敬拜和祈禱
[00:20:31.200 --> 00:20:34.200]  我們就像一個屬靈的嬰兒一樣
[00:20:34.200 --> 00:20:38.000]  過了這個疫情之後我們要變得不同
[00:20:38.000 --> 00:20:41.200]  過了這個疫情之後我們要養嬰兒
[00:20:41.200 --> 00:20:44.200]  去建立一個自主的信仰
[00:20:44.200 --> 00:20:46.800]  有人曾經講過團結精神
[00:20:46.800 --> 00:20:49.600]  我們經常都去追求
[00:20:49.600 --> 00:20:54.200]  但原來團結精神是相當鼓勵推卸責任
[00:20:54.200 --> 00:20:56.200]  原來我們在一個群體
[00:20:56.200 --> 00:20:57.400]  一個大的群體
[00:20:57.400 --> 00:20:59.400]  特別是在一間大教會裏面
[00:20:59.400 --> 00:21:03.200]  原來群體是讓人的責任分散
[00:21:03.200 --> 00:21:06.200]  原來我們躲在一間大的教會裏面
[00:21:06.200 --> 00:21:09.200]  我們就不需要去負一些信仰的責任
[00:21:09.200 --> 00:21:13.200]  但今天這個疫情其實是一個大洗牌
[00:21:13.200 --> 00:21:16.200]  或者是一個重新去定位
[00:21:16.200 --> 00:21:19.200]  我們要觀察究竟我們的信仰
[00:21:19.200 --> 00:21:21.200]  是建立在什麼之上
[00:21:21.200 --> 00:21:23.800]  是依賴了一些教會的聚會
[00:21:23.800 --> 00:21:28.800]  是依賴了別人的一些二手信仰還是怎樣呢?
[00:21:28.800 --> 00:21:30.800]  每個人回到這裏
[00:21:30.800 --> 00:21:34.800]  我期盼我們留在教會的一班愚民
[00:21:34.800 --> 00:21:39.200]  都能夠承擔我們自己信仰的責任
[00:21:39.200 --> 00:21:42.800]  不是將這個責任外判給教會
[00:21:42.800 --> 00:21:44.800]  外判給領袖
[00:21:44.800 --> 00:21:46.800]  或者外判給同工
[00:21:46.800 --> 00:21:49.800]  每個人都需要對自己的信仰負責
[00:21:49.800 --> 00:21:51.800]  這是第一個幫助
[00:21:51.800 --> 00:21:53.800]  我們需要建立自主的信仰
[00:21:53.800 --> 00:21:55.800]  第二個就是簡單的教會
[00:21:55.800 --> 00:21:59.800]  我們發覺原來在這個疫情底下
[00:21:59.800 --> 00:22:04.800]  教會原來是過於臃腫和複雜
[00:22:04.800 --> 00:22:05.800]  什麼意思呢?
[00:22:05.800 --> 00:22:07.800]  就是我們以前有多少堂崇拜?
[00:22:07.800 --> 00:22:10.800]  一個星期有二十多堂
[00:22:10.800 --> 00:22:13.800]  但原來今天透過科技
[00:22:13.800 --> 00:22:15.800]  我們兩堂就可以了
[00:22:15.800 --> 00:22:17.800]  可以釋放同工
[00:22:17.800 --> 00:22:20.800]  去做更多他們的陰次
[00:22:20.800 --> 00:22:22.800]  適合的事情
[00:22:22.800 --> 00:22:28.800]  不需要那麼多複雜的聚會
[00:22:28.800 --> 00:22:33.800]  有人說教會應該更像一場運動
[00:22:33.800 --> 00:22:37.800]  多於一個制度或組織
[00:22:37.800 --> 00:22:39.800]  教會在初期教會裏面
[00:22:39.800 --> 00:22:42.800]  新約的教會應該像一個運動一樣
[00:22:42.800 --> 00:22:44.800]  將上帝的福音
[00:22:44.800 --> 00:22:46.800]  耶穌的福音傳出去
[00:22:46.800 --> 00:22:48.800]  是一個運動
[00:22:48.800 --> 00:22:51.800]  今天我們要思考的是要減少
[00:22:51.800 --> 00:22:53.800]  不是再增加什麼
[00:22:53.800 --> 00:22:57.800]  將所有的資源更加集中在一些地方裏面
[00:22:57.800 --> 00:23:00.800]  而我自己覺得
[00:23:00.800 --> 00:23:05.800]  信仰裏面最不能缺少的元素就是人
[00:23:05.800 --> 00:23:07.800]  在我們的大使命裏面
[00:23:07.800 --> 00:23:09.800]  我們提到盡心盡性
[00:23:09.800 --> 00:23:11.800]  盡義愛主你的神
[00:23:11.800 --> 00:23:13.800]  愛人如己
[00:23:13.800 --> 00:23:16.800]  在這裏愛有三個對象
[00:23:16.800 --> 00:23:18.800]  分別是你的神
[00:23:18.800 --> 00:23:20.800]  我們自己
[00:23:20.800 --> 00:23:22.800]  和其他的人
[00:23:22.800 --> 00:23:25.800]  過去若果我們只懂得愛神或愛自己
[00:23:25.800 --> 00:23:29.800]  今天我們要學懂怎樣去愛其他人
[00:23:29.800 --> 00:23:34.800]  在信仰裏面最不能缺乏的元素就是其他的人
[00:23:34.800 --> 00:23:38.800]  我們過去可能放很多資源在程式裏面
[00:23:38.800 --> 00:23:42.800]  但今天我們要將我們的焦點放在人身上
[00:23:42.800 --> 00:23:47.800]  因此在清善園區或小得園的清善園區
[00:23:47.800 --> 00:23:51.800]  我們不斷提倡一個運動
[00:23:51.800 --> 00:23:53.800]  就是敏感流心連結
[00:23:53.800 --> 00:23:57.800]  可能在疫情下我們沒有辦法出來吃飯
[00:23:57.800 --> 00:24:00.800]  但我們都會不斷為弟兄姊妹祈禱
[00:24:00.800 --> 00:24:04.800]  我們會發一些圖文為弟兄姊妹打氣
[00:24:04.800 --> 00:24:10.800]  我盼望這是一個焦點的改變
[00:24:10.800 --> 00:24:14.800]  我們所重視的不只是程式聚會
[00:24:14.800 --> 00:24:17.800]  我們所重視的是每一個人
[00:24:17.800 --> 00:24:20.800]  盼望我們在疫情過後
[00:24:20.800 --> 00:24:24.800]  我們不再變得或回到以前一樣
[00:24:24.800 --> 00:24:26.800]  變成一班智慧聰明的漁民
[00:24:26.800 --> 00:24:28.800]  而是留在教會的
[00:24:28.800 --> 00:24:30.800]  認認真真地留下來
[00:24:30.800 --> 00:24:32.800]  切實進行上帝的教訓
[00:24:32.800 --> 00:24:36.800]  以致我們能夠改變這個世界
[00:24:36.800 --> 00:24:38.800]  求主幫助我們
[00:24:38.800 --> 00:24:40.800]  讓我們有個祈禱的時間
[00:24:40.800 --> 00:24:46.800]  上帝多謝你讓孩子們分享信息
[00:24:46.800 --> 00:24:48.800]  雖然不是很容易
[00:24:48.800 --> 00:24:50.800]  但求你開我們的耳
[00:24:50.800 --> 00:24:54.800]  讓我們聽盡你的說話
[00:24:54.800 --> 00:24:56.800]  也求你幫助我們
[00:24:56.800 --> 00:25:00.800]  讓我們經歷了管教或災難後
[00:25:00.800 --> 00:25:03.800]  讓我們能夠成長和學習
[00:25:03.800 --> 00:25:07.800]  讓我們的信仰不只是停留在嬰兒階段
[00:25:07.800 --> 00:25:10.800]  而是不斷成長和學習
[00:25:10.800 --> 00:25:12.800]  求你幫助香港的教會
[00:25:12.800 --> 00:25:19.800]  讓我們在疫情中也能夠改變過來
[00:25:19.800 --> 00:25:23.800]  讓我們信靠的對象不再是外面的東西
[00:25:23.800 --> 00:25:27.800]  而是專心仰望和信靠你
[00:25:27.800 --> 00:25:29.800]  求你幫助我們
[00:25:29.800 --> 00:25:32.800]  願你祝福我們每一個人
[00:25:32.800 --> 00:25:33.800]  多謝你聽我們的禱告
[00:25:33.800 --> 00:25:35.800]  奉主耶穌基督之名祈求

