
[00:00:00.000 --> 00:00:03.000]  各位大影姊妹午安
[00:20:38.000 --> 00:20:45.000]  這些行動不但沒有幫助人發現上帝,甚至有可能令人遠離上帝
[00:20:45.000 --> 00:20:53.000]  頂姊妹就好像我們可以打很多不同的氣進去這個氣球裡一樣
[00:20:53.000 --> 00:20:57.000]  其實面對頂姊妹每一個不同的需要,不同的處境
[00:20:57.000 --> 00:21:02.000]  我們都真的可以有千萬種不同的說話或者行動可以做
[00:21:02.000 --> 00:21:07.000]  而的確事實就是有些說話是不說好就說的
[00:21:07.000 --> 00:21:13.000]  有些說了也沒有壞,但未必有什麼幫助
[00:21:13.000 --> 00:21:19.000]  而有些真的能夠帶來鼓勵,真的能夠激發生命
[00:21:19.000 --> 00:21:26.000]  到底說到最後我們應該要做什麼,說什麼呢?
[00:21:26.000 --> 00:21:34.000]  下次面對頂姊妹有困境,在困境裡的時候我們可以怎樣呢?
[00:21:34.000 --> 00:21:42.000]  三件事,第一最理想的一定沒有錯的,將人指向上帝
[00:21:42.000 --> 00:21:50.000]  我們要幫助在困局裡的人去發現上帝的同在,發現上帝的恩典,發現上帝的憐憫
[00:21:50.000 --> 00:21:55.000]  發現上帝的公義,發現上帝的呼召
[00:21:55.000 --> 00:22:02.000]  第二我們要幫助人發現在困境裡隱藏著的盼望
[00:22:02.000 --> 00:22:08.000]  人在困境裡很多時候只聚焦在困難之上,我們也試過
[00:22:08.000 --> 00:22:17.000]  我們要幫助他們發現他們看不到的可能性,他們看不見的希望
[00:22:17.000 --> 00:22:27.000]  第三我們要以真誠的實際行動讓人去經歷同在,經歷被關懷
[00:22:27.000 --> 00:22:34.000]  就是透過這些同在被關懷,他們經歷了上帝
[00:22:34.000 --> 00:22:42.000]  有句說話是這樣的,show, don't tell,做吧,不要只說
[00:22:42.000 --> 00:22:51.000]  特別是我們遇到同伴在困境裡的時候,我們手足無措,好像我太太生小孩的時候
[00:22:51.000 --> 00:22:58.000]  我來的時候可以做些什麼,回歸最基本的可能就是擁抱,拍拍肩膀
[00:22:58.000 --> 00:23:02.000]  一句簡單你怎樣,一句簡單我在這裡
[00:23:02.000 --> 00:23:12.000]  突然之間這些很簡單的行動,很簡單的說話,所能帶來的幫助和鼓勵肯定會超乎超越我們所想的
[00:23:12.000 --> 00:23:21.000]  最後我會和大家一起祈禱,但是祈禱之前,突然之間我想發出一個邀請
[00:23:21.000 --> 00:23:29.000]  過去這半個小時我們都懷疑在群體裡我們怎樣彼此打氣,我們看到不同的狀況,不同的情景
[00:23:29.000 --> 00:23:39.000]  我不知道剛才我們說這些的時候會不會都令你想起某一些的經歷,或者某些正在身處困難的突然之間的面孔
[00:23:39.000 --> 00:23:48.000]  可能你也在掙扎我到底可以怎樣幫助他,或者怎樣去支持他,怎樣去和他一起渡過他的難關
[00:23:48.000 --> 00:23:55.000]  作為一個信仰群體我們是有責任有義務,我們要讓人去經歷他體會上的同在
[00:23:55.000 --> 00:24:00.000]  今天我也提到一些我們可以為我們的同伴打氣的方向
[00:24:00.000 --> 00:24:07.000]  突然之間這些方向有沒有令你更加懂得和這些有需要的突然之間去同行呢
[00:24:07.000 --> 00:24:13.000]  你可以為他做些什麼呢,你可以和他說些什麼呢,你可以怎樣去幫助他發現上帝呢
[00:24:13.000 --> 00:24:19.000]  你怎樣可以激勵他,激發他在這個困境裡走出來呢
[00:24:19.000 --> 00:24:31.000]  所以在我待會帶領一個祈禱之前,我鼓勵你用一分鐘的時間去為這個你可能想起的面孔,突然之間的同伴去祈禱
[00:24:31.000 --> 00:24:41.000]  你將他的生命交在神的手裡,你也為你自己去祈禱,求聖靈給你愛心,給你智慧,去和這個你想起的面孔去同行
[00:24:41.000 --> 00:24:48.000]  我們一分鐘的時間,我們去為我們的同伴,為自己去祈禱,然後我帶領大家一個禱告
[00:24:48.000 --> 00:24:58.000]  (音樂)
[00:24:58.000 --> 00:25:08.000]  (音樂)
[00:25:08.000 --> 00:25:28.000]  (音樂)
[00:25:28.000 --> 00:25:38.000]  我們一起祈禱
[00:25:38.000 --> 00:25:48.000]  愛我們,定義要讓我們的生命因為你而充滿喜樂和盼望的上帝
[00:25:48.000 --> 00:25:58.000]  你是呼召我們成為一個群體的上帝,也是呼召我們用你的愛去彼此相愛的上帝
[00:25:58.000 --> 00:26:12.000]  在今天這個世代裡,我們不單止每天面對很多艱難,我們更加沒有被訓練成一個懂得彼此相愛,而且互相支持的人
[00:26:12.000 --> 00:26:22.000]  有時候我們能夠照顧自己已經很好,更加不要說我們還要照顧別人,要鼓勵別人,要激勵別人
[00:26:22.000 --> 00:26:34.000]  所以主耶穌,求你拆敗聖靈,讓我們從心深處去明白你對我們的愛和你在我們群體裡的心意
[00:26:34.000 --> 00:26:44.000]  你讓我們看到群體彼此同行支持的畫面,那份值得我們期待的美麗
[00:26:44.000 --> 00:26:56.000]  聖靈更願你像我們從上而來的智慧,讓我們能夠分辨能夠在恰當的時候說恰當而造就人的說話
[00:26:56.000 --> 00:27:06.000]  更像我們有一個敏銳的心去發現你在我們群體裡所隱藏的計劃和心意
[00:27:06.000 --> 00:27:19.000]  所以我更為眼前這個群體祈禱,願他們在這裡成為一個在世代裡彼此激勵、激發、快跑跟隨你的群體
[00:27:19.000 --> 00:27:24.000]  我們祈禱,奉主耶穌基督,得聖名自已,阿們
[00:27:24.000 --> 00:27:26.000]  (字幕製作:貝爾)

