
[00:00:00.000 --> 00:00:02.000]  大英姐妹你們好
[00:16:20.240 --> 00:16:24.240]  和我們在這個幻滅的裡面
[00:16:24.240 --> 00:16:27.240]  正正因為這個幻滅的緣故
[00:16:27.240 --> 00:16:29.240]  我們才可以來學習
[00:16:29.240 --> 00:16:32.240]  重新在聖經裡面看回到底神是怎樣的
[00:16:32.240 --> 00:16:37.240]  我們可以來調整我們對神的印象和期盼
[00:16:37.240 --> 00:16:42.240]  在盼望裡面我們重新學習神真正的心意
[00:16:42.240 --> 00:16:46.240]  《一生的恩惠》的作者
[00:16:46.240 --> 00:16:48.240]  如果你知道
[00:16:48.240 --> 00:16:51.240]  我看到大家好像不是很多聽這首歌的人
[00:16:51.240 --> 00:16:54.240]  不過邀請大家回去聽這首歌
[00:16:54.240 --> 00:16:55.240]  因為真的很好聽
[00:16:55.240 --> 00:16:59.240]  這首歌是一個叫曼婷的姐妹寫的
[00:16:59.240 --> 00:17:02.240]  她是否明白這個道理呢
[00:17:02.240 --> 00:17:04.240]  我不認識她我不敢講
[00:17:04.240 --> 00:17:07.240]  但至少由她那首歌的正歌
[00:17:07.240 --> 00:17:10.240]  我沒有表演出來
[00:17:10.240 --> 00:17:12.240]  正歌裡面有兩句
[00:17:12.240 --> 00:17:14.240]  就是讓我俯伏在你面前
[00:17:14.240 --> 00:17:17.240]  心知你會領我走過
[00:17:17.240 --> 00:17:21.240]  由這兩句歌詞我們可以看到
[00:17:21.240 --> 00:17:24.240]  起碼我們可以看到一件事
[00:17:24.240 --> 00:17:26.240]  就是她也在相信
[00:17:26.240 --> 00:17:29.240]  在苦難裡面見證神這件事
[00:17:29.240 --> 00:17:33.240]  只能夠這樣發生
[00:17:33.240 --> 00:17:36.240]  什麼是十家的福樂永扶持我呢
[00:17:36.240 --> 00:17:40.240]  為什麼用眼淚去訴說神的恩典不間斷呢
[00:17:40.240 --> 00:17:46.240]  因為從來苦難都是教我們去破碎自己
[00:17:46.240 --> 00:17:49.240]  重新迎接和認識神的作為
[00:17:49.240 --> 00:17:52.240]  到底有沒有信仰的方程式可言呢
[00:17:52.240 --> 00:17:55.240]  有沒有將受苦化為祝福的公式呢
[00:17:55.240 --> 00:17:57.240]  我就老實地告訴大家我的看法
[00:17:57.240 --> 00:17:59.240]  就是沒有的
[00:17:59.240 --> 00:18:01.240]  但至少大衛的詩歌
[00:18:01.240 --> 00:18:03.240]  教會我們一件事
[00:18:03.240 --> 00:18:05.240]  就是在信仰遇到挫折的時候
[00:18:05.240 --> 00:18:10.240]  我們只能夠用誠實去面對自己的痛苦和難過
[00:18:10.240 --> 00:18:12.240]  一生的恩惠
[00:18:12.240 --> 00:18:14.240]  這首歌的歌名
[00:18:14.240 --> 00:18:16.240]  既然是一生的恩惠
[00:18:16.240 --> 00:18:18.240]  我們也只能夠用一生來體會
[00:18:18.240 --> 00:18:22.240]  有時候我想和大家一起唱一首歌
[00:18:22.240 --> 00:18:25.240]  既然我看到有些人沒有唱這首歌
[00:18:25.240 --> 00:18:27.240]  等等
[00:18:27.240 --> 00:18:30.240]  我的絲琴不見了
[00:18:30.240 --> 00:18:33.240]  走失去了嗎
[00:18:33.240 --> 00:18:35.240]  他藏起了我的結他
[00:18:35.240 --> 00:18:37.240]  我還以為他會放這支結他在這裡
[00:18:37.240 --> 00:18:39.240]  好吧,既然是這樣
[00:18:39.240 --> 00:18:41.240]  回去聽一聽這首歌
[00:18:41.240 --> 00:18:43.240]  我們一起祈禱吧
[00:18:43.240 --> 00:18:46.240]  好,我們一起來祈禱吧
[00:18:46.240 --> 00:18:50.240]  天父願你來帶領我們
[00:18:50.240 --> 00:18:56.240]  讓我們可以在生命中見證祢的作為
[00:18:56.240 --> 00:19:00.240]  可能苦難和我們離開了一段距離
[00:19:00.240 --> 00:19:03.240]  但我們的生命已經面對不少困難
[00:19:03.240 --> 00:19:05.240]  無論在學校
[00:19:05.240 --> 00:19:07.240]  無論在職場
[00:19:07.240 --> 00:19:09.240]  無論在人際關係上
[00:19:09.240 --> 00:19:13.240]  我們都面對不同的困難
[00:19:13.240 --> 00:19:15.240]  有些困難可能是我們自己拿來的
[00:19:15.240 --> 00:19:21.240]  有些困難可能是我們無緣無故就遇到的
[00:19:21.240 --> 00:19:26.240]  但我們只能夠相信祢
[00:19:26.240 --> 00:19:32.240]  只能夠學想在我們的生命中遇見祢
[00:19:32.240 --> 00:19:34.240]  知道祢的作為
[00:19:34.240 --> 00:19:36.240]  多謝祢願你帶領我們
[00:19:36.240 --> 00:19:41.240]  讓我們在生命中見證祢一生的恩惠
[00:19:41.240 --> 00:19:43.240]  多謝祢,我們的土耳其教徒
[00:19:43.240 --> 00:19:45.240]  培士特聖的名字祈求
[00:19:45.240 --> 00:19:47.240]  阿們

