
[00:00:00.000 --> 00:00:04.000]  今天跟大家思想共創喜樂新機
[00:24:00.000 --> 00:24:04.000]  亦成為了耶穌基督救贖
[00:24:04.000 --> 00:24:08.000]  使當地凡信靠他們的人
[00:24:08.000 --> 00:24:12.000]  能夠得到一種風雲的見證
[00:24:12.000 --> 00:24:16.000]  我們看到這些見證是很觸動我們
[00:24:16.000 --> 00:24:18.000]  有時我們會想
[00:24:18.000 --> 00:24:20.000]  我們是否也要做到這樣呢
[00:24:20.000 --> 00:24:24.000]  有時實踐愛心都需要量力而為
[00:24:24.000 --> 00:24:28.000]  一位已故的有影響力的神學家叫莫特曼
[00:24:28.000 --> 00:24:30.000]  他來過香港
[00:24:30.000 --> 00:24:32.000]  他來香港時已八、九十歲
[00:24:32.000 --> 00:24:35.000]  他分享到
[00:24:35.000 --> 00:24:39.000]  若然為愛貧窮人而毀掉自己
[00:24:39.000 --> 00:24:41.000]  還有甚麼人會愛那些貧窮人呢
[00:24:41.000 --> 00:24:46.000]  所以他同意實踐愛心都要量力而為
[00:24:46.000 --> 00:24:50.000]  我認識一位姐妹
[00:24:50.000 --> 00:24:55.000]  她一直很注意聽障人士
[00:24:55.000 --> 00:24:57.000]  她經常跟我說
[00:24:57.000 --> 00:25:01.000]  那些人除了用手語溝通之外
[00:25:01.000 --> 00:25:04.000]  其實他們的能力跟我們差不多
[00:25:04.000 --> 00:25:06.000]  甚至是一樣
[00:25:06.000 --> 00:25:13.000]  她覺得大家在工作的待遇應該沒有差別
[00:25:13.000 --> 00:25:17.000]  於是她花了兩年時間去學手語
[00:25:17.000 --> 00:25:20.000]  學會後她不是去做義工
[00:25:20.000 --> 00:25:24.000]  她學會後辭了自己的工作
[00:25:24.000 --> 00:25:26.000]  她辭了自己的工作
[00:25:26.000 --> 00:25:32.000]  跟另一位姐妹創立了一間黃金首飾工藝公司
[00:25:32.000 --> 00:25:36.000]  這間公司成立的宗旨是
[00:25:36.000 --> 00:25:43.000]  容讓在同事中有一些聽障人士的人
[00:25:43.000 --> 00:25:46.000]  他們可以透過從事金器的工藝
[00:25:46.000 --> 00:25:49.000]  幫助他們自力更生
[00:25:50.000 --> 00:25:56.000]  大姐姐妹,當我們看到這個世代有很多人
[00:25:56.000 --> 00:25:58.000]  說什麼是成功
[00:25:58.000 --> 00:26:01.000]  有幾位女性在雜誌訪問
[00:26:01.000 --> 00:26:04.000]  問他們怎樣看成功
[00:26:04.000 --> 00:26:07.000]  怎樣看你的生活可以如你如新
[00:26:07.000 --> 00:26:10.000]  不外乎只有三點
[00:26:10.000 --> 00:26:15.000]  包括自訂工作生活
[00:26:15.000 --> 00:26:17.000]  終身學習
[00:26:17.000 --> 00:26:19.000]  人際網絡等等
[00:26:19.000 --> 00:26:23.000]  但對剛才我說的學手語的姐妹來說
[00:26:23.000 --> 00:26:25.000]  對她來說什麼是歡歡喜喜
[00:26:25.000 --> 00:26:27.000]  同得安息呢
[00:26:27.000 --> 00:26:30.000]  不是追求在事業上有多成功
[00:26:30.000 --> 00:26:34.000]  而是她在上帝的眼光裡
[00:26:34.000 --> 00:26:37.000]  她能夠找到自己個人的意義
[00:26:37.000 --> 00:26:42.000]  可以跟一班她很有負擔的聽障人士一起
[00:26:42.000 --> 00:26:47.000]  去經歷上帝所賜的自力更生的機會
[00:26:47.000 --> 00:26:53.000]  大姐姐妹,有什麼可以讓你經歷到
[00:26:53.000 --> 00:26:57.000]  歡歡喜喜,同得安息的事情呢
[00:26:57.000 --> 00:27:07.000]  可能那些事情不是很大很厲害的事情
[00:27:07.000 --> 00:27:14.000]  你想想,當你為一班你感動的群體服侍他們也好
[00:27:14.000 --> 00:27:16.000]  服務他們也好
[00:27:16.000 --> 00:27:21.000]  然後你跟他們一起在當中去數算上帝的恩典
[00:27:21.000 --> 00:27:25.000]  很多事情是艱難的,很多挑戰
[00:27:25.000 --> 00:27:28.000]  但一個難關一個難關
[00:27:28.000 --> 00:27:30.000]  靠著經歷過之後
[00:27:30.000 --> 00:27:36.000]  你會發覺大家去分享整個過程裡
[00:27:36.000 --> 00:27:41.000]  不只是想起當時有多差環境
[00:27:41.000 --> 00:27:43.000]  有多困難有多軟弱
[00:27:43.000 --> 00:27:48.000]  而是看到上帝的大能,上帝的愛
[00:27:48.000 --> 00:27:52.000]  在當中不斷去分享的很多故事
[00:27:52.000 --> 00:27:54.000]  什麼叫故事呢?
[00:27:54.000 --> 00:27:56.000]  故事就是有起有跌
[00:27:56.000 --> 00:28:00.000]  這些故事不是平面的,是立體的
[00:28:00.000 --> 00:28:02.000]  當彼此去說的時候
[00:28:02.000 --> 00:28:05.000]  那種共鳴感是很大的
[00:28:05.000 --> 00:28:10.000]  在當中就容讓我們經歷到這份歡歡喜喜
[00:28:10.000 --> 00:28:12.000]  同德安息
[00:28:12.000 --> 00:28:18.000]  最後我們不得不承認這個世界是充斥著弱肉強食和你如我渣
[00:28:18.000 --> 00:28:23.000]  你說要修補一個裂痕其實是相當艱鉅
[00:28:23.000 --> 00:28:26.000]  但你說在一個這樣的環境裡
[00:28:26.000 --> 00:28:30.000]  你要展示多少信望愛是仍然有可能的
[00:28:30.000 --> 00:28:32.000]  我們試想一下
[00:28:32.000 --> 00:28:34.000]  在一個叢林法則當中
[00:28:34.000 --> 00:28:37.000]  我們依然看到憂戚與共的那種人情味
[00:28:37.000 --> 00:28:39.000]  在你如我渣的當中
[00:28:39.000 --> 00:28:43.000]  我們透過建立一個互信的群體
[00:28:43.000 --> 00:28:46.000]  繼續去抗衡人與人之間的你如我渣
[00:28:46.000 --> 00:28:51.000]  在當中更加可以繼續經歷共創價值的可能
[00:28:51.000 --> 00:28:54.000]  即使在零和有起的格局當中
[00:28:54.000 --> 00:28:57.000]  只要我們走在一起
[00:28:57.000 --> 00:29:00.000]  我們就能夠可以同享生機
[00:29:00.000 --> 00:29:05.000]  讓彼此經歷一個共贏的可能性
[00:29:05.000 --> 00:29:07.000]  我們一起禱告
[00:29:07.000 --> 00:29:11.000]  領事會邀請你給自己半分鐘
[00:29:11.000 --> 00:29:17.000]  容忍自己在當中將你心裡給感動的
[00:29:17.000 --> 00:29:18.000]  給觸動的
[00:29:18.000 --> 00:29:20.000]  我們邀請你為自己代禱
[00:29:20.000 --> 00:29:23.000]  半分鐘後帶領大家禱告
[00:29:23.000 --> 00:29:48.000]  (時間尚餘...)
[00:29:48.000 --> 00:29:50.000]  我們一起禱告
[00:29:50.000 --> 00:29:55.000]  主啊你在世代最艱難的時候
[00:29:55.000 --> 00:29:57.000]  曾經降臨在這個世代
[00:29:57.000 --> 00:29:58.000]  所以我們明白
[00:29:58.000 --> 00:30:04.000]  不論我們現在面前有多大的衝擊
[00:30:04.000 --> 00:30:08.000]  但我們依然知道主你的恩典仍然臨在
[00:30:08.000 --> 00:30:10.000]  剛才弟兄姊妹在你面前
[00:30:10.000 --> 00:30:12.000]  被你觸動或向你禱告的
[00:30:12.000 --> 00:30:13.000]  都求你垂聽
[00:30:13.000 --> 00:30:19.000]  求你按照剛才羅馬書的經文去幫助我們
[00:30:19.000 --> 00:30:21.000]  不單止成為我們的幫助
[00:30:21.000 --> 00:30:23.000]  更加我們領受了你的恩典
[00:30:23.000 --> 00:30:24.000]  領受了你的幫助的時候
[00:30:24.000 --> 00:30:27.000]  我們就將這份愛和恩典
[00:30:27.000 --> 00:30:29.000]  跟其他人分享
[00:30:29.000 --> 00:30:31.000]  亦成為別人的幫助
[00:30:31.000 --> 00:30:33.000]  我們祈禱奉耶穌幾多名
[00:30:33.000 --> 00:30:35.000]  謝謝大家,謝謝

