
[00:00:00.000 --> 00:00:04.480]  各位弟兄姊妹、各位朋友午安
[00:25:32.760 --> 00:25:37.640]  主耶穌的愛是充滿接納和饒恕
[00:25:37.640 --> 00:25:43.800]  耶穌更加用我根本無法理解的愛來挽回我
[00:25:43.800 --> 00:25:45.800]  再次給我機會
[00:25:45.800 --> 00:25:47.400]  我要好好去愛
[00:25:47.400 --> 00:25:50.200]  去養育和教導我的孩子
[00:25:50.200 --> 00:25:55.000]  還有當時我所服侍的一群兒童
[00:25:55.000 --> 00:25:59.640]  同樣去建立他們走當行的路
[00:25:59.640 --> 00:26:04.040]  就是道路也不偏離
[00:26:04.040 --> 00:26:06.760]  那次我好深體會
[00:26:06.760 --> 00:26:09.640]  好像我這個這麼壞透的罪人
[00:26:09.640 --> 00:26:12.760]  竟然沒有被神放棄
[00:26:12.760 --> 00:26:19.080]  反而是被祂接納和饒恕和挽回
[00:26:19.080 --> 00:26:23.000]  同時我也明白神的心意
[00:26:23.000 --> 00:26:27.560]  是要一直繼續興起
[00:26:27.560 --> 00:26:32.120]  建立屬於祂的敬虔下一代
[00:26:32.120 --> 00:26:34.600]  在此我再次感謝神
[00:26:34.600 --> 00:26:39.800]  因為今天神仍讓我繼續侍奉祂
[00:26:39.800 --> 00:26:45.240]  也繼續參與建立祂的敬虔下一代
[00:26:45.240 --> 00:26:48.760]  以及繼續可以和一群忠心愛主
[00:26:48.760 --> 00:26:53.400]  愛孩子、愛年輕人的童工、領袖
[00:26:53.400 --> 00:26:55.080]  未來的領袖
[00:26:55.080 --> 00:26:57.080]  我們一起配搭
[00:26:57.080 --> 00:27:00.520]  也讓我繼續可以在教會裏面
[00:27:00.520 --> 00:27:02.040]  見到神興起
[00:27:02.040 --> 00:27:04.600]  願意為主奔跑
[00:27:04.600 --> 00:27:09.240]  願意合一團結的年輕牧者
[00:27:09.240 --> 00:27:11.480]  童工、弟兄姊妹
[00:27:11.480 --> 00:27:15.240]  不論在敬拜和不同的服侍裏
[00:27:15.240 --> 00:27:17.240]  一起侍奉神
[00:27:17.240 --> 00:27:21.400]  他們的生命和侍奉的心
[00:27:21.400 --> 00:27:25.560]  經常都成為我的鼓勵和學習
[00:27:25.560 --> 00:27:28.200]  弟兄姊妹
[00:27:28.200 --> 00:27:30.200]  侍奉神的世代
[00:27:30.200 --> 00:27:34.200]  就是主耶穌的忠心門徒
[00:27:34.200 --> 00:27:37.480]  我們需要一生學習
[00:27:37.480 --> 00:27:39.800]  將我們生命的焦點
[00:27:39.800 --> 00:27:43.480]  對準在耶穌基督的身上
[00:27:43.480 --> 00:27:51.160]  縱使即使我們落在患難中的時候
[00:27:51.160 --> 00:27:53.480]  仍然相信
[00:27:53.480 --> 00:27:57.720]  倚靠耶穌成為我們的力量
[00:27:57.720 --> 00:28:01.320]  並且甘心樂意
[00:28:01.320 --> 00:28:04.680]  讓神擴張我們的生命
[00:28:04.680 --> 00:28:07.880]  成為我們服侍的群體
[00:28:07.880 --> 00:28:10.200]  和下一代的祝福
[00:28:10.200 --> 00:28:13.400]  最後
[00:28:13.400 --> 00:28:18.280]  想用一開始分享的詩歌
[00:28:18.280 --> 00:28:19.720]  「成為祝福」
[00:28:19.720 --> 00:28:22.360]  最後部分的歌詞
[00:28:22.360 --> 00:28:26.840]  成為我們彼此的鼓勵和打氣
[00:28:26.840 --> 00:28:31.160]  邀請我們一起讀這幾節的歌詞
[00:28:31.160 --> 00:28:32.280]  1、2、3
[00:28:32.280 --> 00:28:33.880]  成為祝福
[00:28:33.880 --> 00:28:37.080]  我願意獻上我生命
[00:28:37.080 --> 00:28:38.920]  願你滿足
[00:28:38.920 --> 00:28:41.960]  我願意跟隨你腳步
[00:28:41.960 --> 00:28:43.720]  成為祝福
[00:28:43.720 --> 00:28:47.000]  我要一生重讚你名
[00:28:47.000 --> 00:28:51.400]  我願獻上所有毫無保留
[00:28:51.400 --> 00:28:55.640]  讓那地因我馴服而得福」
[00:28:55.640 --> 00:28:57.400]  我們在這個時候
[00:28:57.400 --> 00:29:00.840]  一起祈禱
[00:29:00.840 --> 00:29:02.280]  親愛的主耶穌
[00:29:02.280 --> 00:29:05.160]  我們很感謝祢
[00:29:05.160 --> 00:29:06.840]  在我們的生命裏
[00:29:06.840 --> 00:29:09.560]  讓我們遇見祢
[00:29:09.560 --> 00:29:12.280]  或許是透過不同的報道會
[00:29:12.280 --> 00:29:15.560]  或家人向我們傳揚祢的福音
[00:29:15.560 --> 00:29:18.520]  或許是我們一聽到祢的聲音
[00:29:18.520 --> 00:29:19.880]  可能是在學校
[00:29:19.880 --> 00:29:21.560]  或我們工作的時候
[00:29:21.560 --> 00:29:24.600]  因為不知是誰帶領我們信主
[00:29:24.600 --> 00:29:26.760]  就是這麼簡單的相信接受
[00:29:26.760 --> 00:29:28.920]  從此之後我們和祢的關係
[00:29:28.920 --> 00:29:31.720]  就是存留到永遠
[00:29:31.720 --> 00:29:36.280]  今天或許我們在回應祢的路上
[00:29:36.280 --> 00:29:38.520]  我們真的有很多困難和障礙
[00:29:38.520 --> 00:29:40.840]  但祢一再信實地告訴我們
[00:29:40.840 --> 00:29:42.680]  祢永遠不會放棄
[00:29:42.680 --> 00:29:44.600]  不會撇下我們
[00:29:44.600 --> 00:29:45.560]  主啊
[00:29:45.560 --> 00:29:47.320]  祢的大使命
[00:29:47.320 --> 00:29:50.200]  不單是祢在個人
[00:29:50.200 --> 00:29:52.120]  給我們一個呼召
[00:29:52.120 --> 00:29:54.520]  更加在教會群體裏
[00:29:54.520 --> 00:29:56.120]  讓我們有同伴
[00:29:56.120 --> 00:29:57.960]  是我們一起奔跑
[00:29:57.960 --> 00:30:01.160]  在這個跨代的同行裏
[00:30:01.160 --> 00:30:05.400]  祢讓我們教會有一個很真實的
[00:30:05.400 --> 00:30:08.280]  好像家庭裏的家庭關係
[00:30:08.280 --> 00:30:09.320]  有上一輩
[00:30:09.320 --> 00:30:10.280]  有我們同輩
[00:30:10.280 --> 00:30:11.800]  甚至有我們下一代
[00:30:11.800 --> 00:30:14.840]  願祢使命繼續藉著我們的生命
[00:30:14.840 --> 00:30:16.440]  不單是去講
[00:30:16.440 --> 00:30:18.200]  讓我們更加活出
[00:30:18.200 --> 00:30:19.320]  因為我們知道
[00:30:19.320 --> 00:30:21.160]  這個侍奉的生命
[00:30:21.160 --> 00:30:24.440]  是必定會一代又一代繼承下去
[00:30:24.440 --> 00:30:26.680]  直到祢自己再回來
[00:30:26.680 --> 00:30:29.240]  多謝祢預立我們獻情給祢的心
[00:30:29.240 --> 00:30:31.160]  和我們的禱告
[00:30:31.160 --> 00:30:33.160]  以上乃奉主耶穌基督的命求
[00:30:33.160 --> 00:30:33.880]  阿門
[00:30:33.880 --> 00:30:34.880]  謝謝大家

