
[00:00:00.000 --> 00:00:06.560]  各位兄弟姐妹,午安,歡迎大家來到少年聯堂的周六崇拜
[00:21:10.240 --> 00:21:12.640]  但你卻能夠原來看到
[00:21:12.640 --> 00:21:16.560]  都有一些你值得認為是美善的地方
[00:21:16.560 --> 00:21:19.040]  跟我們的生命都一樣
[00:21:19.040 --> 00:21:21.840]  人生的患難人生的困難是不想見到
[00:21:21.840 --> 00:21:27.280]  但有時透過一些患難是能夠叫人成長
[00:21:27.280 --> 00:21:29.440]  我相信沒有人想遇見患難
[00:21:29.440 --> 00:21:33.120]  我想問一下在座當中有誰想面對禍患
[00:21:33.120 --> 00:21:35.440]  有沒有人想面對困難
[00:21:35.440 --> 00:21:36.960]  我想沒有誰想
[00:21:36.960 --> 00:21:41.040]  正常人都應該不是很想
[00:21:41.040 --> 00:21:45.600]  但我們有時難免面對生命的一些患難
[00:21:45.600 --> 00:21:50.560]  我們不想面對患難但我們卻不怕面對患難
[00:21:50.560 --> 00:21:52.560]  我們不會選擇逃避
[00:21:52.560 --> 00:21:54.400]  我們會選擇去面對
[00:21:54.400 --> 00:21:56.640]  你靠著什麼去面對
[00:21:56.640 --> 00:22:00.320]  是因為上帝的恩典救援
[00:22:00.320 --> 00:22:02.880]  求上帝幫助我們有一份信心和勇氣
[00:22:02.880 --> 00:22:05.760]  去面對生命裏面的挑戰
[00:22:05.760 --> 00:22:08.640]  我們不膽怯不怯懦
[00:22:08.640 --> 00:22:13.120]  我們靠著上帝的恩典能夠一步一步跨過
[00:22:13.120 --> 00:22:18.240]  是因為上帝的恩典救援
[00:22:18.240 --> 00:22:22.160]  在《生命紀律經文》裏經常提到一樣很重要的東西
[00:22:22.160 --> 00:22:24.400]  你要記得
[00:22:24.400 --> 00:22:27.520]  剛才都說你要記得耶和華在哪裏
[00:22:27.520 --> 00:22:29.680]  弟兄姊妹今天在你的信仰生命裏
[00:22:29.680 --> 00:22:34.640]  你要記得你的上帝是哪一個
[00:22:34.640 --> 00:22:38.400]  如果今天我們不記得我們就失去一切
[00:22:38.400 --> 00:22:42.880]  他都提醒一班伊斯蘭文你要記得這四十年
[00:22:42.880 --> 00:22:49.200]  耶和華你的上帝在曠野裏面一直的引導你
[00:22:49.200 --> 00:22:52.080]  我們不能夠忘記
[00:22:52.080 --> 00:22:54.960]  我們要去記得究竟上帝是哪一個
[00:22:54.960 --> 00:22:57.920]  就正如保羅在哥林多後書裏面說
[00:22:57.920 --> 00:23:00.240]  我的恩典夠你用
[00:23:00.240 --> 00:23:05.840]  因為我的能力是在人的軟弱上顯得完全
[00:23:05.840 --> 00:23:08.880]  人的軟弱是很真實
[00:23:08.880 --> 00:23:12.800]  但軟弱不代表逃避
[00:23:12.800 --> 00:23:15.120]  是因為我們承認人很多的不足
[00:23:15.120 --> 00:23:18.560]  我們更加要去仰望上帝的恩典
[00:23:18.560 --> 00:23:24.800]  我相信這也是摩西當日要教導一班伊斯蘭文要去學習的地方
[00:23:24.800 --> 00:23:26.320]  我們有經歷平凡的日子
[00:23:26.320 --> 00:23:27.680]  我們有經歷患難的日子
[00:23:27.680 --> 00:23:32.000]  當然我們也有機會經歷風俗的日子
[00:23:32.000 --> 00:23:34.480]  當代的伊斯蘭文何時面對風俗
[00:23:34.480 --> 00:23:37.760]  就是他們可以進入到迦南地
[00:23:37.760 --> 00:23:39.680]  但你看回整段經文裏的記載
[00:23:39.680 --> 00:23:43.280]  他再一次重申一樣很重要的原則
[00:23:43.280 --> 00:23:46.960]  他說你要謹守耶和華你上帝的誡命
[00:23:46.960 --> 00:23:49.760]  遵行他的道敬畏他
[00:23:49.760 --> 00:23:54.000]  他再一次重申無論你經歷四十年曠野的日子也好
[00:23:54.000 --> 00:23:56.960]  當你將要進入到迦南的美地也好
[00:23:56.960 --> 00:23:59.120]  順境的日子逆境的日子
[00:23:59.120 --> 00:24:03.920]  你仍然都要謹守遵行並且去敬畏上帝
[00:24:03.920 --> 00:24:07.040]  記得你的上帝是誰
[00:24:07.040 --> 00:24:09.520]  他們將要進入到甚麼地方
[00:24:09.520 --> 00:24:11.600]  他說上帝要引導你進入美地
[00:24:11.600 --> 00:24:16.480]  那地有河流有泉源和深淵的水從谷中和山上流出
[00:24:16.480 --> 00:24:19.680]  一幅如詩如畫很美麗的圖畫
[00:24:19.680 --> 00:24:22.720]  有山有水有河流
[00:24:22.720 --> 00:24:25.920]  生生不息
[00:24:25.920 --> 00:24:28.960]  但你想想他們當時的處境就是
[00:24:28.960 --> 00:24:31.760]  他們經過了四十年曠野的日子
[00:24:31.760 --> 00:24:34.240]  曠野是一個甚麼的日子
[00:24:34.240 --> 00:24:38.960]  他說曾引領你經過那大而可怕的曠野
[00:24:38.960 --> 00:24:44.400]  有火蛇有蠍子乾旱無水之地
[00:24:44.400 --> 00:24:49.760]  在舊約裏面記載水是帶來生命的
[00:24:49.760 --> 00:24:53.760]  所以你讀回詩篇第23篇怎樣說
[00:24:53.760 --> 00:24:57.760]  耶和華是我的墓者,我必不辭缺乏他使我躺臥在
[00:24:57.760 --> 00:25:02.080]  青草地上,領我在可安歇的水邊
[00:25:02.080 --> 00:25:06.240]  當你讀到這裏時你會想到很平靜很舒服的
[00:25:06.240 --> 00:25:09.120]  因為水是帶來生命
[00:25:09.120 --> 00:25:15.520]  迦南地有泉源有水從谷中和山上流出
[00:25:15.520 --> 00:25:18.080]  曠野是乾旱無水之地
[00:25:18.080 --> 00:25:20.400]  你會看到落差有多大
[00:25:20.400 --> 00:25:25.200]  這個落差就帶來他們一個很深很深的期盼
[00:25:25.200 --> 00:25:28.720]  他們要進入到上帝所祝福的地方
[00:25:28.720 --> 00:25:32.160]  究竟迦南地對他們來說有多重要
[00:25:32.160 --> 00:25:35.760]  不單止不需要再過一些艱辛的日子
[00:25:35.760 --> 00:25:39.600]  是更加讓他們知道這個應許是要實現
[00:25:39.600 --> 00:25:41.840]  因為這個應許不只是告訴你
[00:25:41.840 --> 00:25:45.360]  是由列祖開始已經一直要告訴你
[00:25:45.360 --> 00:25:50.720]  從亞伯拉罕以上亞國都說要將野地賜給你和你的後裔
[00:25:50.720 --> 00:25:53.840]  由他先祖先祖的先祖都已經告訴你
[00:25:53.840 --> 00:25:56.320]  你們最要進入應許的地方
[00:25:56.320 --> 00:25:59.200]  今天要從他們的身上能夠應驗得到
[00:25:59.200 --> 00:26:02.240]  是等了又等的應許要實現
[00:26:02.240 --> 00:26:05.840]  以前做奴隸的以前是曠野漂流的
[00:26:05.840 --> 00:26:08.640]  今天要進入到流奶與物之地
[00:26:08.640 --> 00:26:15.440]  另外更加重要的是這個能夠讓他們穩定地敬拜上帝的地方
[00:26:15.440 --> 00:26:18.000]  以前飄泊無定
[00:26:18.000 --> 00:26:20.960]  都不知道哪裏可以成為一個敬拜的地方
[00:26:20.960 --> 00:26:25.680]  今天能夠在這個地方裏面有會墓有聖殿
[00:26:25.680 --> 00:26:29.920]  生活和信仰能夠緊緊的再一次綁在一起
[00:26:29.920 --> 00:26:34.000]  是他們非常期盼的地方
[00:26:34.000 --> 00:26:39.120]  進入到一個迦南相當之期待的地方
[00:26:39.120 --> 00:26:44.800]  我們每個都想進入我們生命當中的迦南地
[00:26:44.800 --> 00:26:48.800]  特別當你覺得現在的日子好像是圍爐
[00:26:48.800 --> 00:26:51.840]  可能你覺得現在的日子是曠野漂流
[00:26:51.840 --> 00:26:54.080]  你很期望要進入到迦南地
[00:26:54.080 --> 00:26:58.320]  三年前我們教會裏面開設了一個TGIF
[00:26:58.320 --> 00:27:04.480]  上帝是我們的首要的時候
[00:27:04.480 --> 00:27:10.000]  早幾年整個香港教會裏面都面對很多的挑戰
[00:27:10.000 --> 00:27:13.360]  無論政治環境的氣氛很多移民潮所影響
[00:27:13.360 --> 00:27:15.840]  很多人離開了自己的教會裏面
[00:27:15.840 --> 00:27:19.520]  不能夠再一次穩定的教會的生活
[00:27:19.520 --> 00:27:23.280]  結果我們開始了一個試工時候
[00:27:23.280 --> 00:27:26.960]  讓他們能夠再一次重新進入到教會裏面
[00:27:26.960 --> 00:27:29.840]  重新建立他們和上帝的關係
[00:27:29.840 --> 00:27:32.800]  重新建立他們對教會的信任
[00:27:32.800 --> 00:27:36.640]  結果直到今天我們每個星期有大概80位
[00:27:36.640 --> 00:27:41.040]  來自不同的弟兄姊妹有機會進入到一個地方裏面
[00:27:41.040 --> 00:27:44.560]  我們再一次建立他們信仰的生命
[00:27:44.560 --> 00:27:47.440]  過去裏面可能他們飄泊茫定
[00:27:47.440 --> 00:27:51.440]  今日他們能夠找回他們信仰的核心我們感恩
[00:27:51.440 --> 00:27:55.520]  我不敢說究竟TGIF是不是他們的迦南地
[00:27:55.520 --> 00:27:57.520]  可能是
[00:27:57.520 --> 00:28:00.080]  今日你和我的生命都是一樣
[00:28:00.080 --> 00:28:02.080]  我們希望找到我們生命的迦南地
[00:28:02.080 --> 00:28:04.800]  我們能夠再一次再一次穩定
[00:28:04.800 --> 00:28:06.800]  以前很辛苦
[00:28:06.800 --> 00:28:08.800]  我們希望找到一個地方
[00:28:08.800 --> 00:28:09.760]  我不知道你找到沒有
[00:28:09.760 --> 00:28:10.960]  如果今天你找到的時候
[00:28:10.960 --> 00:28:12.960]  我為你感恩 因為上帝很祝福你
[00:28:12.960 --> 00:28:14.960]  但我更加想告訴大家
[00:28:14.960 --> 00:28:17.920]  如果今日我們仍然未找到
[00:28:17.920 --> 00:28:21.440]  未進入到上帝所為你應許的迦南地
[00:28:21.440 --> 00:28:23.920]  是不是代表我們的人生只是艱苦
[00:28:23.920 --> 00:28:25.920]  人生只是失敗
[00:28:25.920 --> 00:28:27.920]  我想告訴大家
[00:28:27.920 --> 00:28:31.360]  摩西他都進入不到迦南地
[00:28:31.360 --> 00:28:33.360]  他當日在尼泊爾山的時候
[00:28:33.360 --> 00:28:35.360]  他望見對面河
[00:28:35.360 --> 00:28:37.360]  對面岸 很想進入
[00:28:37.360 --> 00:28:39.360]  但他進不到
[00:28:39.360 --> 00:28:42.400]  是因為他在抗疫裏面曾經對上帝那份不信
[00:28:42.400 --> 00:28:46.800]  所以他說你也不得進入那地
[00:28:46.800 --> 00:28:48.800]  摩西進不到
[00:28:48.800 --> 00:28:52.000]  他進不到這個迦南地
[00:28:52.000 --> 00:28:56.480]  是不是代表他的人生失敗收場
[00:28:56.480 --> 00:28:59.440]  你看看另一段經文如何形容
[00:28:59.440 --> 00:29:04.640]  以後以色列中再沒有興起一位先知像摩西的一樣
[00:29:04.640 --> 00:29:09.600]  他是耶和華面對面所認識
[00:29:09.600 --> 00:29:15.600]  是唯獨摩西親眼能夠見到耶和華上帝
[00:29:15.600 --> 00:29:18.400]  是唯獨他一個才能做到
[00:29:18.400 --> 00:29:22.560]  歷史歷代沒有人能夠做到
[00:29:22.560 --> 00:29:26.960]  上帝透過一段經文裏面再肯定
[00:29:26.960 --> 00:29:30.240]  摩西是他所重用的暴人
[00:29:30.240 --> 00:29:32.240]  還說他進不到迦南
[00:29:32.240 --> 00:29:37.120]  重點不在於是否進到迦南
[00:29:37.120 --> 00:29:42.080]  重點在於今天上帝如何看待我們
[00:29:42.080 --> 00:29:46.080]  求上帝幫助我們
[00:29:46.080 --> 00:29:51.120]  在上帝裏面我們能夠經歷上帝那份肯定
[00:29:51.120 --> 00:29:53.840]  經歷上帝那份保守和看顧
[00:29:53.840 --> 00:29:55.840]  今天如何過一個得勝的生活
[00:29:55.840 --> 00:29:58.880]  第一你要學懂如何過一個平凡的生活
[00:29:58.880 --> 00:30:01.360]  大部份人的生命都是很平凡
[00:30:01.360 --> 00:30:03.360]  包括我一樣
[00:30:03.360 --> 00:30:06.080]  我們如何在平凡裏面
[00:30:06.080 --> 00:30:08.080]  我們繼續捉緊這份使命
[00:30:08.080 --> 00:30:10.080]  繼續跟從上帝
[00:30:10.080 --> 00:30:12.080]  當你面對患難的時間
[00:30:12.080 --> 00:30:14.080]  你如何看到上帝的恩典
[00:30:14.080 --> 00:30:16.080]  能夠看到上帝的管教
[00:30:16.080 --> 00:30:18.080]  要讓我們生命成長
[00:30:18.080 --> 00:30:22.080]  我們好期望進入迦南地的當中
[00:30:22.080 --> 00:30:24.080]  你進入到的這是上帝給你的祝福
[00:30:24.080 --> 00:30:26.080]  如果你今天還未進入到的
[00:30:26.080 --> 00:30:28.080]  求上帝幫助你
[00:30:28.080 --> 00:30:32.080]  求上帝幫助你繼續去緊守
[00:30:32.080 --> 00:30:36.080]  遵循上帝的教導和吩咐
[00:30:36.080 --> 00:30:40.080]  沒錯今天我們有機會面對生命的患難
[00:30:40.080 --> 00:30:42.080]  我們面對生命的患難我們應該如何自處
[00:30:42.080 --> 00:30:44.080]  《格林多後書》裏面這樣說
[00:30:44.080 --> 00:30:46.080]  我們在一切的患難裏面
[00:30:46.080 --> 00:30:48.080]  他安慰我們
[00:30:48.080 --> 00:30:50.080]  上帝安慰了我們
[00:30:50.080 --> 00:30:54.080]  讓我們能夠用上帝所賜給我們的安慰
[00:30:54.080 --> 00:30:56.080]  你正在經歷上帝的安慰
[00:30:56.080 --> 00:31:00.080]  請你安慰那些同樣遭受患難的人
[00:31:00.080 --> 00:31:02.080]  上帝要使用你
[00:31:02.080 --> 00:31:06.080]  使用你曾經經歷過生命的患難
[00:31:06.080 --> 00:31:08.080]  透過你的生命
[00:31:08.080 --> 00:31:14.080]  你都同樣能夠成為別人的祝福
[00:31:14.080 --> 00:31:18.080]  我相信這個就是上帝擺在我們生命當中
[00:31:18.080 --> 00:31:20.080]  每一個人那份恩典
[00:31:20.080 --> 00:31:24.080]  在患難裏面讓我們看得見上帝的恩典
[00:31:24.080 --> 00:31:28.080]  這份恩典就是要成為別人的祝福
[00:31:28.080 --> 00:31:30.080]  求上帝幫助我們
[00:31:30.080 --> 00:31:32.080]  讓我們同心的禱告
[00:31:32.080 --> 00:31:34.080]  親愛的恩主
[00:31:34.080 --> 00:31:36.080]  多謝你給我們生命裏面
[00:31:36.080 --> 00:31:38.080]  我們正在經歷上帝的很多恩典
[00:31:38.080 --> 00:31:41.080]  或許今天我們正在經歷生命裏面的患難
[00:31:41.080 --> 00:31:43.080]  但求主幫助我們在患難裏面
[00:31:43.080 --> 00:31:46.080]  我們經歷上帝的那份安慰和恩典
[00:31:46.080 --> 00:31:49.080]  使用我們要成為別人的祝福
[00:31:49.080 --> 00:31:52.080]  雖然我們正在經歷一個平凡的生活
[00:31:52.080 --> 00:31:56.080]  但讓我們不要被這個世界的平凡所同化
[00:31:56.080 --> 00:31:59.080]  我們要對你有那份熱誠
[00:31:59.080 --> 00:32:02.080]  有那份激情帶著上帝給我們使命
[00:32:02.080 --> 00:32:04.080]  亦都求上帝幫助我們
[00:32:04.080 --> 00:32:07.080]  我們是否能夠進入到我們心目當中的迦納
[00:32:07.080 --> 00:32:09.080]  但上帝你看我
[00:32:09.080 --> 00:32:13.080]  亦都是你所看顧漢眾的兒女
[00:32:13.080 --> 00:32:16.080]  在你眼裏我們每一個都是寶貴
[00:32:16.080 --> 00:32:18.080]  求主繼續幫助我們
[00:32:18.080 --> 00:32:19.080]  讓我們同在
[00:32:19.080 --> 00:32:20.080]  多謝主
[00:32:20.080 --> 00:32:22.080]  我們在你面前獻上感恩禱告
[00:32:22.080 --> 00:32:24.080]  奉耶穌基督名字祈求
