
[00:00:00.000 --> 00:00:02.000]  這個設定很好
[00:22:03.000 --> 00:22:12.000]  但我們好像都忘記了其實撒旦可以經常在群體之內興起攻擊
[00:22:12.000 --> 00:22:17.000]  在聖經裡阿那利亞是這樣,耶穌身邊的猶太人是這樣
[00:22:17.000 --> 00:22:22.000]  甚至在加拿大書所提及的彼得可能也是這樣
[00:22:22.000 --> 00:22:28.000]  在歷史裡撒旦可以透過一個毫不起眼的弟兄去攻擊群體
[00:22:28.000 --> 00:22:34.000]  他也可以興起一個德高望重的領袖來破壞群體
[00:22:34.000 --> 00:22:37.000]  但是聽到這裡弟兄姐妹你要很小心
[00:22:37.000 --> 00:22:41.000]  睡覺的時候你要睜開眼睛,你不要誤解我的意思
[00:22:41.000 --> 00:22:45.000]  我今天不是說從此我們基督徒要槍口對內
[00:22:45.000 --> 00:22:48.000]  我們要小心提防騙子提防你旁邊的弟兄姐妹
[00:22:48.000 --> 00:22:54.000]  不是,絕對不是,不是叫你槍口對內提防騙子
[00:22:54.000 --> 00:22:59.000]  這是不信任,這是將我們的弟兄姐妹視為隨時會爆炸的炸彈
[00:22:59.000 --> 00:23:05.000]  將坐在你旁邊的一個視為間諜,絕對不是這樣
[00:23:05.000 --> 00:23:11.000]  這個絕對不是上帝的心意
[00:23:11.000 --> 00:23:22.000]  相反地我們要認清我們身邊的同伴甚或是你的目者都不是你的敵人
[00:23:22.000 --> 00:23:29.000]  你旁邊的一個目者,你帶領的組員,在台上侍奉的人都不是你的敵人
[00:23:29.000 --> 00:23:32.000]  不是你的敵人,撒旦才是
[00:23:32.000 --> 00:23:38.000]  撒旦是會在群體裡發動攻擊,但我們要做的不是自己顧自己
[00:23:38.000 --> 00:23:41.000]  我們不是要彼此去防備
[00:23:41.000 --> 00:23:46.000]  反而我們要一起捉起一道堅固的城牆
[00:23:46.000 --> 00:23:50.000]  我們要一起彼此協力防止撒旦進入我們當中
[00:23:50.000 --> 00:23:57.000]  我們要及早發現撒旦的手段,阻止他利用,阻止他破壞我們
[00:23:57.000 --> 00:24:02.000]  而這件事關乎的反而是群體裡我們更加要彼此信任
[00:24:02.000 --> 00:24:06.000]  我們更加要互相建立,我們更加要互相提醒
[00:24:06.000 --> 00:24:09.000]  就像剛才提到迦太書裡保羅所說的彼得一樣
[00:24:09.000 --> 00:24:11.000]  他都很誠實地提醒彼得
[00:24:11.000 --> 00:24:17.000]  就像之前的港島系列《真誠的關係》所提到群體裡的關係一樣
[00:24:17.000 --> 00:24:24.000]  信徒群體要同心齊心,一起去對抗撒旦的陰謀
[00:24:24.000 --> 00:24:28.000]  而第一姐妹,這也是路加科音使徒行傳給我們看到的
[00:24:28.000 --> 00:24:32.000]  所謂教會是怎樣去抵抗撒旦的攻擊呢?
[00:24:32.000 --> 00:24:36.000]  他們是不是因為撒旦進來,然後彼此提防呢?
[00:24:36.000 --> 00:24:42.000]  他們是不是彼此之間興起一道一道的牆圍住自己呢?不是的
[00:24:42.000 --> 00:24:45.000]  當時的使徒,教會領袖,整個群體
[00:24:45.000 --> 00:24:49.000]  其實他們做的就是繼續去到敏銳聖靈的帶領工作
[00:24:49.000 --> 00:24:55.000]  繼續信服上帝的帶領,他們繼續同心去回應耶穌所交付給他們的使命
[00:24:55.000 --> 00:24:59.000]  他們把握每一個機會,向每一個身邊的人去講福音
[00:24:59.000 --> 00:25:05.000]  簡單來說,他們沒有讓撒旦去攻擊,去阻止他們實踐耶穌給他們的使命
[00:25:05.000 --> 00:25:09.000]  相反,撒旦越要破壞他們在做的事情的時候
[00:25:09.000 --> 00:25:14.000]  他們就越同心一致地一起去實踐耶穌給他們要去做的
[00:25:14.000 --> 00:25:19.000]  他們沒有辦法完全去消滅撒旦,但他們可以一起去抵抗
[00:25:19.000 --> 00:25:22.000]  甚至破壞撒旦要破壞他們的計劃
[00:25:22.000 --> 00:25:29.000]  弟兄姊妹,無論你喜不喜歡也好
[00:25:29.000 --> 00:25:33.000]  撒旦對於我們群體的攻擊都是肯定的
[00:25:33.000 --> 00:25:36.000]  撒旦無論如何都會衝著我們而來
[00:25:36.000 --> 00:25:40.000]  每一個群體,每一個個人都能夠置身事外
[00:25:40.000 --> 00:25:45.000]  可以說這是我們決志成為基督徒的那一天
[00:25:45.000 --> 00:25:49.000]  基本上已經附帶了我們在基督徒這個身份之上
[00:25:49.000 --> 00:25:53.000]  不過好消息就是我們現在知道
[00:25:53.000 --> 00:25:57.000]  我們能夠預備好自己來防備撒旦
[00:25:57.000 --> 00:26:02.000]  我們知道撒旦隨時預備好要攻擊耶穌所建立的教會
[00:26:02.000 --> 00:26:05.000]  特別是那些感覺自己已經上了軌道的群體
[00:26:05.000 --> 00:26:08.000]  他們更加想攻擊
[00:26:08.000 --> 00:26:10.000]  就算這一刻你說
[00:26:10.000 --> 00:26:15.000]  「唉,不要緊,我們現在的群體也只是在謀風光」
[00:26:15.000 --> 00:26:17.000]  你也不要掉以輕心
[00:26:17.000 --> 00:26:20.000]  因為這樣代表一個很微小
[00:26:20.000 --> 00:26:22.000]  撒旦輕輕踢你一腳
[00:26:22.000 --> 00:26:25.000]  可能已經能夠對你的群體造成破壞
[00:26:25.000 --> 00:26:27.000]  更進一步,當我們這樣思考的時候
[00:26:27.000 --> 00:26:28.000]  我們就會發現
[00:26:28.000 --> 00:26:31.000]  其實一間合上帝心意的教會群體
[00:26:31.000 --> 00:26:35.000]  未必就是一間風光或多人氣氛好的教會
[00:26:35.000 --> 00:26:39.000]  相反可能是一間同心實踐使命的教會
[00:26:39.000 --> 00:26:44.000]  在撒旦的挑戰下仍然能夠堅守耶穌所吩咐的教導教會
[00:26:44.000 --> 00:26:47.000]  我們仍然能夠實踐我們所信的教會
[00:26:47.000 --> 00:26:49.000]  不被打垮的教會
[00:26:49.000 --> 00:26:52.000]  可能更加是上帝想我們成為的一所教會
[00:26:52.000 --> 00:26:57.000]  所以突然之間開始的時候
[00:26:57.000 --> 00:27:00.000]  我想大家回想群體裡最風光的一刻
[00:27:00.000 --> 00:27:05.000]  如果我們今天聽完今天的訊息
[00:27:05.000 --> 00:27:08.000]  我們知道我們敵人是哪一個
[00:27:08.000 --> 00:27:12.000]  我們知道上帝在我們群體裡的心意是怎樣的時候
[00:27:12.000 --> 00:27:14.000]  那我就問
[00:27:14.000 --> 00:27:19.000]  你願意為了守住你所愛的群體
[00:27:19.000 --> 00:27:21.000]  而走出怎樣的一步呢?
[00:27:22.000 --> 00:27:25.000]  我們作為一個群體
[00:27:25.000 --> 00:27:27.000]  我們能夠時常警醒
[00:27:27.000 --> 00:27:32.000]  我們持續不停地尋求並且依賴聖靈
[00:27:32.000 --> 00:27:35.000]  我們按著真理本著愛心
[00:27:35.000 --> 00:27:37.000]  彼此提醒彼此教導
[00:27:37.000 --> 00:27:43.000]  《撞門徒》從來都是一個群體共同的經歷和學習
[00:27:43.000 --> 00:27:45.000]  不是一個個人的追求
[00:27:45.000 --> 00:27:49.000]  我們是一個群體的共同的學習
[00:27:49.000 --> 00:27:52.000]  不是一個個人的追求
[00:27:52.000 --> 00:27:55.000]  所以盼望我們作為一個群體
[00:27:55.000 --> 00:27:58.000]  我們在跟隨耶穌的這條路上彼此同心
[00:27:58.000 --> 00:28:00.000]  我們共同進退
[00:28:00.000 --> 00:28:03.000]  我們仍然堅持去實踐耶穌
[00:28:03.000 --> 00:28:06.000]  交付給我們這個群體的使命
[00:28:06.000 --> 00:28:09.000]  我們一起祈禱
[00:28:09.000 --> 00:28:16.000]  呼召我們去跟隨你的主耶穌
[00:28:17.000 --> 00:28:20.000]  我們感謝祢為我們設立群體
[00:28:20.000 --> 00:28:25.000]  讓我們在跟隨祢的路上不只孤單一個
[00:28:25.000 --> 00:28:31.000]  感謝祢讓我們有群體成為我們在軟弱的裏面
[00:28:31.000 --> 00:28:33.000]  隨時的幫助和提醒
[00:28:33.000 --> 00:28:40.000]  主耶穌原來跟隨祢沒有我們想像中那麼容易
[00:28:40.000 --> 00:28:43.000]  原來祢和我們距離越近
[00:28:43.000 --> 00:28:46.000]  我們越容易成為撒旦的目標
[00:28:47.000 --> 00:28:49.000]  所以聖靈求祢兼顧我們
[00:28:49.000 --> 00:28:53.000]  尤其幫助我們警醒
[00:28:53.000 --> 00:28:59.000]  幫助我們不要墮入撒旦設給我們的陷阱裏面
[00:28:59.000 --> 00:29:04.000]  聖靈更加求祢幫助而且連繫我們整個信徒群體
[00:29:04.000 --> 00:29:10.000]  幫助我們之間建立更加多的信任和愛心
[00:29:11.000 --> 00:29:16.000]  一起去按著真理去抵擋撒旦在群體之內群體之外
[00:29:16.000 --> 00:29:18.000]  他所興起的攻擊
[00:29:18.000 --> 00:29:22.000]  幫助我們時刻敏銳你的聲音
[00:29:22.000 --> 00:29:26.000]  在我們所需要的時候你提醒激勵我們
[00:29:26.000 --> 00:29:29.000]  幫助我們成為一個在上帝面前
[00:29:29.000 --> 00:29:35.000]  蒙你所喜悅同心為你在各處爭戰的聖靈群體
[00:29:35.000 --> 00:29:40.000]  亦都成為一個熱切期盼主耶穌你再回來的群體
[00:29:40.000 --> 00:29:45.000]  因為去到那一天你必定為我們完全擊破黑暗
[00:29:45.000 --> 00:29:47.000]  帶來完全的光明
[00:29:47.000 --> 00:29:52.000]  在你面前禱告是奉主耶穌基督得聖靈致以求
[00:29:52.000 --> 00:29:53.000]  阿們
[00:29:53.000 --> 00:29:58.000]  以下是首主餐的時間
[00:29:58.000 --> 00:30:05.000]  主餐是紀念主為我們受死
[00:30:09.000 --> 00:30:11.000]  當日耶穌說
[00:30:11.000 --> 00:30:15.000]  餅是祂的身體為我們寫的
[00:30:15.000 --> 00:30:20.000]  杯是祂流出的補血
[00:30:20.000 --> 00:30:22.000]  所納的新藥
[00:30:22.000 --> 00:30:28.000]  今日我們首主餐
[00:30:28.000 --> 00:30:33.000]  同時是要堅固我們對基督再來的盼望
[00:30:33.000 --> 00:30:37.000]  數算祂的恩典
[00:30:37.000 --> 00:30:41.000]  是令壽主的餅和杯之先
[00:30:41.000 --> 00:30:44.000]  讓我們思想
[00:30:44.000 --> 00:30:49.000]  在等候主的日子應該如何自處
[00:30:49.000 --> 00:30:51.000]  在等候主的日子應該如何自處
[00:30:51.000 --> 00:30:53.000]  (字幕製作:貝爾)
[00:30:53.000 --> 00:30:56.000]  由 Amara.org 社群提供的字幕

