
[00:00:00.000 --> 00:00:02.640]  好,主佑平安
[00:26:03.120 --> 00:26:06.320]  這並不是為獻凡際
[00:26:06.320 --> 00:26:10.120]  也不是為獻別樣的際
[00:26:10.120 --> 00:26:16.520]  而是作為你們和我們之間的證據
[00:26:16.520 --> 00:26:20.520]  原來今天我們在這裡,在教會裡
[00:26:20.520 --> 00:26:23.520]  我們彼此都成為一個確據
[00:26:23.520 --> 00:26:29.520]  就是我們信耶穌的確據
[00:26:29.520 --> 00:26:33.120]  在哥倫多前書一章十節這樣說
[00:26:33.120 --> 00:26:38.320]  弟兄們,我借我們主耶穌基督的名勸你們
[00:26:38.320 --> 00:26:42.120]  說話要一致,你們中間不可分裂
[00:26:42.120 --> 00:26:46.120]  只要一心一意彼此團結
[00:26:46.120 --> 00:26:48.120]  甚麼是團結呢?
[00:26:48.120 --> 00:26:52.120]  其實很有合一的意味
[00:26:52.120 --> 00:26:58.320]  我形容我們就是麵粉
[00:26:58.320 --> 00:27:01.520]  麵粉,一粒一粒的麵粉
[00:27:01.520 --> 00:27:09.520]  但加了耶穌在我們中間的裡面
[00:27:09.520 --> 00:27:12.920]  我們成為一團
[00:27:12.920 --> 00:27:18.320]  成為一團之後,如果做一個蛋糕麵包的
[00:27:18.320 --> 00:27:22.520]  就會知道,你把麵粉加水、加牛油的
[00:27:22.520 --> 00:27:26.920]  混合在一起,是否會分開呢?
[00:27:26.920 --> 00:27:29.320]  分不開的,知道嗎?
[00:27:29.320 --> 00:27:34.920]  我們是分不開的
[00:27:34.920 --> 00:27:39.920]  所以我們不可以分開
[00:27:39.920 --> 00:27:44.920]  原因是我們每一個都是屬神的子民
[00:27:44.920 --> 00:27:46.920]  這是很重要的
[00:27:46.920 --> 00:27:50.920]  所以我們要一致
[00:27:50.920 --> 00:27:51.920]  為甚麼要一致?
[00:27:51.920 --> 00:27:54.520]  我們的信仰就是要一致
[00:27:54.520 --> 00:27:59.920]  我們不會說今天我們回來教會
[00:27:59.920 --> 00:28:01.920]  會有另一個不一致的說
[00:28:01.920 --> 00:28:03.920]  「你不用回家」
[00:28:03.920 --> 00:28:06.920]  會嗎?我們都是鼓勵人們回來的
[00:28:06.920 --> 00:28:08.920]  不會說「你不要回來」
[00:28:08.920 --> 00:28:10.920]  我們要一致
[00:28:10.920 --> 00:28:12.920]  我們的說話要一致
[00:28:12.920 --> 00:28:16.920]  我們要一心一意彼此維繫
[00:28:16.920 --> 00:28:19.920]  彼此間我們如何學習彼此相愛
[00:28:19.920 --> 00:28:25.920]  我們要有一個見證
[00:28:25.920 --> 00:28:31.920]  我記得有一次
[00:28:31.920 --> 00:28:37.920]  有一個姐妹跟我分享
[00:28:37.920 --> 00:28:40.920]  她有點不開心
[00:28:40.920 --> 00:28:46.920]  她對一個姐妹感到不安
[00:28:46.920 --> 00:28:49.920]  我心裡覺得很難過
[00:28:49.920 --> 00:28:53.920]  因為本身大家都是很好的姐妹
[00:28:53.920 --> 00:28:55.920]  為甚麼你會這樣想呢?
[00:28:55.920 --> 00:28:59.920]  所以我跟她一起祈禱
[00:28:59.920 --> 00:29:02.920]  在祈禱的過程中,我感到很感動
[00:29:02.920 --> 00:29:07.920]  實在是重溫很多一起走過的足跡
[00:29:07.920 --> 00:29:13.920]  原來這些正正就是見證
[00:29:13.920 --> 00:29:19.920]  正正就是神很想我們知道
[00:29:19.920 --> 00:29:21.920]  我們如何彼此相愛的時候
[00:29:21.920 --> 00:29:25.920]  我們看到魔鬼很不想我們彼此相愛
[00:29:25.920 --> 00:29:28.920]  我們要如何勝過這些呢?
[00:29:28.920 --> 00:29:34.920]  我們要一起祈禱
[00:29:34.920 --> 00:29:37.920]  我們要一起做一個好的見證
[00:29:37.920 --> 00:29:40.920]  我們被魔鬼騙的時候要說「不」
[00:29:40.920 --> 00:29:50.920]  所以我們要有這個證據
[00:29:50.920 --> 00:29:55.920]  就是我們彼此都是屬神的子民
[00:29:56.920 --> 00:30:03.920]  在《聖經》中的馬太福音五章十六節說
[00:30:03.920 --> 00:30:07.920]  「你們的光也要這樣照在人前」
[00:30:07.920 --> 00:30:11.920]  「叫他們看見你們的好行為」
[00:30:11.920 --> 00:30:14.920]  「把榮耀歸給你們在天上的父」
[00:30:14.920 --> 00:30:22.920]  這也是我們要每一個人去實踐的
[00:30:22.920 --> 00:30:32.920]  這也是神給我們一個很重要的差事
[00:30:32.920 --> 00:30:34.920]  是每一個人都要的
[00:30:34.920 --> 00:30:37.920]  不是只是某一個人
[00:30:37.920 --> 00:30:39.920]  「你好像也有很多恩賜」
[00:30:39.920 --> 00:30:41.920]  不是,是我們每一個人
[00:30:41.920 --> 00:30:51.920]  合一讓我們能夠看見耶穌基督的愛和真理
[00:30:51.920 --> 00:30:57.920]  我們能夠有能力去實踐福音這個大使命
[00:30:57.920 --> 00:31:03.920]  在世代的延續中
[00:31:03.920 --> 00:31:10.920]  我們如何能夠互相成為一個確據、一個證據
[00:31:10.920 --> 00:31:12.920]  能夠彼此提醒
[00:31:12.920 --> 00:31:15.920]  我們的群體很需要彼此相愛
[00:31:15.920 --> 00:31:21.920]  我們能夠有信心和人有有效的溝通
[00:31:21.920 --> 00:31:26.920]  我們能夠一起去抵擋魔鬼和很多鬼計
[00:31:26.920 --> 00:31:29.920]  我們有一個合一的見證
[00:31:29.920 --> 00:31:36.920]  希伯來書十章十三到二十五節
[00:31:36.920 --> 00:31:37.920]  我們一起讀,好嗎?
[00:31:37.920 --> 00:31:38.920]  一、二、三
[00:31:38.920 --> 00:31:41.920]  「我們要堅守所宣認的指望」
[00:31:41.920 --> 00:31:46.920]  「毫不動搖,因為應許我們的那位是信實的」
[00:31:46.920 --> 00:31:51.920]  「我們要彼此相顧,激發愛心,勉勵行善」
[00:31:51.920 --> 00:31:53.920]  「不可停止聚會」
[00:31:53.920 --> 00:31:57.920]  「好像那些停止慣了的人,都要彼此勸勉」
[00:31:57.920 --> 00:32:02.920]  「既然知道那日子臨近,就更當如此」
[00:32:02.920 --> 00:32:06.920]  這也成為我們很大的提醒
[00:32:06.920 --> 00:32:10.920]  原來當我們今天去看好像很遙遠的事
[00:32:10.920 --> 00:32:13.920]  約書亞記二十二章的章節
[00:32:13.920 --> 00:32:16.920]  但原來實在是跟我們每一個人說
[00:32:16.920 --> 00:32:21.920]  今天我們要立志,我們要去學習如何彼此相愛
[00:32:21.920 --> 00:32:23.920]  將我們一些很…
[00:32:23.920 --> 00:32:27.920]  裡面我們很自意的,我們都要去剔除
[00:32:27.920 --> 00:32:30.920]  讓我們同心低頭禱告
[00:32:30.920 --> 00:32:34.920]  差天父,我們滿心感謝你
[00:32:34.920 --> 00:32:36.920]  感謝你,你就是愛的源頭
[00:32:36.920 --> 00:32:42.920]  你就是每一天都能夠將你的愛充滿我們
[00:32:42.920 --> 00:32:44.920]  主,我們真的很有限
[00:32:44.920 --> 00:32:47.920]  我們真的有很多軟弱
[00:32:47.920 --> 00:32:51.920]  我們不能夠為你發光
[00:32:51.920 --> 00:32:56.920]  但主求你讓經文能夠激勵我們每一個
[00:32:56.920 --> 00:33:01.920]  讓我們能夠去回復我們信耶穌那份初心
[00:33:01.920 --> 00:33:03.920]  讓我們能夠互相激勵
[00:33:03.920 --> 00:33:08.920]  在群體裡面我們能夠互相見證
[00:33:08.920 --> 00:33:14.920]  主,因為你的恩典給我們的能力是足夠的
[00:33:14.920 --> 00:33:17.920]  主,我們要宣告我們是屬於你的
[00:33:17.920 --> 00:33:22.920]  主,求你讓我們的生命能夠活出你的見證
[00:33:22.920 --> 00:33:24.920]  感謝你,預立我們在你面前的禱告
[00:33:24.920 --> 00:33:27.920]  禱告是奉主耶穌基督的生命求,阿們
[00:33:27.920 --> 00:33:29.920]  多謝您收睇時局新聞,再會!
[00:33:29.920 --> 00:33:31.920]  (音樂播放)

