
[00:00:00.000 --> 00:00:04.000]  雖然疫情關係我們沒有實體崇拜
[00:20:47.600 --> 00:20:49.600]  後來我走得很慢
[00:20:49.600 --> 00:20:51.600]  他們追上來了
[00:20:51.600 --> 00:20:52.600]  追上來的時候
[00:20:52.600 --> 00:20:54.600]  胖子還
[00:20:54.600 --> 00:20:55.600]  上帝真的很有趣
[00:20:55.600 --> 00:20:57.600]  不喜歡的人就走過來跟我說
[00:20:57.600 --> 00:20:59.600]  你有甚麼問題
[00:20:59.600 --> 00:21:00.600]  我為你祈禱
[00:21:00.600 --> 00:21:01.600]  我撒下去
[00:21:01.600 --> 00:21:02.600]  我不出聲
[00:21:02.600 --> 00:21:04.600]  我開手走
[00:21:04.600 --> 00:21:06.600]  後來我越走越不覺得對路
[00:21:06.600 --> 00:21:08.600]  我就說很辛苦
[00:21:08.600 --> 00:21:10.600]  我不走了
[00:21:10.600 --> 00:21:13.600]  因為靈不好的時候
[00:21:13.600 --> 00:21:15.600]  我動力都沒有
[00:21:15.600 --> 00:21:17.600]  我說我走我不走
[00:21:17.600 --> 00:21:19.600]  後來怎知道那兩個朋友
[00:21:19.600 --> 00:21:21.600]  就說不如坐下
[00:21:21.600 --> 00:21:23.600]  就坐下在這裏
[00:21:23.600 --> 00:21:25.600]  就坐下了
[00:21:25.600 --> 00:21:27.600]  然後坐下之後
[00:21:27.600 --> 00:21:31.600]  真的坐下之後
[00:21:31.600 --> 00:21:36.600]  我的朋友就開了一首詩歌給我聽
[00:21:36.600 --> 00:21:38.600]  我們走請師班上來
[00:21:50.600 --> 00:21:54.600]  當我無力的時候
[00:21:54.600 --> 00:21:56.600]  真的甚麼都不想動
[00:21:56.600 --> 00:21:58.600]  就在那個時間
[00:21:58.600 --> 00:22:01.600]  那個胖子就開了這首詩歌
[00:22:01.600 --> 00:22:09.600]  這首詩歌令到我心裏開始改變
[00:22:09.600 --> 00:22:13.600]  寶貴十家
[00:22:13.600 --> 00:22:19.600]  當我望著這個山的時候
[00:22:20.600 --> 00:22:22.600]  我就開始流淚
[00:22:23.600 --> 00:22:37.600]  祝耶穌我感謝你
[00:22:37.600 --> 00:22:45.600]  你的聲聽為我而生
[00:22:45.600 --> 00:22:54.600]  帶我去黑夜進入光明國度
[00:22:54.600 --> 00:23:00.600]  使我再次能看見
[00:23:00.600 --> 00:23:07.600]  祝耶穌我感謝你
[00:23:07.600 --> 00:23:15.600]  你的風雪為我而留
[00:23:15.600 --> 00:23:24.600]  寶貴十家城一整點擁有
[00:23:24.600 --> 00:23:29.600]  使我完全的自由
[00:23:29.600 --> 00:23:36.600]  寶貴十家平等都賜我生命
[00:23:36.600 --> 00:23:43.600]  祝耶穌我付付盡愛你
[00:23:43.600 --> 00:23:51.600]  寶貴十家地球是你所利的園
[00:23:51.600 --> 00:23:57.600]  你的愛永遠不會改變
[00:23:57.600 --> 00:23:59.600]  我在這裏不斷在這裏哭
[00:23:59.600 --> 00:24:02.600]  為甚麼我會這樣
[00:24:02.600 --> 00:24:04.600]  我其實想逃避
[00:24:04.600 --> 00:24:06.600]  但逃避不到
[00:24:06.600 --> 00:24:07.600]  正正望著對面的時候
[00:24:07.600 --> 00:24:09.600]  好像望著十家
[00:24:09.600 --> 00:24:11.600]  我見到上帝的眼淚
[00:24:11.600 --> 00:24:16.600]  我見到上帝的血為我流的時候
[00:24:16.600 --> 00:24:18.600]  我無可逃避
[00:24:18.600 --> 00:24:20.600]  我無可躲避
[00:24:20.600 --> 00:24:23.600]  我唯有在這裏認罪
[00:24:23.600 --> 00:24:28.600]  主約求你赦免我
[00:24:28.600 --> 00:24:33.600]  唯有你才能夠赦免我
[00:24:33.600 --> 00:24:36.600]  後來我心裏開始
[00:24:36.600 --> 00:24:41.600]  慢慢我的靈得到釋放
[00:24:41.600 --> 00:24:46.600]  然後我的靈開始蘇醒
[00:24:46.600 --> 00:24:51.600]  我之後就起來跟大兄說
[00:24:51.600 --> 00:24:53.600]  能夠跟大兄說
[00:24:53.600 --> 00:24:55.600]  剛才我所做的一切
[00:24:55.600 --> 00:24:57.600]  是多麼醜陋
[00:24:57.600 --> 00:25:00.600]  是多麼惡劣
[00:25:00.600 --> 00:25:02.600]  我知道我釋放了
[00:25:02.600 --> 00:25:04.600]  我知道我改變了
[00:25:04.600 --> 00:25:05.600]  我能夠跟別人說的時候
[00:25:05.600 --> 00:25:07.600]  證明我已經
[00:25:07.600 --> 00:25:10.600]  罪得已赦免
[00:25:10.600 --> 00:25:13.600]  然後我們又有力
[00:25:13.600 --> 00:25:15.600]  走上人生的道路
[00:25:15.600 --> 00:25:18.600]  我終於上到山頂了
[00:25:18.600 --> 00:25:20.600]  其實我們所有的東西
[00:25:20.600 --> 00:25:23.600]  我們所活的在這個世上
[00:25:23.600 --> 00:25:27.600]  不是要我們做甚麼
[00:25:27.600 --> 00:25:29.600]  我們在裏面
[00:25:29.600 --> 00:25:32.600]  最重要的是回到上帝那裏
[00:25:32.600 --> 00:25:35.600]  當我們遇到考驗的時候
[00:25:35.600 --> 00:25:38.600]  我們的靈性可能會有煩惱
[00:25:38.600 --> 00:25:41.600]  可能會有成敗
[00:25:41.600 --> 00:25:43.600]  又有可能有疑惑
[00:25:43.600 --> 00:25:47.600]  更加可能會有迷失的時候
[00:25:47.600 --> 00:25:49.600]  我們不需要擔心
[00:25:49.600 --> 00:25:52.600]  我們唯有依賴我們的主耶穌基督
[00:25:52.600 --> 00:25:56.600]  就使我們在靈性抗爭當中
[00:25:56.600 --> 00:25:58.600]  都得著力量
[00:25:58.600 --> 00:26:01.600]  我們一起唱這首詩歌
[00:26:01.600 --> 00:26:04.600]  寶貴十家
[00:26:04.600 --> 00:26:14.600]  主耶穌 我感謝你
[00:26:14.600 --> 00:26:21.600]  你的聖經 為我而生
[00:26:21.600 --> 00:26:30.600]  帶我出黑暗 進入光明國度
[00:26:30.600 --> 00:26:36.600]  使我再次能看見
[00:26:36.600 --> 00:26:43.600]  主耶穌 我感謝你
[00:26:43.600 --> 00:26:50.600]  你的白雪 為我而流
[00:26:50.600 --> 00:26:59.600]  寶貴十家鄉 為此恩典擁有
[00:26:59.600 --> 00:27:04.600]  使我完全得到自由
[00:27:04.600 --> 00:27:11.600]  寶貴十家 祢大人 賜我生命
[00:27:11.600 --> 00:27:18.600]  主耶穌 我付福進拜您
[00:27:18.600 --> 00:27:25.600]  寶貴十家 祢大人 賜我生命
[00:27:25.600 --> 00:27:32.600]  祢的愛 永遠不會太累
[00:27:32.600 --> 00:27:38.600]  寶貴十家 祢大人 賜我生命
[00:27:38.600 --> 00:27:43.600]  主耶穌 我感謝你
[00:27:43.600 --> 00:27:53.600]  祢是這地中人 賜祢所以的圓
[00:27:53.600 --> 00:28:00.600]  祢的愛 永遠不會太累
[00:28:00.600 --> 00:28:06.600]  祢的愛 永遠不會太累
[00:28:06.600 --> 00:28:07.600]  我們從低頭祈禱
[00:28:07.600 --> 00:28:09.600]  親愛的天父感謝祢
[00:28:09.600 --> 00:28:12.600]  感謝祢的靈與我們同在
[00:28:12.600 --> 00:28:14.600]  更加求主祢
[00:28:14.600 --> 00:28:17.600]  繼續帶領我們每一個年青人
[00:28:17.600 --> 00:28:20.600]  最重要的是記住
[00:28:20.600 --> 00:28:24.600]  自己在裡面祈禱的時候
[00:28:24.600 --> 00:28:26.600]  更加去倚靠上帝
[00:28:26.600 --> 00:28:30.600]  讓我們完全交託給祢
[00:28:30.600 --> 00:28:33.600]  讓我們的生命不再一樣
[00:28:33.600 --> 00:28:34.600]  以上的提示

