
[00:00:00.000 --> 00:00:03.000]  各位好 各位姐妹晚安
[00:20:21.040 --> 00:20:24.040]  那些你心裏面幻想出來的耶和華
[00:20:24.040 --> 00:20:26.040]  所以你不可跪拜
[00:20:26.040 --> 00:20:28.040]  不可侍奉他們
[00:20:28.040 --> 00:20:31.040]  他們不是神自己
[00:20:31.040 --> 00:20:34.040]  耶和華說我是忌邪
[00:20:34.040 --> 00:20:37.040]  不是因為他心胸窄
[00:20:37.040 --> 00:20:40.040]  也不是他很生氣
[00:20:40.040 --> 00:20:42.040]  很計較
[00:20:42.040 --> 00:20:44.040]  而是他很看重
[00:20:44.040 --> 00:20:46.040]  我創造天地萬物
[00:20:46.040 --> 00:20:48.040]  我創造人
[00:20:48.040 --> 00:20:51.040]  我很重視這份關係
[00:20:51.040 --> 00:20:54.040]  所以在家庭的體系裏
[00:20:54.040 --> 00:20:56.040]  沒有人會覺得
[00:20:56.040 --> 00:20:58.040]  兩夫婦之間
[00:20:58.040 --> 00:21:00.040]  有個他者 第三者在裏面
[00:21:00.040 --> 00:21:03.040]  是一件很暢順的事
[00:21:03.040 --> 00:21:06.040]  也不會有人在公司裏面
[00:21:06.040 --> 00:21:09.040]  就算有很多個董事也好
[00:21:09.040 --> 00:21:13.040]  最好有一個要跟的方向
[00:21:13.040 --> 00:21:15.040]  一個就好
[00:21:15.040 --> 00:21:19.040]  在人的世界裏面
[00:21:19.040 --> 00:21:21.040]  人倫的關係裏面
[00:21:21.040 --> 00:21:25.040]  都很著重沒有他者的存在
[00:21:25.040 --> 00:21:28.040]  何況神那份真實
[00:21:28.040 --> 00:21:31.040]  祂是不會跟虛幻並存
[00:21:31.040 --> 00:21:35.040]  第二屆頒佈的時候
[00:21:35.040 --> 00:21:38.040]  人都是很渺小
[00:21:38.040 --> 00:21:40.040]  也很容易重覆
[00:21:40.040 --> 00:21:42.040]  以為自己是在敬奉神
[00:21:42.040 --> 00:21:46.040]  但其實只是如神一般的侍奉
[00:21:46.040 --> 00:21:51.040]  有什麼事件成為我們提醒
[00:21:51.040 --> 00:21:55.040]  又或者藉著聖經裏面不同的事情
[00:21:55.040 --> 00:21:57.040]  讓我們細細去想
[00:21:57.040 --> 00:21:59.040]  有沒有什麼
[00:21:59.040 --> 00:22:02.040]  我們不自覺會進入這些場景裏面
[00:22:02.040 --> 00:22:04.040]  是幫我們想
[00:22:04.040 --> 00:22:06.040]  不是做旁觀
[00:22:06.040 --> 00:22:08.040]  第一件事我想起阿倫
[00:22:08.040 --> 00:22:12.040]  想起在摩西上去西乃山
[00:22:12.040 --> 00:22:15.040]  頒十屆神頒佈給他的同事
[00:22:15.040 --> 00:22:17.040]  幾十天都不回來
[00:22:17.040 --> 00:22:19.040]  於是群體就很擔心
[00:22:19.040 --> 00:22:22.040]  摩西是否不會再下來
[00:22:22.040 --> 00:22:24.040]  是他有事
[00:22:24.040 --> 00:22:26.040]  神不再用他
[00:22:26.040 --> 00:22:28.040]  或是神跟他走了不理我們
[00:22:28.040 --> 00:22:31.040]  在曠野等待的時候
[00:22:31.040 --> 00:22:33.040]  群眾就說
[00:22:33.040 --> 00:22:36.040]  阿倫是否要做些事
[00:22:36.040 --> 00:22:39.040]  阿倫就說大家把家當拿出來
[00:22:39.040 --> 00:22:41.040]  把金環拿出來
[00:22:41.040 --> 00:22:43.040]  我們融資一樣融了
[00:22:43.040 --> 00:22:46.040]  然後我們要做金牛毒
[00:22:46.040 --> 00:22:48.040]  放在我們中間去敬奉神
[00:22:48.040 --> 00:22:51.040]  他們很清楚的32章4節說
[00:22:51.040 --> 00:22:54.040]  他們不是做別的神
[00:22:54.040 --> 00:22:58.040]  他們是這時領我們出來的埃及神
[00:22:58.040 --> 00:23:00.040]  他們是這樣想的
[00:23:00.040 --> 00:23:03.040]  因為金牛毒就如同
[00:23:03.040 --> 00:23:06.040]  是否上帝的座駕來到中間
[00:23:06.040 --> 00:23:10.040]  來到我們才可以再向前走
[00:23:10.040 --> 00:23:15.040]  在這個事件裏面
[00:23:15.040 --> 00:23:19.040]  人就打造了一隻金牛毒出來
[00:23:19.040 --> 00:23:22.040]  到了蘇羅的時候
[00:23:22.040 --> 00:23:25.040]  蘇羅當時是一個王
[00:23:25.040 --> 00:23:28.040]  撒慕爾這位先知
[00:23:28.040 --> 00:23:30.040]  都是站在他身邊輔助他
[00:23:30.040 --> 00:23:34.040]  當時遇到要打仗
[00:23:34.040 --> 00:23:37.040]  蘇羅明明手上有很多資源
[00:23:37.040 --> 00:23:39.040]  有很多百姓跟他
[00:23:39.040 --> 00:23:41.040]  但撒慕爾說你等七天
[00:23:41.040 --> 00:23:43.040]  等我回來的時候
[00:23:43.040 --> 00:23:45.040]  我們一起獻祭
[00:23:45.040 --> 00:23:47.040]  神同在我們就會得勝
[00:23:47.040 --> 00:23:50.040]  但在等七天的裏面
[00:23:50.040 --> 00:23:54.040]  群眾走著走著
[00:23:54.040 --> 00:23:56.040]  只剩下600人
[00:23:56.040 --> 00:23:58.040]  可能有很多事情要擔心
[00:23:58.040 --> 00:24:01.040]  等七天軍隊都來了
[00:24:01.040 --> 00:24:03.040]  我們還不出擊
[00:24:03.040 --> 00:24:06.040]  蘇羅都很動搖
[00:24:06.040 --> 00:24:08.040]  於是按捺不住
[00:24:08.040 --> 00:24:11.040]  提早獻了梵祭和平安祭
[00:24:11.040 --> 00:24:14.040]  於是撒慕爾回來的時候說
[00:24:14.040 --> 00:24:18.040]  你不會成為耶和華所按捺的王
[00:24:18.040 --> 00:24:22.040]  因為你私行走了這個獻祭
[00:24:22.040 --> 00:24:24.040]  到了後期
[00:24:24.040 --> 00:24:27.040]  在舊約最後期的時候
[00:24:27.040 --> 00:24:29.040]  南北國都分裂了
[00:24:29.040 --> 00:24:32.040]  另一個在北國的耶羅波安王
[00:24:32.040 --> 00:24:34.040]  他也是敬奉耶和華
[00:24:34.040 --> 00:24:36.040]  不過基於政治的考量
[00:24:36.040 --> 00:24:38.040]  他就覺得我們的國民
[00:24:38.040 --> 00:24:41.040]  怎可以回去耶路撒冷獻祭
[00:24:41.040 --> 00:24:42.040]  不如這樣吧
[00:24:42.040 --> 00:24:44.040]  弄出金牛毒
[00:24:44.040 --> 00:24:47.040]  在丹和伯特利兩個地方都放下
[00:24:47.040 --> 00:24:51.040]  人們就可以敬拜耶和華
[00:24:51.040 --> 00:24:54.040]  在這幾件事裏面
[00:24:54.040 --> 00:24:56.040]  讓我再次想
[00:24:56.040 --> 00:25:01.040]  是的,他們都在做如神一般的敬奉
[00:25:01.040 --> 00:25:04.040]  他們以為自己在敬奉耶和華
[00:25:04.040 --> 00:25:07.040]  但其實都是很想
[00:25:07.040 --> 00:25:10.040]  將神放在自己的節奏裏面
[00:25:10.040 --> 00:25:15.040]  不知不覺主導了整件事
[00:25:15.040 --> 00:25:17.040]  所以第二屆講
[00:25:17.040 --> 00:25:19.040]  不可雕刻偶像
[00:25:19.040 --> 00:25:21.040]  不要跪拜
[00:25:21.040 --> 00:25:24.040]  不要去敬奉他們
[00:25:24.040 --> 00:25:26.040]  你以為自己在敬奉耶和華的時候
[00:25:26.040 --> 00:25:35.040]  其實那些是你心裏面堆砌出來的節奏
[00:25:35.040 --> 00:25:38.040]  敬奉在上帝裏面看
[00:25:38.040 --> 00:25:40.040]  是的,我們是要侍奉祂
[00:25:40.040 --> 00:25:42.040]  敬拜祂
[00:25:42.040 --> 00:25:46.040]  但是要將生命的寶座還給祂
[00:25:46.040 --> 00:25:48.040]  毫無保留地
[00:25:48.040 --> 00:25:50.040]  很單純地
[00:25:50.040 --> 00:25:54.040]  讓祂得喜悅
[00:25:54.040 --> 00:25:57.040]  所以回到現代
[00:25:57.040 --> 00:26:00.040]  我就飄起一件曾經的事
[00:26:00.040 --> 00:26:03.040]  盼望都是幫助我們生活裏面
[00:26:03.040 --> 00:26:05.040]  去審查自己
[00:26:05.040 --> 00:26:07.040]  有沒有些時候不知不覺
[00:26:07.040 --> 00:26:13.040]  落入了自己想把握的裏面
[00:26:13.040 --> 00:26:17.040]  我曾經參加過一個詩班
[00:26:17.040 --> 00:26:19.040]  在詩班裏面
[00:26:19.040 --> 00:26:21.040]  進去第一天就已經知道
[00:26:21.040 --> 00:26:23.040]  要穿白襯衫
[00:26:23.040 --> 00:26:25.040]  和要穿寶藍色的長裙
[00:26:25.040 --> 00:26:27.040]  不是每次都要穿
[00:26:27.040 --> 00:26:31.040]  是真的要去侍奉
[00:26:31.040 --> 00:26:33.040]  要唱詩歌
[00:26:33.040 --> 00:26:35.040]  要出表演的時候
[00:26:35.040 --> 00:26:37.040]  畢業禮的時候
[00:26:37.040 --> 00:26:38.040]  就要穿了
[00:26:38.040 --> 00:26:39.040]  所以大家都知道
[00:26:39.040 --> 00:26:41.040]  無論那條裙子有多難買
[00:26:41.040 --> 00:26:43.040]  你會去某些地方
[00:26:43.040 --> 00:26:44.040]  偶爾去供奉
[00:26:44.040 --> 00:26:45.040]  看看能否買到
[00:26:45.040 --> 00:26:46.040]  買不到
[00:26:46.040 --> 00:26:47.040]  同學就說
[00:26:47.040 --> 00:26:49.040]  有一個地方有裁縫可以做到
[00:26:49.040 --> 00:26:51.040]  這條裙子
[00:26:51.040 --> 00:26:52.040]  有一年
[00:26:52.040 --> 00:26:54.040]  又是到畢業禮
[00:26:54.040 --> 00:26:57.040]  大家練完那些歌
[00:26:57.040 --> 00:26:59.040]  練完那些歌
[00:26:59.040 --> 00:27:00.040]  很努力練完
[00:27:00.040 --> 00:27:01.040]  很感恩
[00:27:01.040 --> 00:27:02.040]  很好聽
[00:27:02.040 --> 00:27:03.040]  獻詩
[00:27:03.040 --> 00:27:05.040]  指揮就說
[00:27:05.040 --> 00:27:06.040]  下兩個星期
[00:27:06.040 --> 00:27:07.040]  大家記得了
[00:27:07.040 --> 00:27:08.040]  重複了
[00:27:08.040 --> 00:27:09.040]  穿白襯衫
[00:27:09.040 --> 00:27:11.040]  寶藍色的長裙
[00:27:11.040 --> 00:27:14.040]  弟兄就穿襯衫
[00:27:14.040 --> 00:27:15.040]  穿西褲
[00:27:15.040 --> 00:27:17.040]  當時有一個姐妹
[00:27:17.040 --> 00:27:20.040]  突然在氣氛上
[00:27:20.040 --> 00:27:22.040]  很懶的場景
[00:27:22.040 --> 00:27:23.040]  她就說
[00:27:23.040 --> 00:27:26.040]  為什麼姐妹一定要穿裙子呢
[00:27:26.040 --> 00:27:28.040]  其實穿褲子也可以
[00:27:28.040 --> 00:27:31.040]  寶藍色的裙子就更難買
[00:27:31.040 --> 00:27:33.040]  大概是這樣
[00:27:33.040 --> 00:27:35.040]  在過程中
[00:27:35.040 --> 00:27:40.040]  其實都是各持一個想法
[00:27:40.040 --> 00:27:43.040]  固然所謂的各持
[00:27:43.040 --> 00:27:45.040]  我們全部人都有的
[00:27:45.040 --> 00:27:46.040]  那些衣褲
[00:27:46.040 --> 00:27:48.040]  現在再問
[00:27:48.040 --> 00:27:51.040]  女人是否可以不穿裙子
[00:27:51.040 --> 00:27:52.040]  穿褲子
[00:27:52.040 --> 00:27:54.040]  也可以很敬拜神
[00:27:54.040 --> 00:27:55.040]  也是的
[00:27:55.040 --> 00:27:57.040]  但指揮就提
[00:27:57.040 --> 00:28:00.040]  這是學院幾十年來的傳統
[00:28:00.040 --> 00:28:02.040]  如果覺得很想反映
[00:28:02.040 --> 00:28:05.040]  會否在學生會討論
[00:28:05.040 --> 00:28:06.040]  下一次
[00:28:06.040 --> 00:28:09.040]  下一年再來做這個決定
[00:28:09.040 --> 00:28:11.040]  所以我想說
[00:28:11.040 --> 00:28:13.040]  當時不是穿褲子或裙子
[00:28:13.040 --> 00:28:16.040]  是否藍色或黑色的問題
[00:28:16.040 --> 00:28:19.040]  而是否一定要改一次
[00:28:19.040 --> 00:28:22.040]  馬上按心意改變呢
[00:28:22.040 --> 00:28:24.040]  後來
[00:28:24.040 --> 00:28:25.040]  我不認識她
[00:28:25.040 --> 00:28:26.040]  這位姐妹
[00:28:26.040 --> 00:28:29.040]  我聽她也是一位事務
[00:28:29.040 --> 00:28:34.040]  其實不是要做高舉或貶低
[00:28:34.040 --> 00:28:36.040]  而是在我們生活中
[00:28:36.040 --> 00:28:37.040]  很多時候
[00:28:37.040 --> 00:28:38.040]  我們敬奉神
[00:28:38.040 --> 00:28:40.040]  都有我們的價值觀
[00:28:40.040 --> 00:28:42.040]  有我們框架的同時
[00:28:42.040 --> 00:28:44.040]  但在這裡再一次告訴我們
[00:28:44.040 --> 00:28:46.040]  真正不可跪拜
[00:28:46.040 --> 00:28:48.040]  不可侍奉他們
[00:28:48.040 --> 00:28:50.040]  不一定真的拜假偶像
[00:28:50.040 --> 00:28:55.040]  是我們心裏面對神有很多定了案
[00:28:55.040 --> 00:28:57.040]  很想跟我們的節奏
[00:28:57.040 --> 00:29:01.040]  在這裡再一次告訴我們
[00:29:01.040 --> 00:29:03.040]  既然我們要跟神
[00:29:03.040 --> 00:29:06.040]  用他喜歡的方式去跟
[00:29:06.040 --> 00:29:08.040]  就是守戒命
[00:29:08.040 --> 00:29:09.040]  如何守呢
[00:29:09.040 --> 00:29:11.040]  第五節下六
[00:29:11.040 --> 00:29:12.040]  說得很清楚
[00:29:12.040 --> 00:29:18.040]  神對愛恨有一個很清晰的分別
[00:29:18.040 --> 00:29:19.040]  恨我的人
[00:29:19.040 --> 00:29:22.040]  就會懲罰臨到猶父到子
[00:29:22.040 --> 00:29:24.040]  直到三四代
[00:29:24.040 --> 00:29:26.040]  不要想像豬狗族
[00:29:26.040 --> 00:29:28.040]  很重的懲罰
[00:29:28.040 --> 00:29:30.040]  豬到第十
[00:29:30.040 --> 00:29:31.040]  就輕鬆了
[00:29:31.040 --> 00:29:32.040]  不是
[00:29:32.040 --> 00:29:33.040]  愛我的人又如何
[00:29:33.040 --> 00:29:35.040]  是否表現得好一點
[00:29:35.040 --> 00:29:38.040]  守戒命保持這件事
[00:29:38.040 --> 00:29:40.040]  慈愛一輩子不用死
[00:29:40.040 --> 00:29:41.040]  不會病
[00:29:41.040 --> 00:29:42.040]  不會有任何事
[00:29:42.040 --> 00:29:43.040]  不是
[00:29:43.040 --> 00:29:45.040]  而是在這裡說了
[00:29:45.040 --> 00:29:49.040]  神說我的眼光是如何看待生命
[00:29:49.040 --> 00:29:51.040]  就是你願意追隨我
[00:29:51.040 --> 00:29:53.040]  明知我恨惡的事
[00:29:53.040 --> 00:29:58.040]  你努力去將不好的事情去做
[00:29:58.040 --> 00:29:59.040]  因為這樣的時候
[00:29:59.040 --> 00:30:01.040]  你會帶來後果
[00:30:01.040 --> 00:30:05.040]  後果不是那種神要懲罰人
[00:30:05.040 --> 00:30:10.040]  而是最終最多會找我們
[00:30:10.040 --> 00:30:11.040]  而愛我
[00:30:11.040 --> 00:30:12.040]  守我戒命
[00:30:12.040 --> 00:30:15.040]  神說很大
[00:30:15.040 --> 00:30:17.040]  那份同在和祝福很大
[00:30:17.040 --> 00:30:21.040]  所以當我們不想讓神傷心的時候
[00:30:21.040 --> 00:30:22.040]  再一次問
[00:30:22.040 --> 00:30:24.040]  我們能否找到
[00:30:24.040 --> 00:30:28.040]  其實神的眼光不是那麼小器
[00:30:28.040 --> 00:30:31.040]  那些懲罰很少
[00:30:31.040 --> 00:30:36.040]  但很想給我們的祝福是很多
[00:30:36.040 --> 00:30:40.040]  當你很想在生活裡
[00:30:40.040 --> 00:30:43.040]  將神塑造成一個框架
[00:30:43.040 --> 00:30:45.040]  或者按我們的節奏去走的時候
[00:30:45.040 --> 00:30:47.040]  重新看回
[00:30:47.040 --> 00:30:50.040]  我們耶穌不是真的戴著黑超
[00:30:50.040 --> 00:30:52.040]  很想你舉牌
[00:30:52.040 --> 00:30:54.040]  或者要坐最前排
[00:30:54.040 --> 00:30:56.040]  才是花最多錢買票
[00:30:56.040 --> 00:31:00.040]  你才是忠實的粉絲
[00:31:00.040 --> 00:31:03.040]  耶穌釘這個十字架
[00:31:03.040 --> 00:31:06.040]  要我們跟著背負的
[00:31:06.040 --> 00:31:09.040]  其實是一個很輕散的十字架
[00:31:09.040 --> 00:31:11.040]  是要在我們的背後
[00:31:11.040 --> 00:31:14.040]  在我們一生的生命裡
[00:31:14.040 --> 00:31:17.040]  讓更多人看到這個標記
[00:31:17.040 --> 00:31:19.040]  是有耶穌的形象
[00:31:19.040 --> 00:31:22.040]  所以用祂喜悅的方式
[00:31:22.040 --> 00:31:23.040]  敬拜祂
[00:31:23.040 --> 00:31:25.040]  就是成為一個
[00:31:25.040 --> 00:31:26.040]  每一個星期
[00:31:26.040 --> 00:31:29.040]  當我們回到日常生活裡的時候
[00:31:29.040 --> 00:31:32.040]  讓我們都去參與
[00:31:32.040 --> 00:31:35.040]  要時常將這個生命的寶座
[00:31:35.040 --> 00:31:37.040]  給神坐
[00:31:37.040 --> 00:31:39.040]  不可雕刻偶像
[00:31:39.040 --> 00:31:41.040]  不可敬拜
[00:31:41.040 --> 00:31:43.040]  不可侍奉
[00:31:43.040 --> 00:31:46.040]  我們自己心裡的那位神
[00:31:46.040 --> 00:31:49.040]  因為神的同在是很寬闊的
[00:31:49.040 --> 00:31:52.040]  讓我們一起有祈禱
[00:31:52.040 --> 00:31:57.040]  再上的天父爸爸
[00:31:57.040 --> 00:31:58.040]  多謝你
[00:31:58.040 --> 00:32:01.040]  多謝你透過十字架
[00:32:01.040 --> 00:32:03.040]  其實你本聖經裡
[00:32:03.040 --> 00:32:05.040]  比我們華語每一句都精彩
[00:32:05.040 --> 00:32:08.040]  但是我們人是很慢
[00:32:08.040 --> 00:32:12.040]  是很需要逐一逐一重新認識你
[00:32:12.040 --> 00:32:15.040]  求你幫助我們弟兄姊妹
[00:32:15.040 --> 00:32:17.040]  讓我們每一個都在今年裡
[00:32:17.040 --> 00:32:21.040]  每一次回到教會裡去崇拜
[00:32:21.040 --> 00:32:25.040]  我們逐一逐一更認真去明白
[00:32:25.040 --> 00:32:27.040]  你想跟我們說的話
[00:32:27.040 --> 00:32:29.040]  以致我們都用你喜悅的方式
[00:32:29.040 --> 00:32:32.040]  去敬畏和侍奉你
[00:32:32.040 --> 00:32:34.040]  讓我們能夠在生命裡
[00:32:34.040 --> 00:32:36.040]  彰顯這個十字架
[00:32:36.040 --> 00:32:38.040]  不只是很沉重
[00:32:38.040 --> 00:32:41.040]  而是你很想我們有輕散的生命
[00:32:41.040 --> 00:32:43.040]  以致我們這個十字架
[00:32:43.040 --> 00:32:46.040]  都能夠發出光芒
[00:32:46.040 --> 00:32:48.040]  這個光芒是吸引更多
[00:32:48.040 --> 00:32:51.040]  在生命裡很困苦的人
[00:32:51.040 --> 00:32:53.040]  能夠去到你面前
[00:32:53.040 --> 00:32:55.040]  所以多謝你給我們機會
[00:32:55.040 --> 00:32:58.040]  去揹起這個輕散的十字架
[00:32:58.040 --> 00:32:59.040]  多謝你
[00:32:59.040 --> 00:33:00.040]  都聽我們的禱告
[00:33:00.040 --> 00:33:01.040]  奉主明求
[00:33:01.040 --> 00:33:02.040]  阿門
[00:33:02.040 --> 00:33:04.040]  (字幕製作:貝爾)

