
[00:00:00.000 --> 00:00:04.000]  好,頂姊妹今天會和大家分享一個訊息
[00:23:43.500 --> 00:23:45.500]  而第六至二十三節
[00:23:45.500 --> 00:23:47.500]  我簡單交代一下
[00:23:47.500 --> 00:23:49.500]  由阿哈徐魯的國度
[00:23:49.500 --> 00:23:51.500]  即是以斯帖的老公
[00:23:51.500 --> 00:23:52.500]  那個皇帝
[00:23:52.500 --> 00:23:56.500]  到阿達薩西的年間
[00:23:56.500 --> 00:24:00.500]  繼續一代一代的敵人怎樣搞擾呢?
[00:24:00.500 --> 00:24:03.500]  這裡我們看到他們寫投訴信
[00:24:03.500 --> 00:24:07.500]  有很多投訴信去告狀
[00:24:07.500 --> 00:24:12.500]  令到重建的城牆
[00:24:12.500 --> 00:24:14.500]  城牆很重要的
[00:24:14.500 --> 00:24:16.500]  保護他們的生活
[00:24:16.500 --> 00:24:19.500]  直到主前444年
[00:24:19.500 --> 00:24:25.500]  尼希米回國才能重新建成城牆
[00:24:25.500 --> 00:24:29.500]  我們簡單看看這些投訴信
[00:24:29.500 --> 00:24:31.500]  一開始第六節
[00:24:31.500 --> 00:24:33.500]  阿哈徐魯王的時候
[00:24:33.500 --> 00:24:39.500]  這些敵人上書去控告猶大和耶路撒冷的居民
[00:24:39.500 --> 00:24:42.500]  接著到阿達薩西年間
[00:24:42.500 --> 00:24:44.500]  又有另外兩批人
[00:24:44.500 --> 00:24:47.500]  第一批人就是比斯蘭這一批
[00:24:47.500 --> 00:24:51.500]  他們也和一班同僚
[00:24:51.500 --> 00:24:56.500]  即是聯署上書就告波斯王阿達薩西
[00:24:56.500 --> 00:25:00.500]  第三批這一批就很大勢力
[00:25:00.500 --> 00:25:04.500]  你會看到名單包括有利宏省長
[00:25:04.500 --> 00:25:06.500]  新瑞書記
[00:25:06.500 --> 00:25:08.500]  都是高官
[00:25:08.500 --> 00:25:12.500]  他們控告耶路撒冷
[00:25:12.500 --> 00:25:15.500]  你會看到括弧的
[00:25:15.500 --> 00:25:18.500]  包括了一些人一起聯署
[00:25:18.500 --> 00:25:22.500]  就是法官、官員、軍官、波斯官員
[00:25:22.500 --> 00:25:26.500]  很多不同的勢力集結在一起
[00:25:26.500 --> 00:25:31.500]  上書就告波斯王
[00:25:31.500 --> 00:25:41.500]  以斯拉找到上午的抄本
[00:25:41.500 --> 00:25:44.500]  就看他們如何控告猶太人
[00:25:44.500 --> 00:25:49.500]  這班人就說從黃那裡上到我們這裡的猶太人
[00:25:49.500 --> 00:25:51.500]  已經抵達耶路撒冷
[00:25:51.500 --> 00:25:53.500]  這批不是第一批回歸
[00:25:53.500 --> 00:25:56.500]  之後回歸的人
[00:25:56.500 --> 00:26:01.500]  他們正在重建這個反叛惡劣的城
[00:26:01.500 --> 00:26:03.500]  已經完成了城牆
[00:26:03.500 --> 00:26:05.500]  本來城牆也完成了
[00:26:05.500 --> 00:26:07.500]  正在修復根基
[00:26:07.500 --> 00:26:09.500]  如今請王知道
[00:26:09.500 --> 00:26:11.500]  如果城牆再建造
[00:26:11.500 --> 00:26:15.500]  城牆員工就不會再進貢、納糧、納稅
[00:26:15.500 --> 00:26:18.500]  王的國父就受虧損
[00:26:18.500 --> 00:26:20.500]  王一看到之後
[00:26:20.500 --> 00:26:22.500]  當然查一下古籍
[00:26:22.500 --> 00:26:24.500]  就說真的
[00:26:24.500 --> 00:26:26.500]  我已經下令考察
[00:26:26.500 --> 00:26:30.500]  得知這城自古以來果然是背叛列王的
[00:26:30.500 --> 00:26:33.500]  現在你們要下令叫這些人停工
[00:26:33.500 --> 00:26:36.500]  令到城牆不得建造
[00:26:36.500 --> 00:26:38.500]  敵人就很開心
[00:26:38.500 --> 00:26:40.500]  有王的御令
[00:26:40.500 --> 00:26:42.500]  所以回歸的猶太人
[00:26:42.500 --> 00:26:46.500]  不能繼續建造城牆
[00:26:46.500 --> 00:26:49.500]  甚至繼續遭受敵人的破壞
[00:26:49.500 --> 00:26:54.500]  所以尼欽米看到城牆受到破壞
[00:26:54.500 --> 00:26:56.500]  很悽慘
[00:26:56.500 --> 00:26:58.500]  所以他們要回國
[00:26:58.500 --> 00:27:00.500]  這裡去看看
[00:27:00.500 --> 00:27:05.500]  第四章是將敵人的攻擊手段
[00:27:05.500 --> 00:27:08.500]  整個清單記載下來
[00:27:08.500 --> 00:27:10.500]  這裡去想想
[00:27:10.500 --> 00:27:13.500]  回歸的猶太人他們一個決定
[00:27:13.500 --> 00:27:14.500]  拒絕
[00:27:14.500 --> 00:27:18.500]  不單止帶來多年在重建上的難阻
[00:27:18.500 --> 00:27:23.500]  也造成以後猶太人和撒瑪利亞人的決裂
[00:27:23.500 --> 00:27:25.500]  值不值得呢
[00:27:25.500 --> 00:27:27.500]  如果合作
[00:27:27.500 --> 00:27:32.500]  聖殿和聖城很快就建好了
[00:27:32.500 --> 00:27:36.500]  並且多了很多朋友
[00:27:36.500 --> 00:27:38.500]  不會搞到現在這樣
[00:27:38.500 --> 00:27:40.500]  昔日的撒瑪利亞人
[00:27:40.500 --> 00:27:42.500]  其實一直發展到今天
[00:27:42.500 --> 00:27:46.500]  都是多代歷史中成為以色列人
[00:27:46.500 --> 00:27:50.500]  深受大恨的敵人
[00:27:50.500 --> 00:27:53.500]  值不值得這樣拒絕呢
[00:27:53.500 --> 00:27:56.500]  妥協了就很簡單
[00:27:56.500 --> 00:27:59.500]  但我相信回歸的猶太人
[00:27:59.500 --> 00:28:05.500]  他們一心想恢復對耶和華上帝的敬拜
[00:28:05.500 --> 00:28:08.500]  去選擇敵和我
[00:28:08.500 --> 00:28:11.500]  其實不是很重要
[00:28:11.500 --> 00:28:13.500]  這個關係上的取捨
[00:28:13.500 --> 00:28:19.500]  最重要不是分敵人還是朋友
[00:28:19.500 --> 00:28:21.500]  回歸的猶太人最重要
[00:28:21.500 --> 00:28:25.500]  是要保存一個屬主的我
[00:28:25.500 --> 00:28:28.500]  我回來的初心是什麼
[00:28:28.500 --> 00:28:34.500]  我要恢復對耶和華的敬拜
[00:28:34.500 --> 00:28:37.500]  恢復以色列這個民族
[00:28:37.500 --> 00:28:39.500]  專一地去跟隨神
[00:28:39.500 --> 00:28:45.500]  所以拒絕是因為要做上帝原本要我們做
[00:28:45.500 --> 00:28:48.500]  不要讓祂走樣和變質
[00:28:48.500 --> 00:28:53.500]  亭姐妹今天可能面對很多的抉擇
[00:28:53.500 --> 00:28:57.500]  有時候答應了
[00:28:57.500 --> 00:28:59.500]  可憐了
[00:28:59.500 --> 00:29:03.500]  可能很簡單很容易很方便
[00:29:03.500 --> 00:29:06.500]  不過我們又想一想
[00:29:06.500 --> 00:29:09.500]  這些是不是我們的初心
[00:29:09.500 --> 00:29:13.500]  到底上帝喜悅我們
[00:29:13.500 --> 00:29:16.500]  要怎樣去選擇
[00:29:16.500 --> 00:29:18.500]  在很多的決定裏
[00:29:18.500 --> 00:29:22.500]  我們能不能保持我們自己
[00:29:22.500 --> 00:29:25.500]  做上帝要我們去做的
[00:29:25.500 --> 00:29:28.500]  讓祂不要走樣和變質
[00:29:28.500 --> 00:29:32.500]  在這個道德倫理
[00:29:32.500 --> 00:29:34.500]  很多的價值
[00:29:34.500 --> 00:29:38.500]  和聖經很大的違背的時代
[00:29:38.500 --> 00:29:42.500]  更加對基督徒來說是很多的挑戰
[00:29:42.500 --> 00:29:45.500]  到底我們怎樣去堅持
[00:29:45.500 --> 00:29:49.500]  去做回那個屬主的我呢
[00:29:49.500 --> 00:29:51.500]  求主幫助我們
[00:29:51.500 --> 00:29:54.500]  給我們有以色列人這一份勇氣
[00:29:54.500 --> 00:29:59.500]  和不怕困難去作出這些艱難的選擇
[00:29:59.500 --> 00:30:04.500]  讓我們同心低頭禱告
[00:30:04.500 --> 00:30:06.500]  天父上帝我們多謝祢
[00:30:06.500 --> 00:30:09.500]  多謝祢救贖了我們
[00:30:09.500 --> 00:30:11.500]  天父求祢保守我們
[00:30:11.500 --> 00:30:14.500]  無論我們信主的年日有多少
[00:30:14.500 --> 00:30:17.500]  讓我們都能夠常常保存
[00:30:17.500 --> 00:30:21.500]  那個起初對你的愛
[00:30:21.500 --> 00:30:23.500]  起初對你的信
[00:30:23.500 --> 00:30:26.500]  並願意這份愛心和信心
[00:30:26.500 --> 00:30:29.500]  每天去增長
[00:30:29.500 --> 00:30:33.500]  主要是以至我們跟隨你的腳踪的時候
[00:30:33.500 --> 00:30:37.500]  神啊我們的生命真的不會走樣和變質
[00:30:37.500 --> 00:30:41.500]  主要是繼續在這個世代裏面
[00:30:41.500 --> 00:30:43.500]  保守我們去持守
[00:30:43.500 --> 00:30:46.500]  是祢要我們所要持守的
[00:30:46.500 --> 00:30:49.500]  主要是繼續讓我們能夠成為
[00:30:49.500 --> 00:30:51.500]  祢所喜悅的兒女
[00:30:51.500 --> 00:30:54.500]  保守我們常在祢的裏面
[00:30:54.500 --> 00:30:56.500]  我們同心下禱告交托
[00:30:56.500 --> 00:30:58.500]  奉耶穌基督得勝的名字而求
[00:30:58.500 --> 00:30:59.500]  阿門

