
[00:00:00.000 --> 00:00:09.480]  各位電影姐妹 午安
[00:20:49.920 --> 00:20:53.920]  因為逆境將會過去
[00:20:53.920 --> 00:20:56.920]  這是我們對上帝的信心
[00:20:56.920 --> 00:21:00.920]  而這份信心也引領我們看到一份盼望
[00:21:01.920 --> 00:21:05.920]  這些完完全全都是前人所留下的足跡
[00:21:05.920 --> 00:21:09.920]  也為我們作出了最美好的見證
[00:21:09.920 --> 00:21:11.920]  讓我們一起祈禱
[00:21:11.920 --> 00:21:16.920]  七佳因主,求主你繼續幫助我們
[00:21:16.920 --> 00:21:19.920]  讓我們帶著這份從來以來的信心
[00:21:19.920 --> 00:21:22.920]  去突破生命的限制和框框
[00:21:22.920 --> 00:21:26.920]  雖然我們不知道未來的日子會發生什麼事情
[00:21:26.920 --> 00:21:29.920]  但求主讓我們在這裡
[00:21:30.920 --> 00:21:32.920]  有辨識處境的能力
[00:21:32.920 --> 00:21:36.920]  我們在你的話語裡看到更多的啟迪
[00:21:36.920 --> 00:21:41.920]  更重要的是我們能夠與你建立更緊密的關係
[00:21:41.920 --> 00:21:44.920]  讓我們藉著這份信心
[00:21:44.920 --> 00:21:46.920]  能夠看到從來以來的盼望
[00:21:46.920 --> 00:21:47.920]  求主繼續幫助
[00:21:47.920 --> 00:21:48.920]  與我們進行大型節目
[00:21:48.920 --> 00:21:53.920]  再次感謝主在我們面前獻上最衷心的禱告、交代和感恩
[00:21:53.920 --> 00:21:54.920]  奉耶穌基督的名字

