
[00:00:00.000 --> 00:00:04.000]  歡迎大家來到UFES
[00:19:24.000 --> 00:19:26.000]  他就是一個沒有信用的囚犯
[00:19:26.000 --> 00:19:28.000]  所有人都覺得他瘋癲
[00:19:28.000 --> 00:19:30.000]  說他有上帝看事
[00:19:30.000 --> 00:19:31.000]  有被囚
[00:19:31.000 --> 00:19:34.000]  但是因為上帝所託付的使命
[00:19:34.000 --> 00:19:36.000]  他仍然奮不顧身
[00:19:36.000 --> 00:19:40.000]  哥林多後書五章十三節那句經文
[00:19:40.000 --> 00:19:44.000]  如果我們瘋癲狂是為上帝
[00:19:44.000 --> 00:19:47.000]  如果我們清醒是為了你們
[00:19:47.000 --> 00:19:50.000]  外界看保羅是瘋狂
[00:19:50.000 --> 00:19:54.000]  但是保羅內心卻很清晰自己的目標是什麼
[00:19:54.000 --> 00:19:55.000]  要解釋一下
[00:19:55.000 --> 00:19:58.000]  保羅不是瘋癲而是清醒
[00:19:58.000 --> 00:19:59.000]  否則我們會誤解
[00:19:59.000 --> 00:20:02.000]  好像瘋癲的人就是為上帝服侍
[00:20:02.000 --> 00:20:03.000]  不是
[00:20:03.000 --> 00:20:05.000]  簡單的分別就是
[00:20:05.000 --> 00:20:07.000]  他究竟的目的是什麼
[00:20:07.000 --> 00:20:09.000]  他搞完一大輪被囚
[00:20:09.000 --> 00:20:13.000]  他的目的很明顯就是上帝給了他一個使命
[00:20:13.000 --> 00:20:16.000]  他的目的很明顯是為了愛邦人
[00:20:16.000 --> 00:20:20.000]  很明顯他的目標不是為了個人的想法而行動
[00:20:20.000 --> 00:20:23.000]  我們有時在教會會覺得
[00:20:23.000 --> 00:20:25.000]  我要興起教會
[00:20:25.000 --> 00:20:29.000]  我們興起是自己所想的興起
[00:20:29.000 --> 00:20:33.000]  但是我們的想法不是為了對方著想
[00:20:33.000 --> 00:20:34.000]  不是為了上帝著想
[00:20:34.000 --> 00:20:36.000]  不是配合上帝的工作
[00:20:36.000 --> 00:20:40.000]  而保羅其實不是瘋癲
[00:20:40.000 --> 00:20:42.000]  他相反是經過深思熟慮
[00:20:42.000 --> 00:20:44.000]  他願意承擔一切
[00:20:44.000 --> 00:20:47.000]  他不介意自己背負重大的責任
[00:20:47.000 --> 00:20:48.000]  放膽無懼
[00:20:48.000 --> 00:20:51.000]  滿有自信地去到主的面前
[00:20:51.000 --> 00:20:53.000]  他視這些明星的破壞
[00:20:53.000 --> 00:20:56.000]  是彰顯著主的榮耀
[00:20:56.000 --> 00:21:00.000]  他瘋癲的程度是將外界所有的批判
[00:21:00.000 --> 00:21:03.000]  但是他很堅定自己在做什麼
[00:21:03.000 --> 00:21:06.000]  那些批判全部都視為無事
[00:21:06.000 --> 00:21:08.000]  反過來成為榮耀
[00:21:08.000 --> 00:21:11.000]  為主瘋狂
[00:21:11.000 --> 00:21:12.000]  當我們為主奉獻
[00:21:12.000 --> 00:21:14.000]  傳言倚靠的時候
[00:21:14.000 --> 00:21:17.000]  我們就可以去到為主瘋狂的狀態
[00:21:17.000 --> 00:21:21.000]  為主瘋狂的狀態是一種心靈上很堅強的狀態
[00:21:21.000 --> 00:21:23.000]  因為當下我們很清楚
[00:21:23.000 --> 00:21:26.000]  我們為上帝作供作行動
[00:21:26.000 --> 00:21:28.000]  所以無論發生什麼事
[00:21:28.000 --> 00:21:31.000]  我們都有那個韌力為主承擔
[00:21:31.000 --> 00:21:34.000]  因為很清晰上帝給予的信念立場
[00:21:34.000 --> 00:21:36.000]  所以沒有東西可以動搖到保羅
[00:21:36.000 --> 00:21:38.000]  因為內心很確立
[00:21:38.000 --> 00:21:41.000]  所以上帝已經閱立了自己的奉獻
[00:21:41.000 --> 00:21:44.000]  就算被所有人恥笑為瘋癲
[00:21:44.000 --> 00:21:47.000]  就算最後的結果是殉道
[00:21:47.000 --> 00:21:50.000]  他都可以不去計較
[00:21:50.000 --> 00:21:55.000]  我覺得有時浸禮就是一種這樣的狀態
[00:21:55.000 --> 00:21:59.000]  浸禮就是為了宣揚耶穌基督的拯救
[00:21:59.000 --> 00:22:02.000]  所以要堅決站在所有人面前
[00:22:02.000 --> 00:22:04.000]  承認自己是基督徒
[00:22:04.000 --> 00:22:07.000]  甚至還要將自己的見證公開
[00:22:07.000 --> 00:22:10.000]  講自己最羞辱的事情出來
[00:22:10.000 --> 00:22:18.000]  但我覺得浸禮其實不只是跟受浸的人有關
[00:22:18.000 --> 00:22:20.000]  而是我們在座見證
[00:22:20.000 --> 00:22:23.000]  我們新的肢體加入教會
[00:22:23.000 --> 00:22:26.000]  受浸的人對我們的重新激勵
[00:22:26.000 --> 00:22:29.000]  更加回顧我們為了什麼受浸
[00:22:29.000 --> 00:22:32.000]  回顧我們對上帝的初心
[00:22:32.000 --> 00:22:37.000]  鼓勵我們更多人和上帝合而為一的生命
[00:22:37.000 --> 00:22:40.000]  見證主作供的感恩時間
[00:22:40.000 --> 00:22:43.000]  所以下星期是我們的浸禮
[00:22:43.000 --> 00:22:47.000]  很想邀請大家可否一起去參加
[00:22:47.000 --> 00:22:50.000]  一起去見證這個時刻
[00:22:50.000 --> 00:22:53.000]  還有這個時刻聚集
[00:22:53.000 --> 00:22:58.000]  其實是一起建立上帝賜給我們的地方
[00:22:58.000 --> 00:23:01.000]  建立一個屬於我們的教會
[00:23:01.000 --> 00:23:06.000]  另外下星期1月4日
[00:23:06.000 --> 00:23:11.000]  我們Junior UFES時段3時半至4時半
[00:23:11.000 --> 00:23:14.000]  重新啟動敬拜火爐
[00:23:14.000 --> 00:23:19.000]  這個時間是呼籲UFES的大家可以參加
[00:23:19.000 --> 00:23:21.000]  不是一個植入式廣告
[00:23:21.000 --> 00:23:26.000]  不是想大家參加一個活動這麼簡單
[00:23:26.000 --> 00:23:31.000]  而是教會本來就是一個一起尋求神的地方
[00:23:31.000 --> 00:23:36.000]  所以我們面對著很多的轉變
[00:23:36.000 --> 00:23:40.000]  這些轉變或許是有些破壞性
[00:23:40.000 --> 00:23:43.000]  令我們很迷失很迷茫
[00:23:43.000 --> 00:23:47.000]  好像不見了一個自己所愛的地方一樣
[00:23:47.000 --> 00:23:51.000]  很迷失好像見不到自己未來的方向是怎樣
[00:23:51.000 --> 00:23:56.000]  我們所愛的地方只是想到一些過去的風光
[00:23:56.000 --> 00:23:59.000]  未來好像一步一步被蠶食
[00:23:59.000 --> 00:24:03.000]  但不知道大家有沒有留意到另一個景象
[00:24:03.000 --> 00:24:07.000]  就是這段時間Heidi Hazel Angel
[00:24:07.000 --> 00:24:09.000]  他們已經率先付出
[00:24:09.000 --> 00:24:12.000]  放了很多心機在木區建設了療園
[00:24:12.000 --> 00:24:14.000]  希望弟兄姊妹可以回來
[00:24:14.000 --> 00:24:16.000]  有個地方可以休息
[00:24:16.000 --> 00:24:17.000]  辦workshop
[00:24:17.000 --> 00:24:20.000]  希望木區有少少生氣
[00:24:20.000 --> 00:24:22.000]  很努力去付出
[00:24:22.000 --> 00:24:25.000]  希望可以好好重建這個地方
[00:24:26.000 --> 00:24:29.000]  舊時的日子已過去
[00:24:29.000 --> 00:24:32.000]  我們需要上帝告訴我們
[00:24:32.000 --> 00:24:33.000]  我們這個木區
[00:24:33.000 --> 00:24:34.000]  我們這間教會
[00:24:34.000 --> 00:24:37.000]  新的使命是什麼
[00:24:37.000 --> 00:24:41.000]  很想大家一起來尋求我們木區的意象
[00:24:41.000 --> 00:24:44.000]  很想我們一起來尋求屬於我們的未來
[00:24:44.000 --> 00:24:47.000]  不知道大家願不願意將整個生命
[00:24:47.000 --> 00:24:50.000]  全然倚靠我們的上帝
[00:24:50.000 --> 00:24:54.000]  為基督中心建立好這個屬於我們的地方
[00:24:54.000 --> 00:24:59.000]  不知道大家願不願意再一次為主
[00:24:59.000 --> 00:25:01.000]  瘋狂呢
[00:25:01.000 --> 00:25:04.000]  最後一段經文
[00:25:04.000 --> 00:25:08.000]  已忽所書三章十四至二十一節
[00:25:08.000 --> 00:25:11.000]  本來以一個禮儀
[00:25:11.000 --> 00:25:14.000]  祝福祈禱去完成這個段落
[00:25:14.000 --> 00:25:18.000]  我想用這段禱文作為我今天訊息的結束
[00:25:18.000 --> 00:25:20.000]  我們一起來祈禱
[00:25:22.000 --> 00:25:24.000]  感謝主
[00:25:24.000 --> 00:25:30.000]  祢讓我們可以在祢的教會裏有份
[00:25:30.000 --> 00:25:35.000]  祢讓我們的生命可以全然倚靠為主瘋狂
[00:25:35.000 --> 00:25:41.000]  今日願我們眾人都謙卑屈膝在我們的天父面前
[00:25:41.000 --> 00:25:45.000]  願天上地下的榮耀歸給我們的大能
[00:25:45.000 --> 00:25:46.000]  我們的上帝
[00:25:46.000 --> 00:25:47.000]  積著聖靈
[00:25:47.000 --> 00:25:50.000]  令我們的內心充滿力量
[00:25:50.000 --> 00:25:52.000]  重新振作起來
[00:25:52.000 --> 00:25:55.000]  願主耶穌基督的信
[00:25:55.000 --> 00:25:59.000]  居住在我們每一個愛主的人的內心
[00:25:59.000 --> 00:26:02.000]  使我們的愛建基在基督之上
[00:26:02.000 --> 00:26:03.000]  求主
[00:26:03.000 --> 00:26:07.000]  令我們眾聖徒都感受到祢的愛
[00:26:07.000 --> 00:26:10.000]  是何等的長闊高深
[00:26:10.000 --> 00:26:13.000]  由過去現在到未來
[00:26:13.000 --> 00:26:16.000]  主祢的愛沒有離開過我們的教會
[00:26:16.000 --> 00:26:20.000]  一直等待著我們再次回轉向祢
[00:26:20.000 --> 00:26:23.000]  感恩上帝祢賜予我們的教會
[00:26:23.000 --> 00:26:26.000]  過去充滿主祢一切的豐盛
[00:26:26.000 --> 00:26:29.000]  願祢繼續運行在我們內心裏的大能
[00:26:29.000 --> 00:26:32.000]  繼續成就主祢要作的功
[00:26:32.000 --> 00:26:37.000]  我們期待見證主祢的奇妙超過我們所想所求
[00:26:37.000 --> 00:26:39.000]  願上帝積著我們的教會
[00:26:39.000 --> 00:26:42.000]  積著耶穌基督得著當得的榮耀
[00:26:42.000 --> 00:26:45.000]  直到世世代代永永遠遠
[00:26:45.000 --> 00:26:46.000]  阿門
[00:26:46.000 --> 00:26:48.000]  (字幕製作:貝爾)

