
[00:00:00.000 --> 00:00:11.000]  小姓姚,我跟姚中怡無關,因為我中學會考中文剛剛合格,如果有關應該不止合格
[00:21:56.000 --> 00:22:00.000]  但我知道我忠於上帝一心二
[00:22:00.000 --> 00:22:10.000]  除了自尊自矣之外
[00:22:10.000 --> 00:22:12.000]  當然是自卑
[00:22:12.000 --> 00:22:13.000]  我不行的
[00:22:13.000 --> 00:22:15.000]  你說什麼?
[00:22:15.000 --> 00:22:17.000]  做什麼侍奉都不行
[00:22:17.000 --> 00:22:19.000]  我自己不行的
[00:22:19.000 --> 00:22:20.000]  會不會是這些呢?
[00:22:20.000 --> 00:22:23.000]  但看到門徒在最後的日子
[00:22:23.000 --> 00:22:25.000]  他們很放膽
[00:22:25.000 --> 00:22:26.000]  所以弟兄姊妹
[00:22:26.000 --> 00:22:27.000]  我也想你們也想想
[00:22:27.000 --> 00:22:30.000]  你們的這些是什麼
[00:22:30.000 --> 00:22:31.000]  你們的這些是什麼
[00:22:31.000 --> 00:22:32.000]  你們才能夠回答
[00:22:32.000 --> 00:22:35.000]  耶穌是不是更深呢?
[00:22:35.000 --> 00:22:36.000]  第一個是A-Answer
[00:22:36.000 --> 00:22:38.000]  第二個是A-M
[00:22:38.000 --> 00:22:40.000]  其實英文的View應該比較準確
[00:22:40.000 --> 00:22:42.000]  不過為了湊三個A
[00:22:42.000 --> 00:22:44.000]  我就A-M
[00:22:44.000 --> 00:22:47.000]  耶穌說祂的教導祈禱
[00:22:47.000 --> 00:22:50.000]  願祢的國光臨
[00:22:50.000 --> 00:22:53.000]  願祢旨意成就在地
[00:22:53.000 --> 00:22:55.000]  保羅補充得更加好
[00:22:55.000 --> 00:22:56.000]  親愛的弟兄們
[00:22:56.000 --> 00:22:59.000]  我以神的慈悲勸你們
[00:22:59.000 --> 00:23:01.000]  將身體獻上當作活祭
[00:23:01.000 --> 00:23:02.000]  活祭是什麼?
[00:23:02.000 --> 00:23:04.000]  就是沒有自己
[00:23:04.000 --> 00:23:07.000]  不是說沒有自己的頭腦
[00:23:07.000 --> 00:23:08.000]  我完全不想的
[00:23:08.000 --> 00:23:09.000]  不是的
[00:23:09.000 --> 00:23:11.000]  而是以上帝的心意為先
[00:23:11.000 --> 00:23:14.000]  這樣才是祭物
[00:23:14.000 --> 00:23:15.000]  但獻完祭之後
[00:23:15.000 --> 00:23:18.000]  還要心意更生變化
[00:23:18.000 --> 00:23:21.000]  以至我們可以測驗
[00:23:21.000 --> 00:23:23.000]  體察上帝的
[00:23:23.000 --> 00:23:28.000]  祂的心意是什麼
[00:23:28.000 --> 00:23:29.000]  所以哀歌
[00:23:29.000 --> 00:23:30.000]  即是詩篇的哀歌
[00:23:30.000 --> 00:23:31.000]  耶穌的哀歌
[00:23:31.000 --> 00:23:33.000]  不是說上帝有禮安
[00:23:33.000 --> 00:23:34.000]  我的心意你拿開吧
[00:23:34.000 --> 00:23:36.000]  不是的
[00:23:36.000 --> 00:23:39.000]  我的神學觀就是上帝是掌權
[00:23:39.000 --> 00:23:43.000]  上帝就算你要懲罰壞人也好
[00:23:43.000 --> 00:23:44.000]  如果我有壞
[00:23:44.000 --> 00:23:45.000]  我有不好的地方
[00:23:45.000 --> 00:23:46.000]  你也懲罰我吧
[00:23:46.000 --> 00:23:48.000]  但我知道我站立得住
[00:23:48.000 --> 00:23:50.000]  上帝我知道你是公義的
[00:23:50.000 --> 00:23:51.000]  你在拯救的時候
[00:23:51.000 --> 00:23:54.000]  一定會拯救屬於你的人
[00:23:54.000 --> 00:23:56.000]  但我們也要心意更生變化
[00:23:56.000 --> 00:24:05.000]  因為這個世界有很多似是非的價值觀
[00:24:05.000 --> 00:24:07.000]  我在上年開始
[00:24:07.000 --> 00:24:12.000]  是一個市一牧區的爸爸的侍工
[00:24:12.000 --> 00:24:13.000]  招募招募
[00:24:13.000 --> 00:24:19.000]  後來有七位爸爸報名
[00:24:19.000 --> 00:24:23.000]  我和一個會外機構的弟兄
[00:24:23.000 --> 00:24:25.000]  是合作的
[00:24:25.000 --> 00:24:29.000]  有一次弟兄在外面的會議
[00:24:29.000 --> 00:24:34.000]  有位牧師不知道為什麼知道這個事
[00:24:34.000 --> 00:24:38.000]  問他這個人有多少人
[00:24:38.000 --> 00:24:39.000]  弟兄說七個
[00:24:39.000 --> 00:24:41.000]  七個這麼少
[00:24:41.000 --> 00:24:43.000]  七個
[00:24:43.000 --> 00:24:46.000]  弟兄就說
[00:24:46.000 --> 00:24:49.000]  大家知道你不是看人數
[00:24:49.000 --> 00:24:51.000]  知道你是做門徒
[00:24:51.000 --> 00:24:53.000]  你不要計較這些
[00:24:53.000 --> 00:24:55.000]  不要放在心上
[00:24:55.000 --> 00:25:03.000]  我知道我是要做父親的門徒
[00:25:03.000 --> 00:25:06.000]  說真的三個也不容易
[00:25:06.000 --> 00:25:08.000]  還要是七個
[00:25:08.000 --> 00:25:11.000]  雖然這個侍工沒有什麼氣息
[00:25:11.000 --> 00:25:13.000]  我還沒想到下一步是怎樣
[00:25:13.000 --> 00:25:17.000]  但我寧願在察驗上帝的心意裏
[00:25:17.000 --> 00:25:19.000]  我很清晰
[00:25:19.000 --> 00:25:22.000]  我才繼續走
[00:25:22.000 --> 00:25:25.000]  所以我們可否察驗上帝的心意
[00:25:25.000 --> 00:25:26.000]  第三個A
[00:25:26.000 --> 00:25:28.000]  Alert
[00:25:28.000 --> 00:25:30.000]  這個彼得自己說的
[00:25:30.000 --> 00:25:33.000]  前書五章八字
[00:25:33.000 --> 00:25:35.000]  他說不要警醒
[00:25:35.000 --> 00:25:40.000]  因為你們的仇敵魔鬼如同爬坑的獅子走來走去
[00:25:40.000 --> 00:25:43.000]  尋找可吞吃的人
[00:25:43.000 --> 00:25:45.000]  在路加科音才有記載
[00:25:45.000 --> 00:25:49.000]  猶大為什麼會出賣耶穌
[00:25:49.000 --> 00:25:52.000]  就是撒旦入了他的心
[00:25:52.000 --> 00:25:54.000]  猶大應該不是
[00:25:54.000 --> 00:25:56.000]  大家應該想像到
[00:25:56.000 --> 00:25:59.000]  撒旦入心不是鬼上身
[00:25:59.000 --> 00:26:01.000]  不是白眼上身
[00:26:01.000 --> 00:26:02.000]  嘔吐八卦
[00:26:02.000 --> 00:26:05.000]  然後跟大西施說不是
[00:26:05.000 --> 00:26:07.000]  不是的話那怎樣呢
[00:26:07.000 --> 00:26:10.000]  撒旦入心又怎樣呢
[00:26:10.000 --> 00:26:13.000]  你有沒有試過撒旦入心的經驗呢
[00:26:13.000 --> 00:26:25.000]  你有沒有試過撒旦入心的經驗呢
[00:26:28.000 --> 00:26:30.000]  我舉一個我的經驗給大家聽
[00:26:30.000 --> 00:26:35.000]  剛剛做了木職之後
[00:26:35.000 --> 00:26:38.000]  我發現教會有一個offer
[00:26:38.000 --> 00:26:39.000]  很不錯
[00:26:39.000 --> 00:26:40.000]  就是應酬費
[00:26:40.000 --> 00:26:45.000]  如果我出去跟嘉賓應酬
[00:26:45.000 --> 00:26:46.000]  即是吃飯
[00:26:46.000 --> 00:26:47.000]  坐車
[00:26:47.000 --> 00:26:49.000]  就可以減錢
[00:26:49.000 --> 00:26:50.000]  可以
[00:26:50.000 --> 00:26:53.000]  有一次我為了拿緊事公
[00:26:53.000 --> 00:26:54.000]  因為講了
[00:26:54.000 --> 00:26:57.000]  我邀請了一個牧師
[00:26:57.000 --> 00:27:04.000]  我負責聯絡和接待
[00:27:04.000 --> 00:27:07.000]  有應酬費當然試試
[00:27:07.000 --> 00:27:11.000]  做了木職覺得有得聊挺過癮
[00:27:11.000 --> 00:27:13.000]  跟他一起吃飯
[00:27:13.000 --> 00:27:15.000]  都是去吃茶餐廳
[00:27:15.000 --> 00:27:16.000]  吃完飯之後
[00:27:16.000 --> 00:27:20.000]  他拿著一大二代的書
[00:27:20.000 --> 00:27:23.000]  因為他順便賣自己的書
[00:27:23.000 --> 00:27:25.000]  我想不如坐的士
[00:27:25.000 --> 00:27:27.000]  他住大埔我住粉嶺
[00:27:27.000 --> 00:27:29.000]  不如坐的士
[00:27:29.000 --> 00:27:33.000]  想想應該可以去營地吧
[00:27:33.000 --> 00:27:35.000]  都是侍奉
[00:27:35.000 --> 00:27:36.000]  都是工作
[00:27:36.000 --> 00:27:38.000]  就試試
[00:27:38.000 --> 00:27:43.000]  然後我拿了一張單給阿榮簽
[00:27:43.000 --> 00:27:45.000]  簽的時候
[00:27:45.000 --> 00:27:47.000]  阿榮看到這張單問我什麼
[00:27:47.000 --> 00:27:50.000]  應酬費
[00:27:50.000 --> 00:27:51.000]  他沒有說什麼
[00:27:51.000 --> 00:27:55.000]  他用一個千言萬語的眼神看著我
[00:27:55.000 --> 00:27:57.000]  你知道阿榮的眼神有時候很涼潮
[00:27:57.000 --> 00:28:03.000]  我忘記多久了
[00:28:03.000 --> 00:28:07.000]  應該十秒吧
[00:28:07.000 --> 00:28:08.000]  但我知道我出事了
[00:28:08.000 --> 00:28:11.000]  我知道我壞了
[00:28:11.000 --> 00:28:13.000]  因為我自肥
[00:28:13.000 --> 00:28:15.000]  我的心不好
[00:28:15.000 --> 00:28:18.000]  這成為我一次到現在
[00:28:18.000 --> 00:28:20.000]  在剛剛發生的時候
[00:28:20.000 --> 00:28:21.000]  幾年前
[00:28:21.000 --> 00:28:23.000]  我也想上帝如果沒有發生就好了
[00:28:23.000 --> 00:28:28.000]  這次我硬著頭皮
[00:28:28.000 --> 00:28:31.000]  但這次在我知道的侍奉裡
[00:28:31.000 --> 00:28:35.000]  我提醒自己原來我做得不好
[00:28:35.000 --> 00:28:38.000]  我在這些位置我要持守
[00:28:38.000 --> 00:28:40.000]  有時候最近跟阿榮聊天
[00:28:40.000 --> 00:28:43.000]  他已經不是我的師父
[00:28:43.000 --> 00:28:44.000]  因為我們不同目區
[00:28:44.000 --> 00:28:47.000]  但我們會聊一些教會
[00:28:47.000 --> 00:28:49.000]  可能有些做法
[00:28:49.000 --> 00:28:51.000]  或是同工是否合神心意
[00:28:51.000 --> 00:28:53.000]  有些同工自肥的時候
[00:28:53.000 --> 00:28:55.000]  其實跟他對談的時候
[00:28:55.000 --> 00:28:57.000]  我好像在面鏡
[00:28:57.000 --> 00:28:58.000]  雖然他沒有看
[00:28:58.000 --> 00:28:59.000]  我今天跟他聊天
[00:28:59.000 --> 00:29:01.000]  原來他忘記了這件事
[00:29:01.000 --> 00:29:02.000]  雖然他也忘記了
[00:29:02.000 --> 00:29:06.000]  但我記得
[00:29:06.000 --> 00:29:09.000]  我知道在我眼前的這位師父
[00:29:09.000 --> 00:29:11.000]  他對於這些事情很執著
[00:29:11.000 --> 00:29:18.000]  他很看重這些合不合神心意的事情
[00:29:18.000 --> 00:29:20.000]  剛才是我的分享
[00:29:20.000 --> 00:29:25.000]  撒旦入心的例子除了這些之外
[00:29:25.000 --> 00:29:28.000]  也可以是你的自卑
[00:29:28.000 --> 00:29:29.000]  自憐
[00:29:29.000 --> 00:29:33.000]  也可以
[00:29:33.000 --> 00:29:36.000]  但撒旦最厲害的是什麼呢
[00:29:36.000 --> 00:29:38.000]  就像剛才的分享
[00:29:38.000 --> 00:29:40.000]  我只是服侍而已
[00:29:40.000 --> 00:29:41.000]  順路嘛
[00:29:41.000 --> 00:29:43.000]  我也要吃
[00:29:43.000 --> 00:29:47.000]  我Camp錢合情合理合法
[00:29:47.000 --> 00:29:49.000]  不行嗎
[00:29:49.000 --> 00:29:51.000]  撒旦最厲害的是什麼
[00:29:51.000 --> 00:29:54.000]  氣洪
[00:29:54.000 --> 00:29:56.000]  不一定有事的
[00:29:56.000 --> 00:29:59.000]  試試Camp也沒問題
[00:29:59.000 --> 00:30:01.000]  不一定死的
[00:30:01.000 --> 00:30:02.000]  沒事的
[00:30:02.000 --> 00:30:04.000]  順路最厲害的是哄你
[00:30:04.000 --> 00:30:09.000]  騙你
[00:30:09.000 --> 00:30:11.000]  剛才我第一次問大家
[00:30:11.000 --> 00:30:16.000]  你是否主要門徒
[00:30:16.000 --> 00:30:18.000]  如果你是主要門徒的話
[00:30:18.000 --> 00:30:20.000]  我為你感恩
[00:30:20.000 --> 00:30:22.000]  你認自己是主要門徒
[00:30:22.000 --> 00:30:24.000]  但我更加要守望你
[00:30:24.000 --> 00:30:29.000]  主要門徒必定會更受撒旦的攻擊
[00:30:29.000 --> 00:30:30.000]  敲門
[00:30:30.000 --> 00:30:31.000]  侵襲
[00:30:31.000 --> 00:30:32.000]  為什麼呢
[00:30:32.000 --> 00:30:36.000]  因為你們是FITMAR
[00:30:36.000 --> 00:30:38.000]  FITMAR當然是撒旦要整你們
[00:30:38.000 --> 00:30:39.000]  整你們就怎樣
[00:30:39.000 --> 00:30:41.000]  可以失見證
[00:30:41.000 --> 00:30:43.000]  失腳
[00:30:43.000 --> 00:30:46.000]  所以如果你自問是主要門徒的話
[00:30:46.000 --> 00:30:48.000]  你必受更多的攻擊
[00:30:48.000 --> 00:30:50.000]  但是
[00:30:50.000 --> 00:30:52.000]  怎樣抵擋呢
[00:30:52.000 --> 00:30:56.000]  先問一下關子
[00:30:56.000 --> 00:30:59.000]  左邊的三個A和右邊的三個A
[00:30:59.000 --> 00:31:00.000]  左邊的三個A
[00:31:00.000 --> 00:31:02.000]  透過經文看到門徒肥佬
[00:31:02.000 --> 00:31:06.000]  我們自己也不知道是否OK
[00:31:06.000 --> 00:31:11.000]  但是右邊的三個A可能有關連
[00:31:11.000 --> 00:31:16.000]  但中間要靠的那種元素
[00:31:16.000 --> 00:31:19.000]  可能就是我們有多想服事主
[00:31:19.000 --> 00:31:21.000]  我們有多想做主要門徒
[00:31:21.000 --> 00:31:24.000]  我們有多著緊實踐他的使命
[00:31:24.000 --> 00:31:28.000]  並且就是靠P
[00:31:28.000 --> 00:31:31.000]  懇切禱告
[00:31:31.000 --> 00:31:33.000]  耶穌說總要警醒禱告
[00:31:33.000 --> 00:31:37.000]  免得陷入試探
[00:31:37.000 --> 00:31:38.000]  保羅說
[00:31:38.000 --> 00:31:40.000]  就算我們軟弱到不懂祈禱
[00:31:40.000 --> 00:31:43.000]  不知如何祈禱
[00:31:43.000 --> 00:31:46.000]  忘記了祈禱
[00:31:46.000 --> 00:31:47.000]  也不要緊
[00:31:47.000 --> 00:31:51.000]  只要你是聖徒的話
[00:31:51.000 --> 00:31:56.000]  他就會說有聖靈幫助我們軟弱
[00:31:56.000 --> 00:31:58.000]  我們本來也不懂得如何祈禱
[00:31:58.000 --> 00:32:02.000]  但是聖靈親自用無可言喻的嘆息
[00:32:02.000 --> 00:32:03.000]  我們祈求
[00:32:03.000 --> 00:32:07.000]  那監察人心知道聖靈所體貼的
[00:32:07.000 --> 00:32:10.000]  因為聖靈照著神的旨意
[00:32:10.000 --> 00:32:12.000]  為聖徒祈求
[00:32:12.000 --> 00:32:14.000]  我們一起祈禱
[00:32:14.000 --> 00:32:17.000]  親父感謝你透過門徒
[00:32:17.000 --> 00:32:20.000]  與你相遇
[00:32:20.000 --> 00:32:24.000]  並且與他們靠近的教育學
[00:32:24.000 --> 00:32:25.000]  我們看到
[00:32:25.000 --> 00:32:27.000]  你按我們的本相
[00:32:27.000 --> 00:32:30.000]  你不是要我們做得多成功
[00:32:30.000 --> 00:32:34.000]  你不是要我們有多風光
[00:32:34.000 --> 00:32:37.000]  正正是你看到我們的軟弱
[00:32:37.000 --> 00:32:38.000]  你要回轉
[00:32:38.000 --> 00:32:41.000]  你要挽回我們
[00:32:41.000 --> 00:32:43.000]  這個世代很需要主理的僕人
[00:32:43.000 --> 00:32:44.000]  很需要主理的門徒
[00:32:44.000 --> 00:32:48.000]  因為基督教的價值觀
[00:32:48.000 --> 00:32:50.000]  在這個世代是一個小眾
[00:32:50.000 --> 00:32:55.000]  是一個不被世間的價值觀所認同的
[00:32:55.000 --> 00:32:57.000]  但我們知道主理是真實
[00:32:57.000 --> 00:33:00.000]  在我們往後的日子裏
[00:33:00.000 --> 00:33:03.000]  剛才在座有心底裏
[00:33:03.000 --> 00:33:07.000]  他承認自己是主的門徒
[00:33:07.000 --> 00:33:09.000]  求主你建立他們
[00:33:09.000 --> 00:33:13.000]  因為他們很需要上帝你去保守他們
[00:33:13.000 --> 00:33:15.000]  很需要他們能夠透過祈禱
[00:33:15.000 --> 00:33:17.000]  透過主的說話
[00:33:17.000 --> 00:33:21.000]  去抵擋撒旦的攻擊
[00:33:21.000 --> 00:33:23.000]  因為主你愛我們
[00:33:23.000 --> 00:33:27.000]  所以主求你保守帶領
[00:33:27.000 --> 00:33:29.000]  以上祷告奉耶穌基督得勝
[00:33:29.000 --> 00:33:31.000]  祈求神賜給我多多的德性和明智
[00:33:31.000 --> 00:33:33.000]  阿們

