
[00:00:00.000 --> 00:00:07.600]  我們今天繼續要在神的話語裏面一起去看一件事
[00:20:03.760 --> 00:20:05.760]  不是啊
[00:20:05.760 --> 00:20:08.400]  中文的翻譯凡事順利
[00:20:08.400 --> 00:20:10.400]  你可能會想在一邊
[00:20:10.400 --> 00:20:12.400]  所有事情都不再有困難
[00:20:12.400 --> 00:20:14.400]  二十多年停滯了的事情
[00:20:14.400 --> 00:20:16.400]  四年多做得完的事情
[00:20:16.400 --> 00:20:18.400]  一定是所有事情都很均衡
[00:20:18.400 --> 00:20:20.400]  不過這個凡事順利
[00:20:20.400 --> 00:20:22.400]  回到最原本最原本
[00:20:22.400 --> 00:20:24.400]  那些字眼裏面
[00:20:24.400 --> 00:20:26.400]  原來是在說
[00:20:26.400 --> 00:20:28.400]  當你願意完成任務
[00:20:28.400 --> 00:20:32.400]  還要是做在自己身上的語氣
[00:20:32.400 --> 00:20:34.400]  那你就
[00:20:34.400 --> 00:20:36.400]  稱為凡事順利
[00:20:36.400 --> 00:20:42.400]  我們都和小朋友
[00:20:42.400 --> 00:20:44.400]  玩過捉迷藏
[00:20:44.400 --> 00:20:46.400]  或者小時候沒有那麼多東西玩
[00:20:46.400 --> 00:20:48.400]  我們都會在屋邨玩捉迷藏
[00:20:48.400 --> 00:20:50.400]  玩捉迷藏的時候
[00:20:50.400 --> 00:20:52.400]  最好玩的是什麼
[00:20:52.400 --> 00:20:54.400]  其實小朋友
[00:20:54.400 --> 00:20:56.400]  無論怎樣躲起來
[00:20:56.400 --> 00:20:58.400]  通常不是踢腳
[00:20:58.400 --> 00:21:00.400]  就在窗簾布後面
[00:21:00.400 --> 00:21:02.400]  很立體的你看到他
[00:21:02.400 --> 00:21:04.400]  但最好玩的是那些人要經過
[00:21:04.400 --> 00:21:06.400]  又似乎捉到和不捉到之間
[00:21:06.400 --> 00:21:08.400]  捉到他的時候
[00:21:08.400 --> 00:21:10.400]  其實對小朋友來說
[00:21:10.400 --> 00:21:12.400]  是很刺激的
[00:21:12.400 --> 00:21:14.400]  是不是真的捉到那個人
[00:21:14.400 --> 00:21:16.400]  不知道他躲在哪裡
[00:21:16.400 --> 00:21:20.400]  今天我們的神
[00:21:20.400 --> 00:21:22.400]  在叫萬事都互相效力
[00:21:22.400 --> 00:21:24.400]  在歷史裏面
[00:21:24.400 --> 00:21:26.400]  你似乎在看一段
[00:21:26.400 --> 00:21:28.400]  很長歷史
[00:21:28.400 --> 00:21:30.400]  神在啟動的一個背景
[00:21:30.400 --> 00:21:34.400]  但是來到今時今日
[00:21:34.400 --> 00:21:36.400]  在我們生命裏面
[00:21:36.400 --> 00:21:38.400]  你安靜問問自己
[00:21:38.400 --> 00:21:40.400]  神有沒有在我們生命裏面
[00:21:40.400 --> 00:21:42.400]  其實祂看得很通透
[00:21:42.400 --> 00:21:44.400]  不過要時間很準確的時候
[00:21:44.400 --> 00:21:46.400]  要你見識到祂的時候
[00:21:46.400 --> 00:21:48.400]  就會啟動讓你見到
[00:21:48.400 --> 00:21:50.400]  這個就似乎
[00:21:50.400 --> 00:21:52.400]  我們小朋友和大人玩捉迷藏
[00:21:52.400 --> 00:21:54.400]  那份精髓一樣
[00:21:54.400 --> 00:21:56.400]  神其實能夠在我們都認為
[00:21:56.400 --> 00:21:58.400]  不可能的地方
[00:21:58.400 --> 00:22:00.400]  其實祂一直在出手
[00:22:00.400 --> 00:22:02.400]  全力支援
[00:22:02.400 --> 00:22:04.400]  至少在這段經文
[00:22:04.400 --> 00:22:06.400]  你會看到
[00:22:06.400 --> 00:22:08.400]  王是願意開路
[00:22:08.400 --> 00:22:10.400]  是全力批給那些被擄的人
[00:22:10.400 --> 00:22:12.400]  叫他們有資源
[00:22:12.400 --> 00:22:14.400]  有人力
[00:22:14.400 --> 00:22:16.400]  讓他們回去
[00:22:16.400 --> 00:22:18.400]  起聖殿
[00:22:18.400 --> 00:22:20.400]  同時先知的口
[00:22:20.400 --> 00:22:22.400]  亦都是所說的
[00:22:22.400 --> 00:22:24.400]  叫人能夠啟動
[00:22:24.400 --> 00:22:26.400]  願意不是一個膠著的狀態
[00:22:26.400 --> 00:22:28.400]  所以你不要懷疑
[00:22:28.400 --> 00:22:30.400]  神不可以
[00:22:30.400 --> 00:22:32.400]  問題是我們要發現
[00:22:32.400 --> 00:22:34.400]  一起發現
[00:22:34.400 --> 00:22:36.400]  神在歷史裏
[00:22:36.400 --> 00:22:38.400]  究竟今天
[00:22:38.400 --> 00:22:40.400]  不要說以前以色列的年代
[00:22:40.400 --> 00:22:42.400]  在我們的生命裏
[00:22:42.400 --> 00:22:44.400]  走到什麼地步呢
[00:22:44.400 --> 00:22:46.400]  而走到最重要是
[00:22:46.400 --> 00:22:48.400]  配合
[00:22:48.400 --> 00:22:50.400]  神的指紋
[00:22:50.400 --> 00:22:52.400]  要配合
[00:22:52.400 --> 00:22:54.400]  神所走到的位置
[00:22:54.400 --> 00:22:56.400]  我們一起看
[00:22:56.400 --> 00:22:58.400]  後面16至22節
[00:22:58.400 --> 00:23:00.400]  在這個下段裏
[00:23:00.400 --> 00:23:02.400]  和上面是很不一樣的描述
[00:23:02.400 --> 00:23:04.400]  因為上一段是
[00:23:04.400 --> 00:23:06.400]  講一個歷史的
[00:23:06.400 --> 00:23:08.400]  好像一個回顧
[00:23:08.400 --> 00:23:10.400]  但這段就說
[00:23:10.400 --> 00:23:12.400]  四年就已經將聖殿建好
[00:23:12.400 --> 00:23:14.400]  不過建好之後
[00:23:14.400 --> 00:23:16.400]  是不是已經完成了
[00:23:16.400 --> 00:23:18.400]  或者其實
[00:23:18.400 --> 00:23:20.400]  下一步要繼續做
[00:23:20.400 --> 00:23:22.400]  因為聖殿的學神
[00:23:22.400 --> 00:23:24.400]  推動的時候
[00:23:24.400 --> 00:23:26.400]  已經被波斯王批准了
[00:23:26.400 --> 00:23:28.400]  讓人去
[00:23:28.400 --> 00:23:30.400]  建那個的元貌
[00:23:30.400 --> 00:23:32.400]  但聖殿裏
[00:23:32.400 --> 00:23:34.400]  最重要是敬拜
[00:23:34.400 --> 00:23:36.400]  敬拜的人進去
[00:23:36.400 --> 00:23:38.400]  是怎樣的敬拜
[00:23:38.400 --> 00:23:40.400]  才是本來
[00:23:40.400 --> 00:23:42.400]  聖殿要的真身
[00:23:42.400 --> 00:23:44.400]  我們有沒有在我們這一代
[00:23:44.400 --> 00:23:46.400]  在我們的聖殿裏
[00:23:46.400 --> 00:23:48.400]  是真的活出
[00:23:48.400 --> 00:23:50.400]  聖殿應該有的
[00:23:50.400 --> 00:23:52.400]  元貌呢
[00:23:52.400 --> 00:23:54.400]  有什麼理據說
[00:23:54.400 --> 00:23:56.400]  那班當時的人
[00:23:56.400 --> 00:23:58.400]  回去之後
[00:23:58.400 --> 00:24:00.400]  是真的再熱刺的呢
[00:24:00.400 --> 00:24:02.400]  用了幾次說歡歡喜喜
[00:24:02.400 --> 00:24:04.400]  我盼望今天
[00:24:04.400 --> 00:24:06.400]  你也對歡歡喜喜
[00:24:06.400 --> 00:24:08.400]  有一個新的意會
[00:24:08.400 --> 00:24:10.400]  當時去形容
[00:24:10.400 --> 00:24:12.400]  神的兒女
[00:24:12.400 --> 00:24:14.400]  他們回去建完聖殿
[00:24:14.400 --> 00:24:16.400]  他們做了兩件事
[00:24:16.400 --> 00:24:18.400]  第一,走了一個奉獻禮
[00:24:18.400 --> 00:24:20.400]  第二,他們就守如月節
[00:24:20.400 --> 00:24:22.400]  接著有七天的除巧節
[00:24:22.400 --> 00:24:24.400]  是什麼來的呢
[00:24:24.400 --> 00:24:26.400]  我們現在就說
[00:24:26.400 --> 00:24:28.400]  新愛物又要呈獻
[00:24:28.400 --> 00:24:30.400]  裏面的心,你也要給神
[00:24:30.400 --> 00:24:32.400]  是怎樣的
[00:24:32.400 --> 00:24:34.400]  他們呈獻的新愛物
[00:24:34.400 --> 00:24:36.400]  十六節說
[00:24:36.400 --> 00:24:38.400]  走了這個奉獻禮
[00:24:38.400 --> 00:24:40.400]  當時在大義理書三章二節
[00:24:40.400 --> 00:24:42.400]  也都出現過一次這個奉獻禮
[00:24:42.400 --> 00:24:44.400]  但是大義理書裏面
[00:24:44.400 --> 00:24:46.400]  說的就是
[00:24:46.400 --> 00:24:48.400]  有個叫利布格尼撒王
[00:24:48.400 --> 00:24:50.400]  將耶路撒冷聖殿裏面
[00:24:50.400 --> 00:24:52.400]  那些很重要的獻祭的東西
[00:24:52.400 --> 00:24:54.400]  全部拿去巴比倫
[00:24:54.400 --> 00:24:56.400]  然後你們就
[00:24:56.400 --> 00:24:58.400]  全部去敬拜我
[00:24:58.400 --> 00:25:02.400]  奉獻禮的精神
[00:25:02.400 --> 00:25:04.400]  是找回敬拜真正的對象
[00:25:04.400 --> 00:25:06.400]  這次這班猶太人
[00:25:06.400 --> 00:25:08.400]  建好這個聖殿之後
[00:25:08.400 --> 00:25:10.400]  他們願意走奉獻禮
[00:25:10.400 --> 00:25:12.400]  也都是將裏面的物資
[00:25:12.400 --> 00:25:14.400]  他們願意一次過拿出來
[00:25:14.400 --> 00:25:16.400]  剛才數到的
[00:25:16.400 --> 00:25:18.400]  無論是一百隻
[00:25:18.400 --> 00:25:20.400]  二百隻,四百隻的動物也好
[00:25:20.400 --> 00:25:22.400]  你加起來大約都不夠一千
[00:25:22.400 --> 00:25:24.400]  如果你再看
[00:25:24.400 --> 00:25:26.400]  一個耶路撒冷的聖殿
[00:25:26.400 --> 00:25:28.400]  第二聖殿也好
[00:25:28.400 --> 00:25:30.400]  會不會少了一點
[00:25:30.400 --> 00:25:32.400]  不是
[00:25:32.400 --> 00:25:34.400]  其實很多的了
[00:25:34.400 --> 00:25:36.400]  如果你要去做比較
[00:25:36.400 --> 00:25:38.400]  人很喜歡做比較
[00:25:38.400 --> 00:25:40.400]  你要想當時
[00:25:40.400 --> 00:25:42.400]  第一聖殿時期
[00:25:42.400 --> 00:25:44.400]  所羅門很鼎盛
[00:25:44.400 --> 00:25:46.400]  很鼎盛的時候
[00:25:46.400 --> 00:25:48.400]  有很鼎盛的奉獻
[00:25:48.400 --> 00:25:50.400]  但是多
[00:25:50.400 --> 00:25:52.400]  你也可以姑何不賞獻
[00:25:52.400 --> 00:25:54.400]  現在來到第二聖殿
[00:25:54.400 --> 00:25:56.400]  是一班被擄
[00:25:56.400 --> 00:25:58.400]  靠政府給物資
[00:25:58.400 --> 00:26:00.400]  批准給你這班俘虜的人
[00:26:00.400 --> 00:26:02.400]  回到你老家建聖殿
[00:26:02.400 --> 00:26:04.400]  你所收集出來的物資
[00:26:04.400 --> 00:26:06.400]  都是借助
[00:26:06.400 --> 00:26:08.400]  當時的波斯王
[00:26:08.400 --> 00:26:10.400]  他們願意將所有東西
[00:26:10.400 --> 00:26:12.400]  加起來奉獻出來
[00:26:12.400 --> 00:26:14.400]  其實都有他們
[00:26:14.400 --> 00:26:16.400]  對神的愛
[00:26:16.400 --> 00:26:18.400]  並且這個是熱情的歡歡喜喜
[00:26:18.400 --> 00:26:20.400]  他們還有做多一件事
[00:26:20.400 --> 00:26:22.400]  祭司
[00:26:22.400 --> 00:26:24.400]  利美人
[00:26:24.400 --> 00:26:26.400]  他們是按著班次
[00:26:26.400 --> 00:26:28.400]  去做這個奉獻禮
[00:26:28.400 --> 00:26:30.400]  讓聖殿
[00:26:30.400 --> 00:26:32.400]  保持著能夠
[00:26:32.400 --> 00:26:34.400]  讓人進去
[00:26:34.400 --> 00:26:36.400]  去敬拜
[00:26:36.400 --> 00:26:38.400]  有時我們也說
[00:26:38.400 --> 00:26:40.400]  當我們人不夠的時候
[00:26:40.400 --> 00:26:42.400]  還要按著摩西當時的
[00:26:42.400 --> 00:26:44.400]  律例
[00:26:44.400 --> 00:26:46.400]  去做得這麼仔細
[00:26:46.400 --> 00:26:48.400]  簡單一點
[00:26:48.400 --> 00:26:50.400]  優化
[00:26:50.400 --> 00:26:52.400]  但是不是一份優化呢
[00:26:52.400 --> 00:26:54.400]  你會在這個獻愛物
[00:26:54.400 --> 00:26:56.400]  你會看到
[00:26:56.400 --> 00:26:58.400]  他們是憑著他們的意志
[00:26:58.400 --> 00:27:00.400]  讓他們將最好的東西
[00:27:00.400 --> 00:27:02.400]  一次過傾倒
[00:27:02.400 --> 00:27:04.400]  不單止這樣
[00:27:04.400 --> 00:27:06.400]  十九節就說
[00:27:06.400 --> 00:27:08.400]  他們重新去守如月節
[00:27:08.400 --> 00:27:10.400]  如月節之後
[00:27:10.400 --> 00:27:12.400]  還有七天的除孝節
[00:27:12.400 --> 00:27:14.400]  是很講求他們要
[00:27:14.400 --> 00:27:16.400]  尊重自己
[00:27:16.400 --> 00:27:18.400]  由外在的一些
[00:27:18.400 --> 00:27:20.400]  他們風俗黏了很多
[00:27:20.400 --> 00:27:22.400]  壞習慣的文化
[00:27:22.400 --> 00:27:24.400]  去到他們的內心
[00:27:24.400 --> 00:27:26.400]  通通都要藉著
[00:27:26.400 --> 00:27:28.400]  祭司和利美人
[00:27:28.400 --> 00:27:30.400]  帶動整個群體都乾淨
[00:27:30.400 --> 00:27:32.400]  原來無論外在物
[00:27:32.400 --> 00:27:34.400]  內在
[00:27:34.400 --> 00:27:36.400]  當人找得到自己是屬於誰
[00:27:36.400 --> 00:27:38.400]  就會願意
[00:27:38.400 --> 00:27:40.400]  有一位神學家巴赫
[00:27:40.400 --> 00:27:42.400]  他有一個很重要的精神
[00:27:42.400 --> 00:27:44.400]  他說:自知被愛
[00:27:44.400 --> 00:27:46.400]  你就會喜樂
[00:27:46.400 --> 00:27:48.400]  真正的喜樂
[00:27:48.400 --> 00:27:50.400]  是因為你知道自己是誰
[00:27:50.400 --> 00:27:52.400]  你站得對你的位
[00:27:52.400 --> 00:27:54.400]  你就會願意
[00:27:54.400 --> 00:27:56.400]  當我們有時無論服侍
[00:27:56.400 --> 00:27:58.400]  只是簡單回來崇拜小祖
[00:27:58.400 --> 00:28:00.400]  甚或你家裡
[00:28:00.400 --> 00:28:02.400]  煮飯
[00:28:02.400 --> 00:28:04.400]  你接待家裡成員
[00:28:04.400 --> 00:28:06.400]  你要去做家務
[00:28:06.400 --> 00:28:08.400]  明明你很想歡喜
[00:28:08.400 --> 00:28:10.400]  做那些事
[00:28:10.400 --> 00:28:12.400]  讓他們安心
[00:28:12.400 --> 00:28:14.400]  不過當我們心裡存著很多抱怨
[00:28:14.400 --> 00:28:16.400]  不定時定候
[00:28:16.400 --> 00:28:18.400]  去清理自己的時候
[00:28:18.400 --> 00:28:20.400]  那些會打折扣
[00:28:20.400 --> 00:28:22.400]  今天在這段經文再一次提醒我們
[00:28:22.400 --> 00:28:24.400]  以色列人他們很厲害嗎
[00:28:24.400 --> 00:28:26.400]  其實他們
[00:28:26.400 --> 00:28:28.400]  走在一起二十多年
[00:28:28.400 --> 00:28:30.400]  說慶合合去做的事
[00:28:30.400 --> 00:28:32.400]  也都中間有停滯過
[00:28:32.400 --> 00:28:34.400]  不過當神的話再一次
[00:28:34.400 --> 00:28:36.400]  感動他們
[00:28:36.400 --> 00:28:38.400]  知道自己有什麼目的
[00:28:38.400 --> 00:28:40.400]  要回來建聖殿
[00:28:40.400 --> 00:28:42.400]  他們就歡喜
[00:28:42.400 --> 00:28:44.400]  獻情他們
[00:28:44.400 --> 00:28:46.400]  無論是身外物還是內心
[00:28:46.400 --> 00:28:48.400]  自知被愛
[00:28:48.400 --> 00:28:50.400]  就有喜樂
[00:28:50.400 --> 00:28:52.400]  人其實都可以在那些很孤寒
[00:28:52.400 --> 00:28:54.400]  不想妥協的地方
[00:28:54.400 --> 00:28:56.400]  其實是欣然付出的
[00:28:56.400 --> 00:28:58.400]  問題是你要看到神走到哪裏
[00:28:58.400 --> 00:29:00.400]  你也有這個感動
[00:29:00.400 --> 00:29:02.400]  連這個善樂
[00:29:02.400 --> 00:29:04.400]  你跟著去做
[00:29:04.400 --> 00:29:12.400]  最後很想和大家一起被鼓勵
[00:29:12.400 --> 00:29:14.400]  留在第22節裏面
[00:29:14.400 --> 00:29:18.400]  他提到哪裏真是神的工作
[00:29:18.400 --> 00:29:20.400]  其實任何的地方都可以
[00:29:20.400 --> 00:29:22.400]  任何的地方
[00:29:22.400 --> 00:29:24.400]  都可以是你站在那裏
[00:29:24.400 --> 00:29:26.400]  付出
[00:29:26.400 --> 00:29:28.400]  因為那裏就是神的家
[00:29:28.400 --> 00:29:30.400]  22節說
[00:29:30.400 --> 00:29:32.400]  耶和華又使亞述王的心轉向他們
[00:29:32.400 --> 00:29:34.400]  照顧他們的手
[00:29:34.400 --> 00:29:36.400]  去做神以色列神殿的工作
[00:29:36.400 --> 00:29:38.400]  在這段小節裏面
[00:29:38.400 --> 00:29:40.400]  似乎上面說了很大
[00:29:40.400 --> 00:29:42.400]  神在歷史裏面
[00:29:42.400 --> 00:29:44.400]  推動了連皇帝
[00:29:44.400 --> 00:29:46.400]  連先知的口都推得動
[00:29:46.400 --> 00:29:48.400]  神做事的時候
[00:29:48.400 --> 00:29:50.400]  百姓配合
[00:29:50.400 --> 00:29:52.400]  走回到聖殿
[00:29:52.400 --> 00:29:54.400]  恢復不是那一刻
[00:29:54.400 --> 00:29:56.400]  是那個敬拜神的熱情
[00:29:56.400 --> 00:29:58.400]  將自己和內心
[00:29:58.400 --> 00:30:00.400]  都願意去做整理
[00:30:00.400 --> 00:30:02.400]  神就說
[00:30:02.400 --> 00:30:04.400]  當人願意做這些事的時候
[00:30:04.400 --> 00:30:06.400]  就兼顧你的手
[00:30:06.400 --> 00:30:08.400]  不過這個兼顧我們很多時候
[00:30:08.400 --> 00:30:10.400]  以為一定是很強悍
[00:30:10.400 --> 00:30:12.400]  你越強就會越強
[00:30:12.400 --> 00:30:14.400]  但錯了
[00:30:14.400 --> 00:30:16.400]  聖經有很多次
[00:30:16.400 --> 00:30:18.400]  說到兼顧的時候
[00:30:18.400 --> 00:30:20.400]  可以用在幾個地方
[00:30:20.400 --> 00:30:22.400]  修理
[00:30:22.400 --> 00:30:26.400]  用得對的地方
[00:30:26.400 --> 00:30:28.400]  修復修理你
[00:30:28.400 --> 00:30:30.400]  可能只是支持一個人
[00:30:30.400 --> 00:30:32.400]  甚至是
[00:30:32.400 --> 00:30:34.400]  對教會成為益處
[00:30:34.400 --> 00:30:36.400]  原來這些
[00:30:36.400 --> 00:30:38.400]  在聖經裏面不斷說的
[00:30:38.400 --> 00:30:40.400]  兼顧 兼顧 兼顧
[00:30:40.400 --> 00:30:42.400]  可以有很多很立體的
[00:30:42.400 --> 00:30:44.400]  方法
[00:30:44.400 --> 00:30:46.400]  只要你做對
[00:30:46.400 --> 00:30:48.400]  是神的功
[00:30:48.400 --> 00:30:50.400]  無論在世界
[00:30:50.400 --> 00:30:52.400]  在你的使命
[00:30:52.400 --> 00:30:54.400]  甚至一個很簡單的工作
[00:30:54.400 --> 00:30:56.400]  可能你只是在服侍幾個小朋友
[00:30:56.400 --> 00:30:58.400]  你可能只是在
[00:30:58.400 --> 00:31:00.400]  做一些
[00:31:00.400 --> 00:31:02.400]  倫理的服侍
[00:31:02.400 --> 00:31:04.400]  原來
[00:31:04.400 --> 00:31:06.400]  這些都可以是神的功
[00:31:06.400 --> 00:31:08.400]  神都要修復
[00:31:08.400 --> 00:31:10.400]  神都要你支持
[00:31:10.400 --> 00:31:12.400]  神都要你榮耀教會
[00:31:12.400 --> 00:31:16.400]  我們要一起留神
[00:31:16.400 --> 00:31:18.400]  神好像和我們同步
[00:31:18.400 --> 00:31:20.400]  在這個世界
[00:31:20.400 --> 00:31:22.400]  不同的角落
[00:31:22.400 --> 00:31:24.400]  都在做很多的事情
[00:31:24.400 --> 00:31:26.400]  是新還是以前都會做
[00:31:26.400 --> 00:31:28.400]  我只能說
[00:31:28.400 --> 00:31:30.400]  上帝仍然宣教
[00:31:30.400 --> 00:31:32.400]  祂是宣教的神
[00:31:32.400 --> 00:31:34.400]  由創世紀走到今天
[00:31:34.400 --> 00:31:36.400]  在我們歷史
[00:31:36.400 --> 00:31:38.400]  這個時刻
[00:31:38.400 --> 00:31:40.400]  神仍然想我們歡歡喜喜
[00:31:40.400 --> 00:31:42.400]  去配合
[00:31:42.400 --> 00:31:44.400]  以致我們能夠
[00:31:44.400 --> 00:31:46.400]  被神真正的兼顧
[00:31:46.400 --> 00:31:48.400]  和明道有一句說話
[00:31:48.400 --> 00:31:50.400]  祂說在你力量做得到的範圍
[00:31:50.400 --> 00:31:52.400]  隨時隨地
[00:31:52.400 --> 00:31:54.400]  要借你的面容
[00:31:54.400 --> 00:31:56.400]  你的舌頭你的雙手
[00:31:56.400 --> 00:31:58.400]  散播快樂的種子
[00:31:58.400 --> 00:32:00.400]  使人多得快樂
[00:32:00.400 --> 00:32:02.400]  如果今天神讓我們接待
[00:32:02.400 --> 00:32:04.400]  那扇門
[00:32:04.400 --> 00:32:06.400]  無論是豪華的門
[00:32:06.400 --> 00:32:08.400]  還是公屋的鐵閘
[00:32:08.400 --> 00:32:10.400]  關上了
[00:32:10.400 --> 00:32:12.400]  神說可能是板間房
[00:32:12.400 --> 00:32:14.400]  你不知道按哪個鐘才能找到那個人
[00:32:14.400 --> 00:32:16.400]  神如果猜猜你
[00:32:16.400 --> 00:32:18.400]  開哪扇門
[00:32:18.400 --> 00:32:20.400]  你要接待哪扇門
[00:32:20.400 --> 00:32:22.400]  你就成為這位使者
[00:32:22.400 --> 00:32:24.400]  因為我們本身自己
[00:32:24.400 --> 00:32:26.400]  是不會有快樂
[00:32:26.400 --> 00:32:28.400]  活在這個年代
[00:32:28.400 --> 00:32:30.400]  甚至乎新聞
[00:32:30.400 --> 00:32:32.400]  比以前更加的發達
[00:32:32.400 --> 00:32:34.400]  你的資訊收得更多
[00:32:34.400 --> 00:32:36.400]  你知道那些黑暗的東西
[00:32:36.400 --> 00:32:38.400]  越多的時候
[00:32:38.400 --> 00:32:40.400]  是那些東西可以令人不快樂
[00:32:40.400 --> 00:32:42.400]  但是神說
[00:32:42.400 --> 00:32:44.400]  我們真正的快樂
[00:32:44.400 --> 00:32:46.400]  是因為上帝仍然在啟動
[00:32:46.400 --> 00:32:48.400]  宣教中
[00:32:48.400 --> 00:32:50.400]  牽著我們的手
[00:32:50.400 --> 00:32:52.400]  叫我們走到哪裡
[00:32:52.400 --> 00:32:54.400]  所服侍的就是教會
[00:32:54.400 --> 00:32:56.400]  所以今天讓我們停留在
[00:32:56.400 --> 00:32:58.400]  我們真正的熱情
[00:32:58.400 --> 00:33:00.400]  自己打持不住
[00:33:00.400 --> 00:33:02.400]  很需要同路人
[00:33:02.400 --> 00:33:04.400]  起碼是一群回來教會
[00:33:04.400 --> 00:33:06.400]  一起去敬拜神的人
[00:33:06.400 --> 00:33:08.400]  我們能夠彼此
[00:33:08.400 --> 00:33:10.400]  都去勸勉
[00:33:10.400 --> 00:33:12.400]  歡歡喜喜
[00:33:12.400 --> 00:33:14.400]  讓我們簡單一起去祈禱
[00:33:16.400 --> 00:33:18.400]  在上天父上帝
[00:33:18.400 --> 00:33:20.400]  很感謝你
[00:33:20.400 --> 00:33:22.400]  雖然剛剛在風雨過後
[00:33:22.400 --> 00:33:24.400]  我們知道仍然有很多事情
[00:33:24.400 --> 00:33:26.400]  是要安頓
[00:33:26.400 --> 00:33:28.400]  但是你在歷史裡面
[00:33:28.400 --> 00:33:30.400]  從來你都是在我們的身旁
[00:33:30.400 --> 00:33:32.400]  甚至乎
[00:33:32.400 --> 00:33:34.400]  你在我們前頭
[00:33:34.400 --> 00:33:36.400]  做很多推動的工作
[00:33:36.400 --> 00:33:38.400]  主要是讓我們眼睛看到你
[00:33:38.400 --> 00:33:40.400]  心感受到你
[00:33:40.400 --> 00:33:42.400]  以致我們就要
[00:33:42.400 --> 00:33:44.400]  站在我們自己的位置裏面
[00:33:44.400 --> 00:33:46.400]  或是做前線
[00:33:46.400 --> 00:33:48.400]  或是做後勤
[00:33:48.400 --> 00:33:50.400]  我們都總要說
[00:33:50.400 --> 00:33:52.400]  我們自知被你所愛
[00:33:52.400 --> 00:33:54.400]  是你的兒女
[00:33:54.400 --> 00:33:56.400]  以致我們就能夠
[00:33:56.400 --> 00:33:58.400]  參與在你的國度裏面
[00:33:58.400 --> 00:34:00.400]  去被你所用
[00:34:00.400 --> 00:34:02.400]  並且是歡歡喜喜
[00:34:02.400 --> 00:34:04.400]  裡外一致的
[00:34:04.400 --> 00:34:06.400]  成為這個國度裏面
[00:34:06.400 --> 00:34:08.400]  一個屬你的人 要見證你
[00:34:08.400 --> 00:34:10.400]  多謝你 無論我們心裏所想的是什麼
[00:34:10.400 --> 00:34:12.400]  你都知道
[00:34:12.400 --> 00:34:14.400]  我們願你親自的恩賢來到
[00:34:14.400 --> 00:34:16.400]  你鼓勵我們 幫助我們
[00:34:16.400 --> 00:34:18.400]  扶持我們
[00:34:18.400 --> 00:34:20.400]  奉你愛子耶穌基督名字而求 阿門

