
[00:00:00.000 --> 00:00:05.400]  各位小叻園堂的弟兄姊妹平安
[00:22:54.400 --> 00:22:57.400]  我覺得很有意思
[00:22:57.400 --> 00:23:00.400]  他說人除非能夠貼切體會到
[00:23:00.400 --> 00:23:05.400]  生命的源頭和掌管者的偉大和美善
[00:23:05.400 --> 00:23:10.400]  否則生命絕對不會上軌道
[00:23:10.400 --> 00:23:13.400]  所以我們要對神自己的名字
[00:23:13.400 --> 00:23:15.400]  致以最高的敬重
[00:23:15.400 --> 00:23:17.400]  如果我們不是這樣做
[00:23:17.400 --> 00:23:19.400]  人類生命的指南針
[00:23:19.400 --> 00:23:23.400]  永遠都會朝著錯誤的方向
[00:23:23.400 --> 00:23:27.400]  不論個人、群體、人類整個歷史
[00:23:27.400 --> 00:23:34.400]  都會受到反覆不定亂序的影響
[00:23:34.400 --> 00:23:36.400]  剛才主席也帶我們去唱
[00:23:36.400 --> 00:23:40.400]  《先求神的國》和《神的義》
[00:23:40.400 --> 00:23:42.400]  在這段說話裡
[00:23:42.400 --> 00:23:46.400]  之後他還有兩句我覺得很重要的
[00:23:46.400 --> 00:23:48.400]  就是這位作者坦白說
[00:23:48.400 --> 00:23:50.400]  其實我們的世界
[00:23:50.400 --> 00:23:52.400]  甚至是教會
[00:23:52.400 --> 00:23:56.400]  可能也在經歷亂序
[00:23:56.400 --> 00:24:00.400]  沒有將神放在首位
[00:24:00.400 --> 00:24:04.400]  讓祂的名被尊為聖
[00:24:04.400 --> 00:24:12.400]  我們很多時候都會
[00:24:12.400 --> 00:24:14.400]  可能我們做很多事情
[00:24:14.400 --> 00:24:18.400]  甚至我們的心都很想去榮耀神
[00:24:18.400 --> 00:24:20.400]  不知道有時候我們會否等同了
[00:24:20.400 --> 00:24:22.400]  我們以為我們做多一點
[00:24:22.400 --> 00:24:25.400]  做好一點
[00:24:25.400 --> 00:24:28.400]  或者做大一點
[00:24:28.400 --> 00:24:33.400]  是讓神的名來得榮耀
[00:24:33.400 --> 00:24:36.400]  但這裡告訴我們
[00:24:36.400 --> 00:24:39.400]  其實神的名字原本就是聖
[00:24:39.400 --> 00:24:44.400]  神的名字原本就是配得我們來敬拜祂
[00:24:44.400 --> 00:24:46.400]  去高舉祂
[00:24:46.400 --> 00:24:50.400]  其實不是需要我們去做什麼
[00:24:50.400 --> 00:24:52.400]  或者有什麼成績
[00:24:52.400 --> 00:24:56.400]  讓神的名來得榮耀
[00:24:56.400 --> 00:25:00.400]  或許我相信我們都很真心
[00:25:00.400 --> 00:25:02.400]  很想來榮耀神
[00:25:02.400 --> 00:25:04.400]  我們去付出、去努力
[00:25:04.400 --> 00:25:06.400]  我們所做的事情
[00:25:06.400 --> 00:25:10.400]  可能都很有果效
[00:25:10.400 --> 00:25:13.400]  不過我覺得我們很需要來被提醒
[00:25:13.400 --> 00:25:14.400]  需要警醒
[00:25:14.400 --> 00:25:16.400]  就是會否很多時候
[00:25:16.400 --> 00:25:17.400]  我們的起始點
[00:25:17.400 --> 00:25:21.400]  可能我們都很想為神來做的事
[00:25:21.400 --> 00:25:27.400]  可能都會慢慢去取代了神自己
[00:25:27.400 --> 00:25:32.400]  但其實神的名字是不能夠來取代
[00:25:32.400 --> 00:25:36.400]  耶穌教我們的主禱文
[00:25:36.400 --> 00:25:38.400]  這個邀請
[00:25:38.400 --> 00:25:40.400]  重新定向的邀請
[00:25:40.400 --> 00:25:42.400]  就是來邀請我們的禱告
[00:25:42.400 --> 00:25:46.400]  不是我們只是定好了自己的方向
[00:25:46.400 --> 00:25:48.400]  定好了我們很想做的事
[00:25:48.400 --> 00:25:50.400]  然後我們就去禱告
[00:25:50.400 --> 00:25:52.400]  邀請神來支持我們
[00:25:52.400 --> 00:25:54.400]  祝福我們
[00:25:54.400 --> 00:25:55.400]  不是的
[00:25:55.400 --> 00:25:57.400]  禱告是邀請我們整個群體
[00:25:57.400 --> 00:26:01.400]  我們將我們群體生命的方向
[00:26:01.400 --> 00:26:06.400]  重新來對準神自己
[00:26:06.400 --> 00:26:09.400]  在神是誰的光照下
[00:26:09.400 --> 00:26:12.400]  來引導我們前行
[00:26:12.400 --> 00:26:13.400]  所以當我們禱告
[00:26:13.400 --> 00:26:16.400]  我們說願人都尊你名為聖的時候
[00:26:16.400 --> 00:26:19.400]  就是我們願意將我們
[00:26:19.400 --> 00:26:22.400]  可能某些我們會很珍惜的名字
[00:26:22.400 --> 00:26:24.400]  或者我們很珍惜的果效
[00:26:24.400 --> 00:26:26.400]  很珍惜的角色
[00:26:26.400 --> 00:26:31.400]  其實就是推到神的名字之後
[00:26:31.400 --> 00:26:34.400]  以致我們真的
[00:26:34.400 --> 00:26:37.400]  很多時候我們
[00:26:37.400 --> 00:26:39.400]  有時候我們都會被讚賞的
[00:26:39.400 --> 00:26:42.400]  我們教會其實有時候都被讚賞
[00:26:42.400 --> 00:26:44.400]  我現在在外面都聽到很多
[00:26:44.400 --> 00:26:46.400]  主禱文是讓我們停下來
[00:26:46.400 --> 00:26:48.400]  去想一想
[00:26:48.400 --> 00:26:50.400]  其實在這些讚賞的裏面
[00:26:50.400 --> 00:26:53.400]  真正被高舉的名字
[00:26:53.400 --> 00:26:55.400]  是哪一個呢?
[00:26:55.400 --> 00:27:01.400]  當我們來到重新歸屬
[00:27:01.400 --> 00:27:03.400]  在我們和天父的關係
[00:27:03.400 --> 00:27:05.400]  重新認定
[00:27:05.400 --> 00:27:08.400]  神是我們唯一跟從的方向
[00:27:08.400 --> 00:27:11.400]  主禱文將我們帶入第三個
[00:27:11.400 --> 00:27:18.400]  亦都是一個最漫長的邀請
[00:27:18.400 --> 00:27:20.400]  願你的國降臨
[00:27:20.400 --> 00:27:22.400]  願你的旨意行在地上
[00:27:22.400 --> 00:27:25.400]  如同行在天上
[00:27:25.400 --> 00:27:29.400]  就是一個持續被塑造
[00:27:29.400 --> 00:27:32.400]  即是我們群體的生命
[00:27:32.400 --> 00:27:36.400]  願意一直持續被塑造的群體
[00:27:36.400 --> 00:27:38.400]  一個邀請
[00:27:38.400 --> 00:27:40.400]  這一句話
[00:27:40.400 --> 00:27:43.400]  這個禱告其實都是我們經常發出的
[00:27:43.400 --> 00:27:46.400]  願神的國降臨
[00:27:46.400 --> 00:27:49.400]  神的國就是指神的統治
[00:27:49.400 --> 00:27:51.400]  神的治權
[00:27:51.400 --> 00:27:53.400]  我們發出這個禱告的時候
[00:27:53.400 --> 00:27:55.400]  我們是否真的渴望
[00:27:55.400 --> 00:27:57.400]  神真正的作王
[00:27:57.400 --> 00:27:59.400]  神的旨意能夠真實地
[00:27:59.400 --> 00:28:04.400]  在我們的群體
[00:28:04.400 --> 00:28:06.400]  或者在我們的生命裏面
[00:28:06.400 --> 00:28:08.400]  來去成就呢?
[00:28:08.400 --> 00:28:12.400]  我們經常說神的國是已然未然的
[00:28:12.400 --> 00:28:15.400]  我們說神的國是來了
[00:28:15.400 --> 00:28:17.400]  但又是未來的
[00:28:17.400 --> 00:28:20.400]  我們昨天會這樣說
[00:28:20.400 --> 00:28:22.400]  今天會這樣說
[00:28:22.400 --> 00:28:24.400]  明天都會這樣說
[00:28:24.400 --> 00:28:26.400]  神的國是已然未然
[00:28:26.400 --> 00:28:29.400]  我們相信我們所宣告的福音
[00:28:29.400 --> 00:28:31.400]  是神已經作王
[00:28:31.400 --> 00:28:33.400]  神已經作王
[00:28:33.400 --> 00:28:35.400]  但很真實的
[00:28:35.400 --> 00:28:39.400]  我們眼見地上很多處境
[00:28:39.400 --> 00:28:40.400]  充滿了罪
[00:28:40.400 --> 00:28:43.400]  充滿了困苦
[00:28:43.400 --> 00:28:45.400]  扭曲、失罪
[00:28:45.400 --> 00:28:48.400]  就是來自我們沒有聽從神
[00:28:48.400 --> 00:28:51.400]  我們沒有來跟隨神
[00:28:51.400 --> 00:28:54.400]  或者我們沒有察覺
[00:28:54.400 --> 00:28:56.400]  沒有歡迎神
[00:28:56.400 --> 00:29:01.400]  其實神已經臨在我們當中
[00:29:01.400 --> 00:29:03.400]  所以當我們這樣去禱告的時候
[00:29:03.400 --> 00:29:05.400]  我們不是在抽離現實
[00:29:05.400 --> 00:29:10.400]  而是我們一同進入一個更真實的神的國度
[00:29:10.400 --> 00:29:13.400]  一個更真實的神的國度
[00:29:13.400 --> 00:29:15.400]  就是一個早已經存在
[00:29:15.400 --> 00:29:17.400]  早已經來了
[00:29:17.400 --> 00:29:22.400]  三一神在我們當中運行、管治
[00:29:22.400 --> 00:29:25.400]  只是我們常常忽略
[00:29:25.400 --> 00:29:30.400]  或者甚至拒絕真實的狀況
[00:29:30.400 --> 00:29:34.400]  神的國不是我們去建構出來的
[00:29:34.400 --> 00:29:37.400]  而是神原初的心意
[00:29:37.400 --> 00:29:40.400]  藉著主耶穌基督的救贖
[00:29:40.400 --> 00:29:45.400]  已經臨在我們中間
[00:29:45.400 --> 00:29:47.400]  願祢的國度降臨
[00:29:47.400 --> 00:29:49.400]  願祢的旨意行在地上
[00:29:49.400 --> 00:29:51.400]  如同行在天上
[00:29:51.400 --> 00:29:57.400]  這個禱文不是只是一句完成式的宣告
[00:29:57.400 --> 00:30:01.400]  我希望我們一會兒都可以一起禱告
[00:30:01.400 --> 00:30:04.400]  這是代表著我們的群體
[00:30:04.400 --> 00:30:09.400]  願意一同承擔的一個奇緣
[00:30:09.400 --> 00:30:11.400]  當我們這樣禱告
[00:30:11.400 --> 00:30:13.400]  就是在告訴神
[00:30:13.400 --> 00:30:17.400]  我們的群體願意一次又一次
[00:30:17.400 --> 00:30:21.400]  在神面前去闖開我們的生命
[00:30:21.400 --> 00:30:29.400]  一同進入這條很踏實而又漫長的一個屬靈之旅
[00:30:29.400 --> 00:30:33.400]  讓神繼續去調教我們生命的焦點
[00:30:33.400 --> 00:30:36.400]  讓神繼續塑造我們的生命
[00:30:36.400 --> 00:30:39.400]  與祂的心意對齊
[00:30:39.400 --> 00:30:43.400]  很想邀請敬拜一隊
[00:30:43.400 --> 00:30:47.400]  在我們當中今天選了一首回應詩
[00:30:47.400 --> 00:30:51.400]  這首回應詩很想邀請弟兄姊妹
[00:30:51.400 --> 00:30:54.400]  今天我們仍然是在1月
[00:30:54.400 --> 00:30:56.400]  2026新的一年
[00:30:56.400 --> 00:31:01.400]  我們不是去開展一些很偉大的事工
[00:31:01.400 --> 00:31:05.400]  而是很想邀請群體進入新的一年
[00:31:05.400 --> 00:31:10.400]  重新投入那份很寶貴
[00:31:10.400 --> 00:31:15.400]  我們與神和人與人之間的關係
[00:31:15.400 --> 00:31:20.400]  重新調教我們的焦點
[00:31:20.400 --> 00:31:25.400]  中心內心的去同行
[00:31:25.400 --> 00:31:29.400]  讓神去塑造我們成為禱告
[00:31:29.400 --> 00:31:34.400]  相愛屬於祂國度的群體

