
[00:00:00.000 --> 00:00:06.000]  在近年尾的時候,我們跟大家思想一下
[00:22:06.000 --> 00:22:08.000]  如果我吃了這塊
[00:22:08.000 --> 00:22:10.000]  他就真的不能吃
[00:22:10.000 --> 00:22:13.000]  所以就放棄不吃
[00:22:13.000 --> 00:22:17.000]  研究發現為別人的意志力
[00:22:17.000 --> 00:22:20.000]  是強大過為自己的
[00:22:20.000 --> 00:22:22.000]  還有一個實例
[00:22:22.000 --> 00:22:24.000]  芬蘭是全球大家知道
[00:22:24.000 --> 00:22:26.000]  是一個很開心的國度
[00:22:26.000 --> 00:22:32.000]  因為他們的國策都是以這樣的方向去定政策
[00:22:32.000 --> 00:22:35.000]  其中護老的政策都是相當出名
[00:22:35.000 --> 00:22:37.000]  他們除了有好的醫療
[00:22:37.000 --> 00:22:44.000]  也有好的護老的東西
[00:22:44.000 --> 00:22:47.000]  但其實最重要的不是這些額外的東西
[00:22:47.000 --> 00:22:50.000]  最重要的是護老院
[00:22:50.000 --> 00:22:54.000]  他們可以幫每一個院友
[00:22:54.000 --> 00:22:58.000]  都能夠在晚年裡仍然找到自己的價值
[00:22:58.000 --> 00:23:01.000]  和仍然找到自己的意義
[00:23:01.000 --> 00:23:02.000]  用什麼方式呢
[00:23:02.000 --> 00:23:06.000]  其實芬蘭上一代的人
[00:23:06.000 --> 00:23:09.000]  他們最擅長的就是針織
[00:23:09.000 --> 00:23:15.000]  所以護老院就和聯合國談過
[00:23:15.000 --> 00:23:17.000]  真是一間護老院
[00:23:17.000 --> 00:23:19.000]  這個不是參考圖
[00:23:19.000 --> 00:23:22.000]  和聯合國談
[00:23:22.000 --> 00:23:25.000]  可不可以我們的長者
[00:23:25.000 --> 00:23:29.000]  做一些我們芬蘭這麼有特色的公仔
[00:23:29.000 --> 00:23:30.000]  會做一隻
[00:23:30.000 --> 00:23:32.000]  可不可以變賣了之後
[00:23:32.000 --> 00:23:34.000]  就可以幫到人
[00:23:34.000 --> 00:23:35.000]  聯合國說可以
[00:23:35.000 --> 00:23:37.000]  還可以幫到五個小朋友
[00:23:37.000 --> 00:23:40.000]  他們一些需要
[00:23:40.000 --> 00:23:45.000]  護老院就將這個情況告訴院友
[00:23:45.000 --> 00:23:46.000]  各位院友
[00:23:46.000 --> 00:23:49.000]  只要你們肯做至少一個出來
[00:23:49.000 --> 00:23:51.000]  都可以幫到五個小朋友
[00:23:51.000 --> 00:23:54.000]  院友不是每個人都龍馬精神
[00:23:54.000 --> 00:23:56.000]  他們都有自己的限制
[00:23:56.000 --> 00:24:02.000]  沒有昔日當年做得這麼快
[00:24:02.000 --> 00:24:03.000]  但當他們想到
[00:24:03.000 --> 00:24:05.000]  只要我都做到一隻
[00:24:05.000 --> 00:24:07.000]  我都幫到五個小朋友
[00:24:07.000 --> 00:24:09.000]  所以他們就做了
[00:24:09.000 --> 00:24:11.000]  一做就做了這麼多隻出來
[00:24:11.000 --> 00:24:13.000]  然後就真的賣到錢
[00:24:13.000 --> 00:24:14.000]  真的賣光了
[00:24:14.000 --> 00:24:16.000]  每一隻幫到五個小朋友
[00:24:16.000 --> 00:24:19.000]  讓這班院友在晚年裡
[00:24:19.000 --> 00:24:23.000]  仍然知道原來他們可以靠一針一線
[00:24:23.000 --> 00:24:27.000]  他們就可以幫到至少五個小朋友
[00:24:27.000 --> 00:24:29.000]  所以當我們想起爾巴發提
[00:24:29.000 --> 00:24:33.000]  他連病到床都下不了
[00:24:33.000 --> 00:24:37.000]  但他是保羅的精神支柱
[00:24:37.000 --> 00:24:39.000]  保羅怎樣形容爾巴發提
[00:24:39.000 --> 00:24:40.000]  他說我兄弟
[00:24:40.000 --> 00:24:41.000]  我同工
[00:24:41.000 --> 00:24:42.000]  我戰友
[00:24:42.000 --> 00:24:45.000]  再想像一下
[00:24:45.000 --> 00:24:48.000]  爾巴發提病到床都下不了
[00:24:48.000 --> 00:24:50.000]  他又不在你身邊
[00:24:50.000 --> 00:24:52.000]  因為你在監倉
[00:24:52.000 --> 00:24:54.000]  他病到床都下不了
[00:24:54.000 --> 00:24:56.000]  怎樣撐你呢
[00:24:56.000 --> 00:24:57.000]  但保羅在寶羅眼中
[00:24:57.000 --> 00:24:58.000]  不是啊
[00:24:58.000 --> 00:24:59.000]  他是我兄弟
[00:24:59.000 --> 00:25:00.000]  我同工
[00:25:00.000 --> 00:25:01.000]  我戰友
[00:25:01.000 --> 00:25:02.000]  之後他就說了
[00:25:02.000 --> 00:25:03.000]  四章就揭曉了
[00:25:03.000 --> 00:25:06.000]  他說收到肥立比的奉獻了
[00:25:06.000 --> 00:25:07.000]  還有餘的
[00:25:07.000 --> 00:25:08.000]  剛才說不夠
[00:25:08.000 --> 00:25:09.000]  現在說有餘
[00:25:09.000 --> 00:25:10.000]  為什麼
[00:25:10.000 --> 00:25:12.000]  他說因為爾巴發提
[00:25:12.000 --> 00:25:14.000]  是爾巴發提
[00:25:14.000 --> 00:25:16.000]  受了你們的饋贈
[00:25:16.000 --> 00:25:19.000]  當作極美的香氣
[00:25:19.000 --> 00:25:21.000]  所以在保羅眼中
[00:25:21.000 --> 00:25:23.000]  雖然那個奉獻
[00:25:23.000 --> 00:25:26.000]  實際是不夠的生活
[00:25:26.000 --> 00:25:31.000]  但他覺得是一個清香的香氣
[00:25:31.000 --> 00:25:33.000]  因為爾巴發提
[00:25:33.000 --> 00:25:37.000]  爾巴發提成為保羅在監獄裏
[00:25:37.000 --> 00:25:39.000]  其中一個除了耶穌之外
[00:25:39.000 --> 00:25:42.000]  重要的精神支柱
[00:25:43.000 --> 00:25:44.000]  領姐妹
[00:25:44.000 --> 00:25:45.000]  在我們今年
[00:25:45.000 --> 00:25:47.000]  你回顧一下今年
[00:25:47.000 --> 00:25:50.000]  有沒有哪一個人
[00:25:50.000 --> 00:25:53.000]  就是我們的精神支柱呢
[00:25:53.000 --> 00:25:55.000]  可能你看到他
[00:25:55.000 --> 00:25:58.000]  你覺得他還需要幫助過你
[00:25:58.000 --> 00:26:01.000]  或者他還要人照顧多過你
[00:26:01.000 --> 00:26:04.000]  但是無論他狀態如何
[00:26:04.000 --> 00:26:06.000]  你總之知道他還在
[00:26:06.000 --> 00:26:08.000]  不知為何你覺得
[00:26:08.000 --> 00:26:10.000]  什麼困難我都捱得到
[00:26:10.000 --> 00:26:12.000]  總之他還在
[00:26:12.000 --> 00:26:15.000]  什麼困難我都捱得到
[00:26:15.000 --> 00:26:16.000]  阿森嬅
[00:26:16.000 --> 00:26:18.000]  他走來跟你說
[00:26:18.000 --> 00:26:21.000]  可能在床邊跟你說
[00:26:21.000 --> 00:26:23.000]  我為你祈禱
[00:26:23.000 --> 00:26:24.000]  我能夠做的
[00:26:24.000 --> 00:26:25.000]  只可以為你祈禱
[00:26:25.000 --> 00:26:27.000]  但是你記得
[00:26:27.000 --> 00:26:30.000]  定期更新你的需要
[00:26:30.000 --> 00:26:31.000]  我就每天為你祈禱
[00:26:31.000 --> 00:26:32.000]  你一聽到之後
[00:26:32.000 --> 00:26:33.000]  你心裏面就覺得
[00:26:33.000 --> 00:26:34.000]  行了
[00:26:34.000 --> 00:26:35.000]  你說我祈禱
[00:26:35.000 --> 00:26:36.000]  上帝一定聽
[00:26:36.000 --> 00:26:38.000]  我一定捱得到
[00:26:38.000 --> 00:26:40.000]  在我們生命裏面
[00:26:40.000 --> 00:26:43.000]  哪一位是我們耳包忽提呢
[00:26:43.000 --> 00:26:46.000]  這個上帝差派來的耳包忽提
[00:26:46.000 --> 00:26:48.000]  不只是在2024年
[00:26:48.000 --> 00:26:51.000]  2025年
[00:26:51.000 --> 00:26:53.000]  我們生命的耳包忽提
[00:26:53.000 --> 00:26:56.000]  仍然是我們精神的支柱
[00:26:56.000 --> 00:27:00.000]  只要他還在
[00:27:00.000 --> 00:27:03.000]  你就會覺得
[00:27:03.000 --> 00:27:06.000]  什麼難關我都捱得到
[00:27:06.000 --> 00:27:11.000]  但你可能想了很久
[00:27:11.000 --> 00:27:12.000]  我又說了很久
[00:27:12.000 --> 00:27:16.000]  我真的想不到哪個是我的提摩太
[00:27:16.000 --> 00:27:18.000]  哪個是我的耳包忽提
[00:27:18.000 --> 00:27:20.000]  事實上是真的
[00:27:20.000 --> 00:27:22.000]  當我們在困局裏面
[00:27:22.000 --> 00:27:24.000]  我們真的好像什麼都看不到
[00:27:24.000 --> 00:27:26.000]  我們只看到問題
[00:27:26.000 --> 00:27:27.000]  看到挑戰
[00:27:27.000 --> 00:27:30.000]  我們看不到上帝有任何的幫助
[00:27:30.000 --> 00:27:33.000]  不要說身邊
[00:27:33.000 --> 00:27:36.000]  知道哪個上帝派來的提摩太
[00:27:36.000 --> 00:27:41.000]  或者耳包忽提都不知道
[00:27:41.000 --> 00:27:46.000]  因此我們用這個比喻作為結束
[00:27:46.000 --> 00:27:47.000]  幫助我們
[00:27:47.000 --> 00:27:49.000]  是否真的沒有呢
[00:27:49.000 --> 00:27:52.000]  大家都知道百頁簾的功用
[00:27:52.000 --> 00:27:55.000]  它就是把室內的光
[00:27:55.000 --> 00:27:57.000]  左隔
[00:27:57.000 --> 00:28:01.000]  令室內的光線
[00:28:01.000 --> 00:28:03.000]  或者溫度
[00:28:03.000 --> 00:28:06.000]  因為百頁簾的緣故
[00:28:06.000 --> 00:28:08.000]  可以有些調整
[00:28:08.000 --> 00:28:12.000]  不如我們就用百頁簾的室內
[00:28:12.000 --> 00:28:15.000]  去比喻我們內心世界
[00:28:15.000 --> 00:28:17.000]  當我們面對困難的時候
[00:28:17.000 --> 00:28:18.000]  我們會否就好像
[00:28:18.000 --> 00:28:20.000]  一個落了百頁簾的室內
[00:28:20.000 --> 00:28:23.000]  一個室內落了百頁簾會怎樣呢
[00:28:23.000 --> 00:28:26.000]  陰陰沉沉
[00:28:26.000 --> 00:28:28.000]  溫度亦會下降
[00:28:28.000 --> 00:28:30.000]  我們彷彿看不到
[00:28:30.000 --> 00:28:32.000]  屋外的光
[00:28:32.000 --> 00:28:36.000]  感受不到屋外帶給我們的溫暖
[00:28:36.000 --> 00:28:41.000]  因為我們這個百頁簾擋住了
[00:28:41.000 --> 00:28:42.000]  同一個道理
[00:28:42.000 --> 00:28:44.000]  會否我們心裏面
[00:28:44.000 --> 00:28:47.000]  我們經常說我們看不到上帝的光
[00:28:47.000 --> 00:28:49.000]  我們感受不到上帝的溫暖
[00:28:49.000 --> 00:28:51.000]  會否就是我們心裏面
[00:28:51.000 --> 00:28:54.000]  落了這個百頁簾
[00:28:54.000 --> 00:28:56.000]  讓我們看不見上帝的光
[00:28:56.000 --> 00:28:59.000]  感受不到祂的溫暖
[00:28:59.000 --> 00:29:02.000]  如果是這樣,這個百頁簾是怎樣形成的呢
[00:29:02.000 --> 00:29:06.000]  是恐懼還是無力感
[00:29:06.000 --> 00:29:09.000]  當我們面對生命中各樣的挑戰
[00:29:09.000 --> 00:29:11.000]  可能我們失去經濟的依賴
[00:29:11.000 --> 00:29:18.000]  我們在人際關係裏面出了很多破裂等等
[00:29:18.000 --> 00:29:21.000]  我們往往感到很無力
[00:29:21.000 --> 00:29:24.000]  我們試圖用憤怒,用妒忌,用報復
[00:29:24.000 --> 00:29:27.000]  來掩飾我們這種的痛
[00:29:27.000 --> 00:29:33.000]  但這種痛只是短暫能夠遮蔽問題的根源
[00:29:33.000 --> 00:29:36.000]  其實只要我們輕輕地
[00:29:36.000 --> 00:29:40.000]  將我們這個心靈的百頁簾輕輕地打開
[00:29:40.000 --> 00:29:47.000]  其實上帝的光就會能夠滲透進來我們內心的世界
[00:29:47.000 --> 00:29:50.000]  甚或我們能夠靠著耶穌基督
[00:29:50.000 --> 00:29:52.000]  連這個百頁簾也拆下來
[00:29:52.000 --> 00:29:59.000]  我們就能夠完完全全感受到上帝的溫暖
[00:29:59.000 --> 00:30:01.000]  不單止這樣
[00:30:01.000 --> 00:30:09.000]  你看著外面原來窗外的提摩台和以巴忽台
[00:30:09.000 --> 00:30:11.000]  一直都站在那裏
[00:30:11.000 --> 00:30:15.000]  一直都守護著我們
[00:30:15.000 --> 00:30:18.000]  所以現在的問題是
[00:30:18.000 --> 00:30:21.000]  我們要正視我們內心的恐懼和無力感
[00:30:21.000 --> 00:30:23.000]  如何正視呢?
[00:30:23.000 --> 00:30:28.000]  歡迎大家可以免費索取一本新一期的Church Casino
[00:30:28.000 --> 00:30:33.000]  我們找了很多專家去探討恐懼
[00:30:33.000 --> 00:30:39.000]  我們如何正視它,如何面對它等等
[00:30:39.000 --> 00:30:44.000]  因為只要我們拆除這個百頁簾
[00:30:44.000 --> 00:30:48.000]  我們就能夠重新看到上帝的光
[00:30:48.000 --> 00:30:51.000]  和感受到祂的溫暖
[00:30:51.000 --> 00:30:53.000]  我們一起禱告
[00:30:53.000 --> 00:30:58.000]  邀請兩位姐妹給自己一分鐘時間禱告
[00:30:58.000 --> 00:31:02.000]  剛才上帝的話在哪裏觸動你呢?
[00:31:02.000 --> 00:31:08.000]  讓你想起你心靈的提摩台和以巴忽台?
[00:31:08.000 --> 00:31:13.000]  還是你甚麼都看不到,還未看到
[00:31:13.000 --> 00:31:19.000]  我就邀請你為自己心裏的百頁簾禱告
[00:31:19.000 --> 00:31:24.000]  祂何時出現呢?何時在這裏呢?
[00:31:24.000 --> 00:31:28.000]  是甚麼令祂在這裏呢?
[00:31:28.000 --> 00:31:34.000]  邀請你,在這個時候好好地向著心禱言
[00:31:34.000 --> 00:31:37.000]  祂會在這裏嗎?
[00:31:37.000 --> 00:31:40.000]  祂會在這裏嗎?
[00:31:40.000 --> 00:31:43.000]  祂會在這裏嗎?
[00:31:43.000 --> 00:31:46.000]  祂會在這裏嗎?
[00:31:46.000 --> 00:31:49.000]  祂會在這裏嗎?
[00:31:49.000 --> 00:31:52.000]  祂會在這裏嗎?
[00:31:52.000 --> 00:31:55.000]  祂會在這裏嗎?
[00:31:55.000 --> 00:31:58.000]  祂會在這裏嗎?
[00:31:58.000 --> 00:32:01.000]  祂會在這裏嗎?
[00:32:01.000 --> 00:32:04.000]  祂會在這裏嗎?
[00:32:04.000 --> 00:32:07.000]  祂會在這裏嗎?
[00:32:07.000 --> 00:32:10.000]  祂會在這裏嗎?
[00:32:10.000 --> 00:32:13.000]  我們一起禱告
[00:32:13.000 --> 00:32:17.000]  各位由歲首到年終都與我們同在的主
[00:32:17.000 --> 00:32:20.000]  我們獻上感恩
[00:32:20.000 --> 00:32:22.000]  我們願主祢給我們
[00:32:22.000 --> 00:32:27.000]  多謝祢給我們身邊有提摩台,有以巴忽台
[00:32:27.000 --> 00:32:29.000]  剛才弟兄姊妹向你禱告
[00:32:29.000 --> 00:32:31.000]  不論他們是否看到
[00:32:31.000 --> 00:32:33.000]  主也願你垂聽
[00:32:33.000 --> 00:32:36.000]  就願我們新的這一年
[00:32:36.000 --> 00:32:39.000]  不只是看到不好的消息
[00:32:39.000 --> 00:32:43.000]  我們所看到的是耶穌基督
[00:32:43.000 --> 00:32:46.000]  主怎樣拆敗祂的用人在我們身邊
[00:32:46.000 --> 00:32:50.000]  成為我們的安慰,成為我們的盼望
[00:32:50.000 --> 00:32:53.000]  我們將弟兄姊妹都交上
[00:32:53.000 --> 00:32:56.000]  願上帝繼續引領,奉耶穌基督的名
[00:32:56.000 --> 00:32:58.000]  阿們
[00:32:58.000 --> 00:33:00.000]  阿們
[00:33:00.000 --> 00:33:02.000]  (字幕製作:貝爾)
[00:33:02.000 --> 00:33:04.000]  (字幕製作:貝爾)

