
[00:00:00.000 --> 00:00:02.000]  大影子妹平安
[00:23:48.800 --> 00:23:51.800]  你怎樣經歷神的工作和大能呢
[00:23:52.800 --> 00:23:57.800]  當我們提到要繼承 要承接更多東西
[00:23:57.800 --> 00:24:01.800]  通常我們的腦裡 即刻的本能反應就是
[00:24:01.800 --> 00:24:03.800]  我要工作 我要侍奉
[00:24:03.800 --> 00:24:06.800]  等於是壓力 等於我要被人搶
[00:24:06.800 --> 00:24:09.800]  等於辛苦 等於沒得投
[00:24:09.800 --> 00:24:13.800]  但如果今天我說
[00:24:13.800 --> 00:24:17.800]  關於繼承 關於要承接 要侍奉
[00:24:17.800 --> 00:24:23.800]  其實是一個機會 其實是一個祝福 其實是一個應許
[00:24:23.800 --> 00:24:32.800]  可以一邊一邊和神同工
[00:24:32.800 --> 00:24:34.800]  這個不是機會嗎
[00:24:34.800 --> 00:24:42.800]  能夠在神的旁邊親眼目睹著上帝的工作
[00:24:42.800 --> 00:24:46.800]  是神的工作的所謂頭牌的觀眾
[00:24:47.800 --> 00:24:49.800]  這個不是祝福嗎
[00:24:49.800 --> 00:24:56.800]  能夠在裡面經歷神所有的供應和恩典 愛和寬恕
[00:24:56.800 --> 00:24:58.800]  這個不是一份應許嗎
[00:24:58.800 --> 00:25:05.800]  在座的繼承者
[00:25:05.800 --> 00:25:10.800]  這個就是神今天擺在各位面前的
[00:25:11.800 --> 00:25:18.800]  不是一個只是為了壓碎大家 刁難大家的考驗
[00:25:18.800 --> 00:25:24.800]  而是一塊等著大家來承接 來攻佔的土地
[00:25:24.800 --> 00:25:31.800]  這是一塊帶著祝福 帶著恩典 帶著供應 更加重要的是應許的土地
[00:25:35.800 --> 00:25:37.800]  使利園堂的弟子妹同工
[00:25:37.800 --> 00:25:43.800]  或者那一塊我們已經要被分配的土地
[00:25:43.800 --> 00:25:45.800]  就已經在我們的眼前
[00:25:45.800 --> 00:25:51.800]  我們就好像那些已經準備要攻入迦南地的那一班的以色列民一樣
[00:25:51.800 --> 00:25:53.800]  我們已經站在這塊地的面前
[00:25:53.800 --> 00:25:59.800]  上帝也已經在我們面前 擺放了一個選擇
[00:25:59.800 --> 00:26:03.800]  一個祂很渴望我們去做的選擇
[00:26:04.800 --> 00:26:06.800]  一個祝福的選擇
[00:26:06.800 --> 00:26:12.800]  就是我們要依靠祂 被祂引導和帶領
[00:26:12.800 --> 00:26:17.800]  要因為這樣而得到這份祝福的選擇
[00:26:17.800 --> 00:26:24.800]  弟子妹你要怎樣去抉擇 你要怎樣去回應
[00:26:24.800 --> 00:26:27.800]  我們有大概三十秒的時間
[00:26:27.800 --> 00:26:30.800]  我邀請你在各自的位置裡
[00:26:31.800 --> 00:26:35.800]  你對神有一個祈禱 然後我再帶大家有一個結束的祈禱
[00:26:35.800 --> 00:26:59.800]  我們一起祈禱
[00:27:00.800 --> 00:27:05.800]  愛我們的上帝 由你創造我們那一天開始
[00:27:05.800 --> 00:27:10.800]  你就定義要我們因為你而過一個蒙福的生命
[00:27:10.800 --> 00:27:15.800]  在我們看不到你的心意 以致在困難來到的時候
[00:27:15.800 --> 00:27:18.800]  我們總是以為你在刁難我們 在苦待我們
[00:27:18.800 --> 00:27:25.800]  神樂願你幫助小力園堂的弟兄姊妹
[00:27:26.800 --> 00:27:30.800]  因為他們將要踏進一個未知的英雄之地裡
[00:27:30.800 --> 00:27:36.800]  願你賜給他們有信心 有勇氣
[00:27:36.800 --> 00:27:40.800]  去到依靠你打更多場將要來的戰爭
[00:27:40.800 --> 00:27:47.800]  願你成為他們生命的主 和他們群體的主
[00:27:47.800 --> 00:27:54.800]  願你在過程裡 願他們都成為一個能夠與你同工
[00:27:54.800 --> 00:28:01.800]  親眼見證你的工作 而且大大經歷你公認恩典愛和寬恕的群體
[00:28:01.800 --> 00:28:09.800]  願我們每一個都在這個世代裡成為見證上帝你的點點星光
[00:28:09.800 --> 00:28:13.800]  求你幫助和帶領 在你面前禱告
[00:28:13.800 --> 00:28:17.800]  是奉主耶穌基督得聖名之而購 阿門
[00:28:17.800 --> 00:28:19.800]  (影片完結)
[00:28:19.800 --> 00:28:21.800]  (字幕製作:貝爾)

