
[00:00:00.000 --> 00:00:04.400]  大家好,似乎我的拋開還有些問題
[00:17:27.200 --> 00:17:29.200]  都沒有叫這些事情
[00:17:29.200 --> 00:17:31.200]  叫你心裡希望的事情發生
[00:17:31.200 --> 00:17:33.200]  你可能要想想
[00:17:33.200 --> 00:17:35.200]  是不是神
[00:17:35.200 --> 00:17:37.200]  要過這個環境
[00:17:37.200 --> 00:17:39.200]  去磨練你
[00:17:39.200 --> 00:17:41.200]  要你去改變呢
[00:17:41.200 --> 00:17:43.200]  要你去學習
[00:17:43.200 --> 00:17:45.200]  怎樣和這些困難相處
[00:17:45.200 --> 00:17:47.200]  甚至越過這些困難
[00:17:47.200 --> 00:17:49.200]  之後你去成長呢
[00:17:49.200 --> 00:17:53.200]  我有位朋友
[00:17:53.200 --> 00:17:55.200]  他祈禱
[00:17:55.200 --> 00:17:57.200]  求神幫助他
[00:17:57.200 --> 00:17:59.200]  去學習
[00:17:59.200 --> 00:18:01.200]  怎樣和一位棘手的同事
[00:18:01.200 --> 00:18:03.200]  去相處
[00:18:03.200 --> 00:18:05.200]  同時他心裡
[00:18:05.200 --> 00:18:07.200]  帶著一個
[00:18:07.200 --> 00:18:09.200]  我覺得很積極的想法
[00:18:09.200 --> 00:18:11.200]  我和這位同事
[00:18:11.200 --> 00:18:13.200]  溝通相處
[00:18:13.200 --> 00:18:15.200]  天下人我都能搞定
[00:18:15.200 --> 00:18:17.200]  沒問題了
[00:18:17.200 --> 00:18:19.200]  他帶著這個心去祈禱
[00:18:19.200 --> 00:18:23.200]  被神所差遣的門徒
[00:18:23.200 --> 00:18:25.200]  所需要的
[00:18:25.200 --> 00:18:27.200]  其實就是要跟隨神的意思
[00:18:27.200 --> 00:18:29.200]  而不是自己的意願
[00:18:31.200 --> 00:18:33.200]  我一開始所說
[00:18:33.200 --> 00:18:35.200]  不同的MBTI
[00:18:35.200 --> 00:18:37.200]  人會對命令
[00:18:37.200 --> 00:18:39.200]  有不同的想法
[00:18:39.200 --> 00:18:41.200]  不同的反應
[00:18:41.200 --> 00:18:43.200]  我在想
[00:18:43.200 --> 00:18:45.200]  如果我是門徒
[00:18:45.200 --> 00:18:47.200]  聽到這個對我充激性的任務
[00:18:47.200 --> 00:18:49.200]  我的想法會是怎樣呢
[00:18:49.200 --> 00:18:51.200]  我可能首先會想
[00:18:51.200 --> 00:18:53.200]  傳到地極
[00:18:53.200 --> 00:18:55.200]  是否真的能搞定
[00:18:55.200 --> 00:18:57.200]  真的能做到
[00:18:57.200 --> 00:18:59.200]  我在找MBTI的資料時
[00:18:59.200 --> 00:19:01.200]  有人根據聖經的描述
[00:19:01.200 --> 00:19:03.200]  對門徒
[00:19:03.200 --> 00:19:05.200]  做了MBTI的性格分析
[00:19:05.200 --> 00:19:07.200]  可否向上
[00:19:07.200 --> 00:19:09.200]  不要太快
[00:19:09.200 --> 00:19:11.200]  對了
[00:19:11.200 --> 00:19:13.200]  我不會逐一說
[00:19:13.200 --> 00:19:15.200]  12個門徒怎樣說
[00:19:15.200 --> 00:19:17.200]  我們說最突出的兩位
[00:19:17.200 --> 00:19:19.200]  第一個
[00:19:19.200 --> 00:19:21.200]  剛才踢透了
[00:19:21.200 --> 00:19:23.200]  就是彼得
[00:19:23.200 --> 00:19:25.200]  MBTI說他是愛香的E
[00:19:25.200 --> 00:19:27.200]  所以我心想
[00:19:27.200 --> 00:19:29.200]  他應該會第一個衝出來
[00:19:29.200 --> 00:19:31.200]  號召大家
[00:19:31.200 --> 00:19:33.200]  我們一起去
[00:19:33.200 --> 00:19:35.200]  而且大絕了一會
[00:19:35.200 --> 00:19:37.200]  心裡應該已經有幾個行動方案
[00:19:37.200 --> 00:19:39.200]  而另一個
[00:19:39.200 --> 00:19:41.200]  比較突出的
[00:19:41.200 --> 00:19:43.200]  大家可能記得的門徒
[00:19:43.200 --> 00:19:45.200]  就是約翰
[00:19:45.200 --> 00:19:47.200]  按一按
[00:19:47.200 --> 00:19:49.200]  他和彼得相反
[00:19:49.200 --> 00:19:51.200]  他是愛香的
[00:19:51.200 --> 00:19:53.200]  他是I
[00:19:53.200 --> 00:19:55.200]  所以聽完這個吩咐
[00:19:55.200 --> 00:19:57.200]  才有時間想想
[00:19:57.200 --> 00:19:59.200]  慢慢消化
[00:19:59.200 --> 00:20:01.200]  想好了才開始行動
[00:20:01.200 --> 00:20:03.200]  不同的人
[00:20:03.200 --> 00:20:05.200]  聽完這個吩咐
[00:20:05.200 --> 00:20:07.200]  有不同的想法
[00:20:07.200 --> 00:20:09.200]  反應其實都很正常
[00:20:09.200 --> 00:20:11.200]  所以我們對著
[00:20:11.200 --> 00:20:13.200]  看著耶穌
[00:20:13.200 --> 00:20:15.200]  給我們的任務
[00:20:15.200 --> 00:20:17.200]  我們有各種的想法都很正常
[00:20:17.200 --> 00:20:19.200]  但耶穌
[00:20:19.200 --> 00:20:21.200]  雖然容讓我們有想法
[00:20:21.200 --> 00:20:23.200]  有各種不同的反應
[00:20:23.200 --> 00:20:25.200]  但最後他要我們做的
[00:20:25.200 --> 00:20:27.200]  就是行動
[00:20:27.200 --> 00:20:29.200]  不要只有想法
[00:20:29.200 --> 00:20:31.200]  我們再看經文一章
[00:20:31.200 --> 00:20:33.200]  九至十一節
[00:20:33.200 --> 00:20:35.200]  說到他被接上升
[00:20:35.200 --> 00:20:37.200]  離開了門徒
[00:20:37.200 --> 00:20:39.200]  看不到他
[00:20:39.200 --> 00:20:41.200]  之後他們定睜望天的時候
[00:20:41.200 --> 00:20:43.200]  忽然有兩個人身穿白衣
[00:20:43.200 --> 00:20:45.200]  站在他們旁邊
[00:20:45.200 --> 00:20:47.200]  說:加里里人
[00:20:47.200 --> 00:20:49.200]  為什麼站著望天呢
[00:20:49.200 --> 00:20:51.200]  這位被接升天
[00:20:51.200 --> 00:20:53.200]  離開你們的耶穌
[00:20:53.200 --> 00:20:55.200]  你們看見他怎樣往天上去
[00:20:55.200 --> 00:20:57.200]  他也要怎樣回來
[00:20:57.200 --> 00:20:59.200]  你想想
[00:20:59.200 --> 00:21:01.200]  那個狀態就是門徒
[00:21:01.200 --> 00:21:03.200]  看著天
[00:21:03.200 --> 00:21:05.200]  耶穌走了
[00:21:05.200 --> 00:21:07.200]  站著望著
[00:21:07.200 --> 00:21:09.200]  不動
[00:21:09.200 --> 00:21:11.200]  之後那兩位身穿白衣的天使
[00:21:11.200 --> 00:21:13.200]  就來反問他們
[00:21:13.200 --> 00:21:15.200]  你站著
[00:21:15.200 --> 00:21:17.200]  為什麼站著望天
[00:21:17.200 --> 00:21:19.200]  你怎樣望呢
[00:21:19.200 --> 00:21:21.200]  他不會回來
[00:21:21.200 --> 00:21:23.200]  他會在他的時間回來
[00:21:23.200 --> 00:21:25.200]  什麼意思呢
[00:21:25.200 --> 00:21:27.200]  各位在耶穌回來之前
[00:21:27.200 --> 00:21:29.200]  下一頁
[00:21:29.200 --> 00:21:31.200]  做事
[00:21:31.200 --> 00:21:33.200]  行動
[00:21:33.200 --> 00:21:35.200]  不是站著等運到
[00:21:35.200 --> 00:21:37.200]  既然
[00:21:37.200 --> 00:21:39.200]  要行動
[00:21:39.200 --> 00:21:41.200]  我們現在趁人才都在
[00:21:41.200 --> 00:21:43.200]  我們一起想想
[00:21:43.200 --> 00:21:45.200]  行動方案
[00:21:45.200 --> 00:21:47.200]  下一頁
[00:21:47.200 --> 00:21:49.200]  有什麼行動計劃呢
[00:21:49.200 --> 00:21:51.200]  我也覺得很有趣
[00:21:51.200 --> 00:21:53.200]  所以也要
[00:21:53.200 --> 00:21:55.200]  用一用
[00:21:55.200 --> 00:21:57.200]  精神精神
[00:21:57.200 --> 00:21:59.200]  之後
[00:21:59.200 --> 00:22:01.200]  行動
[00:22:01.200 --> 00:22:03.200]  首先我們第一樣要做的
[00:22:03.200 --> 00:22:05.200]  大家在座的位置
[00:22:05.200 --> 00:22:07.200]  如果已經在做十分好
[00:22:07.200 --> 00:22:09.200]  我們要做的
[00:22:09.200 --> 00:22:11.200]  首先按一按
[00:22:11.200 --> 00:22:13.200]  穩定參加小組崇拜聚會
[00:22:13.200 --> 00:22:15.200]  為什麼呢
[00:22:15.200 --> 00:22:17.200]  因為透過小組
[00:22:17.200 --> 00:22:19.200]  我們認識一班同路人
[00:22:19.200 --> 00:22:21.200]  做這個任務
[00:22:21.200 --> 00:22:23.200]  自己一個人做
[00:22:23.200 --> 00:22:25.200]  其實很孤獨
[00:22:25.200 --> 00:22:27.200]  很容易放棄
[00:22:27.200 --> 00:22:29.200]  但當你認識一班同路人
[00:22:29.200 --> 00:22:31.200]  一起做的話
[00:22:31.200 --> 00:22:33.200]  整件事就很不同
[00:22:33.200 --> 00:22:35.200]  就好像你按的時候
[00:22:35.200 --> 00:22:37.200]  我就撐你
[00:22:37.200 --> 00:22:39.200]  我不碰的時候你撐我
[00:22:39.200 --> 00:22:41.200]  大家一起走一起做
[00:22:41.200 --> 00:22:43.200]  一起學習聖經的知識
[00:22:43.200 --> 00:22:45.200]  預備好
[00:22:45.200 --> 00:22:47.200]  當機會來到的時候
[00:22:47.200 --> 00:22:49.200]  隨時可以作見證分享
[00:22:49.200 --> 00:22:51.200]  但有時就會說
[00:22:51.200 --> 00:22:53.200]  但在現實生活裏
[00:22:53.200 --> 00:22:55.200]  有時也很難找到機會
[00:22:55.200 --> 00:22:57.200]  見來見去也只有那幾個人
[00:22:57.200 --> 00:22:59.200]  在上班
[00:22:59.200 --> 00:23:01.200]  其實可以
[00:23:01.200 --> 00:23:03.200]  現在大家人手也有一部手機
[00:23:03.200 --> 00:23:05.200]  下一頁
[00:23:05.200 --> 00:23:07.200]  你可以利用這些
[00:23:07.200 --> 00:23:09.200]  社交平台去追蹤一些
[00:23:09.200 --> 00:23:11.200]  基督教的平台
[00:23:11.200 --> 00:23:13.200]  當你看到好的提醒
[00:23:13.200 --> 00:23:15.200]  靈修分享的時候
[00:23:15.200 --> 00:23:17.200]  你就可以轉載
[00:23:17.200 --> 00:23:19.200]  轉載到你自己的社交平台
[00:23:19.200 --> 00:23:21.200]  分享
[00:23:21.200 --> 00:23:23.200]  令到你的朋友在打電話的時候
[00:23:23.200 --> 00:23:25.200]  看得到
[00:23:25.200 --> 00:23:27.200]  有時
[00:23:27.200 --> 00:23:29.200]  其實我都透過朋友的社交平台
[00:23:29.200 --> 00:23:31.200]  靈修分享
[00:23:31.200 --> 00:23:33.200]  得到提醒和安慰
[00:23:33.200 --> 00:23:35.200]  甚至
[00:23:35.200 --> 00:23:37.200]  你主動可以去找一個
[00:23:37.200 --> 00:23:39.200]  福音的對象
[00:23:39.200 --> 00:23:41.200]  去為他祈禱
[00:23:41.200 --> 00:23:43.200]  也求聖靈幫助你
[00:23:43.200 --> 00:23:45.200]  賜下機會
[00:23:45.200 --> 00:23:47.200]  向他傳福音
[00:23:47.200 --> 00:23:49.200]  既然趁著今天
[00:23:49.200 --> 00:23:51.200]  第一天啟用這個
[00:23:51.200 --> 00:23:53.200]  19樓的空間
[00:23:53.200 --> 00:23:55.200]  其實也是一個機會
[00:23:55.200 --> 00:23:57.200]  因為我看見不同的宣傳
[00:23:57.200 --> 00:23:59.200]  有IG宣傳 下面的壁報版
[00:23:59.200 --> 00:24:01.200]  等等
[00:24:01.200 --> 00:24:03.200]  會有不同的工作坊
[00:24:03.200 --> 00:24:05.200]  也有打機的空間
[00:24:05.200 --> 00:24:07.200]  也有祈禱的空間
[00:24:07.200 --> 00:24:09.200]  其實也是創造一個機會
[00:24:09.200 --> 00:24:11.200]  給大家
[00:24:11.200 --> 00:24:13.200]  帶朋友過來
[00:24:13.200 --> 00:24:15.200]  一起打機也好 參加不同的工作坊也好
[00:24:15.200 --> 00:24:17.200]  你看見他有需要
[00:24:17.200 --> 00:24:19.200]  帶他去祈禱的空間
[00:24:19.200 --> 00:24:21.200]  我為你祈禱也好
[00:24:21.200 --> 00:24:23.200]  這就是創造一個機會
[00:24:23.200 --> 00:24:25.200]  讓你去行動
[00:24:25.200 --> 00:24:27.200]  做好耶穌的見證人
[00:24:27.200 --> 00:24:29.200]  所以我們現在坐在一起
[00:24:29.200 --> 00:24:31.200]  就是一班同路人
[00:24:31.200 --> 00:24:33.200]  我們一起為耶穌交代
[00:24:33.200 --> 00:24:35.200]  給我們的任務
[00:24:35.200 --> 00:24:37.200]  去行動
[00:24:37.200 --> 00:24:39.200]  去take action
[00:24:39.200 --> 00:24:41.200]  我們一起祈禱
[00:24:41.200 --> 00:24:43.200]  主阿爸感謝你
[00:24:43.200 --> 00:24:45.200]  你是最認識
[00:24:45.200 --> 00:24:47.200]  我們那位神
[00:24:47.200 --> 00:24:49.200]  你知道我們的能力
[00:24:49.200 --> 00:24:51.200]  同時也像同路人
[00:24:51.200 --> 00:24:53.200]  和我們一起
[00:24:53.200 --> 00:24:55.200]  做主的見證人
[00:24:55.200 --> 00:24:57.200]  幫助我們去跟從你的意思
[00:24:57.200 --> 00:24:59.200]  去做好
[00:24:59.200 --> 00:25:01.200]  你交託給我們的任務
[00:25:01.200 --> 00:25:03.200]  感謝你聆聽
[00:25:03.200 --> 00:25:05.200]  祈禱告交託
[00:25:05.200 --> 00:25:07.200]  奉靠我主耶穌基督之名而求
[00:25:07.200 --> 00:25:09.200]  阿們

