
[00:00:00.000 --> 00:00:04.160]  歡迎各位回來述拜
[00:18:49.480 --> 00:18:51.480]  在一章十九節
[00:18:51.480 --> 00:18:52.480]  其實都和我們說
[00:18:52.480 --> 00:18:53.480]  要快快地聽
[00:18:53.480 --> 00:18:55.480]  慢慢地說
[00:18:55.480 --> 00:18:56.480]  慢慢地動腦
[00:18:56.480 --> 00:18:58.480]  可能都是建立一套
[00:18:58.480 --> 00:19:00.480]  很好的煞車系統
[00:19:00.480 --> 00:19:02.480]  同時亦都將我們的眼光
[00:19:02.480 --> 00:19:05.480]  不再看在面前
[00:19:05.480 --> 00:19:07.480]  現在即時的事
[00:19:07.480 --> 00:19:09.480]  而是看到將來
[00:19:09.480 --> 00:19:11.480]  因此經文其實你會發覺
[00:19:11.480 --> 00:19:13.480]  它都有說很多
[00:19:13.480 --> 00:19:15.480]  結局或者將來的事
[00:19:15.480 --> 00:19:16.480]  經文裏面說
[00:19:16.480 --> 00:19:20.480]  你們要忍耐直到主耐
[00:19:20.480 --> 00:19:21.480]  堅固你們的心
[00:19:21.480 --> 00:19:24.480]  因為主耐的日子隔離了
[00:19:24.480 --> 00:19:25.480]  你們不要給錢埋怨
[00:19:25.480 --> 00:19:26.480]  免得受審判判
[00:19:26.480 --> 00:19:29.480]  審判的主站在門口
[00:19:29.480 --> 00:19:32.480]  因為將來我們知道是好的
[00:19:32.480 --> 00:19:34.480]  有一個好的結局
[00:19:34.480 --> 00:19:36.480]  受苦終會完結
[00:19:36.480 --> 00:19:37.480]  終會結束
[00:19:37.480 --> 00:19:39.480]  我們的冤屈會得到平反
[00:19:39.480 --> 00:19:42.480]  公義必然會將來
[00:19:42.480 --> 00:19:45.480]  這是一種天啟式的思維
[00:19:45.480 --> 00:19:49.480]  以結局來看現在
[00:19:49.480 --> 00:19:52.480]  以結局來看世情
[00:19:52.480 --> 00:19:53.480]  簡單來說
[00:19:53.480 --> 00:19:56.480]  我們日常的例子
[00:19:56.480 --> 00:20:00.480]  你媽媽其實就是用天啟式思維
[00:20:00.480 --> 00:20:01.480]  為什麼呢
[00:20:01.480 --> 00:20:03.480]  因為我們小時候都聽過一個說話
[00:20:03.480 --> 00:20:05.480]  就是你不讀書會怎樣
[00:20:05.480 --> 00:20:07.480]  會做乞丐
[00:20:07.480 --> 00:20:10.480]  會做黑衣
[00:20:10.480 --> 00:20:12.480]  這種就是天啟式思維
[00:20:12.480 --> 00:20:15.480]  以結局來看現在
[00:20:15.480 --> 00:20:16.480]  你就是要怎樣
[00:20:16.480 --> 00:20:17.480]  就是要溫書
[00:20:17.480 --> 00:20:18.480]  就是要讀書
[00:20:18.480 --> 00:20:21.480]  其實狀況都是一樣
[00:20:21.480 --> 00:20:23.480]  在農夫的例子裏面
[00:20:23.480 --> 00:20:25.480]  其實都讓我們看到
[00:20:25.480 --> 00:20:27.480]  不是只等
[00:20:27.480 --> 00:20:30.480]  農夫不是只坐在那裏
[00:20:30.480 --> 00:20:31.480]  什麼都不做
[00:20:31.480 --> 00:20:34.480]  而是他繼續殺完種
[00:20:34.480 --> 00:20:36.480]  他還要去耕田
[00:20:36.480 --> 00:20:37.480]  還要去修剪
[00:20:37.480 --> 00:20:39.480]  還要去很多的功夫
[00:20:39.480 --> 00:20:41.480]  但是他為什麼能夠忍耐呢
[00:20:41.480 --> 00:20:44.480]  因為他心裏面有一種期望
[00:20:44.480 --> 00:20:47.480]  他期待修成那一刻
[00:20:47.480 --> 00:20:49.480]  他知道是會修成
[00:20:49.480 --> 00:20:51.480]  這個就是對於結局
[00:20:51.480 --> 00:20:55.480]  現在就是心中有一種的盼望
[00:20:55.480 --> 00:20:57.480]  不只是守諸在道
[00:20:57.480 --> 00:20:58.480]  什麼都不做
[00:20:58.480 --> 00:21:02.480]  去到先知的故事都是一樣
[00:21:02.480 --> 00:21:06.480]  他扭轉了有福的意味
[00:21:06.480 --> 00:21:08.480]  當人去看到先知
[00:21:08.480 --> 00:21:09.480]  就是受苦
[00:21:09.480 --> 00:21:10.480]  抵死
[00:21:10.480 --> 00:21:13.480]  說一些不中聽的說話
[00:21:13.480 --> 00:21:15.480]  但原來在上帝的眼光
[00:21:15.480 --> 00:21:17.480]  這一班先知
[00:21:17.480 --> 00:21:19.480]  那些能忍耐的人
[00:21:19.480 --> 00:21:22.480]  我們卻稱他們為有福
[00:21:22.480 --> 00:21:24.480]  就好像登山寶藩扭轉人
[00:21:24.480 --> 00:21:26.480]  對有福的一些想法一樣
[00:21:26.480 --> 00:21:31.480]  原來我們的忍耐是有價值的
[00:21:31.480 --> 00:21:32.480]  去到若白
[00:21:32.480 --> 00:21:38.480]  他雖然沒有明確地提到結果是什麼
[00:21:38.480 --> 00:21:41.480]  只是說他知道主給他的結果
[00:21:41.480 --> 00:21:42.480]  但是他有一種心態
[00:21:42.480 --> 00:21:46.480]  就是他肯定他堅信上帝的心意是好的
[00:21:46.480 --> 00:21:50.480]  因為他不會有憐憫大惡慈悲
[00:21:50.480 --> 00:21:52.480]  同樣就是將我們的眼光
[00:21:52.480 --> 00:21:56.480]  由眼前變成望見將來
[00:21:56.480 --> 00:21:57.480]  以將來
[00:21:57.480 --> 00:22:00.480]  以結局來看我們現在
[00:22:00.480 --> 00:22:03.480]  也看見一些眼看不到的東西
[00:22:03.480 --> 00:22:05.480]  這個可能就是信心
[00:22:05.480 --> 00:22:09.480]  我們相信上帝的心意一定是好的
[00:22:09.480 --> 00:22:15.480]  最後有兩個教導其實很奇怪
[00:22:15.480 --> 00:22:19.480]  他們說你們不要埋怨
[00:22:19.480 --> 00:22:20.480]  免得受審判
[00:22:20.480 --> 00:22:22.480]  你們不要起誓
[00:22:22.480 --> 00:22:24.480]  不要對著天起誓
[00:22:24.480 --> 00:22:26.480]  梁牧當時就去形容
[00:22:26.480 --> 00:22:29.480]  其實在忍耐的過程
[00:22:29.480 --> 00:22:31.480]  一個好像是對著人的一個教導
[00:22:31.480 --> 00:22:33.480]  一個好像是對著神的一個教導
[00:22:33.480 --> 00:22:35.480]  其實是在教我們在忍耐裏面
[00:22:35.480 --> 00:22:38.480]  不用怨天忍人
[00:22:38.480 --> 00:22:41.480]  忍的時候就不用怨天忍人
[00:22:41.480 --> 00:22:43.480]  還有一個總結
[00:22:43.480 --> 00:22:45.480]  忍耐就是在說
[00:22:45.480 --> 00:22:48.480]  控制時間人和環境的一個慾望
[00:22:48.480 --> 00:22:51.480]  忍耐就是將這一切的控制權
[00:22:51.480 --> 00:22:53.480]  交回給上帝
[00:22:53.480 --> 00:22:55.480]  你也接納自己一個人
[00:22:55.480 --> 00:22:58.480]  因為有時衝動如果要控制的話
[00:22:58.480 --> 00:23:01.480]  其實就好像我取代了上帝
[00:23:01.480 --> 00:23:02.480]  成為上帝一樣
[00:23:02.480 --> 00:23:05.480]  我想掌權我想說話
[00:23:05.480 --> 00:23:08.480]  但忍耐其實就是接納自己
[00:23:08.480 --> 00:23:09.480]  自己是一個人
[00:23:09.480 --> 00:23:11.480]  有很多東西都是你控制不到
[00:23:11.480 --> 00:23:14.480]  就像坐飛機的經歷一樣
[00:23:14.480 --> 00:23:16.480]  你要明白就是
[00:23:16.480 --> 00:23:19.480]  很多東西都不是你可以掌控得到
[00:23:19.480 --> 00:23:21.480]  也有人去研究
[00:23:21.480 --> 00:23:24.480]  《雅各書》其實和《尼未記》
[00:23:24.480 --> 00:23:26.480]  十九章和更生的部分
[00:23:26.480 --> 00:23:27.480]  是一個很密切的關係
[00:23:27.480 --> 00:23:30.480]  兩者其實都和一些律法有關
[00:23:30.480 --> 00:23:35.480]  其實《雅各書》整本都是回應這些律法的要求
[00:23:35.480 --> 00:23:36.480]  好像說就是
[00:23:36.480 --> 00:23:40.480]  即使在這個試煉考驗或者受苦裏面
[00:23:40.480 --> 00:23:43.480]  我們有些東西都需要去持守
[00:23:43.480 --> 00:23:44.480]  直到最後
[00:23:44.480 --> 00:23:47.480]  有時可能在忍耐的過程我們會怎樣呢?
[00:23:47.480 --> 00:23:49.480]  會選擇放棄
[00:23:49.480 --> 00:23:50.480]  會灰心
[00:23:50.480 --> 00:23:51.480]  會妥協
[00:23:51.480 --> 00:23:53.480]  但它正正就是提醒
[00:23:53.480 --> 00:23:55.480]  有一些律例
[00:23:55.480 --> 00:23:58.480]  有一些規條我們仍然都要持守
[00:23:58.480 --> 00:24:02.480]  因為信仰不是要鬥快而是鬥遠
[00:24:02.480 --> 00:24:04.480]  這個我經常都說
[00:24:04.480 --> 00:24:07.480]  信仰不是要鬥快而是鬥遠
[00:24:07.480 --> 00:24:11.480]  即是比我們一年班教會
[00:24:11.480 --> 00:24:13.480]  做足所有的事
[00:24:13.480 --> 00:24:15.480]  看完新舊約聖經
[00:24:15.480 --> 00:24:17.480]  接著受了針
[00:24:17.480 --> 00:24:19.480]  做了早餐
[00:24:19.480 --> 00:24:22.480]  但如果你一年後離開了
[00:24:22.480 --> 00:24:24.480]  其實都是廢人
[00:24:24.480 --> 00:24:26.480]  而是直到去主念
[00:24:26.480 --> 00:24:27.480]  能夠持守信仰
[00:24:27.480 --> 00:24:29.480]  直到去見主念為止
[00:24:29.480 --> 00:24:30.480]  那個才是贏
[00:24:30.480 --> 00:24:34.480]  那個勝利其實不是在乎心裁
[00:24:34.480 --> 00:24:36.480]  這個亦都是之前所說過
[00:24:36.480 --> 00:24:40.480]  生死以前我們會覺得是一條線
[00:24:40.480 --> 00:24:42.480]  是完結的
[00:24:42.480 --> 00:24:43.480]  去定義了
[00:24:43.480 --> 00:24:45.480]  這個人繼續生存
[00:24:45.480 --> 00:24:46.480]  就贏了
[00:24:46.480 --> 00:24:47.480]  這個人繼續死了
[00:24:47.480 --> 00:24:48.480]  他就輸了
[00:24:48.480 --> 00:24:49.480]  不關事
[00:24:49.480 --> 00:24:51.480]  上帝的服務
[00:24:51.480 --> 00:24:54.480]  耶穌的服務是將條線劃後了
[00:24:54.480 --> 00:24:57.480]  定義勝利和失敗
[00:24:57.480 --> 00:24:58.480]  那個不是生死
[00:24:58.480 --> 00:25:00.480]  而是究竟人有沒有忠心
[00:25:00.480 --> 00:25:02.480]  忠於這個信念
[00:25:02.480 --> 00:25:05.480]  因此今天探望
[00:25:05.480 --> 00:25:08.480]  在一個這樣的環境下
[00:25:08.480 --> 00:25:12.480]  我們將控制權還給上帝
[00:25:12.480 --> 00:25:15.480]  有很多事情不是我們能夠控制的
[00:25:15.480 --> 00:25:17.480]  我們只能夠忍耐
[00:25:17.480 --> 00:25:19.480]  但這個忍耐不是只等
[00:25:19.480 --> 00:25:20.480]  而是有下落
[00:25:20.480 --> 00:25:22.480]  我們要相信
[00:25:22.480 --> 00:25:27.480]  相信我們主的心意是好的
[00:25:27.480 --> 00:25:29.480]  我們有個祈禱好不好
[00:25:29.480 --> 00:25:42.480]  上帝您最清楚我們在座各位的狀況
[00:25:42.480 --> 00:25:45.480]  在預備這篇信息的時候
[00:25:45.480 --> 00:25:47.480]  雖然都很趕急
[00:25:47.480 --> 00:25:49.480]  但心裏面其實是圍著
[00:25:49.480 --> 00:25:52.480]  不同的人的需要去預備
[00:25:52.480 --> 00:25:54.480]  在座可能有些大兄姐妹
[00:25:54.480 --> 00:25:59.480]  做事或性格上是比較衝動
[00:25:59.480 --> 00:26:04.480]  期盼您能夠將忍耐的果子
[00:26:04.480 --> 00:26:07.480]  這個挑戰能夠放在我們心裏面
[00:26:07.480 --> 00:26:11.480]  讓我們能夠慢慢地去討造成長
[00:26:11.480 --> 00:26:13.480]  以致我們將生命的控制權
[00:26:13.480 --> 00:26:16.480]  時間和環境的控制權都交給您
[00:26:16.480 --> 00:26:19.480]  上帝祝福我們幫助我們
[00:26:19.480 --> 00:26:22.480]  求您順聽我們眾人在面前的禱告
[00:26:22.480 --> 00:26:24.480]  是否有所改變呢?
[00:26:24.480 --> 00:26:24.980]  走

