
[00:00:00.000 --> 00:00:06.000]  各位網友,平安!歡迎大家來到少年堂的周六崇拜
[00:22:03.000 --> 00:22:08.000]  正當孩子要回家
[00:22:08.000 --> 00:22:12.000]  他正在經歷什麼事情
[00:22:12.000 --> 00:22:17.000]  當他一步又一步踏上歸家的路
[00:22:17.000 --> 00:22:19.000]  經文這樣形容
[00:22:19.000 --> 00:22:22.000]  相離還遠,他父親看見就動了持心
[00:22:22.000 --> 00:22:25.000]  跑去擁抱他連連的親嘴
[00:22:25.000 --> 00:22:28.000]  這個父親可能早已在門口等待
[00:22:28.000 --> 00:22:33.000]  差不多每天都在等待,希望兒子能回家
[00:22:33.000 --> 00:22:35.000]  當有一天他等到了
[00:22:35.000 --> 00:22:38.000]  他快快跑到兒子身邊
[00:22:38.000 --> 00:22:40.000]  擁抱他,親他
[00:22:40.000 --> 00:22:45.000]  因為這一刻真的等了很久
[00:22:45.000 --> 00:22:48.000]  不單是父親的等待
[00:22:48.000 --> 00:22:52.000]  這個孩子本來一心回來只是做工人
[00:22:52.000 --> 00:22:54.000]  但他父親不是這樣想
[00:22:54.000 --> 00:22:59.000]  爸爸一見到他就吩咐人將袍子給他穿
[00:22:59.000 --> 00:23:03.000]  將代表兒子的戒指戴在他的指頭
[00:23:03.000 --> 00:23:06.000]  可能他沒有鞋穿,骯髒邋遢
[00:23:06.000 --> 00:23:10.000]  快快將鞋穿在他的腳上
[00:23:10.000 --> 00:23:14.000]  這個父親是否要他做工人
[00:23:14.000 --> 00:23:19.000]  這個父親是對兒子真正的接納和包容
[00:23:19.000 --> 00:23:26.000]  讓他再次重拾兒子的名份
[00:23:26.000 --> 00:23:30.000]  不單只是他們自己圍來慶祝
[00:23:30.000 --> 00:23:34.000]  他說還要將牛宰了,一同慶祝快活
[00:23:34.000 --> 00:23:36.000]  他要跟其他人說
[00:23:36.000 --> 00:23:41.000]  這個兒子是我失而復得,死而復活的兒子
[00:23:41.000 --> 00:23:43.000]  要一起慶祝快樂
[00:23:43.000 --> 00:23:46.000]  這個慶祝有多大
[00:23:46.000 --> 00:23:48.000]  如果你熟悉這段經文
[00:23:48.000 --> 00:23:51.000]  《望子回頭之仙》還提及兩個
[00:23:51.000 --> 00:23:53.000]  帶同一個訊息的比喻
[00:23:53.000 --> 00:23:56.000]  一個是迷羊的比喻
[00:23:56.000 --> 00:23:58.000]  一個牧羊人有一百隻羊
[00:23:58.000 --> 00:24:00.000]  有一隻走失,不知道走到哪裡
[00:24:00.000 --> 00:24:03.000]  牧羊人都要千辛萬苦,長途不捨
[00:24:03.000 --> 00:24:06.000]  都要找回這隻羊
[00:24:06.000 --> 00:24:09.000]  當找到這隻羊,經文裡這樣形容
[00:24:09.000 --> 00:24:14.000]  比那九十九個不用悔改的義人,歡喜重大
[00:24:14.000 --> 00:24:16.000]  有一個人有十個錢幣
[00:24:16.000 --> 00:24:19.000]  有一個不知所措,滾到床下底
[00:24:19.000 --> 00:24:22.000]  結果他要翻箱倒輪
[00:24:22.000 --> 00:24:25.000]  結果找回這個錢幣
[00:24:25.000 --> 00:24:27.000]  結果當他找到的時候
[00:24:27.000 --> 00:24:29.000]  經文又這樣形容
[00:24:29.000 --> 00:24:33.000]  一個罪人悔改神的使者也要這樣為他歡喜
[00:24:33.000 --> 00:24:37.000]  浪子,父親這樣形容
[00:24:37.000 --> 00:24:40.000]  我這個兒子是死而復活,失而復得的
[00:24:40.000 --> 00:24:43.000]  我們就開始慶祝
[00:24:43.000 --> 00:24:46.000]  耶穌說我要找到你
[00:24:46.000 --> 00:24:49.000]  我終於找到你
[00:24:49.000 --> 00:24:53.000]  人要經歷迴轉
[00:24:53.000 --> 00:24:58.000]  經歷之後所帶來的歡喜是大到不得了
[00:24:58.000 --> 00:25:01.000]  今天你和我怎樣踏上這條回家的路
[00:25:01.000 --> 00:25:04.000]  第一,我們要檢視一下今天的光景是怎樣
[00:25:04.000 --> 00:25:07.000]  如果你都不認定我們需要改變的時候
[00:25:07.000 --> 00:25:09.000]  我們根本就沒有能力改變
[00:25:09.000 --> 00:25:12.000]  第二,你有沒有想過要在當中納定你的心
[00:25:12.000 --> 00:25:15.000]  從今天開始,我要納定志向
[00:25:15.000 --> 00:25:18.000]  我就是要去改變
[00:25:18.000 --> 00:25:20.000]  並且你要知道
[00:25:20.000 --> 00:25:23.000]  今天我要回到家,回到父的懷抱裡
[00:25:23.000 --> 00:25:30.000]  所經歷的比我之前所經歷的福氣更大
[00:25:30.000 --> 00:25:32.000]  各位聽眾,當你聽到這裡的時候
[00:25:32.000 --> 00:25:36.000]  你有沒有覺得這個比喻好像差了一點點
[00:25:36.000 --> 00:25:40.000]  一開始所說的,一個父親有多少個兒子
[00:25:40.000 --> 00:25:43.000]  有兩個兒子,剛才說了很多都是小兒子
[00:25:43.000 --> 00:25:46.000]  如何在當中迴轉改變
[00:25:46.000 --> 00:25:48.000]  你有沒有想過大兒子
[00:25:48.000 --> 00:25:50.000]  很多解經家這樣說
[00:25:50.000 --> 00:25:53.000]  其實這個故事裡面有兩個浪子
[00:25:53.000 --> 00:25:55.000]  一個叫做離家的浪子
[00:25:55.000 --> 00:26:00.000]  真的半夜離開父親,今天回來了
[00:26:00.000 --> 00:26:03.000]  其實今天我們在座大部分的人
[00:26:03.000 --> 00:26:05.000]  未必是一個離家的浪子
[00:26:05.000 --> 00:26:07.000]  我們都很聽話
[00:26:07.000 --> 00:26:11.000]  每一天或每個星期都做我們應該做的事
[00:26:11.000 --> 00:26:13.000]  就好像這個大兒子一樣
[00:26:13.000 --> 00:26:17.000]  每天在家裡辛勤的工作
[00:26:17.000 --> 00:26:22.000]  大家記住當耶穌先舉一個比喻
[00:26:22.000 --> 00:26:25.000]  其實他是在面對一件事情
[00:26:25.000 --> 00:26:29.000]  耶穌和一些稅吏和罪人在一起
[00:26:29.000 --> 00:26:31.000]  結果引起當時一些宗教的領袖
[00:26:31.000 --> 00:26:34.000]  法利塞人、民事的不滿
[00:26:34.000 --> 00:26:36.000]  他就跟耶穌說,有沒有搞錯
[00:26:36.000 --> 00:26:38.000]  假裝的都是一個尊貴的老師
[00:26:38.000 --> 00:26:41.000]  為什麼要跟這些罪人在一起
[00:26:41.000 --> 00:26:45.000]  當然因為耶穌要接納這些罪人
[00:26:45.000 --> 00:26:47.000]  結果就說了一個比喻
[00:26:47.000 --> 00:26:50.000]  小兒子,我們很清楚知道
[00:26:50.000 --> 00:26:51.000]  好像在說這些罪人
[00:26:51.000 --> 00:26:53.000]  沒錯,真的做錯事
[00:26:53.000 --> 00:26:55.000]  但是他願意回頭
[00:26:55.000 --> 00:26:57.000]  但是大兒子呢
[00:26:57.000 --> 00:27:01.000]  大兒子好像一直以來都循規蹈矩
[00:27:01.000 --> 00:27:04.000]  好像民事和法利塞一樣
[00:27:04.000 --> 00:27:08.000]  一直以為自己很遵守律法
[00:27:08.000 --> 00:27:11.000]  做了很多不同的功夫
[00:27:11.000 --> 00:27:13.000]  但是他從來都不明白
[00:27:13.000 --> 00:27:16.000]  究竟上帝的心意是什麼
[00:27:16.000 --> 00:27:19.000]  就正如一個大兒子一樣
[00:27:19.000 --> 00:27:21.000]  經常都跟爸爸一起循規蹈矩
[00:27:21.000 --> 00:27:24.000]  在家裡做了他要做的事
[00:27:24.000 --> 00:27:26.000]  但是他從來都不會體貼
[00:27:26.000 --> 00:27:30.000]  爸爸的心意是什麼
[00:27:30.000 --> 00:27:32.000]  大家知道今天你和我
[00:27:32.000 --> 00:27:35.000]  很多時候都扮演著一個大兒子的角色
[00:27:35.000 --> 00:27:37.000]  我們回教會很多年
[00:27:37.000 --> 00:27:39.000]  我們很願意回教會
[00:27:39.000 --> 00:27:41.000]  甚至我們很願意侍奉
[00:27:41.000 --> 00:27:43.000]  我們的人在這裡
[00:27:43.000 --> 00:27:46.000]  但是很想問問大家
[00:27:46.000 --> 00:27:49.000]  究竟你的心今天是不是在這裡
[00:27:49.000 --> 00:27:52.000]  當我們說復上
[00:27:52.000 --> 00:27:53.000]  復上之後
[00:27:53.000 --> 00:27:56.000]  究竟我們的心是不是仍然都在這裡
[00:27:56.000 --> 00:27:58.000]  我們是不是很清楚知道
[00:27:58.000 --> 00:28:01.000]  究竟上帝想我怎麼樣
[00:28:01.000 --> 00:28:03.000]  還是我們有回教會
[00:28:03.000 --> 00:28:05.000]  我們有侍奉
[00:28:05.000 --> 00:28:08.000]  但是我們的生命從來都沒有長進過
[00:28:08.000 --> 00:28:10.000]  從來都沒有改變過
[00:28:10.000 --> 00:28:11.000]  我們從來都不知道
[00:28:11.000 --> 00:28:14.000]  究竟上帝想我怎麼樣
[00:28:14.000 --> 00:28:16.000]  會不會今天我們很多時候
[00:28:16.000 --> 00:28:19.000]  扮演著一個大兒子的角色
[00:28:19.000 --> 00:28:22.000]  盧雲一個很出名的作家
[00:28:22.000 --> 00:28:23.000]  他看到這幅名畫的時候
[00:28:23.000 --> 00:28:24.000]  他都很深受感動
[00:28:24.000 --> 00:28:25.000]  結果他就寫了一本書
[00:28:25.000 --> 00:28:26.000]  叫做《浪子回頭》
[00:28:26.000 --> 00:28:28.000]  一個歸家的故事
[00:28:28.000 --> 00:28:32.000]  然後有人嘗試寫了一本書給他解釋
[00:28:32.000 --> 00:28:34.000]  他說這個家觀已經很淡薄
[00:28:34.000 --> 00:28:35.000]  多變的世代
[00:28:35.000 --> 00:28:37.000]  這個關於回家的比喻
[00:28:37.000 --> 00:28:39.000]  在歷史的長河裡面
[00:28:39.000 --> 00:28:42.000]  仍然發出了很有力量的雄聲
[00:28:42.000 --> 00:28:46.000]  呼喚著每一個人要活出自己的使命
[00:28:46.000 --> 00:28:48.000]  明白上帝的心意
[00:28:48.000 --> 00:28:51.000]  然後我們再次跟著盧雲的腳步
[00:28:51.000 --> 00:28:52.000]  林布蘭的畫
[00:28:52.000 --> 00:28:54.000]  走進這個故事的核心
[00:28:54.000 --> 00:28:57.000]  要做一個生命的選擇
[00:28:57.000 --> 00:29:00.000]  這個選擇背後就是一場屬靈
[00:29:00.000 --> 00:29:01.000]  靈性的真正
[00:29:01.000 --> 00:29:03.000]  你要想一想
[00:29:03.000 --> 00:29:05.000]  究竟今天你自己是小兒子
[00:29:05.000 --> 00:29:07.000]  還是大兒子的角色
[00:29:07.000 --> 00:29:10.000]  無論你是叛逆離家的浪子
[00:29:10.000 --> 00:29:12.000]  還是你仍然留在家裡
[00:29:12.000 --> 00:29:14.000]  但不明白上帝想怎樣
[00:29:14.000 --> 00:29:19.000]  我們都要踏上這條回家的路
[00:29:19.000 --> 00:29:22.000]  盧雲去到這本書最後的時候
[00:29:22.000 --> 00:29:23.000]  這樣跟我們說
[00:29:23.000 --> 00:29:25.000]  其實無論今天你是大兒子也好
[00:29:25.000 --> 00:29:26.000]  小兒子也好
[00:29:26.000 --> 00:29:28.000]  其實可能最終
[00:29:28.000 --> 00:29:30.000]  你都要成為爸爸的角色
[00:29:30.000 --> 00:29:31.000]  父親的角色
[00:29:31.000 --> 00:29:33.000]  當你經歷過回家
[00:29:33.000 --> 00:29:36.000]  你就在當中等候
[00:29:36.000 --> 00:29:39.000]  為每一個願意真正回家的人
[00:29:39.000 --> 00:29:41.000]  歡喜和快樂
[00:29:41.000 --> 00:29:44.000]  這個就是我們的使命
[00:29:44.000 --> 00:29:49.000]  也是上帝在我們生命當中的心意
[00:29:49.000 --> 00:29:51.000]  各位聽眾
[00:29:51.000 --> 00:29:54.000]  今天回家的呼聲正響起
[00:29:54.000 --> 00:29:57.000]  問一個問題
[00:29:57.000 --> 00:30:01.000]  今天你的回應是甚麼
[00:30:01.000 --> 00:30:03.000]  到最後的時間
[00:30:03.000 --> 00:30:06.000]  很想跟大家唱一首侯斯敬拜的詩歌
[00:30:06.000 --> 00:30:09.000]  剛才我們唱過一次
[00:30:09.000 --> 00:30:12.000]  但當你聽完今天講到經文的時候
[00:30:12.000 --> 00:30:16.000]  究竟回轉對你來說的意義是甚麼呢
[00:30:16.000 --> 00:30:22.000]  我盼望這首詩歌成為我們今天的回應
[00:30:22.000 --> 00:30:26.000]  你是否回轉歸向夜和華
[00:30:26.000 --> 00:30:39.000]  (音樂)
[00:30:39.000 --> 00:30:43.000]  來吧 我們歸向夜和華
[00:30:43.000 --> 00:30:45.000]  第一支舞我們一起站起來
[00:30:45.000 --> 00:30:51.000]  你必依次前過我
[00:30:51.000 --> 00:30:58.000]  兩天過後你必使我蘇醒
[00:30:58.000 --> 00:31:02.000]  三天必使我興起
[00:31:02.000 --> 00:31:09.000]  來吧 來吧 我們歸向夜和華
[00:31:09.000 --> 00:31:16.000]  你必降臨如春雨
[00:31:16.000 --> 00:31:22.000]  你的出現如晨光驅霞暗
[00:31:22.000 --> 00:31:28.000]  我要竭力形成你神啊
[00:31:28.000 --> 00:31:34.000]  神啊 求你叫我們回轉
[00:31:34.000 --> 00:31:40.000]  用年光光照著我們
[00:31:40.000 --> 00:31:46.000]  連結你裏面回轉向你的肩
[00:31:46.000 --> 00:31:52.000]  像紙紙連結在葡萄樹
[00:31:52.000 --> 00:31:58.000]  神啊 求你叫我們回轉
[00:31:58.000 --> 00:32:03.000]  跟著你理著你肝引經
[00:32:03.000 --> 00:32:10.000]  重建我裏面 踏下興會的閣樓
[00:32:10.000 --> 00:32:14.000]  豎起這著墨敬拜你
[00:32:14.000 --> 00:32:16.000]  我們多一次 來吧
[00:32:16.000 --> 00:32:24.000]  來吧 我們歸向夜和華
[00:32:24.000 --> 00:32:30.000]  你必依次前過我
[00:32:30.000 --> 00:32:37.000]  兩天過後你必使我蘇醒
[00:32:37.000 --> 00:32:40.000]  三天必使我興起
[00:32:40.000 --> 00:32:48.000]  來吧 我們 來吧 我們歸向夜和華
[00:32:48.000 --> 00:32:54.000]  你必降臨如春雨
[00:32:54.000 --> 00:33:00.000]  你的出現如晨光驅霞暗
[00:33:00.000 --> 00:33:05.000]  我要竭力形成你神啊
[00:33:05.000 --> 00:33:11.000]  神啊 求你叫我們回轉
[00:33:11.000 --> 00:33:17.000]  用年光光照著我們
[00:33:17.000 --> 00:33:23.000]  連結你裏面回轉向你的肩
[00:33:23.000 --> 00:33:27.000]  像紙紙連結在葡萄樹
[00:33:27.000 --> 00:33:35.000]  神啊 求你叫我們回轉
[00:33:35.000 --> 00:33:40.000]  跟著你理著你肝引經
[00:33:40.000 --> 00:33:47.000]  重建我裏面 踏下興會的閣樓
[00:33:47.000 --> 00:33:50.000]  豎起這著墨敬拜你
[00:33:50.000 --> 00:33:53.000]  你讓我開見
[00:33:53.000 --> 00:34:18.000]  你讓我看見 你讓我聽見
[00:34:18.000 --> 00:34:23.000]  你讓我可認識你
[00:34:23.000 --> 00:34:29.000]  你讓我蘇醒 你讓我興起
[00:34:29.000 --> 00:34:35.000]  我們連根隨著你讓我看見
[00:34:35.000 --> 00:34:40.000]  你讓我看見 你讓我聽見
[00:34:40.000 --> 00:34:46.000]  你讓我可認識你
[00:34:46.000 --> 00:34:52.000]  你讓我蘇醒 你讓我興起
[00:34:52.000 --> 00:34:58.000]  我們連根隨著你
[00:34:58.000 --> 00:35:03.000]  神啊 求你叫我們回轉
[00:35:03.000 --> 00:35:09.000]  用年光光照著我們
[00:35:09.000 --> 00:35:15.000]  連結你裏面回轉向你的肩
[00:35:15.000 --> 00:35:21.000]  像紙紙連結在葡萄樹
[00:35:21.000 --> 00:35:27.000]  神啊 求你叫我們回轉
[00:35:27.000 --> 00:35:32.000]  跟著你理著你肝引經
[00:35:32.000 --> 00:35:38.000]  重建我裏面 踏下興會的閣樓
[00:35:38.000 --> 00:35:43.000]  豎起這著墨重建我裏面
[00:35:43.000 --> 00:35:50.000]  重建我裏面 踏下興會的閣樓
[00:35:50.000 --> 00:35:55.000]  豎起這著墨重建我裏面
[00:35:55.000 --> 00:36:01.000]  重建我裏面 踏下興會的閣樓
[00:36:01.000 --> 00:36:08.000]  豎起這著墨敬拜你
[00:36:09.000 --> 00:36:11.000]  我們一起祈禱
[00:36:11.000 --> 00:36:16.000]  在你的裏面我們呼求你
[00:36:16.000 --> 00:36:20.000]  神啊 求你叫我們回轉
[00:36:20.000 --> 00:36:24.000]  你讓我們知道我們今天真的有很多不妥
[00:36:24.000 --> 00:36:27.000]  我們需要回轉歸向你
[00:36:27.000 --> 00:36:32.000]  你告訴我們我們要重建我們的生命
[00:36:32.000 --> 00:36:36.000]  踏下每個閣樓
[00:36:36.000 --> 00:36:41.000]  讓我們成為一群願意敬拜你的子民
[00:36:41.000 --> 00:36:43.000]  求主繼續幫助我們
[00:36:43.000 --> 00:36:46.000]  讓我們有個決心 有個勇氣去回轉歸向你
[00:36:46.000 --> 00:36:50.000]  加能賜力 賜我們有信心
[00:36:50.000 --> 00:36:51.000]  我們多謝主
[00:36:51.000 --> 00:36:54.000]  我們願意在你面前獻上感恩禱告
[00:36:54.000 --> 00:36:56.000]  奉耶穌基督明治祈求
[00:36:56.000 --> 00:36:57.000]  阿們 大家請坐

