
[00:00:00.000 --> 00:00:09.000]  大家好,我是Mandy傳導
[00:24:35.000 --> 00:24:37.000]  很難去說出
[00:24:37.000 --> 00:24:39.000]  如果說的裡面
[00:24:39.000 --> 00:24:41.000]  我會不會有一個挑戰
[00:24:41.000 --> 00:24:43.000]  可能沒有一份工作
[00:24:43.000 --> 00:24:45.000]  想死嗎?
[00:24:45.000 --> 00:24:46.000]  叫你做事
[00:24:46.000 --> 00:24:49.000]  這是你要做的事
[00:24:49.000 --> 00:24:50.000]  你不做
[00:24:50.000 --> 00:24:55.000]  但裡面你會看到你們強大了很多
[00:24:55.000 --> 00:24:58.000]  因為以前要靠自己
[00:24:58.000 --> 00:25:00.000]  很多都要靠自己覺得
[00:25:00.000 --> 00:25:01.000]  但當我們信了耶穌
[00:25:01.000 --> 00:25:06.000]  我們真實心裡將神放在第一位的時候
[00:25:06.000 --> 00:25:09.000]  我們做什麼都邀請神幫我們的時候
[00:25:09.000 --> 00:25:13.000]  裡面就會發覺很美好
[00:25:16.000 --> 00:25:21.000]  因為我們能夠展現神的美好
[00:25:21.000 --> 00:25:24.000]  我們那份柔和謙卑
[00:25:24.000 --> 00:25:27.000]  我們怎樣能夠和人和好
[00:25:27.000 --> 00:25:35.000]  這個關係原來都是因著我們心裡有神在我們生命裡
[00:25:35.000 --> 00:25:40.000]  我們能夠在生活裡作炎作光
[00:25:40.000 --> 00:25:45.000]  這個也是我們很重要的使命
[00:25:45.000 --> 00:25:49.000]  當我們信了耶穌
[00:25:49.000 --> 00:25:51.000]  我信了多好
[00:25:51.000 --> 00:25:57.000]  但我又沒有將福音告訴別人的時候
[00:25:57.000 --> 00:26:01.000]  原來我們生命的目的
[00:26:01.000 --> 00:26:03.000]  其實都沒有發揮
[00:26:03.000 --> 00:26:06.000]  原來在裡面
[00:26:06.000 --> 00:26:10.000]  我們說要活出基督的樣式
[00:26:10.000 --> 00:26:13.000]  原來當你在生命裡
[00:26:13.000 --> 00:26:17.000]  看到你有不同的時候
[00:26:17.000 --> 00:26:19.000]  不是你自己說的
[00:26:19.000 --> 00:26:23.000]  而是當你身邊的人告訴你
[00:26:23.000 --> 00:26:26.000]  你好像有點不同了
[00:26:26.000 --> 00:26:28.000]  你就會發覺
[00:26:28.000 --> 00:26:31.000]  你已經有了耶穌的樣式
[00:26:31.000 --> 00:26:34.000]  有人看到你的改變
[00:26:34.000 --> 00:26:37.000]  是越來越好的改變
[00:26:37.000 --> 00:26:40.000]  原來就是這樣
[00:26:40.000 --> 00:26:46.000]  如果我們由我們開始說
[00:26:46.000 --> 00:26:49.000]  其實我死了也不知道發生什麼事
[00:26:49.000 --> 00:26:55.000]  我繼續活在這個熟悉的世界裡
[00:26:55.000 --> 00:26:58.000]  很多不同的壓力裡
[00:26:58.000 --> 00:27:00.000]  究竟我怎樣呢
[00:27:00.000 --> 00:27:01.000]  我仍然生存
[00:27:01.000 --> 00:27:03.000]  但我其實死了
[00:27:03.000 --> 00:27:05.000]  因為我沒有跟從神
[00:27:05.000 --> 00:27:07.000]  我沒有將神放在我生命裡
[00:27:07.000 --> 00:27:09.000]  成為我的依靠
[00:27:09.000 --> 00:27:12.000]  所以當我沒有依靠神的時候
[00:27:12.000 --> 00:27:14.000]  我們死了也不知道發生什麼事
[00:27:14.000 --> 00:27:18.000]  我們屬靈的生命死了也不知道發生什麼事
[00:27:18.000 --> 00:27:20.000]  另外就是
[00:27:20.000 --> 00:27:28.000]  當我們說放了神在我們生命裡
[00:27:28.000 --> 00:27:32.000]  但其實我們仍然有很多不同的壓力挑戰
[00:27:32.000 --> 00:27:35.000]  但當我們知道我們能夠去抓住神的時候
[00:27:35.000 --> 00:27:40.000]  我們就知道我們活得自由
[00:27:40.000 --> 00:27:45.000]  我們能夠活得知道我們能夠靠著主的恩典
[00:27:45.000 --> 00:27:48.000]  去經過我們很多不同的挑戰
[00:27:48.000 --> 00:27:55.000]  我們繼續能夠成為神使用的器皿
[00:27:55.000 --> 00:27:58.000]  我們能夠將福音傳揚
[00:27:58.000 --> 00:28:04.000]  所以在整段的經文都提醒我們
[00:28:04.000 --> 00:28:10.000]  原本我們都是死在罪裡面
[00:28:10.000 --> 00:28:13.000]  我們不是跟從耶穌
[00:28:13.000 --> 00:28:15.000]  信耶穌的時候我們是這樣的
[00:28:15.000 --> 00:28:20.000]  但因著神的愛我們才能夠分散
[00:28:20.000 --> 00:28:25.000]  我們的生命才能有一個活潑的靈在我們裡面
[00:28:25.000 --> 00:28:28.000]  我們是靠著恩典得救
[00:28:28.000 --> 00:28:31.000]  不是靠任何的表現
[00:28:31.000 --> 00:28:37.000]  當然我們要回應上帝對我們的愛的時候
[00:28:37.000 --> 00:28:39.000]  我們也會有表現
[00:28:39.000 --> 00:28:48.000]  但這些表現不是代表能夠對應恩典
[00:28:48.000 --> 00:28:51.000]  因為恩典就是神賜予
[00:28:51.000 --> 00:28:58.000]  所以當我們去努力去為神作見證的時候
[00:28:58.000 --> 00:29:04.000]  我們也不用在裡面問
[00:29:04.000 --> 00:29:08.000]  我傳了福音但那個人也不相信
[00:29:08.000 --> 00:29:10.000]  是不是你的責任呢?
[00:29:10.000 --> 00:29:16.000]  不是的,我們也知道裡面是神的恩典
[00:29:16.000 --> 00:29:20.000]  人才能夠歸入基督
[00:29:20.000 --> 00:29:24.000]  所以我們要盡自己的本份
[00:29:24.000 --> 00:29:27.000]  做神要我們做的事情就可以了
[00:29:27.000 --> 00:29:34.000]  神給我們一個新生命的目的
[00:29:34.000 --> 00:29:39.000]  就是要活出神美好的形象
[00:29:39.000 --> 00:29:43.000]  當我們問我是誰的時候
[00:29:43.000 --> 00:29:47.000]  我們今天能不能回答
[00:29:47.000 --> 00:29:50.000]  我就是耶穌的門徒
[00:29:50.000 --> 00:29:53.000]  如果今天我們能回答
[00:29:53.000 --> 00:29:55.000]  我們找到自己的時候
[00:29:55.000 --> 00:30:00.000]  我們就能找到我們生存的價值
[00:30:00.000 --> 00:30:05.000]  因為我們知道主看我們很寶貴
[00:30:05.000 --> 00:30:10.000]  所以我對每件事的看法的時候
[00:30:10.000 --> 00:30:12.000]  我都不會怕別人怎麼看我
[00:30:12.000 --> 00:30:14.000]  因為我知道神很愛我
[00:30:14.000 --> 00:30:19.000]  神看我是寶貴的
[00:30:19.000 --> 00:30:25.000]  還有我們活著有什麼意義呢?
[00:30:25.000 --> 00:30:27.000]  剛才在問的時候
[00:30:27.000 --> 00:30:30.000]  我們活著是為主而活
[00:30:30.000 --> 00:30:34.000]  我不知道你們有沒有基訓的同學
[00:30:34.000 --> 00:30:36.000]  有沒有參加基訓的
[00:30:36.000 --> 00:30:38.000]  應該也有上基訓班吧
[00:30:38.000 --> 00:30:42.000]  基訓班我們其中要立志的
[00:30:42.000 --> 00:30:45.000]  就是為主而活
[00:30:45.000 --> 00:30:50.000]  這也是我們每個基督徒很重要的使命
[00:30:50.000 --> 00:30:55.000]  當我們能夠為主而活的時候
[00:30:55.000 --> 00:30:58.000]  我們的生命就不同了
[00:30:58.000 --> 00:31:02.000]  我不會跟別人比較
[00:31:02.000 --> 00:31:06.000]  因為我知道神給我多少
[00:31:06.000 --> 00:31:07.000]  量我多少
[00:31:07.000 --> 00:31:11.000]  那個能力好一點
[00:31:11.000 --> 00:31:12.000]  神用他
[00:31:12.000 --> 00:31:16.000]  整個團隊變得很不同
[00:31:16.000 --> 00:31:17.000]  整個氣氛
[00:31:17.000 --> 00:31:20.000]  因為我們不只看自己
[00:31:20.000 --> 00:31:21.000]  我們也要看別人
[00:31:21.000 --> 00:31:26.000]  這就是我們整個信仰生命裡
[00:31:26.000 --> 00:31:30.000]  很重要的提醒
[00:31:30.000 --> 00:31:35.000]  今天我不知道你們會不會覺得
[00:31:35.000 --> 00:31:39.000]  自己也不是很好
[00:31:39.000 --> 00:31:43.000]  今天耶穌告訴你們
[00:31:43.000 --> 00:31:48.000]  這個十字架是用重架救贖我們
[00:31:48.000 --> 00:31:52.000]  所以你們每一個都是很寶貴
[00:31:52.000 --> 00:31:55.000]  告訴隔壁的人
[00:31:55.000 --> 00:31:57.000]  真的很寶貴
[00:31:57.000 --> 00:32:04.000]  所以不需要再去比較
[00:32:04.000 --> 00:32:07.000]  我們一起祈禱吧
[00:32:07.000 --> 00:32:10.000]  天父上帝我們感謝你
[00:32:10.000 --> 00:32:13.000]  透過保羅提醒我們
[00:32:13.000 --> 00:32:17.000]  我們是神很寶貴的兒女
[00:32:17.000 --> 00:32:21.000]  讓我們今天再一次來到主你的面前
[00:32:21.000 --> 00:32:23.000]  聆聽你的話的時候
[00:32:23.000 --> 00:32:27.000]  神啊你就是這樣告訴我們
[00:32:27.000 --> 00:32:28.000]  你很愛我們
[00:32:28.000 --> 00:32:30.000]  很愛我們每一個
[00:32:30.000 --> 00:32:39.000]  讓我們的生命在你裡面更深展現
[00:32:39.000 --> 00:32:43.000]  主啊因為你眼裡看我們
[00:32:43.000 --> 00:32:47.000]  甚至我們自己也看不到自己
[00:32:47.000 --> 00:32:51.000]  你看我們裡裡外外都看
[00:32:51.000 --> 00:32:54.000]  因為你看我們每一個都很好
[00:32:54.000 --> 00:32:56.000]  美好
[00:32:56.000 --> 00:33:00.000]  所以主我們感謝你
[00:33:00.000 --> 00:33:05.000]  求你繼續去發掘我們很多不同的恩賜
[00:33:05.000 --> 00:33:07.000]  財幹
[00:33:07.000 --> 00:33:11.000]  讓我們的生命不是欣著自己的榮耀
[00:33:11.000 --> 00:33:15.000]  而是將生命榮耀主你
[00:33:15.000 --> 00:33:17.000]  主啊求你這樣帶領我們
[00:33:17.000 --> 00:33:19.000]  感謝你預留我們在你面前的禱告
[00:33:19.000 --> 00:33:22.000]  禱告是奉主耶穌基督的成名
[00:33:22.000 --> 00:33:23.000]  阿們

