
[00:00:00.000 --> 00:00:08.440]  感謝主啊 今天的UFES又是來逼大家聽我廢話的時間
[00:15:29.200 --> 00:15:31.200]  而是由一個被人唾棄
[00:15:31.200 --> 00:15:35.200]  最後寫十字架的耶穌去彰顯出來
[00:15:35.200 --> 00:15:38.200]  當人類只是養賴馬拿
[00:15:38.200 --> 00:15:40.200]  而不是養賴次馬拿的上帝
[00:15:40.200 --> 00:15:45.200]  到最後他們連一個人都進不了英雄之地
[00:15:45.200 --> 00:15:46.200]  是的
[00:15:46.200 --> 00:15:47.200]  或者
[00:15:47.200 --> 00:15:48.200]  或者
[00:15:48.200 --> 00:15:50.200]  或者以色列人見到耶穌的時候
[00:15:50.200 --> 00:15:52.200]  其實他們都是找對人的
[00:15:52.200 --> 00:15:53.200]  耶穌是神的兒子
[00:15:53.200 --> 00:15:55.200]  但他們用錯心態
[00:15:55.200 --> 00:15:56.200]  我會說他們
[00:15:56.200 --> 00:15:57.200]  他們想耶穌做的
[00:15:57.200 --> 00:15:58.200]  是帶他們起義
[00:15:58.200 --> 00:16:01.200]  想耶穌帶他們重建大衛倒頭的帳幕
[00:16:01.200 --> 00:16:03.200]  重建大衛的王朝
[00:16:03.200 --> 00:16:05.200]  想耶穌好像摩西一樣
[00:16:05.200 --> 00:16:06.200]  用實災用技能
[00:16:06.200 --> 00:16:07.200]  用神蹟用魔術
[00:16:07.200 --> 00:16:09.200]  上善伐惡
[00:16:09.200 --> 00:16:10.200]  但耶穌竟然說
[00:16:10.200 --> 00:16:12.200]  喂,不是啊,我不是摩西
[00:16:12.200 --> 00:16:14.200]  我是魚子的羔羊
[00:16:14.200 --> 00:16:16.200]  還說了一大堆很難聽的說話
[00:16:16.200 --> 00:16:18.200]  指責他們這群人,這群粉絲團
[00:16:18.200 --> 00:16:20.200]  就好像他們的祖先一樣
[00:16:20.200 --> 00:16:22.200]  只顧著馬拿
[00:16:22.200 --> 00:16:24.200]  不懂得找次馬拿給他們的神
[00:16:24.200 --> 00:16:27.200]  最後只能得著死亡
[00:16:27.200 --> 00:16:28.200]  而不是生命
[00:16:28.200 --> 00:16:32.200]  在66節形容
[00:16:32.200 --> 00:16:34.200]  從此耶穌的門徒裡面
[00:16:34.200 --> 00:16:36.200]  有很多都走了
[00:16:36.200 --> 00:16:37.200]  不再和他同行
[00:16:37.200 --> 00:16:41.200]  如果大家認識蘇格拉底
[00:16:41.200 --> 00:16:43.200]  或者柏拉圖這些古代的哲學家
[00:16:43.200 --> 00:16:44.200]  你就應該知道
[00:16:44.200 --> 00:16:46.200]  這些哲學家有很多門生
[00:16:46.200 --> 00:16:47.200]  他們都是很多人的老師
[00:16:47.200 --> 00:16:49.200]  老師和學生同行
[00:16:49.200 --> 00:16:51.200]  在古希羅是一種榮譽
[00:16:51.200 --> 00:16:54.200]  但這裡他用了這個字
[00:16:54.200 --> 00:16:55.200]  不再和耶穌同行
[00:16:55.200 --> 00:16:57.200]  反而在智慧行間
[00:16:57.200 --> 00:16:59.200]  有一種羞辱的意味
[00:16:59.200 --> 00:17:01.200]  覺得耶穌無聊
[00:17:01.200 --> 00:17:05.200]  吃完五餅二魚就即棄了耶穌
[00:17:05.200 --> 00:17:06.200]  我們終於點題了
[00:17:06.200 --> 00:17:08.200]  原來不是耶穌吃完即棄
[00:17:08.200 --> 00:17:10.200]  是耶穌被人吃完即棄
[00:17:10.200 --> 00:17:15.200]  我們想見到什麼發生呢
[00:17:15.200 --> 00:17:19.200]  會不會因為我們曾經經歷過初信的火熱
[00:17:19.200 --> 00:17:20.200]  敬拜的感動
[00:17:20.200 --> 00:17:22.200]  教會的復興
[00:17:22.200 --> 00:17:24.200]  小祖同心伏事的強大
[00:17:24.200 --> 00:17:26.200]  我們就覺得耶穌是一個
[00:17:26.200 --> 00:17:29.200]  用大能復興沙盡的神呢
[00:17:29.200 --> 00:17:31.200]  如果沒有呢
[00:17:31.200 --> 00:17:33.200]  大家理事這樣說
[00:17:33.200 --> 00:17:34.200]  如果有一天我祖
[00:17:34.200 --> 00:17:36.200]  教會接近了
[00:17:36.200 --> 00:17:38.200]  那怎麼辦呢
[00:17:38.200 --> 00:17:40.200]  是不是代表神不復興我們
[00:17:40.200 --> 00:17:42.200]  還是我們要問
[00:17:42.200 --> 00:17:45.200]  我們是不是做傳統的不夠勤力
[00:17:45.200 --> 00:17:46.200]  是不是我們關顧做得不夠
[00:17:46.200 --> 00:17:48.200]  是不是我們做得不夠好
[00:17:48.200 --> 00:17:50.200]  我要再繼續努力
[00:17:50.200 --> 00:17:53.200]  做到我見到復興來臨呢
[00:17:53.200 --> 00:17:54.200]  當然
[00:17:54.200 --> 00:17:56.200]  伏事是不會錯的
[00:17:56.200 --> 00:17:57.200]  永遠都不會錯的
[00:17:57.200 --> 00:17:58.200]  奉獻也是不會錯的
[00:17:58.200 --> 00:18:00.200]  如果我說錯就大制了
[00:18:00.200 --> 00:18:01.200]  作為沙集會會有的
[00:18:01.200 --> 00:18:02.200]  責任是要盡的
[00:18:02.200 --> 00:18:04.200]  但我問的是
[00:18:04.200 --> 00:18:06.200]  我們在盡責任的同時
[00:18:06.200 --> 00:18:08.200]  在做做做的同時
[00:18:08.200 --> 00:18:10.200]  我們的心態是什麼呢
[00:18:10.200 --> 00:18:12.200]  我們是期待著
[00:18:12.200 --> 00:18:15.200]  神將舊日復興的光景
[00:18:15.200 --> 00:18:17.200]  再一次帶來我們的教會
[00:18:17.200 --> 00:18:19.200]  即是舊日倒塌的現在要建立
[00:18:19.200 --> 00:18:21.200]  還是期待著
[00:18:21.200 --> 00:18:23.200]  在頹垣敗壓裡面
[00:18:23.200 --> 00:18:24.200]  仍然和我們在身邊
[00:18:24.200 --> 00:18:26.200]  一起撐著那些弟兄姊妹
[00:18:26.200 --> 00:18:27.200]  在他們的身上
[00:18:27.200 --> 00:18:28.200]  我們可以見到
[00:18:28.200 --> 00:18:29.200]  神的作為
[00:18:29.200 --> 00:18:31.200]  在我們旁邊的就是那些人
[00:18:31.200 --> 00:18:33.200]  好
[00:18:33.200 --> 00:18:35.200]  我想大家明白
[00:18:35.200 --> 00:18:38.200]  這個期望落差是最大的
[00:18:38.200 --> 00:18:40.200]  我今天想說的話
[00:18:40.200 --> 00:18:43.200]  有一套很舊的電影
[00:18:43.200 --> 00:18:45.200]  大家有沒有看過
[00:18:45.200 --> 00:18:46.200]  《衰鬼上帝》
[00:18:46.200 --> 00:18:47.200]  有看過的舉手
[00:18:47.200 --> 00:18:48.200]  不是很多
[00:18:48.200 --> 00:18:49.200]  不過不要緊
[00:18:49.200 --> 00:18:50.200]  這個真的很舊
[00:18:50.200 --> 00:18:51.200]  我以為一定會有人看過
[00:18:51.200 --> 00:18:52.200]  看過一定有看過
[00:18:52.200 --> 00:18:54.200]  看過的應該都記得
[00:18:54.200 --> 00:18:56.200]  這套電影是詹基里做的
[00:18:56.200 --> 00:18:57.200]  在電影裡面
[00:18:57.200 --> 00:18:59.200]  飾演上帝的
[00:18:59.200 --> 00:19:01.200]  一個叫摩根·弗里曼的
[00:19:01.200 --> 00:19:02.200]  很出名的演員
[00:19:02.200 --> 00:19:03.200]  是一個黑人
[00:19:03.200 --> 00:19:04.200]  黑人上帝
[00:19:04.200 --> 00:19:05.200]  有一句對白
[00:19:05.200 --> 00:19:07.200]  每一次聽到或想起
[00:19:07.200 --> 00:19:08.200]  我都很感動
[00:19:08.200 --> 00:19:10.200]  他說分開紅海
[00:19:10.200 --> 00:19:11.200]  不過其實那句話
[00:19:11.200 --> 00:19:12.200]  應該是分開一個湯
[00:19:12.200 --> 00:19:15.200]  分開紅海是魔術
[00:19:15.200 --> 00:19:16.200]  不是神蹟
[00:19:16.200 --> 00:19:18.200]  一個單親的媽媽
[00:19:18.200 --> 00:19:19.200]  打著兩份工
[00:19:19.200 --> 00:19:21.200]  去養活她的兒子
[00:19:21.200 --> 00:19:23.200]  仍然抽到時間和她
[00:19:23.200 --> 00:19:24.200]  帶她去踢球
[00:19:24.200 --> 00:19:25.200]  這個是神蹟
[00:19:25.200 --> 00:19:26.200]  一個青少年
[00:19:26.200 --> 00:19:27.200]  向毒品說不
[00:19:27.200 --> 00:19:29.200]  向學習說是
[00:19:29.200 --> 00:19:30.200]  這個是神蹟
[00:19:30.200 --> 00:19:33.200]  這句話是飾演上帝
[00:19:33.200 --> 00:19:35.200]  上帝的角色說的
[00:19:35.200 --> 00:19:38.200]  人人都想我去為他們行神蹟
[00:19:38.200 --> 00:19:40.200]  但他們忘記了
[00:19:40.200 --> 00:19:42.200]  他們是有能力的
[00:19:42.200 --> 00:19:44.200]  如果你想見到神蹟的話
[00:19:44.200 --> 00:19:47.200]  那你就去成為那個神蹟
[00:19:47.200 --> 00:19:50.200]  我不知道大家記不記得
[00:19:50.200 --> 00:19:53.200]  之前和Michael
[00:19:53.200 --> 00:19:55.200]  好像在上星期
[00:19:55.200 --> 00:19:57.200]  Michael那一篇
[00:19:57.200 --> 00:19:58.200]  怎樣說馬福音
[00:19:58.200 --> 00:20:01.200]  和我們作為信徒的責任呢
[00:20:01.200 --> 00:20:03.200]  他說教會是
[00:20:03.200 --> 00:20:06.200]  承繼耶穌福音的群體
[00:20:06.200 --> 00:20:07.200]  這個福音就是
[00:20:07.200 --> 00:20:09.200]  有罪的得寬恕
[00:20:09.200 --> 00:20:11.200]  軟弱的被接納
[00:20:11.200 --> 00:20:13.200]  破碎的被醫治
[00:20:13.200 --> 00:20:16.200]  絕望的人得生命
[00:20:16.200 --> 00:20:20.200]  我最近都在學調整期望
[00:20:20.200 --> 00:20:21.200]  讓自己的期望邏輯
[00:20:21.200 --> 00:20:23.200]  不要太大功課
[00:20:23.200 --> 00:20:25.200]  在大約七月中開始
[00:20:25.200 --> 00:20:28.200]  我會形容我有一點信仰上的崩潰
[00:20:28.200 --> 00:20:31.200]  我向來都不是一個
[00:20:31.200 --> 00:20:32.200]  抗壓力高的人
[00:20:32.200 --> 00:20:33.200]  我都知道
[00:20:33.200 --> 00:20:34.200]  我都不太確定
[00:20:34.200 --> 00:20:35.200]  這幾個月發生的事
[00:20:35.200 --> 00:20:38.200]  是不是神在鍛鍊我的抗壓力
[00:20:38.200 --> 00:20:41.200]  還是純粹想調整我對他的期望
[00:20:41.200 --> 00:20:43.200]  但最近我會形容
[00:20:43.200 --> 00:20:44.200]  我面對了好幾次
[00:20:44.200 --> 00:20:49.200]  關乎於人命的一些很重大的事
[00:20:49.200 --> 00:20:51.200]  我試著逐樣說出來給大家聽
[00:20:51.200 --> 00:20:53.200]  看看大家是否認同
[00:20:53.200 --> 00:20:55.200]  逐件來說
[00:20:55.200 --> 00:20:56.200]  在七月尾的時候
[00:20:56.200 --> 00:20:57.200]  有一位朋友
[00:20:57.200 --> 00:21:00.200]  是一位我很親近的朋友
[00:21:00.200 --> 00:21:03.200]  我結婚的時候想他做兄弟
[00:21:03.200 --> 00:21:04.200]  但他沒有空
[00:21:04.200 --> 00:21:06.200]  他有事
[00:21:06.200 --> 00:21:10.200]  這位朋友忽然間失聯了五天
[00:21:10.200 --> 00:21:13.200]  我本來以為他只是醫療一下
[00:21:13.200 --> 00:21:14.200]  接近一下
[00:21:14.200 --> 00:21:16.200]  在他浮上浮下之後
[00:21:16.200 --> 00:21:18.200]  我問他
[00:21:18.200 --> 00:21:21.200]  我才知道原來他抑鬱症發作
[00:21:21.200 --> 00:21:23.200]  想跳樓
[00:21:23.200 --> 00:21:24.200]  在八月尾
[00:21:24.200 --> 00:21:26.200]  即是一兩個星期前
[00:21:26.200 --> 00:21:29.200]  我收到一位姐妹的消息
[00:21:29.200 --> 00:21:32.200]  她被驗出有大腸癌
[00:21:32.200 --> 00:21:34.200]  要切除所有腸臟
[00:21:34.200 --> 00:21:36.200]  而她和她老公
[00:21:36.200 --> 00:21:40.200]  有一對還是很小很小的子女
[00:21:40.200 --> 00:21:43.200]  在收到這個消息的過兩天
[00:21:43.200 --> 00:21:45.200]  我太太的爺爺
[00:21:45.200 --> 00:21:47.200]  忽然間進了醫院
[00:21:47.200 --> 00:21:48.200]  進院的同一晚
[00:21:48.200 --> 00:21:50.200]  她就離開了世界
[00:21:50.200 --> 00:21:54.200]  這兩個消息發生的中間
[00:21:54.200 --> 00:21:57.200]  我很灰心
[00:21:57.200 --> 00:21:59.200]  我寫了一首很灰心的歌
[00:21:59.200 --> 00:22:03.200]  那一晚
[00:22:03.200 --> 00:22:04.200]  寫了那一晚
[00:22:04.200 --> 00:22:08.200]  我發了給幾個暗黑底的朋友聽
[00:22:08.200 --> 00:22:10.200]  我打算看看有沒有共鳴
[00:22:10.200 --> 00:22:13.200]  其中一位是一位很久沒見的姐妹
[00:22:13.200 --> 00:22:15.200]  她收到之後
[00:22:15.200 --> 00:22:16.200]  又告訴我
[00:22:16.200 --> 00:22:20.200]  她打算衝出馬路
[00:22:20.200 --> 00:22:21.200]  這些事情發生的時候
[00:22:21.200 --> 00:22:23.200]  我就不斷問天父
[00:22:23.200 --> 00:22:24.200]  到底你在哪裡
[00:22:24.200 --> 00:22:27.200]  原來我也在期待
[00:22:27.200 --> 00:22:28.200]  我也在期待
[00:22:28.200 --> 00:22:29.200]  榮譽降下
[00:22:29.200 --> 00:22:31.200]  福岡的心能轉化
[00:22:31.200 --> 00:22:33.200]  我也在期望天父
[00:22:33.200 --> 00:22:36.200]  像刺割英雄一樣來救我的朋友
[00:22:36.200 --> 00:22:38.200]  去救那些在苦難中
[00:22:38.200 --> 00:22:39.200]  在痛苦中
[00:22:39.200 --> 00:22:43.200]  在最底層掙扎的人
[00:22:43.200 --> 00:22:46.200]  但可能天父不是不救他們
[00:22:46.200 --> 00:22:48.200]  而是他在用我的眼睛
[00:22:48.200 --> 00:22:49.200]  用我的耳朵
[00:22:49.200 --> 00:22:52.200]  叫我可以在這些人身邊
[00:22:52.200 --> 00:22:55.200]  就算我沒有能力去救他們也好
[00:22:55.200 --> 00:22:59.200]  但天父要我在這些人身上發現
[00:22:59.200 --> 00:23:02.200]  原來天父有他的計劃
[00:23:02.200 --> 00:23:03.200]  可能是這樣
[00:23:03.200 --> 00:23:05.200]  除非不是
[00:23:05.200 --> 00:23:07.200]  求天父幫我們看到
[00:23:07.200 --> 00:23:10.200]  怎樣去堅持走對的下一步
[00:23:10.200 --> 00:23:13.200]  怎樣宣講有罪的得寬恕
[00:23:13.200 --> 00:23:15.200]  軟弱的被折納
[00:23:15.200 --> 00:23:17.200]  破碎的被醫治
[00:23:17.200 --> 00:23:20.200]  絕望的得生命的這份福音
[00:23:20.200 --> 00:23:22.200]  我們一起低頭祈禱吧
[00:23:22.200 --> 00:23:29.200]  天父願祢來到去閱立我們
[00:23:29.200 --> 00:23:33.200]  在詩歌中的敬拜
[00:23:33.200 --> 00:23:36.200]  在聆聽祢的訊息中
[00:23:36.200 --> 00:23:38.200]  我們敬拜的心
[00:23:39.200 --> 00:23:42.200]  天父願祢來到去帶領我們明白
[00:23:42.200 --> 00:23:44.200]  祢的福音是甚麼
[00:23:44.200 --> 00:23:50.200]  天父求祢幫我們調整我們的期望
[00:23:50.200 --> 00:23:53.200]  讓我們知道榮譽降下
[00:23:53.200 --> 00:23:56.200]  可以不是我們想像的一樣
[00:23:56.200 --> 00:24:00.200]  讓我們知道榮譽降下的時候
[00:24:00.200 --> 00:24:04.200]  可能正正是我們最痛苦
[00:24:04.200 --> 00:24:06.200]  最無助
[00:24:06.200 --> 00:24:08.200]  最憂愁
[00:24:08.200 --> 00:24:12.200]  最見不得光的時間
[00:24:12.200 --> 00:24:15.200]  可能榮譽降下不是
[00:24:15.200 --> 00:24:18.200]  不是幫我們在這種境況中
[00:24:18.200 --> 00:24:20.200]  突然180度迴轉
[00:24:20.200 --> 00:24:23.200]  而是我們可以在這種境況中
[00:24:23.200 --> 00:24:25.200]  我們看到原來
[00:24:25.200 --> 00:24:27.200]  我們的生命
[00:24:27.200 --> 00:24:30.200]  本身就是祢所給我們的神蹟
[00:24:30.200 --> 00:24:32.200]  幫助我們
[00:24:32.200 --> 00:24:35.200]  讓我們看見祢福音的大能
[00:24:35.200 --> 00:24:41.200]  看見原來耶穌基督就是福音的起頭
[00:24:41.200 --> 00:24:44.200]  讓我們學孝耶穌一樣
[00:24:44.200 --> 00:24:46.200]  叫有罪的得寬恕
[00:24:46.200 --> 00:24:48.200]  軟弱的被接納
[00:24:48.200 --> 00:24:50.200]  破碎的得醫治
[00:24:50.200 --> 00:24:52.200]  絕望的人得生命
[00:24:52.200 --> 00:24:54.200]  多謝祢我們禱告敬拜
[00:24:54.200 --> 00:24:56.200]  教託奉耶穌的聖名自祈求
[00:24:56.200 --> 00:24:58.200]  阿門
[00:24:58.200 --> 00:25:00.200]  (字幕製作:貝爾)

