
[00:00:00.000 --> 00:00:02.000]  大家
[00:18:00.400 --> 00:18:02.400]  而是一個令人放心
[00:18:02.400 --> 00:18:04.400]  互相開放
[00:18:04.400 --> 00:18:05.400]  互相欣賞
[00:18:05.400 --> 00:18:07.400]  扶持的地方
[00:18:07.400 --> 00:18:10.400]  大家不會因為大家的不相同
[00:18:10.400 --> 00:18:12.400]  就互相輕視大家
[00:18:12.400 --> 00:18:16.400]  而是當大家已經在困境谷底的時候
[00:18:16.400 --> 00:18:19.400]  你會知道無論我多麼的不行
[00:18:19.400 --> 00:18:21.400]  我現在多麼的差
[00:18:21.400 --> 00:18:23.400]  他們都不會輕視我
[00:18:23.400 --> 00:18:24.400]  他們都會接納我
[00:18:24.400 --> 00:18:26.400]  就好像神
[00:18:26.400 --> 00:18:27.400]  在我們最差的時候
[00:18:27.400 --> 00:18:29.400]  祂都無條件愛我
[00:18:29.400 --> 00:18:32.400]  接納和我同在一樣
[00:18:32.400 --> 00:18:35.400]  所以現在我想給大家一點時間
[00:18:35.400 --> 00:18:38.400]  給大家慢慢想想
[00:18:38.400 --> 00:18:41.400]  你現在可以怎樣做
[00:18:41.400 --> 00:18:43.400]  才可以令你
[00:18:43.400 --> 00:18:45.400]  或者令你的小組
[00:18:45.400 --> 00:18:48.400]  成為一個更加令人安心
[00:18:48.400 --> 00:18:51.400]  可以放心分享的地方
[00:18:51.400 --> 00:18:53.400]  我給大家一點時間
[00:18:53.400 --> 00:18:54.400]  想想
[00:18:54.400 --> 00:18:56.400]  然後你可以去當中
[00:18:56.400 --> 00:18:59.400]  和神祈禱求神幫助你
[00:18:59.400 --> 00:19:02.400]  之後我會和大家一起禱告
[00:19:02.400 --> 00:19:05.400]  大家有安靜一會的時間
[00:19:05.400 --> 00:19:26.400]  (音樂)
[00:19:26.400 --> 00:19:28.400]  主阿爸感謝你
[00:19:28.400 --> 00:19:31.400]  感謝你叫我們有一班同路人
[00:19:31.400 --> 00:19:33.400]  一起走天路
[00:19:33.400 --> 00:19:34.400]  一起走上去
[00:19:34.400 --> 00:19:36.400]  願主親自幫助我們
[00:19:36.400 --> 00:19:38.400]  學會彼此接納
[00:19:38.400 --> 00:19:39.400]  互相欣賞
[00:19:39.400 --> 00:19:42.400]  在最艱難的時間
[00:19:42.400 --> 00:19:44.400]  我們都不會輕視對方
[00:19:44.400 --> 00:19:46.400]  而是互相扶持
[00:19:46.400 --> 00:19:47.400]  同行天路
[00:19:47.400 --> 00:19:49.400]  也感謝主阿爸
[00:19:49.400 --> 00:19:52.400]  你接納我們一位本上的人
[00:19:52.400 --> 00:19:53.400]  本上的神
[00:19:53.400 --> 00:19:56.400]  是當中無條件愛我們的
[00:19:56.400 --> 00:19:57.400]  此禱告交託
[00:19:57.400 --> 00:20:00.400]  奉靠主耶穌基督之名而求
[00:20:00.400 --> 00:20:01.400]  阿們
[00:20:01.400 --> 00:20:03.400]  (字幕製作:貝爾)

