
[00:00:00.000 --> 00:00:01.000]  (笑)
[00:24:30.000 --> 00:24:35.000]  是需要我們花時間努力浸淫在一個群體裡
[00:24:35.000 --> 00:24:37.000]  一個跟隨耶穌的群體裡
[00:24:37.000 --> 00:24:40.000]  浸淫在我們跟神的關係,跟神的互動裡
[00:24:40.000 --> 00:24:42.000]  我不知道在在有多少人有煮過東西吃
[00:24:42.000 --> 00:24:44.000]  或者有看過別人煮東西吃
[00:24:44.000 --> 00:24:46.000]  就是你煮東西之前,你煮一塊肉
[00:24:46.000 --> 00:24:51.000]  你想它有味道,你要將肉放在一碗調味料裡
[00:24:51.000 --> 00:24:55.000]  豉油糖,生粉,生粉沒有味道,豉油糖
[00:24:55.000 --> 00:25:01.000]  經過時間的浸淫,食材就會吸收調味料的味道
[00:25:01.000 --> 00:25:06.000]  而你吃的時候,它就會反映調味料的味道
[00:25:06.000 --> 00:25:11.000]  如果是這樣,弟弟姐妹,今天你的生命像哪一個?
[00:25:11.000 --> 00:25:18.000]  你的生命反映著的是什麼,或者是哪一個特質?
[00:25:18.000 --> 00:25:24.000]  你有沒有讓你自己浸淫在一個跟隨耶穌的群體裡?
[00:25:24.000 --> 00:25:31.000]  你身邊有沒有哪一個可以成為你效法的對象?
[00:25:31.000 --> 00:25:37.000]  可以幫助你成為一個更像基督,更能夠反映上帝形象的生命?
[00:25:37.000 --> 00:25:43.000]  弟弟姐妹,如果你需要效法耶穌基督更多
[00:25:43.000 --> 00:25:47.000]  你今天或許需要做一個怎樣的改變?
[00:25:47.000 --> 00:25:50.000]  我們一起祈禱
[00:25:50.000 --> 00:25:59.000]  創造你的神,你呼召我們來到你的面前
[00:25:59.000 --> 00:26:02.000]  來認識你,來跟隨你
[00:26:02.000 --> 00:26:07.000]  感謝你,你拆散耶穌基督,導誠肉身來到地上
[00:26:07.000 --> 00:26:09.000]  讓我們可以透過祂來認識你
[00:26:09.000 --> 00:26:15.000]  更加我們可以透過耶穌來回復你所創造給我們美好的神的形象
[00:26:15.000 --> 00:26:20.000]  我們也感謝你,你給我們有信仰群體
[00:26:20.000 --> 00:26:23.000]  在群體裡我們可以互相效法
[00:26:23.000 --> 00:26:26.000]  一起尋求你,認識你的路上
[00:26:26.000 --> 00:26:29.000]  我們一起去辨識,一起去見證
[00:26:29.000 --> 00:26:32.000]  最初今年教會的主題是關愛倫社
[00:26:32.000 --> 00:26:36.000]  聖靈的原理引導我們從耶穌基督身上看到
[00:26:36.000 --> 00:26:43.000]  他是怎樣以身作則,怎樣實在地實踐愛倫社
[00:26:43.000 --> 00:26:46.000]  更加求主耶穌你帶領我們經歷
[00:26:46.000 --> 00:26:51.000]  當我們回復生命你所創造的模樣的時候
[00:26:51.000 --> 00:26:57.000]  我們是怎樣可以重新經歷你給我們生命的滿足和喜樂
[00:26:57.000 --> 00:26:59.000]  願你幫助我們,也帶領我們
[00:26:59.000 --> 00:27:03.000]  在你面前的禱告,是奉主耶穌基督,得聖名自已,求
[00:27:03.000 --> 00:27:04.000]  感冒了
[00:27:04.000 --> 00:27:06.000]  (字幕製作:貝爾)

