
[00:00:00.000 --> 00:00:08.000]  今天的經文記載在倉西的二十四章十至二十七節
[00:21:30.000 --> 00:21:34.000]  最後我們看不到神的時候
[00:21:34.000 --> 00:21:36.000]  我們會得罪神
[00:21:36.000 --> 00:21:38.000]  我們奪去了榮耀
[00:21:38.000 --> 00:21:41.000]  雖然這些不是必然的結果
[00:21:41.000 --> 00:21:43.000]  不是因果關係
[00:21:43.000 --> 00:21:46.000]  但這些都是我自己親身的經歷
[00:21:46.000 --> 00:21:48.000]  也想藉著這些經歷
[00:21:48.000 --> 00:21:50.000]  和大家提醒大家
[00:21:50.000 --> 00:21:54.000]  叫大家不要去做
[00:21:54.000 --> 00:21:57.000]  以致大家可以引以為鑒
[00:21:57.000 --> 00:22:00.000]  最後祝福大家我們一起低頭禱告
[00:22:00.000 --> 00:22:09.000]  天父我求祢常常提醒我們
[00:22:09.000 --> 00:22:13.000]  求祢聖靈溫柔地提醒
[00:22:13.000 --> 00:22:17.000]  以致我們做每一步的時候都想起你
[00:22:17.000 --> 00:22:21.000]  以致我們都帶著你在我們的生活裡面
[00:22:21.000 --> 00:22:23.000]  最後願祢都去感動我們
[00:22:23.000 --> 00:22:27.000]  感動我們怎樣藉著聖經
[00:22:27.000 --> 00:22:28.000]  藉著講道
[00:22:28.000 --> 00:22:29.000]  藉著敬拜
[00:22:29.000 --> 00:22:31.000]  來聽到祢的聲音
[00:22:31.000 --> 00:22:33.000]  祂在我們的腦裡
[00:22:33.000 --> 00:22:35.000]  很多時候我們都不知道怎麼走
[00:22:35.000 --> 00:22:38.000]  祂在我們的腦裡有很多疑問
[00:22:38.000 --> 00:22:42.000]  但因為我們知道祢仍然臨在當中
[00:22:42.000 --> 00:22:46.000]  今天我們知道祢常常與我們同在
[00:22:46.000 --> 00:22:48.000]  最後願我們去觀看祢的作為
[00:22:48.000 --> 00:22:51.000]  願我們懂得去紀念祢
[00:22:51.000 --> 00:22:55.000]  以致我們能夠與祢有很親密的關係
[00:22:55.000 --> 00:22:56.000]  主我求祢
[00:22:56.000 --> 00:22:58.000]  祢就是這樣帶著我們每一個
[00:22:58.000 --> 00:23:01.000]  就是這樣叫我們走我們每一步的路
[00:23:01.000 --> 00:23:02.000]  主多謝祢
[00:23:02.000 --> 00:23:03.000]  以上禱告
[00:23:03.000 --> 00:23:05.000]  奉下主耶穌基督的名義而求
[00:23:05.000 --> 00:23:06.000]  阿們

