
[00:00:00.000 --> 00:00:04.640]  在這個大才席的年三十晚裏面
[00:22:34.640 --> 00:22:38.640]  這是上帝給我們很大的恩典
[00:22:38.640 --> 00:22:43.640]  他說雖然我們外在會日漸扭壞
[00:22:43.640 --> 00:22:48.640]  但內在的人會日日更新
[00:22:48.640 --> 00:22:52.640]  在我們外表可能會敗壞
[00:22:52.640 --> 00:22:55.640]  但在上帝給我們的生命
[00:22:55.640 --> 00:22:57.640]  我們的內在生命裏
[00:22:57.640 --> 00:23:00.640]  其實可以每日更新
[00:23:00.640 --> 00:23:04.640]  當我們看到季節不同的轉變的時候
[00:23:04.640 --> 00:23:08.640]  外表可能會有不同
[00:23:08.640 --> 00:23:12.640]  也有剩下一棵樹
[00:23:12.640 --> 00:23:14.640]  沒有葉子的光景
[00:23:14.640 --> 00:23:17.640]  不過我們憐於上帝的時候
[00:23:17.640 --> 00:23:21.640]  我們的生命可以再一次更新過來
[00:23:21.640 --> 00:23:25.640]  上帝就是這樣告訴我們
[00:23:25.640 --> 00:23:28.640]  生命會更新
[00:23:28.640 --> 00:23:34.640]  你願不願意不斷地穿上新人呢?
[00:23:34.640 --> 00:23:39.640]  過年的時候
[00:23:39.640 --> 00:23:42.640]  我相信大家都會買新衣服
[00:23:42.640 --> 00:23:45.640]  小時候不是經常可以買新衣服
[00:23:45.640 --> 00:23:48.640]  過年才有新衣服
[00:23:48.640 --> 00:23:50.640]  有一點點模糊
[00:23:50.640 --> 00:23:54.640]  可能有些人知道我是母親生的
[00:23:54.640 --> 00:23:57.640]  我妹妹的樣子很相似
[00:23:57.640 --> 00:23:59.640]  你看不看到?
[00:23:59.640 --> 00:24:00.640]  不單樣子相似
[00:24:00.640 --> 00:24:04.640]  衣服也一模一樣
[00:24:04.640 --> 00:24:07.640]  每次過年都會買一模一樣的衣服給我們
[00:24:07.640 --> 00:24:10.640]  有些人覺得我們有趣
[00:24:10.640 --> 00:24:13.640]  但事實上我們很不喜歡
[00:24:13.640 --> 00:24:18.640]  雖然媽媽比較嚴厲
[00:24:18.640 --> 00:24:21.640]  但有一年我鼓起勇氣
[00:24:21.640 --> 00:24:24.640]  不像現在喜歡買什麼衣服
[00:24:24.640 --> 00:24:27.640]  以前可能一年才買過一件衣服
[00:24:27.640 --> 00:24:29.640]  所以要鼓起勇氣跟媽媽說
[00:24:29.640 --> 00:24:32.640]  不要再一模一樣
[00:24:32.640 --> 00:24:34.640]  於是終於不一模一樣
[00:24:34.640 --> 00:24:35.640]  看不看得到?
[00:24:35.640 --> 00:24:38.640]  顏色分別了
[00:24:38.640 --> 00:24:42.640]  唉,這樣也是一樣
[00:24:42.640 --> 00:24:47.640]  於是下年又鼓起勇氣跟媽媽說
[00:24:47.640 --> 00:24:50.640]  可不可以自己選擇?
[00:24:50.640 --> 00:24:52.640]  她說:你可不可以不打架?不爭?
[00:24:52.640 --> 00:24:54.640]  我說可以
[00:24:54.640 --> 00:24:56.640]  如果我妹妹喜歡那件衣服
[00:24:56.640 --> 00:24:57.640]  我一定讓她
[00:24:57.640 --> 00:25:02.640]  所以終於可以有兩件不同的衣服
[00:25:02.640 --> 00:25:05.640]  由我們自己選擇
[00:25:05.640 --> 00:25:06.640]  看不看得到?
[00:25:06.640 --> 00:25:08.640]  照片之前也笑不出來
[00:25:08.640 --> 00:25:11.640]  那張可以有笑容
[00:25:11.640 --> 00:25:16.640]  其實每年換衣服我們也會
[00:25:16.640 --> 00:25:21.640]  上帝給我們每件衣服也有不同
[00:25:21.640 --> 00:25:24.640]  你有否留意上帝給你的衣服是怎樣?
[00:25:24.640 --> 00:25:26.640]  上帝形象那件是怎樣?
[00:25:26.640 --> 00:25:29.640]  我們每次配搭衣服都會配搭
[00:25:29.640 --> 00:25:30.640]  你有否去配搭?
[00:25:30.640 --> 00:25:33.640]  有沒有留意上帝給你的衣服是怎樣?
[00:25:33.640 --> 00:25:36.640]  你每年應該也要換
[00:25:36.640 --> 00:25:41.640]  你長大了也會買不同尺寸的衣服
[00:25:41.640 --> 00:25:44.640]  所以我想穿小尺寸的
[00:25:44.640 --> 00:25:47.640]  不過也要買
[00:25:47.640 --> 00:25:52.640]  到了某個年紀也要換不同的服裝
[00:25:52.640 --> 00:25:54.640]  我記得有一年
[00:25:54.640 --> 00:25:56.640]  李牧回來我們同工崇拜
[00:25:56.640 --> 00:25:58.640]  有一次我趕到
[00:25:58.640 --> 00:26:01.640]  那年很流行迷你裙
[00:26:01.640 --> 00:26:03.640]  我穿了迷你裙
[00:26:03.640 --> 00:26:05.640]  我們在大堂不能穿
[00:26:05.640 --> 00:26:07.640]  同工崇拜穿了
[00:26:07.640 --> 00:26:09.640]  誰知被他說
[00:26:09.640 --> 00:26:11.640]  什麼世界?
[00:26:11.640 --> 00:26:14.640]  最後也穿迷你裙?
[00:26:14.640 --> 00:26:17.640]  嚇得我以後也不敢穿了
[00:26:17.640 --> 00:26:21.640]  什麼年紀也要配搭
[00:26:21.640 --> 00:26:25.640]  所以其實我們的生命就是這樣
[00:26:25.640 --> 00:26:29.640]  上帝也很想我們不斷更換
[00:26:29.640 --> 00:26:31.640]  上帝給我們合適
[00:26:31.640 --> 00:26:34.640]  我們這刻需要的衣服
[00:26:34.640 --> 00:26:39.640]  上帝給我們形象的尾線
[00:26:39.640 --> 00:26:42.640]  在一次祈禱會
[00:26:42.640 --> 00:26:45.640]  我們周二同工有一個祖祖會
[00:26:45.640 --> 00:26:48.640]  最近在祈禱
[00:26:48.640 --> 00:26:50.640]  不斷在祈禱的時候
[00:26:50.640 --> 00:26:52.640]  朱先生帶著我們
[00:26:52.640 --> 00:26:53.640]  我們就在想
[00:26:53.640 --> 00:26:55.640]  如何打開我們的心
[00:26:55.640 --> 00:26:58.640]  我們的眼睛去看上帝呢?
[00:26:58.640 --> 00:27:03.640]  看到我的生命要張開給上帝
[00:27:03.640 --> 00:27:05.640]  迎接一些東西
[00:27:05.640 --> 00:27:06.640]  迎接什麼?
[00:27:06.640 --> 00:27:07.640]  不太清楚
[00:27:07.640 --> 00:27:10.640]  突然越唱越去祈禱
[00:27:10.640 --> 00:27:12.640]  越去敬拜的時候
[00:27:12.640 --> 00:27:13.640]  上帝就說
[00:27:13.640 --> 00:27:15.640]  讓我看到一幅圖
[00:27:15.640 --> 00:27:18.640]  就是一群人牽著
[00:27:18.640 --> 00:27:20.640]  有沒有玩過「取紅傘」
[00:27:20.640 --> 00:27:23.640]  要張開去接住
[00:27:23.640 --> 00:27:25.640]  這個生命要接住
[00:27:25.640 --> 00:27:27.640]  接住什麼呢?
[00:27:27.640 --> 00:27:29.640]  然後耀卿傳道就祈禱
[00:27:29.640 --> 00:27:31.640]  讀了一段經文
[00:27:31.640 --> 00:27:33.640]  詩篇29篇10節
[00:27:33.640 --> 00:27:38.640]  「耶和華坐著洪水之上為王」
[00:27:38.640 --> 00:27:40.640]  「耶和華坐著為王直到永遠」
[00:27:40.640 --> 00:27:44.640]  「耶和華必賜力量給他的百姓」
[00:27:44.640 --> 00:27:47.640]  「耶和華必賜平安的福給他的百姓」
[00:27:47.640 --> 00:27:48.640]  上帝要接
[00:27:48.640 --> 00:27:50.640]  要我接的力量
[00:27:50.640 --> 00:27:52.640]  要接上帝給的平安的福
[00:27:52.640 --> 00:27:54.640]  不單要我接
[00:27:54.640 --> 00:27:57.640]  也要整個群體去接
[00:27:57.640 --> 00:27:59.640]  但願上帝同樣是這樣
[00:27:59.640 --> 00:28:04.640]  幫助我們成為一個潔淨的器皿
[00:28:04.640 --> 00:28:07.640]  去承載上帝給我們的恩典
[00:28:07.640 --> 00:28:08.640]  我們的能力
[00:28:08.640 --> 00:28:10.640]  以至整個教會
[00:28:10.640 --> 00:28:13.640]  都能夠成為他合用的器皿
[00:28:13.640 --> 00:28:19.640]  能夠繼續傳講上帝給我們的使命
[00:28:19.640 --> 00:28:22.640]  今年繼續是教會年
[00:28:22.640 --> 00:28:26.640]  正正是如何迎接人回來的時候
[00:28:26.640 --> 00:28:30.640]  我們生命是如何實踐呢?
[00:28:30.640 --> 00:28:33.640]  願我們一起起立
[00:28:33.640 --> 00:28:38.640]  用一個回應詩去回應上帝給我們的恩典
[00:28:38.640 --> 00:28:46.640]  重新在上帝面前的那份立志
[00:28:46.640 --> 00:28:51.640]  我們準備好我們的生命去回應上帝了嗎?
[00:28:51.640 --> 00:28:53.640]  在這一年裡
[00:28:53.640 --> 00:28:58.640]  我們用什麼樣的生命去迎接上帝
[00:28:58.640 --> 00:29:01.640]  說要賜福去賜力量給我們
[00:29:01.640 --> 00:29:04.640]  真正的福是怎樣的呢?
[00:29:04.640 --> 00:29:08.640]  讓我們用這首《一生跟隨你》
[00:29:08.640 --> 00:29:14.640]  成為我們在主裡的那份祈求
[00:29:14.640 --> 00:29:25.640]  (音樂)
[00:29:25.640 --> 00:29:34.640]  請你寄給我 情節的信
[00:29:34.640 --> 00:29:40.640]  靜靜跟隨你
[00:29:40.640 --> 00:29:47.640]  我更不甘心愛你
[00:29:47.640 --> 00:29:53.640]  因你已深愛我
[00:29:53.640 --> 00:30:06.640]  跟隨你的腳步
[00:30:06.640 --> 00:30:13.640]  我說你對我不善
[00:30:13.640 --> 00:30:20.640]  而你欠愛令我
[00:30:20.640 --> 00:30:27.640]  更多緊緊的我願
[00:30:27.640 --> 00:30:34.640]  這一生跟隨你
[00:30:34.640 --> 00:30:38.640]  就與我同行
[00:30:38.640 --> 00:30:41.640]  Oh true
[00:30:41.640 --> 00:30:45.640]  聽到我聲明
[00:30:45.640 --> 00:30:52.640]  賜給我甜蜜的你
[00:30:52.640 --> 00:30:56.640]  保護你心意
[00:30:56.640 --> 00:31:01.640]  一生跟隨你
[00:31:01.640 --> 00:31:06.640]  (音樂)
[00:31:06.640 --> 00:31:13.640]  就賜給我 情節的信
[00:31:13.640 --> 00:31:19.640]  靜靜跟隨你
[00:31:19.640 --> 00:31:26.640]  我更不甘心愛你
[00:31:26.640 --> 00:31:37.640]  因你已深愛我
[00:31:37.640 --> 00:31:46.640]  跟隨你的腳步
[00:31:46.640 --> 00:31:51.640]  我說你對我不善
[00:31:51.640 --> 00:31:58.640]  而你欠愛令我
[00:31:58.640 --> 00:32:05.640]  更多緊緊的我願
[00:32:05.640 --> 00:32:11.640]  這一生跟隨你
[00:32:11.640 --> 00:32:14.640]  就與我同行
[00:32:14.640 --> 00:32:17.640]  Oh true
[00:32:17.640 --> 00:32:21.640]  聽到我聲明
[00:32:21.640 --> 00:32:28.640]  賜給我甜蜜的你
[00:32:28.640 --> 00:32:31.640]  保護你心意
[00:32:31.640 --> 00:32:36.640]  一生跟隨你
[00:32:36.640 --> 00:32:43.640]  (音樂)
[00:32:43.640 --> 00:32:50.640]  我為你渴望
[00:32:50.640 --> 00:32:56.640]  為你躺在地
[00:32:56.640 --> 00:33:03.640]  我為你渴望
[00:33:03.640 --> 00:33:10.640]  一生跟隨你
[00:33:10.640 --> 00:33:16.640]  我為你渴望
[00:33:16.640 --> 00:33:23.640]  為你躺在地
[00:33:23.640 --> 00:33:29.640]  我為你渴望
[00:33:29.640 --> 00:33:34.640]  一生跟隨你
[00:33:34.640 --> 00:33:38.640]  (音樂)
[00:33:38.640 --> 00:33:47.640]  我願這一生跟隨你
[00:33:47.640 --> 00:33:50.640]  就與我同行
[00:33:50.640 --> 00:33:53.640]  Oh true
[00:33:53.640 --> 00:33:57.640]  聽到我聲明
[00:33:57.640 --> 00:34:03.640]  賜給我甜蜜的你
[00:34:03.640 --> 00:34:07.640]  保護你心意
[00:34:07.640 --> 00:34:13.640]  一生跟隨你
[00:34:13.640 --> 00:34:16.640]  保護你心意
[00:34:16.640 --> 00:34:22.640]  一生跟隨你
[00:34:22.640 --> 00:34:25.640]  主啊,這是我們的呼求
[00:34:25.640 --> 00:34:28.640]  我們很想生命能夠更新
[00:34:28.640 --> 00:34:31.640]  能夠有你自己的形象
[00:34:31.640 --> 00:34:35.640]  以致我們能夠為你行各樣的善事
[00:34:35.640 --> 00:34:38.640]  能夠將你的名去彰顯
[00:34:38.640 --> 00:34:40.640]  主啊,你幫助我們
[00:34:40.640 --> 00:34:43.640]  接下來一年,我們生命要朝向你
[00:34:43.640 --> 00:34:45.640]  我們要更愛你
[00:34:45.640 --> 00:34:47.640]  我們要更多的跟從你
[00:34:47.640 --> 00:34:49.640]  主啊,你就幫助我們
[00:34:49.640 --> 00:34:51.640]  成為你合容的氣味
[00:34:51.640 --> 00:34:53.640]  隨時讓你去使用
[00:34:53.640 --> 00:34:54.640]  多謝,讚美你
[00:34:54.640 --> 00:34:55.640]  聽我們禱告、交託
[00:34:55.640 --> 00:34:57.640]  奉耶穌基督成名
[00:34:57.640 --> 00:34:58.640]  阿們

