
[00:00:00.000 --> 00:00:10.160]  今天我們會進入一個新的講道系列
[00:16:53.120 --> 00:16:54.320]  原來那個得益
[00:16:54.320 --> 00:16:56.280]  不只是我們自己
[00:16:56.280 --> 00:16:57.320]  不只是上帝
[00:16:57.320 --> 00:17:01.360]  而是我們同得上帝那份榮耀
[00:17:01.360 --> 00:17:04.160]  所以今天想和大家再去反思一件事
[00:17:04.160 --> 00:17:05.760]  就是
[00:17:05.760 --> 00:17:09.760]  我們沒辦法感恩讚美
[00:17:09.760 --> 00:17:14.320]  懷著心懷感恩讚美地回來教會的原因
[00:17:14.320 --> 00:17:15.840]  我不知道大家是不是
[00:17:15.840 --> 00:17:20.080]  你們覺得回來教會很開心嗎
[00:17:20.080 --> 00:17:22.240]  你覺得回來教會很感恩
[00:17:22.240 --> 00:17:24.240]  感謝主讓我回來教會
[00:17:24.240 --> 00:17:27.240]  或者很期待下星期可以回教會
[00:17:27.240 --> 00:17:30.320]  我以前回教會是有一種這樣的心情
[00:17:30.320 --> 00:17:32.120]  很期待下星期回來教會
[00:17:32.120 --> 00:17:34.240]  因為很想敬拜上帝
[00:17:34.240 --> 00:17:36.640]  因為很開心
[00:17:36.640 --> 00:17:39.040]  但是會不會有時候我們覺得
[00:17:39.040 --> 00:17:39.720]  這件事
[00:17:39.720 --> 00:17:41.520]  就是我覺得
[00:17:41.520 --> 00:17:43.320]  感恩讚美有一個敵人
[00:17:43.320 --> 00:17:45.400]  那個敵人就是
[00:17:45.400 --> 00:17:47.680]  我們覺得這些是應份的
[00:17:47.680 --> 00:17:51.960]  我們覺得我們平時回到教會是應份的
[00:17:51.960 --> 00:17:54.520]  我們會不會就是有時候
[00:17:54.520 --> 00:17:55.840]  回教會太久
[00:17:55.840 --> 00:17:58.040]  或者每個星期都回教會
[00:17:58.040 --> 00:18:00.360]  有回教會沒有回也無所謂
[00:18:00.360 --> 00:18:02.560]  所以我們忘記了
[00:18:02.560 --> 00:18:04.880]  原來我們回來教會也是一個因典
[00:18:04.880 --> 00:18:06.960]  然後我們
[00:18:06.960 --> 00:18:11.680]  沒有從心而發去領受這一份感恩讚美
[00:18:11.680 --> 00:18:14.560]  然後謝飯土也是一個操練
[00:18:14.560 --> 00:18:16.280]  就是我們是不是每頓飯
[00:18:16.280 --> 00:18:18.960]  你真的心懷感激地吃那頓飯
[00:18:18.960 --> 00:18:20.520]  你是覺得上帝供應給你
[00:18:20.520 --> 00:18:21.680]  然後吃那頓飯
[00:18:21.680 --> 00:18:24.600]  還是快快其完那個
[00:18:24.600 --> 00:18:26.360]  謝飯土就直接吃
[00:18:26.360 --> 00:18:28.560]  其實那個是念口往的
[00:18:28.560 --> 00:18:30.320]  究竟是怎樣呢
[00:18:30.320 --> 00:18:31.840]  所以
[00:18:31.840 --> 00:18:33.920]  很想鼓勵一下今天的經文
[00:18:33.920 --> 00:18:35.600]  今天只有一個重點
[00:18:35.600 --> 00:18:38.400]  就是我們要感恩讚美上帝
[00:18:38.400 --> 00:18:40.640]  從心而發地感恩讚美上帝
[00:18:40.640 --> 00:18:42.040]  但是這個感恩讚美
[00:18:42.040 --> 00:18:45.840]  不是只是很熱血的時候感恩讚美
[00:18:45.840 --> 00:18:48.520]  而是一個恆久的感恩讚美
[00:18:48.520 --> 00:18:52.080]  當你覺得很乏力很累的時候怎麼辦呢
[00:18:52.080 --> 00:18:56.080]  你再次去嘗試感恩上帝
[00:18:56.080 --> 00:18:59.320]  他有沒有一些因典可以讓你拿回來
[00:18:59.320 --> 00:19:01.880]  成為你的力量呢
[00:19:01.880 --> 00:19:04.160]  希望我們也有份感恩讚美
[00:19:04.160 --> 00:19:05.160]  還有
[00:19:05.160 --> 00:19:07.960]  那個感恩讚美不只是我們和上帝
[00:19:07.960 --> 00:19:10.600]  我們和弟兄姊妹也是
[00:19:10.600 --> 00:19:12.200]  我們不如一起操練一下
[00:19:12.200 --> 00:19:14.120]  和身邊的弟兄姊妹
[00:19:14.120 --> 00:19:16.520]  說聲謝謝你回來
[00:19:16.520 --> 00:19:18.840]  謝謝你一起敬拜
[00:19:18.840 --> 00:19:25.200]  所以這份關係很真實
[00:19:25.200 --> 00:19:26.120]  這些
[00:19:26.120 --> 00:19:28.520]  他回來是很重要的
[00:19:28.520 --> 00:19:30.000]  所以要多謝每一個
[00:19:30.000 --> 00:19:32.560]  可以一起回來敬拜的弟兄姊妹
[00:19:32.560 --> 00:19:35.280]  要從心而發地多謝
[00:19:35.280 --> 00:19:38.760]  所以不要吝嗇我們的感恩讚美
[00:19:38.760 --> 00:19:39.680]  很貴重
[00:19:39.680 --> 00:19:40.760]  你這個星期見不到他
[00:19:40.760 --> 00:19:42.640]  你下個星期不見到他
[00:19:42.640 --> 00:19:45.240]  你也知道我們的狀態
[00:19:45.240 --> 00:19:47.320]  我們的群體狀態
[00:19:47.320 --> 00:19:51.280]  但是我們慢慢地去多謝大家回來
[00:19:51.280 --> 00:19:53.080]  多謝大家一起去敬拜上帝
[00:19:53.080 --> 00:19:55.960]  一起去投入
[00:19:55.960 --> 00:19:58.680]  我們剛才看著那段經文
[00:19:58.680 --> 00:20:02.200]  我不知道你們覺得經文的內容是怎樣
[00:20:02.200 --> 00:20:04.520]  好像很歡喜
[00:20:04.520 --> 00:20:05.480]  讚美
[00:20:05.480 --> 00:20:06.320]  歸給上帝
[00:20:06.320 --> 00:20:07.920]  我們有很多福氣
[00:20:07.920 --> 00:20:09.560]  我們會成為聖傑
[00:20:09.560 --> 00:20:12.880]  我們可以使上帝得榮耀得恩典
[00:20:12.880 --> 00:20:14.600]  我們看這段經文
[00:20:14.600 --> 00:20:15.880]  你以為保羅
[00:20:15.880 --> 00:20:17.640]  他是一個很喜樂
[00:20:17.640 --> 00:20:20.160]  很有盼望的
[00:20:20.160 --> 00:20:22.000]  他好像是一個很好的狀態
[00:20:22.000 --> 00:20:23.760]  但是
[00:20:23.760 --> 00:20:25.520]  他寫得出這些讚美
[00:20:25.520 --> 00:20:26.520]  而
[00:20:26.520 --> 00:20:29.800]  以弗所的另一個名字叫監獄書信
[00:20:29.800 --> 00:20:34.280]  監獄書信即是保羅處於一個囚禁的狀態
[00:20:34.280 --> 00:20:37.520]  他在一個隨時可能喪生的情況下
[00:20:37.520 --> 00:20:41.000]  他仍然寫出這些感恩讚美
[00:20:41.000 --> 00:20:44.080]  去鼓勵以弗所的教會弟兄姊妹
[00:20:44.080 --> 00:20:45.440]  鼓勵我們
[00:20:45.440 --> 00:20:47.520]  我們要藉著讚美
[00:20:47.520 --> 00:20:50.240]  那個感恩讚美不是讚美著
[00:20:50.240 --> 00:20:51.920]  我的事情很順利
[00:20:51.920 --> 00:20:55.280]  不是讚美著我的生活很愉快
[00:20:55.280 --> 00:20:57.440]  不是讚美我一切都豐足
[00:20:57.440 --> 00:20:58.800]  而是讚美
[00:20:58.800 --> 00:21:01.360]  我即使多麼
[00:21:01.360 --> 00:21:03.200]  在一個絕境下
[00:21:03.200 --> 00:21:04.600]  在患難下
[00:21:04.600 --> 00:21:07.880]  但是上帝仍然和我們同在
[00:21:07.880 --> 00:21:09.440]  我們讚美正是基於
[00:21:09.440 --> 00:21:11.040]  因為我們和上帝的關係
[00:21:11.040 --> 00:21:12.400]  所以讚美
[00:21:12.400 --> 00:21:14.360]  所以為什麼我剛才一直都說
[00:21:14.360 --> 00:21:17.240]  今天很大的感受就是上帝同在
[00:21:17.240 --> 00:21:18.560]  上帝因為同在
[00:21:18.560 --> 00:21:21.000]  只是這一點就已經很值得我們
[00:21:21.000 --> 00:21:22.400]  敬拜讚美
[00:21:22.400 --> 00:21:24.880]  從心而發地感謝祂
[00:21:24.880 --> 00:21:27.560]  所以保羅讓我們看到他的讚美
[00:21:27.560 --> 00:21:30.640]  關係不只是停留在熱戀期
[00:21:30.640 --> 00:21:32.640]  而是藉著感恩讚美
[00:21:32.640 --> 00:21:35.240]  將甚至是一些患難
[00:21:35.240 --> 00:21:39.120]  他都轉化成為對上帝確信的養分
[00:21:39.120 --> 00:21:40.680]  他繼續藉著讚美
[00:21:40.680 --> 00:21:43.840]  然後他越發地相信上帝
[00:21:43.840 --> 00:21:47.760]  讓他可以更有深度地讚美
[00:21:47.760 --> 00:21:51.640]  讓關係建立得更深
[00:21:51.640 --> 00:21:53.200]  我不知道我講到這個位置
[00:21:53.200 --> 00:21:55.120]  大家有沒有想起
[00:21:55.120 --> 00:21:57.240]  有沒有想起一些位置
[00:21:57.240 --> 00:21:58.520]  就是
[00:21:58.520 --> 00:22:02.760]  算了 我今天想不到例子
[00:22:02.760 --> 00:22:06.320]  那個例子的位置留白給大家自己想
[00:22:06.320 --> 00:22:11.160]  或者這個主題可以延伸出很多東西
[00:22:11.160 --> 00:22:13.000]  今天的經文就這麼多
[00:22:13.000 --> 00:22:15.560]  今天的內容就是在經文中看到
[00:22:15.560 --> 00:22:17.320]  保羅和上帝的關係
[00:22:17.320 --> 00:22:20.040]  可以藉著當我們
[00:22:20.040 --> 00:22:21.280]  這個
[00:22:21.280 --> 00:22:24.160]  當我們越有深度地讚美的時候
[00:22:24.160 --> 00:22:26.800]  他認清上帝的分別
[00:22:26.800 --> 00:22:28.360]  感恩上帝
[00:22:28.360 --> 00:22:31.680]  當他越有深度的讚美去建立維持
[00:22:31.680 --> 00:22:35.000]  你會發現越困難的狀態下讚美
[00:22:35.000 --> 00:22:37.640]  你會越發見到上帝的恩典
[00:22:37.640 --> 00:22:39.920]  令人在多困難的環境
[00:22:39.920 --> 00:22:42.960]  都可以和上帝很緊密同行
[00:22:42.960 --> 00:22:45.240]  所以今天只是一個提醒
[00:22:45.240 --> 00:22:46.760]  就是一個恆久的操練
[00:22:46.760 --> 00:22:49.960]  就是用感恩讚美去建立關係
[00:22:49.960 --> 00:22:52.680]  原來只要多謝對方
[00:22:52.680 --> 00:22:54.880]  這段關係就正在建立
[00:22:54.880 --> 00:22:57.120]  還有有時候那個讚美是
[00:22:57.120 --> 00:22:58.400]  你多謝完之後
[00:22:58.400 --> 00:23:00.040]  你覺得是一句很小的事
[00:23:00.040 --> 00:23:01.040]  但是對別人來說
[00:23:01.040 --> 00:23:04.000]  原來是一個很大的肯定
[00:23:04.000 --> 00:23:05.800]  所以希望我們做到
[00:23:05.800 --> 00:23:07.160]  我們的群體一起
[00:23:07.160 --> 00:23:08.360]  嘗試去做多一點
[00:23:08.360 --> 00:23:10.560]  多謝多一點我們身邊的弟兄姊妹
[00:23:10.560 --> 00:23:12.640]  多謝詩詩的付出
[00:23:12.640 --> 00:23:14.040]  多謝
[00:23:14.040 --> 00:23:16.440]  今天音響也是一個很衝擊的
[00:23:16.440 --> 00:23:17.520]  今天敬拜隊也是
[00:23:17.520 --> 00:23:19.400]  你看到雖然人少少
[00:23:19.400 --> 00:23:21.280]  但是也能夠帶領我們敬拜
[00:23:21.280 --> 00:23:23.280]  這些所有很小的事
[00:23:23.280 --> 00:23:25.360]  都很值得我們感恩讚美
[00:23:25.360 --> 00:23:27.400]  是因為有很多人的配合
[00:23:27.400 --> 00:23:28.480]  很多人的配搭
[00:23:28.480 --> 00:23:29.400]  然後
[00:23:29.400 --> 00:23:32.480]  所以我們才可以一起敬拜上帝
[00:23:32.480 --> 00:23:35.440]  願我們都為著那份關係
[00:23:35.440 --> 00:23:37.840]  而衷心地去感恩讚美
[00:23:37.840 --> 00:23:39.640]  我們祈禱
[00:23:39.640 --> 00:23:46.480]  七日絕蘇
[00:23:46.480 --> 00:23:50.440]  你的關係是當我們越讚美的時候
[00:23:50.440 --> 00:23:52.440]  我們越確信
[00:23:52.440 --> 00:23:55.160]  你的關係是當我們越讚美的時候
[00:23:55.160 --> 00:23:57.120]  我們越感受到
[00:23:57.120 --> 00:23:59.040]  所以絕蘇完你也
[00:23:59.040 --> 00:24:00.920]  繼續用你的華語
[00:24:00.920 --> 00:24:02.440]  繼續去更新我們
[00:24:02.440 --> 00:24:04.160]  更新我們的群體
[00:24:04.160 --> 00:24:05.920]  願我們群體成為一個
[00:24:05.920 --> 00:24:09.200]  不論式感恩讚美的群體
[00:24:09.200 --> 00:24:11.200]  我們感恩讚美上帝
[00:24:11.200 --> 00:24:13.360]  祢所為我們做的一切
[00:24:13.360 --> 00:24:15.040]  也感恩讚美上帝
[00:24:15.040 --> 00:24:17.960]  祢為我們擺設的弟兄姊妹
[00:24:17.960 --> 00:24:19.040]  也感恩上帝
[00:24:19.040 --> 00:24:20.920]  在我們患難中
[00:24:20.920 --> 00:24:22.160]  上帝你的同在
[00:24:22.160 --> 00:24:24.040]  仍然沒有離開過我們
[00:24:24.040 --> 00:24:25.800]  我們為著這些關係
[00:24:25.800 --> 00:24:27.800]  為著我們和你的關係
[00:24:27.800 --> 00:24:30.440]  這些就已經值得我們去榮耀你
[00:24:30.440 --> 00:24:31.680]  並且這份榮耀
[00:24:31.680 --> 00:24:34.480]  是我們眾人同德的榮耀
[00:24:34.480 --> 00:24:37.160]  願我們一同去領受這個榮耀
[00:24:37.160 --> 00:24:40.920]  並且我們更多更多地去敬拜你
[00:24:40.920 --> 00:24:42.840]  那份敬拜不單單在教會
[00:24:42.840 --> 00:24:44.720]  甚至是去到我們的生活
[00:24:44.720 --> 00:24:45.760]  我們的生命
[00:24:45.760 --> 00:24:48.200]  我們也繼續與主連結
[00:24:48.200 --> 00:24:52.000]  求主讓你的聖靈臨在我們當中
[00:24:52.000 --> 00:24:54.880]  和我們同在
[00:24:54.880 --> 00:24:56.040]  提醒我們
[00:24:56.040 --> 00:24:56.920]  奉主耶穌基督
[00:24:56.920 --> 00:24:58.160]  順命祈禱
[00:24:58.160 --> 00:25:00.160]  阿們

