
[00:00:00.000 --> 00:00:03.080]  好,各位弟兄姊妹,平安
[00:17:43.800 --> 00:17:45.360]  「碎屍萬段」
[00:17:45.360 --> 00:17:51.240]  誰知原來風扇燈裡面有一個空間
[00:17:51.240 --> 00:17:52.360]  空間應該挺大的
[00:17:52.360 --> 00:17:56.200]  昆蟲沒有像我所想的那樣碎屍
[00:17:56.200 --> 00:17:59.440]  但至少風扇開了之後
[00:17:59.440 --> 00:18:02.360]  阻礙了那隻昆蟲飛出來
[00:18:02.360 --> 00:18:05.360]  於是我和太太提心吊膽
[00:18:05.440 --> 00:18:07.280]  吃了那盤飯
[00:18:07.280 --> 00:18:10.400]  吃完後,我們真的要想處理
[00:18:10.400 --> 00:18:12.640]  不如把風扇停下來
[00:18:12.640 --> 00:18:14.320]  然後它應該有一個盤子在裡面
[00:18:14.320 --> 00:18:17.160]  我對著盤子噴殺蟲水
[00:18:17.160 --> 00:18:19.680]  在盤子裡的空間
[00:18:19.680 --> 00:18:22.240]  殺蟲水不淹死它也會把它焗死
[00:18:22.240 --> 00:18:25.280]  於是花了很多工夫
[00:18:25.280 --> 00:18:27.240]  拿著殺蟲水,又噴殺蟲水
[00:18:27.240 --> 00:18:29.720]  然後在天花拿電話照它
[00:18:29.720 --> 00:18:32.080]  究竟確認它是死了
[00:18:32.080 --> 00:18:33.200]  死了之後要想辦法
[00:18:33.280 --> 00:18:35.720]  如何移除它的屍體,弄了一大輪
[00:18:35.720 --> 00:18:38.440]  然後到了第二晚
[00:18:38.440 --> 00:18:40.320]  真的是第二晚
[00:18:40.320 --> 00:18:41.760]  我們沒有回事了
[00:18:41.760 --> 00:18:43.920]  又正常地吃飯
[00:18:43.920 --> 00:18:46.040]  這次的窗戶已經開到只剩下縫隙
[00:18:46.040 --> 00:18:48.280]  但又是差不多時間
[00:18:48.280 --> 00:18:51.160]  又是一個熟悉的身影飛進來
[00:18:51.160 --> 00:18:54.400]  這次它沒有飛到風扇
[00:18:54.400 --> 00:18:57.760]  但飛到角落的燈槽
[00:18:57.760 --> 00:18:59.960]  這次我太太有經驗
[00:18:59.960 --> 00:19:01.960]  立即拿著殺蟲水
[00:19:02.040 --> 00:19:03.680]  立即用殺蟲水狂噴
[00:19:03.680 --> 00:19:07.600]  你有沒有見過殺蟲水噴到牆上滴水
[00:19:07.600 --> 00:19:11.240]  那隻昆蟲當然是死了
[00:19:11.240 --> 00:19:14.040]  但這次它應該是掉進燈槽裡
[00:19:14.040 --> 00:19:16.040]  有個洞,不能清理
[00:19:16.040 --> 00:19:19.640]  不能收拾,不能伸手去撿它出來
[00:19:19.640 --> 00:19:23.400]  是,今時今日
[00:19:23.400 --> 00:19:27.840]  現代人已經失去了欣賞神的創造
[00:19:27.840 --> 00:19:30.320]  神的恩典、美麗的能力
[00:19:30.400 --> 00:19:31.960]  事後我反省
[00:19:31.960 --> 00:19:37.160]  為何我會對神的創造、受造物這麼害怕
[00:19:37.160 --> 00:19:41.240]  甚至後來我在屋邨群組上載了網上
[00:19:41.240 --> 00:19:43.720]  我問大家這是甚麼
[00:19:43.720 --> 00:19:45.680]  是否有人家裡有
[00:19:45.680 --> 00:19:48.600]  大家說其實是一隻金龜子的甲蟲
[00:19:48.600 --> 00:19:51.120]  根本對人和動物都是無害的
[00:19:51.120 --> 00:19:54.400]  但你知道神創造的大自然
[00:19:54.400 --> 00:19:56.760]  不是應該很美麗嗎
[00:19:56.760 --> 00:19:59.800]  或許是因為某些原因
[00:19:59.880 --> 00:20:02.680]  令今時今日我們好像跟神的大自然
[00:20:02.680 --> 00:20:04.200]  對立起來
[00:20:04.200 --> 00:20:07.840]  總之如果我們不重新學習去欣賞
[00:20:07.840 --> 00:20:11.520]  去領受神賜予我們的、神供應給我們的
[00:20:11.520 --> 00:20:13.640]  如果我們仍然每天追求
[00:20:13.640 --> 00:20:16.960]  人所做的人工的無止境
[00:20:16.960 --> 00:20:19.680]  總之我們是永遠不會滿足的
[00:20:19.680 --> 00:20:24.120]  我們將永遠不能在憂慮、壓力中被釋放
[00:20:24.120 --> 00:20:29.280]  第二是老生常談
[00:20:29.360 --> 00:20:31.720]  但確實我們需要操練
[00:20:31.720 --> 00:20:34.000]  我們需要去數算神的恩典
[00:20:34.000 --> 00:20:37.960]  耶穌教導他跟隨他的人
[00:20:37.960 --> 00:20:39.160]  他說不要憂慮
[00:20:39.160 --> 00:20:41.720]  因為他們確實甚麼都沒有
[00:20:41.720 --> 00:20:43.120]  耶穌要他們從百合花
[00:20:43.120 --> 00:20:46.840]  從天空的雀鳥身上學習信靠
[00:20:46.840 --> 00:20:48.760]  學習仰賴神的供應
[00:20:48.760 --> 00:20:50.640]  但今天我們很不同
[00:20:50.640 --> 00:20:53.240]  我們不是甚麼都沒有,我們是甚麼都有
[00:20:53.240 --> 00:20:55.800]  只是我們覺得甚麼都不足夠
[00:20:55.800 --> 00:20:59.160]  所以今天我們可能需要學習的是
[00:20:59.240 --> 00:21:03.240]  我們要將目光從我們以為自己沒有的事身上
[00:21:03.240 --> 00:21:05.720]  轉移到我們有的事身上
[00:21:05.720 --> 00:21:09.560]  我小時候在教會成長
[00:21:09.560 --> 00:21:11.600]  有一首詩歌很小氣的
[00:21:11.600 --> 00:21:14.080]  就是「注定恩典樣樣都要數」
[00:21:14.080 --> 00:21:15.840]  「注定恩典都要記清楚」
[00:21:15.840 --> 00:21:17.240]  「注定恩典樣樣都要數」
[00:21:17.240 --> 00:21:19.440]  「必能叫你驚訝、立時樂歡呼」
[00:21:19.440 --> 00:21:20.920]  就是注定恩典樣樣都要數
[00:21:20.920 --> 00:21:22.480]  注定恩典都要記清楚
[00:21:22.480 --> 00:21:24.000]  注定恩典樣樣都要數
[00:21:24.000 --> 00:21:26.920]  必能叫你驚訝、立時樂歡呼
[00:21:28.240 --> 00:21:31.760]  總之我們多久會數出神的恩典一次
[00:21:31.760 --> 00:21:34.920]  可能是到了一年一次的祈禱會、退修會
[00:21:34.920 --> 00:21:36.880]  甚至更少
[00:21:36.880 --> 00:21:40.080]  我們總是定精在我們沒有的事
[00:21:40.080 --> 00:21:42.000]  我們想得到的事身上
[00:21:42.000 --> 00:21:43.640]  我們想去追求它們
[00:21:43.640 --> 00:21:45.320]  我們要為那些事而努力
[00:21:45.320 --> 00:21:47.280]  為那些事奔跑
[00:21:47.280 --> 00:21:49.560]  因為這個社會就是這樣教導我們
[00:21:49.560 --> 00:21:51.640]  人才會進步,對吧
[00:21:51.640 --> 00:21:54.080]  定精在我們已經有的事身上
[00:21:54.080 --> 00:21:57.400]  我們就是自滿,不思進取
[00:21:57.480 --> 00:21:58.480]  於是我們的眼光
[00:21:58.480 --> 00:22:03.000]  永遠都放得比我們擁有的東西更多、更高、更遠
[00:22:03.000 --> 00:22:05.040]  我們總覺得自己欠缺
[00:22:05.040 --> 00:22:06.720]  總覺得自己沒有
[00:22:06.720 --> 00:22:09.840]  而這就是憂慮和壓力很大的來源
[00:22:09.840 --> 00:22:13.480]  所以大英姐妹,我鼓勵你
[00:22:13.480 --> 00:22:17.000]  我們要操練數算神的恩典
[00:22:17.000 --> 00:22:19.160]  你不要以為很容易
[00:22:19.160 --> 00:22:23.560]  我這幾年跟中學生的小組分享
[00:22:23.560 --> 00:22:25.680]  即是大組分享近況的時候
[00:22:25.760 --> 00:22:29.040]  我都規定他們一定要分享感恩的事
[00:22:29.040 --> 00:22:31.520]  你不要只分享有甚麼可以為你祈禱
[00:22:31.520 --> 00:22:34.240]  你要分享我們可以為你感恩的事
[00:22:34.240 --> 00:22:36.360]  可能大家都會猜到
[00:22:36.360 --> 00:22:39.040]  我這樣規定他們每次說
[00:22:39.040 --> 00:22:41.680]  不少組員到他們回答時
[00:22:41.680 --> 00:22:44.560]  他們都會說「沒有,沒有特別」
[00:22:44.560 --> 00:22:47.040]  不知從何時開始
[00:22:47.040 --> 00:22:49.240]  我們對恩典的理解很奇怪
[00:22:49.240 --> 00:22:51.720]  每天出現、每天都有的事
[00:22:51.720 --> 00:22:54.080]  我們不會理解為恩典
[00:22:54.920 --> 00:22:56.720]  相反,是出其不意
[00:22:56.720 --> 00:22:58.640]  沒有預計之下突然出現的
[00:22:58.640 --> 00:23:00.920]  我們才會視之為恩典
[00:23:00.920 --> 00:23:04.160]  所以如果剛才那星期
[00:23:04.160 --> 00:23:05.440]  都是平平無奇
[00:23:05.440 --> 00:23:08.280]  上學也是這樣,上班也是這樣
[00:23:08.280 --> 00:23:10.720]  我們就會覺得那星期沒有甚麼恩典
[00:23:10.720 --> 00:23:12.800]  沒有甚麼值得感恩的一星期
[00:23:12.800 --> 00:23:17.560]  但大英姐妹出其不意
[00:23:17.560 --> 00:23:19.320]  沒有預計之下突然出現的
[00:23:19.320 --> 00:23:22.320]  是驚喜,不是恩典
[00:23:23.320 --> 00:23:26.640]  恩典是我們本來不配擁有的
[00:23:26.640 --> 00:23:28.720]  但卻被賦予擁有的
[00:23:28.720 --> 00:23:33.320]  我們可以整個星期都覺得平平無奇
[00:23:33.320 --> 00:23:37.240]  但不代表我們每天重複發生的
[00:23:37.240 --> 00:23:40.200]  其實都是恩典
[00:23:40.200 --> 00:23:40.960]  我應該這樣說
[00:23:40.960 --> 00:23:42.600]  不代表我們每天重複發生的
[00:23:42.600 --> 00:23:45.600]  都是我們老鳳擁有的
[00:23:45.600 --> 00:23:49.360]  可能我們每個星期重複發生的
[00:23:49.360 --> 00:23:51.240]  其實都是神的恩典
[00:23:51.240 --> 00:23:52.760]  只是我們不自知
[00:23:53.440 --> 00:23:57.440]  所以我們要學習操練所算神的恩典
[00:23:57.440 --> 00:23:58.760]  我們要學習發現那些
[00:23:58.760 --> 00:24:00.440]  我們已經習以為常了
[00:24:00.440 --> 00:24:03.160]  我們一心以為是平平無奇的事
[00:24:03.160 --> 00:24:06.360]  當我們真的能察覺神的恩典
[00:24:06.360 --> 00:24:10.680]  發現我們一早就被神的恩典淹沒時
[00:24:10.680 --> 00:24:14.160]  相信我,我們真的會像詩歌所說
[00:24:14.160 --> 00:24:17.160]  我們會驚訝、立時、樂歡呼
[00:24:17.160 --> 00:24:18.760]  喜樂,然後歡呼
[00:24:20.840 --> 00:24:24.240]  頂姐妹,如何能夠真憂憂
[00:24:24.240 --> 00:24:26.240]  如何能夠約出壓力
[00:24:26.240 --> 00:24:29.320]  可能我們一直都期待著
[00:24:29.320 --> 00:24:30.640]  有一個方法
[00:24:30.640 --> 00:24:32.040]  是我們以前沒有聽過的
[00:24:32.040 --> 00:24:32.840]  很有效的
[00:24:32.840 --> 00:24:36.440]  能夠幫我們解決所有憂慮、壓力的方法
[00:24:36.440 --> 00:24:40.120]  但頂姐妹,其實經文一直都存在
[00:24:40.120 --> 00:24:42.840]  耶穌的教導一直都是這樣
[00:24:42.840 --> 00:24:46.840]  不是耶穌的教導要隨著我們的生活方式去改變
[00:24:46.840 --> 00:24:48.640]  而是其實我們要學習
[00:24:48.720 --> 00:24:50.720]  我們要調節我們的生活方式
[00:24:50.720 --> 00:24:52.320]  來實踐耶穌的教導
[00:24:52.320 --> 00:24:55.720]  到這個時候
[00:24:55.720 --> 00:24:58.720]  我們就可以用今天耶穌的教導
[00:24:58.720 --> 00:25:01.720]  開首的那段經文來做一個總結
[00:25:01.720 --> 00:25:06.720]  耶穌在不要憂慮的教導的開頭
[00:25:06.720 --> 00:25:07.720]  祂先提出了
[00:25:07.720 --> 00:25:10.720]  「一個人不能服侍兩個主」的教導
[00:25:10.720 --> 00:25:11.720]  我剛才說
[00:25:11.720 --> 00:25:15.720]  這是以當時盧伯的觀念為背景
[00:25:15.720 --> 00:25:16.720]  是一個意見
[00:25:16.800 --> 00:25:18.720]  是一個二選一的教導
[00:25:18.720 --> 00:25:20.720]  你一是服侍上帝
[00:25:20.720 --> 00:25:22.120]  一是服侍財富
[00:25:22.120 --> 00:25:23.720]  是沒有中間可言的
[00:25:23.720 --> 00:25:27.720]  我想今天對於不要憂慮的實踐
[00:25:27.720 --> 00:25:29.720]  同樣都是一個選擇
[00:25:29.720 --> 00:25:32.720]  我們要麼回歸基本
[00:25:32.720 --> 00:25:36.720]  學習欣賞神所創造、所供應最基本的
[00:25:36.720 --> 00:25:38.720]  同時數算神的恩典
[00:25:38.720 --> 00:25:41.720]  建立一個仰賴神供應的生命
[00:25:41.720 --> 00:25:42.720]  要麼這樣
[00:25:42.720 --> 00:25:44.720]  要麼這樣
[00:25:44.800 --> 00:25:48.720]  要麼就是繼續跟隨五光十色
[00:25:48.720 --> 00:25:50.720]  資訊量爆棚
[00:25:50.720 --> 00:25:52.720]  鼓吹過度消費的世界
[00:25:52.720 --> 00:25:55.720]  讓這個世界的價值來主導我們的生命
[00:25:55.720 --> 00:25:58.720]  過一個永遠都不滿足的生命
[00:25:58.720 --> 00:26:01.720]  靈姐妹
[00:26:01.720 --> 00:26:04.720]  今天你要做一個怎樣的選擇呢?
[00:26:04.720 --> 00:26:06.720]  你要做一個怎樣的選擇呢?
[00:26:06.720 --> 00:26:10.720]  心願當我們重新調節目光的時候
[00:26:10.720 --> 00:26:13.720]  我們能夠真正享受神創造我們
[00:26:13.800 --> 00:26:18.720]  定義我們領受生命真正的優柔和喜樂
[00:26:18.720 --> 00:26:20.720]  我們一起祈禱
[00:26:20.720 --> 00:26:28.720]  施恩典看顧我們生命
[00:26:28.720 --> 00:26:30.720]  賜我們所需飲食的上帝
[00:26:30.720 --> 00:26:36.720]  在這個有無限需要被創造出來的世代裡
[00:26:36.720 --> 00:26:40.720]  求祢賜給我們屬天的眼光
[00:26:40.800 --> 00:26:44.720]  去分辨什麼才是我們真正需要的
[00:26:44.720 --> 00:26:50.720]  求祢教導我們重新學習欣賞發現的風俗
[00:26:50.720 --> 00:26:58.720]  求祢引導我們發現那些已經淹沒了我們的恩典
[00:26:58.720 --> 00:27:05.720]  最後也求祢寬恕憐憫我們過去錯誤地理解祢
[00:27:05.720 --> 00:27:09.720]  以為祢是滿足我們一切慾望的上帝的罪
[00:27:10.720 --> 00:27:12.640]  願祢幫助我們
[00:27:12.640 --> 00:27:17.640]  幫助我們重新過一個在你裡面得滿足得喜樂的生命
[00:27:17.640 --> 00:27:22.640]  我們祈禱是奉主耶穌基督的聖名自而求
[00:27:22.640 --> 00:27:23.640]  阿們
[00:27:23.640 --> 00:27:25.640]  謝謝大家,謝謝
[00:27:25.640 --> 00:27:27.640]  (字幕製作:貝爾)

